KEY,"English"
QUEST.QUEST_TARGET_KILLRACE_NONODE,"Eliminate {1} ({2}/{3})"
QUEST.QUEST_TARGET_NONE,"Visit {1}"
QUEST.QUEST_TARGET_NONE_NONPC,"Quest Completed!"
QUEST.QUEST_TARGET_JOINMATCH,"Enter a battle in the Arena x{1} ({2}/{3})"
QUEST.QUEST_TARGET_MATCHVICTORY,"Win a battle in the Arena x{1} ({2}/{3})"
ACCEPT_QUEST,"Accept Quest"
COMPLETE_QUEST,"Quest Completed"
QUEST_COMPLETE_REWARD,"Completion Reward"
GIVEUP_QUEST,"Abandon Quest"
QUEST_DIRECT_MOVE,"Shortcut"
QUEST_REWARD_SELECT_POSTFIX,"(Select)"
QUEST_REWARD_SELECT,"Select a reward"
QUEST.REWARD_TEAM_EXP,"Team XP {1}"
SCENARIO_QUEST_GROUP_TITLE_1,"King's Plains - 1"
SCENARIO_QUEST_GROUP_TITLE_2,"King's Plains - 2"
SCENARIO_QUEST_GROUP_TITLE_3,"King's Plains - 3"
SCENARIO_QUEST_GROUP_TITLE_4,"King's Plains - 4"
SCENARIO_QUEST_GROUP_TITLE_5,"King's Plains - 5"
SCENARIO_QUEST_GROUP_TITLE_6,"King's Plains - 6"
SCENARIO_QUEST_GROUP_TITLE_7,"Elidora Forest - 1"
SCENARIO_QUEST_GROUP_TITLE_8,"Elidora Forest - 2"
SCENARIO_QUEST_GROUP_TITLE_9,"Elidora Forest - 3"
SCENARIO_QUEST_GROUP_TITLE_10,"Elidora Forest - 4"
SCENARIO_QUEST_GROUP_TITLE_11,"Elidora Forest - 5"
SCENARIO_QUEST_GROUP_TITLE_12,"Elidora Forest - 6"
SCENARIO_QUEST_GROUP_TITLE_13,"Ogria Mountain - 1"
SCENARIO_QUEST_GROUP_TITLE_14,"Ogria Mountain - 2"
SCENARIO_QUEST_GROUP_TITLE_15,"Ogria Mountain - 3"
SCENARIO_QUEST_GROUP_TITLE_16,"Ogria Mountain - 4"
SCENARIO_QUEST_GROUP_TITLE_17,"Ogria Mountain - 5"
SCENARIO_QUEST_GROUP_TITLE_18,"Ogria Mountain - 6"
SCENARIO_QUEST_GROUP_TITLE_19,"Galluah Plains - 1"
SCENARIO_QUEST_GROUP_TITLE_20,"Galluah Plains - 2"
SCENARIO_QUEST_GROUP_TITLE_21,"Galluah Plains - 3"
SCENARIO_QUEST_GROUP_TITLE_22,"Galluah Plains - 4"
SCENARIO_QUEST_GROUP_TITLE_23,"Galluah Plains - 5"
SCENARIO_QUEST_GROUP_TITLE_24,"Galluah Plains - 6"
SCENARIO_QUEST_GROUP_TITLE_25,"Arrovina Shore - 1"
SCENARIO_QUEST_GROUP_TITLE_26,"Arrovina Shore - 2"
SCENARIO_QUEST_GROUP_TITLE_27,"Arrovina Shore - 3"
SCENARIO_QUEST_GROUP_TITLE_28,"Arrovina Shore - 4"
SCENARIO_QUEST_GROUP_TITLE_29,"Arrovina Shore - 5"
SCENARIO_QUEST_GROUP_TITLE_30,"Arrovina Shore - 6"
SCENARIO_QUEST_GROUP_TITLE_31,"Aegina Desert - 1"
SCENARIO_QUEST_GROUP_TITLE_32,"Aegina Desert - 2"
SCENARIO_QUEST_GROUP_TITLE_33,"Aegina Desert - 3"
SCENARIO_QUEST_GROUP_TITLE_34,"Aegina Desert - 4"
SCENARIO_QUEST_GROUP_TITLE_35,"Aegina Desert - 5"
SCENARIO_QUEST_GROUP_TITLE_36,"Aegina Desert - 6"
SCENARIO_QUEST_GROUP_TITLE_37,"Windland Snow Mountain - 1"
SCENARIO_QUEST_GROUP_TITLE_38,"Windland Snow Mountain - 2"
SCENARIO_QUEST_GROUP_TITLE_39,"Windland Snow Mountain - 3"
SCENARIO_QUEST_GROUP_TITLE_40,"Dragia Volcano - 1"
SCENARIO_QUEST_GROUP_TITLE_41,"Dragia Volcano - 2"
SCENARIO_QUEST_GROUP_TITLE_42,"Dragia Volcano - 3"
SCENARIO_QUEST_GROUP_TITLE_43,"Dragia Volcano - 4"
SCENARIO_QUEST_GROUP_TITLE_44,"Dragia Volcano - 5"
SCENARIO_QUEST_GROUP_TITLE_45,"Dragia Volcano - 6"
SCENARIO_QUEST_GROUP_TITLE_46,"Swamps of Gargoss - 1"
SCENARIO_QUEST_GROUP_TITLE_47,"Swamps of Gargoss - 2"
SCENARIO_QUEST_GROUP_TITLE_48,"Swamps of Gargoss - 3"
SCENARIO_QUEST_GROUP_TITLE_49,"Swamps of Gargoss - 4"
SCENARIO_QUEST_GROUP_TITLE_50,"Swamps of Gargoss - 5"
SCENARIO_QUEST_GROUP_TITLE_51,"Swamps of Gargoss - 6"
QUEST_DETAIL_INFO_TITLE,"Quest Details"
SCENARIO_QUEST_TITLE_101_RE,"Clear 1-4 Easy Mode"
SCENARIO_QUEST_TITLE_102_RE,"Equip 3 Gear Above Common"
SCENARIO_QUEST_TITLE_103_RE,"Level Up! 1 Hero Skills to Lv. 4"
SCENARIO_QUEST_TITLE_104_RE,"Win any Battle x1"
SCENARIO_QUEST_TITLE_105_RE,"Enhance 2 Gear to +1"
SCENARIO_QUEST_TITLE_106_RE,"Clear 1-11Easy Mode"
SCENARIO_QUEST_TITLE_201_RE,"Clear 1-13Easy Mode"
SCENARIO_QUEST_TITLE_202_RE,"Level Up! 2 Hero Skills to Lv. 5"
SCENARIO_QUEST_TITLE_203_RE,"Win any Battle x2"
SCENARIO_QUEST_TITLE_204_RE,"Awaken 1 Hero to 2 Stars"
SCENARIO_QUEST_TITLE_205_RE,"Enhance 1 Gear to +3"
SCENARIO_QUEST_TITLE_206_RE,"Clear 1-16 Easy Mode"
SCENARIO_QUEST_TITLE_301_RE,"Summon Item x1"
SCENARIO_QUEST_TITLE_302_RE,"Equip 1 Uncommon Gear or above"
SCENARIO_QUEST_TITLE_303_RE,"Level Up! 3 Hero Skills to Lv. 6"
SCENARIO_QUEST_TITLE_304_RE,"Win any Battle x2"
SCENARIO_QUEST_TITLE_305_RE,"Learn skill attribute Ⅱ x1"
SCENARIO_QUEST_TITLE_306_RE,"Clear 1-20 Easy Mode"
SCENARIO_QUEST_TITLE_401_RE,"Enter Ancient Royal Vault x1"
SCENARIO_QUEST_TITLE_402_RE,"Buy an Item from May's General Shop x1"
SCENARIO_QUEST_TITLE_403_RE,"Grind Items x1"
SCENARIO_QUEST_TITLE_404_RE,"Win any Battle x2"
SCENARIO_QUEST_TITLE_405_RE,"Level Up! 4 Hero Skills to Lv. 9"
SCENARIO_QUEST_TITLE_406_RE,"Enter Arena x1"
SCENARIO_QUEST_TITLE_501_RE,"Clear 1-1 Normal Mode"
SCENARIO_QUEST_TITLE_502_RE,"Enhance 1 Gear to +5"
SCENARIO_QUEST_TITLE_503_RE,"Enhance Gear Options x1"
SCENARIO_QUEST_TITLE_504_RE,"Enter Stockade x1"
SCENARIO_QUEST_TITLE_505_RE,"Clear 1-11 Hard Mode"
SCENARIO_QUEST_TITLE_506_RE,"Equip 4 Uncommon Gear or above"
SCENARIO_QUEST_TITLE_601_RE,"Clear Black Gunpowder Storage 1"
SCENARIO_QUEST_TITLE_602_RE,"Summon Item x1"
SCENARIO_QUEST_TITLE_603_RE,"Win any Battle x3"
SCENARIO_QUEST_TITLE_604_RE,"Level Up! 4 Hero Skills to Lv. 17"
SCENARIO_QUEST_TITLE_605_RE,"Enhance 3 Gear to +5"
SCENARIO_QUEST_TITLE_606_RE,"Awaken 3 Hero to 2 Stars"
SCENARIO_QUEST_TITLE_701_RE,"Clear 2-1 Easy Mode"
SCENARIO_QUEST_TITLE_702_RE,"Enhance 1 Gear to +7"
SCENARIO_QUEST_TITLE_703_RE,"Buy an Item from May's General Shop x1"
SCENARIO_QUEST_TITLE_704_RE,"Reset List from May's General Shop x1"
SCENARIO_QUEST_TITLE_705_RE,"Level Up! 4 Hero Skills to Lv. 19"
SCENARIO_QUEST_TITLE_706_RE,"Clear 2-5 Easy Mode"
SCENARIO_QUEST_TITLE_801_RE,"Win any Battle x3"
SCENARIO_QUEST_TITLE_802_RE,"Equip 6 Rare Gearor above"
SCENARIO_QUEST_TITLE_803_RE,"Summon Item x1"
SCENARIO_QUEST_TITLE_804_RE,"Add friend or make 1 friend requests"
SCENARIO_QUEST_TITLE_805_RE,"Exchange Amity Points with 1 friends"
SCENARIO_QUEST_TITLE_806_RE,"Clear 2-10 Easy Mode"
SCENARIO_QUEST_TITLE_901_RE,"Enhance 3 Gear to +6"
SCENARIO_QUEST_TITLE_902_RE,"Summon Item x1"
SCENARIO_QUEST_TITLE_903_RE,"Enter Stockade x1"
SCENARIO_QUEST_TITLE_904_RE,"Enhance Gear Options x2"
SCENARIO_QUEST_TITLE_905_RE,"Level Up! 4 Hero Skills to Lv. 21"
SCENARIO_QUEST_TITLE_906_RE,"Clear 2-15 Easy Mode"
SCENARIO_QUEST_TITLE_1001_RE,"Enhance 4 Gear to +6"
SCENARIO_QUEST_TITLE_1002_RE,"Summon Item x1"
SCENARIO_QUEST_TITLE_1003_RE,"Win any Battle x3"
SCENARIO_QUEST_TITLE_1004_RE,"Equip 8 Rare Gearor above"
SCENARIO_QUEST_TITLE_1005_RE,"Learn skill attribute Ⅱ x2"
SCENARIO_QUEST_TITLE_1006_RE,"Clear 2-21 Easy Mode"
SCENARIO_QUEST_TITLE_1101_RE,"Clear 2-1 Normal Mode"
SCENARIO_QUEST_TITLE_1102_RE,"Enter Ancient Royal Vault x1"
SCENARIO_QUEST_TITLE_1103_RE,"Enhance 1 Gear to +7"
SCENARIO_QUEST_TITLE_1104_RE,"Win any Battle x3"
SCENARIO_QUEST_TITLE_1105_RE,"Enter Arena x2"
SCENARIO_QUEST_TITLE_1106_RE,"Clear 2-21 Hard Mode"
SCENARIO_QUEST_TITLE_1201_RE,"Clear Bloody Wings Tribal Outpost 1"
SCENARIO_QUEST_TITLE_1202_RE,"Learn skill attribute Ⅱ x3"
SCENARIO_QUEST_TITLE_1203_RE,"Summon Item x1"
SCENARIO_QUEST_TITLE_1204_RE,"Win any Battle x3"
SCENARIO_QUEST_TITLE_1205_RE,"Level Up! 4 Hero Skills to Lv. 25"
SCENARIO_QUEST_TITLE_1206_RE,"Awaken 2 Hero to 3 Stars"
SCENARIO_QUEST_TITLE_1301_RE,"Clear 3-1 Easy Mode"
SCENARIO_QUEST_TITLE_1302_RE,"Add friend or make 2 friend requests"
SCENARIO_QUEST_TITLE_1303_RE,"Exchange Amity Points with 2 friends"
SCENARIO_QUEST_TITLE_1304_RE,"Equip 4 Heroic Gearor above"
SCENARIO_QUEST_TITLE_1305_RE,"Buy an Item from May's General Shop x1"
SCENARIO_QUEST_TITLE_1306_RE,"Clear 3-6 Easy Mode"
SCENARIO_QUEST_TITLE_1401_RE,"Summon Item x1"
SCENARIO_QUEST_TITLE_1402_RE,"Clear 3-10-1 Easy Mode"
SCENARIO_QUEST_TITLE_1403_RE,"Grind Items x3"
SCENARIO_QUEST_TITLE_1404_RE,"Win any Battle x3"
SCENARIO_QUEST_TITLE_1405_RE,"Enhance Gear Options x2"
SCENARIO_QUEST_TITLE_1406_RE,"Clear 3-11 Easy Mode"
SCENARIO_QUEST_TITLE_1501_RE,"Level Up! 4 Hero Skills to Lv. 30"
SCENARIO_QUEST_TITLE_1502_RE,"Enhance 3 Gear to +8"
SCENARIO_QUEST_TITLE_1503_RE,"Win any Battle x3"
SCENARIO_QUEST_TITLE_1504_RE,"Equip Empty Flask of Experience"
SCENARIO_QUEST_TITLE_1505_RE,"Use an XP booster x1"
SCENARIO_QUEST_TITLE_1506_RE,"Clear 3-16 Easy Mode"
SCENARIO_QUEST_TITLE_1601_RE,"Enter Arena x2"
SCENARIO_QUEST_TITLE_1602_RE,"Clear 3-18-1 Easy Mode"
SCENARIO_QUEST_TITLE_1603_RE,"Enter Stockade x1"
SCENARIO_QUEST_TITLE_1604_RE,"Summon Item x1"
SCENARIO_QUEST_TITLE_1605_RE,"Use a Gold booster x1"
SCENARIO_QUEST_TITLE_1606_RE,"Clear 3-22 Easy Mode"
SCENARIO_QUEST_TITLE_1701_RE,"Clear 3-1 Normal Mode"
SCENARIO_QUEST_TITLE_1702_RE,"Use an XP booster x1"
SCENARIO_QUEST_TITLE_1703_RE,"Clear 3-1 Hard Mode"
SCENARIO_QUEST_TITLE_1704_RE,"Win any Battle x3"
SCENARIO_QUEST_TITLE_1705_RE,"Enhance 2 Gear to +9"
SCENARIO_QUEST_TITLE_1706_RE,"Clear 3-22 Hard Mode"
SCENARIO_QUEST_TITLE_1801_RE,"Learn skill attribute Ⅲ x1"
SCENARIO_QUEST_TITLE_1802_RE,"Clear Valley of the Red Earth 1"
SCENARIO_QUEST_TITLE_1803_RE,"Level Up! 4 Hero Skills to Lv. 35"
SCENARIO_QUEST_TITLE_1804_RE,"Summon Item x1"
SCENARIO_QUEST_TITLE_1805_RE,"Enhance 3 Gear to +9"
SCENARIO_QUEST_TITLE_1806_RE,"Awaken 3 heroes to 3 Stars"
SCENARIO_QUEST_TITLE_1901_RE,"Clear 4-1 Easy Mode"
SCENARIO_QUEST_TITLE_1902_RE,"Use an Item to Recover Stamina"
SCENARIO_QUEST_TITLE_1903_RE,"Learn skill attribute Ⅲ x2"
SCENARIO_QUEST_TITLE_1904_RE,"Enhance 1 Gear to +10"
SCENARIO_QUEST_TITLE_1905_RE,"Enter Ancient Royal Vault x1"
SCENARIO_QUEST_TITLE_1906_RE,"Clear 4-6 Easy Mode"
SCENARIO_QUEST_TITLE_2001_RE,"Enhance 2 Gear to +10"
SCENARIO_QUEST_TITLE_2002_RE,"Enhance Gear Options x3"
SCENARIO_QUEST_TITLE_2003_RE,"Win any Battle x2"
SCENARIO_QUEST_TITLE_2004_RE,"Buy an Item from May's General Shop x1"
SCENARIO_QUEST_TITLE_2005_RE,"Reset List from May's General Shop x1"
SCENARIO_QUEST_TITLE_2006_RE,"Clear 4-11 Easy Mode"
SCENARIO_QUEST_TITLE_2101_RE,"Equip 11 Heroic Gearor above"
SCENARIO_QUEST_TITLE_2102_RE,"Add friend or make 2 friend requests"
SCENARIO_QUEST_TITLE_2103_RE,"Exchange Amity Points with 2 friends"
SCENARIO_QUEST_TITLE_2104_RE,"Clear 4-11-1 Easy Mode"
SCENARIO_QUEST_TITLE_2105_RE,"Summon Item x1"
SCENARIO_QUEST_TITLE_2106_RE,"Clear 4-16 Easy Mode"
SCENARIO_QUEST_TITLE_2201_RE,"Grind Items x3"
SCENARIO_QUEST_TITLE_2202_RE,"Clear 4-16-1 Easy Mode"
SCENARIO_QUEST_TITLE_2203_RE,"Awaken 1 Hero to 4 Stars"
SCENARIO_QUEST_TITLE_2204_RE,"Win any Battle x2"
SCENARIO_QUEST_TITLE_2205_RE,"Level Up! 4 Hero Skills to Lv. 40"
SCENARIO_QUEST_TITLE_2206_RE,"Clear 4-21 Easy Mode"
SCENARIO_QUEST_TITLE_2301_RE,"Clear 4-1 Normal Mode"
SCENARIO_QUEST_TITLE_2302_RE,"Level Up! 4 Hero Skills to Lv. 43"
SCENARIO_QUEST_TITLE_2303_RE,"Enter Arena x3"
SCENARIO_QUEST_TITLE_2304_RE,"Clear 4-21 Normal Mode"
SCENARIO_QUEST_TITLE_2305_RE,"Enhance 2 Gear to +11"
SCENARIO_QUEST_TITLE_2306_RE,"Clear 4-21 Hard Mode"
SCENARIO_QUEST_TITLE_2401_RE,"Clear Altar of the Undead 1"
SCENARIO_QUEST_TITLE_2402_RE,"Win any Battle x2"
SCENARIO_QUEST_TITLE_2403_RE,"Enhance 3 Gear to +12"
SCENARIO_QUEST_TITLE_2404_RE,"Enter Stockade x1"
SCENARIO_QUEST_TITLE_2405_RE,"Level Up! 4 Hero Skills to Lv. 45"
SCENARIO_QUEST_TITLE_2406_RE,"Awaken 4 heroes to 4 Stars"
SCENARIO_QUEST_TITLE_2501_RE,"Clear 5-1 Easy Mode"
SCENARIO_QUEST_TITLE_2502_RE,"Use an Item to Recover Stamina"
SCENARIO_QUEST_TITLE_2503_RE,"Win any Battle x2"
SCENARIO_QUEST_TITLE_2504_RE,"Summon Item x1"
SCENARIO_QUEST_TITLE_2505_RE,"Buy an Item from May's General Shop x1"
SCENARIO_QUEST_TITLE_2506_RE,"Clear 5-9 Easy Mode"
SCENARIO_QUEST_TITLE_2601_RE,"Use an XP booster x1"
SCENARIO_QUEST_TITLE_2602_RE,"Win any Battle x2"
SCENARIO_QUEST_TITLE_2603_RE,"Enhance 4 Gear to +12"
SCENARIO_QUEST_TITLE_2604_RE,"Use a Gold booster x1"
SCENARIO_QUEST_TITLE_2605_RE,"Enter Ancient Royal Vault x2"
SCENARIO_QUEST_TITLE_2606_RE,"Clear 5-9-1 Easy Mode"
SCENARIO_QUEST_TITLE_2701_RE,"Equip 12 Heroic Gearor above"
SCENARIO_QUEST_TITLE_2702_RE,"Enhance Gear Options x5"
SCENARIO_QUEST_TITLE_2703_RE,"Equip Empty Flask of Experience"
SCENARIO_QUEST_TITLE_2704_RE,"Awaken 1 Hero to 5 Stars"
SCENARIO_QUEST_TITLE_2705_RE,"Try Crafting Fragment of Infinity x 1"
SCENARIO_QUEST_TITLE_2706_RE,"Clear 5-15 Easy Mode"
SCENARIO_QUEST_TITLE_2801_RE,"Level Up! 4 Hero Skills to Lv. 47"
SCENARIO_QUEST_TITLE_2802_RE,"Win any Battle x2"
SCENARIO_QUEST_TITLE_2803_RE,"Enter Fire Dragon Raid x1"
SCENARIO_QUEST_TITLE_2804_RE,"Buy an Item from May's General Shop x1"
SCENARIO_QUEST_TITLE_2805_RE,"Clear 5-12-1 Easy Mode"
SCENARIO_QUEST_TITLE_2806_RE,"Clear 5-21 Easy Mode"
SCENARIO_QUEST_TITLE_2901_RE,"Clear 5-1 Normal Mode"
SCENARIO_QUEST_TITLE_2902_RE,"Use an Item to Recover Stamina"
SCENARIO_QUEST_TITLE_2903_RE,"Win any Battle x2"
SCENARIO_QUEST_TITLE_2904_RE,"Enter Frost Dragon Raid x1"
SCENARIO_QUEST_TITLE_2905_RE,"Enter Poison Dragon Raid x1"
SCENARIO_QUEST_TITLE_2906_RE,"Clear 5-21 Hard Mode"
SCENARIO_QUEST_TITLE_3001_RE,"Clear Entrance to Black Thorn Fortress 1"
SCENARIO_QUEST_TITLE_3002_RE,"Enter Arena x2"
SCENARIO_QUEST_TITLE_3003_RE,"Equip Empty Flask of Experience"
SCENARIO_QUEST_TITLE_3004_RE,"Enhance 3 Gear to +13"
SCENARIO_QUEST_TITLE_3005_RE,"Awaken 4 Heroes to 5 Stars"
SCENARIO_QUEST_TITLE_3006_RE,"Enter Black Dragon Raid x1"
SCENARIO_QUEST_TITLE_3101_RE,"Clear 6-1 Easy Mode"
SCENARIO_QUEST_TITLE_3102_RE,"Win any Battle x3"
SCENARIO_QUEST_TITLE_3103_RE,"Grind Item x2"
SCENARIO_QUEST_TITLE_3104_RE,"Learn skill attribute Ⅲ x4"
SCENARIO_QUEST_TITLE_3105_RE,"Enter Any Dragon Raid x1"
SCENARIO_QUEST_TITLE_3106_RE,"Enhance Gear Options x3"
SCENARIO_QUEST_TITLE_3201_RE,"Clear 6-11 Easy Mode"
SCENARIO_QUEST_TITLE_3202_RE,"Try Crafting Stone of Infinity x 1"
SCENARIO_QUEST_TITLE_3203_RE,"Enter Any Dragon Raid x2"
SCENARIO_QUEST_TITLE_3204_RE,"Win any Battle x3"
SCENARIO_QUEST_TITLE_3205_RE,"Transcend 1 hero"
SCENARIO_QUEST_TITLE_3206_RE,"Level Up! 1 Hero Skills to Lv. 60"
SCENARIO_QUEST_TITLE_3301_RE,"Clear 6-5 Normal Mode"
SCENARIO_QUEST_TITLE_3302_RE,"Buy an Item from May's General Shop x1"
SCENARIO_QUEST_TITLE_3303_RE,"Reset List from May's General Shop x1"
SCENARIO_QUEST_TITLE_3304_RE,"Learn skill attribute Ⅳ x2"
SCENARIO_QUEST_TITLE_3305_RE,"Clear 6-11 Normal Mode"
SCENARIO_QUEST_TITLE_3306_RE,"Craft Any Item x2"
SCENARIO_QUEST_TITLE_3401_RE,"Clear 6-16 Normal Mode"
SCENARIO_QUEST_TITLE_3402_RE,"Grind Items x3"
SCENARIO_QUEST_TITLE_3403_RE,"Add friend or make 1 friend requests"
SCENARIO_QUEST_TITLE_3404_RE,"Clear 6-21 Normal Mode"
SCENARIO_QUEST_TITLE_3405_RE,"Enter Any Dragon Raid x2"
SCENARIO_QUEST_TITLE_3406_RE,"Transcend 2 heroes"
SCENARIO_QUEST_TITLE_3501_RE,"Clear 6-5 Hard Mode"
SCENARIO_QUEST_TITLE_3502_RE,"Equip Empty Flask of Experience"
SCENARIO_QUEST_TITLE_3503_RE,"Win any Battle x5"
SCENARIO_QUEST_TITLE_3504_RE,"Summon Items x2"
SCENARIO_QUEST_TITLE_3505_RE,"Clear 6-11 Hard Mode"
SCENARIO_QUEST_TITLE_3506_RE,"Level Up! 2 Hero Skills to Lv. 63"
SCENARIO_QUEST_TITLE_3601_RE,"Clear 6-16 Hard Mode"
SCENARIO_QUEST_TITLE_3602_RE,"Win any Battle x3"
SCENARIO_QUEST_TITLE_3603_RE,"Enhance 2 Gear to +15"
SCENARIO_QUEST_TITLE_3604_RE,"Clear 6-21 Hard Mode"
SCENARIO_QUEST_TITLE_3605_RE,"Learn skill attribute Ⅳ x3"
SCENARIO_QUEST_TITLE_3606_RE,"Transcend 3 hero"
SCENARIO_QUEST_TITLE_3701_RE,"Clear 7-4 Easy Mode"
SCENARIO_QUEST_TITLE_3702_RE,"Level Up! 4 Hero Skills to Lv. 68"
SCENARIO_QUEST_TITLE_3703_RE,"Awaken 6 Heroes to 5 Stars"
SCENARIO_QUEST_TITLE_3704_RE,"Enter Arena x3"
SCENARIO_QUEST_TITLE_3705_RE,"Enhance 4 Gear to +20"
SCENARIO_QUEST_TITLE_3706_RE,"Clear 7-9 Normal Mode"
SCENARIO_QUEST_TITLE_3801_RE,"Raise 1 Hero to Transcendance 3"
SCENARIO_QUEST_TITLE_3802_RE,"Craft Any Item x10"
SCENARIO_QUEST_TITLE_3803_RE,"Enhance 1 Gear to +73"
SCENARIO_QUEST_TITLE_3804_RE,"Enhance Gear Options x10"
SCENARIO_QUEST_TITLE_3805_RE,"Raise 1 Hero to Transcendance 4"
SCENARIO_QUEST_TITLE_3806_RE,"Clear 7-6 Hard Mode"
SCENARIO_QUEST_TITLE_3901_RE,"Clear 7-12 Hard Mode"
SCENARIO_QUEST_TITLE_3902_RE,"Raise 3 Heroes to Transcendance 4"
SCENARIO_QUEST_TITLE_3903_RE,"Enhance 2 Gear to +80"
SCENARIO_QUEST_TITLE_3904_RE,"Enter Any Dragon Raid x5"
SCENARIO_QUEST_TITLE_3905_RE,"Level Up! 8 Hero Skills to Lv. 80"
SCENARIO_QUEST_TITLE_3906_RE,"Raise 7 Hero to Transcendance 5"
SCENARIO_QUEST_TITLE_4001_RE,"Clear 8-1 Easy Mode"
SCENARIO_QUEST_TITLE_4002_RE,"Grind Item x3"
SCENARIO_QUEST_TITLE_4003_RE,"Enter any Dragon Raid x3"
SCENARIO_QUEST_TITLE_4004_RE,"Enter Arena x3"
SCENARIO_QUEST_TITLE_4005_RE,"Try Crafting Stone of Infinity x1"
SCENARIO_QUEST_TITLE_4006_RE,"Enchant Item x1"
SCENARIO_QUEST_TITLE_4101_RE,"Clear 8-7 Easy Mode"
SCENARIO_QUEST_TITLE_4102_RE,"Try Awakening Gear x3"
SCENARIO_QUEST_TITLE_4103_RE,"Summon Item x1"
SCENARIO_QUEST_TITLE_4104_RE,"Enhance 1 Gear to +81"
SCENARIO_QUEST_TITLE_4105_RE,"Enchant Item x1"
SCENARIO_QUEST_TITLE_4106_RE,"Clear 8-26 Easy Mode"
SCENARIO_QUEST_TITLE_4201_RE,"Win any Battle x5"
SCENARIO_QUEST_TITLE_4202_RE,"Level Up! 4 Hero Skills to Lv. 83"
SCENARIO_QUEST_TITLE_4203_RE,"Enchant Item x1"
SCENARIO_QUEST_TITLE_4204_RE,"Clear 8-5 Normal Mode"
SCENARIO_QUEST_TITLE_4205_RE,"Summon Item x1"
SCENARIO_QUEST_TITLE_4206_RE,"Raise 9 Heroes to Transcendence 5"
SCENARIO_QUEST_TITLE_4301_RE,"Enter any Dragon Raid x5"
SCENARIO_QUEST_TITLE_4302_RE,"Clear 8-12 Normal Mode"
SCENARIO_QUEST_TITLE_4303_RE,"Level Up! 6 Hero Skills to Lv. 86"
SCENARIO_QUEST_TITLE_4304_RE,"Try Awakening Gear x3"
SCENARIO_QUEST_TITLE_4305_RE,"Clear 8-26 Normal Mode"
SCENARIO_QUEST_TITLE_4306_RE,"Craft any Item x10"
SCENARIO_QUEST_TITLE_4401_RE,"Try Awakening Gear x3"
SCENARIO_QUEST_TITLE_4402_RE,"Clear 8-1 Hard Mode"
SCENARIO_QUEST_TITLE_4403_RE,"Summon Item x2"
SCENARIO_QUEST_TITLE_4404_RE,"Enchant Item x1"
SCENARIO_QUEST_TITLE_4405_RE,"Try Crafting Stone of Infinity x1"
SCENARIO_QUEST_TITLE_4406_RE,"Clear 8-12 Hard Mode"
SCENARIO_QUEST_TITLE_4501_RE,"Enhance Gear Options x10"
SCENARIO_QUEST_TITLE_4502_RE,"Enter Arena x3"
SCENARIO_QUEST_TITLE_4503_RE,"Clear 8-26 Hard Mode"
SCENARIO_QUEST_TITLE_4504_RE,"Try Awakening Gear x3"
