KEY,Russian
Sub1_Viska_1_1_32,"Да ладно. Как низшие демоны могли построить корабли, чтобы переплыть море?"
Sub1_Viska_1_1_33,И даже если это правда. Ты-то откуда знаешь?
Sub1_Viska_1_1_34,Ох!
Sub1_Viska_1_1_35,"Смотрите, они уже здесь."
Sub1_Viska_1_1_36,"Дяденьки, кажется, вам пора бежать."
Sub1_Viska_1_1_37,Невероятно. Они переплыли море... Куда смотрел наш флот?!
Sub1_Viska_1_1_38,Беги в столицу и доложи Дэмии!
Sub1_Viska_1_1_39,А ты что будешь делать?!
Sub1_Viska_1_1_40,Мы не можем бросить ребенка на произвол судьбы! Я отведу ее в ближайшую крепость!
Sub1_Viska_1_1_41,Пойдем.
Sub1_Viska_1_1_42,Все будет хорошо. Я не дам тебя в обиду!
Sub1_Viska_1_1_43,Э...
Sub1_Viska_1_1_44,Какие же люди странные существа.
Sub1_Viska_1_1_45,"Сами себя не могут защитить, но беспокоятся о других."
Sub1_Viska_1_1_46,Что?!
Sub1_Viska_1_1_47,Ты д-демон?!
Sub1_Viska_1_1_48,"А по мне и не скажешь, правда? Ха-ха... Что ж, неудивительно."
Sub1_Viska_1_1_49,"В конце концов, это тело раньше принадлежало человеку. Хи-хи-хи!"
Sub1_Viska_1_1_50,"К тому же я такая миленькая маленькая девочка, правда? Вы и подумать не могли..."
Sub1_Viska_1_1_51,Ах ты злобный демон! Ты украл тело у маленькой девочки!
Sub1_Viska_1_1_52,"Украл? Хи-хи-хи, серьезное обвинение."
Sub1_Viska_1_1_53,"Если бы не я, эта малышка пошла бы на корм воронам."
Sub1_Viska_1_1_54,"Благодаря нашей с ней сделке она не погибла от раны, полученной от другого демона."
Sub1_Viska_1_1_55,"Я, скорее, ее спаситель. Хи-хи-хи..."
Sub1_Viska_1_1_56,Ладно.
Sub1_Viska_1_1_57,"Я не собираюсь тратить время на убийство таких тщедушных созданий, как вы."
Sub1_Viska_1_1_58,"Но если будете настаивать, могу передумать."
Sub1_Viska_1_1_59,Даю вам десять секунд на размышления. Выбирайте – сражаемся или вы убегаете.
Sub1_Viska_1_1_60,"Но если мы будем сражаться, то заранее прощайте. Хи-хи-хи!"
Sub1_Viska_1_1_61,Ой!
Sub1_Viska_1_1_62,"Как я и думала. Так, с этой проблемой разобрались."
Sub1_Viska_1_1_63,Как же хочется есть...
Sub1_Viska_1_1_64,"Хм? Может, эту нежить возглавляет какой-нибудь высший демон..."
Sub1_Viska_1_1_65,Найти бы его поскорее. Хм-м...
Sub1_Viska_1_1_66,"Так... Наверное, пора выйти на охоту."
Sub1_Viska_1_2_1,Жалкие восставшие мертвецы!
Sub1_Viska_1_2_2,Я даже не могу вами насытиться!
Sub1_Viska_1_2_3,"И какой же у вас омерзительный вкус! Фу, одна кожа да кости!"
Sub1_Viska_1_2_4,"А хуже всего, что моя сила не растет!"
Sub1_Viska_1_2_5,Где тут самый сильный из вас? Есть такой?!
Sub1_Viska_1_2_6,Или мне просто поубивать вас всех?! Ха-ха-ха!
Sub1_Viska_1_3_1,"О! Ты, что ли, командир?"
Sub1_Viska_1_3_2,Здоровый экземплярчик... Но все равно обычный низший демон.
Sub1_Viska_1_3_3,"Да и на вкус ты, наверное, такой же омерзительный, как и на вид. Нет, ты не командир..."
Sub1_Viska_1_3_4,Хо-хо-хо!
Sub1_Viska_1_3_5,"Хм, пора заканчивать водиться с этой тупой нежитью."
Sub1_Viska_1_3_6,Они даже не могут распознать во мне высшего демона.
Sub1_Viska_1_3_7,И продолжают нападать на меня! Ничтожества!
Sub1_Viska_1_4_1,Фу. Какой же гадкий вкус.
Sub1_Viska_1_4_2,Ого. Поглощенная душа мне кое-что поведала.
Sub1_Viska_1_4_3,Это войско возглавляет Мальдук?
Sub1_Viska_1_4_4,"Мальдук. Не припоминаю, чтобы я слышала это имя в мире демонов..."
Sub1_Viska_1_4_5,"Он обратился в демона уже в этом мире? И стал советником Ангмунда сразу же после того, как превратился в лича..."
Sub1_Viska_1_4_6,"Наверное, он очень силен. Жаль только, что нежить..."
Sub1_Viska_1_4_7,Что ж. Я все равно собиралась поглотить Ангмунда и всех его приспешников.
Sub1_Viska_1_4_8,"Значит, мне теперь нужно добраться до равнин Галлуа? Не думаю, что мне по силам переплыть море..."
Sub1_Viska_1_4_9,"О, идея!"
Sub1_Viska_1_4_10,"Думаю, если я просто пойду в обход, то рано или поздно доберусь, куда надо."
Sub1_Viska_2_1_1,Этот лес пропитан мощной энергией.
Sub1_Viska_2_1_2,"Правда, она не очень благоприятна для меня, ведь я же демон..."
Sub1_Viska_2_1_3,Что?
Sub1_Viska_2_1_4,"Кажется, я чую нежить..."
Sub1_Viska_2_1_5,"Хм. Да, мое обоняние меня не подводит."
Sub1_Viska_2_1_6,"Запах идет со стороны моря. Видимо, они приплыли на корабле с равнин Галлуа."
Sub1_Viska_2_1_7,Ох. Какие же люди слабые.
Sub1_Viska_2_1_8,Не могут справиться с кучкой дряхлых скелетов...
Sub1_Viska_2_1_9,Смотреть тошно.
Sub1_Viska_2_1_10,"Ладно. Кого волнует магия, с помощью которой низшие демоны создают целые армии низших существ?"
Sub1_Viska_2_1_11,Кого же?
Sub1_Viska_2_1_12,"Ладно, пора отправляться в путь..."
Sub1_Viska_2_1_13,Что?
Sub1_Viska_2_1_14,Злые демоны! Прочь из Элидоры!
Sub1_Viska_2_1_15,Вы посмели осквернить королеву и втоптать в грязь честь гарпий?!
Sub1_Viska_2_1_16,"Сгиньте, демоны!"
Sub1_Viska_2_1_17,"Я вас всех уничтожу, и больше вы никогда не будете осквернять Элидору!"
Sub1_Viska_2_1_18,"Эй ты, демон, хватит там прятаться!"
Sub1_Viska_2_1_19,Покажись!
Sub1_Viska_2_1_20,Какая досада. Но ничего не поделаешь.
Sub1_Viska_2_1_21,"И как ты узнала? Я уверена, что легко сойду за человека."
Sub1_Viska_2_1_22,Спроси у окружающего тебя ветра.
Sub1_Viska_2_1_23,Ух!
Sub1_Viska_2_1_24,"Тише, тише, давай без эксцессов."
Sub1_Viska_2_1_25,Я не имею никакого отношения к этим ничтожным скелетам.
Sub1_Viska_2_1_26,"Наоборот, я собираюсь полакомиться их командиром."
Sub1_Viska_2_1_27,"Так что, давай я просто пойду своей дорогой, хорошо?"
Sub1_Viska_2_1_28,Полакомиться?
Sub1_Viska_2_1_29,"Не понимаю, что ты имеешь в виду... Но ты все равно демон, а значит, наш враг!"
Sub1_Viska_2_1_30,"Я не собираюсь верить ни одному слову, вылетевшему из уст демона!"
Sub1_Viska_2_1_31,Вы совершили столько зла...
Sub1_Viska_2_1_32,"Ох ты ж, сколько пафоса."
Sub1_Viska_2_1_33,"Ладно, раз по-хорошему ты не понимаешь, пора показать тебе, с кем ты связалась."
Sub1_Viska_2_1_34,"Ну иди сюда, курица драная."
Sub1_Viska_2_1_35,"Не стоит меня недооценивать, демон!"
Sub1_Viska_2_2_1,Да что ты!
Sub1_Viska_2_2_2,"Этот демон совсем не такой, как другие..."
Sub1_Viska_2_2_3,"Хм. Несмотря на куриные мозги, ты ничего так."
Sub1_Viska_2_2_4,"Я думала, тут остались одни слабаки."
Sub1_Viska_2_2_5,"Кажется, мне даже удастся немного развлечься! Ха-ха-ха!"
Sub1_Viska_2_2_6,"Говорила же, что не стоит недооценивать гарпий-воинов!"
Sub1_Viska_2_2_7,Я все еще могу сражаться!
Sub1_Viska_2_2_8,"Ой, не смеши, курочка."
Sub1_Viska_2_2_9,Выглядишь ты неважно...
Sub1_Viska_2_2_10,"Продолжишь хорохориться, и твой конец не заставит себя долго ждать."
Sub1_Viska_2_2_11,"И думаю, вкус у тебя так себе. Хм."
Sub1_Viska_2_2_12,Ты все время говоришь о еде. Что ты за демон такой?
Sub1_Viska_2_2_13,Э-э... я?
Sub1_Viska_2_2_14,Я Виска.
Sub1_Viska_2_2_15,"Я пожираю души сильных демонов, чтобы стать сильнее,"
Sub1_Viska_2_2_16,"и когда я сожру их всех, я стану величайшим демоном, повелителем тьмы!"
Sub1_Viska_2_2_17,Повелителем тьмы?
Sub1_Viska_2_2_18,Что за?..
Sub1_Viska_2_2_19,"Эй, следи за языком, когда говоришь о чьей-то мечте."
Sub1_Viska_2_2_20,И что плохого в желании стать величайшим?
Sub1_Viska_2_2_21,Хм...
Sub1_Viska_2_2_22,"Короче, я направляюсь к командиру этих мертвецов и собираюсь его сожрать."
Sub1_Viska_2_2_23,"Я его съем, стану сильнее... Потом сожру еще кого-нибудь, кто будет достоин моего внимания. Хи-хи..."
Sub1_Viska_2_2_24,Жуть!
Sub1_Viska_2_2_25,"Не переживай, пташка."
Sub1_Viska_2_2_26,Мне неинтересны души обитателей вашего мира.
Sub1_Viska_2_2_27,А вот ваша еда мне очень даже по вкусу.
Sub1_Viska_2_2_28,"Как бы там ни было, я собираюсь съесть главного среди этой нежити, так что не стой у меня на пути. Ясно?"
Sub1_Viska_2_2_29,Ну пока!
Sub1_Viska_2_2_30,Э...
Sub1_Viska_2_2_31,"Демон, охотящийся на других демонов?"
Sub1_Viska_2_2_32,Нужно сообщить об этом эльфам.
Sub1_Viska_3_1_1,Хм. Какой сильный запах крови.
Sub1_Viska_3_1_2,"Может, потому что это место находится так близко к равнинам Галлуа?"
Sub1_Viska_3_1_3,"Этот Мальдук... Видимо, он пытается получить как можно больше тел."
Sub1_Viska_3_1_4,Буду пока следовать за запахом крови.
Sub1_Viska_3_2_1,"Хм, это же..."
Sub1_Viska_3_2_2,А-а!
Sub1_Viska_3_2_3,Кх...
Sub1_Viska_3_2_4,Ясно. Как я и думала.
Sub1_Viska_3_2_5,Еще одна толпа никчемных мертвецов?
Sub1_Viska_3_2_6,Вот же скука.
Sub1_Viska_3_2_7,А это что...
Sub1_Viska_3_2_8,"Воины, на передовую! Шаманам нужно время, чтобы сотворить заклинания!"
Sub1_Viska_3_2_9,Мы избавимся от этих восставших мертвецов с помощью могущественной магии!
Sub1_Viska_3_2_10,Освободим тела наших товарищей!
Sub1_Viska_3_2_11,У-у-у!
Sub1_Viska_3_2_12,"Хм? Интересно, что они задумали?"
Sub1_Viska_3_2_13,Но...
Sub1_Viska_3_2_14,Дождь... Ветер... Молния!
Sub1_Viska_3_2_15,Им нет конца!
Sub1_Viska_3_2_16,"Они продолжают восставать, пока не сгорят в огне!"
Sub1_Viska_3_2_17,Даже воины уже выбились из сил...
Sub1_Viska_3_2_18,У нас нет выбора...
Sub1_Viska_3_2_19,Отступаем и перестраиваем боевые порядки!
Sub1_Viska_3_2_20,"Что ж, очевидный исход."
Sub1_Viska_3_2_21,"Для существ этого мира они сражались очень достойно, но выше головы не прыгнешь."
Sub1_Viska_3_2_22,"Ладно, пора в путь... Постойте-ка."
Sub1_Viska_3_2_23,Кто-то сказал «Орвел»?
Sub1_Viska_3_2_24,"Так, у орков Огрии есть традиционное блюдо с особым соусом..."
Sub1_Viska_3_2_25,Вкуснейшее блюдо из кабанятины!
Sub1_Viska_3_2_26,"Хм... Интересно, каково оно на вкус?"
Sub1_Viska_3_2_27,"Эх, ничего не поделаешь. Придется пойти и разузнать..."
Sub1_Viska_3_2_28,"Кабанятинка, кабанятинка, вкуснейшая кабанятинка..."
Sub1_Viska_3_2_29,Пошевеливайтесь! А я возвращаюсь в штаб... Что?!
Sub1_Viska_3_3_1,А-а...
Sub1_Viska_3_3_2,Уф...
Sub1_Viska_3_3_3,Сколько же их тут?
Sub1_Viska_3_3_4,Ну ничего. Даже в слабых душах есть какая-то питательность...
Sub1_Viska_3_3_5,Вы все пойдете мне на закуску!
Sub1_Viska_3_3_6,Это же... демон! Почему демон нам помогает?!
Sub1_Viska_3_3_7,"И все мертвецы, сраженные могущественной магией, все равно восстают..."
Sub1_Viska_3_3_8,Однако остаются неподвижны после удара этими шипами...
Sub1_Viska_3_4_1,Вам конец!
Sub1_Viska_3_4_2,Ах...
Sub1_Viska_3_4_3,"Фу. Какой противный вкус. Кажется, меня сейчас вырвет..."
Sub1_Viska_3_4_4,Ты в порядке?
Sub1_Viska_3_4_5,Для начала хочу поблагодарить тебя.
Sub1_Viska_3_4_6,"Меня зовут Каула, я правая рука вождя орков."
Sub1_Viska_3_4_7,Ты же демон? Зачем тогда ты?..
Sub1_Viska_3_4_8,Уф. Погоди немного...
Sub1_Viska_3_4_9,"Столько всякой дряни съела, аж тошнит... Ух."
Sub1_Viska_3_4_10,Ох. Меня сейчас может спасти только какая-нибудь вкусная кабанятина...
Sub1_Viska_3_4_11,Э...
Sub1_Viska_3_4_12,Хм. Правда?
Sub1_Viska_3_4_13,Тогда иди за мной.
Sub1_Viska_3_4_14,Я приготовлю знаменитое традиционное блюдо орков.
Sub1_Viska_3_4_15,"(Ура, на это я и рассчитывала!)"
Sub1_Viska_3_5_1,"Ого, я объелась."
Sub1_Viska_3_5_2,Мои надежды полностью оправдались!
Sub1_Viska_3_5_3,Шикарное блюдо! Божественный вкус!
Sub1_Viska_3_5_4,Еда в этом мире потрясающая.
Sub1_Viska_3_5_5,Ха-ха-ха! Не зря я спасла этих орков.
Sub1_Viska_3_5_6,"Ха-ха-ха. Хорошо, что моя стряпня пришлась тебе по вкусу."
Sub1_Viska_3_5_7,А что это ты там сказала в конце?
Sub1_Viska_3_5_8,"Э? Н-ничего. Видимо, желудок заурчал от замечательной еды."
Sub1_Viska_3_5_9,"Ха-ха, здорово."
Sub1_Viska_3_5_10,Еще раз хочу поблагодарить тебя за оказанную нам помощь.
Sub1_Viska_3_5_11,Но...
Sub1_Viska_3_5_12,Некоторые мои соплеменники считают тебя опасной.
Sub1_Viska_3_5_13,"Поэтому, если ты наелась... Я бы попросил тебя нас покинуть."
Sub1_Viska_3_5_14,"Хм. А ты мудрый орк. Что ж, я все понимаю."
Sub1_Viska_3_5_15,"Хорошо. Меня здесь больше ничего не держит, я сыта и довольна. Мне пора."
Sub1_Viska_3_5_16,"Надеюсь, моя просьба тебя не оскорбила."
Sub1_Viska_3_5_17,"Я, как глава своего народа, хотел бы знать имя нашей спасительницы..."
Sub1_Viska_3_5_18,"Хи-хи, ну если тебе интересно."
Sub1_Viska_3_5_19,Меня зовут Виска.
Sub1_Viska_3_5_20,"Я великий демон, который станет повелителем тьмы!"
Sub1_Viska_3_5_21,Э?.. Повелителем тьмы?
Sub1_Viska_3_5_22,Что такое? Почему ты так на меня смотришь?
Sub1_Viska_3_5_23,Хм... Не обращай внимания. Просто меня очень заинтересовали твои слова.
Sub1_Viska_3_5_24,А почему ты хочешь стать повелителем тьмы?
Sub1_Viska_3_5_25,Быть повелителем тьмы значит быть лучшим из лучших!
Sub1_Viska_3_5_26,"Я смогу есть все, что пожелаю, и делать все, что захочу!"
Sub1_Viska_3_5_27,"Проще говоря, я буду развлекаться, как никто другой. Хи-хи-хи."
Sub1_Viska_3_5_28,Да и стать лучше всех – это уже само по себе большое достижение.
Sub1_Viska_3_5_29,Хочу кое-что спросить.
Sub1_Viska_3_5_30,"Когда ты станешь повелителем тьмы, какая судьба ждет наш мир?"
Sub1_Viska_3_5_31,Хм? Не вижу смысла тратить время на ваш слабый мир.
Sub1_Viska_3_5_32,"Да и ваши души совсем невкусные. Если вы не будете меня трогать, я не буду трогать вас."
Sub1_Viska_3_5_33,Лучше живите и готовьте мне вкусную еду.
Sub1_Viska_3_5_34,"Я буду приходить время от времени, чтобы поесть, так что кормите меня от души! Хи-хи-хи..."
Sub1_Viska_3_5_35,Хм... Ты очень необычный демон.
Sub1_Viska_3_5_36,А почему ты решила нам помочь?
Sub1_Viska_3_5_37,Вообще-то я хотела попробовать кабанятины...
Sub1_Viska_3_5_38,"О, хм... Я думала, там был некто по имени Мальдук..."
Sub1_Viska_3_5_39,"Слышала, он могущественный демон."
Sub1_Viska_3_5_40,"Ходят слухи, что он обосновался на равнинах Галлуа. Это же где-то рядом?"
Sub1_Viska_3_5_41,"Я подумала, что смогу найти здесь что-нибудь, что поможет мне в его поисках..."
Sub1_Viska_3_5_42,Эм...
Sub1_Viska_3_5_43,"А что ты с ним сделаешь, если я скажу, где его искать?"
Sub1_Viska_3_5_44,"Думаю, ты уже и так догадался."
Sub1_Viska_3_5_45,Я найду его и съем.
Sub1_Viska_3_5_46,Я полакомлюсь его душой. Всей без остатка. Хи-хи-хи.
Sub1_Viska_4_1_1,"Значит, это тайная лаборатория на равнинах Галлуа?"
Sub1_Viska_4_1_2,"По словам шамана орков, я уже должна быть на месте."
Sub1_Viska_4_1_3,Здесь много нежити и низших демонов... Но где же вход в лабораторию?
Sub1_Viska_4_1_4,Э...
Sub1_Viska_4_1_5,Ну ладно.
Sub1_Viska_4_1_6,"Буду убивать их, пока не найду вход!"
Sub1_Viska_4_2_1,"А я все думаю, откуда весь этот шум."
Sub1_Viska_4_2_2,Ты кто?
Sub1_Viska_4_2_3,А ты как думаешь?
Sub1_Viska_4_2_4,"Я Виска, и я пришла сюда по твою душу!"
Sub1_Viska_4_2_5,Хм. Демоны рассказывали о тебе...
Sub1_Viska_4_2_6,"Значит, ты пожирательница демонов?"
Sub1_Viska_4_2_7,"Как интересно. Необычный демон, поглощающий силу..."
Sub1_Viska_4_2_8,"Слышал, ты съела королеву кошмаров Китракс."
Sub1_Viska_4_2_9,"О, женщину, похожую на лошадь? Да, она была очень вкусной."
Sub1_Viska_4_2_10,"Как чудесно, я искала жертву, не уступающую ей..."
Sub1_Viska_4_2_11,"Однако по тебе не скажешь, что ты настолько же хорош, как она."
Sub1_Viska_4_2_12,"Ха-ха-ха, какая ты дерзкая."
Sub1_Viska_4_2_13,"Эфис, ты и все предатели одинаковы..."
Sub1_Viska_4_2_14,"Вы даже не думаете о том, чтобы быть с демонами заодно."
Sub1_Viska_4_2_15,"Ой, не смеши. Когда вообще демоны были заодно?"
Sub1_Viska_4_2_16,"Ладно, хватит терять время на разговоры с едой."
Sub1_Viska_4_2_17,Умри и стань частью моей силы!
Sub1_Viska_4_2_18,Ох?! Что за странное чувство?..
Sub1_Viska_4_2_19,"Ха. Это ловушка, которую я приготовил на случай, если эта предательница Эфис заявится сюда снова."
Sub1_Viska_4_2_20,"Жаль, что мне не удалось поймать Эфис, но и ты сойдешь."
Sub1_Viska_4_2_21,Ха-ха-ха. Не зря я изучил ее проклятие.
Sub1_Viska_4_2_22,Мое тело... Оно меня не...
Sub1_Viska_4_2_23,"Пока мы находимся в этом мире, довольно легко управлять демонами, чья сила заключена в сознании."
Sub1_Viska_4_2_24,"Это проклятие отделяет разум от тела, а без разума это тело – всего лишь пустая кукла."
Sub1_Viska_4_2_25,"Я подожду, пока ты ослабеешь, а потом использую тебя в качестве объекта своих исследований."
Sub1_Viska_4_2_26,У меня уже руки чешутся изучить твою силу. Ха-ха-ха!
Sub1_Viska_4_2_27,Эх...
Sub1_Viska_4_2_28,"Неужели наша сделка больше не действует, раз мое сознание отделилось от ее тела?"
Sub1_Viska_4_2_29,Проклятая оболочка... Ему как-то удалось воспроизвести ее силу? Отвратительно...
Sub1_Viska_4_2_30,Эм?..
Sub1_Viska_4_2_31,Но есть один способ...
Sub1_Viska_4_2_32,"Эй, девчонка. Ты меня слышишь?"
Sub1_Viska_4_2_33,Э...
Sub1_Viska_4_2_34,"Это демон, заключивший с тобой сделку..."
Sub1_Viska_4_2_35,Что произошло?
Sub1_Viska_4_2_36,Я жива?
Sub1_Viska_4_2_37,"Конечно, ты жива."
Sub1_Viska_4_2_38,Я соблюдала свою часть уговора и поддерживала твою жизнь.
Sub1_Viska_4_2_39,Да?.. Точно...
Sub1_Viska_4_2_40,Вся эта сила в моем теле...
Sub1_Viska_4_2_41,"Ага, поглощенная мной сила осталась в этом теле. Вот что он хотел исследовать."
Sub1_Viska_4_2_42,"Эй, человек, давай заключим другую сделку."
Sub1_Viska_4_2_43,Оставь мне свое тело.
Sub1_Viska_4_2_44,...
Sub1_Viska_4_2_45,Не хочу.
Sub1_Viska_4_2_46,"Что? Я, кажется, ослышалась."
Sub1_Viska_4_2_47,"Я сказала, что не хочу."
Sub1_Viska_4_2_48,Когда ты пользовалась моим телом...
Sub1_Viska_4_2_49,Происходили у-ужасные вещи...
Sub1_Viska_4_2_50,Ох. Эй...
Sub1_Viska_4_2_51,"Ты что, забыла?"
Sub1_Viska_4_2_52,Злость того дня. Боль того дня.
Sub1_Viska_4_2_53,Наша встреча была незабываемой.
Sub1_Viska_4_2_54,"Твои друзья, родные и близкие – все пали от рук демонов,"
Sub1_Viska_4_2_55,"а тебя демон разрубил мечом и оставил умирать, истекая кровью."
Sub1_Viska_4_2_56,"Ты говорила, что не хочешь умирать, что хочешь жить. Ты просила о помощи. У кого угодно."
Sub1_Viska_4_2_57,И кто же тебе тогда помог?
Sub1_Viska_4_2_58,Э...
Sub1_Viska_4_2_59,"Я, так? Это была я, и никто другой, правда?"
Sub1_Viska_4_2_60,Никто не проявляет великодушия к слабым.
Sub1_Viska_4_2_61,Это закон джунглей. Выживает сильнейший.
Sub1_Viska_4_2_62,"Если ты слабый, тебя сожрут. Если ты сильный, ты пожираешь других."
Sub1_Viska_4_2_63,Ты права.
Sub1_Viska_4_2_64,Но твоя сила теперь принадлежит мне.
Sub1_Viska_4_2_65,"Я была в забвении, но видела, как ты сражаешься, и думаю, знаю, как пользоваться твоей силой..."
Sub1_Viska_4_2_66,"Да. Я бы могла использовать эту силу, чтобы помочь людям..."
Sub1_Viska_4_2_67,Ха-ха... Ха-ха-ха! Ты правда так думаешь?
Sub1_Viska_4_2_68,"Да, у тебя есть сила."
Sub1_Viska_4_2_69,Но сможешь ли ты совладать со всей накопленной мной мощью?
Sub1_Viska_4_2_70,"И даже если сможешь, кто примет тебя такой?"
Sub1_Viska_4_2_71,Ты больше не человек.
Sub1_Viska_4_2_72,Для людей ты демон.
Sub1_Viska_4_2_73,Хм. Теперь ты человекодемон.
Sub1_Viska_4_2_74,"Кого бы ты ни встретила, все будут относиться к тебе, как к монстру, и попытаются избавиться от тебя, как можно скорее."
Sub1_Viska_4_2_75,"Ну что? Думаешь, ты готова к такой жизни?"
Sub1_Viska_4_2_76,Уф...
Sub1_Viska_4_2_77,"И ты только видела, как пользоваться силой, но никогда не использовала ее сама."
Sub1_Viska_4_2_78,"Ты просто умрешь еще раз, не успев ничего сообразить."
Sub1_Viska_4_2_79,Времени у нас в обрез. Давай заключим еще одну сделку.
Sub1_Viska_4_2_80,"Будешь и дальше медлить, навечно превратишься в жертву опытов Мальдука."
Sub1_Viska_4_2_81,Э...
Sub1_Viska_4_2_82,Ты тоже напугана...
Sub1_Viska_4_2_83,Что?..
Sub1_Viska_4_2_84,"Сейчас, когда наша сделка больше не действует, стоит мне ответить отказом, и ты никогда не получишь мое тело назад."
Sub1_Viska_4_2_85,"А вся сила, которую ты так долго копила, находится в моем теле,"
Sub1_Viska_4_2_86,"поэтому ты ничего и не можешь сделать. Ты падешь от рук Мальдука, как и я."
Sub1_Viska_4_2_87,Хм. Ты права.
Sub1_Viska_4_2_88,"Но я не думаю, что ты решишься нас погубить."
Sub1_Viska_4_2_89,"К тому же, сделка будет выгодна нам обеим."
Sub1_Viska_4_2_90,Э...
Sub1_Viska_4_2_91,"Не будь такой категоричной, человек."
Sub1_Viska_4_2_92,"Когда мы только заключали нашу сделку, я пообещала, что ты не умрешь, так?"
Sub1_Viska_4_2_93,"Даже если наша сделка временно не действует, я держу свое обещание."
Sub1_Viska_4_2_94,"Не равняй меня с этими низшими демонами или людьми, которые не держат обещаний."
Sub1_Viska_4_2_95,"Ты хоть понимаешь, почему я прошу заключить новую сделку?"
Sub1_Viska_4_2_96,...
Sub1_Viska_4_2_97,Она будет выгодна для нас обеих.
Sub1_Viska_4_2_98,У тебя слабое тело...
Sub1_Viska_4_2_99,"Но с его помощью можно уничтожать врагов, которые тебя недооценивают."
Sub1_Viska_4_2_100,"Также, чем ближе мы к людям, тем проще охотится на демонов."
Sub1_Viska_4_2_101,"А еще мы можем есть вкуснейшую еду, пользуясь твоей милой внешностью."
Sub1_Viska_4_2_102,"Хм, поесть я тоже люблю..."
Sub1_Viska_4_2_103,"Правда? Хм, хм, хм... К тому же, если мы заключим еще одну сделку..."
Sub1_Viska_4_2_104,Ты сможешь мстить демонам и дальше.
Sub1_Viska_4_2_105,А...
Sub1_Viska_4_2_106,"Думала, я не знаю?"
Sub1_Viska_4_2_107,"Разумеется, знаю. Мы же делим одно тело, и я в курсе всего, что ты думаешь."
Sub1_Viska_4_2_108,"Пока ты спала, я видела все твои воспоминания."
Sub1_Viska_4_2_109,"Более того, ты просыпалась ненадолго каждый раз, как я убивала демонов."
Sub1_Viska_4_2_110,"А значит, тебе тоже нравилось наблюдать за их смертью."
Sub1_Viska_4_2_111,"Твои родители, друзья, соседи."
Sub1_Viska_4_2_112,"Ты же ненавидишь демонов, которые их убили? Им нет прощения, правда?"
Sub1_Viska_4_2_113,И это правильно.
Sub1_Viska_4_2_114,"Признайся, ведь меня ты тоже ненавидишь."
Sub1_Viska_4_2_115,"Да, ты права."
Sub1_Viska_4_2_116,"Я ненавижу демонов, я их презираю и никогда не прощу."
Sub1_Viska_4_2_117,"Мне даже противна сама мысль, что я делю тело с демоном."
Sub1_Viska_4_2_118,Но когда все те демоны подыхали прямо перед моими глазами...
Sub1_Viska_4_2_119,Я чувствовала какое-то облегчение...
