KEY,ChineseTraditional
PARTY_DUNGEON_CHAPTER1_NODE8,黑色火藥倉庫1-8
PARTY_DUNGEON_CHAPTER2,血翼之族前哨基地
PARTY_DUNGEON_CHAPTER2_NODE8,血翼之族前哨基地2-8
PARTY_DUNGEON_CHAPTER3,赤色大地峽谷
PARTY_DUNGEON_CHAPTER3_NODE8,赤色大地峽谷3-8
PARTY_DUNGEON_CHAPTER4,不死之人的祭壇
PARTY_DUNGEON_CHAPTER4_NODE8,不死之人的祭壇4-8
PARTY_DUNGEON_CHAPTER5,黑色荊棘要塞入口
PARTY_DUNGEON_CHAPTER5_NODE8,黑色荊棘要塞入口5-8
PARTY_DUNGEON_CHAPTER6,被遺忘的沙漠之風洞窟
PARTY_DUNGEON_CHAPTER7,寒冰水晶洞窟
PARTY_DUNGEON_CHAPTER8,泰莫雷勒的龍穴
PARTY_DUNGEON_CHAPTER9,化為廢墟的魔力發電所
NODE_SQUARE_NAME,奧勒貝爾市中心
SQUARE_NAME_NORMAL_SUB,奧勒貝爾市中心
MANUAL_CATEGORY_BATTLE,勇士本該善戰
MANUAL_CATEGORY_SKILL,學一些技能吧
MANUAL_CATEGORY_EQUIPMENT,你對於裝備了解多少？
MANUAL_CATEGORY_AWAKEHERO,英雄隱藏的能力
MANUAL_CATEGORY_VILLAGE,歡迎來到村莊！
MANUAL_CATEGORY_PARTYDUNGEON,你是我最好的夥伴
MANUAL_CATEGORY_PIT,BOSS會掉落稀有道具
MANUAL_CATEGORY_QUEST,RPG專家，是你？
MANUAL_CATEGORY_TOWER,高聳而美麗的雙塔
MANUAL_CATEGORY_ARENA,昨日的朋友，今日的敵人
MANUAL_SUBCODE_BATTLE_BATTLEINFO,進入副本
MANUAL_SUBCODE_BATTLE_PARTYSETTING,選擇英雄
MANUAL_SUBCODE_SKILL_GETSKILL,學習技能
MANUAL_SUBCODE_SKILL_UPGRADESKILL,強化技能
MANUAL_SUBCODE_SKILL_AWAKESKILL,覺醒技能
MANUAL_SUBCODE_EQUIPMENT_EQUIP,穿戴裝備
MANUAL_SUBCODE_EQUIPMENT_UPGRADEEQUIPMENT,裝備強化
MANUAL_SUBCODE_EQUIPMENT_EQUIPRUNE,裝備符石
MANUAL_SUBCODE_AWAKEHERO_HALLOFHERO,英雄殿堂
MANUAL_SUBCODE_AWAKEHERO_CLASSSELECT,試煉之房：選擇區域
MANUAL_SUBCODE_AWAKEHERO_UNLOCKSEAL,試煉之房：解除封印
MANUAL_SUBCODE_AWAKEHERO_SELECTHERO,淨化之房：選擇英雄
MANUAL_SUBCODE_AWAKEHERO_PURIFYHERO,淨化之房：進行淨化
MANUAL_SUBCODE_VILLAGE_INTRO,村莊
MANUAL_SUBCODE_VILLAGE_SHOP,商店
MANUAL_SUBCODE_VILLAGE_PRISON,地下監牢
MANUAL_SUBCODE_VILLAGE_ARENA,競技場
MANUAL_SUBCODE_PARTYDUNGEON_PARTYMATCH,組隊：配對
MANUAL_SUBCODE_PARTYDUNGEON_PARTYDUNGEON,組隊：副本
MANUAL_SUBCODE_PARTYDUNGEON_PARTYREADY,組隊：預備
MANUAL_SUBCODE_PARTYDUNGEON_BID,組隊：投標
MANUAL_SUBCODE_PIT_INTRO,深淵之牢
MANUAL_SUBCODE_PIT_SELECTAREA,深淵之牢：選擇區域
MANUAL_SUBCODE_PIT_PARTYSETTING,深淵之牢：選擇英雄
MANUAL_SUBCODE_PIT_CONTINUE,深淵之牢：下一步
MANUAL_SUBCODE_PIT_REWARDRESET,深淵之牢：注意事項
MANUAL_SUBCODE_QUEST_INTRO,任務
MANUAL_SUBCODE_QUEST_OCCUR,任務：觸發
MANUAL_SUBCODE_QUEST_ACCEPT,任務：接取
MANUAL_SUBCODE_QUEST_COMPLETE,任務：完成
MANUAL_SUBCODE_TOWER_INTRO,雙塔
MANUAL_SUBCODE_TOWER_TOWEROFTRIAL,試煉之塔
MANUAL_SUBCODE_TOWER_TOWEROFTRAINING,修練之塔
MANUAL_SUBCODE_ARENA_INDIVIDUAL,競技場：個人戰
MANUAL_SUBCODE_ARENA_COOPERATIVE,競技場：團體戰
MANUAL_SUBCODE_ARENA_TOTAL,競技場：大亂鬥
MANUAL_SUBCODE_HEROINN,英雄旅館
ACHIEVEMENT_TYPE_GOODS,物品
ACHIEVEMENT_TYPE_ITEM,道具
ACHIEVEMENT_TYPE_CONTENTS,內容
ACHIEVEMENT_TYPE_ACCOUNT,帳號
ACHIEVEMENT_TYPE_GUILD,公會
ACHIEVEMENT_TYPE_GAMEPLAY,進行
ACHIEVEMENT_SCENARIO,故事線
ALL_INCLUDE_TEXT,全部{1}
ALL_FRAGMENTS,所有晶元
ASK_PACKAGE_ITEM_USE,確定要使用道具嗎？
BILLING_CANCEL,已成功取消交易。
BOOSTER_DURATION_TIME,持續1小時
BOOSTER_TIME_DURATION,持續1小時
BUY_DUNGEON_PLAY_CHANCE_CONFIRM,您想再一次擊敗地下監牢裡猖狂的敵人，並取得額外的獎勵嗎？
BUY_NOTY,交易通知
BUY_STAMINA_CONFIRM,確定要購買體力嗎？
BUY_STAMINA_COUNT,{1}體力
BOOSTER_ONETIME_REWARD_TITLE,獲得2倍戰利品
BOOSTER_ONETIME_REWARD_TEXT,1小時加成卷軸與Hot Time效果可重複套用。
CAMPAIGN_REWARD,戰利品
CANNOT_OPEN_PORTAL_MIN_NODE,需通過{1}-{2}地區才可使用。
CLASS_TRIAL_FORCE_OPEN_CONFIRM,確定要解鎖並進入該副本嗎？
CLASS_DESC_WARRIOR,戰士
CLASS_DESC_ARCHER,弓箭手
CLASS_DESC_KNIGHT,騎士
CLASS_DESC_WIZARD,魔法師
CLASS_DESC_PRIEST,牧師
CLASS_DESC_ASSASSIN,刺客
CLASS_DESC_MECHANIC,機械工
CLASS_DESC_COMMON,共通
CREATURE_TAG_TYPE.WARRIOR,戰士
CREATURE_TAG_TYPE.ARCHER,弓箭手
CREATURE_TAG_TYPE.KNIGHT,騎士
CREATURE_TAG_TYPE.WIZARD,魔法師
CREATURE_TAG_TYPE.PRIEST,牧師
CREATURE_TAG_TYPE.ASSASSIN,刺客
CREATURE_TAG_TYPE.MECHANIC,機械工
CLASS_TRIAL_REMAIN_TIME,{1}:{2}後關閉
CLASS_TRIAL_SELECT,選擇關卡
CLASS_TRIAL_FORCE_OPEN,解鎖
CLOSE,關閉
CHALLENGE_TRIAL_HERO_SELECT,請選擇要進行覺醒的英雄。
CHAT_ACTION_PARTY_CREATED,{1}建立了新的隊伍。（點擊後可加入）
CHAT_ACTION_PARTY_ROOM_CREATED,{1}建立了新的戰鬥。（點擊後可加入）
CHAPTER_BASE,{1}臨時據點
CHECK_ROYAL_QUEST,請檢查王室任務
COLLECT_EXPLORE,探索
COLLECT_EXPLORE_EXTRAPOINT,[009900]額外點數
COLLECT_EXPLORE_PROGRESS,探索中…
COLLECT_EXPLORE_STATUS_TEXT,探索中…\n[FF7F00]{1}小時{2}分[-]後將回歸
COLLECT_EXPLORE_CHAPTERITEM,探索特產
COLLECT_EXPLORE_CHAPTERITEM_TEXT,獲得隨機道具
COLLECT_EXPLORE_GOLD,探索金幣
COLLECT_EXPLORE_GOLD_TEXT,獲得金幣
COLLECT_PLUNDER,掠奪
COLLECT_PLUNDER_CHAPTERITEM,掠奪特產
COLLECT_PLUNDER_CHAPTERITEM_TEXT,獲得隨機道具
COLLECT_PLUNDER_GOLD,掠奪金幣
COLLECT_PLUNDER_GOLD_TEXT,獲得金幣
COLLECT_PLUNDER_AMOUNT,獲得{1}個
COLLECT_PLUNDER_REFIND,重新尋找
COLLECT_PLUNDER_READY,掠奪預備
COLLECT_PLUNDER_START,開始掠奪
COLLECT_PLUNDER_REFIND_TEXT,是否搜尋新的對手？
COLLECT_PLUNDER_RECORD_LOSE_TEXT,[FF0000]防禦失敗，資源被掠奪了。
COLLECT_PLUNDER_RECORD_WIN_TEXT,[009900]防禦成功，成功保護資源獲得獎勵。
COLLECT_PLUNDER_RECORD_TIME,{1}小時{2}分前
COLLECT_PLUNDER_RECORD_CHASE,追擊
COLLECT_PLUNDER_RECORD_REWARD,領取
COLLECT_EXPLORE_REWARD,探索時發現有用的{1}
COLLECT_PLUNDER_REWARD,掠奪獲得有用的{1}
COLLECT_ALL_REWARD,全部領取
COMMON_YES,是
COMMON_NO,否
COMMON_CONFIRM,確定
COMMON_CANCEL,取消
COMMON_CHANGE,變更
COMMON_INPUT,進入
COMMON_EDIT,編輯
COMMON_APPLY,套用
COMMON_AGREE,同意
COMMON_ACCEPT,接受
COMMON_DECLINE,拒絕
COMMON_NEXT,下一步
COMMON_PREV,返回
COMMON_REQUEST,申請
COMMON_REQUESTCANCEL,取消申請
COMMON_BATTLEREADY_BUTTON,準備戰鬥
COMMON_BATTLEREADY,準備戰鬥
COMMON_BATTLESTART,開始戰鬥
COMMON_RUBY_BATTLESTART,使用{1}紅寶石開始戰鬥
COMMON_INFO,資訊
COMMON_LOOK,查看
COMMON_NAMECHECK,檢查重複名稱
COMMON_FIND,查詢
COMMON_MAX,最大
COMMON_BUY,購買
COMMON_SELL,賣出
COMMON_GOLD_BUY,購買{1}金幣
COMMON_FREE_BUY,免費
COMMON_RUBY_BUY,購買{1}紅寶石
COMMON_SELECT,選擇
COMMON_USE,使用
COMMON_ERROR_DISCONNECT,返回
COMMON_ERROR_PARSING,無效的回覆
COMMON_ERROR_SESSION,連線逾時
COMMON_ERROR_HTTP,網路請求失敗
COMMON_ERROR_FAIL,失敗
COMMON_ERROR_EQUIP_NOT_FOUND,裝備不存在
COMMON_ERROR_HERO_NOT_FOUND,英雄不存在
COMMON_ERROR_MATERIAL_NOT_MATCH,無效的材料
COMMON_ERROR_ITEM_NOT_FOUND,物品不存在
COMMON_ERROR_ACOUNT,無效的帳號
COMMON_ERROR_UNHANDLED,動作未被執行
COMMON_ERROR_EQUIP_NOT_OWNED,未擁有該裝備
COMMON_ERROR_CODE_NOT_FOUND,兌換碼不存在
COMMON_ERROR_LEVEL_DATA,無效的等級資訊
COMMON_ERROR_STAR_DATA,無效的星等資訊
COMMON_ERROR_GRADE_DATA,無效的級別資訊
COMMON_ERROR,錯誤
COMMON_NOT_EXIST,不存在
COMMON_FAIL,失敗
COMMON_SUCCESS,成功
COMMON_NOTIFICATION,提示
COMMON_RESULT,結果
COMMON_ALERT,警告
COMMON_EXIT,退出
COMMON_REQ,需要{1}
COMMON_LACK_INVENTORY,背包已滿
COMMON_LACK_MATERIAL,材料不足
COMMON_LACK_SLOT,已達背包容量上限
COMMON_INPUTTEXT,請輸入內容
COMMON_GET,取得
COMMON_ENEMY,登場敵人
COMMON_REWARDEXP,獲得經驗
COMMON_GOLDGET,獲得金幣
COMMON_GOLDGET_LABYRINTH,獲得金幣
COMMON_CLEARTIME,所需時間{1}:{2}
COMMON_RETRY,重試
COMMON_LOSE_TEXT,強化你的英雄與裝備並再試一次！
COMMON_REWARDITEM,戰利品
COMMON_SOON,內容準備中，敬請期待。
COMMON_REQ_VIPLEVEL,需要VIP等級{1}。
COMMON_REQ_TEAMLEVEL,需要隊伍等級{1}。
COMMON_REQ_LEVEL,需要等級{1}。
COMMON_REQ_GOLD,金幣不足。\n是否要購買呢？
COMMON_REQ_RUBY,紅寶石不足。\n是否要購買呢？
COMMON_REQ_CHEESE,起司不足。\n是否要購買呢？
COMMON_REQ_STAMINA,體力不足。\n是否要購買呢？
COMMON_REQ_KEY,鑰匙不足。\n是否要購買呢？
COMMON_REQ_INVENTORY,背包空間不足。\n是否要購買呢？
COMMON_REQ_COIN,錢幣不足。
COMMON_NOTFOUND,沒有結果。
COMMON_NOT_AVAILABLE,準備中…
COMMON_COST,費用
COMMON_CONTINUE,繼續
COMMON_SELECT_HERO,選擇英雄
COMMON_ENTER,進入
COMMON_ENTER_MOVE,前往
COMMON_GENERAL_PORTAL,一般傳送門
COMMON_TEAM_LEVEL,隊伍等級
COMMON_REWARD_COMPLETE,獎勵完成
COMMON_SEND,傳送
COMMON_RACE,種族
CONFIRM_EXTEND_SKILL,確定要學習該項天賦嗎？
CONTENT_HERO,英雄
CONTENT_INVENTORY,背包
CONTENT_FRIEND,朋友
CONTENT_MISSION,任務
CONTENT_DAILYMISSION,每日任務
CONTENT_MAIL,郵件
CONTENT_RETURN,返回
CONTENT_PVP,競技場
CONTENT_SHOP,商店
CONTENT_CONFIG,設定
CONTENT_GAMECONFIG,遊戲設定
CONTENT_MYINFO,關於我
CONTENT_CHEST,寶箱
CONTENT_TRIAL,試煉之房
CONTENT_WALL,護城牆
CONTENT_RECORD,戰鬥紀錄
CONTENT_EVENT,活動
CONTENT_ATTENDANCE,簽到
CONTENT_CHAT,聊天
CONTENT_WEEKLY,每日副本
CONTENT_EXPEDITION,遠征
CONTENT_RANK,排行
CONTENT_WORLDMAP,世界地圖
CONTENT_CHAPTER1,第1章
CONTENT_CHAPTER2,第2章
CONTENT_CHAPTER3,第3章
CONTENT_CHAPTER4,第4章
CONTENT_CHAPTER5,第5章
CONTENT_CHAPTER6,第6章
CONTENT_CHAPTER7,第7章
CONTENT_CHAPTER8,第8章
CONTENT_CHAPTER9,第9章
CONTENT_CHAPTER1_NAME,精怪之森
CONTENT_CHAPTER2_NAME,生命之森
CONTENT_CHAPTER3_NAME,部落山脈
CONTENT_CHAPTER4_NAME,死亡之森
CONTENT_CHAPTER5_NAME,谷地
CONTENT_CHAPTER6_NAME,沙漠
CONTENT_CHAPTER7_NAME,雪原
CONTENT_CHAPTER8_NAME,熔岩
CONTENT_CHAPTER_LOCK,鎖定
CONTENT_EXCAVATION,挖掘
CONTENT_ACHIEVEMENT,成就
CONTENT_PUB,酒館
CONTENT_FORGE,鍛造所
CONTENT_CASTLE,王城
CONTENT_LANDING,傳送門
CONTENT_QUEST,任務
COST_TYPE_GOLD,金幣
COST_TYPE_RUBY,紅寶石
COST_TYPE_GUILDCOIN,公會幣
COST_TYPE_WALLCOIN,防護幣
COST_TYPE_EVENTCOIN,活動代幣
COST_TYPE_WEEKLYCOIN,每日幣
COST_TYPE_PVPCOIN,競技場幣
COST_TYPE_CRUSADECOIN,聖戰幣
COMMON_MOVE_TASK_FAIL_TEXT,還無法進入的內容。
COMMON_MODE_CHOICE,選擇模式
COMMON_SINGLE_MODE,單人模式
COMMON_MULTI_MODE,多人模式
DAILY_QUEST,每日任務
DAILY_RUBY_COUNT,每日紅寶石
EVENT_GOODS,活動商品
EVENT_CALENDAR,活動月曆
DAILY_QUEST_LOGIN_NAME,歡迎光臨
DAILY_QUEST_LOGIN_DESC,每天登入1次
DAILY_QUEST_UNDERGROUND_DUNGEON_NAME,弭平暴動
DAILY_QUEST_UNDERGROUND_DUNGEON_DESC,通過{1}次地下監牢
DAILY_QUEST_STAMINA_NAME,精疲力竭
DAILY_QUEST_STAMINA_DESC,消耗{1}體力
DAILY_QUEST_EXCAVATION_DESC,挖掘完畢{1}次
DECIDE_RETURN_OR_START,你打算怎麼做？
DELAYED_BILLING_COMPLETED,購買商品已發送
DOWDUNGEON_REWARD_TITLE,你忘了你的東西了
DOWDUNGEON_REWARD_CONTENT,我選了一個最讚的要送給你喔！
DIFFICULTY_EASY,簡單
DIFFICULTY_NORMAL,一般傳送門
DIFFICULTY_HARD,困難
DIFFICULTY_HELL,地獄
DUNGEON_RETRY_CHANCE,再試一次
DUNGEON_RECOMMENDED_LEVEL,建議等級
DUNGEON_MONSTER_INFO,怪物資訊
DUNGEON_REWARD_INFO,獎勵
DUNGEON_BOSS_SKILL,BOSS技能
DUNGEON_BOSS_FEATURE,BOSS特色
DUNGEON_BOSS_FEATURE_ATTACK,主動技
DUNGEON_BOSS_INFO,BOSS資訊
DUNGEON_PORTAL,傳送門
DUNGEON_HERO_COUNT,挑戰英雄：{1}
SPECIAL_STAMINA_EXP,經驗值加成50%
SPECIAL_STAMINA_GOLD,金幣加成50%
SPECIAL_FOOD_EFFECT_1,特殊體力料理效果1
SPECIAL_FOOD_EFFECT_2,特殊體力料理效果2
EXP_BOOSTER_INFO,經驗值加成\n100%
EXP_BOOSTER_BUNDLE_INFO,經驗值加成卷軸\n12個套組
EXP_BOOSTER_SINGLE,經驗值加成卷軸
EXP_BOOSTER_BUNDLE,經驗值加成卷軸：套組
EXCAVATE_QUEST,探索任務
ELEMENTAL_TEXT,屬性
ELEMENTAL_FIRE,火
ELEMENTAL_WATER,水
ELEMENTAL_EARTH,地
ELEMENTAL_LIGHT,光
ELEMENTAL_DARK,暗
EQUIP_INVENTORY,背包
EQUIP_INVENTORY_SLOTOPEN_WEAPON_CHECK,[FF7F00]你要解鎖第一格武器欄位嗎？
EQUIP_INVENTORY_SLOTOPEN_ARMOR_CHECK,[FF7F00]你要解鎖第二格防具欄位嗎？
EQUIP_INVENTORY_SLOTOPEN_CONFIRM,使用金幣{1}解鎖
EQUIP_INVENTORY_SORT,分類
EQUIP_INVENTORY_EXPAND_CHECK,你要擴充5格背包嗎？
EQUIP_INVENTORY_EXPAND_CONFIRM,使用紅寶石{1}擴充
EQUIP_INVENTORY_SORTTYPE_STAR_UP,星等（+）
EQUIP_INVENTORY_SORTTYPE_STAR_DOWN,星等（－）
EQUIP_INVENTORY_SORTTYPE_LEVEL_UP,強化等級（+）
EQUIP_INVENTORY_SORTTYPE_LEVEL_DOWN,強化等級（－）
EQUIP_INVENTORY_SORTTYPE_GRADE_UP,級別（+）
EQUIP_INVENTORY_SORTTYPE_GRADE_DOWN,級別（－）
EQUIP_INFO,裝備資訊
EQUIP_INFO_GETLOCATION,獲取處
EQUIP_INFO_GETLOCATION_INFO,[FF7F00]{1}
EQUIP_INFO_LEVELLIMIT,等級限制
EQUIP_INFO_LEVELUP,強化
EQUIP_INFO_SELL,出售
EQUIP_INFO_SELL_CEHCK,[FF7F00]以此價格出售
EQUIP_INFO_SELL_COST,出售價格
EQUIP_INFO_REBUILD,洗鍊
EQUIP_INFO_REBUILD_TEXT,選擇欲更換的屬性後進行洗鍊可\n[FFD400]更換新屬性[-]\n\n[FFD400]每日1次免費[-]進行喔
EQUIP_INFO_REBUILD_OPTION1,[FF7F00]屬性1
EQUIP_INFO_REBUILD_OPTION2,[FF7F00]屬性2
EQUIP_INFO_REBUILD_OPTION3,[FF7F00]屬性3
EQUIP_INFO_REBUILD_NOOPTION,[808080]無屬性
EQUIP_INFO_REBUILD_CHECK,[FF7F00]你要對此屬性進行洗鍊嗎？
EQUIP_INFO_REBUILD_INFO,洗鍊前[009900]{1}[-]屬性\n洗鍊後變更為[009900]{2}[-]屬性
EQUIP_INFO_EQUIP,穿戴
EQUIP_INFO_EQUIP_SLOT_CHECK,你要裝備在哪個欄位？
EQUIP_INFO_EQUIP_SLOT_FIRST,第一格
EQUIP_INFO_EQUIP_SLOT_SECOND,第二格
EQUIP_INFO_EQUIP_ALERT,[FF7F00]將現在穿戴中的裝備破壞後才能穿戴。\n若要保護現有裝備請脫下裝備。\n\n是否直接穿戴？
EQUIP_INFO_EQUIP_CONFIRM,穿戴
EQUIP_INFO_TAKEOFF_TEXT,已解除裝備\n一般解除時會破壞裝備\n保護解除時會回到背包
EQUIP_INFO_TAKEOFF_CONFIRM,卸除
EQUIP_INFO_TAKEOFF_CONFIRM_RUBY,使用紅寶石{1}保護
EQUIP_LEVELUP_TEXT1,請選擇強化材料
EQUIP_LEVELUP_TEXT2,使用[FFD400]同階相同裝備[-]作為材料時[FFD400]星等[-]增加\n一般材料則會增加經驗值
EQUIP_LEVELUP_EXPACT_STAR,增加星等
EQUIP_LEVELUP_EXPACT_LEVEL,增加數值
EQUIP_LEVELUP_CONFIRM,強化
EQUIP_LEVELUP_TARGET,[FFD400]強化中
EQUIP_LEVELUP_ALERT,[FF7F00]此裝備為稀有級別。\n確定要作為合成材料使用嗎？
EQUIP_ASK_UNLOCK_SECOND_GEAR_EQUIP,是否解鎖輔助裝備欄位？
EQUIP_PART_TYPE_SECONDGEAR,輔助
EXCAVATION_REWARD,挖掘獎勵
FAIRY_NOT_SELECT_MESSAGE,未選擇任何妖精，所以未獲得任何屬性加成
FRIEND_IS_IN_PARTY,朋友已在隊伍中
FRIEND_TEXT,管理朋友
FRIEND_LIST,朋友清單
FRIEND_WHISPER,悄悄話
FRIEND_ADD,申請＆接受
FRIEND_DELETE,刪除
FRIEND_DELETE_TEXT,是否將[FF7F00]{1}[-]\n從朋友名單[FF7F00]刪除[-]嗎？
FRIEND_ADD_WAIT,待同意
FRIEND_RECOMMEND,好友推薦
FRIEND_ADD_FIND,尋找朋友
FRIEND_ADD_REQUEST,待同意
FRIEND_ADD_REQUEST_EMPTY,無好友申請
FRIEND_ADD_REQUEST_TEXT,是否向[FF7F00]{1}[-]提交\n[FF7F00]好友申請[-]呢？
FRIEND_ADD_ACCEPT_TEXT,是否[FF7F00]同意[-][FF7F00]{1}[-]的\n[FF7F00]好友申請[-]呢？
FRIEND_ADD_DECLINE_TEXT,是否[FF7F00]拒絕[-][FF7F00]{1}[-]的\n[FF7F00]好友申請[-]呢？
FRIEND_ADD_SUCCESS_TEXT,已將[FF7F00]{1}[-]\n[FF7F00]加入好友
FRIEND_ADD_FAIL_OTHER_FULL,[FF7F00]{1}[-]\n[好友已滿
RESULT_TYPE.MY_FRIEND_FULL,好友已滿
FRIEND_ADD_FIND_TEXT,請輸入名字
FRIEND_ADD_FIND_NAME,好友名稱
RESULT_TYPE.CANNOT_SEARCH_MY_FRIEND,已是好友
FRIEND_INVITE_PARTY,邀請組隊
GACHA_NORMAL,一般寶箱
GACHA_HIGH,高級寶箱
GACHA_NORMAL_TEXT,購買10個最少可獲得1個\n[0099FF]藍色級別道具[0099FF]。
GACHA_HIGH_TEXT,購買10個最少可獲得1個\n[800080]紫色級別道具[800080]。
GACHA_NORMAL_TIME,免費抽：{1}:{2}:{3}
GACHA_HIGH_TIME,免費抽：{1}:{2}:{3}
GACHA_BUY_ONE,購買1個
GACHA_BUY_TEN,購買10個
GUILD_NAME,公會名稱
GUILD_LIST,公會目錄
GUILD_LOGO,公會標誌
GUILD_LOGO_TEXT,請確認\n標誌種類
GUILD_JOINSYSTEM,等級限制
GUILD_JOINTYPE_FREE,自由加入
GUILD_JOINTYPE_ACCEPT,需審核
GUILD_JOINTYPE_FREE2,自由加入
GUILD_JOINTYPE_ACCEPT2,需審核
GUILD_INTRODUCEEDIT,編輯
GUILD_LOGO_SELECT,設定標誌
GUILD_REFRESH,重新整理
GUILD_CREATE,創立公會
GUILD_CREATE_TEXT,透過公會可以組成一個[FF7F00]大型社交圈[-]\n積極[FF7F00]參與公會[-]享受各種[FF7F00]公會福利[-]\n\n[FFD400]你也想要建立社交圈，成為公會的一員嗎？
GUILD_CREATE_COST,創立公會費用
GUILD_CREATE_FAIL_TEXT,無法創立公會\n[FF0000]費用[-]不足
GUILD_REQUEST_LIST,申請名單
GUILD_REQUEST_CANCEL,取消申請
