KEY,English
LOADING_TEXT_HERO_INTRO_TITLE3,Sorceress of Purgatory\nCleo
LOADING_TEXT_HERO_INTRO_COMMENT3,Stand aside. Kasel. I will burn them with my flame.
LOADING_TEXT_HERO_INTRO_TITLE4,Swift Assassin\nRoi
LOADING_TEXT_HERO_INTRO_COMMENT4,I'm just doing my job.
LOADING_TEXT_HERO_INTRO_TITLE5,Barbarian of Frozen Lands\nGau
LOADING_TEXT_HERO_INTRO_COMMENT5,"Speaking of which,\nmay I test your capacity?"
LOADING_TEXT_HERO_INTRO_TITLE6,King of Dwarves\nPhillop
LOADING_TEXT_HERO_INTRO_TITLE7,Hand Cannon's Hunter\nLakrak
LOADING_TEXT_HERO_INTRO_COMMENT7,"You want to do this, right? (giggle)\nDon't you think I'm like an ordinary goblin...\nAll right, come on!"
LOADING_TEXT_HERO_INTRO_TITLE8,Shaman of Lightning\nKaulah
LOADING_TEXT_HERO_INTRO_COMMENT8,"Ugh. I won't die here!\nI do not abandon my tribe!\nSpirits, bring me power!"
LOADING_TEXT_HERO_INTRO_TITLE9,Captivating Demon\nEpis
LOADING_TEXT_HERO_INTRO_COMMENT9,Hehe.You look so yummy!\nI cannot wait to chop you to pieces.
LOADING_TEXT_HERO_INTRO_TITLE10,Wind-piercing Arrow\nSelene
LOADING_TEXT_HERO_INTRO_COMMENT10,Take out your sword.\nWe are the Elves of the forest.\nWe are not so cowardly as to shoot someone unarmed.
LOADING_TEXT_HERO_INTRO_TITLE11,Fallen Witch\nMaria
LOADING_TEXT_HERO_INTRO_TITLE12,Cursed Pirate Empress\nMiruru
LOADING_TEXT_HERO_INTRO_TITLE13,Grand Elidoran Scholar\nLorraine
LOADING_TEXT_HERO_INTRO_TITLE14,Valiant Beastmaster\nMaya
LOADING_TEXT_HERO_INTRO_TITLE15,Knight of Iron Defense\nClause
LOADING_TEXT_HERO_INTRO_COMMENT15,That's right. Kasel. I will protect all of you!
LOADING_TEXT_HERO_INTRO_TITLE16,Spiritual Guide\nRephy
LOADING_TEXT_HERO_INTRO_TITLE17,Shadow Hunter\nDimael
LOADING_TEXT_HERO_INTRO_TITLE18,Lightning Flash\nReina
LOADING_TEXT_HERO_INTRO_TITLE19,Wizard of Ice Dragon\nPavel
LOADING_TEXT_HERO_INTRO_TITLE20,Fortress of Steel\nDemia
LOADING_TEXT_HERO_INTRO_TITLE21,Wind's Fighter\nNaila
LOADING_TEXT_HERO_INTRO_TITLE22,Blizard's Sniper\nRodina
LOADING_TEXT_HERO_INTRO_TITLE23,Devil's Flame\nMorrah
LOADING_TEXT_HERO_INTRO_TITLE24,Holy Ruffian\nBaudouin
LOADING_TEXT_HERO_INTRO_TITLE25,Alabaster Corpse\nJane
LOADING_TEXT_HERO_INTRO_TITLE26,The Violet Princess\nAisha
LOADING_TEXT_HERO_INTRO_TITLE27,Eternal Scribe\nLeo
LOADING_TEXT_HERO_INTRO_TITLE28,Fluttering Blade\nFluss
LOADING_TEXT_HERO_INTRO_TITLE29,Child of Moonlight\nLuna
LOADING_TEXT_HERO_INTRO_TITLE30,Holy Priestess of Water\nLaias
LOADING_TEXT_HERO_INTRO_TITLE31,Arrow of Purity\nArch
LOADING_TEXT_HERO_INTRO_TITLE3_TEMPORARILY1,Wizard of Purgatory
LOADING_TEXT_HERO_INTRO_TITLE3_TEMPORARILY2,Cleo
LOADING_TEXT_HERO_INTRO_TITLE32,The Royal Vermilion Blood\nLewisia
LOADING_TEXT_HERO_INTRO_TITLE33,Dimension Cleaver\nNyx
LOADING_TEXT_HERO_INTRO_TITLE34,Royal Technomagi\nAnnette
LOADING_TEXT_HERO_INTRO_TITLE35,The Silver Battle Wolf\nMitra
LOADING_TEXT_HERO_INTRO_TITLE36,Lua's Judgment\nRicardo
LOADING_TEXT_HERO_INTRO_TITLE37,The Silencing Blade\nTanya
LOADING_TEXT_HERO_INTRO_TITLE38,The Cursed Blood\nEzekiel
LOADING_TEXT_HERO_INTRO_TITLE39,Tempting Winds\nCassandra
LOADING_TEXT_HERO_INTRO_TITLE40,Knight of Loyalty\nTheo
LOADING_TEXT_HERO_INTRO_TITLE41,The Dangerous Doctor\nMediana
LOADING_TEXT_HERO_INTRO_TITLE42,Clocksmith of Eternal Life\nOddy
LOADING_TEXT_HERO_INTRO_TITLE43,Demon Eater\nViska
LOADING_TEXT_HERO_INTRO_TITLE44,Maid of Steel\nPriscilla
LOADING_TEXT_HERO_INTRO_TITLE45,Dragon Slayer\nYanne
LOADING_TEXT_HERO_INTRO_TITLE46,Prince of Sandstorms\nZafir
LOADING_TEXT_HERO_INTRO_TITLE47,Mysterious Tailor\nYuria
LOADING_TEXT_HERO_INTRO_TITLE48,Kindhearted Messenger\nRehartna
LOADING_TEXT_HERO_INTRO_TITLE49,Pathfinder of Fate\nOphelia
LOADING_TEXT_HERO_INTRO_TITLE50,Merchant of Poison\nRequina
LOADING_TEXT_HERO_INTRO_TITLE51,Guardian of the Sun\nAselica
LOADING_TEXT_HERO_INTRO_TITLE52,The Punishing Bullet\nCrow
LOADING_TEXT_HERO_INTRO_TITLE53,The Vessel of Curses\nShamilla
LOADING_TEXT_HERO_INTRO_TITLE54,Lovely Evil Spirit\nLavril
LOADING_TEXT_HERO_INTRO_TITLE55,Shadow of the Abyss\nSeria
LOADING_TEXT_HERO_INTRO_TITLE56,Endless Thirst\nErze
LOADING_TEXT_HERO_INTRO_TITLE57,The Daughter of Storm and Sea\nLilia
LOADING_TEXT_HERO_INTRO_TITLE58,Dancer of the Oasis\nLaudia
LOADING_TEXT_HERO_INTRO_TITLE59,Saint of Blessings\nLucias
LOADING_TEXT_HERO_INTRO_TITLE60,Inquisitor of Blood and Iron\nChrisha
LOADING_TEXT_HERO_INTRO_TITLE61,Obsidian Arrogance\nNeraxis
LOADING_TEXT_HERO_INTRO_TITLE62,Faith of Silver\nScarlet
LOADING_TEXT_HERO_INTRO_TITLE63,The Blue Hurricane\nSonia
LOADING_TEXT_HERO_INTRO_TITLE64,Empress of Light\nArtemia
LOADING_TEXT_HERO_INTRO_TITLE65,Servant of Blue\nMirianne
LOADING_TEXT_HERO_INTRO_TITLE66,Aria of Fantasy\nShea
LOADING_TEXT_HERO_INTRO_TITLE67,Epitome of Ancient Technomagic\nKara
LOADING_TEXT_HERO_INTRO_TITLE68,Darkness-swallowing Eyes\nNia
LOADING_TEXT_HERO_INTRO_TITLE69,The Illusion Gambler\nEsker
LOADING_TEXT_HERO_INTRO_TITLE70,Crimson Wind of Justice\nCecilia
LOADING_TEXT_HERO_INTRO_TITLE71,Crimson Crystal Cat\nKirze
LOADING_TEXT_HERO_INTRO_TITLE72,Psychotic Flame\nPansirone
LOADING_TEXT_HERO_INTRO_TITLE73,Type. 0\nChase
LOADING_TEXT_HERO_INTRO_TITLE75,Sage of the Lake\nDakaris
LOADING_TEXT_HERO_INTRO_TITLE78,Sword of Destruction\nBernheim
LOADING_TEXT_HERO_INTRO_TITLE87,Shield of Empire\nGlenwys
LOADING_TEXT_HERO_INTRO_TITLE90,The Girl Dreaming of Riches\nMay
LOADING_TEXT_HERO_INTRO_TITLE91,Beast of the Arena\nGladi
LOADING_TEXT_HERO_INTRO_TITLE92,The Eye of Discernment\nVeronica
LOADING_TEXT_HERO_INTRO_TITLE93,The Gatekeeper of Trust\nLoman
LOADING_TEXT_HERO_INTRO_TITLE94,The Chef of Heroes\nJuno
LOADING_TEXT_HERO_INTRO_TITLE95,Chief Guard of Cruelty\nNicky
LOADING_TEXT_HERO_INTRO_TITLE96,Wind of Purity\nDosarta
LOADING_TEXT_HERO_INTRO_TITLE97,Instructor of Open Fire\nHanus
LOADING_TEXT_HERO_INTRO_TITLE98,Immortal God King\nCain
LOADING_TEXT_TIP_1,Stamina is recovered periodically over time.
LOADING_TEXT_TIP_2,You can collect Rubies for clearing each battle area for the first time.
LOADING_TEXT_TIP_3,3 stockade keys are replenished a day.
LOADING_TEXT_TIP_4,"You can get Team XP by purchasing heroes, upgrading heroes, and fighting battles."
LOADING_TEXT_TIP_5,"The performance and value of the gear increases as the grade changes from common to uncommon, rare, heroic, and legendary."
LOADING_TEXT_TIP_6,The performance and value of the gear increases with more stars.
LOADING_TEXT_TIP_7,"If you grind gear, you can obtain magic powder that can be used to enhance your gear options."
LOADING_TEXT_TIP_8,"If you have two or more of the same gear, try Gear Awakening to raise its star rating."
LOADING_TEXT_TIP_9,The maximum upgrade level for an item is determined by its grade.
LOADING_TEXT_TIP_10,"If you enhance your gear options, each value will rise."
LOADING_TEXT_TIP_11,Unique weapons can be enhanced as high as the level of the hero.
LOADING_TEXT_TIP_12,"Once you open the Room of Ordeals, it will remain open until you clear it."
LOADING_TEXT_TIP_13,The best way to get skill books is by clearing the Stockade.
LOADING_TEXT_TIP_14,3 Ancient Royal Vault keys are replenished a day.
LOADING_TEXT_TIP_15,You can loot a lot of gold from the Ancient Royal Vault.
LOADING_TEXT_TIP_16,You can change battle-related options in Game Settings under the Misc. menu.
LOADING_TEXT_BROADCAST_WAITING,Preparing for Stream.\nPlease wait!
LOADING_TEXT_HERO_CONTENT_LEVELUP,Your level goes up as you clear stages and\ngain XP. But remember! You cannot\nacquire any rewards if you fail to clear stages.
LOADING_TEXT_HERO_CONTENT_SKILL,All heroes in King's Raid can learn four skills.
LOADING_TEXT_HERO_CONTENT_SKILL2,You can use Active Skills\nby consuming Mana Points.
LOADING_TEXT_HERO_CONTENT_SKILL4,Passive Skills have consistent effects during battle.
LOADING_TEXT_HERO_AWAKENING2,The costume changes and stats increase\nsharply! Awakening can be done up to ★5!
LOADING_TEXT_HERO_EQUIP_ENHANCE,"Enhance gear using unnecessary gear as material!\nCan be enhanced up to Lv. 3 (Common), Lv. 5 (Uncommon), Lv. 10 (Rare),\nLv. 15 (Heroic), Lv. 20 (Legendary)."
LOADING_TEXT_HERO_SKILL,You can increase the skill levels of heroes by consuming Gold at any time.\nBut the skill levels cannot exceed the hero's level (max level 100).\nSo be sure to increase skill levels as heroes level up!
LOADING_TEXT_DIFFICULTY,"Each battle area on the World Map has four levels of difficulty: Easy, Normal, Hard and Hell."
NONBATTLE_COMMON_LOADING_TIP_1,"You can increase Team Level by acquiring / Awakening Heroes, using Stamina, or completing Missions / Achievements."
NONBATTLE_COMMON_LOADING_TIP_2,Upper Dungeons drop Fragments that are required for Hero Awakening.
NONBATTLE_COMMON_LOADING_TIP_3,Each Hero has Unique Gear with unique abilities.\nStrengthen your Heroes through Unique Weapons and Unique Treasures!
NONBATTLE_COMMON_LOADING_TIP_4,You can obtain various rewards by completing Scenario Quests.
NONBATTLE_COMMON_LOADING_TIP_5,"Join a Guild to play contents such as Guild Raid, Guild Conquest, and Guild War.\nYou will also earn a variety of benefits as a Guild member!"
NONBATTLE_COMMON_LOADING_TIP_6,Do you wish to get stronger?\nYou can strengthen your Gear through Enhance and Awakening.
NONBATTLE_COMMON_LOADING_TIP_7,Climb the Tower of Challenge!\nYou can acquire materials required for crafting an Artifact.
NONBATTLE_COMMON_LOADING_TIP_8,"Royal Underground Labyrinth drops Memory Fragments.\nIf you want to obtain Unique Treasures, try clearing it!"
NONBATTLE_COMMON_LOADING_TIP_9,"If you need Legendary Gear, go for a Raid! Raid drops various Legendary Gear that will enhance your Heroes."
NONBATTLE_COMMON_LOADING_TIP_10,Not enough Essence for Transcendence?\nTry clearing the Tower of Ordeals!
NONBATTLE_COMMON_LOADING_TIP_11,You can recruit Heroes from the Hero's Inn.\nRaise Kinship Rate with the visiting Heroes!
NONBATTLE_COMMON_LOADING_TIP_12,Form a deck of 8 Heroes to challenge the World Boss and obtain rewards based on your ranking!
NONBATTLE_COMMON_LOADING_TIP_13,You can equip a Rune on a Gear that has an empty slot.\nEnhance your Heroes by equipping appropriate Runes!
NONBATTLE_COMMON_LOADING_TIP_14,"In Chapter battles, you will score 3 stars if you clear the battle with all of your Heroes alive.\nIf one of your Heroes is knocked out, you will score 2 stars.\nIf two or more Heroes are knocked out, you will score 1 star."
NONBATTLE_COMMON_LOADING_TIP_15,"You can check the ranking for Arena, World Boss, and Guild Conquest at the Records of Honor."
CHAPTER1_COMMON_LOADING_STORY_1,Kasel and Frey take off to find Clause who has left with the expedition.
CHAPTER2_COMMON_LOADING_STORY_1,"As the master of the Holy Sword, Kasel must endure its burden."
CHAPTER3_COMMON_LOADING_STORY_1,Mistrust and conflict block the path of Kasel and his friends. They must overcome these hardships.
CHAPTER4_COMMON_LOADING_STORY_1,Kasel and his friends face their inner selves - the darkness they wanted to conceal.
CHAPTER5_COMMON_LOADING_STORY_1,Kasel and his friends face the situation where their determination to protect something so dearly has turned into utter despair.
CHAPTER6_COMMON_LOADING_STORY_1,"In this mystical desert, Kasel and his friends grow once more."
CHAPTER7_COMMON_LOADING_STORY_1,"Grief of loss, torment... Kasel could not do anything for what he saw before his eyes."
CHAPTER8_COMMON_LOADING_STORY_1,"As the master of the Holy Sword, taking a step forward is a task that requires tremendous willpower, and..."
CHAPTER9_COMMON_LOADING_STORY_1,"To protect the smiles of those precious to him, Kasel..."
ORDEAL_COMMON_LOADING_TIP_1,Fight your inner darkness and emerge victorious!
ORDEAL_COMMON_LOADING_TIP_2,You can proceed to Awakening in the Room of Purification by winning a battle in the Room of Ordeal.
ROYALDUNGEON_LOADING_TIP_1,Make sure to use Gold Booster before entering the Ancient Royal Vault!
ROYALDUNGEON_LOADING_TIP_2,You can obtain a huge amount of Gold from the Ancient Royal Vault.\nChallenge higher floors for more Gold!
ROYALDUNGEON_LOADING_STORY_1,Loman guards this place alone.\nHe carves wooden sculptures every day.
ROYALDUNGEON_LOADING_STORY_2,"Only the most honest, trusted person in Orvel can guard the Royal Vault."
ROYALDUNGEON_LOADING_STORY_3,"It is the source of the Royal Family's enormous wealth,\nbut also the source of numerous threats."
ROYALDUNGEON_LOADING_STORY_4,No one knows exactly who piled this up here.\nThere are only speculations.
PRISON_COMMON_LOADING_TIP_1,Each Area has different characteristics. Adjust your strategy accordingly to clear the Area.\nCheck on the monster info before you enter.
PRISON_COMMON_LOADING_TIP_2,Always enhance Skill Attributes of your Heroes to make them stronger!
PRISON_COMMON_LOADING_TIP_3,Use Skill Books obtained from the Stockade\nto enhance your Heroes' Skills.
PRISON_COMMON_LOADING_STORY_1,Curious why the prisoners of the Stockade are so docile?\nTalk to Nicky and find out.
PRISON_COMMON_LOADING_STORY_2,"Nicky’s weapon, Mace of Rehabilitation, contributed a lot in bringing peace to the Stockade."
PRISON_COMMON_LOADING_STORY_3,"If you have committed a crime that led you to the Stockade,\nyou probably have no chance of escaping."
CONQUEST_COMMON_LOADING_TIP_1,Conquest in each Chapter can be entered 3 times a day.
CONQUEST_COMMON_LOADING_TIP_2,Clear Conquest if you want to level up your Heroes fast!
HIDEOUT_COMMON_LOADING_TIP_1,Upper Dungeon in each Chapter can be entered 3 times a day.
HIDEOUT_COMMON_LOADING_TIP_2,Running out of Fragments? Try using Loot Booster!
HIDEOUT_COMMON_LOADING_TIP_3,Fragments and Essences are important materials used for Hero Awakening & Transcendence.\nKeep collecting them!
CHALLENGETOWER_COMMON_LOADING_TIP_1,The Tower of Challenge resets every 1st day of the month. Don't forget!
CHALLENGETOWER_COMMON_LOADING_TIP_2,1 Cube of Challenge recharges every 2 hours.\nCollect Artifact Pieces by winning battles.
CHALLENGETOWER_COMMON_LOADING_TIP_3,Use Loot Booster to obtain more Artifact Pieces!
CHALLENGETOWER_COMMON_LOADING_TIP_4,"If you have collected 1,000 Artifact Pieces, try using Restore Artifacts!\nYou may obtain a decent Artifact."
CHALLENGETOWER_LOADING_TIP_66F_1,The Ancient Magic Golem continuously shocks nearby enemies and has great resistance against M.DMG. Use ranged DMG dealers and Heroes with CC immunity against the Golem.
CHALLENGETOWER_LOADING_TIP_67F_1,The Skeleton Totem will regularly summon a horde of Skeleton Soldiers.\nTry to use Heroes with wide-area attack Skills.
CHALLENGETOWER_LOADING_TIP_68F_1,The Manticore regularly uses a Skill that deals huge DMG to its enemy in close range.\nUse Skills that nullify the DMG.
CHALLENGETOWER_LOADING_TIP_69F_1,The Dragonhead Statue regularly fires a projectile that instantly kills a frontal enemy.\nUse movement Skills or Skills that nullify the DMG.
CHALLENGETOWER_LOADING_TIP_72F_1,"While immune to CC, your Heroes don't receive DMG from Barbarian of Frozen Lands Gau."
CHALLENGETOWER_LOADING_TIP_73F_1,The Harpy Queen regularly uses a Skill that instantly kills an enemy in close range.\nUse Skills that nullify the DMG.
CHALLENGETOWER_LOADING_TIP_74F_1,"Once the Lava Stones that are summoned by the Blazing Lava Golem fully charge their gauge, your Heroes will take massive M.DMG.\nYou must quickly take down the Lava Stones with Heroes that have wide-area attack Skills."
CHALLENGETOWER_LOADING_TIP_75F_1,"After a certain time, Infira flies up and continuously deals massive wide-area DMG.\nUse CC Skills to neutralize Infira."
CHALLENGETOWER_LOADING_TIP_76F_1,Crow continuously uses powerful Skills.\nYou must interrupt Crow’s Skill use through the constant use of CC Skills.
CHALLENGETOWER_LOADING_TIP_77F_1,"Lamp of Hell will continuously deal massive DMG to nearby area.\nAlso, it will become immune to CC after being hit by a certain number of CC Skills."
CHALLENGETOWER_LOADING_TIP_78F_1,Mirianne's Skills attack the target with the lowest M.DEF.\nTry to protect your Hero during the battle!
CHALLENGETOWER_LOADING_TIP_79F_1,"The Imperial Army Shieldbearer Captain does not attack, but its DEF is very high.\nAfter being consecutively hit by Crit, it will enrage."
CHALLENGETOWER_LOADING_TIP_80F_1,Lucikiel will become stronger the longer he absorbs the power of the crystal.\nYou must prevent him from absorbing the power by using powerful CC Skills.
CHALLENGETOWER_LOADING_TIP_80F_2,Lucikiel has high HP Recovery.\nUse Heal Rate Reduction effects to reduce his Heal Rate.
CHALLENGETOWER_LOADING_STORY_1,Dosarta never stops honing her skills to make better Artifacts for everyone.\nThat’s actually the reason why there are so many broken Artifact Pieces...
CHALLENGETOWER_LOADING_STORY_2,The Elven Royal Family has always had family members who were assigned to the task of guarding the Tower of Challenge.
CHALLENGETOWER_LOADING_STORY_3,"In human terms, the assigned Elves have to guard the tower alone for a very long time. Therefore, the Elven Royal Family is considering sending two or three family members for the next shift."
CHALLENGETOWER_LOADING_STORY_4,Selene occasionally visits the Tower of Challenge to see Dosarta.
CHALLENGETOWER_LOADING_STORY_5,No one knows why this tower is called the Tower of Challenge.\nPeople just started calling it one day.
ORDEALTOWER_COMMON_LOADING_TIP_1,The Darkness Heroes of Ordeals are extremely powerful. Be careful!
ORDEALTOWER_COMMON_LOADING_TIP_2,You can craft Stone of Infinity with the Fragment of Infinity.
ORDEALTOWER_COMMON_LOADING_TIP_3,The Tower of Ordeal resets every Monday.
ORDEALTOWER_COMMON_LOADING_STORY_1,"Actually, everyone is curious about what’s underneath Hillia’s hood."
ORDEALTOWER_COMMON_LOADING_STORY_2,Only those who fight and overcome their inner self may obtain true power.
ORDEALTOWER_COMMON_LOADING_STORY_3,Sometimes the inner self can appear in the shape of light or the shape of darkness.
ORDEALTOWER_COMMON_LOADING_STORY_4,Only after finding the way from the battle with oneself\ncan Heroes become stronger.
DRAGONRAID_COMMON_LOADING_TIP_1,You can obtain Legendary Gear from Raids.
DRAGONRAID_COMMON_LOADING_TIP_2,Don't forget about the Set Option when you are equipping Legendary Gear!
DRAGONRAID_COMMON_LOADING_TIP_3,You can knock down the Dragon by depleting the Dragon's CC Gauge with CC Skills.
DRAGONRAID_COMMON_LOADING_TIP_4,Dragon Coins you obtained from the Dragon Raid can be used at the Forge.\nUse Dragon Coins to purchase items such as Legendary Gear and more!
DRAGONRAID_COMMON_LOADING_STORY_1,The Dragons are sick of being challenged by the warriors every day.
REDDRAGONRAID_COMMON_LOADING_TIP_1,Temeraire’s flame can burn your Heroes down. Be careful of continuous DMG.
REDDRAGONRAID_COMMON_LOADING_STORY_1,Temeraire is an ancient Red Dragon who established its nest within the depths of Dragia Volcano and observed the world from there.
REDDRAGONRAID_COMMON_LOADING_STORY_2,"Temeraire harnesses the power of lava and fire.\nHe sometimes ventured out into the human world by taking a form of a blacksmith, and used his power to forge."
BLUEDRAGONRAID_COMMON_LOADING_TIP_1,Scalaxia is resistant to M.DMG.
BLUEDRAGONRAID_COMMON_LOADING_TIP_2,Be sure to destroy the Ice Crystals! Your Heroes will take massive DMG if they explode.
BLUEDRAGONRAID_COMMON_LOADING_STORY_1,"Scalaxia is an ancient Frost Dragon who established its nest within Turandana,\nan arctic permafrost located at the farthest edge of Windland mountain range."
BLUEDRAGONRAID_COMMON_LOADING_STORY_2,"Scalaxia’s Frost Dragon body is full of icy energy.\nIt is said that when that energy is not contained, everything in the proximity of the Frost Dragon freezes."
GREENDRAGONRAID_COMMON_LOADING_TIP_1,Zyrrkinoth’s poison can be removed if a Hero's HP is restored to the max.
GREENDRAGONRAID_COMMON_LOADING_TIP_2,You must quickly eliminate Poison Wyrms and Poison Hatchlings.
GREENDRAGONRAID_COMMON_LOADING_STORY_1,"Zyrrkinoth is an ancient Poison Dragon who ruled Grimvine,\na swamp of death located at the northern part of Galluah Plains."
GREENDRAGONRAID_COMMON_LOADING_STORY_2,"Zyrrkinoth is quite nature-friendly. It shares its nest with other creatures.\nThis peculiar dragon is especially fond of slimes, and even raises them as pets."
BLACKDRAGONRAID_COMMON_LOADING_TIP_1,Armarta uses Dark Flames to weaken its enemies afar.
BLACKDRAGONRAID_COMMON_LOADING_TIP_2,Be careful of Armarta’s Lightning that strikes down relentlessly.
BLACKDRAGONRAID_COMMON_LOADING_STORY_1,"Armarta is an ancient Black Dragon who is the tyrant of the Ashen Peak,\na ruin located in the southern part of Arrovina Shore."
BLACKDRAGONRAID_COMMON_LOADING_STORY_2,Armarta’s power is extremely strong even among Dragons.\nIts arrogance knows no bound.
DRAGONRAIDHARD_COMMON_LOADING_TIP_1,Enhance your Gear through Enchant!\nEnchant Scrolls can be used at the Forge.
