KEY,Spanish
ITEM_NAME_516,Aselica
ITEM_NAME_526,Crow
ITEM_NAME_653,Mirianne
ITEM_NAME_654,Mirianne
ITEM_NAME_655,Mirianne
ITEM_NAME_666,Shea
ITEM_NAME_536,Shamilla
ITEM_NAME_676,Kara
ITEM_NAME_736,Chase
ITEM_NAME_152,Clause
ITEM_NAME_466,Zafir
ITEM_NAME_476,Yuria
ITEM_NAME_576,Lilia
ITEM_NAME_586,Laudia
ITEM_NAME_566,Erze
ITEM_NAME_616,Neraxis
ITEM_NAME_556,Seria
ITEM_NAME_596,Lucias
ITEM_NAME_606,Chrisha
ITEM_NAME_686,Nia
ITEM_NAME_546,Lavril
ITEM_NAME_696,Esker
ITEM_NAME_706,Cecilia
ITEM_NAME_105,Selene
ITEM_NAME_876,Glenwys
ITEM_NAME_786,Bernheim
ITEM_NAME_756,Dakaris
ITEM_NAME_998,Boleto de Héroe de 2 Estrellas
ITEM_NAME_999,Boleto de Héroe de 3 Estrellas
ITEM_DESC2_1,Obtendrás este héroe.
ITEM_DESC2_2,Obtendrás este héroe.
ITEM_DESC2_3,Obtendrás este héroe.
ITEM_DESC2_4,Obtendrás este héroe.
ITEM_DESC2_5,Obtendrás este héroe.
ITEM_DESC2_6,Obtendrás este héroe.
ITEM_DESC2_7,Obtendrás este héroe.
ITEM_DESC2_8,Obtendrás este héroe.
ITEM_DESC2_9,Obtendrás este héroe.
ITEM_DESC2_10,Obtendrás este héroe.
ITEM_DESC2_11,Obtendrás este héroe.
ITEM_DESC2_12,Obtendrás este héroe.
ITEM_DESC2_13,Obtendrás este héroe.
ITEM_DESC2_14,Obtendrás este héroe.
ITEM_DESC2_15,Obtendrás este héroe.
ITEM_DESC2_16,Obtendrás este héroe.
ITEM_DESC2_17,Obtendrás este héroe.
ITEM_DESC2_18,Obtendrás este héroe.
ITEM_DESC2_19,Obtendrás este héroe.
ITEM_DESC2_20,Obtendrás este héroe.
ITEM_DESC2_21,Obtendrás este héroe.
ITEM_DESC2_22,Obtendrás este héroe.
ITEM_DESC2_23,Obtendrás este héroe.
ITEM_DESC2_24,Obtendrás este héroe.
ITEM_DESC2_25,Obtendrás este héroe.
ITEM_DESC2_26,Obtendrás este héroe.
ITEM_DESC2_27,Obtendrás este héroe.
ITEM_DESC2_28,Obtendrás este héroe.
ITEM_DESC2_29,Obtendrás este héroe.
ITEM_DESC2_30,Obtendrás este héroe.
ITEM_DESC2_31,Obtendrás este héroe.
ITEM_DESC2_32,Obtendrás este héroe.
ITEM_DESC2_33,Obtendrás este héroe.
ITEM_DESC2_34,Obtendrás este héroe.
ITEM_DESC2_35,Obtendrás este héroe.
ITEM_DESC2_36,Obtendrás este héroe.
ITEM_DESC2_37,Obtendrás este héroe.
ITEM_DESC2_38,Obtendrás este héroe.
ITEM_DESC2_39,Obtendrás este héroe.
ITEM_DESC2_40,Obtendrás este héroe.
ITEM_DESC2_41,Obtendrás este héroe.
ITEM_DESC2_42,Obtendrás este héroe.
ITEM_DESC2_43,Obtendrás este héroe.
ITEM_DESC2_44,Obtendrás este héroe.
ITEM_DESC2_45,Obtendrás este héroe.
ITEM_DESC2_46,Obtendrás este héroe.
ITEM_DESC2_47,Obtendrás este héroe.
ITEM_DESC2_48,Obtendrás este héroe.
ITEM_DESC2_49,Obtendrás este héroe.
ITEM_DESC2_50,Obtendrás este héroe.
ITEM_DESC2_51,Obtendrás este héroe.
ITEM_DESC2_52,Obtendrás este héroe.
ITEM_DESC2_53,Obtendrás este héroe.
ITEM_DESC2_54,Obtendrás este héroe.
ITEM_DESC2_55,Obtendrás este héroe.
ITEM_DESC2_56,Obtendrás este héroe.
ITEM_DESC2_57,Obtendrás este héroe.
ITEM_DESC2_58,Obtendrás este héroe.
ITEM_DESC2_59,Obtendrás este héroe.
ITEM_DESC2_60,Obtendrás este héroe.
ITEM_DESC2_62,Obtendrás este héroe.
ITEM_DESC2_63,Obtendrás este héroe.
ITEM_DESC2_64,Obtendrás este héroe.
ITEM_DESC2_65,Obtendrás este héroe.
ITEM_DESC2_66,Obtendrás este héroe.
ITEM_DESC2_67,Obtendrás este héroe.
ITEM_DESC2_68,Obtendrás este héroe.
ITEM_DESC2_69,Obtendrás este héroe.
ITEM_DESC2_70,Obtendrás este héroe.
ITEM_DESC2_71,Obtendrás este héroe.
ITEM_DESC2_73,Obtendrás este héroe.
ITEM_DESC2_75,Obtendrás este héroe.
ITEM_DESC2_78,Obtendrás este héroe.
ITEM_DESC2_87,Obtendrás este héroe.
ITEM_DESC2_90,May de 4 Estrellas se unirá a tu equipo de héroes.\nLa incorporación de May te dará un descuento del 25% en su tienda.
ITEM_DESC2_91,Gladi de 4 Estrellas se unirá a tu equipo de héroes.\nLa incorporación de Gladi te dará un descuento del 10% en artículos en la Tienda de la Arena.
ITEM_DESC2_92,Veronica de 4 Estrellas se unirá a tu equipo de héroes.\nLa incorporación de Veronica te dará un 10% de descuento en artículos en la Tienda del Clan.
ITEM_DESC2_93,Loman de 4 Estrellas se unirá a tu equipo de héroes.\nLa incorporación de Loman te dará un descuento del 10% en la Tienda Real de Orvel.
ITEM_DESC2_94,Juno de 4 estrellas se unirá a tu equipo de héroes.\nLa incorporación de Juno te dará un 40% de descuento en la Tienda de la Posada del héroe.
ITEM_DESC2_95,Nicky de 4 estrellas se unirá a tu equipo de héroes.\n La incorporación de Nicky te dará 1 llave de la Prisión Militar adicional por día.
ITEM_DESC2_96,Dosarta de 4 Estrellas se unirá a tu equipo de héroes.\nLa incorporación de Dosarta te dará 2 piezas de artefactos más en las recompensas recurrentes de la Torre de los Desafíos.\nLas recompensas adicionales se verán afectadas por el efecto de Amplificador de botín.
ITEM_DESC2_97,Hanus de 4 estrellas se unirá a tu equipo de héroes.\nLa incorporación de Hanus incrementará la velocidad de ataque de todos los aliados en 100 en la Arena del Clan.
ITEM_DESC2_98,Cain de 5 estrella se unirá a tu equipo de héroes.\nLa incorporación de Cain incrementará un 20% todos los ataques de tus aliados en Eclipse.
ITEM_DESC2_324,Obtendrás este héroe.
ITEM_DESC2_325,Obtendrás este héroe.
ITEM_DESC2_516,Obtendrás este héroe.
ITEM_DESC2_526,Obtendrás este héroe.
ITEM_DESC2_653,Obtendrás este héroe.
ITEM_DESC2_654,Obtendrás este héroe.
ITEM_DESC2_655,Obtendrás este héroe.
ITEM_DESC2_666,Obtendrás este héroe.
ITEM_DESC2_536,Obtendrás este héroe.
ITEM_DESC2_676,Obtendrás este héroe.
ITEM_DESC2_736,Obtendrás este héroe.
ITEM_DESC2_152,Obtendrás este héroe.
ITEM_DESC2_466,Obtendrás este héroe.
ITEM_DESC2_476,Obtendrás este héroe.
ITEM_DESC2_486,Obtendrás este héroe.
ITEM_DESC2_576,Obtendrás este héroe.
ITEM_DESC2_586,Obtendrás este héroe.
ITEM_DESC2_566,Obtendrás este héroe.
ITEM_DESC2_616,Obtendrás este héroe.
ITEM_DESC2_556,Obtendrás este héroe.
ITEM_DESC2_596,Obtendrás este héroe.
ITEM_DESC2_606,Obtendrás este héroe.
ITEM_DESC2_686,Obtendrás este héroe.
ITEM_DESC2_546,Obtendrás este héroe.
ITEM_DESC2_696,Obtendrás este héroe.
ITEM_DESC2_706,Obtendrás este héroe.
ITEM_DESC2_105,Obtendrás este héroe.
ITEM_DESC2_876,Obtendrás este héroe.
ITEM_DESC2_786,Obtendrás este héroe.
ITEM_DESC2_756,Obtendrás este héroe.
ITEM_NAME_1001,"Aea, La Espada Sagrada"
ITEM_NAME_1002,"Rosmerta, Autoridad de Dios"
ITEM_NAME_1003,"Flenos, Llama Primitiva"
ITEM_NAME_1004,"Redeal, Aliento de Espectro"
ITEM_NAME_1005,"Numinu, Ave Sagrada"
ITEM_NAME_1006,"Atein, Castigo del Dragón"
ITEM_NAME_1007,Lakrak MK-1
ITEM_NAME_1008,"Coventina, Viento Azul"
ITEM_NAME_1009,"Guillotine, La Encantadora"
ITEM_NAME_1010,"Notos, Ráfaga Verde"
ITEM_NAME_1011,"Cocytus, Mensajero de Lea"
ITEM_NAME_1012,"Leviathan, Armamento Final"
ITEM_NAME_1013,"Roburu, Voluntad del Árbol del Mundo"
ITEM_NAME_1014,"Satis, Garras Dentadas"
ITEM_NAME_1015,"Exian, El Guardián"
ITEM_NAME_1016,"Kurulati, Lámpara de Dios"
ITEM_NAME_1017,"Nerius, Lágrimas de la Luna"
ITEM_NAME_1018,"Livatis, Relámpago"
ITEM_NAME_1019,"Andarta y Andraste, Corazones de Dragón"
ITEM_NAME_1020,"Arpheus, Destello Azul"
ITEM_NAME_1021,"Baroro, Garras Malditas"
ITEM_NAME_1022,Fusil Personalizado Rodina Mod.0
ITEM_NAME_1023,"Carprain, Ardor de la Victoria"
ITEM_NAME_1024,"Génesis, Libro de Dios"
ITEM_NAME_1025,"Erekura, Mente Inmutable"
ITEM_NAME_1026,"Mahitra, Destino Noble"
ITEM_NAME_1027,"Belisa, Pluma de Fénix"
ITEM_NAME_1028,"Veralta, Estoques Gemelos de Furia"
ITEM_NAME_1029,"Hyacinth, Flor de la Eternidad"
ITEM_NAME_1030,"Eltoirre, Círculo Fluido"
ITEM_NAME_1031,"Sherrkyle, Cielo Despejado Azul"
ITEM_NAME_1032,"Dominic, Gobernante Escarlata"
ITEM_NAME_1033,"Magnus Fille, Llave Dimensional"
ITEM_NAME_1034,"Rascal, Tecnomagia Cristalizada"
ITEM_NAME_1035,"Velkinoth, Rugido de Locura"
ITEM_NAME_1036,"Theoria, Juicio de Luz"
ITEM_NAME_1037,"Caethasis, Demonio Estático"
ITEM_NAME_1038,"Barbatos, Carcelero de la Desesperación"
ITEM_NAME_1039,"Brisa de Oro, Exhalación Aura"
ITEM_NAME_1040,"Legios, Golpe de Relámpago"
ITEM_NAME_1041,"Phistonia, Amenaza Misericordiosa"
ITEM_NAME_1042,"Tempodiana, Cuenta Regresiva Sombra de la Luna"
ITEM_NAME_1043,"Kitrax, Pesadilla Dentada"
ITEM_NAME_1044,"Excilius, Danza de la Tormenta"
ITEM_NAME_1045,"Svelta, Estrago del Dragón"
ITEM_NAME_1046,"Zaries, Gloria del Rey Dios"
ITEM_NAME_1047,"Mellifluo, Tejedor de Cielos Estrellados"
ITEM_NAME_1048,"Matimaruma, Canción del Camino Recto"
ITEM_NAME_1049,"Del Arcana, Cartas del Destino"
ITEM_NAME_1050,"Rakshathar, Instrumento de Vientos Silenciosos"
ITEM_NAME_1051,"Ignisius, Aureola Solar"
ITEM_NAME_1052,"Akistra, Sabueso Infernal"
ITEM_NAME_1053,"Apoliox, Alas de Corrupción"
ITEM_NAME_1054,"Dunn Nemecia, Alma Vacua"
ITEM_NAME_1056,"Perion, Esencia de la Avaricia"
ITEM_NAME_1055,"Elsion, Ejecutora de Vínculos"
ITEM_NAME_1057,"Cielamaha, Fuente Infinita"
ITEM_NAME_1058,"Arlaq, Arenas Susurrantes"
ITEM_NAME_1059,"Benedicia, Bendición de Luz"
ITEM_NAME_1060,"Arc Lumineir, Nova Prisma"
ITEM_NAME_1061,"Acravita, Rugido del Dragón"
ITEM_NAME_1062,"Belona Blanco, Corte de la Convicción"
ITEM_NAME_1063,"Yanadis, Ojo de la Tormenta"
ITEM_NAME_1064,"Brauxio, Elogio Brillante"
ITEM_NAME_1065,"Riventina, Aceleración Sin Fin"
ITEM_NAME_1066,"Schwanheite, Matiz Encantador"
ITEM_NAME_1067,"Destructor del Cielo, Cañón de Movimiento Perpetuo 0-Forma"
ITEM_NAME_1068,"Zakadras, Caos de Rasgado"
ITEM_NAME_1069,"Dados de Lu Etrona, Confort del Trotamundos"
ITEM_NAME_1070,"Gigantix, Tempestad Supersónica"
ITEM_NAME_1071,"Elicipira, Día de la Condena"
ITEM_NAME_1073,"Monolito, Lancero de Sangre"
ITEM_NAME_1075,"Armekith, Lago de los Recuerdos"
ITEM_NAME_1078,"Targarios, Horno de la Futilidad"
ITEM_NAME_1087,"Maxithea, El Contraataque"
ITEM_NAME_1090,"Etelia, Caja de Fragancia"
ITEM_NAME_1091,"Mastra, Puño de Bestia"
ITEM_NAME_1092,"Accordio, Registro Infinito"
ITEM_NAME_1093,"Gaiamenes, Ola de Protección"
ITEM_NAME_1094,"Tempora Fyrr, Banquete de los Cien Sabores"
ITEM_NAME_1095,"Hartnon, Mazo de Rehabilitación"
ITEM_NAME_1096,"Seliere, Valor Antiguo"
ITEM_NAME_1097,"HN-0, Travesura Insignificante"
ITEM_NAME_1098,"Tyrannicus, Prestigio del Rey Dios"
ITEM_NAME_101001,Runa de Apoderado
ITEM_NAME_101002,Pluma de los Árbitros Olvidados
ITEM_NAME_101003,Pergamino del Infierno Ardiente
ITEM_NAME_101004,Máscara Agrietada
ITEM_NAME_101005,Jarra Bárbara
ITEM_NAME_101006,Martillo Ceremonial de Enanos
ITEM_NAME_101007,Explosivo Especial de Alta Eensidad de Goblins
ITEM_NAME_101008,Decoración de Plumas de Skywind
ITEM_NAME_101009,Zapato de Seducción
ITEM_NAME_101010,Flecha de Plata
ITEM_NAME_101011,Dije de Oscuridad
ITEM_NAME_101012,Bala de Cañón de Miruru
ITEM_NAME_101013,Raíz del Árbol del Mundo
ITEM_NAME_101015,Runa de los Caballeros
ITEM_NAME_101016,Refugio de las Almas
ITEM_NAME_101017,Ojo de las Sombras
ITEM_NAME_101018,Medalla de Velocidad
ITEM_NAME_101019,Corazón de Glaciar
ITEM_NAME_101020,Energía de Protección
ITEM_NAME_101021,Orgullo de Viento
ITEM_NAME_101022,Barranco Personalizado VII
ITEM_NAME_101023,Piedra del Infierno Sellada
ITEM_NAME_101024,Rosario Antiguo
ITEM_NAME_101025,Flor de los Duques Olvidados
ITEM_NAME_101026,Anillo de Magia Infinita
ITEM_NAME_101027,Pergamino de Memoria
ITEM_NAME_101028,Rosa de la Inmortalidad
ITEM_NAME_101029,Flor de Nieve Eterna
ITEM_NAME_101030,Papiro de Flujos
ITEM_NAME_101031,Ojo del Cielo
ITEM_NAME_101032,Sangre Antigua
ITEM_NAME_101033,Piedra de Dimensión
ITEM_NAME_101034,Código de Aniquilación
ITEM_NAME_101035,Runa de los Mercenarios Cabeza de Lobo
ITEM_NAME_101036,Voto de Guerrero Sagrado
ITEM_NAME_101037,Daga de Silencio
ITEM_NAME_101038,Vínculo de Sello
ITEM_NAME_101039,Esencia de Oro
ITEM_NAME_101040,Esencia del Rayo Rojo
ITEM_NAME_101041,Poción del Misterio
ITEM_NAME_101042,Hilos de Tiempo
ITEM_NAME_101043,Alma del Demonio Gigante
ITEM_NAME_101044,Piedra Mágica de Gravedad
ITEM_NAME_101045,Filete de Dragón
ITEM_NAME_101046,Alma del Oasis
ITEM_NAME_101047,Más Allá del Espejo
ITEM_NAME_101048,Partitura Musical
ITEM_NAME_101049,Moneda de la Fortuna
ITEM_NAME_101050,Poción Brillante
ITEM_NAME_101051,Trompeta del Guardián
ITEM_NAME_101052,Dije de Recuerdos
ITEM_NAME_101053,La Jarra de las Maldiciones
ITEM_NAME_101054,Protección Bendita
ITEM_NAME_101055,Vela de la Purificación
ITEM_NAME_101056,Lápiz Labial de la Deshonra
ITEM_NAME_101057,Tetera Sin Fondo de Elementales
ITEM_NAME_101058,Velo de Encanto
ITEM_NAME_101059,Enseñanza del Lucero del Alba
ITEM_NAME_101060,Orgullo de Velchia
ITEM_NAME_101061,Vórtice de Furia
ITEM_NAME_101062,Orgullo de Orvelia
ITEM_NAME_101063,Corazón de Vaikal
ITEM_NAME_101064,Corona de Brillo
ITEM_NAME_101065,Polvo Mágico de Relámpago
ITEM_NAME_101066,Corona de Hada
ITEM_NAME_101067,Fuente Antigua de Poder
ITEM_NAME_101068,Máscara de Hueso de Hechizos
ITEM_NAME_101069,Caña de Pescar Vieja
ITEM_NAME_101070,Momento de Descanso
ITEM_NAME_101071,Recuerdo del Escape
ITEM_NAME_101073,Hombrera Implacable
ITEM_NAME_101075,La Daga Mágica
ITEM_NAME_101078,Cáliz del Mercenario
ITEM_NAME_101087,Rubí de Ballas
ITEM_NAME_101090,Bola de Cristal de Origen Desconocido
ITEM_NAME_101091,Corona de Laurel de Campeón
ITEM_NAME_101092,Sello del Administrador del Clan
ITEM_NAME_101093,Mar de Invocación
ITEM_NAME_101094,Set de Condimentos Sospechosos
ITEM_NAME_101095,Manopla de Calaveras Despiadada
ITEM_NAME_101096,Nido del Elemental de Viento
ITEM_NAME_101097,Mini Hanus
ITEM_NAME_101098,Cofre de la Integridad
ITEM_NAME_102001,Guantelete del Emperador
ITEM_NAME_102002,Medalla Milagrosa
ITEM_NAME_102003,Elixir de Flamel
ITEM_NAME_102004,Capucha de Soma
ITEM_NAME_102005,Cuerno de Luchador
ITEM_NAME_102006,Casco Capricorniano Enano
ITEM_NAME_102007,Máscara de Gas Especial
ITEM_NAME_102008,Máscara de Pájaro de Trueno
ITEM_NAME_102009,Caja de Súcubo
ITEM_NAME_102010,Piedra de Sello de Espíritu de Viento
ITEM_NAME_102011,Escarpes de Espíritu
ITEM_NAME_102012,Sextante del Rey Pirata
ITEM_NAME_102013,Belladonna Mortal
ITEM_NAME_102015,Determinación Firme
ITEM_NAME_102016,Semilla de Nacimiento
ITEM_NAME_102017,Brazalete Irrompible
ITEM_NAME_102018,Anillo del Maestro
ITEM_NAME_102019,Broche Congelado
ITEM_NAME_102020,Escudo de Resolución
ITEM_NAME_102021,Bufanda de Himmullis
ITEM_NAME_102022,Soporte de Cristal
ITEM_NAME_102023,Guantes de Cuero de Polluelo
ITEM_NAME_102024,Último Capítulo de Texto Sagrado
ITEM_NAME_102025,Cojín de Muerte Imbuida
ITEM_NAME_102026,Espejo de Mano Noble
ITEM_NAME_102027,Tinta de Vitalidad
ITEM_NAME_102028,Perfume Tentador
ITEM_NAME_102029,Zanahoria de Luz de Luna
ITEM_NAME_102030,Cristal de Oasis
ITEM_NAME_102031,Cuadrado Mágico de Persecución
ITEM_NAME_102032,Hechizo de Niebla Sangrienta
ITEM_NAME_102033,Espada de Corte de Flujo
ITEM_NAME_102034,Misiva de Sanación
ITEM_NAME_102035,Caja de Barranco del Lobo
ITEM_NAME_102036,Orgullo de Guerrero Sagrado
ITEM_NAME_102037,Máscara de Risa Cinturón de Todo Uso
ITEM_NAME_102038,Gargantilla de Bestia Salvaje
ITEM_NAME_102039,Ornamento Lujoso
ITEM_NAME_102040,Collar del Dios del Relámpago
ITEM_NAME_102041,Poción Especial de Doble Reacción
ITEM_NAME_102042,Colección de Fragmento
ITEM_NAME_102043,Garra de Bestia Furiosa
ITEM_NAME_102044,Juego de Té Lujoso
ITEM_NAME_102045,Flecha Gigante de Muerte Súbita
ITEM_NAME_102046,Arena del Espejismo
ITEM_NAME_102047,Ojos del Augurio
ITEM_NAME_102048,Generadores Ultrasónicos
ITEM_NAME_102049,Corazón de Elliciad
ITEM_NAME_102050,Colmillo Venenoso de Basilisco
ITEM_NAME_102051,Brazalete del Sol
ITEM_NAME_102052,Barranco Frío
ITEM_NAME_102053,Corazón Antiguo de Demonio
ITEM_NAME_102055,Anillo del Abismo
ITEM_NAME_102054,Fragancia de Hada
ITEM_NAME_102056,Vino de los Escalofríos
ITEM_NAME_102057,Corazón de Corriente
ITEM_NAME_102058,Cofre Sagrado de Trovatia
ITEM_NAME_102059,Dado del Recuerdo
ITEM_NAME_102060,Certificado del Inquisidor
ITEM_NAME_102061,Recuerdos de la Diosa Dragón
ITEM_NAME_102062,Alas de Justicia
ITEM_NAME_102063,Capa de Rayo
ITEM_NAME_102064,Orgullo de la Reina
ITEM_NAME_102065,Anillo Géminis de Teletransporte Instantáneo
ITEM_NAME_102066,Flor Ventosa
ITEM_NAME_102067,Dispositivo de Registro KARA-00XX
ITEM_NAME_102068,Don de la Cazadora
ITEM_NAME_102069,Pieza de Ajedrez Injugable
ITEM_NAME_102070,Recuerdos de la Infancia
ITEM_NAME_102071,Rastros del Pasatiempo
ITEM_NAME_102073,Pañuelo de la Libertad
ITEM_NAME_102075,Brazalete Tradicional
ITEM_NAME_102078,Medalla de Luz
ITEM_NAME_102087,Alabanza del Diente de León
ITEM_NAME_102090,Pedazo de Pastel Dulce
ITEM_NAME_102091,Caja de Silverine
ITEM_NAME_102092,Punta de Bolígrafo de Voluntad Firme
ITEM_NAME_102093,Miniatura de muñeca de madera
ITEM_NAME_102094,Jarra de la Felicidad
ITEM_NAME_102095,Pendiente del Dios de la Guerra
ITEM_NAME_102096,Cristal del Bosque
ITEM_NAME_102097,Inicio de la Travesura
ITEM_NAME_102098,Ojo del Rey Dios
ITEM_NAME_103001,Corona de la Luz
ITEM_NAME_103002,Perla de Ángel
ITEM_NAME_103003,Lámpara de Fénix
ITEM_NAME_103004,Garra de la Sombra
ITEM_NAME_103005,Casco del Rey de Escarcha
ITEM_NAME_103006,Decoración de Escudo de Dragón Loco
ITEM_NAME_103007,Bala de Garrote
ITEM_NAME_103008,Brazalete de Piedra de Rayo
ITEM_NAME_103009,Hada Verde
ITEM_NAME_103010,Guantes de Tirador Preciso
ITEM_NAME_103011,Baile Turbulento
ITEM_NAME_103012,Moneda de las Profundidades
ITEM_NAME_103013,Libro de la Vida
ITEM_NAME_103015,Capa de la Justicia
ITEM_NAME_103016,Melodía de la Estrella Azul
ITEM_NAME_103017,Juramento de la Luna Negra
ITEM_NAME_103018,Ala de Relámpago
ITEM_NAME_103019,Fuente de la Nieve
ITEM_NAME_103020,Cofre de Ziltrion
ITEM_NAME_103021,Alma de Ráfaga
ITEM_NAME_103022,Protector Especial Absorbe Impactos
ITEM_NAME_103023,Ojo Infernal
ITEM_NAME_103024,Santo Grial Antiguo
ITEM_NAME_103025,Muñeca Fúnebre
ITEM_NAME_103026,Flor Violeta
ITEM_NAME_103027,Enciclopedia de Cartas Antiguas: 1° Vol.
ITEM_NAME_103028,Cinturón de Ojo de la Tormenta
ITEM_NAME_103029,Campana Dorada de la Suerte
ITEM_NAME_103030,Escama de Dragón de Agua
ITEM_NAME_103031,Flecha Dorada Sagrada
ITEM_NAME_103032,Antigua Copa de Plata
ITEM_NAME_103033,Círculo Mágico Dimensional
ITEM_NAME_103034,Lente de Condensación Triple
ITEM_NAME_103035,Locura Potencial
ITEM_NAME_103036,Estola de Templario
ITEM_NAME_103037,Códice Copiado del Sigilo
ITEM_NAME_103038,Cinturón de Cuero de Bestia Salvaje
ITEM_NAME_103039,Decoración de Plumas de Ave Carmesí
ITEM_NAME_103040,Decoración de Piel de Marta Cibelina
ITEM_NAME_103041,Inyección Extrañamente Saludable
ITEM_NAME_103042,Esfera Mágica Exquisita
ITEM_NAME_103043,Recuerdo Sabroso
ITEM_NAME_103044,Pesa del Ataque Feroz
ITEM_NAME_103045,Talismán de la Concentración
ITEM_NAME_103046,Flecha de Tormenta de Arena
ITEM_NAME_103047,Susurro del Cielo Nocturno
ITEM_NAME_103048,Secreto de la Resistencia
ITEM_NAME_103049,Carta Extraña
ITEM_NAME_103050,Lágrima de Veneno
ITEM_NAME_103051,Luz del Alba
ITEM_NAME_103052,Bala con Marca de Dientes
ITEM_NAME_103053,Liberación de las Maldiciones
ITEM_NAME_103054,Carta de Tarot de la Luna
ITEM_NAME_103055,Piedra de Afilar de Demonio
ITEM_NAME_103056,Colmillo de la Sed
ITEM_NAME_103057,Susurro del Mar
ITEM_NAME_103058,Ajorca del Oasis
ITEM_NAME_103059,Libro de Bendiciones
ITEM_NAME_103060,Espada de Nosenhill
ITEM_NAME_103061,Cartucho de Relámpago Negro
ITEM_NAME_103062,Guantelete de Onda
ITEM_NAME_103063,Joya de Amplificación
ITEM_NAME_103064,Dignidad de Reina
ITEM_NAME_103065,Prueba de Esfuerzo
ITEM_NAME_103066,Flor de la Vida
ITEM_NAME_103067,Lente Óptico - MF002
ITEM_NAME_103068,Flor de la Jungla
ITEM_NAME_103069,Cubo Rúnico Galimatías
ITEM_NAME_103070,Primer Paso del Héroe
ITEM_NAME_103071,Flor de Loto del Cristal Escarlata
ITEM_NAME_103073,Guía del Pecado
ITEM_NAME_103075,Banquete a las Orillas del Lago
ITEM_NAME_103078,Espada Desvanecida
ITEM_NAME_103087,Insignia de Líder Alfa
ITEM_NAME_103090,Conjunto de Pociones Saludables
ITEM_NAME_103091,Pluma Intolerable
ITEM_NAME_103092,Código de Conducta del Clan
ITEM_NAME_103093,Manual de Combate de los Caballeros de Orvelia
ITEM_NAME_103094,Cucharón Colorido
ITEM_NAME_103095,Botas Especiales de la Prisión Militar
ITEM_NAME_103096,Brazalete de Elidora
ITEM_NAME_103097,Vieja Gorra Militar
ITEM_NAME_103098,Runa de la Corriente
ITEM_NAME_104001,Lágrima de Lua
ITEM_NAME_104002,Advenimiento Angelical
ITEM_NAME_104003,Primeros Hechizos de Bruja Roja
ITEM_NAME_104004,Anillo del Espectro
ITEM_NAME_104005,Brazalete de Campanilla de Invierno
ITEM_NAME_104006,Martillo de Titán
ITEM_NAME_104007,Bala de Cañón Bada-Búm
ITEM_NAME_104008,Piedra de Skywind
ITEM_NAME_104009,Memoria Onírica
ITEM_NAME_104010,Diadema de Viento
ITEM_NAME_104011,Carta Abismal
