KEY,English
SKILL_DESC_7523,Increases ATK Boost by [64ff64]{1}[-]%.
SKILL_DESC_7530,"Attacks a random enemy 5 times, dealing [ffc800]{1}[-] M.DMG in total. If the target is not a Hero, deals additional [ffc800]{2}[-] M.DMG. While [Grant Me Strength!] is active, an enemy with highest ATK will be prioritized."
SKILL_DESC_7531,Increases DMG by [64ff64]{1}[-]%.
SKILL_DESC_7532,Increases DMG by [64ff64]{1}[-]%.
SKILL_DESC_7533,Increases DMG by [64ff64]{1}[-]%.
SKILL_DESC_7540,"If own HP is full, increases ATK by [64ff64]{1}[-]. If not, heals own HP by [ffc800]{2}[-] every sec. Upon taking a fatal damage, consumes entire Mana to cast a shield that blocks [ffc800]{3}[-] DMG and grants CC Immunity for [64ff64]{4}[-] sec. While the shield is active, Dakaris cannot recover Mana."
SKILL_DESC_7541,Increases ATK boost by [64ff64]{1}[-]%.
SKILL_DESC_7542,Increases ATK boost by [64ff64]{1}[-]%.
SKILL_DESC_7543,Increases ATK boost by [64ff64]{1}[-]%.
SKILL_DESC_60007510,Increases Stun duration by 1 sec.
SKILL_DESC_60007511,Reduces Mana Cost by 1.
SKILL_DESC_60007520,"Upon activation, increases own ATK Spd by 500."
SKILL_DESC_60007521,Increases duration of the shield by 5 sec.
SKILL_DESC_60007530,Gains CC Immunity for the duration of Skill.
SKILL_DESC_60007531,Increases DMG by 40%.
SKILL_DESC_60007540,Heal Rate is increased by 100%.
SKILL_DESC_60007541,"If own HP is full, recovers 300 Mana every sec."
SKILL_DESC_60007550,"ATK, DEF, HP +15% / Crit Chance +100"
SKILL_DESC_60007551,"At the beginning of the first battle, gains [Ancestral Advice] that increases own CC Resist by 200 for 5 sec. If [Ancestral Advice] is still active after 5 sec, dispels negative effects from 3 random allies, and increases their DEF by 50% for 10 sec. DEF Boost is irremovable."
SKILL_DESC_90000750,"Dakaris takes 10% reduced DMG, and increases CC Resist by 100. After using a Skill, the effects are doubled for 2 sec."
SKILL_DESC_90000751,"Dakaris takes 12% reduced DMG, and increases CC Resist by 120. After using a Skill, the effects are doubled for 2 sec."
SKILL_DESC_90000752,"Dakaris takes 14% reduced DMG, and increases CC Resist by 140. After using a Skill, the effects are doubled for 2 sec."
SKILL_DESC_90000753,"Dakaris takes 17% reduced DMG, and increases CC Resist by 170. After using a Skill, the effects are doubled for 2 sec."
SKILL_DESC_90000754,"Dakaris takes 21% reduced DMG, and increases CC Resist by 210. After using a Skill, the effects are doubled for 2 sec."
SKILL_DESC_90000755,"Dakaris takes 25% reduced DMG, and increases CC Resist by 250. After using a Skill, the effects are doubled for 2 sec."
SKILL_DESC_91007510,[Judgment Upon Them!] Increases DMG by 50% and heals additional HP equal to 1% of the healed ally's Max HP.
SKILL_DESC_91007511,[Judgment Upon Them!] Increases DMG by 50% and heals additional HP equal to 1.2% of the healed ally's Max HP.
SKILL_DESC_91007512,[Judgment Upon Them!] Increases DMG by 50% and heals additional HP equal to 1.4% of the healed ally's Max HP.
SKILL_DESC_91007513,[Judgment Upon Them!] Increases DMG by 50% and heals additional HP equal to 1.7% of the healed ally's Max HP.
SKILL_DESC_91007514,[Judgment Upon Them!] Increases DMG by 50% and heals additional HP equal to 2.1% of the healed ally's Max HP.
SKILL_DESC_91007515,[Judgment Upon Them!] Increases DMG by 50% and heals additional HP equal to 2.5% of the healed ally's Max HP.
SKILL_DESC_91007520,"[Grant Me Strength!] Decreases Cooldown by 5 sec, and increases Heal Rate & Mana Recovery by 20%."
SKILL_DESC_91007521,"[Grant Me Strength!] Decreases Cooldown by 5 sec, and increases Heal Rate & Mana Recovery by 24%."
SKILL_DESC_91007522,"[Grant Me Strength!] Decreases Cooldown by 5 sec, and increases Heal Rate & Mana Recovery by 29%."
SKILL_DESC_91007523,"[Grant Me Strength!] Decreases Cooldown by 5 sec, and increases Heal Rate & Mana Recovery by 35%."
SKILL_DESC_91007524,"[Grant Me Strength!] Decreases Cooldown by 5 sec, and increases Heal Rate & Mana Recovery by 42%."
SKILL_DESC_91007525,"[Grant Me Strength!] Decreases Cooldown by 5 sec, and increases Heal Rate & Mana Recovery by 50%."
SKILL_DESC_91007530,"[May Their Agony End!] Increases DMG by 20%. If this Skill kills an enemy, it will cast once more."
SKILL_DESC_91007531,"[May Their Agony End!] Increases DMG by 24%. If this Skill kills an enemy, it will cast once more."
SKILL_DESC_91007532,"[May Their Agony End!] Increases DMG by 29%. If this Skill kills an enemy, it will cast once more."
SKILL_DESC_91007533,"[May Their Agony End!] Increases DMG by 35%. If this Skill kills an enemy, it will cast once more."
SKILL_DESC_91007534,"[May Their Agony End!] Increases DMG by 42%. If this Skill kills an enemy, it will cast once more."
SKILL_DESC_91007535,"[May Their Agony End!] Increases DMG by 50%. If this Skill kills an enemy, it will cast once more."
SKILL_DESC_91007540,[Might of the Ancestors!] Increases shield amount by 20% and applies shield to all allies.
SKILL_DESC_91007541,[Might of the Ancestors!] Increases shield amount by 24% and applies shield to all allies.
SKILL_DESC_91007542,[Might of the Ancestors!] Increases shield amount by 29% and applies shield to all allies.
SKILL_DESC_91007543,[Might of the Ancestors!] Increases shield amount by 35% and applies shield to all allies.
SKILL_DESC_91007544,[Might of the Ancestors!] Increases shield amount by 42% and applies shield to all allies.
SKILL_DESC_91007545,[Might of the Ancestors!] Increases shield amount by 50% and applies shield to all allies.
SKILL_NAME_7110,"Slash, Blade of Judgment!"
SKILL_NAME_7111,"Slash, Blade of Judgment! II"
SKILL_NAME_7112,"Slash, Blade of Judgment! III"
SKILL_NAME_7113,"Slash, Blade of Judgment! IV"
SKILL_NAME_7120,"Disperse, Crystal Haze!"
SKILL_NAME_7121,"Disperse, Crystal Haze! II"
SKILL_NAME_7122,"Disperse, Crystal Haze! III"
SKILL_NAME_7123,"Disperse, Crystal Haze! IV"
SKILL_NAME_7130,"Bloom, Crimson Flower!"
SKILL_NAME_7131,"Bloom, Crimson Flower! II"
SKILL_NAME_7132,"Bloom, Crimson Flower! III"
SKILL_NAME_7133,"Bloom, Crimson Flower! IV"
SKILL_NAME_7140,End to Evil Deeds!
SKILL_NAME_7141,End to Evil Deeds! II
SKILL_NAME_7142,End to Evil Deeds! III
SKILL_NAME_7143,End to Evil Deeds! IV
SKILL_NAME_60007110,"Slash, Blade of Judgment! [Light]"
SKILL_NAME_60007111,"Slash, Blade of Judgment! [Dark]"
SKILL_NAME_60007120,"Disperse, Crystal Haze! [Light]"
SKILL_NAME_60007121,"Disperse, Crystal Haze! [Dark]"
SKILL_NAME_60007130,"Bloom, Crimson Flower! [Light]"
SKILL_NAME_60007131,"Bloom, Crimson Flower! [Dark]"
SKILL_NAME_60007140,End to Evil Deeds! [Light]
SKILL_NAME_60007141,End to Evil Deeds! [Dark]
SKILL_NAME_60007150,Kirze [Light]
SKILL_NAME_60007151,Kirze [Dark]
SKILL_DESC_7110,"Deals a total of [ffc800]{1}[-] M.DMG over 7 attacks to nearby enemies in a circular range of self. Then, attacks frontal enemies in range, dealing [ffc800]{2}[-] M.DMG and knocking them down for [64ffff]{3}[-] sec."
SKILL_DESC_7111,Increases DMG by [64ff64]{1}[-]%.
SKILL_DESC_7112,Increases DMG by [64ff64]{1}[-]%.
SKILL_DESC_7113,Increases DMG by [64ff64]{1}[-]%.
SKILL_DESC_7120,"Unleashes the power of Arcane Crystals within to deal [ffc800]{1}[-] M.DMG to all enemies and stun them for [64ffff]{2}[-] sec. Upon casting, activates [fa96fa][Arcane Crystal Awakening][-] for [64ffff]{3}[-] sec, which increases ATK Spd of all allies by [64ff64]{4}[-] and releases a shockwave every [64ffff]{5}[-] sec to enemies in range of self, dealing [ffc800]{6}[-] M.DMG and stunning them for [64ffff]{7}[-] sec."
SKILL_DESC_7121,Increases DMG by [64ff64]{1}[-]%.
SKILL_DESC_7122,Increases DMG by [64ff64]{1}[-]%.
SKILL_DESC_7123,Increases DMG by [64ff64]{1}[-]%.
SKILL_DESC_7130,"Summons Arcane Crystals and deals [ffc800]{1}[-] M.DMG to frontal enemies in a straight line. Shortly afterward, causes an explosion that deals [ffc800]{2}[-] additional M.DMG and inflicts [fa96fa][Arcane Crystal Curse][-] upon enemies for [64ffff]{3}[-] sec, reducing their ATK Spd by [ff6464]{4}[-].\nAttacking enemies under [fa96fa][Arcane Crystal Curse][-] inflicts a stack of [fa96fa][Arcane Crystal Energy][-]. [fa96fa][Arcane Crystal Curse][-] explodes after [64ffff]{5}[-] sec, dealing M.DMG equal to [ffc800]{6} + {7} per stack of Arcane Crystal Energy[-]. "
SKILL_DESC_7131,Increases DMG by [64ff64]{1}[-]%.
SKILL_DESC_7132,Increases DMG by [64ff64]{1}[-]%.
SKILL_DESC_7133,Increases DMG by [64ff64]{1}[-]%.
SKILL_DESC_7140,"Increases own ATK by [64ff64]{1}[-] and Crit Chance by [64ff64]{2}[-], while increasing the duration of CCs that all allies inflict to Bosses by [64ff64]{3}[-]%."
SKILL_DESC_7141,Increases ATK Boost by [64ff64]{1}[-]%.
SKILL_DESC_7142,Increases ATK Boost by [64ff64]{1}[-]%.
SKILL_DESC_7143,Increases ATK Boost by [64ff64]{1}[-]%.
SKILL_DESC_60007110,Reduces Cooldown by {1}% per each enemy hit.
SKILL_DESC_60007111,"If there is only 1 enemy, DMG is increased by 100%."
SKILL_DESC_60007120,The duration of stun from the shockwave increases by {1} sec against Non-Hero enemies.
SKILL_DESC_60007121,"While under [Arcane Crystal Awakening], self deals {1}% increased DMG to Non-Hero enemies."
SKILL_DESC_60007130,Increases ATK Spd reduction by {1}.
SKILL_DESC_60007131,"If there is only 1 enemy, inflicts 2 stacks of Arcane Crystal Energy."
SKILL_DESC_60007140,"At the beginning of each battle, self deals {1}% increased DMG to Non-Hero enemies for 20 sec."
SKILL_DESC_60007141,Deals {1}% increased DMG to Bosses.
SKILL_DESC_60007150,"ATK, DEF, HP+15% / ATK Spd +100"
SKILL_DESC_60007151,Every normal and Skill attack increases ATK Spd by {1}. This effect can be stacked up to max {2} times.
SKILL_DESC_90000710,"Amplifies the power of Arcane Crystals and greatly increases the effect range of [Bloom, Crimson Flower!]. Normal and Skill attacks have a 4% chance to deal additional M.DMG equal to 500% of ATK. DMG is doubled against Bosses."
SKILL_DESC_90000711,"Amplifies the power of Arcane Crystals and greatly increases the effect range of [Bloom, Crimson Flower!]. Normal and Skill attacks have a 4% chance to deal additional M.DMG equal to 600% of ATK. DMG is doubled against Bosses."
SKILL_DESC_90000712,"Amplifies the power of Arcane Crystals and greatly increases the effect range of [Bloom, Crimson Flower!]. Normal and Skill attacks have a 4% chance to deal additional M.DMG equal to 720% of ATK. DMG is doubled against Bosses."
SKILL_DESC_90000713,"Amplifies the power of Arcane Crystals and greatly increases the effect range of [Bloom, Crimson Flower!]. Normal and Skill attacks have a 4% chance to deal additional M.DMG equal to 860% of ATK. DMG is doubled against Bosses."
SKILL_DESC_90000714,"Amplifies the power of Arcane Crystals and greatly increases the effect range of [Bloom, Crimson Flower!]. Normal and Skill attacks have a 4% chance to deal additional M.DMG equal to 1000% of ATK. DMG is doubled against Bosses."
SKILL_DESC_90000715,"Amplifies the power of Arcane Crystals and greatly increases the effect range of [Bloom, Crimson Flower!]. Normal and Skill attacks have a 4% chance to deal additional M.DMG equal to 1250% of ATK. DMG is doubled against Bosses."
SKILL_DESC_91007110,"[Slash, Blade of Judgment!] Increases DMG by 20% and reduces Mana Cost by 1."
SKILL_DESC_91007111,"[Slash, Blade of Judgment!] Increases DMG by 24% and reduces Mana Cost by 1."
SKILL_DESC_91007112,"[Slash, Blade of Judgment!] Increases DMG by 29% and reduces Mana Cost by 1."
SKILL_DESC_91007113,"[Slash, Blade of Judgment!] Increases DMG by 35% and reduces Mana Cost by 1."
SKILL_DESC_91007114,"[Slash, Blade of Judgment!] Increases DMG by 42% and reduces Mana Cost by 1."
SKILL_DESC_91007115,"[Slash, Blade of Judgment!] Increases DMG by 50% and reduces Mana Cost by 1."
SKILL_DESC_91007120,"[Disperse, Crystal Haze!] Increases ATK Spd by an additional 100 and the duration of [Arcane Crystal Awakening] by 7 sec."
SKILL_DESC_91007121,"[Disperse, Crystal Haze!] Increases ATK Spd by an additional 120 and the duration of [Arcane Crystal Awakening] by 7 sec."
SKILL_DESC_91007122,"[Disperse, Crystal Haze!] Increases ATK Spd by an additional 140 and the duration of [Arcane Crystal Awakening] by 7 sec."
SKILL_DESC_91007123,"[Disperse, Crystal Haze!] Increases ATK Spd by an additional 170 and the duration of [Arcane Crystal Awakening] by 7 sec."
SKILL_DESC_91007124,"[Disperse, Crystal Haze!] Increases ATK Spd by an additional 210 and the duration of [Arcane Crystal Awakening] by 7 sec."
SKILL_DESC_91007125,"[Disperse, Crystal Haze!] Increases ATK Spd by an additional 250 and the duration of [Arcane Crystal Awakening] by 7 sec."
SKILL_DESC_91007130,"[Bloom, Crimson Flower!] Decreases Cooldown by 30%, and gaining 1 stack of [Arcane Crystal Energy] has a 40% chance to add 3 additional stacks."
SKILL_DESC_91007131,"[Bloom, Crimson Flower!] Decreases Cooldown by 30%, and gaining 1 stack of [Arcane Crystal Energy] has a 48% chance to add 3 additional stacks."
SKILL_DESC_91007132,"[Bloom, Crimson Flower!] Decreases Cooldown by 30%, and gaining 1 stack of [Arcane Crystal Energy] has a 58% chance to add 3 additional stacks."
SKILL_DESC_91007133,"[Bloom, Crimson Flower!] Decreases Cooldown by 30%, and gaining 1 stack of [Arcane Crystal Energy] has a 70% chance to add 3 additional stacks."
SKILL_DESC_91007134,"[Bloom, Crimson Flower!] Decreases Cooldown by 30%, and gaining 1 stack of [Arcane Crystal Energy] has a 84% chance to add 3 additional stacks."
SKILL_DESC_91007135,"[Bloom, Crimson Flower!] Decreases Cooldown by 30%, and gaining 1 stack of [Arcane Crystal Energy] has a 100% chance to add 3 additional stacks."
SKILL_DESC_91007140,[End to Evil Deeds!] Increases Crit Chance by an additional 250 and the effect of the duration of CC increase changes to 30%.
SKILL_DESC_91007141,[End to Evil Deeds!] Increases Crit Chance by an additional 250 and the effect of the duration of CC increase changes to 32%.
SKILL_DESC_91007142,[End to Evil Deeds!] Increases Crit Chance by an additional 250 and the effect of the duration of CC increase changes to 34%.
SKILL_DESC_91007143,[End to Evil Deeds!] Increases Crit Chance by an additional 250 and the effect of the duration of CC increase changes to 37%.
SKILL_DESC_91007144,[End to Evil Deeds!] Increases Crit Chance by an additional 250 and the effect of the duration of CC increase changes to 41%.
SKILL_DESC_91007145,[End to Evil Deeds!] Increases Crit Chance by an additional 250 and the effect of the duration of CC increase changes to 45%.
SKILL_NAME_9710,I See Through Your Every Move!
SKILL_NAME_9711,I See Through Your Every Move! II
SKILL_NAME_9712,I See Through Your Every Move! III
SKILL_NAME_9713,I See Through Your Every Move! IV
SKILL_NAME_9720,Shoot You Full of Holes!
SKILL_NAME_9721,Shoot You Full of Holes! II
SKILL_NAME_9722,Shoot You Full of Holes! III
SKILL_NAME_9723,Shoot You Full of Holes! IV
SKILL_NAME_9730,Hide If You Can!
SKILL_NAME_9731,Hide If You Can! II
SKILL_NAME_9732,Hide If You Can! III
SKILL_NAME_9733,Hide If You Can! IV
SKILL_NAME_9740,I Shall Train You Hard!
SKILL_NAME_9741,I Shall Train You Hard! II
SKILL_NAME_9742,I Shall Train You Hard! III
SKILL_NAME_9743,I Shall Train You Hard! IV
SKILL_NAME_60009710,I See Through Your Every Move! [Light]
SKILL_NAME_60009711,I See Through Your Every Move! [Dark]
SKILL_NAME_60009720,Shoot You Full of Holes! [Light]
SKILL_NAME_60009721,Shoot You Full of Holes! [Dark]
SKILL_NAME_60009730,Hide If You Can! [Light]
SKILL_NAME_60009731,Hide If You Can! [Dark]
SKILL_NAME_60009740,I Shall Train You Hard! [Light]
SKILL_NAME_60009741,I Shall Train You Hard! [Dark]
SKILL_NAME_60009750,Hanus [Light]
SKILL_NAME_60009751,Hanus [Dark]
SKILL_DESC_9710,"Throws a grenade, and fires a submachine gun, dealing [ffc800]{1}[-] P.DMG to the target and the enemies nearby. Hanus gains [64ffff]{2}[-] [fa96fa]Ammo[-] afterward. Hit enemies take [ff6464]{4}[-]% increased P.DMG for [64ffff]{3}[-] sec, and are blinded for [64ffff]{5}[-] sec. Ammo can be stacked up to max {6} times."
SKILL_DESC_9711,Increases DMG by [64ff64]{1}[-]%.
SKILL_DESC_9712,Increases DMG by [64ff64]{1}[-]%.
SKILL_DESC_9713,Increases DMG by [64ff64]{1}[-]%.
SKILL_DESC_9720,"Shoots a machine gun {1} times to frontal enemies in a wide area, dealing a total of [ffc800]{2}[-] P.DMG. Afterwards, if Hanus is possessing [fa96fa]Ammo[-], she consumes [64ffff]{3}[-] Ammo per shot to attack enemies until she runs out of Ammo. While in this state, Hanus takes [ff6464]{4}[-]% additional DMG. Every {5}st shot increases DMG of this Skill by [64ff64]{6}[-]%. The DMG Boost effect can be stacked up to max {7} times."
SKILL_DESC_9721,Increases DMG by [64ff64]{1}[-]%.
SKILL_DESC_9722,Increases DMG by [64ff64]{1}[-]%.
SKILL_DESC_9723,Increases DMG by [64ff64]{1}[-]%.
SKILL_DESC_9730,"Fires a mortar at a frontal area, dealing [ffc800]{1}[-] P.DMG in a wide area. Hanus gains [64ffff]{2}[-] [fa96fa]Ammo[-] afterwards. Hit enemies are stunned for [64ffff]{3}[-] sec. This Skill ignores target's P.Block and M.Block."
SKILL_DESC_9731,Increases DMG by [64ff64]{1}[-]%.
SKILL_DESC_9732,Increases DMG by [64ff64]{1}[-]%.
SKILL_DESC_9733,Increases DMG by [64ff64]{1}[-]%.
SKILL_DESC_9740,"Hanus is not affected by ATK Spd effects, and increases ATK of all allies by [64ff64]{1} + {2}% of Hanus' ATK.[-]\nIf activated during Guild battles, this effect is amplified by [64ff64]{3}[-] times.\n[Guild Battle] - Guild Raid, Guild Conquest, Guild War"
SKILL_DESC_9741,Increases ATK Boost by [64ff64]{1}[-]%.
SKILL_DESC_9742,Increases ATK Boost by [64ff64]{1}[-]%.
SKILL_DESC_9743,Increases ATK Boost by [64ff64]{1}[-]%.
SKILL_DESC_60009710,Removes positive effects from the target.
SKILL_DESC_60009711,"Hanus now gains {1} Ammo, increasing own ATK by {3}% for {2} sec upon gaining an Ammo. The ATK Boost effect can be stacked up to max {4} times."
SKILL_DESC_60009720,"Ammo usage is increased to {1}, but while Hanus is in the state of consuming Ammo, Hanus' Crit DMG is increased by {2}%."
SKILL_DESC_60009721,Hanus no longer takes additional DMG from enemies.
SKILL_DESC_60009730,Ignores the target's DMG Reduction effects in Guild War.
SKILL_DESC_60009731,"Hanus now gains {1} Ammo, increasing own DEF Penetration by {3} for {2} sec upon gaining an Ammo. The DEF Penetration Boost can be stacked up to max {4} times."
SKILL_DESC_60009740,"At the beginning of a Guild War battle, reduces DMG that all allies take by {2}% for {1} sec."
SKILL_DESC_60009741,Hanus gains {2} Ammo every {1} sec.
SKILL_DESC_60009750,"ATK, DEF, HP +15% / Crit DMG +20%"
SKILL_DESC_60009751,"At the beginning of a Guild War battle, reduces Mana of all enemies by {1}, and increases all DMG they take by {3}% for {2} sec."
SKILL_DESC_90000970,"Increases Hanus' Crit DMG by 20%. Every 20 sec, Hanus fires [The Playtime, HN-Homing Missile] to a random enemy, dealing P.DMG equal to 200% of ATK and inflicting one of the following effects for 3 sec: Stun, Freeze, Petrification, Knockdown, ATK Spd Reduction by 250."
SKILL_DESC_90000971,"Increases Hanus' Crit DMG by 24%. Every 17 sec, Hanus fires [The Playtime, HN-Homing Missile] to a random enemy, dealing P.DMG equal to 240% of ATK and inflicting one of the following effects for 3 sec: Stun, Freeze, Petrification, Knockdown, ATK Spd Reduction by 250."
SKILL_DESC_90000972,"Increases Hanus' Crit DMG by 29%. Every 14 sec, Hanus fires [The Playtime, HN-Homing Missile] to a random enemy, dealing P.DMG equal to 290% of ATK and inflicting one of the following effects for 3 sec: Stun, Freeze, Petrification, Knockdown, ATK Spd Reduction by 250."
SKILL_DESC_90000973,"Increases Hanus' Crit DMG by 35%. Every 12 sec, Hanus fires [The Playtime, HN-Homing Missile] to a random enemy, dealing P.DMG equal to 350% of ATK and inflicting one of the following effects for 3 sec: Stun, Freeze, Petrification, Knockdown, ATK Spd Reduction by 250."
SKILL_DESC_90000974,"Increases Hanus' Crit DMG by 42%. Every 10 sec, Hanus fires [The Playtime, HN-Homing Missile] to a random enemy, dealing P.DMG equal to 420% of ATK and inflicting one of the following effects for 3 sec: Stun, Freeze, Petrification, Knockdown, ATK Spd Reduction by 250."
SKILL_DESC_90000975,"Increases Hanus' Crit DMG by 50%. Every 8 sec, Hanus fires [The Playtime, HN-Homing Missile] to a random enemy, dealing P.DMG equal to 500% of ATK and inflicting one of the following effects for 3 sec: Stun, Freeze, Petrification, Knockdown, ATK Spd Reduction by 250."
SKILL_DESC_91009710,[I See Through Your Every Move!] Reduces Mana Cost by 1 and increases the duration of blind by 0.8 sec.
SKILL_DESC_91009711,[I See Through Your Every Move!] Reduces Mana Cost by 1 and increases the duration of blind by 1 sec.
SKILL_DESC_91009712,[I See Through Your Every Move!] Reduces Mana Cost by 1 and increases the duration of blind by 1.2 sec.
SKILL_DESC_91009713,[I See Through Your Every Move!] Reduces Mana Cost by 1 and increases the duration of blind by 1.4 sec.
SKILL_DESC_91009714,[I See Through Your Every Move!] Reduces Mana Cost by 1 and increases the duration of blind by 1.7 sec.
SKILL_DESC_91009715,[I See Through Your Every Move!] Reduces Mana Cost by 1 and increases the duration of blind by 2 sec.
SKILL_DESC_91009720,"[Shoot You Full of Holes!] Upon using this Skill, Hanus gains 20 Ammo. While Hanus is consuming Ammo to shoot a machine gun, Hanus’ ATK is increased by {2}%. This effect can be stacked up to max 100 times."
SKILL_DESC_91009721,"[Shoot You Full of Holes!] Upon using this Skill, Hanus gains 20 Ammo. While Hanus is consuming Ammo to shoot a machine gun, Hanus’ ATK is increased by {2}%. This effect can be stacked up to max 100 times."
SKILL_DESC_91009722,"[Shoot You Full of Holes!] Upon using this Skill, Hanus gains 20 Ammo. While Hanus is consuming Ammo to shoot a machine gun, Hanus’ ATK is increased by {2}%. This effect can be stacked up to max 100 times."
SKILL_DESC_91009723,"[Shoot You Full of Holes!] Upon using this Skill, Hanus gains 20 Ammo. While Hanus is consuming Ammo to shoot a machine gun, Hanus’ ATK is increased by {2}%. This effect can be stacked up to max 100 times."
SKILL_DESC_91009724,"[Shoot You Full of Holes!] Upon using this Skill, Hanus gains 20 Ammo. While Hanus is consuming Ammo to shoot a machine gun, Hanus’ ATK is increased by {2}%. This effect can be stacked up to max 100 times."
SKILL_DESC_91009725,"[Shoot You Full of Holes!] Upon using this Skill, Hanus gains 20 Ammo. While Hanus is consuming Ammo to shoot a machine gun, Hanus’ ATK is increased by {2}%. This effect can be stacked up to max 100 times."
SKILL_DESC_91009730,"[Hide If You Can!] Hanus gains immunity to CC for the duration of Skill, and reduces Heal Rate of the hit target by 20% for 5 sec."
SKILL_DESC_91009731,"[Hide If You Can!] Hanus gains immunity to CC for the duration of Skill, and reduces Heal Rate of the hit target by 24% for 5 sec."
SKILL_DESC_91009732,"[Hide If You Can!] Hanus gains immunity to CC for the duration of Skill, and reduces Heal Rate of the hit target by 29% for 5 sec."
SKILL_DESC_91009733,"[Hide If You Can!] Hanus gains immunity to CC for the duration of Skill, and reduces Heal Rate of the hit target by 35% for 5 sec."
SKILL_DESC_91009734,"[Hide If You Can!] Hanus gains immunity to CC for the duration of Skill, and reduces Heal Rate of the hit target by 42% for 5 sec."
SKILL_DESC_91009735,"[Hide If You Can!] Hanus gains immunity to CC for the duration of Skill, and reduces Heal Rate of the hit target by 50% for 5 sec."
SKILL_DESC_91009740,"[I Shall Train You Hard!] At the beginning of a Guild War battle, reduces Mana Cost of Hanus' Skills by 1, only for one Skill use. Also increases all allies' ATK by 10% and Crit DMG by 20% for 10 sec."
SKILL_DESC_91009741,"[I Shall Train You Hard!] At the beginning of a Guild War battle, reduces Mana Cost of Hanus' Skills by 1, only for one Skill use. Also increases all allies' ATK by 12% and Crit DMG by 24% for 10 sec."
SKILL_DESC_91009742,"[I Shall Train You Hard!] At the beginning of a Guild War battle, reduces Mana Cost of Hanus' Skills by 1, only for one Skill use. Also increases all allies' ATK by 14% and Crit DMG by 29% for 10 sec."
SKILL_DESC_91009743,"[I Shall Train You Hard!] At the beginning of a Guild War battle, reduces Mana Cost of Hanus' Skills by 1, only for one Skill use. Also increases all allies' ATK by 17% and Crit DMG by 35% for 10 sec."
SKILL_DESC_91009744,"[I Shall Train You Hard!] At the beginning of a Guild War battle, reduces Mana Cost of Hanus' Skills by 1, only for one Skill use. Also increases all allies' ATK by 21% and Crit DMG by 42% for 10 sec."
SKILL_DESC_91009745,"[I Shall Train You Hard!] At the beginning of a Guild War battle, reduces Mana Cost of Hanus' Skills by 1, only for one Skill use. Also increases all allies' ATK by 25% and Crit DMG by 50% for 10 sec."
SKILL_NAME_9810,Tremble!
SKILL_NAME_9819,Kneel.
SKILL_NAME_9820,Behold My Might.
SKILL_NAME_9825,Behold My Might.
SKILL_NAME_9830,Gaze Upon My Almighty Power!
SKILL_NAME_9837,Now Die.
SKILL_NAME_9840,I Am the King of the Desert.
SKILL_NAME_60009810,Tremble! / Kneel. [Light]
SKILL_NAME_60009811,Tremble! / Kneel. [Dark]
SKILL_NAME_60009820,Behold My Might. [Light]
SKILL_NAME_60009821,Behold My Might. [Dark]
SKILL_NAME_60009830,"Gaze Upon My Almighty Power! / Now, Die. [Light]"
SKILL_NAME_60009831,"Gaze Upon My Almighty Power! / Now, Die. [Dark]"
