KEY,"Korean"
SCENARIO_QUEST_GROUP_TITLE_16,"오그리아 고산지 - 4"
SCENARIO_QUEST_GROUP_TITLE_17,"오그리아 고산지 - 5"
SCENARIO_QUEST_GROUP_TITLE_18,"오그리아 고산지 - 6"
SCENARIO_QUEST_GROUP_TITLE_19,"갈루아 평원 - 1"
SCENARIO_QUEST_GROUP_TITLE_20,"갈루아 평원 - 2"
SCENARIO_QUEST_GROUP_TITLE_21,"갈루아 평원 - 3"
SCENARIO_QUEST_GROUP_TITLE_22,"갈루아 평원 - 4"
SCENARIO_QUEST_GROUP_TITLE_23,"갈루아 평원 - 5"
SCENARIO_QUEST_GROUP_TITLE_24,"갈루아 평원 - 6"
SCENARIO_QUEST_GROUP_TITLE_25,"아로뷔나 해안 - 1"
SCENARIO_QUEST_GROUP_TITLE_26,"아로뷔나 해안 - 2"
SCENARIO_QUEST_GROUP_TITLE_27,"아로뷔나 해안 - 3"
SCENARIO_QUEST_GROUP_TITLE_28,"아로뷔나 해안 - 4"
SCENARIO_QUEST_GROUP_TITLE_29,"아로뷔나 해안 - 5"
SCENARIO_QUEST_GROUP_TITLE_30,"아로뷔나 해안 - 6"
SCENARIO_QUEST_GROUP_TITLE_31,"아에기나 사막 - 1"
SCENARIO_QUEST_GROUP_TITLE_32,"아에기나 사막 - 2"
SCENARIO_QUEST_GROUP_TITLE_33,"아에기나 사막 - 3"
SCENARIO_QUEST_GROUP_TITLE_34,"아에기나 사막 - 4"
SCENARIO_QUEST_GROUP_TITLE_35,"아에기나 사막 - 5"
SCENARIO_QUEST_GROUP_TITLE_36,"아에기나 사막 - 6"
SCENARIO_QUEST_GROUP_TITLE_37,"빈트란트 설산 - 1"
SCENARIO_QUEST_GROUP_TITLE_38,"빈트란트 설산 - 2"
SCENARIO_QUEST_GROUP_TITLE_39,"빈트란트 설산 - 3"
SCENARIO_QUEST_GROUP_TITLE_40,"드라기아 화산 - 1"
SCENARIO_QUEST_GROUP_TITLE_41,"드라기아 화산 - 2"
SCENARIO_QUEST_GROUP_TITLE_42,"드라기아 화산 - 3"
SCENARIO_QUEST_GROUP_TITLE_43,"드라기아 화산 - 4"
SCENARIO_QUEST_GROUP_TITLE_44,"드라기아 화산 - 5"
SCENARIO_QUEST_GROUP_TITLE_45,"드라기아 화산 - 6"
QUEST_DETAIL_INFO_TITLE,"퀘스트 상세 안내"
SCENARIO_QUEST_TITLE_101_RE,"1-4 Easy 클리어"
SCENARIO_QUEST_TITLE_102_RE,"일반 등급 이상 장비 3개 장착"
SCENARIO_QUEST_TITLE_103_RE,"영웅 스킬 1개 4레벨 만들기"
SCENARIO_QUEST_TITLE_104_RE,"일반 전투 1회 승리"
SCENARIO_QUEST_TITLE_105_RE,"+1 장비 2개 만들기"
SCENARIO_QUEST_TITLE_106_RE,"1-11 Easy 클리어"
SCENARIO_QUEST_TITLE_201_RE,"1-13 Easy 클리어"
SCENARIO_QUEST_TITLE_202_RE,"영웅 스킬 2개 5레벨 만들기"
SCENARIO_QUEST_TITLE_203_RE,"일반 전투 2회 승리"
SCENARIO_QUEST_TITLE_204_RE,"2성 영웅 1명 만들기"
SCENARIO_QUEST_TITLE_205_RE,"+3 장비 1개 만들기"
SCENARIO_QUEST_TITLE_206_RE,"1-16 Easy 클리어"
SCENARIO_QUEST_TITLE_301_RE,"아이템 소환 1회 진행"
SCENARIO_QUEST_TITLE_302_RE,"고급 등급 이상 장비 1개 장착"
SCENARIO_QUEST_TITLE_303_RE,"영웅 스킬 3개 6레벨 만들기"
SCENARIO_QUEST_TITLE_304_RE,"일반 전투 2회 승리"
SCENARIO_QUEST_TITLE_305_RE,"스킬 특성Ⅱ 1개 배우기"
SCENARIO_QUEST_TITLE_306_RE,"1-20 Easy 클리어"
SCENARIO_QUEST_TITLE_401_RE,"고대 왕실 금고 1회 입장"
SCENARIO_QUEST_TITLE_402_RE,"메이의 종합 상점에서 아이템 구매 1회"
SCENARIO_QUEST_TITLE_403_RE,"아이템 분해 1회 진행"
SCENARIO_QUEST_TITLE_404_RE,"일반 전투 2회 승리"
SCENARIO_QUEST_TITLE_405_RE,"영웅 스킬 4개 9레벨 만들기"
SCENARIO_QUEST_TITLE_406_RE,"결투장 1회 입장"
SCENARIO_QUEST_TITLE_501_RE,"1-1 Normal 클리어"
SCENARIO_QUEST_TITLE_502_RE,"+5 장비 1개 만들기"
SCENARIO_QUEST_TITLE_503_RE,"옵션 강화 1회 진행"
SCENARIO_QUEST_TITLE_504_RE,"지하 감옥 1회 입장"
SCENARIO_QUEST_TITLE_505_RE,"1-11 Hard 클리어"
SCENARIO_QUEST_TITLE_506_RE,"고급 등급 이상 장비 4개 장착"
SCENARIO_QUEST_TITLE_601_RE,"검은 화약 저장고 1 클리어"
SCENARIO_QUEST_TITLE_602_RE,"아이템 소환 1회 진행"
SCENARIO_QUEST_TITLE_603_RE,"일반 전투 3회 승리"
SCENARIO_QUEST_TITLE_604_RE,"영웅 스킬 4개 17레벨 만들기"
SCENARIO_QUEST_TITLE_605_RE,"+5 장비 3개 만들기"
SCENARIO_QUEST_TITLE_606_RE,"2성 영웅 3명 만들기"
SCENARIO_QUEST_TITLE_701_RE,"2-1 Easy 클리어"
SCENARIO_QUEST_TITLE_702_RE,"+7 장비 1개 만들기"
SCENARIO_QUEST_TITLE_703_RE,"메이의 종합 상점에서 아이템 구매 1회"
SCENARIO_QUEST_TITLE_704_RE,"메이의 종합 상점 목록 초기화 1회"
SCENARIO_QUEST_TITLE_705_RE,"영웅 스킬 4개 19레벨 만들기"
SCENARIO_QUEST_TITLE_706_RE,"2-5 Easy 클리어"
SCENARIO_QUEST_TITLE_801_RE,"일반 전투 3회 승리"
SCENARIO_QUEST_TITLE_802_RE,"희귀 등급 이상 장비 6개 장착"
SCENARIO_QUEST_TITLE_803_RE,"아이템 소환 1회 진행"
SCENARIO_QUEST_TITLE_804_RE,"친구 추가 또는 신청 1명"
SCENARIO_QUEST_TITLE_805_RE,"우정포인트 교환하기 1명"
SCENARIO_QUEST_TITLE_806_RE,"2-10 Easy 클리어"
SCENARIO_QUEST_TITLE_901_RE,"+6 장비 3개 만들기"
SCENARIO_QUEST_TITLE_902_RE,"아이템 소환 1회 진행"
SCENARIO_QUEST_TITLE_903_RE,"지하 감옥 1회 입장"
SCENARIO_QUEST_TITLE_904_RE,"옵션 강화 2회 진행"
SCENARIO_QUEST_TITLE_905_RE,"영웅 스킬 4개 21레벨 만들기"
SCENARIO_QUEST_TITLE_906_RE,"2-15 Easy 클리어"
SCENARIO_QUEST_TITLE_1001_RE,"+6 장비 4개 만들기"
SCENARIO_QUEST_TITLE_1002_RE,"아이템 소환 1회 진행"
SCENARIO_QUEST_TITLE_1003_RE,"일반 전투 3회 승리"
SCENARIO_QUEST_TITLE_1004_RE,"희귀 등급 이상 장비 8개 장착"
SCENARIO_QUEST_TITLE_1005_RE,"스킬 특성Ⅱ 2개 배우기"
SCENARIO_QUEST_TITLE_1006_RE,"2-21 Easy 클리어"
SCENARIO_QUEST_TITLE_1101_RE,"2-1 Normal 클리어"
SCENARIO_QUEST_TITLE_1102_RE,"고대 왕실 금고 1회 입장"
SCENARIO_QUEST_TITLE_1103_RE,"+7 장비 1개 만들기"
SCENARIO_QUEST_TITLE_1104_RE,"일반 전투 3회 승리"
SCENARIO_QUEST_TITLE_1105_RE,"결투장 2회 입장"
SCENARIO_QUEST_TITLE_1106_RE,"2-21 Hard 클리어"
SCENARIO_QUEST_TITLE_1201_RE,"핏빛 날개 부족 전초기지 1 클리어"
SCENARIO_QUEST_TITLE_1202_RE,"스킬 특성Ⅱ 3개 배우기"
SCENARIO_QUEST_TITLE_1203_RE,"아이템 소환 1회 진행"
SCENARIO_QUEST_TITLE_1204_RE,"일반 전투 3회 승리"
SCENARIO_QUEST_TITLE_1205_RE,"영웅 스킬 4개 25레벨 만들기"
SCENARIO_QUEST_TITLE_1206_RE,"3성 영웅 2명 만들기"
SCENARIO_QUEST_TITLE_1301_RE,"3-1 Easy 클리어"
SCENARIO_QUEST_TITLE_1302_RE,"친구 추가 또는 신청 2명"
SCENARIO_QUEST_TITLE_1303_RE,"우정포인트 교환하기 2명"
SCENARIO_QUEST_TITLE_1304_RE,"영웅 등급 이상 장비 4개 장착"
SCENARIO_QUEST_TITLE_1305_RE,"메이의 종합 상점에서 아이템 구매 1회"
SCENARIO_QUEST_TITLE_1306_RE,"3-6 Easy 클리어"
SCENARIO_QUEST_TITLE_1401_RE,"아이템 소환 1회 진행"
SCENARIO_QUEST_TITLE_1402_RE,"3-10-1 Easy 클리어"
SCENARIO_QUEST_TITLE_1403_RE,"아이템 분해 3회 진행"
SCENARIO_QUEST_TITLE_1404_RE,"일반 전투 3회 승리"
SCENARIO_QUEST_TITLE_1405_RE,"옵션 강화 2회 진행"
SCENARIO_QUEST_TITLE_1406_RE,"3-11 Easy 클리어"
SCENARIO_QUEST_TITLE_1501_RE,"영웅 스킬 4개 30레벨 만들기"
SCENARIO_QUEST_TITLE_1502_RE,"+8 장비 3개 만들기"
SCENARIO_QUEST_TITLE_1503_RE,"일반 전투 3회 승리"
SCENARIO_QUEST_TITLE_1504_RE,"빈 경험의 플라스크 장착"
SCENARIO_QUEST_TITLE_1505_RE,"경험치 부스터 아이템 1회 사용"
SCENARIO_QUEST_TITLE_1506_RE,"3-16 Easy 클리어"
SCENARIO_QUEST_TITLE_1601_RE,"결투장 2회 입장"
SCENARIO_QUEST_TITLE_1602_RE,"3-18-1 Easy 클리어"
SCENARIO_QUEST_TITLE_1603_RE,"지하 감옥 1회 입장"
SCENARIO_QUEST_TITLE_1604_RE,"아이템 소환 1회 진행"
SCENARIO_QUEST_TITLE_1605_RE,"골드 부스터 아이템 1회 사용"
SCENARIO_QUEST_TITLE_1606_RE,"3-22 Easy 클리어"
SCENARIO_QUEST_TITLE_1701_RE,"3-1 Normal 클리어"
SCENARIO_QUEST_TITLE_1702_RE,"경험치 부스터 아이템 1회 사용"
SCENARIO_QUEST_TITLE_1703_RE,"3-1 Hard 클리어"
SCENARIO_QUEST_TITLE_1704_RE,"일반 전투 3회 승리"
SCENARIO_QUEST_TITLE_1705_RE,"+9 장비 2개 만들기"
SCENARIO_QUEST_TITLE_1706_RE,"3-22 Hard 클리어"
SCENARIO_QUEST_TITLE_1801_RE,"스킬 특성Ⅲ 1개 배우기"
SCENARIO_QUEST_TITLE_1802_RE,"붉은 대지 협곡 1 클리어"
SCENARIO_QUEST_TITLE_1803_RE,"영웅 스킬 4개 35레벨 만들기"
SCENARIO_QUEST_TITLE_1804_RE,"아이템 소환 1회 진행"
SCENARIO_QUEST_TITLE_1805_RE,"+9 장비 3개 만들기"
SCENARIO_QUEST_TITLE_1806_RE,"3성 영웅 4명 만들기"
SCENARIO_QUEST_TITLE_1901_RE,"4-1 Easy 클리어"
SCENARIO_QUEST_TITLE_1902_RE,"아이템을 사용하여 스태미나 회복"
SCENARIO_QUEST_TITLE_1903_RE,"스킬 특성Ⅲ 2개 배우기"
SCENARIO_QUEST_TITLE_1904_RE,"+10 장비 1개 만들기"
SCENARIO_QUEST_TITLE_1905_RE,"고대 왕실 금고 1회 입장"
SCENARIO_QUEST_TITLE_1906_RE,"4-6 Easy 클리어"
SCENARIO_QUEST_TITLE_2001_RE,"+10 장비 2개 만들기"
SCENARIO_QUEST_TITLE_2002_RE,"옵션 강화 3회 진행"
SCENARIO_QUEST_TITLE_2003_RE,"일반 전투 2회 승리"
SCENARIO_QUEST_TITLE_2004_RE,"메이의 종합 상점에서 아이템 구매 1회"
SCENARIO_QUEST_TITLE_2005_RE,"메이의 종합 상점 목록 초기화 1회"
SCENARIO_QUEST_TITLE_2006_RE,"4-11 Easy 클리어"
SCENARIO_QUEST_TITLE_2101_RE,"영웅 등급 이상 장비 11개 장착"
SCENARIO_QUEST_TITLE_2102_RE,"친구 추가 또는 신청 2명"
SCENARIO_QUEST_TITLE_2103_RE,"우정포인트 교환하기 2명"
SCENARIO_QUEST_TITLE_2104_RE,"4-11-1 Easy 클리어"
SCENARIO_QUEST_TITLE_2105_RE,"아이템 소환 1회 진행"
SCENARIO_QUEST_TITLE_2106_RE,"4-16 Easy 클리어"
SCENARIO_QUEST_TITLE_2201_RE,"아이템 분해 3회 진행"
SCENARIO_QUEST_TITLE_2202_RE,"4-16-1 Easy 클리어"
SCENARIO_QUEST_TITLE_2203_RE,"4성 영웅 1명 만들기"
SCENARIO_QUEST_TITLE_2204_RE,"일반 전투 2회 승리"
SCENARIO_QUEST_TITLE_2205_RE,"영웅 스킬 4개 40레벨 만들기"
SCENARIO_QUEST_TITLE_2206_RE,"4-21 Easy 클리어"
SCENARIO_QUEST_TITLE_2301_RE,"4-1 Normal 클리어"
SCENARIO_QUEST_TITLE_2302_RE,"영웅 스킬 4개 43레벨 만들기"
SCENARIO_QUEST_TITLE_2303_RE,"결투장 3회 입장"
SCENARIO_QUEST_TITLE_2304_RE,"4-21 Normal 클리어"
SCENARIO_QUEST_TITLE_2305_RE,"+11 장비 2개 만들기"
SCENARIO_QUEST_TITLE_2306_RE,"4-21 Hard 클리어"
SCENARIO_QUEST_TITLE_2401_RE,"죽지 못한 자들의 제단 1 클리어"
SCENARIO_QUEST_TITLE_2402_RE,"일반 전투 2회 승리"
SCENARIO_QUEST_TITLE_2403_RE,"+12 장비 3개 만들기"
SCENARIO_QUEST_TITLE_2404_RE,"지하 감옥 1회 입장"
SCENARIO_QUEST_TITLE_2405_RE,"영웅 스킬 4개 45레벨 만들기"
SCENARIO_QUEST_TITLE_2406_RE,"4성 영웅 4명 만들기"
SCENARIO_QUEST_TITLE_2501_RE,"5-1 Easy 클리어"
SCENARIO_QUEST_TITLE_2502_RE,"아이템을 사용하여 스태미나 회복"
SCENARIO_QUEST_TITLE_2503_RE,"일반 전투 2회 승리"
SCENARIO_QUEST_TITLE_2504_RE,"아이템 소환 1회 진행"
SCENARIO_QUEST_TITLE_2505_RE,"메이의 종합 상점에서 아이템 구매 1회"
SCENARIO_QUEST_TITLE_2506_RE,"5-9 Easy 클리어"
SCENARIO_QUEST_TITLE_2601_RE,"경험치 부스터 아이템 1회 사용"
SCENARIO_QUEST_TITLE_2602_RE,"일반 전투 2회 승리"
SCENARIO_QUEST_TITLE_2603_RE,"+12 장비 4개 만들기"
SCENARIO_QUEST_TITLE_2604_RE,"골드 부스터 아이템 1회 사용"
SCENARIO_QUEST_TITLE_2605_RE,"고대 왕실 금고 2회 입장"
SCENARIO_QUEST_TITLE_2606_RE,"5-9-1 Easy 클리어"
SCENARIO_QUEST_TITLE_2701_RE,"영웅 등급 이상 장비 12개 장착"
SCENARIO_QUEST_TITLE_2702_RE,"옵션 강화 5회 진행"
SCENARIO_QUEST_TITLE_2703_RE,"빈 경험의 플라스크 장착"
SCENARIO_QUEST_TITLE_2704_RE,"5성 영웅 1명 만들기"
SCENARIO_QUEST_TITLE_2705_RE,"무한의 파편 1회 제작 시도"
SCENARIO_QUEST_TITLE_2706_RE,"5-15 Easy 클리어"
SCENARIO_QUEST_TITLE_2801_RE,"영웅 스킬 4개 47레벨 만들기"
SCENARIO_QUEST_TITLE_2802_RE,"일반 전투 2회 승리"
SCENARIO_QUEST_TITLE_2803_RE,"화염 드래곤 레이드 1회 입장"
SCENARIO_QUEST_TITLE_2804_RE,"메이의 종합 상점에서 아이템 구매 1회"
SCENARIO_QUEST_TITLE_2805_RE,"5-12-1 Easy 클리어"
SCENARIO_QUEST_TITLE_2806_RE,"5-21 Easy 클리어"
SCENARIO_QUEST_TITLE_2901_RE,"5-1 Normal 클리어"
SCENARIO_QUEST_TITLE_2902_RE,"아이템을 사용하여 스태미나 회복"
SCENARIO_QUEST_TITLE_2903_RE,"일반 전투 2회 승리"
SCENARIO_QUEST_TITLE_2904_RE,"서리 드래곤 레이드 1회 입장"
SCENARIO_QUEST_TITLE_2905_RE,"포이즌 드래곤 레이드 1회 입장"
SCENARIO_QUEST_TITLE_2906_RE,"5-21 Hard 클리어"
SCENARIO_QUEST_TITLE_3001_RE,"검은 가시 요새 입구 1 클리어"
SCENARIO_QUEST_TITLE_3002_RE,"결투장 2회 입장"
SCENARIO_QUEST_TITLE_3003_RE,"빈 경험의 플라스크 장착"
SCENARIO_QUEST_TITLE_3004_RE,"+13 장비 3개 만들기"
SCENARIO_QUEST_TITLE_3005_RE,"5성 영웅 4명 만들기"
SCENARIO_QUEST_TITLE_3006_RE,"블랙 드래곤 레이드 1회 입장"
SCENARIO_QUEST_TITLE_3101_RE,"6-1 Easy 클리어"
SCENARIO_QUEST_TITLE_3102_RE,"일반 전투 3회 승리"
SCENARIO_QUEST_TITLE_3103_RE,"아이템 분해 2회 진행"
SCENARIO_QUEST_TITLE_3104_RE,"스킬 특성Ⅲ 4개 배우기"
SCENARIO_QUEST_TITLE_3105_RE,"임의의 드래곤 레이드 1회 입장"
SCENARIO_QUEST_TITLE_3106_RE,"옵션 강화 3회 진행"
SCENARIO_QUEST_TITLE_3201_RE,"6-11 Easy 클리어"
SCENARIO_QUEST_TITLE_3202_RE,"무한의 돌 1회 제작 시도"
SCENARIO_QUEST_TITLE_3203_RE,"임의의 드래곤 레이드 2회 입장"
SCENARIO_QUEST_TITLE_3204_RE,"일반 전투 3회 승리"
SCENARIO_QUEST_TITLE_3205_RE,"초월 영웅 1명 만들기"
SCENARIO_QUEST_TITLE_3206_RE,"영웅 스킬 1개 60레벨 만들기"
SCENARIO_QUEST_TITLE_3301_RE,"6-5 Normal 클리어"
SCENARIO_QUEST_TITLE_3302_RE,"메이의 종합 상점에서 아이템 구매 1회"
SCENARIO_QUEST_TITLE_3303_RE,"메이의 종합 상점 목록 초기화 1회"
SCENARIO_QUEST_TITLE_3304_RE,"스킬 특성Ⅳ 2개 배우기"
SCENARIO_QUEST_TITLE_3305_RE,"6-11 Normal 클리어"
SCENARIO_QUEST_TITLE_3306_RE,"임의의 아이템 2회 제작"
SCENARIO_QUEST_TITLE_3401_RE,"6-16 Normal 클리어"
SCENARIO_QUEST_TITLE_3402_RE,"아이템 분해 3회 진행"
SCENARIO_QUEST_TITLE_3403_RE,"친구 추가 또는 신청 1명"
SCENARIO_QUEST_TITLE_3404_RE,"6-21 Normal 클리어"
SCENARIO_QUEST_TITLE_3405_RE,"임의의 드래곤 레이드 2회 입장"
SCENARIO_QUEST_TITLE_3406_RE,"초월 영웅 2명 만들기"
SCENARIO_QUEST_TITLE_3501_RE,"6-5 Hard 클리어"
SCENARIO_QUEST_TITLE_3502_RE,"빈 경험의 플라스크 장착"
SCENARIO_QUEST_TITLE_3503_RE,"일반 전투 5회 승리"
SCENARIO_QUEST_TITLE_3504_RE,"아이템 소환 2회 진행"
SCENARIO_QUEST_TITLE_3505_RE,"6-11 Hard 클리어"
SCENARIO_QUEST_TITLE_3506_RE,"영웅 스킬 2개 63레벨 만들기"
SCENARIO_QUEST_TITLE_3601_RE,"6-16 Hard 클리어"
SCENARIO_QUEST_TITLE_3602_RE,"일반 전투 3회 승리"
SCENARIO_QUEST_TITLE_3603_RE,"+15 장비 2개 만들기"
SCENARIO_QUEST_TITLE_3604_RE,"6-21 Hard 클리어"
SCENARIO_QUEST_TITLE_3605_RE,"스킬 특성Ⅳ 3개 배우기"
SCENARIO_QUEST_TITLE_3606_RE,"초월 영웅 3명 만들기"
SCENARIO_QUEST_TITLE_3701_RE,"7-4 Easy 클리어"
SCENARIO_QUEST_TITLE_3702_RE,"영웅 스킬 4개 68레벨 만들기"
SCENARIO_QUEST_TITLE_3703_RE,"5성 영웅 6명 만들기"
SCENARIO_QUEST_TITLE_3704_RE,"결투장 3회 입장"
SCENARIO_QUEST_TITLE_3705_RE,"+20 장비 4개 만들기"
SCENARIO_QUEST_TITLE_3706_RE,"7-9 Normal 클리어"
SCENARIO_QUEST_TITLE_3801_RE,"3초월 영웅 1명 만들기"
SCENARIO_QUEST_TITLE_3802_RE,"임의의 아이템 10회 제작"
SCENARIO_QUEST_TITLE_3803_RE,"+73 장비 1개 만들기"
SCENARIO_QUEST_TITLE_3804_RE,"옵션 강화 10회 진행"
SCENARIO_QUEST_TITLE_3805_RE,"4초월 영웅 1명 만들기"
SCENARIO_QUEST_TITLE_3806_RE,"7-6 Hard 클리어"
SCENARIO_QUEST_TITLE_3901_RE,"7-12 Hard 클리어"
SCENARIO_QUEST_TITLE_3902_RE,"4초월 영웅 3명 만들기"
SCENARIO_QUEST_TITLE_3903_RE,"+80 장비 2개 만들기"
SCENARIO_QUEST_TITLE_3904_RE,"임의의 드래곤 레이드 5회 입장"
SCENARIO_QUEST_TITLE_3905_RE,"영웅 스킬 8개 80레벨 만들기"
SCENARIO_QUEST_TITLE_3906_RE,"5초월 영웅 7명 만들기"
SCENARIO_QUEST_TITLE_4001_RE,"8-1 Easy 클리어"
SCENARIO_QUEST_TITLE_4002_RE,"아이템 분해 3회 진행"
SCENARIO_QUEST_TITLE_4003_RE,"임의의 드래곤 레이드 3회 입장"
SCENARIO_QUEST_TITLE_4004_RE,"결투장 3회 입장"
SCENARIO_QUEST_TITLE_4005_RE,"무한의 돌 1회 제작 시도"
SCENARIO_QUEST_TITLE_4006_RE,"아이템 인챈트 1회 진행"
SCENARIO_QUEST_TITLE_4101_RE,"8-7 Easy 클리어"
SCENARIO_QUEST_TITLE_4102_RE,"장비 각성 3회 시도"
SCENARIO_QUEST_TITLE_4103_RE,"아이템 소환 1회 진행"
SCENARIO_QUEST_TITLE_4104_RE,"+81 장비 1개 만들기"
SCENARIO_QUEST_TITLE_4105_RE,"아이템 인챈트 1회 진행"
SCENARIO_QUEST_TITLE_4106_RE,"8-26 Easy 클리어"
SCENARIO_QUEST_TITLE_4201_RE,"일반전투 5회 승리"
SCENARIO_QUEST_TITLE_4202_RE,"영웅 스킬 4개 83레벨 만들기"
SCENARIO_QUEST_TITLE_4203_RE,"아이템 인챈트 1회 진행"
SCENARIO_QUEST_TITLE_4204_RE,"8-5 Normal 클리어"
SCENARIO_QUEST_TITLE_4205_RE,"아이템 소환 1회 진행"
SCENARIO_QUEST_TITLE_4206_RE,"5초월 영웅 9명 만들기"
SCENARIO_QUEST_TITLE_4301_RE,"임의의 드래곤 레이드 5회 입장"
SCENARIO_QUEST_TITLE_4302_RE,"8-12 Normal 클리어"
SCENARIO_QUEST_TITLE_4303_RE,"영웅 스킬 6개 86레벨 만들기"
SCENARIO_QUEST_TITLE_4304_RE,"장비 각성 3회 시도"
SCENARIO_QUEST_TITLE_4305_RE,"8-26 Normal 클리어"
SCENARIO_QUEST_TITLE_4306_RE,"임의의 아이템 10회 제작"
SCENARIO_QUEST_TITLE_4401_RE,"장비 각성 3회 시도"
SCENARIO_QUEST_TITLE_4402_RE,"8-1 Hard 클리어"
SCENARIO_QUEST_TITLE_4403_RE,"아이템 소환 2회 진행"
SCENARIO_QUEST_TITLE_4404_RE,"아이템 인챈트 1회 진행"
SCENARIO_QUEST_TITLE_4405_RE,"무한의 돌 1회 제작 시도"
SCENARIO_QUEST_TITLE_4406_RE,"8-12 Hard 클리어"
SCENARIO_QUEST_TITLE_4501_RE,"옵션 강화 10회 진행"
SCENARIO_QUEST_TITLE_4502_RE,"결투장 3회 입장"
SCENARIO_QUEST_TITLE_4503_RE,"8-26 Hard 클리어"
SCENARIO_QUEST_TITLE_4504_RE,"장비 각성 3회 시도"
SCENARIO_QUEST_TITLE_4505_RE,"영웅 스킬 8개 90레벨 만들기"
