KEY,Korean
CS_CHE_H1_8_026,"...응? 내가 잘못 짚은 건가? 아, 그럼 저건 남은 원단으로 만든..."
CS_CHE_H1_8_027,아..아하하...아니야아니아아니야아니야아니야!!
CS_CHE_H1_8_028,"...흐음, 메이가 옷 만드는게 취미라고 했는데..."
CS_CHE_H1_8_029,어쩐지 만든 옷들의 범주가 굉장히 광범위한 것 같았는데...
CS_CHE_H1_8_030,도전적이군.
CS_CHE_H1_8_031,잉? 근데 그럼 옷을 입은 악령을 쓰러뜨리는 데에 우리도 옷을 입었어야 했던 거야?
CS_CHE_H1_8_032,"음? 내가 이 아공간을 만들면서 그런 규칙은 만든 적도 없고, 처음 듣는군."
CS_CHE_H1_8_033,"하하, 어쩌면 축제에 참가하지 않는 사람하고는 같이 놀지 않겠다는 악령의 강렬한 의지일지도."
CS_CHE_H1_8_034,"난 악령들에게 당근 먹이면서 재밌게 놀았는데, 악령들도 재밌게 놀았다니 다행이다!"
CS_CHE_H1_8_035,"히히, 다들 즐겁게 당근천국에 갈 수 있었으면 좋겠네."
CS_CCE_C1_1_001,음? 다프넬 가의 영애군. 이런 곳에는 무슨 일로?
CS_CCE_C1_1_002,CONVERSATION_SURPRISE
CS_CCE_C1_1_003,...펜테오니아의 여...!
CS_CCE_C1_1_004,"쉿. 애써 정체를 숨기고 용사의 나라 오르벨리아까지 왔는데,"
CS_CCE_C1_1_005,이런 공공연한 자리에서까지 예를 차리는 건 참아라.
CS_CCE_C1_1_006,"아, 그게 좋겠군."
CS_CCE_C1_1_007,...?
CS_CCE_C1_1_008,오늘 하루 동안 그대는 나의 벗이다.
CS_CCE_C1_1_009,"자, 그럼 다시 인사 드리지요."
CS_CCE_C1_1_010,"안녕하세요, 아이샤. 좋은 아침이에요."
CS_CCE_C1_1_011,CONVERSATION_SILENCE
CS_CCE_C1_1_012,"흠흠...네, 아, 아르테미아. 좋은 아침...이군요."
CS_CCE_C1_1_013,궁에서의 연회 이후 처음 뵙네요.
CS_CCE_C1_1_014,그나저나 오르벨리아에는 무슨 일로?
CS_CCE_C1_1_015,"흐음, 크리스마스...였죠? 정확히 무엇을 기리는 날이었는지는 잘 모르겠지만..."
CS_CCE_C1_1_016,굉장히 뜻깊은 축제가 열리는 날이라 들어서 직접 경험해보기 위해 왔어요.
CS_CCE_C1_1_017,올해의 크리스마스 축제 이름은 '비밀 산타 축제'....였던가요?
CS_CCE_C1_1_018,"네, 올해의 행사 내용은 좀 특이한 편이에요."
CS_CCE_C1_1_019,행사위원들이 배치한 인공 몬스터들을 퇴치하여 동전을 모으고...
CS_CCE_C1_1_020,그 동전들로 교환한 선물들을 마을의 어린이들에게 비밀리에 나눠주는 행사에요.
CS_CCE_C1_1_021,"호오, 그런 행사에 공작가의 딸이 참여하는 이유가 궁금해지는군요."
CS_CCE_C1_1_022,노블레스 오블리주. 고귀한 자의 책임입니다.
CS_CCE_C1_1_023,나라의 미래인 아이들에게 귀천을 막론하고 행복을 전달하는 건 귀족으로서 당연한 일이죠.
CS_CCE_C1_1_024,역시 다프넬 가의 영애답군요.
CS_CCE_C1_1_025,그런데 늘 옆에 계시던 메이드 분은 어디로?
CS_CCE_C1_1_026,프리실라는 다른 일 때문에 오늘은 같이 오지 못했어요.
CS_CCE_C1_1_027,그래서 오늘 대신 루돌프 역할을 해주실 분을 찾아야 하는데...
CS_CCE_C1_1_028,아직 행사가 시작하기 전까지 몇 시간 남았으니...한 분 찾아보죠.
CS_CCE_C1_1_029,루돌프? 혹시 그 빨간 코의 순록을 말하는 건가요?
CS_CCE_C1_1_030,"네, 한 팀에 산타 하나, 루돌프 하나는 있어야 정식 참여가 인정돼요."
CS_CCE_C1_1_031,"물론, 산타나 루돌프가 한 팀에 한 명 이상인건 문제 없어요."
CS_CCE_C1_1_032,"음, 오늘 호위는 필요 없다고 생각해서 떼어놓고 왔는데..."
CS_CCE_C1_1_033,"귀여운 순록...흐음, 저기 저 분이 어울릴 듯하군요."
CS_CCE_C1_1_034,CONVERSATION_SURPRISE
CS_CCE_C1_1_035,"빠, 빨리 가죠. 다른 분이 데려가기 전에."
CS_CCE_C1_2_001,으음...저쪽이야? 저쪽이구나!
CS_CCE_C1_2_002,뭔가를 바삐 쫓아가는 것 같군요. 무슨 일일까요?
CS_CCE_C1_2_003,"잘 모르겠지만, 굉장히 급한 일로 보이긴 하네요."
CS_CCE_C1_2_004,그나저나 아직 행사는 시작도 안했는데 몬스터는 이미 풀려있네요.
CS_CCE_C1_2_005,빨리 루돌프를 영입해야...
CS_CCE_C1_2_006,"찾았다, 가짜 산타!!"
CS_CCE_C1_2_007,CONVERSATION_SURPRISE
CS_CCE_C1_2_008,"응? 가짜 산타라니, 실례잖아!"
CS_CCE_C1_2_009,봐! 여기 루돌프도 있다고!
CS_CCE_C1_2_010,그 루돌프는 가짜! 물건은 안돼!
CS_CCE_C1_2_011,그리고 이 행사는 착한 아이들에게 선물을 나눠주는 게 핵심이야!
CS_CCE_C1_2_012,넌 사람들이 산타를 위해 준비한 간식을 훔쳐먹을 계획으로 온 거잖아!!
CS_CCE_C1_2_013,잉? 이 대해적 미르르님을 뭘로 보고!
CS_CCE_C1_2_014,난 그런 짓을 할 사람은 아니거든? 흥!
CS_CCE_C1_2_015,거짓말! 영혼들이 알려줬어!
CS_CCE_C1_2_016,"아까 메이네 상점에서 옷을 갈아입을 때,"
CS_CCE_C1_2_017,악당처럼 혼자 계획을 읊으면서 우하하하 웃었다는 것도 다 알아!
CS_CCE_C1_2_018,"쳇, 들켜버렸... 아니, 잠깐, 내가 옷 갈아입던 모습을 엿본 거야?!"
CS_CCE_C1_2_019,응? 무슨 소리야? 영혼들은 어디에나 있어.
CS_CCE_C1_2_020,"이이익!! 이렇게 된 이상, 어쩔 수 없지!"
CS_CCE_C1_2_021,"나의 간식...아니, 미르르 해적단의 부흥을 위해서 너를 루돌프 구이로 만들어주마!"
CS_CCE_C1_2_022,"호오, 이런 나쁜 짓을 하는 산타가 있다니, 놀랍군요."
CS_CCE_C1_2_023,용서할 수 없군요. 비밀 산타 행사는 아이들을 축복하기 위한 행사.
CS_CCE_C1_2_024,그런 불순한 의도로 참여를 하려는 경박한 자에게는 벌을 주어야겠지요.
CS_CCE_C1_2_025,"그런 의미에서 거기의 순록, 도와드리죠. 대신..."
CS_CCE_C1_2_026,응? 행사 때 루돌프가 되어달라는 거야?
CS_CCE_C1_2_027,알았어! 내 일을 도와주면 내가 너희 팀 루돌프가 되어줄게!
CS_CCE_C1_2_028,행사진행원이 팀에 속하면 안된다는 규칙은 없으니까!
CS_CCE_C1_2_029,이야기가 빨라서 좋군요.
CS_CCE_C1_2_030,"자, 그럼 이 경박한 산타를 빨리 내쫓도록 하죠."
CS_CCE_C1_3_001,도둑 산타는 퇴출이야!
CS_CCE_C1_3_002,으아아앙!!! 내 간식~~!!
CS_CCE_C1_3_003,"...음, 뭔가 조금 미안한 기분은 드는군요. 그래도 어린아이였을 뿐인데..."
CS_CCE_C1_3_004,괜찮아! 영혼의 나이는 거의 ㅅ...응? 얘기하지 말라고?
CS_CCE_C1_3_005,여자의 나이는 그렇게 밝히면 안된다고? 으음...알았어!
CS_CCE_C1_3_006,"무슨 마법을 쓰는지 잘 모르겠지만, 대단한 능력자시군요. 음..."
CS_CCE_C1_3_007,...순록 씨?
CS_CCE_C1_3_008,내 이름은 레피! 타미아 족의 인도자야!
CS_CCE_C1_3_009,"반가워! 아르테미아, 아이샤!"
CS_CCE_C1_3_010,타미아 족이라면 분명...엘리도라의 깊은 숲속에서 사는 희귀종족이죠?
CS_CCE_C1_3_011,음? 그러고 보니 저희는 아직 자기소개를....
CS_CCE_C1_3_012,아까 둘이서 나타났을 때 영혼들이 알려줬어!
CS_CCE_C1_3_013,"세상을 떠도는 영혼들을 사후세계로 인도하는 게 내 일인데,"
CS_CCE_C1_3_014,가끔은 인도해줘도 사후세계로 가지 않고 나한테 붙어서 떠도는 아이들이 있어!
CS_CCE_C1_3_015,그런 아이들이 나한테 이런저런 말을 걸어와!
CS_CCE_C1_3_016,보통 그런 건 지박령이나 원령에 속하지 않나요...?
CS_CCE_C1_3_017,"응? 아, 이 아이들은 착해서 나쁜 짓은 안해!"
CS_CCE_C1_3_018,"가끔 장난을 치기도 하지만, 해치지 않아!"
CS_CCE_C1_3_019,"그...그렇군요. 어쨌든, 잘 부탁드려요, 레피."
CS_CCE_C1_3_020,그런데 행사진행원께서 무슨 일로 행사장을 뛰어다니면서 사람을 찾는 거죠?
CS_CCE_C1_3_021,"응? 아, 이번 행사에 참여하는 인원 중에서 제대로 참여 안 하는 사람들이 좀 많아!"
CS_CCE_C1_3_022,"영혼들에 의하면 도둑 산타, 장난꾸러기 산타 그리고 주정뱅이 산타, 총 3 명!"
CS_CCE_C1_3_023,그런 인원들을 똑바르게 바로잡아야 돼서!
CS_CCE_C1_3_024,"흐음, 그렇군요."
CS_CCE_C1_3_025,"제가 참여한 행사가 엉망이 되는 건 보고 싶지 않으니,"
CS_CCE_C1_3_026,일이 끝날때까지 우리가 도와드리죠.
CS_CCE_C1_3_027,"대신, 그 후 저희가 행사에 본격적으로 참여할 수 있도록 도와주시길, 레피."
CS_CCE_C1_3_028,"응, 잘 부탁해!"
CS_CCE_C1_4_001,"자, 다음은 장난꾸러기 산타를 잡으러 가자!!"
CS_CCE_C1_4_002,장난꾸러기라니...이번엔 대체 무슨 나쁜 꿍꿍이를 벌이고 있는 산타인 건가요?
CS_CCE_C1_4_003,"응? 아, 이번 산타는 밤에 사람들 자는데 침대에 들어가서 장난치려고 하고 있어!"
CS_CCE_C1_4_004,CONVERSATION_SURPRISE
CS_CCE_C1_4_005,무슨 장난인진 모르겠지만...어쨌든 사람들이 놀라니까 안돼!
CS_CCE_C1_4_006,이번 할로윈은 악령들이 하나도 없어서 다행이었단 말이야!
CS_CCE_C1_4_007,사람 놀래키려면 내년 할로윈까지 기다리라고 해!
CS_CCE_C1_5_001,"찾았다, 장난꾸러기 산타!! 아니, 이상한 마족!!"
CS_CCE_C1_5_002,음?! 마족?!
CS_CCE_C1_5_003,"어머, 귀여운 순록씨네. 그런데 장난꾸러기 산타...이상한 산타라니, 실례잖아!"
CS_CCE_C1_5_004,나처럼 착하고 무해한 마족이 또 어디있다고.
CS_CCE_C1_5_005,"너, 밤이 되면 자는 사람들 침대에 들어가서 놀래켜줄 거라며!"
CS_CCE_C1_5_006,관 속의 죽지도 살지도 못하는 여자아이한테 그렇게 얘기하는 걸 영혼들이 들었어!
CS_CCE_C1_5_007,엥? 어떻게 그걸...
CS_CCE_C1_5_008,불결한 마족 같으니라고...
CS_CCE_C1_5_009,"언데드를 여기까지 데려올 뿐만 아니라,"
CS_CCE_C1_5_010,이제는 집에서 얌전하게 자려는 사람들에게까지 해를 끼치려는 것이냐!!
CS_CCE_C1_5_011,역시 마족은 믿을 수가 없는 족속이군요.
CS_CCE_C1_5_012,"100년 전 저희 조상들이 얼마나 힘들게 마족을 막아냈는데,"
CS_CCE_C1_5_013,지금까지도 이렇게 계속 무관한 백성들을 괴롭히다니...!!
CS_CCE_C1_5_014,"아, 아니 잠깐, 무슨 오해가 있는 거 같은데..."
CS_CCE_C1_5_015,나는 단지 악몽을 꾸고 있는 사람들에게 재밌는 꿈이라는 선물을 주려는 거라니까?
CS_CCE_C1_5_016,응? 그럼 장난치는 거 아닌거야?
CS_CCE_C1_5_017,그렇다니까? 어차피 난 루돌프가 없어서 너희 행사에 정식참여도 못한다고.
CS_CCE_C1_5_018,몽마의 특성상 괴로운 꿈을 즐겁게 만드는 건 쉬운 일이라서...
CS_CCE_C1_5_019,음...그런 거라면...
CS_CCE_C1_5_020,"속지 마세요, 레피. 듣기 좋은 말로 포장하는 것일 뿐이에요."
CS_CCE_C1_5_021,"그래요, 예전부터 마족의 전매특허는 듣기 좋은 말로 사람을 농락하는 것이었죠."
CS_CCE_C1_5_022,"아니, 물론 말두크라던가 앙그문드라면 그럴지도 모르겠지만 나는..."
CS_CCE_C1_5_023,죽어라 마족!!
CS_CCE_C1_6_001,억울해~~~!!!
CS_CCE_C1_6_002,"으음, 장난이 아니라 악몽을 없애주려고 했던 거라는데..."
CS_CCE_C1_6_003,동기는 좋았을지 몰라도 방법이 잘못되었어요.
CS_CCE_C1_6_004,"맞아요, 그대로 뒀다면 말라 죽는 사람이 나올 가능성이..."
CS_CCE_C1_6_005,응? 꿈을 좋게 만들어주는데 왜 말라 죽어?
CS_CCE_C1_6_006,CONVERSATION_SILENCE
CS_CCE_C1_6_007,"뭐, 행사에 관련된 장난은 아니었다니까 괜찮겠지!"
CS_CCE_C1_6_008,다음은...주정뱅이 산타를 격퇴하러 출발!!
CS_CCE_C1_7_001,"으흠흠...딸꾹! 아, 얼마만의 술인가..."
CS_CCE_C1_7_002,"에이, 같이 마시던 거대한 바바리안 놈은 한참 전에 뻗어버렸고..."
CS_CCE_C1_7_003,그나저나 이 옷은 정말 따듯한 걸.
CS_CCE_C1_7_004,눈이 오든 비가 오든 땅 속에 들어가서 따듯하게 동면할 수 있을 것 같은 느낌이군...쿨...
CS_CCE_C1_7_005,"찾았다, 주정뱅이 산타!"
CS_CCE_C1_7_006,어이쿠 깜짝이야!
CS_CCE_C1_7_007,"주정뱅이라니, 무슨 소리인가."
CS_CCE_C1_7_008,내가 분명 오랜만에 많이 마시긴 했지만 주정뱅이라고 불릴 정도까진...딸꾹.
CS_CCE_C1_7_009,"아우, 술냄새!"
CS_CCE_C1_7_010,아이들이 뭐라고 생각하겠어! 얼른 들어가서 자!
CS_CCE_C1_7_011,루돌프도 없으니까 복장이 아무리 성자님과 똑같아도 참가는 불가능해!
