KEY,ChineseTraditional
TUTORIAL_TEXT_95,請點擊血腥深淵。
TUTORIAL_TEXT_96,深淵之牢共分為5個房間，
TUTORIAL_TEXT_97,可以從第一間房間通關至最後一間房間。
TUTORIAL_TEXT_98,深淵之牢每日重置一次，BOSS的生命值將取決於戰鬥結果。
TUTORIAL_TEXT_99,請選擇第一間房間。
TUTORIAL_TEXT_100,請點擊準備戰鬥按鈕。
TUTORIAL_TEXT_101,進入深淵之牢的英雄，生命值與魔力將取決於戰鬥結果
TUTORIAL_TEXT_102,若英雄進入無法戰鬥狀態，\n\n將無法參與接下來的戰鬥。
TUTORIAL_TEXT_103,另外，第一次進入各個房間時，\n\n皆需要消耗一定數量的金幣。
TUTORIAL_TEXT_104,組成隊伍後，點擊戰鬥開始按鈕進入戰鬥。
TUTORIAL_TEXT_105,上古皇室金庫已開放！
TUTORIAL_TEXT_106,請點擊進入副本按鈕。
TUTORIAL_TEXT_107,歡迎來到鐵匠鋪。
TUTORIAL_TEXT_108,鐵匠鋪可以強化裝備屬性和星級。
TUTORIAL_TEXT_109,強化至最大值的裝備可作為提升相同裝備星級的材料
TUTORIAL_TEXT_110,裝備的屬性可以使用魔法粉末強化。
TUTORIAL_TEXT_111,您進入了高級副本：黑色火藥庫。
TUTORIAL_TEXT_112,每個章節皆有一個高級副本，\n\n共有8個戰鬥區域。
TUTORIAL_TEXT_113,您可以在前7個戰鬥區域獲得各種英雄覺醒所需的晶元。
TUTORIAL_TEXT_114,在最後一個戰鬥區域則可以獲得貴重的物品。
TUTORIAL_TEXT_115,首次完成挑戰後，\n\n可以在想要的區域重複進行戰鬥。
TUTORIAL_TEXT_116,您已經通過全部的高級副本：黑色火藥庫。
TUTORIAL_TEXT_117,上古皇室金庫\n\n是有限制每日進行次數的副本。
TUTORIAL_TEXT_118,挑戰愈高樓層可獲得的金幣數量就愈多，\n\n快來挑戰更高難度的樓層，獲取更多金幣吧！
TUTORIAL_TEXT_119,進入王室金庫的地下迷宮探險，擊敗出沒的魔物吧！
TUTORIAL_TEXT_120,這是個獲得王室賞賜金銀財寶的機會！
TUTORIAL_TEXT_121,{1}挑戰條件：{2}完成
TUTORIAL_TEXT_122,請移動到首都奧勒貝爾。
TUTORIAL_TEXT_123,點擊章節移動按鈕開始進行教學。
TUTORIAL_TEXT_124,請長按英雄圖像。
TUTORIAL_TEXT_125,此外，有很高的機率可以在最後一個戰鬥區域中獲得七種晶元中的其中一種。
TUTORIAL_TEXT_126,高級副本中可獲得的晶元數量將隨著通過的章節而增加
TUTORIAL_TEXT_127,您已通過王之平原的所有簡單模式關卡。
TUTORIAL_TEXT_128,畫面上方的獎牌正在發光呢！\n\n要點擊獎牌嗎？
TUTORIAL_TEXT_129,點擊[FFFF00]完成簡單模式[-]可以領取簡單難度的過關獎勵。
TUTORIAL_TEXT_130,挑戰其他難度獲得特殊的獎勵吧！
TUTORIAL_TEXT_131,您去過[FFFF00]特惠商城[-]了嗎？\n\n可以在這裡快速購得英雄的裝備哦！
TUTORIAL_TEXT_132,請點擊[FFFF00]特惠商城[-]。
TUTORIAL_TEXT_133,在[FFFF00]特惠商城[-]中可以使用紅寶石或金幣購買英雄、成長道具、裝備等物品。
TUTORIAL_TEXT_134,每天可以免費進行一次特殊道具召喚、五次普通道具召喚。
TUTORIAL_TEXT_135,請點擊[FFC000]特殊道具召喚[-]。
TUTORIAL_TEXT_136,點擊[FFC000]特殊道具召喚[-]，可以召喚特殊道具。
TUTORIAL_TEXT_137,恭喜您！獲得了一把[FC58E7]魔杖[-]！
TUTORIAL_TEXT_138,請別錯過每天的召喚機會喔！
TUTORIAL_TEXT_139,施展芙萊兒的「神跡之光」即可恢復同伴的生命值。
TUTORIAL_TEXT_140,您現在可以自由遊玩了。
TUTORIAL_TEXT_141,您完成了所有教學！
TUTORIAL_TEXT_142,當您的冒險旅途來到了世界樹，\n\n將可以獲得特別的獎勵！
TUTORIAL_TEXT_143,和新的英雄一起享受King's Raid的冒險吧！
TUTORIAL_TEXT_144,戰鬥中無任何英雄死亡且贏得勝利的話，將可獲得三顆星的成就。
TUTORIAL_TEXT_145,請點擊畫面上方的章節過關獎勵。
TUTORIAL_TEXT_146,試著挑戰所有關卡並取得3顆星吧。
TUTORIAL_TEXT_147,依照各難易度可獲得特別的獎勵！
TUTORIAL_TEXT_148,恭喜您！\n\n您通過了第1章節的[FFFF00]簡單模式[-]！
TUTORIAL_TEXT_149,挑戰[00B0F0]普通模式[-]以獲得更優渥的獎勵！
TUTORIAL_TEXT_150,進入戰鬥前，\n\n可以選擇難度。
TUTORIAL_TEXT_151,需通過前一個難度並獲得3顆星，\n\n才能選擇下一個難度。
TUTORIAL_TEXT_152,請選擇難度選項。
TUTORIAL_TEXT_153,請選擇[00B0F0]普通模式[-]。
TUTORIAL_TEXT_154,怪物的等級變高了，
TUTORIAL_TEXT_155,但相對地可以獲得更多金幣和經驗藥水，
TUTORIAL_TEXT_156,以及級別更高的道具。
TUTORIAL_TEXT_157,不要忘記囉！\n\n難度愈高，獎勵愈豐富！
TUTORIAL_TEXT_158,請點擊裝備覺醒按鈕。
TUTORIAL_TEXT_159,請選擇畫面下方的未穿戴裝備。
TUTORIAL_TEXT_160,請選擇要進行覺醒的裝備。
TUTORIAL_TEXT_161,進行裝備覺醒時，\n\n需要使用相同的裝備作為材料。
TUTORIAL_TEXT_162,請選擇要作為材料的裝備。
TUTORIAL_TEXT_163,您獲得了1星裝備！
TUTORIAL_TEXT_164,請記得，裝備的星數越多，裝備的性能也就越好唷！
TUTORIAL_TEXT_165,有些英雄可以在高難度的關卡獲得。
TUTORIAL_TEXT_166,要啟程去冒險了嗎？\n\n請將凱瑟移動至城門外。
TUTORIAL_TEXT_167,克麗歐的火球術可以一次攻擊大範圍內的敵人。
TUTORIAL_TEXT_168,請使用火球術！
TUTORIAL_TEXT_169,羅伊的隱匿披風可以瞬間大幅提升攻擊力和迴避率。
TUTORIAL_TEXT_170,請使用隱匿披風！
TUTORIAL_TEXT_171,凱瑟的英勇突刺可以貫穿至敵人後方。
TUTORIAL_TEXT_172,如果我方被猛烈的攻擊包圍，可以使用這個技能改變攻擊方向。
TUTORIAL_TEXT_173,請使用英勇突刺！
TUTORIAL_TEXT_174,芙萊兒的光之祝福可以為我軍全體暫時抵擋傷害。
TUTORIAL_TEXT_175,請使用光之祝福！
TUTORIAL_TEXT_176,凱瑟的審判之刃可以將敵人擊倒，中斷敵人的技能。
TUTORIAL_TEXT_177,請使用審判之刃！
TUTORIAL_TEXT_178,英雄的專屬武器只有對應的英雄可以裝備。
TUTORIAL_TEXT_179,雖然是非常強大的武器，\n\n但等級只能強化至與英雄相同的等級。
TUTORIAL_TEXT_180,當英雄的等級提升了，也別忘了強化專屬武器喔！
TUTORIAL_TEXT_181,裝備有符石欄位時，可以配戴符石。
TUTORIAL_TEXT_182,請配戴符石吧！
TUTORIAL_TEXT_183,進行第2章節的建議英雄等級為20級。
TUTORIAL_TEXT_184,請通過第1章節的普通難度提升英雄等級吧！
TUTORIAL_TEXT_185,在英雄旅館可以結識英雄並提高英雄的好感度。
TUTORIAL_TEXT_186,請點擊英雄旅館。
TUTORIAL_TEXT_187,這是目前在英雄旅館留宿的英雄。
TUTORIAL_TEXT_188,可以選擇與這位英雄結識，\n\n或是等待下一位英雄的到來。
TUTORIAL_TEXT_189,英雄將會在凌晨0時離開旅館，\n\n並且會有新的英雄前來留宿。
TUTORIAL_TEXT_190,當您結識了一位英雄，可以提高與這位英雄的好感度。\n\n好感度達到最大值後便可以邀請他成為您的夥伴。
TUTORIAL_TEXT_191,若您喜愛的英雄前來留宿，請務必結識這位英雄。
TUTORIAL_TEXT_192,透過傳送門前往世界地圖時將顯示主要據點。
TUTORIAL_TEXT_193,利用傳送門即可快速移動至曾經造訪過的主要據點。
TUTORIAL_TEXT_194,結交好友可以互贈友情點數。
TUTORIAL_TEXT_195,在英雄旅館使用友情點數，\n\n可以招募新的英雄成為夥伴。
TUTORIAL_TEXT_196,請前往英雄旅館。
TUTORIAL_TEXT_197,透過戰鬥獲得的裝備可以自動穿戴。
TUTORIAL_TEXT_198,請點擊英雄目錄。
TUTORIAL_TEXT_199,選擇英雄可以為該英雄穿上裝備。
TUTORIAL_TEXT_200,點擊裝備按鈕可以依類別查看目前獲得的武器。
TUTORIAL_TEXT_201,點擊自動穿戴即可立即穿上裝備。
TUTORIAL_TEXT_202,凱瑟的生命值已大幅減少，\n\n當生命值變為0時，英雄將無法繼續戰鬥。
TUTORIAL_TEXT_203,現在野狼要使出技能了！\n\n如果施展凱瑟的第一個技能即可中斷敵人的技能。
TUTORIAL_TEXT_204,擊敗每個章節的最終BOSS後將開啟高級副本。
TUTORIAL_TEXT_205,透過高級副本可獲得英雄覺醒所需的晶元。
TUTORIAL_TEXT_206,第1章節的高級副本是黑色火藥庫。
TUTORIAL_TEXT_207,由於此處會出現級別高的敵人，\n\n請做好萬全的準備再應戰。
TUTORIAL_TEXT_208,技能可以強化至與英雄相同的等級。\n\n再強化一次將技能等級提升到3吧。
TUTORIAL_TEXT_209,點擊MAX按鈕可以將技能提升至目前的最高等級。
TUTORIAL_TEXT_210,可以在挑戰之塔中獲得神器碎片，\n\n可以將收集到的神器碎片復原成可裝備的神器。
TUTORIAL_TEXT_211,每一層首次過關時都可以獲得很棒的獎勵。
TUTORIAL_TEXT_212,達成5星的英雄可以進行突破。
TUTORIAL_TEXT_213,需要從試煉之塔收集精華才可以進行突破。
TUTORIAL_TEXT_214,特殊道具召喚可選擇新英雄\n\n或特定職業進行召喚。
TUTORIAL_TEXT_215,點擊AUTO按鈕，英雄將會自動施放技能。
TUTORIAL_TEXT_216,點擊x1.5鍵後，戰鬥速度會變成1.5倍。
TUTORIAL_TEXT_217,AUTO鍵與x1.5鍵可分開使用，\n\n使用英雄技能圖示上方的AUTO鍵便能分開設定英雄AUTO。
TUTORIAL_TEXT_218,所有伺服器成員一起\n\n和強大的世界BOSS進行戰鬥。
TUTORIAL_TEXT_219,對世界BOSS造成的傷害量越高，\n\n獲得的獎勵也就越好。
TUTORIAL_TEXT_220,請準備與世界BOSS戰鬥吧！
TUTORIAL_TEXT_221,與世界BOSS戰鬥時，\n\n一共可以使用8位英雄。
TUTORIAL_TEXT_222,需先組成主要隊伍。\n\n您可以直接操作主要隊伍。
TUTORIAL_TEXT_223,接著請組成次要隊伍。
TUTORIAL_TEXT_224,您無法操作次要隊伍，\n\n他們將會自動進行戰鬥。
TUTORIAL_TEXT_225,隊伍組成完畢後，\n\n請開始與世界BOSS戰鬥吧！
TUTORIAL_TEXT_226,您可以透過鍊製裝備來進行裝備覺醒、屬性強化、重鑄。
TUTORIAL_TEXT_227,您可以透過晉階裝備提升裝備的階級。
TUTORIAL_TEXT_228,可以使用副本點數購買裝備。
TUTORIAL_TEXT_229,我們來試試鍊製裝備吧！
TUTORIAL_TEXT_230,我們來試試裝備覺醒吧！
TUTORIAL_TEXT_231,點擊英雄按鈕可以查看英雄目錄。
TUTORIAL_TEXT_232,點選凱瑟即可為他裝備武器。
TUTORIAL_TEXT_233,選擇裝備欄位即可查看各職業可穿戴的裝備。
TUTORIAL_TEXT_234,請選擇要進行強化的裝備。
TUTORIAL_TEXT_235,選擇要作為材料的裝備。
TUTORIAL_TEXT_236,點擊技能按鈕可以查看該英雄的技能。
TUTORIAL_TEXT_237,請選擇您想要習得的技能特性。
TUTORIAL_TEXT_238,您可以使用技能書習得技能特性。
TUTORIAL_TEXT_239,除了習得特性之外，強化技能也能使技能變得更強。
TUTORIAL_TEXT_240,強化技能時須使用金幣來進行強化。
TUTORIAL_TEXT_241,若擁有充足的金幣，可以點擊MAX按鈕\n\n一次強化所有的技能。
TUTORIAL_TEXT_242,透過強化可將技能等級提升到和英雄相同的等級。
TUTORIAL_TEXT_243,前往世界樹可以再次查看\n\n旅途中曾經歷過的劇情。
TUTORIAL_TEXT_244,每次突破成功時會獲得點數，\n\n消耗點數可以習得突破天賦。
TUTORIAL_TEXT_245,突破3天賦可賦予該技能光明或黑暗其中一種力量，\n其他階段的天賦可以自由選擇。
TUTORIAL_TEXT_246,在此處可創立公會或加入其他公會。
TUTORIAL_TEXT_247,參與公會活動可蒐集並使用點數購買有用的道具。
TUTORIAL_TEXT_248,加入公會後，可以經由公會戰役\n\n取得強力的武器與技能書。
TUTORIAL_TEXT_249,恭喜您！最強大的覺醒英雄誕生了。
TUTORIAL_TEXT_250,您可以前往試煉之塔準備進行突破了。
TUTORIAL_TEXT_251,試煉之塔每週會進行重置，\n\n重置前每一層只能通過一次。
TUTORIAL_TEXT_252,進行戰役時可跟強大的龍對戰，獲得各種裝備與道具。
TUTORIAL_TEXT_253,可以加入其他玩家的隊伍或自行創建隊伍。
TUTORIAL_TEXT_254,若您創建了公開房間，其他玩家將可以透過「搜尋組隊」\n加入您的房間。
TUTORIAL_TEXT_255,創建戰役房間。
TUTORIAL_TEXT_256,在龍之戰役中，每位玩家可以指派4名英雄上場戰鬥。
TUTORIAL_TEXT_257,請選取要參加龍之戰役的4名英雄。
TUTORIAL_TEXT_258,可以向隊員要求攻擊、治療、控場技能、防禦。
TUTORIAL_TEXT_259,龍不會受到控場技能影響，\n\n然而控場會減少能量，當能量歸0時龍會陷入暈眩狀態。
TUTORIAL_TEXT_260,可以選擇戰利品中的其中一項進行競標。
TUTORIAL_TEXT_261,如果多名隊員選擇競標相同的物品，\n\n將隨機由其中一名隊員獲得該物品。
TUTORIAL_TEXT_262,未被競標的戰利品將會被隨機分配。\n\n也可以放棄競標，只獲得隨機分配的物品。
TUTORIAL_TEXT_263,所有隊員皆參與或放棄競標時，可以獲得獎勵。
TUTORIAL_TEXT_264,成功通過龍之戰役時，可以獲得龍之代幣。
TUTORIAL_TEXT_265,可以在鐵匠鋪使用龍之代幣兌換傳說級別的裝備。
TUTORIAL_RAIDPARTYSETTING_1,將使用相同的英雄進行教學。
TUTORIAL_RAIDPARTYSETTING_3,教學中無法使用。
TUTORIAL_RAIDPARTYSETTING_8,隊員不足。教學中需要6名英雄才能參加。
TUTORIAL_TEXT_266,王室地下迷宮總共有7座塔。
TUTORIAL_TEXT_267,消耗迷宮鑰匙便能進行戰鬥。
TUTORIAL_TEXT_268,7座塔各自都有英雄職業相關的限制。
TUTORIAL_TEXT_269,完成各層便能獲得記憶碎片。
TUTORIAL_TEXT_270,收集碎片透過製作便能獲得隨機專屬寶物召喚券。
TUTORIAL_TEXT_271,各層可能會有對我軍套用的狀態異常、\n以及對敵人套用的強化狀態。
TUTORIAL_TEXT_272,隨著進入地下的深處，可獲得的記憶碎片數量也會增加。
TUTORIAL_TEXT_273,挑戰更高的難度收集更多的碎片，\n並且試著製作隨機專屬寶物召喚券！
TUTORIAL_TEXT_274,挑戰更高的難度收集更多的碎片，\n並且試著製作隨機專屬寶物召喚券吧！
TUTORIAL_TEXT_275,公會會長使用建設材料就能提升公會領地建築物的等級。
TUTORIAL_TEXT_276,建設材料可透過公會戰役、公會討伐戰獲得。
TUTORIAL_TEXT_277,可確認能升級的公會建築物與升級效果。
TUTORIAL_TEXT_278,試著點擊公會商店。
TUTORIAL_TEXT_279,可確認強化建築物所需要的材料點數。
TUTORIAL_TEXT_280,滿足需要的點數才能升級建築物。
TUTORIAL_TEXT_281,在指揮中心可以強化英雄們在戰鬥中使用的各種技能。
TUTORIAL_TEXT_282,可確認公會持有的活躍點數與討伐戰點數。
TUTORIAL_TEXT_283,可查看公會技能目錄和強化所需的\n活躍值、討伐戰點數、指揮中心等級。
TUTORIAL_TEXT_284,可消耗活躍點數與討伐戰點數強化技能。
TUTORIAL_TEXT_285,可重置習得的所有技能。
TUTORIAL_TEXT_286,重置技能時會退回強化時消耗的活躍點數與討伐戰點數。
TUTORIAL_TEXT_287,只有公會會長能進行技能強化與技能重置。
TUTORIAL_TEXT_288,公會討伐戰最多可以讓4個公會一起挑戰BOSS。
TUTORIAL_TEXT_289,公會討伐戰有申請期間與進行期間。
TUTORIAL_TEXT_290,公會會長在申請期間內申請參與後，\n即可在進行期間內參與戰鬥。
TUTORIAL_TEXT_291,公會討伐戰可邀請公會員一起參加戰鬥。
TUTORIAL_TEXT_292,各個BOSS的戰鬥都有限制的職業、攻擊類型、英雄。
TUTORIAL_TEXT_293,公會討伐戰於進行期間可入場2次。
TUTORIAL_TEXT_294,隊伍房長與全體隊員皆會消耗入場券。
TUTORIAL_TEXT_295,可選擇限制英雄以外的3名英雄。
TUTORIAL_TEXT_296,點擊邀請公會員便能邀請想要的公會員。
TUTORIAL_TEXT_297,可確認排名獎勵的詳細相關事項。
TUTORIAL_TEXT_298,可確認討伐戰申請期間、進行期間的詳細相關事項。
TUTORIAL_TEXT_299,前往鍛造所打造更強大的裝備吧！
TUTORIAL_TEXT_300,歡迎來到寶物倉庫。
TUTORIAL_TEXT_301,擊敗躲在寶物倉庫的怪物即可獲得大量寶物。
TUTORIAL_TEXT_302,在寶物倉庫可確認各種獎勵道具。
TUTORIAL_TEXT_303,消耗黃金女王的金塊即可進行戰鬥。
TUTORIAL_TEXT_304,收集黃金女王的金粉即可製成黃金女王的金塊。
TUTORIAL_TEXT_305,收集2000個黃金女王的金粉即可製成黃金女王的金塊。
TUTORIAL_TEXT_306,黃金女王的金粉可在消耗體力的副本中獲得。
TUTORIAL_TEXT_307,已發送1個黃金女王的金塊。
TUTORIAL_TEXT_308,就是現在！前往寶物倉庫獲取大量寶物吧！
TUTORIAL_TEXT_309,BOSS在使用強大的技能前會出現警告標語。
TUTORIAL_TEXT_310,對BOSS施加狀態異常攻擊就能中斷BOSS使用強大的技能。
TUTORIAL_TEXT_311,透過重鑄可變更裝備的1個屬性。
TUTORIAL_TEXT_312,對負責攻擊的英雄來說是相當有用的屬性。
TUTORIAL_TEXT_313,對負責防禦的英雄來說是相當有用的屬性。
TUTORIAL_TEXT_314,為獲得暴擊相關屬性，將重鑄神速的黑暗耳環。
TUTORIAL_TEXT_315,可確認所選道具的當前屬性。
TUTORIAL_TEXT_316,為了將魔法防禦力屬性變更為暴擊相關屬性，將開始進行重鑄。
TUTORIAL_TEXT_317,使用重鑄券或消耗紅寶石即可進行重鑄。
TUTORIAL_TEXT_318,若出現滿意的屬性可選擇該屬性，反之則選擇現有屬性即可。
TUTORIAL_TEXT_319,只有進行過重鑄的屬性才可再次重鑄，其他屬性則無法重鑄。
TUTORIAL_TEXT_320,可確認透過重鑄變更的屬性。
TUTORIAL_TEXT_321,前往遊戲引導、屬性介面可瀏覽裝備屬性的相關詳細說明。
TUTORIAL_TEXT_322,透過重鑄裝備來變更英雄的屬性吧！
TUTORIAL_TEXT_323,可以調整數值達到自己想要的強化程度。
TUTORIAL_TEXT_324,點擊最大按鈕時會顯示該裝備可進行強化的最大次數。
TUTORIAL_TEXT_325,單人戰鬥可用8名英雄組隊。
TUTORIAL_TEXT_326,組隊戰鬥可尋找已建立的隊伍或親自建立隊伍和其他玩家一起進行戰鬥。
TUTORIAL_TEXT_327,通過該章節的第一道關卡即可啟動據點。
TUTORIAL_TEXT_328,使用傳送門的話，可以快速移動到想去的地方。
TUTORIAL_TEXT_329,通過章節的最後一道關卡時，\n會自動開啟移動到下個章節的傳送門。
TUTORIAL_TEXT_330,要去首都奧勒貝爾看看嗎？
TUTORIAL_TEXT_331,可查看已持有英雄的英雄目錄。
TUTORIAL_TEXT_332,在英雄資訊內可以確認英雄的基本資料和能力值。
TUTORIAL_TEXT_333,選擇裝備欄位可查看職業及各部位可穿戴的裝備。
TUTORIAL_TEXT_334,請選擇道具。
TUTORIAL_TEXT_335,在裝備資訊內可穿戴或強化裝備。
TUTORIAL_TEXT_336,選擇自動穿戴的話，會在持有的裝備當中\n自動穿戴最強的裝備。
TUTORIAL_TEXT_337,請穿戴並試著強化裝備吧。
TUTORIAL_TEXT_338,在此處可以確認英雄的技能資訊。
TUTORIAL_TEXT_339,選擇技能後，可以強化特性。
TUTORIAL_TEXT_340,在強化技能特性時需使用技能書。
TUTORIAL_TEXT_341,請使用技能書來學習特性。
TUTORIAL_TEXT_342,在此推薦給您適合不同系統的裝備屬性。
TUTORIAL_TEXT_343,可在此查看各個英雄在不同系統中適合的裝備屬性。
TUTORIAL_TEXT_344,在此推薦給您最受歡迎的突破天賦。
TUTORIAL_TEXT_345,可在此查看各個英雄在不同系統中適合的突破天賦。
TUTORIAL_TEXT_346,可以馬上套用推薦的突破天賦。
