KEY,Spanish
GUILD_ACTIVITY_RANKING,Clasificado {1}
GUILD_CHECK_NAME_MIN_LENGTH,Ingresa al menos 3 caracteres.
GUILD_MERCENARY_RETURN_REWARD_GUILDPOINT,Adquirir {1} Puntos del Clan
RESCOLLECT_PLUNDER_END_DAY_UNIT,Dia
RESCOLLECT_PLUNDER_END_HOUR_UNIT,Hora
RESCOLLECT_PLUNDER_END_MINUTE_UNIT,Minuto
RESCOLLECT_PLUNDER_END_BEFORE,Antes
RESCOLLECT_NO_TEAM,No hay equipos de expedicion disponibles
RESCOLLECT_COLLECT_STARTED,La mision de expedicion ha comenzado
RESCOLLECT_START_COLLECT,Inicio de Mision
RESCOLLECT_START_PLUNDER,Iniciar Saqueo
RESCOLLECT_START_CHASE,Perseguir
RESCOLLECT_COLLECT_RESULT_GOLD,[FFFF00]Oro[-]
RESCOLLECT_NOGUILD,Sin Clan
RESCOLLECT_ITEMCOUNT,{1}
RESCOLLECT_COLLECTPERHOUR,({1}/hr)
RESCOLLECT_COLLECTING_REMAIN_TIME,Recolectar suministros a traves de la busqueda.....\nRegresa luego de{1}h {2}m
RESCOLLECT_COLLECT_COMPLETED,Busqueda Completa
RESCOLLECT_COLLECT_COMPLETE_MSG,Descubierto {1} en la busqueda!
RESCOLLECT_COLLECTING,Buscando…
RESCOLLECT_PLUNDER_SUCCESS,Saqueo Exitoso
RESCOLLECT_PLUNDER_SUCCESS_MSG,Adquirido {1} saqueando.
RESCOLLECT_BUY_CHEESE,Comprar {1} Energia de Saqueo.
RESCOLLECT_GIVEUP_PLUNDER_CONFIRM,¿Deseas renunciar al botín que has descubierto?
ENTER_TRIAL_DUNGEON,Ingresar Calabozo
TRIAL_DUNGEON_HERO_KNIGHT,Pruebas del Caballero
TRIAL_DUNGEON_HERO_WARRIOR,Pruebas del Guerrero
TRIAL_DUNGEON_HERO_ASSASSIN,Pruebas del Asesino
TRIAL_DUNGEON_HERO_ARCHER,Pruebas del Arquero
TRIAL_DUNGEON_HERO_MECHANIC,Pruebas del Mecanico
TRIAL_DUNGEON_HERO_WIZARD,Pruebas del Hechicero
TRIAL_DUNGEON_HERO_PRIEST,Pruebas del Clerigo
TRIAL_RESET_CHALLENGE_CHANCE_CONFIRM,Has utilizado todas las oportunidades de desafio disponibles para {1}.\nDeseas desafiar la Ordalia de nuevo?
TRIAL_RESET_PLAY_KEY_CONFIRM,No puedes ingresar porque no hay suficientes llaves.\nDeseas recargar las llaves?
TRIAL_RESET_PLAY_KEY_CONFIRM_COUNT,No puedes ingresar porque no hay suficientes llaves.\n¿Quieres recargar {1} llaves?
INVENTORY_ITEM_ACTION_SELL,Vender
INVENTORY_ASK_SELL_COUNT_MESSAGE,Decidir la cantidad a vender
INVENTORY_ORIGIN_DESC,{1} Capitulo {2}
EQUIP_ASK_UNLOCK_WEAPON_EQUIP,Deseas abrir un segundo espacio para el arma?
EQUIP_ASK_UNLOCK_ARMOR_EQUIP,Deseas abrir un segundo espacio para el equipo de proteccion?
EQUIP_UNLOCK_ACTION,Desbloquear
EQUIP_ASK_EXTEND_MESSAGE,Deseas expandir {1} los espacios del Inventario?
EQUIP_ASK_EXTEND_MESSAGE_1,el tamaño Maximo del Inventario es {1} espacios.
EQUIP_ASK_EXTEND_MESSAGE_2,[Inventario Actual: {1} / {2}]
EQUIP_EXTEND_ACTION,Expandir
EQUIP_ASK_SELL,Vende {1}.
EQUIP_ASK_EQUIP_TITLE,Armar el Equipo
EQUIP_ASK_UNEQUIP_TITLE,Desarmar el Equipo
EQUIP_ASK_EQUIP,Deseas equipar{1}?
EQUIP_ERROR_ALREADY_EQUIPPED,Un equipo ya esta armado.
EQUIP_ASK_SELECT_EQUIP_MESSAGE,Selecciona el espacio donde deseas armar el equipo.
EQUIP_ASK_SELECT_EQUIP_FIRST,Espacio Basico
EQUIP_ASK_SELECT_EQUIP_SECOND,Espacio Extendido
EQUIP_ASK_EQUIP_OVERWRITE_MESSAGE,Un equipo ya esta armado.\nDeseas armar un equipo luego de remover el actual?
EQUIP_ASK_EQUIP_REMOVE,Remover
EQUIP_ASK_EQUIP_PRESERVE,Conservar
EQUIP_ASK_EQUIP_PRESERVE_CONFIRM,Deseas conservar el equipo que estas utilizando\ny armar nuevo equipo?
EQUIP_ASK_EQUIP_REMOVE_CONFIRM,Deseas remover el equipo que estas utilizando\ny armar nuevo equipo?
EQUIP_ASK_UNEQUIP_MESSAGE,Puedes remover o conservar el equipo.
EQUIP_ASK_UNEQUIP_PRESERVE_CONFIRM,Deseas conservar el equipo?
EQUIP_ASK_UNEQUIP_REMOVE_CONFIRM,Deseas remover el equipo?
EQUIP_ERROR_NOT_EQUIPPED,el Equipo no esta armado.
EQUIP_ASK_ENCHANT_OPTION_TITLE,Re-evaluar
EQUIP_ASK_ENCHANT_OPTION,Deseas re-evaluar la opcion?
EQUIP_ASK_ENCHANT_OPTION_CONFIRM_TITLE,Utilizar Opciones
EQUIP_ASK_ENCHANT_OPTION_CONFIRM,Deseas utilizar la opcion?
EQUIP_ASK_ENCHANT_OPTION_CANCEL_TITLE,Revertir Opcion
EQUIP_ASK_ENCHANT_OPTION_CANCEL,Deseas revertir la opcion?
EQUIP_ASK_ENCHANT_RESULT_MESSAGE,[FF8000][00FF00]{1}[-] [FFFFFF]{2}[-] opcion ha cambiado a\n[00FF00]{3}[-] [FFFFFF]{4}[-] opcion\nluego de la re-evaluacion.[-]
EQUIP_UPGRADE_PROGRESSING,[FFFF00]Mejorando[-]
EQUIP_ERROR_UPGRADE_EXP_FULL,Excedida la EXP requerida para mejorar.
EQUIP_ERROR_MATERIAL_FULL,No puedes colocar mas materiales.
RANDOM_OPTION,Opciones Adicionales
EQUIP_RANDOM_OPTION_COUNT,Opciones Adicionales
START_BATTLE,Iniciar Batalla
MATCH_START_BUTTON_LABEL,Registrar Partida
MATCH_TOP_PERCENTAGE,Top {1}%
MATCH_SEASON_REMAIN_LABEL,{1}d {2}h restante
MATCH_BATTLE_SERVER_CONNECT_FAIL,Conexión al Servidor de Batalla ha fallado.
MATCH_BATTLE_SERVER_DISCONNECTED,Desconectado del Servidor de Batalla.
MATCH_BATTLE_SERVER_START_FAIL,inicio de Batalla ha fallado.
MATCH_OFFLINE_PVP_RESULT_FAILED,la solicitud de los resultados de la Partida han fallado.
MATCH_DAILY_REWARD_SENDERNAME,Administrador de la Arena
MATCH_DAILY_REWARD_TITLE,Recompensa Diaria de la Liga de la Victoria
MATCH_DAILY_REWARD_CONTENT,Recompensa Diaria de la Liga de la Victoria. Categoría:{1}{2}.Clasificación:{3}
MATCH_DAILY_REWARD_NOLEVEL_CONTENT,Recompensa Diaria de la Liga de la Victoria. Categoría:{1}.Clasificación:{2}
MATCH_SEASON_REWARD_SENDERNAME,Administrador de Temporada
MATCH_SEASON_REWARD_TITLE,Recompensa de Temporada de la Liga de la Victoria
MATCH_SEASON_REWARD_CONTENT,Recompensa de Temporada de la Liga de la Victoria. Categoría:{1}{2}.Clasificación:{3}
MATCH_SEASON_REWARD_NOLEVEL_CONTENT,Recompensa de Temporda de la Liga de la Victoria. Categoría:{1}.Clasificación:{2}
MATCH_HISTORY_WIN_SCORE,Tus puntos han aumentado en [FFFF20]{1}pts[-] por ganar la batalla.
MATCH_HISTORY_WIN,Gano la batalla
MATCH_HISTORY_LOSE_SCORE,Tus puntos han disminuido en [FFFF20]{1}pts[-] por perder la batalla.
MATCH_HISTORY_LOSE,Perdio la batalla.
MATCH_HISTORY_TIME_MINUTE,{1} m atrás
MATCH_HISTORY_TIME_HOUR,{1} h atrás
MATCH_HISTORY_TIME_DAY,{1}d atrás
MATCH_RANKING_SCORE,{1} Puntos
MATCH_FINDING_TARGET,Buscando un oponente.
MATCH_FOUND_TARGET,Oponente encontrado
BATTLE.EXIT_REPLAY_CONFIRM,Deseas apagar la repeticion?
MATCH_PICKBAN_WEEKLY_REWARD_SENDERNAME,Administrador de la arena
MATCH_PICKBAN_WEEKLY_REWARD_TITLE,Recompensa semanal de Clasificación del servidor de Liga de honor.
MATCH_PICKBAN_WEEKLY_REWARD_CONTENT,Recompensa semanal de Clasificación del servidor de Liga de honor. Nivel de servidor {1} Etapa {2}. Rango: {3}
MATCH_PICKBAN_WEEKLY_REWARD_NOLEVEL_CONTENT,Recompensa semanal de Clasificación del servidor de Liga de honor. Nivel de servidor {1}. Rango: {2}
MATCH_PICKBAN_SEASON_REWARD_SENDERNAME,Administrador de temporada
MATCH_PICKBAN_SEASON_REWARD_TITLE,Recompensa de temporada de Clasificación del servidor de Liga de honor.
MATCH_PICKBAN_SEASON_REWARD_CONTENT,Recompensa de temporada de Clasificación del servidor de Liga de honor. Nivel de servidor {1} Etapa {2}. Rango: {3}
MATCH_PICKBAN_SEASON_REWARD_NOLEVEL_CONTENT,Recompensa de temporada de Clasificación del servidor de Liga de honor. Nivel de servidor {1}. Rango: {2}
MATCH_PICKBAN_DAILY_REWARD_SENDERNAME,Administrador de la arena
MATCH_PICKBAN_DAILY_REWARD_TITLE,Recompensa diaria de Clasificación del servidor de Liga de honor.
MATCH_PICKBAN_DAILY_REWARD_CONTENT,Recompensa diaria de Clasificación del servidor de Liga de honor. Nivel de servidor {1} Etapa {2}. Rango: {3}
MATCH_PICKBAN_DAILY_REWARD_NOLEVEL_CONTENT,Recompensa diaria de Clasificación del servidor de Liga de honor. Nivel de servidor {1}. Rango: {2}
MATCH_GLOBAL_PICKBAN_WEEKLY_REWARD_SENDERNAME,Administrador de la arena
MATCH_GLOBAL_PICKBAN_WEEKLY_REWARD_TITLE,Recompensa semanal de Clasificación mundial de Liga de honor
MATCH_GLOBAL_PICKBAN_WEEKLY_REWARD_CONTENT,Recompensa semanal de Clasificación mundial de Liga de honor. Nivel mundial {1} Etapa {2}. Rango: {3}
MATCH_GLOBAL_PICKBAN_WEEKLY_REWARD_NOLEVEL_CONTENT,Recompensa semanal de Clasificación mundial de Liga de honor. Nivel mundial {1}. Rango: {2}
MATCH_GLOBAL_PICKBAN_SEASON_REWARD_SENDERNAME,Administrador de temporada
MATCH_GLOBAL_PICKBAN_SEASON_REWARD_TITLE,Recompensa de temporada de Clasificación mundial de Liga de honor.
MATCH_GLOBAL_PICKBAN_SEASON_REWARD_CONTENT,Recompensa de temporada de Clasificación mundial de Liga de honor. Nivel mundial {1} Etapa {2}. Rango: {3}
MATCH_GLOBAL_PICKBAN_SEASON_REWARD_NOLEVEL_CONTENT,Recompensa de temporada de Clasificación mundial de Liga de honor. Nivel mundial {1}. Rango: {2}
MATCH_GLOBAL_PICKBAN_DAILY_REWARD_SENDERNAME,Administrador de la arena
MATCH_GLOBAL_PICKBAN_DAILY_REWARD_TITLE,Recompensa diaria de Clasificación mundial de Liga de honor.
MATCH_GLOBAL_PICKBAN_DAILY_REWARD_CONTENT,Recompensa diaria de Clasificación mundial de Liga de honor. Nivel mundial {1} Etapa {2}. Rango: {3}
MATCH_GLOBAL_PICKBAN_DAILY_REWARD_NOLEVEL_CONTENT,Recompensa diaria de Clasificación mundial de Liga de honor. Nivel mundial {1} Rango: {2}
FRIEND_BECOME_FRIEND,Te has hecho [FFFF00]amigos[-] con [FFFF00]{1}[-].
FRIEND_ASK_ACCEPT_FRIEND,Deseas [FFFF00]aceptar[-] [FFFF00]{1}[-]'s [FFFF00]solicitud de amistad[-]?
FRIEND_ASK_DENY_FRIEND,Deseas [FFFF00]rechazar[-] [FFFF00]{1}[-]'s [FFFF00]solicitud de amistad[-]?
FRIEND_ASK_DELETE_FRIEND,Deseas remover [FFFF00]{1}[-] de tu [FFFF00]lista de amigos[-]?
FRIEND_ASK_INVITE_FRIEND,Deseas enviar[FFFF00]{1}[-] una [FFFF00]solicitud de amistad[-]?
FRIEND_ASK_INVITE_PARTY,Desearias[FFFF00]Invitar[-] [FFFF00]{1}[-] a tu grupo?
MAIL_DELETE_DAYS_AFTER,Borrar luego de {1} d
MAIL_DELETE_HOURS_AFTER,Borrar luego de {1} h
MAIL_DELETE_MINUTES_AFTER,Borrar luego de {1} m
FirstClearRuby_Mail_Title,Etapa Terminada Por Primera Vez y Recompensa Recibida
FirstClearRuby_Mail_Desc,Recibe la recompensa por terminar una etapa por primera vez junto con las recompensas de las dificultades eliminadas.
LANGUAGE_CHANGE_CONFIRM,"King's Raid se reiniciará para cambiar el idioma a {1}.\nPor favor, espera."
MAP_CANNOT_MOVE_CHAPTER_NOT_EXIST,No se puede mover porque el capitulo no existe
MAP_CANNOT_MOVE_CHAPTER_NOT_COMPLETED,No se puede mover porque todavia no has terminado el capitulo
MAP_MOVE_CHAPTER_CONFIRM,Deseas moverte hacia la siguiente ubicacion?\n{1}
DAILYMISSION_NAME,Mision de Hoy
MISSION_NAME,Logros de la Mision
MISSION_PROGRESSING,En Progreso
MISSION_COMPLETE,Misiones Completas
MISSION_SUBTYPE_ACCOUNT,Cuenta
MISSION_SUBTYPE_BRAVERY,Valor
MISSION_SUBTYPE_GOODS,Bienes
MISSION_SUBTYPE_GUILD,Clan
MISSION_SUBTYPE_HERO,Heroes
MISSION_SUBTYPE_ITEM,Articulo
MISSION_SUBTYPE_CONTENTS,Contenido
DUNGEON_REWARD_ITEM,Recompensa
DUNGEON_REWARD_DESC,Adquirible {1}
DUNGEON_REMAIN_ENTERCOUNT,{1} veces restantes
UI_ENDBATTLE_GAINEXP,EXP Adquirida
UI_ENDBATTLE_GAINGOLD,Oro Adquirido
UI_ENDBATTLELOSE_ANNOUNCEMENT,Intentalo otra vez luego de mejorar tus heroes y equipo!
UI_COMMON_RETRY,Reintentar
UI_ENDCAMPAIGN_REWARDTEXT,Botín
UI_ENDBATTLEREWARD_ITEMCOUNT,Un total de {1}
DUNGEON_GOLD_REWARD,Oro Adquirido
COMMON_TOTAL,Todo
MYHERO_LIST,Lista de Heroes
HEROLIST_GUILD_MERCENARY,Lista de Mercenarios del Clan
COMMON_EQUIP,Equipo
COMMON_HERO_SKILL,Habilidades
EQUIP_REBUILD_COMPLETE,Re-evaluacion Completa
DO_APPLY,Aplicar
DO_NOT_APPLY,No Aplicar
COMMON_SELLPRICE,Precio de Venta
EQUIP_INFO_TAKEOFF,Desarmar
EQUIP_UPGRADE,Mejorar Equipo
EQUIP_LEVELUP_CONFIRM1,Mejorar
HERO_SKILL_INFO,Info de Habilid.
HERO_SKILL_INFO_LINE,Info de Habilid.
HERO_INFO_UPGRADE_CONFIRM1,Actualizar
UI_VIEW_HERO,Ver Heroes
FRIEND_REQUEST,Solic. Amistad.
ITEM_CONSUMABLE,Insumos
ITEM_MATERIAL,Materiales
ITEM_SOULSTONE,Piedra del Alma
ITEM_UPGRADEBOOK,Libro de Actualizacion
INVENTORY_RECIPE_TITLE,Artesania con Receta
UI_RECIPE_CREATE,Artesania
UI_SELL_PRICE,Precio de Venta
UI_MAIL_ATTACHMENT,Adjuntos
UI_RECEIVE,Reclamar
CONTENT_MAILBOX,Casilla de correo
UI_MAILBOX_EMPTY,la Casilla de correo esta vacia
PVP_CURRENT_LEAGUE_RANK,Clasificacion Actual de Liga
COMMON_WINNING_RATE,Tasa de Victorias
UI_PVP_REWARD_TITLE,Recompensas de la Arena
PVP_FIRST_REWARD,Recompensa de Logro
HERO_IS_COLLECTING,Mision de Expedicion
HERO_IS_DEAD,Muerto
GUILD_MEMMERMANAGE_LASTLOGIN,Ultima conexión
VIPLEVEL_TOO_LOE,Nivel VIP Insuficiente
UI_RETURN_TO_CITY,Ir a la Ciudad
UI_ENTER_TOWN,Ingr. Ciudad
ARENA,Arena
EVENT_DUNGEON,Evento Calabozo
TRIAL_DUNGEON,Cuarto de Pruebas
UI_KOREAN,Ingles
UI_SELECT_AVATAR,Seleccionar Heroe Lider
PROFILE,Perfil
LANGUAGE,Idioma
COMMON_BUYAGAIN,Volver a Comprar
GUILD_CREATE_COST1,Costo del Establecimiento del Clan
GUILD_CREATE_BUTTON,Establecer Clan
GUILD_NAME_POSSIBLE,Disponible
GUILD_NAME_NOT_POSSIBLE,No disponible
GUILD_TEAMLEVEL_LIMIT,Limite de Nivel
GUILD_DISMISS_ADMIN,Descartar Administrador
INVENTORY_USE_EFFECT,Efectos
INVENTORY_USE_ITEM,Utilizar
PLUNDER_LOG,Registro de Batalla
PLUNDER_NEW_MATCHING,Nueva Partida
COMMON_REFIND,Buscar Nuevamente
TITLE_PLUNDER,Raid
PLUNDER_ITEM,Botín
PLUNDER_AMOUNT,Cantidad del Botín
COLLECT_ITEM,Artículos Reunidos
COLLECT_COUNT,Números Reunidos
COLLECT_QUICK_COMPLETE,Finalizar Ahora
COLLECT_GET_ITEM,Adquirir Recurso
VIEW_PLUNDER,Ver Botín
VIEW_COLLECT,Estado de la Expedición
TITLE_PLUNDER1,Interrumpir Busqueda
PLUNDER_DESCRIPTION,Puedes quitarles recursos a usuarios que esten realizando actividades de busqueda en esta area
PLUNDER_TYPE_ITEM,Artículo Común
TITLE_SELECT_COLLECT_RESOURCE,Actividad de Busqueda
RESOURCE_COLLECT_DESCRIPTION,"A traves de una actividad de busqueda, puedes adquirir articulos aleatorios disponibles en esta area."
SHOP_RESTOCK1,Reiniciar Lista
SHOP_INVENTORY_ITEM_COUNT,Cantidad en Posesión
SHOP_TOTAL_SELL_PRICE,Precio de Venta Total
MISSION_TODAY,Misión de Hoy
MISSON_ACHIEVEMENT,Logros de la Misión
MISSION_HERO,Misión de Héroe
MISSION_COMPLETED,Misión Finalizada
MISSION_INPROGRESS,En Progreso
MISSION_STATUS_COMPLETED,Misión Completa
NICK_CREATE_TITLE,Crear un Apodo
MESSAGE_REWARDED,recompensas anteriores Adquiridas
DUNGEON_REWARD,Artículos Adquiridos
COMMON_REWARD,Recompensas
TRIAL_CHALLENGABLE,Desafiable
COMMON_INIT,Reiniciar
UI_RANKERS_EMPTY,No hay usuarios que pertenezcan a esta liga.
NO_PARTY_HEROES,No hay miembros del grupo configurados. Construir un grupo.
NO_REQ_HEROES,No cumples con las condiciones para ingresar. Debes cumplir con las condiciones primero.
NO_TEAM_HEROS,No hay equipo de héroes. Crea tu equipo.
NOT_REQ_HEROES,Este héroe no cumple con las condiciones para ingresar. Selecciona un héroe que cumpla con las condiciones.
INSUFFICIENT_PARTY_HEROES_CONFIRM,miembros del grupo Insuficientes. Deseas continuar?
LOGIN_PATCH,Recibiendo actualizaciones...{1}/{2}
MAP_CITY_ENTRY,Ingresar Ciudad
MAP_CITY_EXIT,Por el mapa
UI_MOVE_PORTAL,Portal
BATTLE_REWARD_NUMBER,Un total de {1}
UI_FRIEND_RECOMMEND_TITLE,Amigos Sugeridos
FRIEND_NOT_RESULT,el Amigo no puede ser encontrado
GUILD_MEMBER_MANAGE_LASTLOGINTIME,Ultima Conexión
UI_MOVE_CHAPTER,Ir al Capitulo
WORLDMAP_CANNOT_VISIT_NODE,No puedes ir ahí todavia
BATTLE_TIME_LIMIT,Tiempo Restante
SKILL_USE_RESULT_NOT_BATTLE,No esta en batalla
SKILL_USE_RESULT_DEAD,Muerto
SKILL_USE_RESULT_CASTING,Lanzando...
SKILL_USE_RESULT_RESERVE,Reservado
SKILL_USE_RESULT_INVALID_STATE,Debilitar
SKILL_USE_RESULT_COOLTIME,Calmarse
SKILL_USE_RESULT_INVALID_TARGET,Sin Objetivo
SKILL_USE_RESULT_INVALID_SKILL_LEVEL,Error
SKILL_USE_RESULT_TARGET_TOO_FAR,Fuera de alcance
SKILL_USE_RESULT_TARGET_TOO_NEAR,Demasiado cerca
MOVE_TO_DUNGEON_ASK_MESSAGE,Deseas ir al calabozo?
MOVE_TO_DUNGEON_ASK_TITLE,Ir al Calabozo
CHANNEL_CHATTING_CONNECTED,Has ingresado al Canal {1}.
CHANNEL_CHATTING_DISCONNECTED,Has abandonado el Canal
CHAT_ASK_REMOVE_WHISPER_USER,Deseas borrar tu historial de conversacion con {1}?
SKILL_TYPE_PASSIVE,Pasivo
SKILL_TYPE_ACTIVE,Activo
SKILL_TYPE_AUTO,Auto
COMMON_ETC,Otros
RESULT_DAMAGE_STATISTICS,ESTADISTICAS
MOVE_GOLD_SHOP_CONFIRM,Oro Insuficiente.\n¿Deseas ir a la Tienda Especial?
MOVE_GUILD_MENU_CONFIRM,Insuficientes Monedas de Oro.\nPuedes adquirir Monedas del Clan a traves de las actividades del Clan.\nDeseas ir al Clan?
MOVE_MATCH_MENU_CONFIRM,Insuficientes Monedas de Duelo.\nPuedes adquirir Monedas de Duelo en la Arena.\nDeseas unirte a la Arena ahora?
MOVE_GEM_SHOP_CONFIRM,Insuficientes Rubies.\nDeseas ir a la Tienda de Rubies?
SHOP_MAX_STOCK,Numero de Productos: {1}
SHOP_GOODS_LIST,Lista de Articulos: {1}
SHOP_RESTOCK_CONFIRM,"consumir, te permitira traer nuevos articulos en la Tienda {1}.\nDeseas reabastecerte?"
RESULT_DAMAGE_STATISTICS_PLAYER,Daño Infligido por [00FF00]Aliados[-]
RESULT_DAMAGE_STATISTICS_ENEMY,Daño Infligido por [FF0000]Enemigos[-]
RESULT_DAMAGE_STATISTICS_NUMBER,{1}
UI_CHATING,Chat
DUNGEON_CHALLENGE_CHANCE,Oportunidad de Desafio
LOADING_TIP_SKILL_LEVEL,※ El desempeño de la Habilidad esta basado en el nivel {1}.
RESULT_TYPE_NO_GUILD,El clan no existe
GUILD_NAME_INPUT_ERROR,nombre de clan Invalido
GUILD_INVITE_NOT_PLAYER,No hay usuarios esperando admision
ARENA_BATTLE_WIN,{1} Gana
ARENA_BATTLE_LOSE,{1} Pierde
ARENA_RANKING,Clasificado {1}
COMMON_RECOVER,Recuperacion
MISSION_NO_COMPLETED_MISSION,No hay mision completa
GUILD_NO_SEARCH_GUILD,No se puede encontrar un clan con ese nombre
MISSION_REWARD_COMPLETED,Reclamar
MISSION_STATUS_REWARD_COMPLETED,Completo
MISSION_STATUS_REWARD_COMPLETED2,(Completo)
COMMON_MOVE,Mover
BATTLE_STATS,Capacidades de Batalla
STATISTICS,ESTADISTICAS
COMMON_CHANNEL,Canal
GUILD_CHATTING,Chat del Clan
CHATTING_SEND,Transmitir
COMMON_RECENT,Ahora
GUILD_NOT_JOINED,No se puede encontrar el clan al que te has unido.
SHOP_NAME_NORMAL,Tienda General
SHOP_NAME_GUILD,Tienda del Clan
SHOP_NAME_ARENA,Tienda de la Liga de la Victoria
SHOP_NAME_ROYAL,Tienda Real
SHOP_NAME_RAID,Tienda de Asalto
SHOP_NAME_BLACKMARKET,Mercado Negro
SHOP_NAME_GOBLIN,Tienda del Goblin
MONEY_TYPE_GUILD,Moneda del Clan
MONEY_TYPE_ARENA,Moneda de la Arena
MONEY_TYPE_ROYAL,Moneda Real
MONEY_TYPE_RAID,Moneda de Asalto
SHOP_SELECT_ITEM,Seleccionar articulos deseados.
SHOP_ALL_SOLDOUT,Todo Agotado
COST_TYPE_GUILDPOINT,Puntos del Clan
SHOP_LIST,Lista de Tiendas
COST_TYPE_KEY,Llave
COST_TYPE_SWORD,Espada
COST_TYPE_STAMINA,Energia
RECOLLECT_SEARCH_RESULT,Descubierto {1} en la busqueda!
RECOLLECT_PLUNDER_RESULT,Adquirido {1} saqueando.
RECOLLECT_INVENTORY_STORAGE,Toca la pantalla para almacenarlos en el Inventario
RESULT_TYPE_EQUIP_ITEM_FULL,el Inventario esta lleno
SHOP_ROYAL_COIN_MESSAGE,Insuficientes Monedas Reales.\nPuedes adquirir Monedas Reales en la Defensa del Muro del Castillo.\nDeseas unirte a la Defensa del Muro del Castillo ahora?
SHOP_GOBLIN_EXIT_MESSAGE,"Si te vas ahora, no estara disponible\nhasta que volvamos a vernos."
SHOP_PRODUCT_RESTOCK,Articulos Reabastecidos
REPLAY_PLAY,Deseas ver la repeticion nuevamente?
REPLAY,Ver Nuevamente
BATTLE_PARTY_LEADER_SELECT,Por favor selecciona un Lider.
BATTLE_PARTY_LEADER_POTENCY,Habilidades del Lider
GUILD_JOIN_MESSAGE,{1} se ha unido al clan
GUILD_GAME_JOIN_MESSAGE,{1} se ha conectado al juego
GUILD_WITHDRAWAL_MESSAGE,{1} ha abandonado el clan
CLASS_ATTRIBUTE,Clase
BATTLE_RECORD_NOT_FOUND,El Registro de Batalla no existe
OPEN_HERO_SHOP_SLOT_CONFIRM,Deseas desbloquear el espacio?
BUY_RUBY_COUNT,{1} Rubi
RUBY_MONTHLY_REMAIN_DAY,Tiempo Restante\n{1} dias
BUY_GOLD_COUNT,{1} Oro
VIP_LEVEL_ADD_MSG,"Cuando compras este articulo, uno adicional {1} te sera proporcionado de acuerdo a los beneficios VIP."
BUY_RUBY_CONFIRM,¿Deseas comprar este producto?
BUY_GOLD_CONFIRM,¿Deseas comprar este producto?
BUY_HERO_CONFIRM,Deseas contratar este heroe?
HERO_DUPLICATED_NOT_ALLOWED,Ya posees el mismo heroe en tu plataforma.
CLASS_TAG_MELEE,atributo de Alto ataque fisico
CLASS_TAG_RANGE,especialidad a Distancia con alto ataque fisico
CLASS_TAG_MAGIC,Especialidad de Alto ataque magico
CLASS_TAG_BUFF,Atributos que Curan y protegen aliados
CLASS_TAG_DEBUFF,especialidad que Debilita y atormenta a los enemigos
CLASS_TAG_TANK,especialidad de Elevada Salud y defensas
TRANSCEND_HERO_STAT_CONFIRM,Deseas aplicar Puntos de Trascendencia en este estado?
TRANSCEND_HERO_SKILL_CONFIRM,El nivel de habilidad aumenta permanentemente en +1.\nDeseas trascender esta habilidad?
MOVE_HERO_SHOP_CONFIRM,Deseas ir a la Tienda a comprar heroes?
RETURN_TO_CITY_CONFIRM,¿Deseas ir a la ciudad?
COMMON_HERO_INFO,Común
