KEY,"Japanese"
CREATURE_DESC_31,"世界に混沌を引き起こす魔族を罰するために物質界へ降りてきた高位天使。\n空から放たれる彼の矢は、悪人に裁きを下す。"
CREATURE_NAME_32,"レウィシア"
CREATURE_TITLE_32,"貴き紅の血族 レウィシア"
CREATURE_DESC_32,"100年前の戦争で英雄側についたヴァンパイアの姫君。\n不老不死の真祖だが、過去の戦いから完全に力を取り戻しきっていない。\n圧倒的な支配力を用い、手下を敵にけしかける。"
CREATURE_NAME_33,"ニクス"
CREATURE_TITLE_33,"次元を裂く者 ニクス"
CREATURE_DESC_33,"空間を操ることができる、オッドアイの不思議な魔法師。\n空間を引き裂って召喚した無数の剣で敵を倒す。"
CREATURE_NAME_34,"アネット"
CREATURE_TITLE_34,"王宮魔道工学者 アネット"
CREATURE_DESC_34,"世界中の人々が魔法を使えるようになる日を望む天才魔道\n工学者。自家製の魔道生命体を武器に、敵を吹き飛ばす。"
CREATURE_NAME_35,"ミトラ"
CREATURE_TITLE_35,"銀の戦狼 ミトラ"
CREATURE_DESC_35,"「狂える白銀の歌」としても知られる。\nまったく無責任で驚くほど誠意のない男だが、いざ戦いとなると彼は無敵の銀狼と\nなり、戦場を混沌へと変えていく。"
CREATURE_NAME_36,"リカルド"
CREATURE_TITLE_36,"ルアの裁き リカルド"
CREATURE_DESC_36,"長い間、魔族の脅威から人間王国を守り続けてきた勇猛な英雄。\n女神の加護を受けた柱を使い、敵を粉砕する。"
CREATURE_NAME_37,"ターニャ"
CREATURE_TITLE_37,"無音の刃 ターニャ"
CREATURE_DESC_37,"笑う仮面の熟練アサシンで、ロイの元同僚。\n昔、裏切り者を追跡する「始末屋」だった。\n彼女のカタールは決して標的を外さない。"
CREATURE_NAME_38,"エゼキエル"
CREATURE_TITLE_38,"呪われし血 エゼキエル"
CREATURE_DESC_38,"高位魔族と人間の混血であるエゼキエルは、自分自身の存在を呪っている。\n魔族の力を持った右手で敵を切り裂く。"
CREATURE_NAME_39,"カサンドラ"
CREATURE_TITLE_39,"魅惑の風 カサンドラ"
CREATURE_DESC_39,"酒場「金塊」の魅惑的な女主人。小悪魔な初印象からも分かるよう、非常に魅惑的。\n見たものを魅了する踊りを通じて、味方を応援する。"
CREATURE_NAME_40,"テオ"
CREATURE_TITLE_40,"忠誠のナイト テオ"
CREATURE_DESC_40,"今は失われたグレイ公国の第一騎士。\n離れ離れとなった己の主、ジェーンを探して世界を旅している。\n恐るべき力を持つ槍を二本持ち、無慈悲に魔族の心臓を貫く。"
CREATURE_NAME_41,"メディアナ"
CREATURE_TITLE_41,"危険な医師 メディアナ"
CREATURE_DESC_41,"プリーストが少なかった頃に発祥したとされる医療技術の継承者。\n大きな注射針から薬を飛ばし、味方の強化や敵の弱化を行う。"
CREATURE_NAME_42,"オディ"
CREATURE_TITLE_42,"永遠なる命の時計技師 オディ"
CREATURE_DESC_42,"レッドパールと呼ばれる霊物から呪いを受けた時計技師。\n魔法の時計を通じて敵の動きを止めつつダメージを与えたり、\n味方の行動速度を高めることができる。"
CREATURE_NAME_43,"ヴィスカ"
CREATURE_TITLE_43,"悪魔喰い ヴィスカ"
CREATURE_DESC_43,"自身の力を高めるために他の魔族を食う、はぐれ魔族。\n強い魔族を捜し求めて様々な次元を旅したことがあり、今は物質界を訪れている。\n敵を引き裂くことのみを目的としたトゲを持っている。"
CREATURE_NAME_44,"プリシラ"
CREATURE_TITLE_44,"鋼の使用人 プリシラ"
CREATURE_DESC_44,"昔はオルベルリア軍の上層部にいたが、賢者の塔で天才と呼ばれる\nダフネル・フォン家の一人娘、アイシャの使用人となった。\nハルバードを振り回し、素早く敵を切り倒す。"
CREATURE_NAME_45,"ヤンヌ"
CREATURE_TITLE_45,"竜殺し ヤンヌ"
CREATURE_DESC_45,"大陸を旅しながら、人々に害をなす魔物を倒して旅をする蛮族の女戦士。\n狂竜スヴェルタを一人で討伐した伝説を持つ。彼女の城壁をも貫通する巨大な矢は、\n敵陣までも貫く。"
CREATURE_NAME_46,"ザフィーラ"
CREATURE_TITLE_46,"砂嵐の王子 ザフィーラ"
CREATURE_DESC_46,"古代神王の血を受け継ぐ、王の末裔。\n神聖なる血が流れる者として、砂漠を守るために現れた孤高の青年。\n彼の弓が巻き起こす砂嵐に飲み込まれた者は、その存在すら消されてしまう。"
CREATURE_NAME_47,"ユリア"
CREATURE_TITLE_47,"謎の裁断師 ユリア"
CREATURE_DESC_47,"大陸を放浪し、あらゆる著名人の服を仕立てた最高の裁断師。\n人の運命を感じ取り、それに従って糸と針を動かす。\n彼女の針には星々が舞い踊り、彼女が動かす糸には光が宿っている。"
CREATURE_NAME_49,"オペリア"
CREATURE_TITLE_49,"運命の導き手 オペリア"
CREATURE_DESC_49,"大陸を渡り歩く一団、スターダストの占星術師。\n魔女協会の一員として巡礼の旅へ出る代わりに、夢で見た運命の人を探す旅へ出た。\n周りに浮くタロットカードを操って、遠くから敵を攻撃する。"
CREATURE_NAME_50,"レクィナ"
CREATURE_TITLE_50,"毒の商人 レクィナ"
CREATURE_DESC_50,"大陸を渡り歩く商人で、自分の毒を必要とする者に売る。\n吹き矢で毒の矢を飛ばし、敵を無力化する。"
CREATURE_NAME_51,"アセリカ"
CREATURE_TITLE_51,"太陽の守護者 アセリカ"
CREATURE_DESC_51,"正義なる空の騎士である彼女は、悪を処断する剣でもあり、また弱者を守る盾でもある。\n物質界を混乱させる魔族を撃退するため、地上へと降臨した。\n彼女の美しい剣と盾は、光で仲間を守り、敵までも処断する。"
CREATURE_NAME_52,"クロウ"
CREATURE_TITLE_52,"懲らしめの弾丸 クロウ"
CREATURE_DESC_52,"元帝国海軍士官。しかし、今は懸賞金ハンターと万事屋として生きている。\n他人に信頼を魅せることは滅多になく、冷めたい態度でしか接しない。\n使い道によって、銃を3タイプに分けている。"
CREATURE_NAME_53,"シャミーラ"
CREATURE_TITLE_53,"呪いの器 シャミーラ"
CREATURE_DESC_53,"三千万呪いがその身に宿るという高位魔族。\n苦しみや苦痛の前でも屈しない強い意思を持つ人間にしか興味を持たない。\n堕落の矢を敵に放ってはあらゆる呪いで苦しめる。"
CREATURE_NAME_54,"ラブリル"
CREATURE_TITLE_54,"愛しい悪霊 ラブリル"
CREATURE_DESC_54,"罪なき死を遂げた無数の知的生命体の魂が拘束されて作られたゴースト。\n悔しさと無念の集合体であるにもかかわらず、純粋さだけは失っていない。\nゴーストの力を利用して敵の生気をゆっくりと奪っていく。"
CREATURE_NAME_55,"セリア"
CREATURE_TITLE_55,"深淵の影 セリア"
CREATURE_DESC_55,"人外の超自然的な存在を狩る一族の出身。「シャドーヒルト」の101代目継承者。\nヴァンパイアと化してしまった妹に殺された仲間たちのかたきを討ち、誰よりも愛する妹をヴァンパイアハンターとして処断するため、彼女は妹を追ってオルベルリアまでやってきた。"
CREATURE_NAME_56,"エルゼ"
CREATURE_TITLE_56,"終わりなき渇き エルゼ"
CREATURE_DESC_56,"セリアと姉妹である彼女もまた、ヴァンパイアハンターであった。\nしかし、力に心酔した彼女は結局、同じ支部の仲間を全員殺してヴァンパイアになる道を選んだ。\n自分に噛み付いてヴァンパイアにした高位ヴァンパイアすらも殺して力を吸収した彼女は、唯一の生き残りであり自分の姉であるセリアを自分から引き離してオルベルリアに住処を移した。"
CREATURE_NAME_57,"リリア"
CREATURE_TITLE_57,"海と嵐の子 リリア"
CREATURE_DESC_57,"ハッチリングを出たばかりの水竜の少女で、水の神官ライアスの妹。\nまだ未熟で幼いドラゴンだが、甘く見ると大怪我をする可能性がある。\n洋々たる水の力で相手を押しつぶす。"
CREATURE_NAME_58,"ラウディア"
CREATURE_TITLE_58,"オアシスの踊り子 ラウディア"
CREATURE_DESC_58,"アイギーナ砂漠の流浪の民出身の踊り子。\n彼女の踊りは相手の心を溶かし、\n彼女の鋭い刃は敵をするりと通り過ぎて静かにその命を奪う。"
CREATURE_NAME_59,"ルシアス"
CREATURE_TITLE_59,"祝福の聖者 ルシアス"
CREATURE_DESC_59,"ルア修道会の大司祭であり、フレイの兄弟子。ルアの祝福を降臨させられる強固な信仰心の持ち主。\n彼の祝福を受けた物は、光の力が宿り悪魔に有効な武器となる。"
CREATURE_NAME_60,"クリシャ"
CREATURE_TITLE_60,"鉄血の監察官 クリシャ"
CREATURE_DESC_60,"帝国の最先端の魔道工学武器を使う魔法騎士団、ヴェルキア騎士団の団長。\n彼女が率いる部隊は不敗を誇り、殲滅戦に特化している。\n様々な属性の光で敵を翻弄する強力な騎士。"
CREATURE_NAME_61,"ネラクシス"
CREATURE_TITLE_61,"漆黒の傲慢 ネラクシス"
CREATURE_DESC_61,"闇の雷を操るブラックドラゴンの末裔。\n魔族、特に邪竜へ反感を抱き、彼らを一掃しようと活動している。\n闇の雷をまとったパイルバンカーで敵の防御を貫く。"
CREATURE_NAME_62,"スカーレット"
CREATURE_TITLE_62,"銀の信仰 スカーレット"
CREATURE_DESC_62,"民を心から愛するオルベルリアの姫。\n弱き者と正義を守るため、剣を持って戦う真の騎士。\nマナを崩壊させる魔法の大剣で敵を斬る。"
CREATURE_NAME_63,"ソニア"
CREATURE_TITLE_63,"刃の嵐 ソニア"
CREATURE_DESC_63,"賢者の塔の一員ではないが、「青」の称号を与えられるほど実力を認められた天才。\nしかし、彼女の正体はホムンクルスである。\n電撃のオーブは非常に強く、受けたものは灰すら残らない。"
CREATURE_NAME_64,"アルテミア"
CREATURE_TITLE_64,"光の女帝 アルテミア"
CREATURE_DESC_64,"100年前の魔族との戦争でもビクともしなかった、鋼鉄王国ペンテオニアの女王。\n彼女の杖からの強力な正義の光は敵を焼き尽くす。"
CREATURE_NAME_65,"ミリアンヌ"
CREATURE_TITLE_65,"青の助手 ミリアンヌ"
CREATURE_DESC_65,"青の大魔法師ソニアの助手兼使用人。\n雇用主であり、実の姉妹のように仲のいい友であるソニアのためだけに動く。\n洞察力と集中力に長けており、短剣で敵の弱点を正確に狙う。"
CREATURE_NAME_66,"シア"
CREATURE_TITLE_66,"幻想のメロディ シア"
CREATURE_DESC_66,"不思議なメロディで人までも癒せる少女。\n彼女の美しい歌声と魔法のハープは、傷ついた人々の心や体を癒す。"
CREATURE_NAME_67,"カラ"
CREATURE_TITLE_67,"古代文明の粋 カラ"
CREATURE_DESC_67,"忘れられた古代文明の魔道工学者が開発した人間型機械ゴーレム。\n彼女の体は古代技術の集合体であり、魔道工学の結晶体とも言える。\n強力な集中砲火で敵を殲滅する最強の兵器。"
CREATURE_NAME_68,"ニア"
CREATURE_TITLE_68,"闇を喰らう眼 ニア"
CREATURE_DESC_68,"深い南の密林の蛮人部族を率いる若き族長。\n遠い昔、祖先から魔獣の血、そして石化の魔眼を受け継いだ。\n敵を拘束し、めった切りにしてとどめを刺す。"
CREATURE_NAME_69,"エスカー"
CREATURE_TITLE_69,"幻術のギャンブラー エスカー"
CREATURE_DESC_69,"闇賭博界の超危険人物。\n他人の心理を見抜く不思議な眼識を持っている。\n彼が投げるダイスに惑わされた瞬間、敗北は決まったも同然だ。"
CREATURE_NAME_70,"セシリア"
CREATURE_TITLE_70,"正義の紅き風 セシリア"
CREATURE_DESC_70,"人並み外れた正義感を持つ少女。いつも誰かの支えになりたいと願っている。\n人々を苦しめる魔族を許さない彼女が履いている魔道ブーツは、敵を粉砕するには十分。"
CREATURE_NAME_73,"チェイス"
CREATURE_TITLE_73,"Type.0 チェイス"
CREATURE_DESC_73,"失われた過去を持つ実験体。戦闘が始めると狂戦士。\n邪魔になるものなら迷わずすべて破壊する怪力の戦闘兵器。"
CREATURE_NAME_75,"ダカーリス"
CREATURE_TITLE_75,"湖の賢者 ダカーリス"
CREATURE_DESC_75,"帝国が占領したエレターナ湖付近の原住民リザードマンたちの賢者。\n武力で制圧された故郷を取り戻すため、8年前にレジスタンスの誕生に加担した。\n一族伝統の魔法で敵を混沌に陥れる。"
CREATURE_NAME_78,"ベルンヘイム"
CREATURE_TITLE_78,"破壊の剣 ベルンヘイム"
CREATURE_DESC_78,"沈黙の騎士。漆黒の剣士。山を揺るがす剣。\n様々な異名を持つ、帝国領で活動している伝説の傭兵。\n彼の巨大な剣は世界のあらゆる力を吸い尽くし、純粋なる破壊だけを求める。"
CREATURE_NAME_87,"グレンウィス"
CREATURE_TITLE_87,"帝国の盾 グレンウィス"
CREATURE_DESC_87,"帝国の平民出身の女騎士。\n実力だけで首都防衛騎士団の副団長までに上り詰めた、多くの平民にとって憧れの的。\n帝国の市民を守る固い盾となることを誓った、誰よりも忠実な騎士。"
CREATURE_NAME_90,"メイ"
CREATURE_TITLE_90,"一攫千金を夢見る乙女 メイ"
CREATURE_DESC_90,"オルベル首都の雑貨店を経営する明るい少女。\n誰にでも好かれるような活発さとポジティブさを持っている。\nカゴから様々なアイテムを取り出して、仲間を支援する。"
CREATURE_NAME_91,"グラディ"
CREATURE_TITLE_91,"アリーナの野獣 グラディ"
CREATURE_DESC_91,"オルベルの決闘場を制覇した男で、その強さを畏怖した人々は彼を「決闘場の獣」と\n呼ぶ。彼の戦闘技術はすばらしく、敵を一瞬のうちに粉砕する。"
CREATURE_NAME_92,"ベロニカ"
CREATURE_TITLE_92,"洞察する瞳 ベロニカ"
CREATURE_DESC_92,"賢者の塔出身であり、ルーン魔法の公式までも再成立した天才。\n今はオルベルの財務官を務めているが、全ギルドを管理する総責任者としても知らせている。\n彼女自身の持つ素晴らしい分析力とルーン魔法で、敵を束縛する。"
CREATURE_NAME_93,"ロマン"
CREATURE_TITLE_93,"信頼の守門長 ロマン"
CREATURE_DESC_93,"オルベル王室を守る守門長。\n王室の許可を得ていない者はロマンの立つ場所から1歩も進めないだろう。\n彼のハルバードが発する圧倒的なオーラは敵をも屈服させる。"
CREATURE_NAME_94,"ユノ"
CREATURE_TITLE_94,"英雄の料理人 ユノ"
CREATURE_DESC_94,"オルベル最高の料理人の一人。\n高級料理から庶民の食卓の味まで、彼女に作り出せない料理はない。\n彼女の料理は、癒しと勇気を与えてくれる。"
CREATURE_NAME_95,"ニッキー"
CREATURE_TITLE_95,"残酷な看守 ニッキー"
CREATURE_DESC_95,"最凶のモンスターたちを監禁しているオルベルの地下監獄で、一人で看守を務めている気性の荒い女戦士。\nアリーナの野獣、グラディにも匹敵する優れた実力で、モンスターたちに恐怖を植え付ける。\n彼女の強力な鉄球は骨を破壊し、肉を引きちぎり、敵を木端微塵にする。"
CREATURE_NAME_96,"ドザルタ"
CREATURE_TITLE_96,"純粋の風 ドザルタ"
CREATURE_DESC_96,"エリドラ王国にある挑戦の塔を守っているエルフの姫。\n古代の遺物、そしてその中に隠されている力については、誰よりもよく分かっている。"
GETHERO_DESC_1,"過去に世界を救った聖剣エアに選ばれた戦士。\n聖剣の力で敵を押しのけ、自身を強化することができる。"
GETHERO_DESC_2,"カーセルの幼馴染で、女神に仕える神官。\n光の力で味方を癒し、守る。女神の加護を通じて、\n他者の魔力と防御力を一時的に強化することもできる。"
GETHERO_DESC_3,"赤き塔の魔法師で、炎の魔法を用いて複数の敵を一度に\n攻撃できる勇敢な少女。\n敵に与えた火種を起爆することで大ダメージを与える\nこともできる。"
GETHERO_DESC_4,"隠された過去を持つ元アサシン。\n単体の敵と戦うのに特化している。\n敵の死角へ的確に回り込み、強力な攻撃を絶え間なく\n行う。"
GETHERO_DESC_5,"凍てつく大地の氷原を支配する蛮族。\n彼は耳をつんざくような雄たけびで敵の士気を崩し、\n嵐のような勢いで敵に突っ込んでいく。"
GETHERO_DESC_6,"複数のドラゴンを仕留めたことがあるドワーフの王で、\n伝説の竜殺し。\n小さな体格に反して、盾による非常に強力な攻撃で\n敵の陣形を崩し、そのまま強力な一撃を叩き込む。"
GETHERO_DESC_7,"機械技術に長けた白い肌のゴブリン。\n巨大ハンドキャノンを用いた範囲攻撃、特殊弾薬による\n敵への妨害、そして強力なトドメの一撃を得意とする。"
GETHERO_DESC_8,"スカイウィンド族の族長として長くすごした彼は、\n空と風の力を借りて敵を倒す。\n強力な稲妻で敵を麻痺させながら、風の加護で味方を\n癒す。"
GETHERO_DESC_9,"冷血な快楽主義者の悪魔。\n巨大なカマを使って敵の魂を刈り取る。\n敵の群れに突然姿を現し、周りの敵を一度に切り刻む。"
GETHERO_DESC_10,"聖なる森を守る、高尚な雰囲気を持ったエルフの姫。\n月の力を込められた矢は彼女の意思に従い、敵を追跡し、\n風の力を込められた矢は、凄まじい勢いで敵を貫通する。"
GETHERO_DESC_11,"はるか昔に世界を救った英雄を祝福した聖人。\n呪われた怒れるカラスを操り、鋭い羽を飛ばして\n敵の陣形を打ち崩す。"
GETHERO_DESC_12,"呪いによって少女に姿を変えられた伝説の海賊。\n敵の頭上に砲丸を落とす、すばらしい能力を持っている。"
GETHERO_DESC_13,"魔王軍が侵略した際に人間同盟軍に加わった\nエルフのドルイド。\n自然と共にし、木を通じて敵を攻撃する。"
GETHERO_DESC_14,"クマを狩れるほど強い装甲獣を手なずけた、冷静な\nハンター。\n彼女の回転ブーメランが敵の退路を断ち、装甲獣の強力なキバで敵を噛み砕く。"
GETHERO_DESC_15,"カーセルの義兄。戦闘で最前列に立って味方を守る、\n鎧を着込んだ真の騎士。\n敵の攻撃を受け止めながら戦うことはまるで城壁だと\n言われる。"
GETHERO_DESC_16,"精霊のランプで魂を導く獣人族。魂の力を使って味方を治療する。\n魂の助けによって、敵の妨害や味方のMP回復も行える。"
GETHERO_DESC_17,"影から敵を狩るダークエルフ。\n彼の復讐心に燃えるクロスボウは、漆黒の闇を撃って\n敵を貫通する。"
GETHERO_DESC_18,"軽い片手剣を使う傭兵。\n素早い動きで敵の攻撃を避け、光のような速さで敵を\n貫く。"
GETHERO_DESC_19,"アイスドラゴンの呪いを受けたことで、魔力を使える\nようになった魔法師。\n強力な氷の魔法を使い、敵を凍らせる。"
GETHERO_DESC_20,"巨大な重槍と盾を持った守護騎士。\n敵の攻撃を盾で受け止め、重槍で敵の戦列を乱す。"
GETHERO_DESC_21,"ナックルによる近接攻撃が得意なハーピー。\n素早く敵の周りを動き回り、大打撃を与える。\n強力な連続攻撃で、敵を吹き飛ばす。"
