KEY,German
LOADING_TEXT_HERO_INTRO_TITLE73,Typ. 0\nChase
LOADING_TEXT_HERO_INTRO_TITLE75,Weiser Mann vom See\nDakaris
LOADING_TEXT_HERO_INTRO_TITLE78,Verwüsterschwert\nBernheim
LOADING_TEXT_HERO_INTRO_TITLE87,Schild des Kaiserreichs\nGlenwys
LOADING_TEXT_HERO_INTRO_TITLE90,"Das Mädchen, was von Reichtümern träumt\nMay"
LOADING_TEXT_HERO_INTRO_TITLE91,Arenabiest\nGladi
LOADING_TEXT_HERO_INTRO_TITLE92,Das Auge der Einsicht\nVeronica
LOADING_TEXT_HERO_INTRO_TITLE93,Der Torwächter des Vertrauens\nLoman
LOADING_TEXT_HERO_INTRO_TITLE94,Die Köchin der Helden\nJuno
LOADING_TEXT_HERO_INTRO_TITLE95,Grausame Kerkermeisterin\nNicky
LOADING_TEXT_HERO_INTRO_TITLE96,Wind der Reinheit\nDosarta
LOADING_TEXT_HERO_INTRO_TITLE97,Meisterin des Feuers\nHanus
LOADING_TEXT_HERO_INTRO_TITLE98,Unsterblicher Gottkönig\nCain 
LOADING_TEXT_TIP_1,Die Ausdauer erholt sich mit der Zeit.
LOADING_TEXT_TIP_2,Du erhältst Rubine für die erstmalige Klärung von Kampfgebieten.
LOADING_TEXT_TIP_3,Pro Tag werden 3 Kerkerschlüssel aufgefrischt.
LOADING_TEXT_TIP_4,"Du erhältst Team-EP durch den Kauf von Helden, Helden-Upgrades und Schlachten."
LOADING_TEXT_TIP_5,"Der Wert und die Leistung von Ausrüstung steigt abhängig von ihrem Grad: Gewöhnlich zu Selten, Rar, Heroisch und Legendär."
LOADING_TEXT_TIP_6,"Je mehr Sterne eine Ausrüstung hat, desto wertvoller und leistungsfähiger wird sie."
LOADING_TEXT_TIP_7,"Zerlege Ausrüstung, um Magiepulver zu erhalten, womit du deine Ausrüstungsoptionen verstärken kannst."
LOADING_TEXT_TIP_8,"Wenn du zwei oder mehr von derselben Ausrüstung besitzt, probier Ausrüstung Erwecken aus, um ihre Sternenwertung zu erhöhen."
LOADING_TEXT_TIP_9,Das maximale Upgrade-Level eines Gegenstands wird von seinem Grad bestimmt.
LOADING_TEXT_TIP_10,"Wenn du deine Ausrüstungs-Option verstärkst, steigen die Werte der Option."
LOADING_TEXT_TIP_11,Einzigartige Waffen können dem Heldenlevel entsprechend verstärkt werden.
LOADING_TEXT_TIP_12,"Sobald du das Tor zum Raum der Prüfungen öffnest, bleibt es solange offen, bis du die Prüfung bestehst."
LOADING_TEXT_TIP_13,"Der beste Weg, um an Skill-Bücher zu kommen, ist der Kerker."
LOADING_TEXT_TIP_14,Pro Tag werden 3 Königl. Schatzkammer-Schlüssel aufgefrischt.
LOADING_TEXT_TIP_15,Du kannst viel Gold aus der Königl. Schatzkammer erbeuten.
LOADING_TEXT_TIP_16,Du kannst die Kampfeinstellungen in den Spieleinstellungen im Spielmenü ändern.
LOADING_TEXT_BROADCAST_WAITING,Stream wird vorbereitet.\nBitte warten!
LOADING_TEXT_HERO_CONTENT_LEVELUP,"Dein Level steigt, je mehr Kampfgebiete du besiegst\nund EP erhälst. Aber bedenke, dass du\nkeine Belohnungen erhälst, wenn du Schlachten verlierst."
LOADING_TEXT_HERO_CONTENT_SKILL,Alle Helden in King's Raid können 4 Skills erlernen.
LOADING_TEXT_HERO_CONTENT_SKILL2,Aktive Skills verbrauchen Manapunkte.
LOADING_TEXT_HERO_CONTENT_SKILL4,"Passive Skills sind Effekte, die während einer Schlacht kontinuierlich wirken."
LOADING_TEXT_HERO_AWAKENING2,Die Kostümveränderung hat die Werte deutlich\nerhöht! Erweckungen können bis zu ★5 vorgenommen werden!
LOADING_TEXT_HERO_EQUIP_ENHANCE,"Verstärke deine Ausrüstung mit unnötigen Gegenstände als Material!\nMax Lv. 3 (Gewöhnlich), Lv. 5 (Selten), Lv. 10 (Rar), Lv. 15 (Heroisch), Lv. 20 (Legendär)."
LOADING_TEXT_HERO_SKILL,"Du kannst die Skill-Level von Helden jederzeit mit Gold erhöhen.\nDie Skill-Level können die Helden-Level nicht überschreiten (max. Level 100).\nVergiss also nicht, die Skill-Level regelmäßig zu erhöhen!"
LOADING_TEXT_DIFFICULTY,"Jedes Kampfgebiet auf der Weltkarte bietet 3 Hardkeitsgrade: Einfach, Normal und Hard."
NONBATTLE_COMMON_LOADING_TIP_1,"Mit Heldenerwerb/-erweckung, Ausdauerverbrauch, Quest/Erfolg abschließen, usw. kannst du dein Teamlevel erhöhen."
NONBATTLE_COMMON_LOADING_TIP_2,"Du kannst ein Fragment erhalten, das für die Erweckung im Großdungeon benötigt wird."
NONBATTLE_COMMON_LOADING_TIP_3,Es gibt Einzigartige Ausrüstungen für Helden.\nStärke deine Helden mit Einzigartige Waffen und Einzigartige Schätze.
NONBATTLE_COMMON_LOADING_TIP_4,"Wenn du eine Szenario-Quest durchführst, kannst du verschiedene Belohnungen erhalten."
NONBATTLE_COMMON_LOADING_TIP_5,"Tritt einer Gilde bei und genieße Gildengruppenjagd, Gildeneroberungskampf und Gildenkrieg. Hole dir verschiedene Vorteile für die Gildenmitglieder!"
NONBATTLE_COMMON_LOADING_TIP_6,Willst du stärker werden?\nDu kannst die Fähigkeiten der Ausrüstung durch Verstärkung und Erweckung erhöhen.
NONBATTLE_COMMON_LOADING_TIP_7,Gehe zum Turm der Herausforderung!\nDu kannst Materialien für die Artefakt-Herstellung erhalten.
NONBATTLE_COMMON_LOADING_TIP_8,"Im Unterirdischen Königslabyrinth kannst du Erinnerungsfragmente erhalten.\nFordere dich heraus, wenn du einen Einzigartigen Schatz erhalten möchtest!"
NONBATTLE_COMMON_LOADING_TIP_9,"Wenn du eine Legendäre Ausrüstung benötigst, ist es gut an einer Gruppenjagd teilzunehmen! Viele Ausrüstungen, die dich stärker machen, warten auf dich."
NONBATTLE_COMMON_LOADING_TIP_10,Benötigst du mehr Essenzen für die Transzendenz?\nKläre den Turm der Prüfungen!
NONBATTLE_COMMON_LOADING_TIP_11,In der Helden-Schenke kannst du einen neuen Helden rekrutieren.\nBaue eine Freundschaft mit besuchten Helden!
NONBATTLE_COMMON_LOADING_TIP_12,"Organisiere das 8-Personen-Deck, um einen Weltboss herauszufordern, und erhalte eine Belohnung gemäß der Rangliste!"
NONBATTLE_COMMON_LOADING_TIP_13,Du kannst eine Rune mit einem Fach an die Ausrüstung anbringen.\nVerstärke die Fähigkeiten der Helden mit Runen!
NONBATTLE_COMMON_LOADING_TIP_14,"Wenn du das Kapitel beendest, wenn alle Helden am Leben sind, bekommst du 3 Sterne, wenn ein Held gefallen ist, bekommst du 2 Sterne.\nSind mehr als 2 Helden gefallen, bekommst du 1 Stern."
NONBATTLE_COMMON_LOADING_TIP_15,"In den Ehrenaufzeichnungen kannst du die Rangliste der Arena, des Weltbosses und der Gildeneroberung überprüfen."
CHAPTER1_COMMON_LOADING_STORY_1,"Kasel und Frey sind auf dem Weg, den älteren Bruder zu finden,\nder zur Expedition gegangen ist."
CHAPTER2_COMMON_LOADING_STORY_1,Kasel ist der Besitzer des Heiligen Schwertes. Er muss die schwere Last tragen.
CHAPTER3_COMMON_LOADING_STORY_1,Konflikt und Misstrauen blockieren den Weg für Kasel und seine Freunde.\nSie müssen es überwinden.
CHAPTER4_COMMON_LOADING_STORY_1,"Kasel und seine Freunde stehen sich selbst gegenüber.\nDas ist die Dunkelheit, die sie verstecken wollten."
CHAPTER5_COMMON_LOADING_STORY_1,"Kasel und seine Freunde stehen sich selbst gegenüber, als sie versucht haben ihren Willen zu schützen, der sich Verzweiflung verwandelte."
CHAPTER6_COMMON_LOADING_STORY_1,Hier in einer Wüste voller Geheimnisse entwickeln sich Kasel und seine Freunde weiter.
CHAPTER7_COMMON_LOADING_STORY_1,Verlorenes Leid und Schmerz. Kasel konnte das Schlimmste nicht verhindern.
CHAPTER8_COMMON_LOADING_STORY_1,"Einen Schritt als Besitzer des Heiligen Schwertes zu machen, bedeutet,\ndass er den stärksten Willen braucht ... Und ..."
CHAPTER9_COMMON_LOADING_STORY_1,"Für das Lächeln der Menschen, die ihm viel bedeuten ... Kasel ..."
ORDEAL_COMMON_LOADING_TIP_1,Bekämpfe die innere Dunkelheit und gewinne!
ORDEAL_COMMON_LOADING_TIP_2,"Wenn du den Kampf bei Raum der Prüfungen gewinnst, kannst du im Raum der Reinigung eine Erweckung durchführen."
ROYALDUNGEON_LOADING_TIP_1,"Verwende Gold-Booster, wenn du die Königl. Schatzkammer benutzt."
ROYALDUNGEON_LOADING_TIP_2,"In der Königl. Schatzkammer kann man viel Gold bekommen.\nFordere die höhere Etage heraus, um mehr Gold zu erhalten!"
ROYALDUNGEON_LOADING_STORY_1,Loman beschützt diesen Ort hier allein.\nEr macht jeden Tag ein Stück Holz.
ROYALDUNGEON_LOADING_STORY_2,Die vertrauenswürdigste und ehrlichste Person in Orvel kann die Königl. Schatzkammer am besten schützen.
ROYALDUNGEON_LOADING_STORY_3,"Es ist die Quelle des großen Reichtums der königlichen Familie,\ngleichzeitig bedrohen aber auch viele Menschen die königliche Familie dafür."
ROYALDUNGEON_LOADING_STORY_4,"Wir wissen noch nicht, wer das hier lagert.\nWir können es nur annehmen."
PRISON_COMMON_LOADING_TIP_1,"Du musst die Eigenschaften von Bereichen verstehen, um sie zu klären.\nÜberprüfe die Eigenschaften der Monster."
PRISON_COMMON_LOADING_TIP_2,"Skill-Eigenschaftsverstärkung wird benötigt, um einen Helden stärker zu machen!"
PRISON_COMMON_LOADING_TIP_3,"Wenn du das Skill-Buch verwendest, das du im Kerker erhalten hast, kannst du die Skills des Helden verstärken."
PRISON_COMMON_LOADING_STORY_1,"Wenn du wissen möchtest, warum die Gefangenen in Kerker ruhig sind,\nsprich mit Nicky."
PRISON_COMMON_LOADING_STORY_2,"Nickys Waffe, Streitkolben der Rehabilitation, hat viel dazu beigetragen, den Frieden im Kerker zu stiften."
PRISON_COMMON_LOADING_STORY_3,"Wenn du ein Verbrechen begangen hast, um zu diesem Kerker zu kommen,\nsei dir sicher, dass du nicht lebend hier rauskommst."
CONQUEST_COMMON_LOADING_TIP_1,Du kannst den Eroberungskampf jeden Tag 3 Mal in jedem Kapitel betreten.
CONQUEST_COMMON_LOADING_TIP_2,"Wenn du ein Heldenlevel schneller erhöhen möchtest, vergiss nicht am Eroberungskampf teilzunehmen!"
HIDEOUT_COMMON_LOADING_TIP_1,Du kannst den Großdungeon jeden Tag 3 Mal jedem Kapitel betreten.
HIDEOUT_COMMON_LOADING_TIP_2,"Wenn du mehr Fragmente benötigst, verwende den Beute-Booster."
HIDEOUT_COMMON_LOADING_TIP_3,Fragmente und Essenzen sind das wichtige Material für Erweckung/Transzendenz.\nSammle die nötigen Materialien.
CHALLENGETOWER_COMMON_LOADING_TIP_1,Der Turm der Herausforderung wird am ersten Tag eines jeden Monats eröffnet.
CHALLENGETOWER_COMMON_LOADING_TIP_2,Aller 2 Stunden wird 1 Würfel der Herausforderungen berechnet. \nHole dir die Artefakt-Fragmente durch Kämpfe.
CHALLENGETOWER_COMMON_LOADING_TIP_3,"Wenn du viele Artefakt-Fragmente erhalten möchtest, verwende Beute-Booster."
CHALLENGETOWER_COMMON_LOADING_TIP_4,"Wenn du 1.000 Artefakt-Fragmente hast, kreiere ein Artefakt!\nDu kannst ein gutes Artefakt bekommen."
CHALLENGETOWER_LOADING_TIP_66F_1,Antiker Magie-Golem versetzt den Feinden um sich herum ständig Stromschläge\nund ist stark mit Mag. Schäden.\nVerwende die Massenkontroll-Immunität oder einen Fernhändler.
CHALLENGETOWER_LOADING_TIP_67F_1,Bei Skelett-Totem werden viele Skelettsoldaten beschworen.\nBenutze Helden mit einem weiten Frontalattacken-Skill.
CHALLENGETOWER_LOADING_TIP_68F_1,"Mantikor benutzt die Fähigkeit, die den geschlossenen Gegnern\nständig großen Schaden zufügt.\nVerwende die Fähigkeit, die den Schaden beseitigen kann."
CHALLENGETOWER_LOADING_TIP_69F_1,"Drachenkopfstatue feuert ständig ein Geschoss ab, das einen Feind vor sich tötet.\nVerwende die Fähigkeit, die den Schaden oder die Bewegungsfähigkeit beseitigen kann."
CHALLENGETOWER_LOADING_TIP_72F_1,"Bei Massenkontroll-Immunität erleidet der Angriff von Gau, Barbar der Frostländer, keinen Schaden."
CHALLENGETOWER_LOADING_TIP_73F_1,"Harpienkönigin benutzt ständig die Fähigkeit, die die Feinde in ihrer Nähe tötet.\nVerwende die Fähigkeit, die den Schaden beseitigen kann."
CHALLENGETOWER_LOADING_TIP_74F_1,"Wenn die Lavas, die ein brennendes Lavagolem beschworen hat, die Leiste sammeln, erleidest du großen Mag. Schaden.\nBenutze Helden mit einer weiten Frontalattacke-Fähigkeit, um die Lavas schnell zu töten."
CHALLENGETOWER_LOADING_TIP_75F_1,"Infira fliegt nach einer gewissen Zeit und richtet ständig großen Schaden an.\nVerwende Massenkontroll-Skill, um Infira außer Gefecht zu setzen."
CHALLENGETOWER_LOADING_TIP_76F_1,Crow benutzt ständig einen mächtige Skill.\nDu musst mithilfe des Massenkontroll-Skills Crow davon abhalten seine Skills zu verwenden.
CHALLENGETOWER_LOADING_TIP_77F_1,"Licht der Hölle fügt Feinden in näherer Umgebung ständig großen Schaden zu.\nAuch wenn du Massenkontroll-Skill für eine bestimmte Zeit erhältst, wirst du für eine Weile unter Massenkontroll-Immunität stehen."
CHALLENGETOWER_LOADING_TIP_78F_1,Miriannes Skill greift den Feind mit der niedrigsten Mag. VERT an.\nBeschütze diesen Helden und greife an.
