KEY,German
CS_CCE_C1_1_005,Also bitte sprich in der Öffentlichkeit ganz normal mit mir.
CS_CCE_C1_1_006,Hmm... wie wär's damit?
CS_CCE_C1_1_007,..?
CS_CCE_C1_1_008,Für den heutigen Tag wirst du meine Freundin sein.
CS_CCE_C1_1_009,Dann machen wir die Begrüßung einfach noch einmal.
CS_CCE_C1_1_010,"Hallo Aisha, was für ein schöner Morgen, nicht wahr?"
CS_CCE_C1_1_011,CONVERSATION_SURPRISE
CS_CCE_C1_1_012,"Ähem. J-ja, Artemia. Guten ... morgen."
CS_CCE_C1_1_013,Ich glaube ich habe dich schon länger nicht mehr gesehen. Seit der einen Party im Palast.
CS_CCE_C1_1_014,Was bringt dich nach Orvelia?
CS_CCE_C1_1_015,"Na, dieses Weihnachten, oder wie das heißt. Ich verstehe nicht ganz, warum es gefeiert wird."
CS_CCE_C1_1_016,"Aber ich hörte, dass es für viele Leute ein wichtiges Fest ist und wollte mir das dann auch mal persönlich anschauen."
CS_CCE_C1_1_017,Dieses Jahr heißt es auch irgendwie anders ... 'Verwichteltes Weihnachten' oder so ähnlich?
CS_CCE_C1_1_018,"Genau, dieses Fest ist ein bisschen anders, als die der letzten Jahre."
CS_CCE_C1_1_019,"Die Mitarbeiter verteilen überall im in der Stadt künstliche Monster, diese lassen Münzen fallen, wenn sie besiegt werden ..."
CS_CCE_C1_1_020,und mit diesen Münzen können die Teilnehmer Geschenke für die Kinder der Stadt kaufen.
CS_CCE_C1_1_021,"Also warum willst du, eine Tochter aus hohem Hause, an so einem Event teilnehmen?"
CS_CCE_C1_1_022,"Adel verpflichtet. Es liegt in der Verantwortung von uns Wohlhabenden, den weniger gut betuchten in der Stadt zu helfen."
CS_CCE_C1_1_023,"Undabhängig von ihrer Herkunft, sind die Kinder die Zukunft dieses Landes. Deshalb ist es selbstverständlich, dass auch der Adel seinen Teil beisteuert, auf sie aufzupassen und für ihr Glück zu sorgen."
CS_CCE_C1_1_024,Wie von der Daphnel-Familie erwartet.
CS_CCE_C1_1_025,"Ich bin neugierig, aber ist deine Zofe heute gar nicht bei dir?"
CS_CCE_C1_1_026,Priscilla muss sich heute um andere Angelegenheiten kümmern und konnte deshalb nicht mitkommen.
CS_CCE_C1_1_027,"Ich muss noch jemand anderes finden, um Rudolphs Stelle zu besetzen..."
CS_CCE_C1_1_028,Das Event startet erst in ein paar Stunden und bis dahin muss ich einen Ersatz gefunden haben.
CS_CCE_C1_1_029,"Rudolph? Ach, das Rentier mit der roten Nase?"
CS_CCE_C1_1_030,"Ja genau, die Teilnehmer müssen mindestens einen Weihnachtsmann und einen Rudolph dabeihaben, um mitmachen zu können."
CS_CCE_C1_1_031,"Es spielt keine Rolle, falls es mehrere Weihnachtsmänner und Rudolphs gibt."
CS_CCE_C1_1_032,"Ich dachte, dass ich heute keine Begleitung bräuchte, deshalb bin ich alleine gekommen ..."
CS_CCE_C1_1_033,"Ein süßes Rentier, hm... wie wäre es denn mit dieser Person da vorne?"
CS_CCE_C1_1_034,CONVERSATION_SURPRISE
CS_CCE_C1_1_035,"Lass ihn uns schnell fragen, bevor jemand anderes ihn wegschnappt!"
CS_CCE_C1_2_001,"Hier lang? Ja, dort lang!"
CS_CCE_C1_2_002,"Sieht so als, als hätte er etwas Dringendes zu erledigen. Was es wohl ist?"
CS_CCE_C1_2_003,"Ich weiß nicht, aber er ist ganz schön in Eile."
CS_CCE_C1_2_004,"Aber sieh mal, die Monster wurden schon losgelassen, obwohl das Fest noch gar nicht begonnen hat."
CS_CCE_C1_2_005,Wir brauchen schnell einen Rudolph ...
CS_CCE_C1_2_006,"Hab ich dich, du falscher Weihnachtsmann!"
CS_CCE_C1_2_007,CONVERSATION_SURPRISE
CS_CCE_C1_2_008,Was? Falscher Weihnachtsmann? Wie unhöflich!
CS_CCE_C1_2_009,"Siehst du nicht, ich hab sogar meinen Rudolph dabei."
CS_CCE_C1_2_010,Quatsch! Objekte zählen nicht!
CS_CCE_C1_2_011,"Und außerdem geht es darum, den Kindern Geschenke zu ermöglichen!"
CS_CCE_C1_2_012,"Du willst doch nur die ganzen Leckereien klauen, die die Leute für den Weihnachtsmann bereitgestellt haben!"
CS_CCE_C1_2_013,Wie bitte? Wofür hältst du mich? Einen Essensdieb?
CS_CCE_C1_2_014,Ich bin der große Miruru und mit solchen Kleinigkeiten gebe ich mich gar nicht erst ab!
CS_CCE_C1_2_015,Lügner! Die Geister haben mir alles verraten!
CS_CCE_C1_2_016,"Als du dich bei Mays Laden umgezogen hast,"
CS_CCE_C1_2_017,hast du deinen Plan leise vor dich hingemurmelt und immer 'wahaha' gemacht!
CS_CCE_C1_2_018,"Tzk, erwischt ... Moment mal, wieso hast du mich beim Umziehen beobachtet?!"
CS_CCE_C1_2_019,Was sagst du da? Die Geister sind überall in unserer Welt!
CS_CCE_C1_2_020,"Aaaargh! Was geschehen ist, ist geschehen!"
CS_CCE_C1_2_021,"Ich verwandel dich in gebratenen Rudolph, für meine Mahlze... ich meine, für die Miruru-Piraten!"
CS_CCE_C1_2_022,"Hmpf, ich bin überrascht so einen schlechten Weihnachtsmann zu sehen."
CS_CCE_C1_2_023,"Das kann ich nicht zulassen! Das Verwichtelte Weihnachten ist dazu da, den Kindern Glück zu bringen"
CS_CCE_C1_2_024,"und nicht, damit sich ein Gauner das ganze Essen unter den Nagel reißt. Dafür wirst du bestraft werden!"
CS_CCE_C1_2_025,"Also kleiner Rudolph, lass uns dir helfen. Und dafür ..."
CS_CCE_C1_2_026,"Dafür wollt ihr, dass ich euer Rudolph werde?"
CS_CCE_C1_2_027,"Nagut, wenn ihr mir bei meiner Arbeit helft, helfe ich euch ebenfalls!"
CS_CCE_C1_2_028,"Es gibt schließlich keine Regel, die besagt, dass die Mitarbeiter nicht teilnehmen dürfen."
CS_CCE_C1_2_029,"Super, das beschleunigt die Sache etwas."
CS_CCE_C1_2_030,Dann werfen wir mal diesen unhöflichen Weihnachtsmann raus.
CS_CCE_C1_3_001,"Raus mit dir, du diebische Elster!"
CS_CCE_C1_3_002,Neeeeeein! Meine Leckereien!
CS_CCE_C1_3_003,"Hmm, jetzt habe ich ein schlechtes Gewissen. Sie ist doch nur ein Kind ..."
CS_CCE_C1_3_004,"Das macht nichts, ihr wahres Alter ist ... oh? Sollte ich da lieber nicht drüber sprechen?"
CS_CCE_C1_3_005,"Nagut, dann halte ich mal lieber den Mund!"
CS_CCE_C1_3_006,"Ich habe keine Ahnung welche Art von Magie du verwendest, aber du scheinst wirklich talentiert zu sein ... ähm ..."
CS_CCE_C1_3_007,"Äh, ... Herr Rentier."
CS_CCE_C1_3_008,"Oh, mein Name ist Rephy! Ich bin ein Weiser der Tamian!"
CS_CCE_C1_3_009,"Nett euch beide kennenzulernen, Artemia, Aisha!"
CS_CCE_C1_3_010,"Die Tamian ... wenn ich mich recht entsinne ist das doch eine seltene Rasse, die im Elidora-Wald lebt, oder?"
CS_CCE_C1_3_011,"Moment mal, wir haben uns doch gar nicht vorgestellt?"
CS_CCE_C1_3_012,"Achso, also die Geister haben mir schon alles über euch verraten!"
CS_CCE_C1_3_013,"Eigentlich besteht meine Aufgabe darin, umherwandernden Geistern den Weg ins Jenseits zu zeigen,"
CS_CCE_C1_3_014,"aber manchmal wollen sie nicht und bleiben einfach an Orten, die ihnen vertraut sind. Meist in meiner Nähe!"
CS_CCE_C1_3_015,Und sie verraten mir alles mögliche!
CS_CCE_C1_3_016,Sind sowas dann nicht meist böse oder rachsüchtige Geister?
CS_CCE_C1_3_017,"Nein, diese Kinder sind immer sehr nett!"
CS_CCE_C1_3_018,"Sie können ein bisschen nekisch sein, aber sie verletzen niemanden!"
CS_CCE_C1_3_019,"I..ich verstehe. Schön dich kennenzulernen, Rephy."
CS_CCE_C1_3_020,"Warum sucht jemand wie du, als Event-Mitarbeiter, eigentlich nach jemandem wie diesem Kind?"
CS_CCE_C1_3_021,"Oh? Also... nunja, es gibt einige Leute, die dieses Fest einfach nicht ernst genug nehmen!"
CS_CCE_C1_3_022,"Die Geister erzählten mir von einem stehlenden, einem Streiche spielenden und einem betrunkenen Weihnachtsmann!"
CS_CCE_C1_3_023,"Darum muss ich sie finden und davon abhalten, dieses Fest zu zerstören!"
CS_CCE_C1_3_024,"Hm, ich verstehe."
CS_CCE_C1_3_025,"Ich habe jedenfalls keine Lust, dass das erste Fest, an dem ich teilnehme, ins Wasser fällt."
CS_CCE_C1_3_026,Deswegen helfen wir dir natürlich.
CS_CCE_C1_3_027,"Vielleicht kannst du uns ja dann umgekehrt bei dem Hauptfestteil helfen, Rephy."
CS_CCE_C1_3_028,Vielen Dank! Ich verlasse mich auf euch!
CS_CCE_C1_4_001,"Nun dann, es ist Zeit einen Weihnachtsmann zu finden, der Streiche treibt!"
CS_CCE_C1_4_002,"Also eher ein Clown, als ein Weihnachtsmann? Was macht er denn so?"
CS_CCE_C1_4_003,Angeblich schleicht er sich gern in anderer Leute Schlafzimmer und treibt dann während sie schlafen sein Unding!
CS_CCE_C1_4_004,CONVERSATION_SURPRISE
CS_CCE_C1_4_005,"Ich weiß nicht genau, was er da vorhat, aber jemand könnte sich erschrecken! Das kann ich nicht zulassen!"
CS_CCE_C1_4_006,"Immerhin war das letzte Halloween auch frei von bösen Geistern und ihrem Schabernack! Und das war doch unheimlich angenehm, oder nicht?"
CS_CCE_C1_4_007,Solche Sachen können ruhig bis zum nächsten Halloween warten!
CS_CCE_C1_5_001,"Da steckst du ja, du Unfug treibender Weihnachtsmann! Oder sollte ich lieber seltsamer Dämon sagen?!"
CS_CCE_C1_5_002,Was? Ein Dämon?!
CS_CCE_C1_5_003,"Meine Güte, was für ein niedliches, kleines Rentier. Aber mich so zu schimpfen ist doch nicht notwendig. Und seltsam bin ich schon gar nicht!"
CS_CCE_C1_5_004,Ich bin nämlich der netteste Dämon auf der ganzen Welt!
CS_CCE_C1_5_005,Achso? Und trotzdem willst du dich in die Betten von netten Leuten schleichen und sie erschrecken!
CS_CCE_C1_5_006,"Die Geister haben genau gehört, wie du dich über ein Mädchen in einem Sarg unterhalten hast. Du weißt schon, eine von denen, die nicht leben oder sterben können."
CS_CCE_C1_5_007,Huch? Woher ...
CS_CCE_C1_5_008,Abartiger Dämon ...
CS_CCE_C1_5_009,"Du hast nicht nur Untote in diese Stadt gebracht,"
CS_CCE_C1_5_010,sondern willst auch noch schlafende Menschen in ihren Betten erschrecken?!
CS_CCE_C1_5_011,"Ich wusste es doch, Dämonen kann man nicht trauen!"
CS_CCE_C1_5_012,"Meine Vorfahren mit ihrem eigenen Blut bezahlt, um Dämonen im Zaum zu halten"
CS_CCE_C1_5_013,und du willst diesen unschuldigen Menschen ans Leder!
CS_CCE_C1_5_014,"M..moment mal, das hast du ganz falsch verstanden."
CS_CCE_C1_5_015,"Ich wollte mich doch nur bei solchen reinschleichen, die Alpträume haben und diese dann verjagen, damit die Leute in Ruhe schlafen können!"
CS_CCE_C1_5_016,Was? Also wolltest du gar keine Streiche spielen?
CS_CCE_C1_5_017,"Nein! Guck mal, ich hab doch nicht mal einen Rudolph, ich kann also gar nicht teilnehmen."
CS_CCE_C1_5_018,"Ich wollte den Leuten einfach etwas Gutes tun, auf die Art, die ich am Besten kann. Und ich bin nun mal ein Traumdämon ..."
CS_CCE_C1_5_019,"Nagut, in diesem Fall ..."
