KEY,Spanish
Sub1_Ophelia_4_15,No tenía que perderlos pero... Todo es mi culpa.
Sub1_Ophelia_4_16,Yo... Si te parece... Yo te podría ayudar...
Sub1_Ophelia_4_17,No te preocupes por eso.
Sub1_Ophelia_4_18,"Pero, ¿podrías indicarme el camino para salir de aquí?"
Sub1_Ophelia_4_19,Tengo que encontrar una forma de recuperar a mis amigos.
Sub1_Ophelia_4_20,Los caminos del interior del Árbol del Mundo son complejos y peligrosos..
Sub1_Ophelia_4_21,Si... Si yo te acompaño... Sería lo mejor.
Sub1_Ophelia_4_22,¿Estás recolectando la savia de este lugar? 
Sub1_Ophelia_4_23,Sí... Las hojas frescas... Estimulan el cerebro...
Sub1_Ophelia_4_24,Es bueno para tener ideas... Aah... Yo... Soy escritor. 
Sub1_Ophelia_4_25,¡Guau! ¿Un escritor? ¡Eso es genial!
Sub1_Ophelia_4_26,Jeje... Me da algo de pena pero estoy escribiendo una novela romántica.
Sub1_Ophelia_4_27,A mí me gustan mucho mucho las novelas románticas.
Sub1_Ophelia_4_28,¡¡¡Especialmente 'Amor Inmaduro Como Manzanas Verdes No.1' de Wild Glasses!!!
Sub1_Ophelia_4_29,El final fue tan... ¡¿Cómo puede alguien tener ese tipo de ideas?!
Sub1_Ophelia_4_30,Ajaja... Yo también... Conozco bien... a ese autor.
Sub1_Ophelia_4_31,Aah... ¿Dijiste que eres una astróloga? 
Sub1_Ophelia_4_32,"¡Sí, sí! Estaba leyéndole las cartas a las personas que me encontraba en el camino del peregrinaje. "
Sub1_Ophelia_4_33,Leerle las cartas a otras personas hacía felices a mis amigos.
Sub1_Ophelia_4_34,Anímate... Estoy seguro de que podrás resolver tu problema.
Sub1_Ophelia_4_35,"Eeh... Si te parece bien, ¿podrías contarme algunas de tus historias en el camino?"
Sub1_Ophelia_5_1,Guau... ¿Estás en busca de tu destino?
Sub1_Ophelia_5_2,Estoy segura de que él es exactamente lo que busco.
Sub1_Ophelia_5_3,¿Qué...? ¿Él? Aah... Estabas hablando de eso...
Sub1_Ophelia_5_4,Pensé que te referías a la crisis en la que se encuentra el mundo o algo así...
Sub1_Ophelia_5_5,"Jaja, el amor de una joven es más importante que el destino del mundo."
Sub1_Ophelia_5_6,(Salir de viaje solo para buscar a su amor...)
Sub1_Ophelia_5_7,(Sería buen material para el segundo volumen.)
Sub1_Ophelia_5_8,Jajaja... Conque sí...
Sub1_Ophelia_5_9,Pero hablar de esto no importa si no tengo a mis amigos conmigo.
Sub1_Ophelia_5_10,Mmm... Si analizamos tu historia... Tus amigos...
Sub1_Ophelia_5_11,"Son algo así como espíritus, ¿no?"
Sub1_Ophelia_5_12,Espíritus... Es algo complicado.
Sub1_Ophelia_5_13,Ellos se muestran solo ante mí...
Sub1_Ophelia_5_14,"¿Uh? Ahora que lo pienso... Leo, tú no pareces nada sorprendido con este tipo de historias."
Sub1_Ophelia_5_15,La mayoría de las personas pensarían que estoy bromeando si hablo de algo como esto...
Sub1_Ophelia_5_16,Umm... Es que yo también soy algo así...
Sub1_Ophelia_5_17,Generalmente nos llaman gnomos.
Sub1_Ophelia_5_18,"¡Gnomo...! Aah, por eso es que tus orejas..."
Sub1_Ophelia_5_19,Jeje... Qué pena...
Sub1_Ophelia_5_20,Eeh... De cualquier manera es la primera vez que escucho de alguien como tus amigos...
Sub1_Ophelia_5_21,Creo que no habían libros que hablaran de nada similar en la biblioteca...
Sub1_Ophelia_5_22,¿Biblioteca?
Sub1_Ophelia_5_23,Aah... ¿No te había dicho?
Sub1_Ophelia_5_24,"Mi afición es ser escritor, pero trabajo como escriba en el castillo de Orvel. "
Sub1_Ophelia_5_25,Eeh... ¿Escriba del castillo de Orvel?
Sub1_Ophelia_5_26,¿Escriba de la biblioteca que se rumora tiene todos los libros que existen?
Sub1_Ophelia_5_27,Jeje... Todo es gracias a la princesa Scarlet quien es aficionada a la lectura.
Sub1_Ophelia_5_28,Escuché que la biblioteca del castillo de Orvelia es una verdadera fuente de conocimiento.
Sub1_Ophelia_5_29,¿Podría encontrar alguna forma de recuperar a mis amigos en ese lugar?
Sub1_Ophelia_5_30,"Leo, ¿puedo yo también ir a la biblioteca?"
Sub1_Ophelia_5_31,Quiero averiguar si hay algún método para hacer que mis amigos regresen.
Sub1_Ophelia_5_32,¿Perdón? Umm... Yo... La biblioteca del castillo real no es un lugar para frecuentar así como así...
Sub1_Ophelia_5_33,Jajaja... Este... Entonces... Habrá que pedir permiso y...
Sub1_Ophelia_5_34,(¡SÍ!)
Sub1_Ophelia_6_1_1,Guau... De verdad es extraordinario...
Sub1_Ophelia_6_1_2,¡Me siento emocionada...! 
Sub1_Ophelia_6_1_3,"He pasado por la capital antes para ver presentaciones, pero... Nunca pensé que podría venir a la biblioteca real."
Sub1_Ophelia_6_1_4,Este lugar... Dicen que fue el primero en construirse cuando estaban construyendo el castillo. 
Sub1_Ophelia_6_1_5,Gracias a los reyes del pasado que sabían apreciar el valor de la lectura... Ahora tenemos un gran espacio más allá de la imaginación... 
Sub1_Ophelia_6_1_6,Todas las publicaciones que difícilmente se encuentran alrededor del mundo se encuentran reunidas en este lugar. 
Sub1_Ophelia_6_1_7,Incluso durante la guerra de los demonios... Yo me quedé en este lugar para proteger los libros.
Sub1_Ophelia_6_1_8,"(Guau, ¿la guerra de los demonios...? ¿Qué edad tendrá?)"
Sub1_Ophelia_6_1_9,Wow... Siendo este lugar así de amplio 
Sub1_Ophelia_6_1_10,podrían estar los libros de Wild Glasses que tanto me gustan.
Sub1_Ophelia_6_1_11,Jajaja... Podría ser...
Sub1_Ophelia_6_1_12,"Escriba, estás de vuelta. "
Sub1_Ophelia_6_1_13,Eeh... Saludos su alteza. Se encontraba usted en la biblioteca.
Sub1_Ophelia_6_1_14,"¡Ah! Saludos su alteza, yo soy la bruja Ophelia."
Sub1_Ophelia_6_1_15,¿Bruja?
Sub1_Ophelia_6_1_16,(Ay... Quizá no debí mencionar la palabra 'bruja' aquí en el castillo.)
Sub1_Ophelia_6_1_17,Yo... Ella no es una mala persona...
Sub1_Ophelia_6_1_18,La conocí cuando estaba afuera...
Sub1_Ophelia_6_1_19,Ha solicitado amablemente ver uno de nuestros libros y... No he podido negarme a...
Sub1_Ophelia_6_1_20,Con el permiso de su majestad... Los... Los libros comunes... He pensado que estaría bien y...
Sub1_Ophelia_6_1_21,Estoy sorprendida de que mi escriba esté dispuesto a hablar así por alguien. 
Sub1_Ophelia_6_1_22,Has demostrado ser confiable y yo confío en tu juicio.
Sub1_Ophelia_6_1_23,Espero que encuentres el libro que buscas en este lugar.
Sub1_Ophelia_6_1_24,¡Muchas gracias princesa!
Sub1_Ophelia_6_1_25,Hay algo que debo decirte con urgencia acerca de la condición de mi padre.
Sub1_Ophelia_6_1_26,"Tratándose de ti, escriba, creo que puede que tengas una respuesta para mí."
Sub1_Ophelia_6_1_27,Si existe la más mínima posibilidad...
Sub1_Ophelia_6_1_28,"Ni una forma para encontrarlos, ni siquiera un libro que mencione a mis amigos..."
Sub1_Ophelia_6_1_29,No pudiste... Encontrar un libro.
Sub1_Ophelia_6_1_30,Mmm... Si no está aquí quizá en la sección prohibida...
Sub1_Ophelia_6_1_31,¿Sección prohibida?
Sub1_Ophelia_6_1_32,Mantenemos por separado los libros inusuales en la sección prohibida...
Sub1_Ophelia_6_1_33,Si esos libros desaparecen sería una gran pérdida para todo el reino...
Sub1_Ophelia_6_1_34,Y además a diferencia de los libros normales yo no...
Sub1_Ophelia_6_1_35,Agh... No debí decir eso. No debí decir eso. ¡Por favor olvida lo que acabo de decir!
Sub1_Ophelia_6_1_36,No. ¡Está bien Leo! ¡Gracias por decirme!
Sub1_Ophelia_6_1_37,Trataré de buscar allí. 
Sub1_Ophelia_6_1_38,Lo siento pero... De verdad no puedes entrar a ese lugar...
Sub1_Ophelia_6_1_39,Bueno... Entonces... Te deseo buena suerte...
Sub1_Ophelia_6_1_40,No puedo... No puedo rendirme así.
Sub1_Ophelia_6_1_41,Ellos son como mi familia y han vivido conmigo desde que era niña. 
Sub1_Ophelia_6_1_42,No puedo... No puedo dejar ir a mis amigos así.
Sub1_Ophelia_6_1_43,Por favor. Te lo ruego.
Sub1_Ophelia_6_1_44,Estoy dispuesta a hacer lo que sea si hay al menos una posibilidad.
Sub1_Ophelia_6_1_45,Entrar sin permiso a la sección  prohibida es considerado un crimen grave.
Sub1_Ophelia_6_1_46,¡Princesa!
Sub1_Ophelia_6_1_47,Sin embargo...
Sub1_Ophelia_6_1_48,Tus últimas palabras me han hecho reconsiderar.
Sub1_Ophelia_6_1_49,No puedo darte mucho tiempo...
Sub1_Ophelia_6_2_1,Qué miedo... La atmósfera en este lugar es totalmente distinta a antes. 
Sub1_Ophelia_6_2_2,"No, no. ¡No da nada de miedo!"
Sub1_Ophelia_6_2_3,Chicos. Yo me aseguraré de salvarlos.
Sub1_Ophelia_6_2_4,Eeh... Ten cuidado...
Sub1_Ophelia_6_2_5,Los libros de la sección prohibida están encantados.
Sub1_Ophelia_6_2_6,La mayoría no tienen buena personalidad... Si se molestan te atacarán.
Sub1_Ophelia_6_2_7,"Por eso es que solo yo, que soy administrador de la biblioteca, vengo a este lugar. "
Sub1_Ophelia_6_2_8,¡¿Qué?! ¿Los libros atacan...?
Sub1_Ophelia_6_2_9,¡Seré cuidadosa como has dicho!
Sub1_Ophelia_6_2_10,Mmm... ¿Por dónde debería empezar a buscar...?
Sub1_Ophelia_6_2_11,¿Umm...?
Sub1_Ophelia_6_2_12,[¡Alerta de Emergencia! ¡Alerta de Emergencia!]
Sub1_Ophelia_6_2_13,[¡Intruso! ¡Intruso!]
Sub1_Ophelia_6_2_14,[¡¡Todos Arriba!! ¡¡Todos Arriba!!]
Sub1_Ophelia_6_2_15,¡Shh! ¡Sil... Silencio!
Sub1_Ophelia_6_2_16,[¿Silencio?]
Sub1_Ophelia_6_2_17,"¡Sí, que hagas silencio!"
Sub1_Ophelia_6_2_18,[...Ingresando... 'Silencio'...]
Sub1_Ophelia_6_2_19,[¡¡¡Piiiiiip!!!]
Sub1_Ophelia_6_2_20,¡BAM!
Sub1_Ophelia_6_2_21,Waaaaaaa...
Sub1_Ophelia_6_2_22,¡¡¡NO!!! ¡¡¡¡Estamos acabados!!!!
Sub1_Ophelia_6_3_1,Fiu... ¡Tendremos que aturdir a los libros para no dañarlos!
Sub1_Ophelia_6_3_2,¡Ten cuidado! ¡Los libros no deben de ser dañados bajo ninguna circunstancia!
Sub1_Ophelia_6_4_1,[¡¡Alerta de Emergencia!! ¡¡Alerta de Emergencia!!]
Sub1_Ophelia_6_4_2,Este libro... ¡Aaagh qué ruidoso!
Sub1_Ophelia_6_4_3,Qué extraño... No recuerdo que hubiese un libro como este...
Sub1_Ophelia_6_4_4,[¡¡Intruso Detectado!! ¡¡Intruso Detectado!!]
Sub1_Ophelia_6_4_5,¡¿Qué no puedes estar callado?!
Sub1_Ophelia_6_4_6,[...Ingresando... '¿Qué no puedes estar callado?'... ]
Sub1_Ophelia_6_4_7,[¡¡¡Piiiiiip!!!]
Sub1_Ophelia_6_4_8,¡Aaaa! ¡¡Qué ruido!!
Sub1_Ophelia_6_4_9,[...Ingresando... '¡Aaaa! ¡¡Qué ruido!!'... ]
Sub1_Ophelia_6_4_10,[¡¡¡Piiiiiip!!! ¡¡Alerta de Emergencia!! ¡¡Alerta de Emergencia!!]
Sub1_Ophelia_6_4_11,¡¡¿Por qué haces esto?!!
Sub1_Ophelia_6_4_12,¡Ophelia!
Sub1_Ophelia_6_4_13,Los libros de la sección prohibida... Han estado bajo llave por mucho tiempo.
Sub1_Ophelia_6_4_14,No podremos verlos sin el código de voz ingresado por su dueño.
Sub1_Ophelia_6_4_15,Ese libro... ¡Seguramente se callará si ingresas el código de voz correcto!
Sub1_Ophelia_6_4_16,¿Código de voz...?
Sub1_Ophelia_6_4_17,¿Será una falla...? Parece reaccionar solo contigo.
Sub1_Ophelia_6_4_18,¡¿Qué...?! Entonces...
Sub1_Ophelia_6_4_19,A... ¡¡¿Ábrete?!!
Sub1_Ophelia_6_4_20,[...Ingresando... 'Ábrete'... ]
Sub1_Ophelia_6_4_21,[¡¡¡Piiiiiip!!!]
Sub1_Ophelia_6_4_22,¿Sin contraseña?
Sub1_Ophelia_6_4_23,[...Ingresando... 'Sin contraseña'... ]
Sub1_Ophelia_6_4_24,[¡¡¡Piiiiiip!!!]
Sub1_Ophelia_6_4_25,Ves... ¿Vespa mandarinia?
Sub1_Ophelia_6_4_26,[¡¡¡Piiiiiip!!!]
Sub1_Ophelia_6_4_27,¿Eeh? ¿Por qué has dicho eso?
Sub1_Ophelia_6_4_28,Jijiji... Solo se me vino a la mente...
Sub1_Ophelia_6_4_29,¡Aah! ¿Tal vez? ¿'Pip'?
Sub1_Ophelia_6_4_30,[¡¡¡Piiiiiip!!!]
Sub1_Ophelia_6_4_31,¿Por qué es tan fastidioso?
Sub1_Ophelia_6_4_32,[...Ingresando... '¿Por qué es tan fastidioso?'... ]
Sub1_Ophelia_6_4_33,"Que noo, yo solo estaba..."
Sub1_Ophelia_6_4_34,[¡¡¡Piiiiiiiip!!! ¡¡Sobrecarga de Respuestas Inválidas!! ¡¡Mecanismo de Defensa!!]
Sub1_Ophelia_6_4_35,"[Iniciando ataque en 30 segundos... 30, 15,...]"
Sub1_Ophelia_6_4_36,¡¡¡WAAAAA!!!
Sub1_Ophelia_6_4_37,Oph... ¡¡¡Ophelia!!! ¡¡Cuidado!!
Sub1_Ophelia_6_4_38,¿Qué...? ¡¿Acaba de moverse?!
Sub1_Ophelia_6_4_39,"[Ata... Ataque en 5, 4, 3, 2...]"
Sub1_Ophelia_6_4_40,Naa... ¡¿Podrá ser...?!
Sub1_Ophelia_6_4_41,¡¿Ophelia...?!
Sub1_Ophelia_6_4_42,[...Ingresando... 'Ophelia'... ]
Sub1_Ophelia_6_4_43,[...]
Sub1_Ophelia_6_4_44,[¡Alerta Cancelada! ¡Alerta Cancelada! ¡Acceso Permitido!]
Sub1_Ophelia_6_4_45,"No puede ser, ¿mi nombre era el código?"
Sub1_Ophelia_6_4_46,Estos libros antiguos... En ocasiones nuestro razonamiento no es suficiente para entenderlos.
Sub1_Ophelia_6_4_47,No sé cómo es esto posible pero...
Sub1_Ophelia_6_4_48,Mmm... Creo que este es en efecto el libro que buscas.
Sub1_Ophelia_6_4_49,[El Esperado Último Volumen: Propiedades y Origen de Todo lo que Existe]
Sub1_Ophelia_6_4_50,"[Plantas, animales, fantasmas, espíritus...]"
Sub1_Ophelia_6_4_51,Increíble...
Sub1_Ophelia_6_4_52,Los antiguos caracteres escritos en el libro... Se están re organizando para que pueda leerlos...
Sub1_Ophelia_6_4_53,Este libro... Parece haber sido hechizado con magia especial por el autor.
Sub1_Ophelia_6_4_54,Es como si el libro hubiese sido escrito solo para ti...
Sub1_Ophelia_6_4_55,Un libro para mí...
Sub1_Ophelia_6_4_56,Tengo que leerlo ahora mismo.
Sub1_Ophelia_6_4_57,¿Encontraste algo acerca de tus amigos?
Sub1_Ophelia_6_4_58,Hmm... Es extraño. Parece que falta la sección de espíritus.
Sub1_Ophelia_6_4_59,¿Jmm...?
Sub1_Ophelia_6_4_60,¿Aah? ¡Un momento!
Sub1_Ophelia_6_4_61,[[Extras ㅡ
Sub1_Ophelia_6_4_62,Podemos ver a casi todos los antes mencionados usando el poder de la magia.
Sub1_Ophelia_6_4_63,"No obstante, según sus palabras existen algunas criaturas curiosas cuya naturaleza es difícil de definir."
Sub1_Ophelia_6_4_64,"Si debemos definirlos entrarían en la sección de espíritus, pero"
Sub1_Ophelia_6_4_65,"aquellos provenientes de la Estrella del Destino, los seres 'metafísicos'."
Sub1_Ophelia_6_4_66,"Como el mejor ejemplo podemos listar al [Amor, Muerte, y Fortuna.]]"
Sub1_Ophelia_6_4_67,¡Aah...!
Sub1_Ophelia_6_4_68,"[[Se dice que todas las emociones derivan de estos tres: Amor, Muerte y Fortuna. "
Sub1_Ophelia_6_4_69,"En otras palabras, aquel que sea el maestro de estos tres podrá observar el futuro del mundo."
Sub1_Ophelia_6_4_70,Porque los objetos materiales no pueden no ser afectados por la fuerza de estos tres.
Sub1_Ophelia_6_4_71,Sin embargo estos tres solo se mostrarán ante aquel elegido por su estrella de origen.
Sub1_Ophelia_6_4_72,Nosotros únicamente podemos sentirlos y estar conscientes de su existencia.]]
Sub1_Ophelia_6_4_73,"Ophelia, ¿pero qué es lo que ves?"
Sub1_Ophelia_6_4_74,"Mira, mira. Estos pequeños están dando vueltas a mi alrededor."
Sub1_Ophelia_6_4_75,No entiendo nada de lo que estás diciendo.
Sub1_Ophelia_6_4_76,Qué extraño... Pero si es verdad...
Sub1_Ophelia_6_4_77,También me susurran sus nombres.
Sub1_Ophelia_6_4_78,Puedo saberlo.
Sub1_Ophelia_6_4_79,Es la historia de los chicos...
Sub1_Ophelia_6_4_80,De verdad... Es interesante y entretenido.
Sub1_Ophelia_6_4_81,Pero Ophelia... Parece que esto no es suficiente para ayudarte...
Sub1_Ophelia_6_4_82,Mmm... El nombre del autor debería de estar escrito como una referencia...
Sub1_Ophelia_6_4_83,¡No! ¡Leo!
Sub1_Ophelia_6_4_84,Ya sé a quien debo de buscar.
Sub1_Ophelia_6_4_85,¿Eeh?
Sub1_Ophelia_6_4_86,Si no puedo encontrar al escritor...
Sub1_Ophelia_6_4_87,¿No será la persona que recibió el dictado del autor la siguiente mejor persona para conocer a los chicos?
Sub1_Ophelia_6_4_88,[Transcripción - Bruja Eucaletus]
Sub1_Ophelia_6_4_89,Aah... Pero... Este... Este libro de un lejano pasado...
Sub1_Ophelia_6_4_90,Eeh... Estoy seguro de que esta persona ya ha fallecido...
Sub1_Ophelia_6_4_91,"Umm... Tendré que llevar a cabo un ritual para los espíritus, viendo la estrella de los muertos."
Sub1_Ophelia_6_4_92,Umm... Aunque nunca había escuchado el nombre de esta bruja...
Sub1_Ophelia_6_4_93,¡¿Aah...?! Hay algo escrito debajo del nombre.
Sub1_Ophelia_6_4_94,[Esperando por la luz en el altar de Galluah...]
Sub1_Ophelia_7_1_1,"Si es el altar de Galluah, no hay más que un lugar..."
Sub1_Ophelia_7_1_2,Pero según los rumores ese lugar...
Sub1_Ophelia_7_1_3,Umm... ¿Podría ser una trampa?
Sub1_Ophelia_7_1_4,No. ¡Tengo que hacer algo con estas pistas!
Sub1_Ophelia_7_1_5,¡Vamos hacia el altar!
Sub1_Ophelia_7_1_6,Vamos y preguntemos sobre la ubicación de la tumba.
Sub1_Ophelia_7_1_7,Uugh... Esto es tan tenebroso.
Sub1_Ophelia_7_1_8,¡Bang!
Sub1_Ophelia_7_1_9,¿Eeh?
Sub1_Ophelia_7_1_10,"¡¡Bang, bang, bang, bang!!"
Sub1_Ophelia_7_1_11,¡Yaaao! ¡Estas basuras!
Sub1_Ophelia_7_1_12,¡Aaaa! ¿Quién eres?
Sub1_Ophelia_7_1_13,¡¡¡Waaaaaaa!!! ¡¿Quién eres tú?!
Sub1_Ophelia_7_1_14,"Aah... Es fácil perder el camino con toda esta neblina en Galluah, ¿no?"
Sub1_Ophelia_7_1_15,(¿Vino a encontrarse con los muertos? Esta niña no está bien de la cabeza.)
Sub1_Ophelia_7_1_16,Hey. Será mejor que no vayas hasta allí si no quieres morir.
Sub1_Ophelia_7_1_17,No hay nadie que pueda parar una bala con la cabeza.
Sub1_Ophelia_7_1_18,"Agh, ¿dónde está el viejo?"
Sub1_Ophelia_7_1_19,Y pensé que ya lo había visto todo...
Sub1_Ophelia_7_1_20,Parece que no está bien de la cabeza.
Sub1_Ophelia_7_1_21,Ugh... Qué frío... 
Sub1_Ophelia_7_1_22,Crack - Crack
Sub1_Ophelia_7_1_23,¿Quién interrumpe nuestro sueño?
Sub1_Ophelia_7_1_24,¡¡¡Ay!!!
Sub1_Ophelia_7_1_25,He... He venido porque tengo algo que preguntar.
Sub1_Ophelia_7_1_26,Ustedes han estado observando Galluah por más tiempo que nadie.
Sub1_Ophelia_7_1_27,¿Vienes a burlarte de que no podemos conseguir descanso?
Sub1_Ophelia_7_1_28,"¡No, no! ¡Necesito su ayuda!"
Sub1_Ophelia_7_1_29,¡Por favor! ¡Por favor diganme dónde está la tumba de Eucaletus!
Sub1_Ophelia_7_1_30,Justo como dices... Nosotros conocemos mejor que nadie todo por lo que Galluah ha pasado...
Sub1_Ophelia_7_1_31,Incluyendo a la mujer que yace convertida en una hoguera en ese altar...
Sub1_Ophelia_7_1_32,Jajaja... Era eso... De verdad muchas gracias. Me... Me retiro entonces.
Sub1_Ophelia_7_1_33,Y crees que te permitiremos regresar con vida...
Sub1_Ophelia_7_1_34,¿Perdón...?
Sub1_Ophelia_7_1_35,Este lugar es el infierno... Aquí solo existe dolor eterno...
Sub1_Ophelia_7_1_36,¿Quieres regresar?\nEntonces tendrás que compartir tu cuerpo con nosotros...
Sub1_Ophelia_7_1_37,Danos descanso... ¡Ya danos descanso!
Sub1_Ophelia_7_1_38,No... ¡¡¡No quiero!!!
Sub1_Ophelia_7_2_1,¡No y no y no!
Sub1_Ophelia_7_2_2,Si las cosas siguen así...
Sub1_Ophelia_7_2_3,¡Aaa...!
Sub1_Ophelia_7_2_4,Este lugar... ¡El altar de los muertos vivientes...!
Sub1_Ophelia_7_2_5,Lo que ellos realmente necesitan es...
Sub1_Ophelia_7_2_6,Descanso...
Sub1_Ophelia_7_2_7,¡¡¡Carta!!!
Sub1_Ophelia_7_2_8,"Tú que llamas a la muerte, yo despertaré tu fervor. "
Sub1_Ophelia_7_2_9,"Carta, otorgando descanso eterno."
Sub1_Ophelia_7_2_10,Recibo la orden de mi maestra.
Sub1_Ophelia_7_2_11,Aaa... Este sentimiento de paz...
Sub1_Ophelia_7_2_12,Gracias...
Sub1_Ophelia_7_2_13,Carta... Gracias por volver a mí... ¡Gracias...!
Sub1_Ophelia_7_3_1,Este es el fin... Debe ser aquí.
Sub1_Ophelia_7_3_2,"Si me encuentro con Eucaletus,"
Sub1_Ophelia_7_3_3,¡habrá una manera de poder encontar al resto de mis amigos! 
Sub1_Ophelia_7_3_4,"Asiphia, Estrella de los Difuntos,"
Sub1_Ophelia_7_3_5,Deseo hablar con las almas que están en tu estrella a través de Carta.
Sub1_Ophelia_7_3_6,¿Eh...? ¿No pasa nada?
Sub1_Ophelia_7_3_7,"Maestra, la voz de Asiphia no llega a la persona que buscas. "
Sub1_Ophelia_7_3_8,Ella no está muerta.
Sub1_Ophelia_7_3_9,¿Eh...? ¿Qué no está muerta?
Sub1_Ophelia_7_3_10,"Se encuentra en la línea entre los que no viven, pero no mueren."
Sub1_Ophelia_7_3_11,Yo te abriré el camino.
Sub1_Ophelia_7_3_12,¡¡Aaaaa!!
Sub1_Ophelia_7_3_13,"Aaa, polvo... Coff, coff, coff... ¿Qué es este lugar?"
Sub1_Ophelia_7_3_14,"Coff, coff, coff... ¿Eh?"
Sub1_Ophelia_7_3_15,Y esto... Es una carta.
Sub1_Ophelia_7_3_16,¿También has venido en busca de vida eterna? Kyaja...
Sub1_Ophelia_7_3_17,¡¡Aaa!! ¡Qué susto!
Sub1_Ophelia_7_3_18,Mucho gusto. Yo... Yo he venido para ver a Eucaletus...
Sub1_Ophelia_7_3_19,Jujaja ¿Sabes mi nombre? Qué curioso.
Sub1_Ophelia_7_3_20,¡Aaa...! ¡¿Eres tú?!
Sub1_Ophelia_7_3_21,Sí... Yo soy Eucaletus\nLa Bruja Incorpórea
Sub1_Ophelia_7_3_22,¿Te parece divertida esta apariencia mía después de que renuncié a mi cuerpo mortal?
Sub1_Ophelia_7_3_23,"No, no es eso."
