KEY,"ChineseTraditional"
RESULT_TYPE.LOCKED_PART_INDEX,"被鎖定的裝備欄位。"
RESULT_TYPE.EQUIP_PART_ERROR,"無法裝備的欄位。"
RESULT_TYPE.REMOVE_FAILED,"移除失敗。"
RESULT_TYPE.INVALID_HERO_PART_INDEX,"無效的裝備欄位。"
RESULT_TYPE.ALREADY_UNLOCKED,"已解鎖。"
RESULT_TYPE.UNLOCK_FAILED,"解鎖失敗。"
RESULT_TYPE.EQUIP_ITEM_NOT_FOUND,"裝備不存在。"
RESULT_TYPE.UNEQUIP_FAILED,"裝備卸除失敗。"
RESULT_TYPE.STAT_DATA_NOT_FOUND,"屬性資訊不存在。"
RESULT_TYPE.EMPTY_MATERIAL_EQUIP_ITEM,"材料為空白。"
RESULT_TYPE.INVALID_MATERIAL_EQUIP_ITEM,"無效的材料裝備。"
RESULT_TYPE.FRIEND_NOT_FOUND,"玩家不存在。"
RESULT_TYPE.REQUEST_MYSELF,"無法對自己發送邀請。"
RESULT_TYPE.CANNOT_SEARCH_MYSELF,"無法搜尋自己。"
RESULT_TYPE.GACHA_DATA_NOT_FOUND,"轉蛋資訊不存在。"
RESULT_TYPE.WRONG_GACHA_INDEX,"無效的轉蛋編號。"
RESULT_TYPE.WRONG_GACHA_COUNT,"無效的轉蛋次數。"
RESULT_TYPE.NO_MERCENARIES,"無傭兵。"
RESULT_TYPE.NO_GUILD,"無公會。"
RESULT_TYPE.INVAILID_RANK,"無效的排名。"
RESULT_TYPE.GUILD_MAX_JOIN_REQUEST,"超過公會的邀請數上限。"
RESULT_TYPE.TRIAL_DUNGEON_DATA_NOT_FOUND,"試煉的副本資訊不存在。"
RESULT_TYPE.NOT_PLAYER_HERO,"未擁有該英雄。"
RESULT_TYPE.ITEM_NOT_OWNED,"未擁有該道具。"
RESULT_TYPE.ITEM_TYPE_MISMATCH,"道具種類不同。"
RESULT_TYPE.POTION_DATA_NOT_FOUND,"藥水資訊不存在。"
RESULT_TYPE.INVALID_ACTION,"無效的動作。"
RESULT_TYPE.RECIPE_DATA_NOT_FOUND,"配方資訊不存在。"
RESULT_TYPE.MATERIAL_DATA_NOT_FOUND,"材料資訊不存在。"
RESULT_TYPE.NOT_ENOUGH_MATERIAL,"材料不足。"
RESULT_TYPE.MATCH_RESULT_NOT_FOUND,"配對結果不存在。"
RESULT_TYPE.MATCH_UID_MISMATCH,"配對編號不一致。"
RESULT_TYPE.MATCHING_DISABLED,"正在統計戰鬥結果。"
RESULT_TYPE.NOT_ENOUGH_SWORD,"入場道具已耗盡，無法入場。"
RESULT_TYPE.MATCH_USER_NOT_FOUND,"沒有參與的玩家資訊。"
RESULT_TYPE.NPC_INFO_NOT_FOUND,"沒有NPC資訊。"
RESULT_TYPE.WAIT_MORE,"因網路環境的問題，伺服器的戰鬥資訊處理受到延誤。請重新點擊確認按鈕。"
RESULT_TYPE.NOT_ENOUGH_CHEESE,"起司不足。"
RESULT_TYPE.USER_PLUNDER_INFO_NOT_FOUND,"掠奪資訊不存在。"
RESULT_TYPE.COLLECT_NODE_DATA_NOT_FOUND,"採集節點資訊不存在。"
RESULT_TYPE.PLAYER_NOT_FOUND,"玩家不存在。"
RESULT_TYPE.V_I_P_LEVEL_DATA_NOT_FOUND,"VIP等級資訊不存在。"
RESULT_TYPE.SHOP_DATA_NOT_FOUND,"商店資訊不存在。"
RESULT_TYPE.SHOP_ITEM_DATA_NOT_FOUND,"商店物品資訊不存在。"
RESULT_TYPE.PLAYER_SHOP_ITEM_NOT_FOUND,"沒有該玩家的商店道具資訊。"
RESULT_TYPE.SOLD_OUT,"已賣出。"
RESULT_TYPE.INVALID_COST,"無效的數值。"
RESULT_TYPE.NO_ITEM_DATA,"道具資訊不存在。"
RESULT_TYPE.NOT_OWNED,"未擁有。"
RESULT_TYPE.INVALID_ITEM_COUNT,"無效的道具數。"
RESULT_TYPE.NOT_ENOUGH_STONE,"強化水晶不足。"
RESULT_TYPE.HERO_LEVEL_LIMIT,"英雄的等級不足。."
RESULT_TYPE.SKILL_LEVEL_NOT_FOUND,"沒有技能等級資訊。"
RESULT_TYPE.SKILL_PRICE_NOT_FOUND,"沒有技能數值資訊。"
RESULT_TYPE.TEAM_LEVEL_LIMIT,"不能超過英雄的等級。"
RESULT_TYPE.SKILL_NOT_FOUND,"技能不存在。"
RESULT_TYPE.REQ_GOLD_ERROR,"所需金幣無效。"
RESULT_TYPE.STAR_DATA_NOT_FOUND,"星等資訊無效。"
RESULT_TYPE.NO_TARGET_ACCOUNT_ID,"沒有該玩家的編號。"
RESULT_TYPE.VERSION_ERROR,"無效的版本。"
RESULT_TYPE.MATCH_NOT_FOUND,"配對不存在。"
RESULT_TYPE.EQUIP_ITEM_FULL,"裝備已滿。"
RESULT_TYPE.INVALID_GUILD_LEVEL,"無效的公會等級。"
RESULT_TYPE.ALREADY_JOIN_REQUESTED,"已寄出參與邀請。"
RESULT_TYPE.MIN_REGISTER_TIME_NOT_ELAPSED,"最短登錄時間尚未期滿。"
RESULT_TYPE.RESULT_ITEM_DATA_NOT_FOUND,"無結果道具資訊。"
RESULT_TYPE.RESULT_EQUIP_ITEM_DATA_NOT_FOUND,"無結果裝備資訊。"
RESULT_TYPE.MISSION_NOT_COMPLETED,"任務尚未完成。"
RESULT_TYPE.TYPE_ERROR,"無效的類型。"
RESULT_TYPE.INFO_ERROR,"無效的資訊。"
RESULT_TYPE.ACCOUNT_IDS_ERROR,"無效的帳號。"
RESULT_TYPE.NOT_ENOUGH_PVP_COIN,"PVP幣不足。"
RESULT_TYPE.EMPTY_NICK,"暱稱為空白。"
RESULT_TYPE.INVALID_NICK,"無法使用的暱稱。"
RESULT_TYPE.ALREADY_EXIST,"已存在的暱稱。"
RESULT_TYPE.TOO_SHORT_NICK,"暱稱長度過短。"
RESULT_TYPE.TOO_LONG_NICK,"暱稱長度過長。"
RESULT_TYPE.CENSORED_WORD,"包含禁用字。"
RESULT_TYPE.NOT_ENOUGH_CHALLENGE_CHANCE,"無法再挑戰。"
RESULT_TYPE.NOT_ENOUGH_DUNGEON_KEY,"副本入場鑰匙不足。."
RESULT_TYPE.NOT_OPENED_DUNGEON,"副本未開啟。"
RESULT_TYPE.REQ_GEM_ERROR,"沒有所需的紅寶石。"
RESULT_TYPE.WAITER_NOT_FOUND,"找不到待審核的資訊。"
RESULT_TYPE.MISSION_NOT_CLEARED,"任務尚未完成。"
RESULT_TYPE.DUNGEON_DATA_NOT_FOUND,"副本資訊不存在。"
RESULT_TYPE.NO_AVAILABLE_SERVER,"沒有可入場的伺服器。"
RESULT_TYPE.UNEQUIP_OLD_FAILED,"無法移除現有的裝備。"
RESULT_TYPE.EQUIP_FAILED,"裝備失敗。"
RESULT_TYPE.NO_SHOP_DATA,"找不到商店資訊。"
BASE_RESULT_TYPE.TIMEOUT,"伺服器無回應。"
BASE_RESULT_TYPE.SEQUENCE_ERROR,"網路環境不穩，未能完整處理伺服器玩家資訊，還請您稍後再試。"
BASE_RESULT_TYPE.INTERNAL_ERROR,"發生內部錯誤。"
BASE_RESULT_TYPE.EMPTY_HOST,"網路主機不存在。"
RESULT_TYPE.ACHIEVEMENT_NOT_CLEARED,"成就尚未達成。"
RESULT_TYPE.INVALID_STEP,"已發放的獎勵。"
RESULT_TYPE.NO_PRIVILEGE,"沒有權限。"
RESULT_TYPE.INVALID_HOST,"無效的網路主機。"
RESULT_TYPE.MASTER_NOT_FOUND,"房主不存在。"
RESULT_TYPE.MULTIPLAY_INFO_NOT_FOUND,"隊伍遊玩資訊不存在。"
RESULT_TYPE.WRONG_MEMBER,"無效的成員。"
RESULT_TYPE.ALREADY_REWARD_CALCULATED,"獎勵已決定。"
RESULT_TYPE.LINKED_DUNGEON_NOT_FOUND,"連接的副本不存在。"
RESULT_TYPE.ALREADY_COMPLETED,"已完成。"
RESULT_TYPE.DUNGEON_TYPE_ERROR,"無效的副本類型。"
RESULT_TYPE.CANNOT_VISIT_DUNGEON,"無法進行的副本。"
RESULT_TYPE.INVALID_TRIAL_HERO,"無效的試煉副本英雄。"
RESULT_TYPE.WORLD_MAP_EVENT_NOT_FOUND,"世界地圖活動不存在。"
RESULT_TYPE.EVENT_DUNGEON_INDEX_MISMATCH,"無效的活動副本編號。"
RESULT_TYPE.NOT_ENOUGH_MULTIPLAY_MEMBERS,"成員不足。"
RESULT_TYPE.NOT_CALCULATED,"尚未決定。"
RESULT_TYPE.ALREADY_REWARDED,"獎勵已發送。"
RESULT_TYPE.NOT_SAME_DEVELOPER_PAYLOAD,"付款資訊(DeveloperPayload)不一致，交易已取消。"
RESULT_TYPE.NOT_SAME_PRODUCT_ID,"付款資訊(ProductId)不一致，交易已取消。"
RESULT_TYPE.WRONG_PURCHASE_STATUS,"無效的付款資訊(PurchaseStatus)，交易已取消。"
RESULT_TYPE.VERIFICATION_FAILED,"付款認證失敗，交易已取消。"
RESULT_TYPE.INVALID_CONSUMPTION_STATE,"無效的付款資訊(ConsumptionState)，交易已取消。"
RESULT_TYPE.NOT_MONTHLY_ENDED,"尚無法購買月卡。"
RESULT_TYPE.HAVE_PLAY_CHANCE,"挑戰機會尚未使用完畢，購買失敗。"
RESULT_TYPE.INVALID_DUNGEON_INDEX,"無效的副本編號。"
RESULT_TYPE.CANNOT_AWAKEN_YET,"尚無法覺醒。"
RESULT_TYPE.CANNOT_AWAKEN_MORE,"已達覺醒上限。"
RESULT_TYPE.RUNE_ITEM_NOT_OWNED,"未擁有的符石道具。"
RESULT_TYPE.SAME_RUNE_EQUIPPED,"已裝備相同的符石。"
RESULT_TYPE.ALEADY_OCCUPIED,"已分配。"
RESULT_TYPE.PRESERVE_PRICE_ERROR,"保存的數值無效。"
RESULT_TYPE.RUNE_ITEM_DATA_NOT_FOUND,"符石道具資訊不存在。"
RESULT_TYPE.RUNE_DATA_NOT_FOUND,"符石資訊不存在。"
RESULT_TYPE.PART_TYPE_ERROR,"無效的部件。"
RESULT_TYPE.NO_EQUIPPED_RUNE,"未裝備的符石。"
RESULT_TYPE.HERO_ALREADY_EXIST,"已存在的英雄。"
RESULT_TYPE.SKILL_NOT_LEARNED,"未習得的技能。"
RESULT_TYPE.INVALID_SKILL_EXTEND,"無效的技能擴充。"
RESULT_TYPE.NOT_ENOUGH_ITEM,"道具不足。"
RESULT_TYPE.BOOK_ITEM_DATA_NOT_FOUND,"書籍道具資訊不存在。"
RESULT_TYPE.SKILL_ALREADY_LEARNED,"已習得的技能。"
RESULT_TYPE.MAX_PURIFIED,"已達淨化上限。"
RESULT_TYPE.MAX_HERO_STAR,"英雄已達覺醒上限。"
RESULT_TYPE.NO_AWAKE_MATERIAL,"沒有覺醒材料。"
RESULT_TYPE.PURIFY_DATA_NOT_FOUND,"淨化數據不存在。"
RESULT_TYPE.INVALID_PURIFY_DATA,"無效的淨化數據。"
RESULT_TYPE.TRANSCEND_SKILL_LEVEL_DATA_NOT_FOUND,"技能突破數據不存在。"
RESULT_TYPE.MAX_TRANSCEND_SKILL_LEVEL,"技能突破已達上限。"
RESULT_TYPE.TRANSCEND_SKILL_LEVEL_PRICE_DATA_NOT_FOUND,"技能突破數值不存在。"
RESULT_TYPE.NOT_MAX_HERO_STAR,"英雄未達覺醒上限。"
RESULT_TYPE.INVALID_TRANSCEND_COUNT,"無效的突破數。"
RESULT_TYPE.GRADE_TOO_LOW,"級別過低。"
RESULT_TYPE.CREATURE_DATA_NOT_FOUND,"英雄資訊不存在。"
RESULT_TYPE.UPGRADE_BOOK_DATA_NOT_FOUND,"強化書籍資訊不存在。"
RESULT_TYPE.MATCH_PLAYER_NOT_FOUND,"對手不存在。"
RESULT_TYPE.INVALID_SHOP_DATA,"無效的商店資訊。"
RESULT_TYPE.NOT_GUILD_MEMBER,"非公會成員。"
RESULT_TYPE.NOT_ENOUGH_GUILD_POINT,"公會點數不足。"
RESULT_TYPE.INVALID_SHOP_ITEM_LIST_INDEX,"無效的商店清單編號。"
RESULT_TYPE.INVALID_ITEM_TYPE,"無效的道具種類。"
RESULT_TYPE.HERO_SHOP_SLOT_EXCEEDED,"超過英雄商店欄位上限。"
RESULT_TYPE.INVALID_HERO_SHOP_SLOT,"無效的英雄商店欄位。"
RESULT_TYPE.NO_SHOP_ITEM_INFO,"商店道具資訊不存在。"
RESULT_TYPE.NO_SHOP_ITEM_DATA,"商店道具數據不存在。"
RESULT_TYPE.NO_SELL_COUNT,"未輸入販賣數量。"
RESULT_TYPE.ALREADY_OPENED_CLASS,"已開放的職業。"
RESULT_TYPE.NOT_OPENED_CLASS_DUNGEON,"該職業副本未開放。"
RESULT_TYPE.ALREADY_GET_CHALLENGE,"已挑戰。"
RESULT_TYPE.ALREADY_HAVE_MATERIAL,"已擁有材料。"
RESULT_TYPE.INVALID_HERO_CLASS,"無效的職業。"
RESULT_TYPE.TUTORIAL_DATA_NOT_FOUND,"教學數據不存在。"
RESULT_TYPE.RETRY,"重試"
RESULT_TYPE.NOT_IMPLEMENTED_METHOD,"無效的方法。"
RESULT_TYPE.INVALID_QUEST_INDEX,"無效的任務編號。"
RESULT_TYPE.QUEST_INFO_NOT_FOUND,"找不到任務資訊。"
RESULT_TYPE.QUEST_NOT_CLEARED,"任務未完成。"
RESULT_TYPE.NOT_COMPLETED,"尚未完成。"
RESULT_TYPE.EMPTY_DUNGEON_INDICES,"副本編號為空白。"
RESULT_TYPE.EVENT_INDEX_COUNT_MISMATCH,"活動編號數量不一致。"
RESULT_TYPE.MAX_DAILY_COUNT,"超過每日次數上限。"
RESULT_TYPE.ALREADY_VISITED,"已拜訪過。"
RESULT_TYPE.INVALID_MATERIAL_ITEM,"無效的材料道具。"
RESULT_TYPE.INVALID_REQ_ITEM_EXP_DATA,"所需道具的經驗值無效。"
RESULT_TYPE.SAME_BOOSTER_APPLIED,"已擁有相同的加成效果。"
RESULT_TYPE.PACKAGE_DATA_NOT_FOUND,"禮包商品數據不存在。"
RESULT_TYPE.INVALID_ITEM_INDEX,"無效的道具編號。"
RESULT_TYPE.INVALID_ITEM_DATA,"無效的道具數據。"
RESULT_TYPE.INVALID_ACCOUNT_ID,"無效的帳號編號。"
RESULT_TYPE.REWARD_TIME_ENDED,"獎勵收取時效已過。"
RESULT_TYPE.CHECKING_INTEGRITY,"正在處理戰鬥結果。請稍後再試。"
RESULT_TYPE.BATTLE_SERVER_NOT_FOUND,"目前網路環境不穩定，請前往訊號穩定的地方重新登入遊戲。"
RESULT_TYPE.TOWER_DATA_NOT_FOUND,"該塔的資訊不存在。"
RESULT_TYPE.TOWER_FLOOR_DATA_NOT_FOUND,"該層資訊不存在。"
RESULT_TYPE.CANNOT_ENTER_TOWER_FLOOR,"無法進入該層。"
RESULT_TYPE.TOWER_CHAPTER_MISMATCH,"該塔的章節不一致。"
RESULT_TYPE.TOWER_DUNGEON_MISMATCH,"該塔的副本不一致。"
RESULT_TYPE.TOWER_TEAM_LEVEL_LIMIT,"隊伍等級過低，無法進入該層。"
RESULT_TYPE.TOWER_REQ_DUNGEON_NOT_COMPLETED,"尚未完成先行副本才能進入該塔。"
RESULT_TYPE.NOT_ENOUGH_TOWER_COST,"物品不足，無法進入該塔。"
RESULT_TYPE.DIED_HERO_CACHE,"英雄已死亡。"
RESULT_TYPE.MISSING_BATTLE_LOG,"戰鬥Log未輸入。"
RESULT_TYPE.MISSING_CREATURE_INFO,"英雄資訊未輸入。"
RESULT_TYPE.REQUEST_INTEGRITY_CHECK_ERROR,"完整性確認邀請發生錯誤。"
RESULT_TYPE.MISSING_TOWER_CREATURE_INFO,"該塔的英雄資訊未輸入。"
RESULT_TYPE.PARSING_TOWER_CREATURE_INFO_ERROR,"無法解析該塔的英雄資訊。"
RESULT_TYPE.EMPTY_TOWER_ENTER_HEROES,"未輸入進入該塔的英雄資訊。"
RESULT_TYPE.TOWER_NOT_PLAYED,"未進行的塔。"
RESULT_TYPE.PLAYER_TOWER_NOT_FOUND,"找不到進行中的該塔資訊。"
RESULT_TYPE.CANNOT_RESET_MORE,"無法再重置。"
RESULT_TYPE.NOT_ENOUGH_COST,"物品不足。"
RESULT_TYPE.CLOSED_DUNGEON,"已關閉的副本。"
RESULT_TYPE.OPENED_DUNGEON,"已開放的副本。"
RESULT_TYPE.QUEST_DATA_NOT_FOUND,"任務數據不存在。"
RESULT_TYPE.NOT_ACCEPTABLE,"無法接受。"
RESULT_TYPE.CANNOT_GIVEUP,"無法放棄。"
RESULT_TYPE.NOT_REWARDABLE,"無法收取獎勵。"
RESULT_TYPE.EQUIP_FULL,"裝備已滿。"
RESULT_TYPE.VIPLEVEL_DATA_NOT_FOUND,"VIP數據不存在。"
RESULT_TYPE.MISSING_LANGUAGE,"未輸入語言。"
RESULT_TYPE.CANNOT_LINK_GUEST,"無法連動遊客帳號。"
RESULT_TYPE.ALREADY_LINKED_ID,"已綁定的帳號。"
RESULT_TYPE.SERVER_CLOSING,"伺服器正在關閉。"
RESULT_TYPE.INVALID_SHOP_INDEX,"無效的商店編號。"
RESULT_TYPE.EXCEEDED_PURCHASABLE_COUNT,"超過購買次數上限。"
RESULT_TYPE.INVALID_REWARD_DATA,"無效的獎勵數據。"
RESULT_TYPE.TOWER_NPC_NOT_FOUND,"該塔的NPC不存在。"
RESULT_TYPE.TOWER_NPC_SLOT_NOT_FOUND,"該層的NPC不存在。"
RESULT_TYPE.TOWER_NPC_INFO_NOT_FOUND,"該層的NPC資訊不存在。"
RESULT_TYPE.WRONG_TOWER_REWARD_NO,"該塔的獎勵編號無效。"
RESULT_TYPE.WRONG_DIFFICULTY,"無效的難度。"
RESULT_TYPE.DIFFICULTY_MISMATCH,"難度不一致。"
RESULT_TYPE.MISSING_BATTLE_TYPE,"戰鬥類型未輸入。"
RESULT_TYPE.NOT_YET_CLEARED,"尚未完成。"
RESULT_TYPE.INVALID_DUNGEON_DIFFICULTY,"無效的副本難度。"
RESULT_TYPE.WRONG_DUNGEON_DIFFICULTY,"無效的副本難度。"
RESULT_TYPE.MAX_UNDERGROUND_PRISON_KEY,"鑰匙已滿。"
RESULT_TYPE.EQUIP_GRADE_DATA_NOT_FOUND,"裝備級別數據不存在。"
RESULT_TYPE.NOT_FOR_SALE,"無法販賣。"
RESULT_TYPE.EQUIP_CREATURE_ERROR,"沒有可裝備的英雄。"
RESULT_TYPE.UPGRADE_DATA_NOT_FOUND,"強化數據不存在。"
RESULT_TYPE.MATERIAL_ITEM_INDEX_MISMATCH,"材料道具的編號不一致。"
RESULT_TYPE.MATERIAL_ITEM_COUNT_MISMATCH,"材料道具的數量不一致。"
RESULT_TYPE.NOT_ENOUGH_MATERIAL_ITEM,"材料不足。"
RESULT_TYPE.INVALID_REQ_GOLD,"所需的金幣不足。"
RESULT_TYPE.NO_UPGRADABLE_OPTION_SLOT,"無法強化的屬性欄位。"
RESULT_TYPE.INVALID_ITEM_CODE,"無效的道具代碼。"
RESULT_TYPE.INVALID_EQUIP_STAR_RATE,"無效的星等概率。"
RESULT_TYPE.MY_FRIEND_FULL,"好友清單已滿。"
RESULT_TYPE.TARGET_FRIEND_FULL,"對方的好友清單已滿。"
RESULT_TYPE.TARGET_FRIEND_WAIT_FULL,"對方的邀請清單已滿。"
RESULT_TYPE.ENHANCE_ITEM_INDEX_ERROR,"無效的突破石編號。"
RESULT_TYPE.NOT_ENOUGH_ENHANCE_ITEM,"突破石的數量不足。"
RESULT_TYPE.CANNOT_ENHANCE_MORE,"已達突破上限。"
RESULT_TYPE.AWAKE_CHALLENGE_DATA_ERROR,"找不到覺醒石的資訊。"
RESULT_TYPE.AWAKE_ITEM_DATA_ERROR,"找不到覺醒石的道具數據。"
RESULT_TYPE.NOT_ENOUGH_AWAKE_ITEM,"覺醒石的數量不足。"
RESULT_TYPE.HERO_SELECT_DATA_NOT_FOUND,"找不到英雄選擇數據。"
RESULT_TYPE.INVALID_HERO_EXP,"無效的英雄經驗值。"
RESULT_TYPE.HERO_NOT_OWNED,"未擁有的英雄。"
RESULT_TYPE.MAX_HERO_LEVEL,"已達英雄的等級上限。"
RESULT_TYPE.MAIL_NOT_FOUND,"信件不存在。"
RESULT_TYPE.MISSING_COUPON_CODE,"未輸入兌換序號。"
