KEY,"Japanese"
TUTORIAL_TEXT_47,"戦闘に参加する英雄のデッキ編成画面です"
TUTORIAL_TEXT_48,"黒い火薬庫に英雄を移動しましょう"
TUTORIAL_TEXT_49,"ここからは自由にプレイできるようになります。\n\n次のシナリオに進むためには、表示されたエリアまで移動してください。"
TUTORIAL_TEXT_50,"闇のカーセルを倒し、カーセルの封じられた闇を獲得しました"
TUTORIAL_TEXT_51,"1-1 戦闘エリアに英雄を移動しましょう"
TUTORIAL_TEXT_52,"1-2 戦闘エリアに英雄を移動しましょう"
TUTORIAL_TEXT_53,"1-3 戦闘エリアに英雄を移動しましょう"
TUTORIAL_TEXT_54,"英雄になるための冒険に旅立つ準備が終わりました"
TUTORIAL_TEXT_55,"英雄の殿堂に英雄を移動しましょう"
TUTORIAL_TEXT_56,"欠片を所持している英雄は、試練の部屋をチャレンジできます。\n\nカーセルを選択して次へお進みください。"
TUTORIAL_TEXT_57,"入場するには、封印を解除する必要があります"
TUTORIAL_TEXT_58,"正義の欠片5個を使ってください"
TUTORIAL_TEXT_59,"力の欠片5個を使ってください"
TUTORIAL_TEXT_60,"幸運の欠片5個を使ってください"
TUTORIAL_TEXT_61,"封じられた闇を浄化する英雄をタップしてください"
TUTORIAL_TEXT_62,"[浄化]をタップすると、浄化が行われます。\n\n闇を浄化するたびにゴールドが消費されます。"
TUTORIAL_TEXT_63,"[覚醒]をタップすると、 星2カーセルを獲得できます！"
TUTORIAL_TEXT_64,"英雄の覚醒が終わったら、試練の塔にチャレンジしましょう"
TUTORIAL_TEXT_65,"試練の塔は15階で構成されています。\n\n3階ごとに覚醒に必要な欠片を獲得できます。"
TUTORIAL_TEXT_66,"試練の塔では他のユーザーのパーティが敵として出現します。\n\n[戦闘準備]をタップするとパーティ編成画面に移動します。"
TUTORIAL_TEXT_67,"闘技場に入場しましょう"
TUTORIAL_TEXT_68,"闘技場は、1エリアから 5エリアまで構成されています。\n\n入場には、ゴールドが消費されます。"
TUTORIAL_TEXT_69,"[1エリア]をタップしてください"
TUTORIAL_TEXT_70,"闘技場では、残りの英雄のHPとMPが次のエリアにも適用されます。\n\n英雄が倒れると、次のエリアの戦闘に参加できないことにご注意ください。"
TUTORIAL_TEXT_71,"ショップに英雄を移動しましょう"
TUTORIAL_TEXT_72,"[ショップ]をタップすると、ショップに入場します"
TUTORIAL_TEXT_73,"ポータルを使うと、遠いエリアも速く移動できます"
TUTORIAL_TEXT_74,"[ポータル]をタップしてください"
TUTORIAL_TEXT_75,"首都オルベルをタップしてください"
TUTORIAL_TEXT_76,"[移動]をタップすると、すぐにタウンに移動します"
TUTORIAL_TEXT_77,"首都オルベルが開放されました"
TUTORIAL_TEXT_78,"オルベルではショップとギルドなど、様々なコンテンツを楽しむことができます。"
TUTORIAL_TEXT_79,"各コンテンツは、開放条件が満たされるとクエストから入場できます。"
TUTORIAL_TEXT_80,"地下監獄が開放されました！"
TUTORIAL_TEXT_81,"ダンジョン[入場]をタップしてください"
TUTORIAL_TEXT_82,"曜日ごとに入場可能なエリアが変更されます"
TUTORIAL_TEXT_83,"1エリアに入場するため、[掃討準備]をタップしてください"
TUTORIAL_TEXT_84,"該当のエリアに登場する敵とチャレンジする難易度を確認した後、\n\n[戦闘準備]をタップしてください"
TUTORIAL_TEXT_85,"パーティを編成して[戦闘開始]をタップすると入場できます"
TUTORIAL_TEXT_86,"決闘場が開放されました！"
TUTORIAL_TEXT_87,"決闘場[入場]をタップしてください"
TUTORIAL_TEXT_88,"決闘場は、3つの異なるリーグが用意されています"
TUTORIAL_TEXT_89,"ビクトリーリーグ[入場]をタップしてください"
TUTORIAL_TEXT_90,"画面左には所属中のリーグのランキングが表示され、"
TUTORIAL_TEXT_91,"画面右にはマイリーグ情報が表示されます"
TUTORIAL_TEXT_92,"[決闘準備]をタップしてください"
TUTORIAL_TEXT_93,"パーティを編成して[戦闘開始]をタップすると、入場できます"
TUTORIAL_TEXT_94,"闘技場が開放されました！"
TUTORIAL_TEXT_95,"[血の闘技場]をタップしてください"
TUTORIAL_TEXT_96,"闘技場は5つの部屋で構成されています"
TUTORIAL_TEXT_97,"一番目の部屋から最後の部屋まで進めることができます"
TUTORIAL_TEXT_98,"闘技場は1日1回リセットされ、\n\n戦闘結果によってボスのHPが維持されます。"
TUTORIAL_TEXT_99,"一番目の部屋をタップしてください"
TUTORIAL_TEXT_100,"[戦闘準備]をタップしてください"
TUTORIAL_TEXT_101,"闘技場に入場した英雄は、戦闘結果によって\n\nHPとMPが維持されます。"
TUTORIAL_TEXT_102,"英雄が戦闘不能状態になった場合は\n\n次の戦闘には参加できません。"
TUTORIAL_TEXT_103,"また、各部屋に初回入場する時は、\n\n一定のゴールドが消費されます。"
TUTORIAL_TEXT_104,"パーティを編成して[戦闘開始]をタップすると、入場できます"
TUTORIAL_TEXT_105,"古き王家の宝庫が開放されました！"
TUTORIAL_TEXT_106,"ダンジョン[入場]をタップしてください"
TUTORIAL_TEXT_107,"鍛冶屋へようこそ"
TUTORIAL_TEXT_108,"鍛冶屋で装備の星と効果を強化できます"
TUTORIAL_TEXT_109,"装備の星は、MAX強化状態の\n\n同じ装備を素材に使用でき、"
TUTORIAL_TEXT_110,"装備の効果は魔法の粉を素材にして強化できます"
TUTORIAL_TEXT_111,"上級ダンジョン：黒い火薬庫に進入しました"
TUTORIAL_TEXT_112,"上級ダンジョンは、章別に1つずつ存在するダンジョンであり、\n\n計8つの戦闘エリアで構成されています。"
TUTORIAL_TEXT_113,"最初の7つの戦闘エリアでは、\n\n英雄の覚醒に必要な欠片を種類別に獲得できます。"
TUTORIAL_TEXT_114,"また、最後の戦闘エリアでは、\n\n貴重なアイテムを獲得できます。"
TUTORIAL_TEXT_115,"初めてチャレンジを完了すると、\n\n希望するエリアで繰り返して戦闘できます。"
TUTORIAL_TEXT_116,"上級ダンジョン：黒い火薬庫をすべてクリアしました"
TUTORIAL_TEXT_117,"古き王家の宝庫は\n\n1日にプレイ可能な回数に制限があるダンジョンです"
TUTORIAL_TEXT_118,"階層が高くなるほど、獲得できるゴールドが増加します。\n\nさらに高い難易度にチャレンジし、多くのゴールドを獲得しましょう！"
TUTORIAL_TEXT_119,"王家の金庫を探険して魔物を倒しましょう！"
TUTORIAL_TEXT_120,"王室の財宝を獲得できるチャンスです！"
TUTORIAL_TEXT_121,"{1}チャレンジ条件：{2} クリア"
TUTORIAL_TEXT_122,"首都オルベルの入口に英雄を移動しましょう"
TUTORIAL_TEXT_123,"[章移動]をタップすると、チュートリアルを始めます"
TUTORIAL_TEXT_124,"英雄の肖像画を長くタップしてください"
TUTORIAL_TEXT_125,"また、最後の戦闘エリアでは、\n\n7つの欠片のうち、1つを高い確率で獲得できます。"
TUTORIAL_TEXT_126,"上級ダンジョンで獲得できる欠片の数は、\n\n章を進めるほどUPします。"
TUTORIAL_TEXT_127,"「王の平原」のEASY難易度をクリアしました"
TUTORIAL_TEXT_128,"画面上のメダルが輝いていますね。\n\nメダルを選択してみましょうか。"
TUTORIAL_TEXT_129,"[FFFF00]EASYクリア[-]をタップすると、\n\nEasy難易度のクリア報酬を獲得できます。"
TUTORIAL_TEXT_130,"他の難易度もクリアして\n\n特別な報酬を獲得しましょう！"
TUTORIAL_TEXT_131,"[FFFF00]特別ショップ[-]はご利用になりましたか？\n\n英雄の装備を簡単に手に入れることができます。"
TUTORIAL_TEXT_132,"[FFFF00]「特別ショップ」[-]をタップしてください"
TUTORIAL_TEXT_133,"[FFFF00]特別ショップ[-]では、ルビーやゴールドを消費し、\n\n英雄、成長アイテム、装備などを購入できます。"
TUTORIAL_TEXT_134,"特別アイテムは1日1回、一般アイテムは1日5回、\n\n無料で召喚できます。"
TUTORIAL_TEXT_135,"[FFC000]「特別アイテム召喚」[-]をタップしてください"
TUTORIAL_TEXT_136,"[FFC000]「特別アイテム召喚」[-]を選択すると、\n特別なアイテムが召喚されます。"
TUTORIAL_TEXT_137,"おめでとう！[FC58E7]魔法の杖[-]を獲得しました！"
TUTORIAL_TEXT_138,"毎日のチャンスをお見逃しなく！"
TUTORIAL_TEXT_139,"フレイの「奇跡の光」スキルを使うと、\n\n味方のHPを回復させることができます。"
TUTORIAL_TEXT_140,"ここからは自由にプレイできます"
TUTORIAL_TEXT_141,"すべてのチュートリアルを完了しました"
TUTORIAL_TEXT_142,"冒険を進め、世界樹に着くと、\n\n特別な報酬を獲得できます。"
TUTORIAL_TEXT_143,"新しい英雄と一緒に\n\nKing's Raidの冒険を楽しみましょう！"
TUTORIAL_TEXT_144,"戦闘で誰も戦闘不能にならずに勝利し、\n\n星3を達成しました。"
TUTORIAL_TEXT_145,"画面上の章クリア報酬メニューをタップしてください"
TUTORIAL_TEXT_146,"各章の戦闘をすべて星3で勝利してください"
TUTORIAL_TEXT_147,"難易度別に特別な報酬を獲得できます！"
TUTORIAL_TEXT_148,"おめでとう！\n\n1章の[FFFF00]EASY[-]難易度をクリアしました！"
TUTORIAL_TEXT_149,"[00B0F0]NORMAL[-]難易度にチャレンジしてもっと豪華な報酬を入手しましょう！"
TUTORIAL_TEXT_150,"戦闘に進む前に\n\n難易度を選択できます。"
TUTORIAL_TEXT_151,"次の難易度を選択するためには\n\n前の難易度で星3で勝利する必要があります。"
TUTORIAL_TEXT_152,"[難易度]をタップしてください"
TUTORIAL_TEXT_153,"[00B0F0]NORMAL[-]をタップしてください"
TUTORIAL_TEXT_154,"モンスターのレベルが上がりました"
TUTORIAL_TEXT_155,"その代わり、入手できる\nゴールドとEXPが増加しました"
TUTORIAL_TEXT_156,"より高いランクのアイテムも獲得できます"
TUTORIAL_TEXT_157,"覚えておきましょう！\n\n難しいエリアほど、報酬も豪華になります！"
TUTORIAL_TEXT_158,"[装備覚醒]をタップしてください"
TUTORIAL_TEXT_159,"画面下の[未装着装備]をタップしてください"
TUTORIAL_TEXT_160,"覚醒させる装備をタップしてください"
TUTORIAL_TEXT_161,"装備を覚醒させるためには、覚醒対象と\n\n同じアイテムを素材に使用する必要があります。"
TUTORIAL_TEXT_162,"素材に使用する装備をタップしてください"
TUTORIAL_TEXT_163,"星1装備を獲得しました！"
TUTORIAL_TEXT_164,"装備の星がUPするほど、装備の性能も高くなること、\n\n忘れないでくださいね！"
TUTORIAL_TEXT_165,"高い難易度でのみ獲得できる\n\n特別な英雄もあります。"
TUTORIAL_TEXT_166,"さあ、冒険に旅立ちましょう！\n\n城門の外にカーセルを移動してください。"
TUTORIAL_TEXT_167,"クレオのファイアボールは、\n\n広い範囲の敵に一気にダメージを与えます。"
TUTORIAL_TEXT_168,"ファイアボールを使ってみましょう！"
TUTORIAL_TEXT_169,"ロイの闇の帳は即座に、\n\n攻撃力と回避率を大きく増加させます。"
TUTORIAL_TEXT_170,"闇の帳を使ってみましょう！"
TUTORIAL_TEXT_171,"カーセルの勇敢な突撃は\n\n敵を貫き、後ろから攻撃を与えます。"
TUTORIAL_TEXT_172,"味方が危険な攻撃を受けそうな時は、\n\nこのスキルを使って攻撃の方向を変えることができます。"
TUTORIAL_TEXT_173,"勇敢な突撃を使ってみましょう！"
TUTORIAL_TEXT_174,"フレイの光の祝福は、\n\n味方全体のダメージを一時的に防ぎます。"
TUTORIAL_TEXT_175,"光の祝福を使ってみましょう！"
TUTORIAL_TEXT_176,"カーセルの審判の刃は、\n\n敵を転倒させてスキルを中断させることができます。"
TUTORIAL_TEXT_177,"審判の刃を使ってみましょう！"
TUTORIAL_TEXT_178,"専用武器は該当の英雄のみ、\n\n装着できます。"
TUTORIAL_TEXT_179,"とても強力な武器ですが、\n\n武器の強化上限は英雄のレベルに等しいです。"
TUTORIAL_TEXT_180,"英雄のレベルが上がったら、\n\n忘れずに強化しましょう！"
TUTORIAL_TEXT_181,"装備にルーンスロットがある場合、\n\nルーンを装着できます。"
TUTORIAL_TEXT_182,"ルーンを装着してください"
TUTORIAL_TEXT_183,"2章の進行に適している英雄のレベルは20です"
TUTORIAL_TEXT_184,"1章のNORMAL難易度をクリアして英雄レベルをUPしましょう"
TUTORIAL_TEXT_185,"英雄の宿屋では\n\n英雄と縁を結び、親密度を高めることができます。"
TUTORIAL_TEXT_186,"宿屋訪問をタップしてください"
TUTORIAL_TEXT_187,"現在、宿屋に滞在中の英雄です"
TUTORIAL_TEXT_188,"この英雄と縁を結ぶことも、\n\n他の英雄が来る時まで待つこともできます。"
TUTORIAL_TEXT_189,"0時になると今いる英雄は宿屋を発ち、\n\n新しい英雄が宿屋に泊まります。"
TUTORIAL_TEXT_190,"縁を結ぶと、親密度を貯めることができ、\n\n最大値まで貯めると、仲間にすることができます。"
TUTORIAL_TEXT_191,"気になる英雄が宿屋に訪問したら、縁を組んでみましょう"
TUTORIAL_TEXT_192,"ポータルからワールドマップに移動すると、主要拠点が表示されます"
TUTORIAL_TEXT_193,"訪問したことがある主要拠点は、\n\nポータルを使って速く移動できます。"
TUTORIAL_TEXT_194,"友だちになると、友情ポイントをやりとりできます"
TUTORIAL_TEXT_195,"英雄の宿屋で友情ポイントを使うと、\n\n新しい英雄を仲間にすることができます。"
TUTORIAL_TEXT_196,"英雄の宿屋へ行きましょう"
TUTORIAL_TEXT_197,"戦利品として獲得した装備を自動的に装着できます"
TUTORIAL_TEXT_198,"[英雄リスト]をタップしてください"
TUTORIAL_TEXT_199,"英雄を選択すると、該当の英雄の装備を装着できます"
TUTORIAL_TEXT_200,"[装備]を押してこれまで獲得した武器を種類別に確認します"
TUTORIAL_TEXT_201,"自動装着を押すと、すぐに装着できます"
TUTORIAL_TEXT_202,"カーセルのHPが少なくなってきました。\n\n英雄のHPが0になると戦闘不能になります。"
TUTORIAL_TEXT_203,"オオカミがスキルを使おうとしています！\n\nカーセルの1番目のスキルは、敵のスキルを中断させることができます。"
TUTORIAL_TEXT_204,"各章の最後のボスをクリアすると、上級ダンジョンが開放されます"
TUTORIAL_TEXT_205,"上級ダンジョンでは、覚醒に必要な欠片を獲得できます"
TUTORIAL_TEXT_206,"1章の上級ダンジョンは、黒い火薬庫です"
TUTORIAL_TEXT_207,"非常に強い敵が登場するため、\n\n準備を整えてから挑戦しましょう。"
TUTORIAL_TEXT_208,"スキルレベルの上限は英雄のレベルに等しいです。\n\nもう一度強化して、スキルレベルを3にしましょう。"
TUTORIAL_TEXT_209,"「MAX」でスキルを現在の上限までレベルを上げることができます！"
TUTORIAL_TEXT_210,"挑戦の塔からは遺物の欠片を獲得でき、\n\n獲得した欠片を使って、装着可能な遺物を復元できます。"
TUTORIAL_TEXT_211,"各階層を初回クリアした時は、豪華な報酬を得られます"
TUTORIAL_TEXT_212,"星5を達成した英雄は超越できます"
TUTORIAL_TEXT_213,"超越するためには試練の塔でエッセンスを集める必要があります"
TUTORIAL_TEXT_214,"特別アイテム召喚は、新規キャラや\n\n希望するクラスを選択して進行できます。"
TUTORIAL_TEXT_215,"[AUTO]を押すと、英雄が自動的にスキルを使います"
TUTORIAL_TEXT_216,"x1.5ボタンを押すと、戦闘速度が1.5倍になります"
TUTORIAL_TEXT_217,"AUTOボタンとx1.5ボタンは別々に使用でき英雄スキルアイコンの上、\nAUTOボタンを使うと個別に英雄のAUTO設定ができます。"
TUTORIAL_TEXT_218,"全サーバーのユーザーが参加して\n\n強力な敵であるワールドボスと戦います"
TUTORIAL_TEXT_219,"ワールドボスに与えたダメージが多いほど、\n\n豪華な報酬がもらえる競争型のコンテンツです。"
TUTORIAL_TEXT_220,"ワールドボスとの戦闘を準備してください"
TUTORIAL_TEXT_221,"ワールドボスとの戦闘には、\n\n8体の英雄が参加できます。"
TUTORIAL_TEXT_222,"まず、メインパーティを編成します。\n\nメインパーティは、直接コントロールできるパーティです。"
TUTORIAL_TEXT_223,"メインパーティを編成してから、サブパーティを編成してください"
TUTORIAL_TEXT_224,"サブパーティは、直接コントロールは不可能で、\n\n自動で戦闘を行うパーティです。"
TUTORIAL_TEXT_225,"メーンとサブパーティをすべて構成したら、\n\nワールドボスとの戦闘を始めましょう！"
TUTORIAL_TEXT_226,"装備の製錬からは、装備覚醒、効果強化、\n\n装備再研磨ができます。"
TUTORIAL_TEXT_227,"装備進化では、装備のティアを上げることができます"
TUTORIAL_TEXT_228,"レイドポイントを消費し、装備を購入できます"
TUTORIAL_TEXT_229,"装備を製錬してみましょう"
TUTORIAL_TEXT_230,"装備を覚醒してみましょう"
TUTORIAL_TEXT_231,"[英雄]をタップすると、英雄リストを確認できます"
TUTORIAL_TEXT_232,"カーセルを選択して、武器を装着してください"
TUTORIAL_TEXT_233,"装備スロットを選択すると、クラス別に装着可能な装備を確認できます"
TUTORIAL_TEXT_234,"強化したい装備を選択します"
TUTORIAL_TEXT_235,"素材に使う装備を選択します"
TUTORIAL_TEXT_236,"スキルを選択すると、その英雄のスキルリストが表示されます"
TUTORIAL_TEXT_237,"特性を追加したいスキルを選択します"
TUTORIAL_TEXT_238,"技術の書を消費し、スキルの特性を習得できます"
TUTORIAL_TEXT_239,"また、スキル強化ではスキルのレベルも上げられます"
TUTORIAL_TEXT_240,"スキル強化にはゴールド消費されます"
TUTORIAL_TEXT_241,"ゴールドが十分な場合は、「MAX」で\n\nすべてのスキルを一括強化できます。"
TUTORIAL_TEXT_242,"スキルの強化上限は英雄のレベルに等しいです"
TUTORIAL_TEXT_243,"世界樹で、今までの\n\nシナリオを振り返ることができます。"
TUTORIAL_TEXT_244,"超越を行うごとにポイントを獲得し、\n\nこのポイントを消費して超越特性を習得できます。"
TUTORIAL_TEXT_245,"超越3特性は、既存のスキルに光か闇のうち、1つだけを付与できますが、\n\n他の段階の特性は、自由に選択できます"
TUTORIAL_TEXT_246,"ギルドを創設するか、他のギルドに入会することができます。"
TUTORIAL_TEXT_247,"ギルド活動Pを集め、有効なアイテムを購入できます"
TUTORIAL_TEXT_248,"ギルドに入会すると、ギルドレイドを通じて\n\n強力な武器や技術の書などを購入できます。"
TUTORIAL_TEXT_249,"おめでとう！MAX覚醒英雄が誕生しました！"
TUTORIAL_TEXT_250,"これからは試練の塔で超越の準備が可能です"
TUTORIAL_TEXT_251,"試練の塔は、毎週リセットされ、\n\nリセットされるまで各階層を1回のみクリアできます。"
TUTORIAL_TEXT_252,"レイドでは強力なドラゴンと戦闘を行い、\n各種装備とアイテムを獲得できます。"
TUTORIAL_TEXT_253,"他のユーザーが作成したレイドに参加したり、直接作成できます"
TUTORIAL_TEXT_254,"公開ルームを作成する場合、他のユーザーが「レイド検索」で\n検索できます。"
TUTORIAL_TEXT_255,"レイドルームを作成します"
TUTORIAL_TEXT_256,"ドラゴンレイドでは、1人のプレイヤーにつき4体の英雄を登録できます"
TUTORIAL_TEXT_257,"ドラゴンレイドに参加する英雄4体を選択してください"
TUTORIAL_TEXT_258,"パーティメンバーに攻撃、治癒、状態異常スキル、防御を要請できます"
TUTORIAL_TEXT_259,"ドラゴンは、状態異常の攻撃を受けても状態異常にならない代わりに\n\n状態ゲージが減少し、ゲージがなくなると気絶します。"
TUTORIAL_TEXT_260,"戦利品のうち、1つを選択して入札できます"
TUTORIAL_TEXT_261,"複数のパーティメンバーが同じアイテムを入札すると、\n\n入札メンバーのうち、1人がランダムでそのアイテムを獲得します。"
TUTORIAL_TEXT_262,"入札されなかった戦利品は、ランダムで配布されます。\n\n入札をあきらめる場合、\nランダムで配布されるアイテムのみ獲得することもあります。"
TUTORIAL_TEXT_263,"パーティメンバー全員が入札または放棄すると、報酬を獲得できます"
TUTORIAL_TEXT_264,"ドラゴンレイドをクリアすると、ドラゴンコインを獲得できます"
TUTORIAL_TEXT_265,"鍛冶屋でドラゴンコインを消費し、レジェンド等級の装備を購入できます"
TUTORIAL_RAIDPARTYSETTING_1,"チュートリアルで同じ英雄が合流する予定です。"
TUTORIAL_RAIDPARTYSETTING_3,"チュートリアル中には使用できません。"
TUTORIAL_RAIDPARTYSETTING_8,"パーティメンバーが足りません。チュートリアル中には、6人の英雄が参加しないと開始できません。"
TUTORIAL_TEXT_266,"王城地下迷宮には、全部で7つの塔があります。"
TUTORIAL_TEXT_267,"地下迷宮の鍵を消費して戦闘を行うことができます。"
TUTORIAL_TEXT_268,"7つの塔には、それぞれ入場可能な英雄クラスが異なります。"
TUTORIAL_TEXT_269,"各層をクリアすると記憶の欠片を手に入れることができます。"
TUTORIAL_TEXT_270,"記憶の欠片を素材にして製作を行うと、\nランダム専用宝物チケットを作ることができます。"
TUTORIAL_TEXT_271,"各層には、味方に付与される状態異常や\n敵に付与される強化効果が存在します。"
TUTORIAL_TEXT_272,"地下に降りていくほど、入手できる記憶の欠片の数が増加します。"
TUTORIAL_TEXT_273,"一定数の階をクリアするたび、追加報酬を獲得できます。"
TUTORIAL_TEXT_274,"より高い難易度にチャレンジして、記憶の欠片をたくさん集めて\nランダム専用宝物チケットを製作しよう！"
TUTORIAL_TEXT_275,"ギルドマスターは建築資材を使って\n領地内の建築レベルを上げることが可能です。"
TUTORIAL_TEXT_276,"建築資材はギルドレイド、ギルド討伐戦の参加報酬として入手できます。"
TUTORIAL_TEXT_277,"レベルアップ可能なギルド建物やレベルアップ効果を確認できます。"
TUTORIAL_TEXT_278,"ギルドショップをタップしてください。"
TUTORIAL_TEXT_279,"選択した建物の強化に必要な資材ポイントを確認できます。"
TUTORIAL_TEXT_280,"必要な分のポイント投資が終わると、建物のレベルアップが可能になります。"
TUTORIAL_TEXT_281,"訓練所は、英雄の戦闘に役立つ各種スキルを強化できる場所です。"
TUTORIAL_TEXT_282,"ギルドが所持中の活動スコアと討伐戦ポイントを確認できます。"
TUTORIAL_TEXT_283,"ギルドスキル一覧や強化に必要な活動スコア、\n討伐戦ポイント、訓練所レベルを確認できます。"
TUTORIAL_TEXT_284,"活動スコアと討伐戦ポイントを消費し、スキルを強化できます。"
TUTORIAL_TEXT_285,"習得した全スキルのリセットが可能です。"
TUTORIAL_TEXT_286,"スキルをリセットした場合、強化に消費された\n活動スコアと討伐戦ポイントが返却されます。"
TUTORIAL_TEXT_287,"スキル強化とスキルリセットはギルドマスターのみ可能です。"
TUTORIAL_TEXT_288,"ギルド討伐戦は最大4つのギルドが一緒にボスと戦闘を行います。"
TUTORIAL_TEXT_289,"ギルド討伐戦は申込期間と開催期間が存在します。"
TUTORIAL_TEXT_290,"ギルドマスターが申込期間中に参加を申し込むと、\n開催期間中に参加できます。"
TUTORIAL_TEXT_291,"ギルド討伐戦はギルドメンバーを招待して一緒に\n戦闘に参加することができます。"
TUTORIAL_TEXT_292,"各ボスにより、戦闘参加が制限されるクラス、攻撃属性、英雄があります。"
TUTORIAL_TEXT_293,"ギルド討伐戦は開催期間中\n2回まで入場できます。"
TUTORIAL_TEXT_294,"ルームマスターとパーティメンバー全員の入場チケットが消費されます。"
TUTORIAL_TEXT_295,"制限英雄を除き、最大3人の英雄を選択できます。"
TUTORIAL_TEXT_296,"ギルドメンバー招待をタップし、他のメンバーを招待できます。"
TUTORIAL_TEXT_297,"ランキング報酬について詳しく確認できます。"
TUTORIAL_TEXT_298,"討伐戦の申込期間、開催期間について詳しく確認できます。"
TUTORIAL_TEXT_299,"鍛冶屋でさらに強力な装備を製作しましょう"
TUTORIAL_TEXT_300,"宝物庫へようこそ。"
TUTORIAL_TEXT_301,"宝物庫に隠れているモンスターを倒すと、大量の宝物を獲得できます"
TUTORIAL_TEXT_302,"宝物庫で獲得できる様々なアイテムを確認できます"
TUTORIAL_TEXT_303,"黄金女王の金塊を消費して戦闘を行うことができます"
TUTORIAL_TEXT_304,"黄金女王の金塊は黄金女王の金粉を集めて製作できます"
TUTORIAL_TEXT_305,"黄金女王の金塊は黄金女王の金粉2000個で製作できます"
TUTORIAL_TEXT_306,"黄金女王の金粉はスタミナを消費するダンジョンで獲得できます"
TUTORIAL_TEXT_307,"黄金女王の金塊1個が配布されました"
