KEY,Russian
Sub1_Prisila_2_1_84,"Ого, кажись, в этот раз тварей больше, чем обычно."
Sub1_Prisila_2_1_85,"Не боись, они не представляют опасности, если не делать глупостей."
Sub1_Prisila_2_1_86,"Ха-ха, твоя самоуверенность явно опережает твои боевые навыки!"
Sub1_Prisila_2_1_87,Э...
Sub1_Prisila_2_1_88,"Командир, вот вода, возьмите."
Sub1_Prisila_2_1_89,Спасибо.
Sub1_Prisila_2_1_90,"Присцилла вылила воду на голову, смывая с себя кровь."
Sub1_Prisila_2_1_91,"Струи воды текли по ее волосам и шее,"
Sub1_Prisila_2_1_92,обнажая белоснежную кожу.
Sub1_Prisila_2_1_93,Ух ты...
Sub1_Prisila_2_1_94,"Присцилла выглядела, словно богиня, спустившаяся с небес на поле боя."
Sub1_Prisila_2_1_95,Не нужно волноваться. Все будет хорошо.
Sub1_Prisila_3_1_1,Что?!
Sub1_Prisila_3_1_2,Подкрепление?!
Sub1_Prisila_3_1_3,В атаку! Они не...
Sub1_Prisila_3_1_4,Г-р-р.
Sub1_Prisila_3_1_5,Эх!
Sub1_Prisila_3_1_6,Ч-что происходит?!
Sub1_Prisila_3_1_7,А!
Sub1_Prisila_3_1_8,Дзинь!
Sub1_Prisila_3_1_9,Ох!
Sub1_Prisila_3_2_1,Кто-то уцелел?
Sub1_Prisila_3_2_2,Не путайся под ногами.
Sub1_Prisila_3_2_3,Что?!
Sub1_Prisila_3_2_4,Не путайся под ногами.
Sub1_Prisila_3_2_5,Э...
Sub1_Prisila_3_3_1,"Она похоронила их,"
Sub1_Prisila_3_3_2,чтобы вороны не клевали их тела.
Sub1_Prisila_3_3_3,"Поклявшись когда-нибудь вернуться,"
Sub1_Prisila_3_3_4,Присцилла похоронила их всех.
Sub1_Prisila_3_3_5,Где все твои люди?
Sub1_Prisila_3_3_6,"Э, глупый вопрос, согласен."
Sub1_Prisila_3_3_7,Это все проект «Злые рыцари».
Sub1_Prisila_3_3_8,Знаю...
Sub1_Prisila_3_3_9,Знаешь?
Sub1_Prisila_3_3_10,"Понятно. Значит, они хотели заставить тебя замолчать."
Sub1_Prisila_3_3_11,(Огромная алебарда... Так это и есть Орвелийская Буря. Такая молодая...)
Sub1_Prisila_3_3_12,"Не стану спрашивать, откуда тебе известно."
Sub1_Prisila_3_3_13,"Но расскажи мне все, что ты знаешь."
Sub1_Prisila_3_3_14,С какой стати?
Sub1_Prisila_3_3_15,Они не остановятся.
Sub1_Prisila_3_3_16,"Сначала они будут пытаться убить тебя во время крупных сражений,"
Sub1_Prisila_3_3_17,"чтобы твоя смерть не вызвала подозрений, затем в сражениях поменьше,"
Sub1_Prisila_3_3_18,"а после будут нападать в любой момент. Они не успокоятся, пока не отнимут жизнь."
Sub1_Prisila_3_3_19,"В конце концов тебе придется поднять оружие на тех, кого ты поклялась защищать."
Sub1_Prisila_3_3_20,"Думаю, ты и так уже это поняла."
Sub1_Prisila_3_3_21,Гм...
Sub1_Prisila_3_3_22,Кто ты?
Sub1_Prisila_3_3_23,Эта информация не принесет тебе добра. Так что лучше не спрашивай.
Sub1_Prisila_3_3_24,"Никогда не видела подобного оружия, а повидала я его немало за годы службы в армии."
Sub1_Prisila_3_3_25,Один мой чудаковатый друг изготовил его в качестве эксперимента.
Sub1_Prisila_3_3_26,И эта форма... Ты из империи?
Sub1_Prisila_3_3_27,Э...
Sub1_Prisila_3_3_28,Забудь о мести. В одиночку им ничего не сделаешь.
Sub1_Prisila_3_3_29,Разве ты сам не одиночка?
Sub1_Prisila_3_3_30,"Я другое дело, мне нечего терять..."
Sub1_Prisila_3_3_31,"Я тоже потеряла здесь все, что мне было дорого."
Sub1_Prisila_3_3_32,"Нет, мы с тобой совершенно разные. Ты из тех людей, чье призвание – защищать других."
Sub1_Prisila_3_3_33,Э...
Sub1_Prisila_3_3_34,"Ты же понимаешь, что командование не стремится одержать здесь победу?"
Sub1_Prisila_3_3_35,"Я знаю об этом, как никто другой."
Sub1_Prisila_3_3_36,"Что ж, хорошо."
Sub1_Prisila_3_3_37,Это место уже стало площадкой для их экспериментов.
Sub1_Prisila_3_3_38,"Я покажу тебе, как выбраться. Забирай своих людей и уходи отсюда."
Sub1_Prisila_3_3_39,"Но сначала расскажи все, что ты знаешь о «Злых рыцарях»."
Sub1_Prisila_3_3_40,Я рассказала ему
Sub1_Prisila_3_3_41,"обо всем, что слышала и видела,"
Sub1_Prisila_3_3_42,"о том, как я раскрыла несправедливость, творящуюся в армии,"
Sub1_Prisila_3_3_43,"и о том, как я и мои люди оказались в смертельной ловушке."
Sub1_Prisila_3_3_44,Мужчина слушал меня молча.
Sub1_Prisila_3_3_45,"И после того, как дал простой ответ на мой последний вопрос,"
Sub1_Prisila_3_3_46,исчез на поле боя.
Sub1_Prisila_3_3_47,"Я отомщу,"
Sub1_Prisila_3_3_48,"и те, кто отнял мою прошлую жизнь, заплатят горькую цену."
Sub1_Prisila_3_3_49,Суд признает обвиняемую виновной в злоупотреблении своими полномочиями
Sub1_Prisila_3_3_50,согласно пункту 1 статьи 23 Военного уголовного кодекса за принуждение солдат к участию в битве.
Sub1_Prisila_3_3_51,Суд также признает обвиняемую виновной в подрывной деятельности
Sub1_Prisila_3_3_52,согласно пункту 2 статьи 3 положения о национальной безопасности Военного уголовного кодекса
Sub1_Prisila_3_3_53,за сговор с противником с целью посеять недоверие в рядах нашей армии.
Sub1_Prisila_3_3_54,"Лейтенант Присцилла, единственное справедливое наказание для вас – смерть,"
Sub1_Prisila_3_3_55,"однако учитывая все победы, которые вы принесли нашей стране,"
Sub1_Prisila_3_3_56,"а также тот факт, что вы раскаялись и отказались от своего звания,"
Sub1_Prisila_3_3_57,"и самое главное, в виду того, что король Орвелии Верогланс Второй"
Sub1_Prisila_3_3_58,"даровал вам помилование, вы будете лишены своих полномочий и высланы из страны."
Sub1_Prisila_4_1_1,"Прошли годы с тех пор, как король Кайл пожертвовал собой и с помощью Священного меча Луа"
Sub1_Prisila_4_1_2,"принес людям победу над демонами,"
Sub1_Prisila_4_1_3,но страна все глубже и глубже погружалась в хаос.
Sub1_Prisila_4_1_4,"Безумие достигло уже таких пределов, что целая страна была готова растерзать маленькую девочку."
Sub1_Prisila_4_1_5,Эта девочка – единственная надежда нашей семьи.
Sub1_Prisila_4_1_6,Ради нашего с вами спасения ее нужно доставить в Башню магов.
Sub1_Prisila_4_1_7,"Да, силе всегда сопутствуют какие-то испытания."
Sub1_Prisila_4_1_8,Тук-тук-тук!
Sub1_Prisila_4_1_9,Дзи-и-инь!
Sub1_Prisila_4_1_10,Дзинь!
Sub1_Prisila_4_1_11,Дзинь!!!
Sub1_Prisila_4_2_1,А-а-а!
Sub1_Prisila_4_2_2,"Кажется, по сравнению с прошлым разом противник стал сильнее."
Sub1_Prisila_4_2_3,"Обычно я легко брала верх,"
Sub1_Prisila_4_2_4,однако сейчас мне даже было трудно удерживать алебарду.
Sub1_Prisila_4_2_5,Что?!
Sub1_Prisila_4_2_6,Ух... Ух... У-у-ух!
Sub1_Prisila_4_2_7,Присцилла ле Авиуц?
Sub1_Prisila_4_2_8,И... воин-берсерк?
Sub1_Prisila_4_2_9,Ух...
Sub1_Prisila_4_2_10,"Воин-берсерк вопил, стоя перед этим мужчиной,"
Sub1_Prisila_4_2_11,но не предпринимал никаких попыток сделать что-нибудь еще.
Sub1_Prisila_4_2_12,"Честно говоря, он и не мог ничего сделать."
Sub1_Prisila_4_2_13,Невероятная мощь?
Sub1_Prisila_4_2_14,"Страх, настолько сильный, что ноги просто перестают слушаться?"
Sub1_Prisila_4_2_15,"Нет, здесь что-то другое."
Sub1_Prisila_4_2_16,Его взгляд словно проникал прямо в душу
Sub1_Prisila_4_2_17,"и видел то, что было скрыто ото всех."
Sub1_Prisila_4_2_18,Этот взгляд заставлял чувствовать себя нагим и беспомощным.
Sub1_Prisila_4_2_19,Ладно. Мне нет до тебя дела. Проваливай.
Sub1_Prisila_4_2_20,А-а?
Sub1_Prisila_4_2_21,"Эй, не смотри на меня так."
Sub1_Prisila_4_2_22,"Я просто отправил его подальше, чтобы нам никто не помешал."
Sub1_Prisila_4_2_23,Кто ты?
Sub1_Prisila_4_2_24,"Обычный маг, который любит путешествовать."
Sub1_Prisila_4_2_25,"Прости, но из всех магов, которых я видела, ты меньше всего похож на обычного."
Sub1_Prisila_4_2_26,"Не переживай, я здесь не для того,"
Sub1_Prisila_4_2_27,чтобы причинить тебе вред.
Sub1_Prisila_4_2_28,И что же привело тебя сюда?
Sub1_Prisila_4_2_29,Одно маленькое поручение.
Sub1_Prisila_4_2_30,После этих слов в руках у него появился небольшой конверт.
Sub1_Prisila_4_2_31,"Думаю, прежде, чем продолжить беседу, нужно позаботиться о наших гостях."
Sub1_Prisila_4_2_32,Ты только посмотри на эту жуткую тварь.
Sub1_Prisila_4_2_33,Неужели человек может обладать такой невероятной силой?
Sub1_Prisila_4_2_34,"Знаю, я могу быть очень обаятельным."
Sub1_Prisila_4_2_35,"Ладно, вернемся к моему поручению."
Sub1_Prisila_4_2_36,По дорогой бумаге конверта
Sub1_Prisila_4_2_37,"и изящной красной печати на нем было понятно, что это сообщение от знатного человека."
Sub1_Prisila_4_2_38,"Весьма странно, так как я не припоминала никого из знати,"
Sub1_Prisila_4_2_39,кто мог бы написать мне письмо.
Sub1_Prisila_4_2_40,Хм...
Sub1_Prisila_4_2_41,"Присцилла прочла письмо, и удивленно подняла брови."
Sub1_Prisila_4_2_42,Она пристально посмотрела на мужчину.
Sub1_Prisila_4_2_43,Это что?..
Sub1_Prisila_4_2_44,"Знаю, но это не шутка."
Sub1_Prisila_4_2_45,Я на это не подпишусь.
Sub1_Prisila_4_2_46,"Черт, думал, ты согласишься."
Sub1_Prisila_4_2_47,Э...
Sub1_Prisila_4_2_48,"Конечно, звучит нелепо."
Sub1_Prisila_4_2_49,Предлагать бывшему военному офицеру Орвелии и одному из самых юных дарований вооруженных сил работать служанкой...
Sub1_Prisila_4_2_50,"Даже учитывая, что просьба исходит от знаменитой на все королевство Орвелия семьи Дафнел, все это похоже на плохую шутку."
Sub1_Prisila_4_2_51,Я бы на твоем месте тоже лишился дара речи.
Sub1_Prisila_4_2_52,Э...
Sub1_Prisila_4_2_53,"Ну, как ты понимаешь,"
Sub1_Prisila_4_2_54,"должность служанки – это всего лишь возможность быть как можно ближе к тому, кого тебе придется охранять."
Sub1_Prisila_4_2_55,Ты также сможешь помешать омрачающим твою жизнь «Злым рыцарям» заполучить самый ценный объект для их экспериментов.
Sub1_Prisila_4_2_56,"И ты станешь частью семьи Дафнел, из-за чего твоим недругам будет не так-то легко от тебя избавиться."
Sub1_Prisila_4_2_57,Бред.
Sub1_Prisila_4_2_58,"Хорошо, я извещу своего клиента о твоем отказе."
Sub1_Prisila_4_2_59,"Мужчина взял письмо из рук Присциллы, сжег его и повернулся, чтобы уйти."
Sub1_Prisila_4_2_60,"Что ж, продолжай и дальше бороться за свою жизнь."
Sub1_Prisila_4_2_61,"Присцилла, как давно ты оставила службу?"
Sub1_Prisila_4_2_62,Месяц назад? Хотя бы одна ночь с тех пор прошла спокойно?
Sub1_Prisila_4_2_63,Э...
Sub1_Prisila_4_2_64,Ей тринадцать лет.
Sub1_Prisila_4_2_65,Хм?
Sub1_Prisila_4_2_66,Любимой дочери семьи Дафнел...
Sub1_Prisila_4_2_67,"Если она попадет не в те руки, из нее выкачают всю ее невероятную ману,"
Sub1_Prisila_4_2_68,и девочка умрет.
Sub1_Prisila_4_2_69,"Благородный, но грустный конец..."
Sub1_Prisila_4_2_70,"Твоя сиюминутная гордость приведет к тому, что жизнь этого ребенка будет окончена в чудовищных экспериментах."
Sub1_Prisila_4_2_71,На раздумья нет времени.
Sub1_Prisila_4_2_72,Судьба девочки висит на волоске.
Sub1_Prisila_4_3_1,Легкий ветерок наполняет воздух ароматом горячего кофе.
Sub1_Prisila_4_3_2,"На солнце сегодня очень жарко, моя госпожа."
Sub1_Prisila_4_3_3,Роскошный зонтик защищает от солнца.
Sub1_Prisila_4_3_4,Немного солнечного света мне не повредит.
Sub1_Prisila_4_3_5,"Юная барышня со светлыми волосами, собранными в хвостик,"
Sub1_Prisila_4_3_6,"недовольно посмотрела на свою служанку, когда та заслонила солнце."
Sub1_Prisila_4_3_7,Знатной даме не пристало находиться на солнце.
Sub1_Prisila_4_3_8,Вот зануда.
Sub1_Prisila_4_3_9,"Следите за своим языком, юная леди."
Sub1_Prisila_4_3_10,Хм!
Sub1_Prisila_4_3_11,"Она фыркнула,"
Sub1_Prisila_4_3_12,"но выглядела при этом как капризная младшая сестренка, выражающая старшей сестре свое недовольство."
Sub1_Prisila_4_3_13,Присцилла едва заметно улыбнулась и посмотрела на девочку.
Sub1_Prisila_4_3_14,Моя госпожа.
Sub1_Prisila_4_3_15,Да?
Sub1_Prisila_4_3_16,Я сейчас очень счастлива. Я бы хотела быть рядом с вами как можно дольше.
Sub1_Prisila_4_3_17,"Так и будет! Ты со мной навсегда, Присцилла!"
Sub1_Prisila_4_3_18,Знатной даме не пристало разговаривать так громко.
Sub1_Prisila_4_3_19,Опять ты за свое!
Sub1_Prisila_4_3_20,От возмущений девочки улыбка Присциллы стала только шире.
Sub1_Prisila_4_3_21,Вид алого солнца и голубого неба
Sub1_Prisila_4_3_22,"напомнил ей о последней встрече с тем мужчиной, у которого были разноцветные глаза."
Sub1_Prisila_4_3_23,Один вопрос. Почему я?
Sub1_Prisila_4_3_24,Твою готовность пожертвовать всем в борьбе за справедливость посчитали внушающей доверие.
Sub1_Prisila_4_3_25,Кто посчитал?
Sub1_Prisila_4_3_26,Э...
Sub1_Prisila_5_1_1,Можешь показаться.
Sub1_Prisila_5_1_2,Не хотела прерывать ваш очень важный разговор.
Sub1_Prisila_5_1_3,Ты принимаешь свой истинный облик в полнолуние.
Sub1_Prisila_5_1_4,Только на один день.
Sub1_Prisila_5_1_5,Через несколько лет вся моя сила наконец-то ко мне вернется.
Sub1_Prisila_5_1_6,"Итак, ты здесь. Перестала наконец нянчиться с варварами,"
Sub1_Prisila_5_1_7,или все дело в сестрах семьи Темный Эфес?
Sub1_Prisila_5_1_8,"Кажется, ты и вправду в курсе всего, что происходит в мире."
Sub1_Prisila_5_1_9,Любопытство – не порок.
Sub1_Prisila_5_1_10,"Что ж, можно сказать, я здесь по обеим причинам. А вот тебя тут совсем не ожидала увидеть."
Sub1_Prisila_5_1_11,"Но думаю, ты и так знаешь, зачем я здесь, правда?"
Sub1_Prisila_5_1_12,Ты настоящая загадка.
Sub1_Prisila_5_1_13,"Даже я не могу понять, кто же ты такой."
Sub1_Prisila_5_1_14,"Не ангел и не демон... Выглядишь, как человек, но с тобой что-то не так."
Sub1_Prisila_5_1_15,"Надеюсь, тебя это не смущает."
Sub1_Prisila_5_1_16,"Ха-ха, я даже не могу определить, сколько тебе лет."
Sub1_Prisila_5_1_17,"Полагаю, ты видела, что только что произошло."
Sub1_Prisila_5_1_18,Да.
Sub1_Prisila_5_1_19,Эта тварь была создана с помощью мудрости скверных людей и крови твоих соплеменников...
Sub1_Prisila_5_1_20,Проект «Злые рыцари».
Sub1_Prisila_5_1_21,Некоторые их планы нарушают законы мироздания.
Sub1_Prisila_5_1_22,"Мудрость людей – это не только дар, но еще и проклятие."
Sub1_Prisila_5_1_23,"Из-за мудрости людей, снедаемых жадностью, были открыты врата в мир демонов сто лет назад."
Sub1_Prisila_5_1_24,"И эти ужасные существа тоже были созданы людьми, использовавшими злую силу демонов."
Sub1_Prisila_5_1_25,"Подобные люди не должны существовать, они живут, нарушая течение времени."
Sub1_Prisila_5_1_26,"Никто не знает, сколько еще раз повторятся ужасы прошлого."
Sub1_Prisila_5_1_27,"Они уже играют в бога, пытаясь создать новую жизнь."
Sub1_Prisila_5_1_28,"Ты, вроде, говорил, что сто лет назад был наблюдателем?"
Sub1_Prisila_5_1_29,"Я и сейчас наблюдатель, и не вмешиваюсь в ход истории."
Sub1_Prisila_5_1_30,Я всего ли выполнил небольшое поручение.
Sub1_Prisila_5_1_31,В этом мире я простой посланник.
Sub1_Prisila_5_1_32,"Помощь тем, кто нуждается в моих услугах, соответствует течению мироздания."
Sub1_Prisila_5_1_33,"Девочка, которую должна защищать Присцилла ле Авиуц, играет ключевую роль в проекте «Злые рыцари»,"
Sub1_Prisila_5_1_34,так как в ней сосредоточено невероятное количество маны.
Sub1_Prisila_5_1_35,"Массовое производство злых рыцарей невозможно без ее участия,"
Sub1_Prisila_5_1_36,"а значит, помешав им добраться до нее, я сохраню равновесие этого мира."
Sub1_Prisila_5_1_37,Ты стремишься сохранить равновесие во что бы то ни стало?
Sub1_Prisila_5_1_38,"Нет. Я лишь хочу, чтобы все в мире шло своим чередом. Полагаю, своими действиями я этому способствую."
Sub1_Prisila_6_1_1,Тебе не следовало отвечать на столь подозрительное письмо.
Sub1_Prisila_6_1_2,"Вам не стоило приходить, моя госпожа. Им нужна была я."
Sub1_Prisila_6_1_3,"Все, что касается тебя, Присцилла, касается и меня."
Sub1_Prisila_6_1_4,"Тем более, если речь идет о том, что произошло четыре года назад."
Sub1_Prisila_6_1_5,"Ладно. Но если мы попадем в переделку, держитесь позади меня."
Sub1_Prisila_6_1_6,"Значит, это и вправду ловушка."
Sub1_Prisila_6_1_7,"А этот знак выглядит, как настоящий."
Sub1_Prisila_6_1_8,"Присцилла, это не напоминает тебе о старых добрых временах?"
Sub1_Prisila_6_1_9,Все будет хорошо.
Sub1_Prisila_6_1_10,Ха-ха...
Sub1_Prisila_6_1_11,Да. Все будет хорошо.
Sub1_Prisila_6_1_12,А ну стоять!
Sub1_Prisila_6_1_13,Как смеете вы нападать на маленькую девочку
Sub1_Prisila_6_1_14,и ее изящную служ...
Sub1_Prisila_6_1_15,"Эй, ты даже не в состоянии закончить фразу?"
Sub1_Prisila_6_1_16,"Я рыцарь, и я не дам беде случиться!"
Sub1_Prisila_6_1_17,Э...
Sub1_Prisila_6_1_18,Пошли!
Sub1_Prisila_6_1_19,Ух. Путь был неблизкий.
Sub1_Prisila_6_1_20,"Кажется, тут справились бы и без нас."
Sub1_Prisila_6_1_21,"Нет-нет, вы нам очень помогли."
Sub1_Prisila_6_1_22,Эта алебарда...
Sub1_Prisila_6_1_23,"Да, помогать – наш рыцарский долг."
Sub1_Prisila_6_1_24,Вот дурак... Им не нужна была твоя помощь!
Sub1_Prisila_6_1_25,"И что, мне надо было пройти мимо и оставить людей в беде?"
Sub1_Prisila_6_1_26,"Простите, мы не представились. Я..."
Sub1_Prisila_6_1_27,Командир Рыцарей-защитников Дэмия.
Sub1_Prisila_6_1_28,И Рыцарь-защитник Клаус.
Sub1_Prisila_6_1_29,Мы знакомы?
Sub1_Prisila_6_1_30,Это ее в армии Орвелии называли Алебардой Бури.
Sub1_Prisila_6_1_31,Алебарда Бури... Лейтенант Присцилла? Но ее же обвинили в мятеже...
Sub1_Prisila_6_1_32,Это обвинение было сфабриковано.
Sub1_Prisila_6_1_33,Хм?!
Sub1_Prisila_6_1_34,Присцилла ле Авиуц...
Sub1_Prisila_6_1_35,"Четыре года назад я убедила отца помиловать ее,"
Sub1_Prisila_6_1_36,"это было еще до того, как знать получила над ним влияние."
Sub1_Prisila_6_1_37,"Она настоящий патриот, твердо верящий в справедливость."
Sub1_Prisila_6_1_38,"Прямо как ты, Клаус."
Sub1_Prisila_6_1_39,Принцесса...
Sub1_Prisila_6_1_40,Давно не виделись.
Sub1_Prisila_6_1_41,"Ваше Высочество, для меня честь стоять перед Серебряной верой, матерью нашего народа."
Sub1_Prisila_6_1_42,"Ваше Высочество, Аиша из рода Дафнел почитает за честь находиться в присутствии главы королевства Орвелия."
Sub1_Prisila_6_1_43,Вера...
Sub1_Prisila_6_1_44,Глава...
