KEY,"Thai"
LOADING_TITLE_CONTENT_SHOP_SOLDOUT,"สินค้าหมด?!"
LOADING_TEXT_CONTENT_SHOP_SOLDOUT,"อะไรนะ? ของหมด? อย่ากังวล  คุณสามารถใช้ Ruby โดยแตะที่ปุ่ม "Refresh" เพื่อเปลี่ยนรายการสินค้า และรายการสินค้าจะเปลี่ยนใหม่เรื่อยๆทุกๆ 1 ชั้วโมง"
LOADING_TITLE_CONTENT_UNDERGROUNDDUNGEON,"คุกใต้ดินที่น่าขนลุก"
LOADING_TEXT_CONTENT_UNDERGROUNDDUNGEON,"คุกใต้ดินคือดันเจี้ยนที่คุณสามารถต่อสู้กับมอนสเตอร์ได้ทุกวัน. เลเวลของมอนสเตอร์ขึ้นอยู่กับความยากของดันเจี้ยน, ดังนั้นควรเตรียมตัวให้ดีก่อนที่จะเข้าไป"
LOADING_TITLE_CONTENT_UNDERGROUNDDUNGEON_REWARD,"ของรางวัลในคุกใต้ดิน"
LOADING_TEXT_CONTENT_UNDERGROUNDDUNGEON_REWARD,"คุณสามารถรวบรวมหนังสือสกิลโดยการเคลียร์ดันเจี้ยนใต้ดิน"
LOADING_TEXT_HERO_INTRO_TITLE1,"เทพแห่งนักรบ\nKasel "
LOADING_TEXT_HERO_INTRO_COMMENT1,"หลบไปซะ! พวกเราต้องไป!\nไม่อย่างนั้น...คงต้องลอง\nรสชาติของดาบนี่!"
LOADING_TEXT_HERO_INTRO_TITLE2,"นักบวชศักสิทธ์\nFrey"
LOADING_TEXT_HERO_INTRO_COMMENT2,"ไม่นะ! ฉันจะคอยสวดมนต์\nขอให้ราชาปีศาจไม่ทำ\nอันตรายต่อพวกเขา!"
LOADING_TEXT_HERO_INTRO_TITLE3,"นักเวทย์แห่งอเวจี\nCleo"
LOADING_TEXT_HERO_INTRO_COMMENT3,"หลบไปก่อน Kasel\nฉันจะย่างพวกมันเอง"
LOADING_TEXT_HERO_INTRO_TITLE4,"มือสังหาร\nRoi"
LOADING_TEXT_HERO_INTRO_COMMENT4,"ข้าก็แค่มาทำหน้าที่ของข้าเท่านั้น"
LOADING_TEXT_HERO_INTRO_TITLE5,"บาบาเรียนแห่งดินแดนน้ำแข็ง\nGau"
LOADING_TEXT_HERO_INTRO_COMMENT5,"พูดจริงงั้นรึ...\nขอข้าทดสอบความสามารถหน่อยละกัน"
LOADING_TEXT_HERO_INTRO_TITLE6,"ราชาคนแคระ\nPhillop"
LOADING_TEXT_HERO_INTRO_TITLE7,"มือปืนรับจ้าง\nLakrak"
LOADING_TEXT_HERO_INTRO_COMMENT7,"เจ้าอยากมีเรื่องใช่ไหม? (คิคิ)\nเจ้าคิดว่าข้าเป็นก็อบลินธรรมดาหรือยังไง....\nมาสิ เข้ามาเลย!"
LOADING_TEXT_HERO_INTRO_TITLE8,"หมอผีสายฟ้า\nKaulah"
LOADING_TEXT_HERO_INTRO_COMMENT8,"อ้าค... ข้าจะไม่ยอมตายที่นี่!\nข้าไม่ยอมแพ้เพื่อเผ่าของข้า!\nดวงวิญญาณทั้งหลาย โปรดมอบพลังให้ข้าด้วย!"
LOADING_TEXT_HERO_INTRO_TITLE9,"ปีศาจเจ้าเสน่ห์\nEpis"
LOADING_TEXT_HERO_INTRO_COMMENT9,"ฮี่ฮี่...เจ้าดูน่ากินจัง!\nข้าอดใจไม่ไหวที่จะเคี้ยวเจ้าเป็นชิ้นๆแล้ว"
LOADING_TEXT_HERO_INTRO_TITLE10,"นักธนูแห่งสายลม\nSelene"
LOADING_TEXT_HERO_INTRO_COMMENT10,"หยิบอาวุธของพวเจ้าขึ้นมา\nพวกเราคือเอลฟ์ที่ปกป้องป่าแห่งนี้\nพวกเราไม่ใช่พวกขี้ขลาดที่จะทำร้ายคนที่ไร้อาวุธ "
LOADING_TEXT_HERO_INTRO_TITLE11,"แม่มดตกสวรรค์\nMaria"
LOADING_TEXT_HERO_INTRO_TITLE12,"ราชินีโจรสลัด\nMiruru"
LOADING_TEXT_HERO_INTRO_TITLE13,"นักปราชญ์ผู้ยิ่งใหญ่\nLorraine"
LOADING_TEXT_HERO_INTRO_TITLE14,"บีสท์มาสเตอร์ผู้กล้าหาญ \nมายา"
LOADING_TEXT_HERO_INTRO_TITLE15,"อัศวินเกราะเหล็ก\nClause"
LOADING_TEXT_HERO_INTRO_COMMENT15,"ใช่แล้ว Kasel ข้าจะคอยปกป้องเจ้าเอง!"
LOADING_TEXT_HERO_INTRO_TITLE16,"ผู้นำทางวิญญาณ\nRephy"
LOADING_TEXT_HERO_INTRO_TITLE17,"นักล่าแห่งเงา\nDimael"
LOADING_TEXT_HERO_INTRO_TITLE18,"นักรบสายแบ๊ว\nReina"
LOADING_TEXT_HERO_INTRO_TITLE19,"พ่อมดมังกรน้ำแข็ง\nPavel"
LOADING_TEXT_HERO_INTRO_TITLE20,"อัศวินแห่งโล่\nDemia"
LOADING_TEXT_HERO_INTRO_TITLE21,"นักรบวายุ\nNaila"
LOADING_TEXT_HERO_INTRO_TITLE22,"สไนเปอร์สาว\nRodina"
LOADING_TEXT_HERO_INTRO_TITLE23,"ปีศาจไฟ\nMorrah"
LOADING_TEXT_HERO_INTRO_TITLE24,"นักบวชแห่งแสง\nBaudouin"
LOADING_TEXT_HERO_INTRO_TITLE25,"ซอมบี้สาว\nJane"
LOADING_TEXT_HERO_INTRO_TITLE26,"เจ้าหญิงสีม่วง\nAisha"
LOADING_TEXT_HERO_INTRO_TITLE27,"อาลักษณ์อมตะ\nLeo"
LOADING_TEXT_HERO_INTRO_TITLE28,"ดาบพลิ้วไหว\nFluss"
LOADING_TEXT_HERO_INTRO_TITLE29,"บุตรแห่งแสงจันทร์\nLuna"
LOADING_TEXT_HERO_INTRO_TITLE30,"นักบวชศักดิ์สิทธิ์แห่งน้ำ\nLaias"
LOADING_TEXT_HERO_INTRO_TITLE31,"ลูกธนูบริสุทธิ์\nArch"
LOADING_TEXT_HERO_INTRO_TITLE3_TEMPORARILY1,"นักเวทย์แห่งอเวจี"
LOADING_TEXT_HERO_INTRO_TITLE3_TEMPORARILY2,"Cleo"
LOADING_TEXT_HERO_INTRO_TITLE32,"สายเลือดอันสูงศักดิ์ของเวอร์มิลเลียน\nLewisia"
LOADING_TEXT_HERO_INTRO_TITLE33,"ดาบทะลุมิติ\nNyx"
LOADING_TEXT_HERO_INTRO_TITLE34,"นักประดิษฐ์แห่งวังหลวง\nAnnette"
LOADING_TEXT_HERO_INTRO_TITLE35,"The Silver Battle Wolf\nMitra"
LOADING_TEXT_HERO_INTRO_TITLE36,"การพิพากษาของ Lua\nRicardo"
LOADING_TEXT_HERO_INTRO_TITLE37,"เพลงดาบแห่งความเงียบ\nTanya"
LOADING_TEXT_HERO_INTRO_TITLE38,"เลือดต้องคำสาป\nEzekiel"
LOADING_TEXT_HERO_INTRO_TITLE39,"สายลมน่าหลงใหล\nCassandra"
LOADING_TEXT_HERO_INTRO_TITLE40,"อัศวินแห่งความภักดี\nTheo"
LOADING_TEXT_HERO_INTRO_TITLE41,"แพทย์อันตราย\nMediana"
LOADING_TEXT_HERO_INTRO_TITLE42,"ช่างนาฬิกาผู้เป็นอมตะ\nOddy"
LOADING_TEXT_HERO_INTRO_TITLE43,"นักล่าปีศาจ\nViska"
LOADING_TEXT_HERO_INTRO_TITLE44,"แม่บ้านเหล็กกล้า\nPriscilla"
LOADING_TEXT_HERO_INTRO_TITLE45,"ผู้พิฆาตมังกร\nYanne"
LOADING_TEXT_HERO_INTRO_TITLE46,"เจ้าชายแห่งพายุทราย\nZafir"
LOADING_TEXT_HERO_INTRO_TITLE47,"ช่างตัดเย็บลึกลับ\nYuria"
LOADING_TEXT_HERO_INTRO_TITLE49,"ผู้คุ้มครองทางเดินแห่งโชคชะตา\nOphelia"
LOADING_TEXT_HERO_INTRO_TITLE50,"แม่ค้ายาพิษ\nRequina"
LOADING_TEXT_HERO_INTRO_TITLE51,"ผู้คุ้มครองแห่งดวงอาทิตย์\nAselica"
LOADING_TEXT_HERO_INTRO_TITLE52,"กระสุนลงทัณฑ์\nCrow"
LOADING_TEXT_HERO_INTRO_TITLE53,"ภาชนะแห่งคำสาป\n Shamilla"
LOADING_TEXT_HERO_INTRO_TITLE54,"วิญญาณร้ายน่ารัก\nLavril"
LOADING_TEXT_HERO_INTRO_TITLE55,"เงามืดแห่งขุมนรก\nSeria"
LOADING_TEXT_HERO_INTRO_TITLE56,"ความกระหายไร้ที่สิ้นสุด\nErze"
LOADING_TEXT_HERO_INTRO_TITLE57,"ธิดาแห่งพายุและท้องทะเล\nLilia"
LOADING_TEXT_HERO_INTRO_TITLE58,"นักเต้นแห่งโอเอซิส\nLaudia"
LOADING_TEXT_HERO_INTRO_TITLE59,"นักบุญแห่งพร\nLucias"
LOADING_TEXT_HERO_INTRO_TITLE60,"ผู้สอบสวนแห่งเลือดและเหล็ก\nChrisha"
LOADING_TEXT_HERO_INTRO_TITLE61,"ออบซิเดียนผู้เย่อหยิ่ง\nNeraxis"
LOADING_TEXT_HERO_INTRO_TITLE62,"ศรัทธาสีเงิน\nScarlet"
LOADING_TEXT_HERO_INTRO_TITLE63,"พายุแห่งแสงสีน้ำเงิน\nSonia"
LOADING_TEXT_HERO_INTRO_TITLE64,"จักพรรดินีแห่งความสว่างสไว\nArtemia"
LOADING_TEXT_HERO_INTRO_TITLE65,"ผู้รับใช้แสงสีน้ำเงิน\nMirianne"
LOADING_TEXT_HERO_INTRO_TITLE66,"บทเพลงแห่งความเพ้อฝัน\nShea"
LOADING_TEXT_HERO_INTRO_TITLE67,"แบบอย่างแห่งสิ่งประดิษฐ์เวทย์โบราณ\nKara"
LOADING_TEXT_HERO_INTRO_TITLE68,"ดวงตาที่เต็มไปด้วยความมืดมน\nNia"
LOADING_TEXT_HERO_INTRO_TITLE69,"นักการพนันแห่งมายา\nEsker"
LOADING_TEXT_HERO_INTRO_TITLE70,"สายลมแดงแห่งความยุติธรรม\nCecilia"
LOADING_TEXT_HERO_INTRO_TITLE73,"ประเภท. 0\nChase"
LOADING_TEXT_HERO_INTRO_TITLE78,"ดาบทำลายล้าง\nBernheim"
LOADING_TEXT_HERO_INTRO_TITLE87,"โล่แห่งจักรวรรดิ\nGlenwys"
LOADING_TEXT_HERO_INTRO_TITLE90,"หญิงสาวที่ฝันถึงทรัพย์\nMay"
LOADING_TEXT_HERO_INTRO_TITLE91,"อสูรแห่งอารีน่า\nGladi"
LOADING_TEXT_HERO_INTRO_TITLE92,"นัยน์ตาแห่งการหยั่งรู้\nVeronica"
LOADING_TEXT_HERO_INTRO_TITLE93,"ผู้เฝ้าประตูแห่งความเชื่อใจ\nLoman"
LOADING_TEXT_HERO_INTRO_TITLE94,"แม่ครัวเอกของฮีโร่\nJuno"
LOADING_TEXT_HERO_INTRO_TITLE95,"หัวหน้าทหารยามแห่งความอำมหิต\nNicky"
LOADING_TEXT_HERO_INTRO_TITLE96,"สายลมแห่งความบริสุทธิ์\nDosarta"
LOADING_TEXT_TIP_1,"Stamina จะถูกฟื้นฟูตามช่วงเวลาที่กำหนด"
LOADING_TEXT_TIP_2,"คุณจะได้รับผลตอบแทนเป็น Ruby เมื่อผ่านด่านในครั้งแรก"
LOADING_TEXT_TIP_3,"กุญแจสำหรับเปิดคุกใต้ดินมีเพียง 3 ดอกต่อวันเท่านั้น"
LOADING_TEXT_TIP_4,"คุณจะได้รับ ทีม EXP จากการซื้อฮีโร่, การอัพเกรดฮีโร่และการเข้าร่วมต่อสู้"
LOADING_TEXT_TIP_5,"พื้นที่ต่อสู้ใน World Map ประกอบไปด้วยโหมด Easy, Normal, Hard, Hell"
LOADING_TEXT_TIP_6,"อุปกรณ์จะให้ค่าสถานะที่ต่างกันตามระดับซึ่งได้แก่ ปกติ, สูง, หายาก, วีรบุรุษ และตำนาน"
LOADING_TEXT_TIP_7,"ยิ่งระดับดาวสูงขึ้นค่าสถานะที่ได้ก็จะมากขึ้นด้วย"
LOADING_TEXT_TIP_8,"คุณสามารถหาผงเวทมนต์สำหรับเสริมออปชั่นให้อุปกรณ์ได้จากการสลายอุปกรณ์"
LOADING_TEXT_TIP_9,"ถ้ามีอุปกรณ์ที่เหมือนกันสองชิ้น, ลองทำการปลุกพลังให้กับมันเพื่อเป็นการเพิ่มระดับของดาว "
LOADING_TEXT_TIP_10,"ระดับการอัพเกรดสูงสุดของอุปกรณ์จะถูกจำกัดโดยเกรดของมัน"
LOADING_TEXT_TIP_11,"ถ้าเจ้าอัพเกรดออปชั่นของอุปกรณ์ ค่าออปชั่นในอุปกรณ์นั้นๆจะเพิ่มขึ้น"
LOADING_TEXT_TIP_12,"อาวุธโบราณจะสามารถอัพเกรดได้ตามเลเวลของฮีโร่ในปัจจุบัน"
LOADING_TEXT_TIP_13,"เมื่อเจ้าได้เปิดห้องพิสูจน์ตนแล้ว มันจะยังคงเปิดอยู่อย่างนั้นจนกว่าจะเคลียร์ได้"
LOADING_TEXT_TIP_14,"วิธีที่ดีที่สุดที่จะทำให้ได้รับหนังสือสกิลคือการเคลียร์คุกใต้ดิน"
LOADING_TEXT_TIP_15,"กุญแจสำหรับการเปิดท้องพระคลังโบราณมีเพียง 3 ดอกต่อวันเท่านั้น"
LOADING_TEXT_TIP_16,"คุณสามารถที่จะหาทองได้มากมายจากท้องพระคลังโบราณที่ปราสาท"
LOADING_TEXT_TIP_17,"คุณสามารถเปลี่ยนตัวเลือกการต่อสู้ได้ในการตั้งค่าเกมในเมนูอื่นๆ"
LOADING_TEXT_BROADCAST_WAITING,"กำลังเตรียมสตรีม\nกรุณารอสักครู่!"
LOADING_TEXT_HERO_CONTENT_LEVELUP,"เมื่อคุณเล่นผ่านด่านก็จะได้รับ EXP\nและเลเวลจะเพิ่มขึ้น แต่หากแพ้ในด่าน\nก็จะไม่ได้อะไรเลย ระวังตรงนี้ด้วย"
LOADING_TEXT_HERO_CONTENT_SKILL,"เหล่าฮีโร่ใน King's Raid สามารถเรียนรู้ได้ 4 สกิล"
LOADING_TEXT_HERO_CONTENT_SKILL2,"คุณสามารถกดใช้สกิลด้วยค่า MP"
LOADING_TEXT_HERO_CONTENT_SKILL4,"สกิลติดตัวเป็นสกิลที่มีผลติดตัวผู้ใช้ในระหว่างต่อสู้"
LOADING_TEXT_HERO_AWAKENING2,"การเปลี่ยนชุดจะช่วยให้ค่าสถานะดีขึ้น!\n โดยจะสามารถวิวัฒนาการได้ถึงระดับ ★5!"
LOADING_TEXT_HERO_EQUIP_ENHANCE,"ใช้อุปกรณ์ที่ไม่จำเป็นเป็นวัตถุดิบในการอัพเกรดอุปกรณ์\nโดยอุปกรณ์แต่ละระดับมีค่าอัพเกรดสูงสุดไม่เท่ากัน ปกติ Lv.3 ,ขั้นสูง Lv.5, หายาก Lv.10,\nวีรบุรุษ Lv.15, ตำนาน Lv.20"
LOADING_TEXT_HERO_SKILL,"คุณสามารถเพิ่มสกิลของฮีโร่ได้ด้วยการใช้ Gold\nแต่สกิลเลเวลจะไม่สามารถเพิ่มได้เกินกว่าเลเวลของตัวฮีโร่\n(สูงสุดที่เลเวล 100) ดังนั้นเมื่อฮีโร่เลเวลอัพคุณก็สามารถเข้าไปอัพสกิลเพิ่มได้"
