KEY,"ChineseTraditional"
Sub1_Rephy_2_6_61,"那麼...請你務必以星星的記號平安地、好好地照亮幽暗丘陵吧..."
Sub1_Rephy_2_6_62,"暗黑的指引者啊～請小心黑暗來襲！"
Sub1_Rephy_2_6_63,"嗯！謝謝！！大家再見～樂皮要走囉！"
Sub1_Rephy_2_6_64,"就這樣走了嗎？！小不點...等等啊！！"
Sub1_Rephy_2_6_65,"唉呀！！好痛喔！！歐叔～！你幹嘛拔我尾巴毛啊！！！"
Sub1_Rephy_2_6_66,"你等等啊～只要有這尾巴毛的時間我就可以知道你在哪裡～就能找到你！"
Sub1_Rephy_2_6_67,"今天...因為我的錯害你在迷宮浪費了很多寶貴的時間..."
Sub1_Rephy_2_6_68,"我這人可不欠債的啊～未來某天我一定會把時間還給你的。"
Sub1_Rephy_2_6_69,"哇～那就代表我們還會再見面嗎？！"
Sub1_Rephy_2_6_70,"是啊，樂皮。所以你不要受傷，遇到危險時就叫我的名字..."
Sub1_Rephy_2_6_71,"那我走啦～！歐叔再見！賢者再見！"
Sub1_Rephy_2_6_72,"這小不點到最後還在跟我客氣啊...哈哈哈哈！！！"
Sub1_Rephy_2_6_73,"但是...他叫你歐叔是..."
Sub1_Rephy_2_6_74,"...我拜託你就裝沒聽到吧..."
Sub1_Rephy_3_1_1,"咳咳...有味道...是很不好的味道...這裡全部都只有暗黑靈魂..."
Sub1_Rephy_3_1_2,"聽說這裡有幽暗丘陵...但是我不知道在哪裡！"
Sub1_Rephy_3_1_3,"唉呀！我來問問神之燈火好了！幽暗丘陵在哪裡呢？"
Sub1_Rephy_3_1_4,"哇～！！原來在那裡啊～！等～等～我～！！"
Sub1_Rephy_3_1_5,".........？？？"
Sub1_Rephy_3_2_1,"咦？怎麼老是聞到一個味道...樂皮三個月沒洗澡了...難道是我嗎？"
Sub1_Rephy_3_2_2,"是...樂皮的味道嗎？唉呀！不是不是！！我的味道很正常啦！！"
Sub1_Rephy_3_2_3,"這糟糕的味道是...這是...魔族啊！！"
Sub1_Rephy_3_3_1,"呃...魔族太多了...好累...光之靈魂們！快幫幫我啊！！"
Sub1_Rephy_3_3_2,".........沒有人嗎.........可以幫助樂皮的光之靈魂........."
Sub1_Rephy_3_3_3,"不會的！！一定會有人來幫我的！！"
Sub1_Rephy_3_3_4,"......誰...............是誰...在...叫我..."
Sub1_Rephy_3_3_5,"咦？？你是誰？？？"
Sub1_Rephy_3_3_6,"......我是......珍...克萊兒......"
Sub1_Rephy_3_4_1,"你是什麼東西？我...我是在叫光之精靈喔！"
Sub1_Rephy_3_4_2,"而且你...身上的味道跟魔族的味道好像喔..."
Sub1_Rephy_3_4_3,"......我是珍......我的腦中...聽見了你的聲音......"
Sub1_Rephy_3_4_4,"(真奇怪......明明就是魔族的味道...但是很微弱...還有光之精靈的氣味...)"
Sub1_Rephy_3_4_5,"......危險......快退後！必須將魔族...清除！"
Sub1_Rephy_3_5_1,"......有受傷嗎......？"
Sub1_Rephy_3_5_2,"(雖然我不知道這人是不是光之靈魂...唉呀...不管了啦～她是我的救命恩人...)"
Sub1_Rephy_3_5_3,"謝謝妳救了我！我是樂皮！你知道靈鹿族嗎？"
Sub1_Rephy_3_5_4,"...我不知道靈鹿族...我不知道的事...有很多..."
Sub1_Rephy_3_5_5,"我不知道自己喜歡什麼...不知道有沒有家人...我什麼也不知道..."
Sub1_Rephy_3_5_6,"咦？你剛才不是自己說了嗎！你叫做珍克萊兒呀～"
Sub1_Rephy_3_5_7,"是個非常帥氣的名字呢！"
Sub1_Rephy_3_5_8,"...珍...很帥氣嗎？"
Sub1_Rephy_3_5_9,"當然囉！而且剛剛你打鬥的時候也很強嘛！！ 我第一次見到像珍一樣這麼強的人呢！"
Sub1_Rephy_3_5_10,"超～～厲～害～的耶！！"
Sub1_Rephy_3_5_11,"原來如此...珍...又帥氣...又厲害..."
Sub1_Rephy_3_5_12,"但是...我還是想知道...我究竟是誰..."
Sub1_Rephy_3_5_13,"呃嗯...妳是不是喪失了記憶呢？"
Sub1_Rephy_3_5_14,"如果你身上光之靈魂氣味再強烈一點的話...我就可以幫助妳了..."
Sub1_Rephy_3_5_15,"但是妳怎麼一個人在這麼糟的環境呢？沒有同行的隊友嗎？"
Sub1_Rephy_3_5_16,"同行的人...突然都不見了...發生了奇怪的事情..."
Sub1_Rephy_3_5_17,"聽說...這裡是珍的故鄉...我也不知道會出現什麼就跟過來了..."
Sub1_Rephy_3_5_18,"那個人真壞！應該要遵守約定一起來的呀！"
Sub1_Rephy_3_5_19,"......他不是人...他是惡魔......"
Sub1_Rephy_3_5_20,"...什麼？？惡魔？！"
Sub1_Rephy_3_5_21,"(唉...說的越多越無法了解她究竟是什麼樣的人物...但是...我還是感受到光之靈魂的氣息...)"
Sub1_Rephy_3_5_22,"(喪失記憶的孩子可不能就這樣丟下不管吶...好！我決定了！ )"
Sub1_Rephy_3_5_23,"珍！妳要跟我一起走嗎？樂皮我要在這裡找幽暗丘陵！"
Sub1_Rephy_3_5_24,"...幽暗丘陵...？"
Sub1_Rephy_3_5_25,"嗯！我會在那裡用神之燈火照亮丘陵的！！讓迷路的靈魂們都可以看得見～"
Sub1_Rephy_3_5_26,"...明亮的燈光......珍...喜歡燈光......"
Sub1_Rephy_3_5_27,"是嘛～那就走吧～！"
Sub1_Rephy_3_6_1,"神之燈火啊！幽暗丘陵在哪裡呢？"
Sub1_Rephy_3_6_2,"在這裡！快走吧～"
Sub1_Rephy_3_6_3,"...我看過那個燈火...靈魂的燈火...在亮晶晶、漂亮的橋上閃耀著藍光..."
Sub1_Rephy_3_6_4,"我是跟著燈火走的...但是有人...把我抓下來...抓到一個好沉重...好冷的地方..."
