KEY,Korean
ARCHIVE_VOCIE_NOINFO,성우 정보 없음
HERO_VOICE_ATTACK_1,기합
HERO_VOICE_ATTACK_2,기본 공격 2
HERO_VOICE_ATTACK_3,기본 공격 3
HERO_VOICE_SKILL_1,스킬 사용 1
HERO_VOICE_SKILL_2,스킬 사용 2
HERO_VOICE_SKILL_3,스킬 사용 3
HERO_VOICE_SKILL_4,스킬 사용 4
HERO_VOICE_HIT,피격
HERO_VOICE_LOSE,사망
HERO_VOICE_JOIN,파티 참가
HERO_VOICE_VICTORY,전투 승리
HERO_VOICE_AWAKE,각성 연출
HERO_VOICE_TRANS,초월 연출
HERO_VOICE_INNREACTION,여관에서의 반응
HERO_VOICE_ATTACK_1_LEWISIA5,기본 공격 (5성)
HERO_VOICE_SKILL_1_LEWSIA5,피의 구체 (5성)
HERO_VOICE_SKILL_2_LEWSIA5,피의 지대 (5성)
HERO_VOICE_SKILL_3_LEWSIA5,피의 향연 (5성)
HERO_VOICE_SKILL_4_LEWSIA5,스킬 사용 4 (5성)
HERO_VOICE_HIT_LEWSIA5,피격 (5성)
HERO_VOICE_LOSE_LEWSIA5,사망 (5성)
HERO_VOICE_JOIN_LEWSIA5,파티 참가 (5성)
HERO_VOICE_VICTORY_LEWSIA5,전투 승리 (5성)
HERO_VOICE_AWAKE_LEWSIA5,각성 연출 (5성)
HERO_VOICE_TRANS_LEWSIA5,초월 연출 (5성)
HERO_VOICE_INNREACTION_LEWSIA5,여관에서의 반응 (5성)
HERO_VOICE_ATTACK_1_LEWISIA3,기본 공격 (3-4성)
HERO_VOICE_SKILL_1_LEWSIA3,스킬 사용 1 (3-4성)
HERO_VOICE_SKILL_2_LEWSIA3,스킬 사용 2 (3-4성)
HERO_VOICE_SKILL_3_LEWSIA3,스킬 사용 3 (3-4성)
HERO_VOICE_SKILL_4_LEWSIA3,스킬 사용 4 (3-4성)
HERO_VOICE_HIT_LEWSIA3,피격 (3-4성)
HERO_VOICE_LOSE_LEWSIA3,사망 (3-4성)
HERO_VOICE_JOIN_LEWSIA3,파티 참가 (3-4성)
HERO_VOICE_VICTORY_LEWSIA3,전투 승리 (3-4성)
HERO_VOICE_AWAKE_LEWSIA3,각성 연출 (3-4성)
HERO_VOICE_TRANS_LEWSIA3,초월 연출 (3-4성)
HERO_VOICE_INNREACTION_LEWSIA3,여관에서의 반응 (3-4성)
HERO_VOICE_SKILL_1_EZEKIEL,파괴 본능 (폭주 상태)
HERO_VOICE_SKILL_2_EZEKIEL,다가오는 절망 (폭주 상태)
HERO_VOICE_SKILL_3_EZEKIEL,파멸의 일격 (폭주 상태)
HERO_VOICE_SKILL_4_EZEKIEL,저주받은 피 (폭주 상태)
HERO_VOICE_WELCOME_1,환영 인사 1
HERO_VOICE_WELCOME_2,환영 인사 2
HERO_VOICE_WELCOME_3,환영 인사 3
HERO_VOICE_TOUCH_1,상호 작용 1
HERO_VOICE_TOUCH_2,상호 작용 2
HERO_VOICE_TOUCH_3,상호 작용 3
HERO_VOICE_TOUCH_4,상호 작용 4
HERO_VOICE_TOUCH_5,상호 작용 5
HERO_VOICE_TOUCH_6,상호 작용 6
HERO_VOICE_BUY_1,감사 인사 1
HERO_VOICE_BUY_2,감사 인사 2
ARCHIVE_3D_SHOW,3D 보기
ARCHIVE_UNIQUE_WEAPON_INTRODUCE,전용무기 소개
ARCHIVE_UNIQUE_WEAPON_NOTHOLDING,획득하지 않은 전용 무기입니다.
ARCHIVE_TREASURE_INTRODUCE,전용 보물 소개
ARCHIVE_TREASURE_NOTHOLDING,획득하지 않은 전용 보물입니다.
ARCHIVE_ARTIFACT_INTRODUCE,유물 소개
ARCHIVE_ARTIFACT_NOTHOLDING,획득하지 않은 유물입니다.
ARCHIVE_ITEM_INTRODUCE,아이템 소개
ARCHIVE_ITEM_NOTHOLDING,획득하지 않은 아이템입니다.
ARCHIVE_ITEM_NO_STORY,소개를 준비중입니다.
ARCHIVE_KILL_RATE,처치율
ARCHIVE_RAID,드래곤 레이드
ARCHIVE_CHALLENGERAID,챌린지 레이드
ARCHIVE_GUILDRAID,길드 레이드
ARCHIVE_WORLDBOSS,월드보스
ARCHIVE_GODKING,신왕의 시련
ARCHIVE_ECLIPSE,이클립스
ARCHIVE_CHAPTER_BOSS,챕터 보스
ARCHIVE_CONQUEST,토벌 전투
ARCHIVE_NORMAL_MONSTER,일반 몬스터
ARCHIVE_MONSTER_INTRODUCE,소개
ARCHIVE_STAT,일반
ARCHIVE_SKILL,스킬
ARCHIVE_EASY_NORMAL,Easy & Normal Mode
ARCHIVE_RAID_SINGLE,싱글 레이드
BIRTH_MONTH_1,수호의 달
BIRTH_MONTH_2,지혜의 달
BIRTH_MONTH_3,통찰의 달
BIRTH_MONTH_4,생명의 달
BIRTH_MONTH_5,희망의 달
BIRTH_MONTH_6,사랑의 달
BIRTH_MONTH_7,조화의 달
BIRTH_MONTH_8,활력의 달
BIRTH_MONTH_9,진리의 달
BIRTH_MONTH_10,우정의 달
BIRTH_MONTH_11,행운의 달
BIRTH_MONTH_12,인내의 달
ARCHIVE_CONSTELL_1,수호자 메르티스
ARCHIVE_CONSTELL_2,현자 사투아
ARCHIVE_CONSTELL_3,예언자 라시필
ARCHIVE_CONSTELL_4,성자 아르밀
ARCHIVE_CONSTELL_5,대도 그라함
ARCHIVE_CONSTELL_6,음유시인 미라
ARCHIVE_CONSTELL_7,조율자 노트문
ARCHIVE_CONSTELL_8,정복자 칸달라
ARCHIVE_CONSTELL_9,심판자 레이안
ARCHIVE_CONSTELL_10,여제 아시피아
ARCHIVE_CONSTELL_11,명사수 기슬라
ARCHIVE_CONSTELL_12,방랑자 헥시폴리아
HERO_RACE_HUMAN,인간
HERO_RACE_BABARIAN,바바리안
HERO_RACE_DWARF,드워프
HERO_RACE_GOBLIN,고블린
HERO_RACE_ORC,오크
HERO_RACE_DEMON,마족
HERO_RACE_ELF,엘프
HERO_RACE_TAMIA,타미아
HERO_RACE_DARKELF,다크엘프
HERO_RACE_HARPY,하피
HERO_RACE_DEMON_DRAGON,마족 (악룡)
HERO_RACE_UNDEAD,언데드
HERO_RACE_NOUM,노움
HERO_RACE_LUNA,수인 (토끼)
HERO_RACE_DRAGON,드래곤
HERO_RACE_ANGEL,천족
HERO_RACE_VAMP,뱀파이어
HERO_RACE_HALFELF,하프엘프
HERO_RACE_HALFDEMON,마족 (혼혈)
HERO_RACE_REDPER,레드퍼 (과거 인간)
HERO_RACE_VISKA,마족 (인간 빙의)
HERO_RACE_REQUINA,수인 (여우)
HERO_RACE_HOMUN,호문쿨루스
HERO_RACE_PAVEL,인간 (드래곤의 영혼을 빙의)
HERO_RACE_DRAGON_MAN,용족
ARCHIVE_RACE_26,요정
HERO_RACE_GLADI,수인 (스라소니)
HERO_RACE_KARA,인간형 골렘
HERO_RACE_NIA,인간 (마수의 피를 지닌)
HERO_RACE_GHOST,유령
HERO_RACE_LIZARDMAN,리자드맨
HERO_RACE_KIRZE,수인 (고양이)
HERO_AGE_NO_INFO,???
HERO_AGE_MARIA,125세 (몸은 25세에 멈춰있음)
HERO_AGE_DIMAEL,163세 (인간나이: 16)
HERO_AGE_MIRURU,27세 (정신연령: 12세)
HERO_AGE_SONIA,16세 (만들어진 이후로 몸이 성장하지 않음)
HERO_AGE_PAVEL,243세 (드래곤: ???)
HERO_AGE_MIRRIANE,12세 (신체 나이: 18)
HERO_AGE_TANYA,18세 (신체나이: 18세)
HERO_AGE_EZEKIEL,19세 (본인스스로 주장)
HERO_AGE_VISKA,14세 (악마:???)
CREATURE_STORY_1,"오르벨리아 왕국의 수습기사. 어린 시절 마을을 침략한 마족에게 부모가 죽는 것을, 자라서는 암살단에게 검술 스승이 죽는 것을 목격하여 그 트라우마가 남아 주변 사람들이 죽는 것을 두려워한다. 이는 결국 원정대에 소속되어 떠났다 돌아오지 않는, 같은 고아원 출신 의형 클라우스를 찾아나서는 계기가 된다."
CREATURE_STORY_2,"여신 루아를 섬기는 수습 사제로, 교단 내에서 장래에 대한 기대를 한 몸에 받고 있다. 강한 신앙심은 물론, 루아의 힘을 빌려 물질을 다루는 데에 천부적 재능을 갖고 있어 수습 초기에 고위 사제들조차 그녀를 놀라운 눈으로 바라보게 했다. 스스로도 사제를 천직이라 생각하고 있을 만큼 따뜻한 심성을 갖고 있지만 불의에는 자비가 없다."
CREATURE_STORY_3,"클레오의 기억은 현자의 탑에서 시작된다. 부모 없이 대현자 도미닉스에게 키워진 그녀는 천재적 재능을 지닌 사고뭉치. 강력한 마력을 제어 못해 자신의 거처인 붉은 탑 일부를 파괴하는 등 사고를 치지만, 현자의 탑 대현자 도미닉스는 그녀를 벌하지 않았고, 때문에 동료들에게 미움받고 따돌림당한다. 그 반작용으로 제멋대로에 안하무인적 태도를 갖게 되었지만 실은 여전히 정 많고 버려지는 것에 대한 두려움이 깊다."
CREATURE_STORY_4,"은인인 도미닉스의 부탁을 받고 클레오를 호위 중이다. 무슨 일이 있었는지 자신이 소속되어 있던 암살단에서 목숨 걸고 탈주했다. 암살자로 살아온 만큼, 마주하는 상대에 대한 존중은 찾아보기 힘들지만, 그만큼 산전수전 다 겪은 인물로, 상황 판단 빠르고 자신에게 도움되는 이에게는 그만큼의 배려를 한다."
CREATURE_STORY_5,"바바리안 왕국의 강력한 전사 가우. 그의 쌍도끼가 휘둘릴 때면 피보라가 몰아쳤다. 누구의 접근도 허락하지 않는 흉폭함을 지녔던 전사 가우. 그런 그가 돌연 10년 동안 자취를 감추었던 일이 있었는데, 후에 그가 다시 사람들 앞에 나섰을 땐, 날 서고 흉폭했던 모습이 아닌 전혀 다른 성격이 되어 돌아왔다고 한다. 때때로 자신의 무심한 행동들에 관해 핀잔을 들을 때도 호전적인 바바리안의 특성을 드러내지 않고 늘 사람 좋은 미소와 호탕한 웃음으로 상황을 넘어간다. 특히, 그가 어린아이와 동물을 바라보는 따듯한 시선에서 사람들은 놀라곤 한다."
CREATURE_STORY_6,"강직한 바위와도 같은 드워프의 왕. 100년 전, 성검의 용사와 함께 마왕군의 위협에 맞써 싸웠다. 마왕군의 중심세력이었던 악룡군단을 분쇄시킨 영웅으로서 가장 유명하다. 사실 왕의 자리도 떠넘겨져서 받은 것일 뿐. 재미없고 지루한 왕의 소임을 투덜거리면서도 충실히 다 해 나간다."
CREATURE_STORY_7,"강력한 무기의 개발을 그 무엇보다도 즐기는 괴짜 알비노 고블린. 어렸을 적부터 피부색 때문에 다른 고블린들로부터 괴롭힘을 당하여, 동족에 대한 애정따위는 없다. 무기 성능을 실험하기 위해서라면 동족이든 뭐든 마음대로 쏘고, 폭발시키고, 박살낼 수 있다. 그럼에도 자신을 도운 상대에 대한 감사 정도는 할 줄 알고, 그로 인하여 로이와 친구가 되었다.하지만 얼굴을 잘 기억하지 못하기에 그 로이에게도 자주 총질을 하곤 한다."
CREATURE_STORY_8,"벼락을 다루는 오크족의 대주술사. 하늘바람 오크족의 족장이자, 오크 연합에서도 존경받는 위대한 장로다. 수많은 오크족 주술사들의 스승이며, 그들의 정신적인 지주나 마찬가지이다. 예지몽을 꿀 수 있는 몇 안되는 예지능력자이며, 또한 그것을 바르게 이해하기 위한 풍부한 지혜도 가지고 있다."
CREATURE_STORY_9,"장난기 가득한 매혹적인 서큐버스. 누구보다도 마족다운 그녀는 오로지 재미와 즐거움을 목적으로 움직인다. 마족전쟁 때도 그녀는 대륙을 침공하기보다 즐거운 것들을 찾아 홀로 유량을 하는 편을 택했다. 그런 그녀에게 있어 카일은 동족들을 배신해가면서까지 함께 싸울 만한, 매우 재미있는 인간이었다. 후에 카셀을 만난 그녀는 또 다시 재미있는 일을 발견한 듯, 눈을 반짝이며 그의 모험에 동참하였다. 종종 잘생긴 남자를 볼 때면 그의 꿈속을 방문 하기도 한다."
CREATURE_STORY_10,"성검과 그 성검의 선택을 받은 용사를 동경하는 고귀한 엘프족의 공주. 올곧은 성격 덕분에 옳은 일을 위해서 모든 노력을 기울이고, 남들에게도 그렇게 행동하기를 원한다. 옳지 못한 길로 가려는 자가 있으면 그것이 성검의 용사라 하더라도 진심 어린 충고를 아끼지 않는다. 다만, 그녀의 강경함은 종종 다른 이들에게 오해를 불러 일으키기도 한다. 현재 동생인 도자르타의 쓸쓸함을 달래주기 위해 탑을 자주 찾아가고 있다."
CREATURE_STORY_11,"과거, 루아의 성녀였던 그녀는 타락하였다. 루아를 저주하고 어둠에 물들어, 까마귀를 부리는 냉소적인 마녀. 한때 카일의 동료이자 영웅이었던 이 아름다운 여인은, 카일이 행방불명되었을 때 같이 자취를 감추었다. 이후 타락한 마녀로서 나타나 마왕군의 선봉장 역할을 맡으며 많은 사람들을 위협했다. 하지만 최근의 그녀는 마왕군으로서가 아닌, 하나의 개인으로서 또 다른 일을 꾸미고 있는 듯하다."
CREATURE_STORY_12,"한때는 바다를 주름잡던 공포의 대명사이었던 해적 여제. 저주의 아이템을 건드려 몸이 어려진 이후, 부하와 동료를 모두 잃고 혼자가 되었다. 하지만 굴하지 않고, 처음부터 다시 해적단을 일으켜 세우는 것을 목표로 하고 있다. 몸이 어려진 덕에, 정신도 미성숙해진 경향이 있다. 하지만 다시 전성기의 자신으로 돌아가고자 노력하고 있으며, 고블린과 놀으로 구성된 제 2의 '미르르 해적단'을 이끌고 있다."
CREATURE_STORY_13,"엘리도라의 대현자이자, 가장 현명한 드루이드. 100년 전 마족의 침입에 맞서 싸운 영웅들 중 하나이며, 오랜 세월 살아온 그녀는 오르비스 대륙에서 가장 현명한 자라고도 일컬어지고 있다. 긴 세월에 걸맞은 혜안과 신비한 힘을 가지고 있으며, 수많은 엘프들의 스승이기도 하다. 엘리도라의 현 왕과 그 자손들은 다 로레인의 가르침을 받은 적이 있을 정도이다. 최근 들어 엘리도라 숲의 이상을 감지한 그녀는 성검의 주인을 기다리며 그에게 길을 열어 줄 준비를 하고 있다."
CREATURE_STORY_15,"그 누구보다도 정의롭고 올곧은 그는 오르벨 수호기사단에 소속되어 있다. 왕성 내 많은 이들은 이미 그를 오르벨의 수호기사라 부르며 의지하고 있었지만, 정작 클라우스 본인이 물욕이나 권력욕에 별 관심이 없었기 때문에 기사단 내에서 그의 지휘는 그리 높지 않았다. 카셀과 프레이와 함께 고아원에서 자라왔으며, 그만큼 자신들의 소중한 이들이 함께 자라온 이 나라를 사랑한다. 이번 왕의 평원을 조사하기 위해 출발하는 원정대에 자원하였다."
CREATURE_STORY_16,"영혼과 교감하며 그들을 인도하는, 착하고 순수한 타미아족 인도자. 타미아족은 자연과 더불어 살며, 자연의 흐름을 읽고 죽은 자를 이끄는 힘을 가진 종족이다. 레피는 '타미아' 족에서도 영혼을 인도하는 것에 두드러진 능력을 가졌으며, 숲에서 길을 잃고 죽은 자들의 영혼을 악령이 되지 않도록 인도하며, 마땅히 돌아가야 할 곳으로 돌려보낸다. 별의 길을 파악하고, 죽은 자의 넋을 기리며, 그들이 명계에 돌아갈 수 있도록 유도하는 가장 유능한 인도자이다."
CREATURE_STORY_17,"동생을 잃은 슬픔에 잠겨, 동족에 대한 복수를 맹세한 고독한 다크엘프. 아에기나 사막으로 파병을 갔다가 죽다 살아난 그는, 겨우 돌아온 고향에서 인신공양의 제물로 바쳐진 여동생의 충격적인 소식을 접하게 되었다. 어둠 속에서 여동생의 이름을 울부짖으며 광기에 서린 모습을 보여주던 그는, 동생을 죽게 만든 동족들을 증오하고 저주하며, 복수를 맹세했다."
CREATURE_STORY_18,"제국 출신의 영애이자, 풀네임은 '레이나 폰 슈타인'. 자유분방하며 힘이 넘치고, 주변인들조차 밝게 만드는 활력소 역할을 한다. 귀족의 숨 막히는 생활보다는 자유로운 용병으로서의 생활을 만끽하기를 좋아한다. 용병 생활을 하면서 자주 사람들과 접한 탓인지, 그녀의 평소 행실에서 귀족스러움은 보기 어렵다. 어려서부터 검술에 천부적인 재능이 있어 가는 체형에 알맞은 세검술을 익혔다. 최근, 수상한 의뢰를 거절 한 뒤부터 자신을 감시하는 시선을 느끼고 있다."
CREATURE_STORY_19,"아이스 드래곤의 영혼이 인간에 빙의하게 된 특이한 존재. 100년 전 카일의 일행 중 하나였으며, 그 한참 전부터도 살아왔던 고대의 얼음법사. 빙의한 드래곤의 영혼은 늘 잠들어 있지만, 가끔 일어나 그에게 사랑을 속삭인다. 로지나를 파견한 제국에서는 주요인물로 지정되어 있어, 그들의 감시 및 호위를 받는 입장이다. 하지만 본인은 세상과 상관 없이, 조용하게 살고 싶을 따름이다."
CREATURE_STORY_20,"질트리온 시 데미아. 오르벨리아 왕국 수호기사단의 대장. 거대한 방패와 랜스를 다루는 그녀의 위용은 가히 일당백. 그녀의 방패를 뚫는 것은 불가능에 가까운 일이다. 부하들을 굉장히 아끼는 그녀는, 나라를 위한 일이라면 무엇이든지 할 강직한 성격의 소유자이다. 예전과 확연하게 달라져 버린 왕성의 분위기를 읽은 그녀는, 하루라도 빨리 수호기사단의 대장직을 클라우스에게 넘긴 뒤, 귀족들의 강한 공세를 홀로 받고 있는 스칼렛의 곁을 지키고 싶어 한다."
CREATURE_STORY_21,"명예를 중시하는 강직한 전사이자, 바람을 부리는 하피족의 일원. 하피족 전사의 긍지를 그 무엇보다도 가치있게 여기는 명예로운 전사. 그 긍지를 위해서라면, 그 누구라고 하더라도 쓰러뜨릴 수 있는 강렬한 의지를 가졌다. 현재 하피족의 전사들 중에서도 특출나게 뛰어난 전사이며, 아직 어린 하피 전사들의 존경의 대상이자, 목표로 여겨지기도 한다."
CREATURE_STORY_22,"제국 제일의 저격수로, 곰을 굉장히 좋아한다. 곰귀 모양 장식을 모자에 항상 붙일 정도로... 호랑이는 사냥해도, 곰은 절대 사냥하지 않는다. 자신의 사격기술을 나쁜 일에는 쓰지 않기로 마음먹어, 암살에 가장 유용한 자신의 기술을 반대로 누군가를 지키는데 사용한다. 현재 제국에서 주요인물로 분류된 파벨의 호위를 맡게 되어 빈트란드 설산에서 그와 지내는 중이다."
CREATURE_STORY_23,"마왕군에서 가장 용맹스러운 악마기사이자, 최정예인 악룡기사단의 대장이었던 자. 모종의 계기로 인하여 현재 마녀 마리아와 같이 행동하며, 그녀의 일을 돕고 있다. 100년 전 마왕군의 선봉에서 수많은 연합군을 도륙내고, 세계의 수호자인 드래곤들을 잡아먹었던 그녀가, 일개 마녀의 밑에서 일하며 그녀를 주인으로 모시는 것에 대해 많은 자들이 의문을 품고 있다. 하지만 그녀는 그러한 의문들에도 개의치 않으며, 충성을 다 할 뿐이다."
CREATURE_STORY_24,"루아 교단의 이단아이자, 사제로서 가장 어울리지 않는 인물. 보두앵은 어렸을 때부터 경건함을 중시하는 루아 교단에서 속히 말하는 '양아치 '였다. 고위 사제 베르만의 도움으로 그는 교단에 들어서게 되었지만, 맞지 않는 옷을 입은 듯 보두앵에게 교단의 생활은 힘이 들 뿐이었다. 그러했던 그가 돌연, 신성모독의 일상을 접고, 고위 사제의 길을 걷기 시작하였다."
CREATURE_STORY_25,"지금은 사라진 그레이 공국의 공녀. 마족전쟁이 시작되자마자 마족들에게 침공당해 지도상에서 지워진 비운의 그레이 공국은, 고대문명의 유적지와 기술들을 포함한 수많은 비밀을 지키고 있던 마도 공국이었다. 제인은 그 비밀들을 모두 간직한 채, 죽음을 맞이하였다. 이후, 마왕군 책사이자 간부인 말두크의 손에 의해 언데드로서 되살아난 그녀는 또 한번 모종의 마법에 의하여 자아를 얻었다. 현재 그녀는 사라져버린 자신의 기억과 자취를 찾아 여행을 떠나고자 한다."
CREATURE_STORY_26,"오르벨 출신의 귀족 영애. 현자의 탑에서 손에 꼽히는 천재로, '마력량' 을 뜻하는 '보라'의 칭호를 하사받았다. 어렸을 때부터 어른들의 사정으로 인해 현자의 탑에서 자라다시피 했으나, 귀족 영애로서의 고귀함은 잃지 않았다. 어렸을 당시엔 부모님께서 자신을 왜 따로 떨어트려놨는지 이해하지 못하였으나, 지금은 그 당시 자신이 그곳에 왜 가야 했는지 이해하고 있다. 현재 집으로 돌아온 그녀의 곁에는 가족이나 다름없는 메이드가 늘 함께 하고 있다."
CREATURE_STORY_27,"오르벨 왕궁에는 무한한 공간을 지닌 서고가 하나 존재한다. 그 서고를 긴 세월동안 지켜온 관리자는, 노움 족의 일원인 레오다. 서고의 모든 책의 내용을 외우고 있는 그는 왕성의 그 누구보다도 박식하며, 많은 자들이 그의 지혜를 빌리기 위해 서고를 찾아오기도 한다. 하지만 아직도 사람과 접하는 것은 조금 어색한 듯하다."
CREATURE_STORY_28,"황실의 기사단장을 지낸 그의 아버지의 영향을 받아, 어린 나이부터 고강도의 훈련을 받은 정예 검사. 황실에서 가장 빠른 검이 누구냐? 라고 묻는다면 모든 이가 플루스를 언급 할 정도로 그의 검은 전장에서 수많은 기사들을 무릎 꿇렸다. 황제직속 호위기사단의 부 단장까지 실력으로 올라선 그는 황실의 모든 이들의 존경을 한몸에 받고 있다. 자신의 외모가 뛰어나다는 것을 스스로도 알고 있기에, 외적인 아름다움만을 보고 접근하는 부류를 매우 싫어한다. 자신 또한 외적인 것보다 내적인 아름다움을 중시하는데, 가끔은 자신의 아름다움에 취한 나머지 이중적인 면모를 드러내기도 한다."
CREATURE_STORY_29,"좀처럼 만날 수 없는 환상의 수인족, 루루족. 극도로 추운 지방에서 살고 있는 그들은 극도로 세상과의 마주함을 꺼려 했다. 그런 루루족에서 정 반대성향의 아이가 태어났는데, 그 아이가 바로 루나였다. 종족에 대한 불만을 가진 것도 아니었다. 큰 뜻이 있어 세상에 나아가 무언가를 배우고 이루고자 함도 아니었다. 그저 겨울눈 사이로 핀 꽃을 따다 보니 한 걸음. 얼어붙은 나뭇가지로 새총을 만들려고 하다 보니 한 걸음. 빨간 열매의 달콤함에 이끌려 한 걸음. 어느덧 얼음 산을 내려와 눈앞 가득한 당근 밭을 보고 신이 나 달려다가 보니 지금 루나는 이곳에 있었다."
CREATURE_STORY_30,"아름다운 물의 사제이자, 폴리모프한 온유하고 부드러운 감성의 블루 드래곤. 머나먼 과거에는 사막 부족들의 숭배의 대상이었지만, 모종의 이유로 오랫동안 잠들어 있었다. 물을 다스려 땅을 풍요롭게 해 주는 그녀는, 늘 사람들을 위해 자신의 힘을 사용했으며, 인간들은 그녀를 위해 오아시스의 호수 안쪽에 황금의 신전을 지었다. 사막에 부정한 기운이 흐르자 그녀는 다시 깨어나, 사람들을 위해 힘을 쓰기 시작했다."
CREATURE_STORY_31,"지상에서 혼란을 일으키는 마족을 처단하기 위해 강림한 천족 전사. 역할은 척후, 정찰, 그리고 지상에서 발견하는 모든 마족의 처형. 책임감이 강하고 잘못된 일에 관해서는 냉철하게 끊고 맺음이 확실하다. 지상의 인간들과 생명들을 굉장히 사랑하고 있으며, 이 세상이 더 이상 마족에 의해 더럽혀지지 않도록 노력하는 바이다."
CREATURE_STORY_32,"100년 전, 마족과의 전투에서 카일 일행과 함께 했었던 뱀파이어의 공주. 500년 이상을 살아왔던 고귀한 순혈 뱀파이어이자 그들의 여왕으로 불리고 있는 그녀는 불사자에 가까운 몸을 지녔다. 마족과의 전쟁에서 카일을 도와 싸우느라 힘의 대부분을 소진하는 바람에, 불멸의 공주는 어린아이의 몸이 되어버렸다. 그 후, 그녀는 100년간 인간세상에 녹아 들어 변화하는 세상을 지켜보았고 소진했던 힘을 회복하고 있었다. 허나, 잠잠했던 마족이 다시 세상에 나타남과 함께 성검이 각성하였고, 그 기운의 파동을 느낀 레위시아는 새로운 용사의 그릇을 지켜보기 위해 길을 나섰다."
CREATURE_STORY_33,"오드아이를 지닌, 차원을 넘나드는 신비한 마법사. 항상 여유로운 그의 미소는, 세상의 모든 것을 뚫어보는 그의 통찰력 덕분이다. 그는 특별한 능력을 가진 이들에게 관심이 많은 편이며, 그들을 시험해 보는 것을 즐기기도 한다. 마치 신의 능력과도 같은 공간전이술 마법은, 차원조차 넘어선다. 그의 행동의 목적은 불분명하지만, 늘 사람들을 돕기 위해서라는 의도는 분명 존재한다."
CREATURE_STORY_34,"오르벨리아 왕국의 천재 마도공학자. 실패에 굴하지 않는 굉장히 밝은 성격의 소유자다. 일반인도 마법을 다룰 수 있는 장치를 만드는 것이 그녀의 꿈이며, 수년간의 연구의 끝에 만든 마도생명체를 조수로 거느리고 있다. 마족의 도래에 이어 그녀는 자신의 연구를 무기개발과 병행하여, 일반인도 마족에게 대항할 수 있는 수단을 만들고자 하였다."
CREATURE_STORY_35,"은빛 광기의 노래라고도 불리는 이 사내는 매사에 놀라울 정도로 무성의하고, 남을 위한 최소한의 책임감도 없는 사람으로 세간에 알려져 있다. 허나, 전투가 시작되면 그 누구도 범접하지 못할 날카로운 은빛 늑대로 돌변해 전장을 휘젓는다. 그에게 대체 어떤 과거가 있었는지는 알려진 바가 없다. 다만 확실한 것은, 그가 전투 중 광기에 물들어버리면 피아식별을 하지 않는다는 것. 또한 그 상황에서 그의 곁에 있는 것은 언제 터질지 모르는 폭탄을 안고 싸우는 것 보다 훨씬 더 위험하다는 것이다."
