KEY,English
NEWBIE_ATTENDANCE_DESC_7_7,"Use Essence and Stone of Infinity on 5 Star Archer, Wizard, and Priest Class heroes to Transcend them.\nTranscend heroes can learn Transcend Perks.\nGo to the Hall of Heroes for hero Transcendence."
NEWBIE_ATTENDANCE_NAME_7_8,Essence of Fortune
NEWBIE_ATTENDANCE_DESC_7_8,"Use Essence and Stone of Infinity on 5 Star Warrior, Assassin, and Mechanic to Transcend them.\nTranscend heroes can learn Transcend Perks.\nGo to the Hall of Heroes for hero Transcendence."
NEWBIE_ATTENDANCE_NAME_8_1,5 Star Selene
NEWBIE_ATTENDANCE_DESC_8_1,"Selene welcomes you. Continue your journey with 5 Star Selene!\n(If you already own the Hero, you will obtain 250 Unique Weapon Fragments instead.)"
NEWBIE_ATTENDANCE_NAME_8_2,Selene Unique Weapon
NEWBIE_ATTENDANCE_DESC_8_2,"This is Selene's Unique Weapon, Green Winds, Notos.\nEquip your Heroes with Unique Weapons and Unique Treasures to make them stronger and stylish!"
NEWBIE_ATTENDANCE_NAME_8_3,Mirianne Unique Weapon
NEWBIE_ATTENDANCE_DESC_8_3,"This is Mirianne's Unique Weapon, Endless Acceleration, Riventina.\nEquip your Heroes with Unique Weapons and Unique Treasures to make them stronger and stylish!"
NEWBIE_ATTENDANCE_NAME_9_1,Stone of Infinity
NEWBIE_ATTENDANCE_DESC_9_1,Use Essence and Stone of Infinity on 5 Star Heroes to Transcend them.\nTranscend heroes can learn Transcend Perks.\nGo to the Hall of Heroes for hero Transcendence.
NEWBIE_ATTENDANCE_NAME_9_2,Essence of Justice
NEWBIE_ATTENDANCE_DESC_9_2,"Use Essence and Stone of Infinity on 5 Star Knight, Warrior, and Priest Class heroes to Transcend them.\nTranscend heroes can learn Transcend Perks.\nGo to the Hall of Heroes for hero Transcendence."
NEWBIE_ATTENDANCE_NAME_9_3,Essence of Force
NEWBIE_ATTENDANCE_DESC_9_3,"Use Essence and Stone of Infinity on 5 Star Warrior, Archer, and Wizard Class heroes to Transcend them.\nTranscend heroes can learn Transcend Perks.\nGo to the Hall of Heroes for hero Transcendence."
NEWBIE_ATTENDANCE_NAME_9_4,Essence of Wisdom
NEWBIE_ATTENDANCE_DESC_9_4,"Use Essence and Stone of Infinity on 5 Star Assassin, Mechanic, and Wizard Class heroes to Transcend them.\nTranscend heroes can learn Transcend Perks.\nGo to the Hall of Heroes for hero Transcendence."
NEWBIE_ATTENDANCE_NAME_9_5,Essence of Strategy
NEWBIE_ATTENDANCE_DESC_9_5,"Use Essence and Stone of Infinity on 5 Star Knight, Archer, and Mechanic Class heroes to Transcend them.\nTranscend heroes can learn Transcend Perks.\nGo to the Hall of Heroes for hero Transcendence."
NEWBIE_ATTENDANCE_NAME_9_6,Essence of Patience
NEWBIE_ATTENDANCE_DESC_9_6,"Use Essence and Stone of Infinity on 5 Star Knight, Assassin, and Priest Class heroes to Transcend them.\nTranscend heroes can learn Transcend Perks.\nGo to the Hall of Heroes for hero Transcendence."
NEWBIE_ATTENDANCE_NAME_9_7,Essence of Harmony
NEWBIE_ATTENDANCE_DESC_9_7,"Use Essence and Stone of Infinity on 5 Star Archer, Wizard, and Priest Class heroes to Transcend them.\nTranscend heroes can learn Transcend Perks.\nGo to the Hall of Heroes for hero Transcendence."
NEWBIE_ATTENDANCE_NAME_9_8,Essence of Fortune
NEWBIE_ATTENDANCE_DESC_9_8,"Use Essence and Stone of Infinity on 5 Star Warrior, Assassin, and Mechanic to Transcend them.\nTranscend heroes can learn Transcend Perks.\nGo to the Hall of Heroes for hero Transcendence."
NEWBIE_ATTENDANCE_NAME_10_1,EXP Potion (Concentrated)
NEWBIE_ATTENDANCE_DESC_10_1,Use EXP Potion to level up your heroes.
NEWBIE_ATTENDANCE_NAME_10_2,"10,000,000 Gold"
NEWBIE_ATTENDANCE_DESC_10_2,Gold is used for item purchase and gear Enhancement.
NEWBIE_ATTENDANCE_NAME_11_1,Stamina Potion
NEWBIE_ATTENDANCE_DESC_11_1,Use Stamina Potion to charge Stamina required for Chapter battle and Raid.
NEWBIE_ATTENDANCE_NAME_11_2,Essence of Justice
NEWBIE_ATTENDANCE_DESC_11_2,"Use Essence and Stone of Infinity on 5 Star Knight, Warrior, and Priest Class heroes to Transcend them.\nTranscend heroes can learn Transcend Perks.\nGo to the Hall of Heroes for hero Transcendence."
NEWBIE_ATTENDANCE_NAME_11_3,Essence of Force
NEWBIE_ATTENDANCE_DESC_11_3,"Use Essence and Stone of Infinity on 5 Star Warrior, Archer, and Wizard Class heroes to Transcend them.\nTranscend heroes can learn Transcend Perks.\nGo to the Hall of Heroes for hero Transcendence."
NEWBIE_ATTENDANCE_NAME_11_4,Essence of Wisdom
NEWBIE_ATTENDANCE_DESC_11_4,"Use Essence and Stone of Infinity on 5 Star Assassin, Mechanic, and Wizard Class heroes to Transcend them.\nTranscend heroes can learn Transcend Perks.\nGo to the Hall of Heroes for hero Transcendence."
NEWBIE_ATTENDANCE_NAME_11_5,Essence of Strategy
NEWBIE_ATTENDANCE_DESC_11_5,"Use Essence and Stone of Infinity on 5 Star Knight, Archer, and Mechanic Class heroes to Transcend them.\nTranscend heroes can learn Transcend Perks.\nGo to the Hall of Heroes for hero Transcendence."
NEWBIE_ATTENDANCE_NAME_11_6,Essence of Patience
NEWBIE_ATTENDANCE_DESC_11_6,"Use Essence and Stone of Infinity on 5 Star Knight, Assassin, and Priest Class heroes to Transcend them.\nTranscend heroes can learn Transcend Perks.\nGo to the Hall of Heroes for hero Transcendence."
NEWBIE_ATTENDANCE_NAME_11_7,Essence of Harmony
NEWBIE_ATTENDANCE_DESC_11_7,"Use Essence and Stone of Infinity on 5 Star Archer, Wizard, and Priest Class heroes to Transcend them.\nTranscend heroes can learn Transcend Perks.\nGo to the Hall of Heroes for hero Transcendence."
NEWBIE_ATTENDANCE_NAME_11_8,Essence of Fortune
NEWBIE_ATTENDANCE_DESC_11_8,"Use Essence and Stone of Infinity on 5 Star Warrior, Assassin, and Mechanic to Transcend them.\nTranscend heroes can learn Transcend Perks.\nGo to the Hall of Heroes for hero Transcendence."
NEWBIE_ATTENDANCE_NAME_12_1,Artifact Piece
NEWBIE_ATTENDANCE_DESC_12_1,Artifact Pieces can be restored into Artifacts at the Tower of Challenge.
NEWBIE_ATTENDANCE_NAME_12_2,Stone of Infinity
NEWBIE_ATTENDANCE_DESC_12_2,Use Essence and Stone of Infinity on 5 Star Heroes to Transcend them.\nTranscend heroes can learn Transcend Perks.\nGo to the Hall of Heroes for hero Transcendence.
NEWBIE_ATTENDANCE_NAME_13_1,T7 Legendary Gear Ticket - Accessory
NEWBIE_ATTENDANCE_DESC_13_1,Select an Option of your choice for a more effective battle.
NEWBIE_ATTENDANCE_NAME_13_2,T7 Legendary Gear Ticket - Secondary Gear
NEWBIE_ATTENDANCE_DESC_13_2,Select an Option of your choice for a more effective battle.
NEWBIE_ATTENDANCE_NAME_13_3,T7 Legendary Gear Ticket - Armor
NEWBIE_ATTENDANCE_DESC_13_3,Select an Option of your choice for a more effective battle.
NEWBIE_ATTENDANCE_NAME_13_4,T7 Legendary Gear Ticket - Orb
NEWBIE_ATTENDANCE_DESC_13_4,Select an Option of your choice for a more effective battle.
NEWBIE_ATTENDANCE_NAME_14_1,Weapon Rune Box: Ancient
NEWBIE_ATTENDANCE_DESC_14_1,8 handpicked Ancient Runes for weapons!
NEWBIE_ATTENDANCE_NAME_14_2,Reforge Ticket
NEWBIE_ATTENDANCE_DESC_14_2,Use Reforge Ticket to randomly change gear option.
NEWBIE_ATTENDANCE_NAME_15_1,5 Star Hero Ticket
NEWBIE_ATTENDANCE_DESC_15_1,A 5 Star hero will join you.
NEWBIE_ATTENDANCE_NAME_15_2,Beginner's Unique Weapon Ticket 2
NEWBIE_ATTENDANCE_DESC_15_2,Select and gain a Unique Weapon only designated heroes can use.\nHeroes equipped with a Unique Weapon will become much stronger.
VERONICAS_SPECIAL_PACKAGE_1,5 Star Hero Ticket
VERONICAS_SPECIAL_PACKAGE_2,Unique Weapon Ticket
VERONICAS_SPECIAL_PACKAGE_3,All Essence
VERONICAS_SPECIAL_PACKAGE_4,EXP Potion (Deluxe)
VERONICAS_SPECIAL_PACKAGE_5,Gold
VERONICAS_SPECIAL_PACKAGE_6,Unique Treasure Ticket
VERONICAS_SPECIAL_PACKAGE_7,Stone of Infinity
VERONICAS_SPECIAL_PACKAGE_8,Weapon Rune Box: Ancient
VERONICAS_SPECIAL_PACKAGE_9,All Essence
VERONICAS_SPECIAL_PACKAGE_10,Random Unique Weapon Ticket
VERONICAS_SPECIAL_PACKAGE_11,Ruby
VERONICAS_SPECIAL_PACKAGE_12,EXP Potion (Deluxe)
VERONICAS_SPECIAL_PACKAGE_13,Stone of Infinity
VERONICAS_SPECIAL_PACKAGE_14,All-In-One Special Summon x10 Ticket
COMEBACK_ATTENDANCE_1,All Fragments
COMEBACK_ATTENDANCE_2,Gold
COMEBACK_ATTENDANCE_3,1 Day EXP Booster
COMEBACK_ATTENDANCE_4,1 Day Gold Booster
COMEBACK_ATTENDANCE_5,Stone of Infinity
COMEBACK_ATTENDANCE_6,Weapon Rune Box: Ancient\nx2
COMEBACK_ATTENDANCE_7,All Essence
7DAYS_SPECIAL_ATTENDANCE_1,Fragments & Summon Tickets
7DAYS_SPECIAL_ATTENDANCE_2,2 Types of Keys
7DAYS_SPECIAL_ATTENDANCE_3,Random Unique Weapon Ticket
7DAYS_SPECIAL_ATTENDANCE_4,Equipment Enhancement Materials
7DAYS_SPECIAL_ATTENDANCE_5,Costume Ticket\n(School Uniform)
7DAYS_SPECIAL_ATTENDANCE_6,2 Types of Runes
7DAYS_SPECIAL_ATTENDANCE_7,5 Star Hero Ticket
8CHAPTER_SPECIAL_ATTENDANCE_1,"Fragment Ticketx200\n30,000,000 Gold"
8CHAPTER_SPECIAL_ATTENDANCE_2,Costume Ticket(~World Costume)\nStamina Potionx15
8CHAPTER_SPECIAL_ATTENDANCE_3,T6 Legendary Gear Ticket - Armor\nStone of Infinity
8CHAPTER_SPECIAL_ATTENDANCE_4,T6 Legendary Gear Ticket - Sub Gear\nMysterious Skill Bookx200
8CHAPTER_SPECIAL_ATTENDANCE_5,T6 Legendary Gear Ticket - Accessory\nStone of Infinity
8CHAPTER_SPECIAL_ATTENDANCE_6,T6 Legendary Gear Ticket - Orb\nEssence Ticketx30
8CHAPTER_SPECIAL_ATTENDANCE_7,Random Unique Weapon Ticket\n1 Day EXP Boosterx3\n1 Day Gold Boosterx3
MAY_SPECIAL_PACKAGE_1,3 Star Hero Ticket
MAY_SPECIAL_PACKAGE_2,Random Unique Weapon Ticket
MAY_SPECIAL_PACKAGE_3,Fragments Pack
MAY_SPECIAL_PACKAGE_4,Mysterious Skill Book
MAY_SPECIAL_PACKAGE_5,Gold
MAY_SPECIAL_PACKAGE_6,EXP Potion (Deluxe)
MAY_SPECIAL_PACKAGE_7,Stone of Infinity
MAY_SPECIAL_PACKAGE_8,Weapon Rune Box: Ancient
MAY_SPECIAL_PACKAGE_9,All Essence
MAY_SPECIAL_PACKAGE_10,Special Item Summon x 10
MAY_SPECIAL_PACKAGE_11,EXP Potion (Deluxe)
MAY_SPECIAL_PACKAGE_12,Stone of Infinity
MAY_SPECIAL_PACKAGE_13,Ancient Enchant Box
MAY_SPECIAL_PACKAGE_14,Random Unique Weapon Ticket
COMEBACK_ATTENDANCE_RENEWAL_1,"1 Special Item Summon x10\n20,000,000 Gold"
COMEBACK_ATTENDANCE_RENEWAL_2,All Fragments x150\nAll Skill Books x100
COMEBACK_ATTENDANCE_RENEWAL_3,"All Essence x50\nEXP Potion (X-Large) x2,500"
COMEBACK_ATTENDANCE_RENEWAL_4,T7 Legendary Gear Ticket (2 Options) x4\n1 Special Item Summon x10
COMEBACK_ATTENDANCE_RENEWAL_5,"T7 Legendary Gear Ticket (2 Options) x 4\nArtifact Piece x1,000"
COMEBACK_ATTENDANCE_RENEWAL_6,Random Unique Treasure Ticket x1\nStone of Infinity x2
COMEBACK_ATTENDANCE_RENEWAL_7,"3 Star Hero Ticket (~Aselica, Crow, and Shea) x1\nRandom Unique Weapon Ticket x1"
2019_MAY_NEWBIE_ATTENDANCE_1,3 Star Hero Ticket
2019_MAY_NEWBIE_ATTENDANCE_2,Random Unique Weapon Ticket
2019_MAY_NEWBIE_ATTENDANCE_3,Fragments Pack
2019_MAY_NEWBIE_ATTENDANCE_4,Mysterious Skill Book
2019_MAY_NEWBIE_ATTENDANCE_5,Gold
2019_MAY_NEWBIE_ATTENDANCE_6,EXP Potion (Deluxe)
2019_MAY_NEWBIE_ATTENDANCE_7,Stone of Infinity
2019_MAY_NEWBIE_ATTENDANCE_8,Weapon Rune Box: Ancient
2019_MAY_NEWBIE_ATTENDANCE_9,All Essence
2019_MAY_NEWBIE_ATTENDANCE_10,Special Item Summon x 10
2019_MAY_NEWBIE_ATTENDANCE_11,EXP Potion (Deluxe)
2019_MAY_NEWBIE_ATTENDANCE_12,Stone of Infinity
2019_MAY_NEWBIE_ATTENDANCE_13,Random Unique Treasure Ticket
2019_MAY_NEWBIE_ATTENDANCE_14,Unique Weapon Ticket
9TH_CHAPTER_ATTENDANCE_1,3 Star Hero Ticket\nAssorted Fragment
9TH_CHAPTER_ATTENDANCE_2,Costume Ticket\n(~World Costume)
9TH_CHAPTER_ATTENDANCE_3,"1,000 Rubies\n4 types of Skill Book Ticket"
9TH_CHAPTER_ATTENDANCE_4,Stone of Infinity\nAll Essence
9TH_CHAPTER_ATTENDANCE_5,Unique Weapon Ticket\nEXP Potion (Deluxe)
9TH_CHAPTER_ATTENDANCE_6,Special Item Summon x 10
9TH_CHAPTER_ATTENDANCE_7,T6 Legendary Gear Ticket (4 Options)\nGold
9TH_CHAPTER_ATTENDANCE_8,Random Unique Treasure Ticket
9TH_CHAPTER_ATTENDANCE_9,EXP Potion (Deluxe) \nT7 Legendary Gear Ticket (2 Options)
9TH_CHAPTER_ATTENDANCE_10,"1,000 Rubies\nWeapon Rune Box: Ancient"
9TH_CHAPTER_ATTENDANCE_11,3 Booster Bundle\nArtifact Piece
9TH_CHAPTER_ATTENDANCE_12,T8 Legendary Gear Ticket (2 Options)\nEXP Potion (Deluxe)
9TH_CHAPTER_ATTENDANCE_13,Random Unique Weapon Ticket
9TH_CHAPTER_ATTENDANCE_14,Unique Treasure Ticket
LUCKY_SEVEN_ATTENDANCE_1,Costume Ticket (Up to 2019 Wedding March)
LUCKY_SEVEN_ATTENDANCE_2,Assorted Fragment Box
LUCKY_SEVEN_ATTENDANCE_3,1 Special Item Summon x 10
LUCKY_SEVEN_ATTENDANCE_4,Assorted Essence Box
LUCKY_SEVEN_ATTENDANCE_5,Stone of Infinity x3
LUCKY_SEVEN_ATTENDANCE_6,Unique Treasure Ticket
LUCKY_SEVEN_ATTENDANCE_7,Unique Weapon Ticket
GOD_KING_2019_ATTENDANCE_1,Assorted Fragment Box
GOD_KING_2019_ATTENDANCE_2,Trial of the God King Entry Ticket
GOD_KING_2019_ATTENDANCE_3,All-In-One Special Summon x10 Ticket
GOD_KING_2019_ATTENDANCE_4,Stamina Potion
GOD_KING_2019_ATTENDANCE_5,Mystical Soul Fragment
GOD_KING_2019_ATTENDANCE_6,Stone of Infinity
GOD_KING_2019_ATTENDANCE_7,Random Unique Weapon Ticket
GOD_KING_2019_ATTENDANCE_8,Assorted Essence Box
GOD_KING_2019_ATTENDANCE_9,Trial of the God King Entry Ticket
GOD_KING_2019_ATTENDANCE_10,Random Unique Treasure Ticket
GOD_KING_2019_ATTENDANCE_11,Full Stamina Potion
GOD_KING_2019_ATTENDANCE_12,Mystical Soul Fragment
GOD_KING_2019_ATTENDANCE_13,Uncommon Ether Box
GOD_KING_2019_ATTENDANCE_14,Random Soulstone (1st)
1000TH_ANNIVERSARY_ATTENDANCE_1,Mysterious Fragment
1000TH_ANNIVERSARY_ATTENDANCE_2,Memory Fragments
1000TH_ANNIVERSARY_ATTENDANCE_3,Artifact Piece
1000TH_ANNIVERSARY_ATTENDANCE_4,Legendary Fragment
1000TH_ANNIVERSARY_ATTENDANCE_5,Unique Treasure Fragment
1000TH_ANNIVERSARY_ATTENDANCE_6,Fragment of Infinity
1000TH_ANNIVERSARY_ATTENDANCE_7,Unique Weapon Fragment
