KEY,Portuguese
MONTHLYHERO_FLUSS_BIRTHDAY_TITLE,- Um chamado urgente! -
MONTHLYHERO_DIMAEL_BIRTHDAY_TITLE,- Sentimentos transmitidos -
MONTHLYHERO_SHEA_BIRTHDAY_TITLE,- E-estou pronta -
MONTHLYHERO_NICKY_BIRTHDAY_TITLE,- Uma liga só deles-
MONTHLYHERO_YANNE_BIRTHDAY_TITLE,- Cozinheira por um dia -
MONTHLYHERO_FREY_BIRTHDAY_DESC,A Frey sempre desaparece nas manhãs de seu aniversário e já faz isso há anos. O que ela está fazendo em segredo?
MONTHLYHERO_TANYA_BIRTHDAY_DESC,"Tanya está atrás do Roi, negligenciando suas obrigações como assassina. Uma lembrança de um aniversário que ela passou com Roi, de repente, surge em sua mente."
MONTHLYHERO_LOMAN_BIRTHDAY_DESC,"É o aniversário do Loman e ele está de guarda, como todos os dias. Um grupo de pessoas planeja comemorar seu aniversário."
MONTHLYHERO_PRISCILLA_BIRTHDAY_DESC,"Aisha, membro da realeza, visita a loja da May com Priscilla! O que é que ela pediu para a May fazer?"
MONTHLYHERO_DEMIA_BIRTHDAY_DESC,"Demia quer ter um aniversário tranquilo, mas a Capitã dos Cavaleiros Guardiões merece uma comemoração de verdade."
MONTHLYHERO_LEWISIA_BIRTHDAY_DESC,"É noite de lua cheia nas margens do lago e há uma pequena, porém, ótima reunião acontecendo."
MONTHLYHERO_SONIA_BIRTHDAY_DESC,Mirianne está desaparecida desde manhã e a Sonia está fazendo o possível para encontrá-la! Descubra o segredo de Mirianne!
MONTHLYHERO_VERONICA_BIRTHDAY_DESC,"É o aniversário dela, mas a Veronica está muito ocupada, como sempre. Será que ela vai receber uma mãozinha?"
MONTHLYHERO_KAULAH_BIRTHDAY_DESC,Kaulah está curtindo seu aniversário em uma calorosa ilha sulista. O que poderia ter acontecido com ele nesse dia de folga tão tranquilo?
MONTHLYHERO_YURIA_BIRTHDAY_DESC,Yuria voltou para casa após muito tempo viajando e tem alguma coisa acontecendo em seu quarto.
MONTHLYHERO_ARTEMIA_BIRTHDAY_DESC,Artemia é convidada para a Estalagem do Herói em seu aniversário. Quem será que está esperando secretamente por ela?
MONTHLYHERO_LEO_BIRTHDAY_DESC,Leo foi abandonado em seu aniversário. Será que algum visitante vai salvar Leo de sua frustração?
MONTHLYHERO_CASSANDRA_BIRTHDAY_DESC,"Cassandra é a dona do Bardourado, o maior bar do Império. Como será que ela comemora seu aniversário?"
MONTHLYHERO_ROI_BIRTHDAY_DESC,Roi tem passado por estranhos incidentes a cada aniversário. O que será que está acontecendo esse ano? Será que coisas estranhas vão acontecer outra vez?
MONTHLYHERO_MEDIANA_BIRTHDAY_DESC,Mediana está sempre fazendo experimentos. Será que surgiu uma nova oportunidade em seu aniversário esse ano?
MONTHLYHERO_MORRAH_BIRTHDAY_DESC,O passado e o presente. Morrah está sofrendo ao debater sobre o que ela era e o que se tornou.
MONTHLYHERO_THEO_BIRTHDAY_DESC,Alguém perguntou a Theo quando é seu aniversário e ele respondeu que era exatamente naquele dia.
MONTHLYHERO_ANNETTE_BIRTHDAY_DESC,Annette desperta de seu sono em seu aniversário e alguém conhecido bate à sua porta.
MONTHLYHERO_JANE_BIRTHDAY_DESC,Era uma vez...
MONTHLYHERO_GLENWYS_BIRTHDAY_DESC,"Glenwys vai a um restaurante que adora visitar. Lá, ela encontra..."
MONTHLYHERO_LAKRAK_BIRTHDAY_DESC,"Roi prepara um evento surpresa para o aniversário de Lakrak. Porém, Lakrak critica Roi pelo uso descuidado de pólvora."
MONTHLYHERO_LUCIAS_BIRTHDAY_DESC,"Um dia de folga é dado a Lucias em seu aniversário, mas ele ainda tem um motivo para não poder relaxar."
MONTHLYHERO_LORRAINE_BIRTHDAY_DESC,"Há uma festa de aniversário para Lorraine, a sábia. As Dríades e os Arvorosos se reuniram para comemorar seu aniversário com Selene. Mas há outros que querem participar da comemoração."
MONTHLYHERO_LAVRIL_BIRTHDAY_DESC,Lavril descobriu o conceito de aniversários. Mas o aniversário da Lavril é...
MONTHLYHERO_KARA_BIRTHDAY_DESC,A Androide Kara está aprendendo sobre a mente humana e suas emoções. O que será que Annette preparou para o aniversário de Kara?
MONTHLYHERO_MIRURU_BIRTHDAY_DESC,É o tão esperado aniversário da Capitã! Os Piratas de Miruru deram a ela o presente que prepararam e...
MONTHLYHERO_SHAMILLA_BIRTHDAY_DESC,"A Demônia das maldições espreita das sombras, procurando por uma oportunidade. Então, ela pede ajuda a uma pessoa inesperada."
MONTHLYHERO_EZEKIEL_BIRTHDAY_DESC,Crème brûlée no meio do deserto? Sério?
MONTHLYHERO_FLUSS_BIRTHDAY_DESC,Um novo dia amanhece na Montanha Gélida de Windland e os figurões do Império se reúnem a pedido de um desconhecido. O anfitrião dessa reunião não é ninguém menos do que Fluss!
MONTHLYHERO_DIMAEL_BIRTHDAY_DESC,"Dimael sonha com os homens com quem trabalhou quando foi enviado ao deserto. Epigael o acorda, preocupada com o que ele estava sonhando."
MONTHLYHERO_SHEA_BIRTHDAY_DESC,"Shea sempre teve vergonha de se apresentar para uma multidão. E este ano, ela decide fazer uma apresentação de rua para marcar seu 16º aniversário."
MONTHLYHERO_NICKY_BIRTHDAY_DESC,"Na calada da noite, o que será que está acontecendo no subsolo da Arena?"
MONTHLYHERO_YANNE_BIRTHDAY_DESC,"Para seu aniversário, Yanne decide mostrar às pessoas seu talento culinário. Ela apresenta iguarias feitas com ingredientes sofisticados obtidos através de suas caçadas."
MONTHLYHERO_SERIA_BIRTHDAY_TITLE,- Pesadelo -
MONTHLYHERO_ERZE_BIRTHDAY_TITLE,- Bolo Sangrento -
MONTHLYHERO_OPHELIA_BIRTHDAY_TITLE,- Tesouro na Floresta -
MONTHLYHERO_CROW_BIRTHDAY_TITLE,- Cozinha Infernal -
MONTHLYHERO_LAIAS_BIRTHDAY_TITLE,~ 2ª batalha do Santuário do Fluxo ~
MONTHLYHERO_SELENE_BIRTHDAY_TITLE,- Um Breve Descanso -
MONTHLYHERO_MARIA_BIRTHDAY_TITLE,- Comemoração Dupla -
MONTHLYHERO_ZAFIR_BIRTHDAY_TITLE,- Um Presente de Hoabis -
MONTHLYHERO_SERIA_BIRTHDAY_DESC,Seria estava perdida em suas lembranças e sua irmã veio comemorar o seu aniversário.
MONTHLYHERO_ERZE_BIRTHDAY_DESC,"Erze recebeu sangue fresco como presente, mas ela nunca está satisfeita."
MONTHLYHERO_OPHELIA_BIRTHDAY_DESC,Ophelia está indo para a floresta mística com Esker. Para onde Esker a está levando com esse sorriso diabólico?
MONTHLYHERO_CROW_BIRTHDAY_DESC,"Mitra e Pansirone estão tentando assar um bolo de aniversário para Crow, para o aniversário dele. Será que eles conseguirão fazer esse bolo sem problemas?"
MONTHLYHERO_LAIAS_BIRTHDAY_DESC,Lilia e Neraxis formaram uma aliança para o aniversário de Laias. O que vai acontecer esse ano?
MONTHLYHERO_SELENE_BIRTHDAY_DESC,Os habitantes da floresta se reúnem para comemorar o aniversário da Princesa e um convidado inesperado se junta a eles.
MONTHLYHERO_MARIA_BIRTHDAY_DESC,"Morrah prepara um pequeno presente de aniversário para Maria. Contudo, Maria fica nervosa com Morrah após receber o presente."
MONTHLYHERO_ZAFIR_BIRTHDAY_DESC,Hoabis preparou algo para o aniversário de Zafir no dia em que eles chegaram em Orvel!
MONTHLYHERO_CLEO_BIRTHDAY_TITLE,- O melhor presente é estarmos juntos! -
MONTHLYHERO_PHILLOP_BIRTHDAY_TITLE,- Um dia estranho -
MONTHLYHERO_LUNA_BIRTHDAY_TITLE,- A lenda dos campos de neve -
MONTHLYHERO_EPIS_BIRTHDAY_TITLE,- Quero retribuir -
MONTHLYHERO_CECILIA_BIRTHDAY_TITLE,- Não existe folga para bandidos -
MONTHLYHERO_RICARDO_BIRTHDAY_TITLE,"- Tchau, tchau, aposentadoria -"
MONTHLYHERO_DOSARTA_BIRTHDAY_TITLE,- Todo cliente é bem-vindo! -
MONTHLYHERO_GLADI_BIRTHDAY_TITLE,- Sejam bem-vindos à Loja da Arena! -
MONTHLYHERO_CLEO_BIRTHDAY_DESC,Cleo vai dar uma volta com expectativas de que Kasel e seus companheiros preparem uma festa surpresa a ela. Mas o que a aguarda é...
MONTHLYHERO_PHILLOP_BIRTHDAY_DESC,Yanne e Gau preparam uma festa regada a cerveja para comemorar o aniversário de Phillop. Mas seu estado muda a cada gole...
MONTHLYHERO_LUNA_BIRTHDAY_DESC,"Yanne, Juno e May saem de fininho para procurar um presente de aniversário para Luna. Mas o caminho para encontrar a cenoura lendária é muito tortuoso..."
MONTHLYHERO_EPIS_BIRTHDAY_DESC,"Epis sai para comemorar seu próprio aniversário. Depois de se despedir dela, Jane se prepara para ir a algum lugar..."
MONTHLYHERO_CECILIA_BIRTHDAY_DESC,"Apesar de ser seu aniversário, Cecilia sai em patrulha, como sempre..."
MONTHLYHERO_RICARDO_BIRTHDAY_DESC,Ricardo se prepara para pedir aposentadoria no seu 71º aniversário Mas o que o aguarda é....
MONTHLYHERO_DOSARTA_BIRTHDAY_DESC,"Enquanto Dosarta espera ansiosamente por Selene, um cliente inesperado aparece. Dosarta fica animada e começa a fazer artefatos para ele, mas..."
MONTHLYHERO_GLADI_BIRTHDAY_DESC,"Mais um dia tranquilo na Loja da Arena... que nada! Surge um teste ao Gladi que, até então, estava ocioso!"
MONTHLYHERO_ARCH_BIRTHDAY_TITLE,- Seja bem-vindo -
MONTHLYHERO_SCARLET_BIRTHDAY_TITLE,- O coração que permanece no lago -
MONTHLYHERO_ARCH_BIRTHDAY_DESC,"Lembranças de Arch, que nunca havia comemorado seu aniversário, e da menina que veio comemorar seu aniversário pela primeira vez."
MONTHLYHERO_SCARLET_BIRTHDAY_DESC,"Scarlet faz anos e se torna adulta. Ela parece sem energia o dia todo, mas Chase e Clause têm um presente escondido na manga para ela..."
MONTHLYHERO_GAU_BIRTHDAY_TITLE,- Direito de receber os parabéns -
MONTHLYHERO_GAU_BIRTHDAY_DESC,"Apesar de ser seu aniversário, Gau está deprimido o dia inteiro. Mas seus colegas preparam uma festa de aniversário para ele..."
MONTHLYHERO_CHRISHA_BIRTHDAY_TITLE,- É folga hoje?! -
MONTHLYHERO_CHRISHA_BIRTHDAY_DESC,Glenwys e Fluss vêm para comemorar o aniversário de Chrisha. Mas Chrisha ainda tem muito trabalho para fazer...
MONTHLYHERO_BAUDOUIN_BIRTHDAY_TITLE,- História inesquecível -
MONTHLYHERO_BAUDOUIN_BIRTHDAY_DESC,"É sexta-feira mas, Baudouin, o sacerdote indisciplinado da Ordem da Lua, deixa até de beber para ir a um lugar sem sinal de vida."
MONTHLYHERO_LILIA_BIRTHDAY_TITLE,- Um dia incrível para a filha da água -
MONTHLYHERO_LILIA_BIRTHDAY_DESC,"O tão aguardado aniversário de Lilia. Se já não bastasse seu ânimo além do comum, ainda chega um presente inesperado para ela..."
MONTHLYHERO_NYX_BIRTHDAY_TITLE,- Há tempo suficiente! -
MONTHLYHERO_NYX_BIRTHDAY_DESC,"Rephy e Oddy preparam uma festa especial de aniversário para Nyx, que nunca achou grande coisa comemorar aniversários."
MONTHLYHERO_ASELICA_BIRTHDAY_TITLE,- O dia em que o anjo despertou -
MONTHLYHERO_ASELICA_BIRTHDAY_DESC,"Durante o merecido descanso depois de treinar bastante, mesmo no dia do seu aniversário, Aselica ouve uma melodia familiar que lhe faz lembrar do passado."
MONTHLYHERO_CLAUSE_BIRTHDAY_TITLE,'- Vocês são os melhores -
MONTHLYHERO_CLAUSE_BIRTHDAY_DESC,"Kasel e Frey não conseguem dar os parabéns a Clause por causa das muitas pessoas que o procuram. Por outro lado, Clause mergulha no passado ao ver um presente recebido deles na infância..."
MONTHLYHERO_KASEL_BIRTHDAY_TITLE,'- O melhor aniversário -
MONTHLYHERO_KASEL_BIRTHDAY_DESC,"Na parte final da jornada. Kasel e Frey relembram o aniversário de Kasel. Frey fala sobre o fardo que Kasel deve carregar como Guerreiro da Espada Sagrada, enquanto Roi parece sugerir alguma coisa..."
MONTHLYHERO_MIRIANNE_BIRTHDAY_TITLE,"'- Lembranças, presente e cura -"
MONTHLYHERO_MIRIANNE_BIRTHDAY_DESC,Mirianne acaba comemorando seu aniversário durante uma viagem com Sonia. As lembranças e o presente dela...
MONTHLYHERO_LAUDIA_BIRTHDAY_TITLE,'- Contos do deserto -
MONTHLYHERO_LAUDIA_BIRTHDAY_DESC,"Laudia pretende comemorar seu aniversário sozinha este ano também. Porém, ao procurar pelo lugar de sua infância, acaba recebendo uma visita inesperada."
MONTHLYHERO_NERAXIS_BIRTHDAY_TITLE,'- Um dia incrível para o Relâmpago Negro -
MONTHLYHERO_NERAXIS_BIRTHDAY_DESC,"Neraxis parece mal-humorado logo pela manhã, apesar de ser seu aniversário. Porém, com um presente bem especial, uma pessoa prepara uma comemoração de aniversário bem inusitada."
MONTHLYHERO_REPHY_BIRTHDAY_TITLE,'- Todos juntos no aniversário -
MONTHLYHERO_REPHY_BIRTHDAY_DESC,"Rephy acaba desmaiando de cansaço ao guiar almas contaminadas pela escuridão nas Planícies de Galluah. Porém, o chefe da Tribo Tamian aparece no seu subconsciente para o encorajar..."
MONTHLYHERO_ODDY_BIRTHDAY_TITLE,'- Amizade é o melhor presente -
MONTHLYHERO_ODDY_BIRTHDAY_DESC,"No dia do seu aniversário, Oddy foge de pessoas que o incomodam. Porém, ao avistar uma bela paisagem, subitamente sente o valor de seus amigos."
MONTHLYHERO_REQUINA_BIRTHDAY_TITLE,- Aniversários trazem sorte -
MONTHLYHERO_REQUINA_BIRTHDAY_DESC,"Requina oferece uma prece à deusa Lua no seu aniversário. Dizem que ao fazer isso, coisas boas acontecem... Que surpresa boa será que a aguarda este ano?"
MONTHLYHERO_REINA_BIRTHDAY_TITLE,- Tio altão -
MONTHLYHERO_REINA_BIRTHDAY_DESC,Reina recebeu um presente de uma pessoa desconhecida quando criança. Um segredo só delas que não pode ser contado a ninguém.
MONTHLYHERO_AISHA_BIRTHDAY_TITLE,- O que mais quero receber -
MONTHLYHERO_AISHA_BIRTHDAY_DESC,"A família Daphnel prepara uma festa de aniversário para Aisha. Ao vê-la ocupada recepcionando os convidados, Priscilla começa a pensar..."
MONTHLYHERO_MAY_BIRTHDAY_TITLE,- Nada é por acaso -
MONTHLYHERO_MAY_BIRTHDAY_DESC,"Quanto mais seu aniversário se aproxima, mais May se anima. Vendo-a empolgada, Juno e Luna preparam um dia cheio de sorte como presente de aniversário..."
MONTHLYHERO_JUNO_BIRTHDAY_TITLE,- Pratos feitos de monstros para a saúde -
MONTHLYHERO_JUNO_BIRTHDAY_DESC,"Yanne está preparando um prato feito de monstros para comemorar o aniversário de Juno. Será que a caçadora de dragões conseguirá dar esse presente a Juno, que detesta pratos com monstros?"
MONTHLYHERO_NIA_BIRTHDAY_TITLE,- Uma líder admirável -
MONTHLYHERO_NIA_BIRTHDAY_DESC,"Nia está melancólica, relembrando seu passado. Yanne, que a observa, escuta de Requina que hoje é o aniversário de Nia..."
MONTHLYHERO_BERNHEIM_BIRTHDAY_TITLE,- O melhor presente de aniversário do mundo -
MONTHLYHERO_BERNHEIM_BIRTHDAY_DESC,"Bernheim acabou sendo expulso de Penteonia no dia de seu aniversário e Targarios tira sarro de Bernheim, que não consegue se afastar da fronteira de Penteonia. Enquanto isso, Artemia escapa do castelo para..."
MONTHLYHERO_CHASE_BIRTHDAY_TITLE,- O que gosta -
MONTHLYHERO_CHASE_BIRTHDAY_DESC,"Scarlet pediu para Chase pensar no que gostaria de receber de presente. Mas, por mais que ele pense, nada vem a sua mente... o que será que combinaria com ele?"
MONTHLYHERO_RODINA_BIRTHDAY_TITLE,- Flocos de neve -
MONTHLYHERO_RODINA_BIRTHDAY_DESC,"Há alguns anos, no dia de seu aniversário, Rodina recebeu uma nova missão. Para cumprir a missão, ela teve que subir uma montanha coberta de neve na qual morava um feiticeiro com uma expressão tão fria quanto o vento gelado cortante..."
MONTHLYHERO_MITRA_BIRTHDAY_TITLE,- Refúgio do lobo -
MONTHLYHERO_MITRA_BIRTHDAY_DESC,"Mitra fica preso em suas memórias ao olhar para seu carregador de balas, quando chega uma carta..."
MONTHLYHERO_PAVEL_BIRTHDAY_TITLE,- Alguém que me compreenda e que fique comigo -
MONTHLYHERO_PAVEL_BIRTHDAY_DESC,"Pavel enfeita o túmulo de Arlette com flores e, recordando os momentos com ela, sente uma mistura confusa de sensações e..."
MONTHLYHERO_ESKER_BIRTHDAY_TITLE,- Um dia inesperadamente divertido -
MONTHLYHERO_ESKER_BIRTHDAY_DESC,"Em seu aniversário, Esker passa um dia comum na aldeia, e não num cassino clandestino.\nLá, acaba recebendo um presente muito divertido que..."
MONTHLYHERO_VISKA_BIRTHDAY_TITLE,- Morte e ressurreição -
MONTHLYHERO_VISKA_BIRTHDAY_DESC,"Não há uma data certa para o aniversário da criatura chamada Viska. Mas como será que é o aniversário de sua forma atual – isto é, do demônio com forma de jovem garota da qual ela se apossou?"
MONTHLYHERO_NAILA_BIRTHDAY_TITLE,- Orgulho do vento -
MONTHLYHERO_NAILA_BIRTHDAY_DESC,"Naila, que se sente despreparada, recorda-se de Himmullis e decide superar e domar o vento para manter o orgulho da tribo das harpias."
MONTHLYHERO_HANUS_BIRTHDAY_TITLE,- Onde recebo reconhecimento -
MONTHLYHERO_HANUS_BIRTHDAY_DESC,"Hanus passa seu aniversário triste por ter seu pedido de retorno à Força da Aliança de Guildas negado pelo seu pai. Suas amigas, Annette e Kara, estão à sua procura, para..."
MONTHLYHERO_KAIN_BIRTHDAY_TITLE,"- Algo simples, nada muito extraordinário -"
MONTHLYHERO_KAIN_BIRTHDAY_DESC,Cain quer passar seu aniversário em sossego. Mas é justamente esse 'sossego' que está deixando Zafir e Laudia preocupados...
MONTHLYHERO_DAKARIS_BIRTHDAY_TITLE,- Um presente ao sábio -
MONTHLYHERO_DAKARIS_BIRTHDAY_DESC,Cecilia e Rehartna estão preparando um presente de aniversário ao Dakaris...\nMas será que as duas jovens conseguirão encontrar um presente adequado?
