KEY,German
OPERATION_TYPE.MOD_PHYSICAL_BLOCK_POWER,Körp. Block-VERT 
OPERATION_TYPE.MOD_MAGICAL_BLOCK_POWER,Mag. Block-VERT 
OPERATION_TYPE.MOD_BLOCK_POWER,Alle Block-VERT 
OPERATION_TYPE.MOD_HIT_CC_CHANCE,CC-PRÄZ.
ITEM_ACTION_TYPE.RECOVER_STAMINA,Ausdauerregen.
SELECT_REWARD.RECEIVED_SELECTED_REWARD,Ausgewählte Belohnung erhalten
MAIL.RECEIVED_MAIL_ATTACHMENT,Postanhang
COMMON.PARENTHESES_NUMBER,({1})
PORTAL.LAST_BATTLE_POSITION,Letzter\nStandort
COMMON.COMMON_OPEN,Öffnen
ITEM.NOT_FOR_SALE,Kein Verkauf
INVENTORY.OPEN_PACKAGE_COUNT,Alle {1} öffnen
INVENTORY.PACKAGE_RANDOM_SELECT,Zufällig {1}
INVENTORY.SELECT_OPTION_NOTIFICATION_TEXT,"Es gibt keine auswählbaren Optionen.\nTippe auf Option zurücksetzen, um die Optionen zu ändern."
HERO_SKILL.GET_SKILL_HERO_LEVEL,Erlernbar bei Lv. {1}
ITEM_TYPE.AWAKE_CHALLENGE,Fragment
ACHIEVEMENT.ACHIEVEMENT_REWARD_TITLE,Erfolgsbelohnung
EQUIP.EQUIP_OPEN_OPTION_LEVEL,Verstärken +{1}:
EQUIP.EQUIP_HIDE_GRADE_STAT_TEXT,Verstärken +{1}: Zus. Werte
EQUIP.EQUIP_OPTION_STAT_TEXT,Zusätzliche Werte
EQUIP_ENCHANT.SET_OPTION,Set-Option
EQUIP.EQUIP_SET_OPTION_NUMBER,{1} Set(s):
EQUIP_AWAKEN.EQUIP_AWAKEN_CONFIRM_USE_MATERIAL_MSG,Diese Ausrüstung hat eine hohe Sternenwertung. Als Material benutzen?
HERO_STAT.NOT_ENOUGH_AWAKE_MATERIAL,Ungenügend Erweckungsmaterial.
HERO_STAT.NOT_ENOUGH_TRANSCEND_MATERIAL,Ungenügend Transzendenzmaterial.
HERO_STAT.ENOUGH_AWAKE_MATERIAL,Raum der Prüfungen kann betreten werden.
HERO_STAT.ENOUGH_TRANSCEND_MATERIAL,Transzendenz für diesen Helden\nim Raum der Prüfungen möglich.
HERO_STAT.IN_BATTLE,Ein Kampf ist im Raum der Prüfungen im Gange.
HERO_STAT.IN_PURIFYING,Erweckungs des Helden ist im Raum der Reinigung im Gange.
HERO_STAT.IN_TRANSCEND_PURIFYING,Transzendenz des Helden ist im Raum der Reinigung im Gange.
HERO_NOTIFY_TRANSCEND_PURIFY,Transzendenz des Helden ist im Raum der Reinigung im Gange.
HERO_STAT.FULLY_AWAKEN,Der Held ist erwacht.
HERO_STAT.STATE_AWAKENING,Erweckung läuft
HERO_STAT.STATE_TRANSCENDING,Transzendenz läuft
HERO_STAT.STATE_FULLY_AWAKEN,Max. Erweckung
HERO_STAT.STATE_FULLY_TRANSCENDED,Max. Transzendenz
DUNGEON_DIFFICULTY_TYPE.EASY,Leicht
DUNGEON_DIFFICULTY_TYPE.NORMAL,Normal
DUNGEON_DIFFICULTY_TYPE.HARD,Schwer
DUNGEON_DIFFICULTY_TYPE.HELL,Hölle
NODE_FUNCTION.ALL_NODE_FUNCTION_LOCKED,Abschluss von Kapitel {1} Etappe {2} benötigt.
NODE_FUNCTION.CURRENT_NODE_FUNCTION_LOCKED,Abschluss von Kapitel {1} Etappe {2} benötigt.
NODE_FUNCTION.NOT_READY,Derzeit in Vorbereitung.
MATCH.MATCH_SEASON_REMAIN_LABEL_MINUTE,{3} Min. übrig
RUNE.EQUIP_INFO_TAKEOFF,Ablegen
RUNE.RUNE_ALERT_SELECT_EQUIP,Wähle die Ausrüstung für die Rune.
RUNE.RUNE_EQUIP_ASK_MESSAGE,Rune in diesem Fach legen?
RUNE.RUNE_EQUIP_ASK_TITLE,Rune anlegen
RUNE.RUNE_STAT,Runenoptionen
RUNE.RUNE_TYPE_ACCESSORY_ONLY,Schmuckrune
RUNE.RUNE_TYPE_ARMOR_ONLY,Rüstungsrune
RUNE.RUNE_TYPE_WEAPON_ONLY,Waffenrune
RUNE.RUNE_WEAPON_ARMOR,Rüstungs- und Waffenrunen
RUNE.RUNE_WEAPON_SECONDGEAR,Sekundärausrüstungs- und Waffenrunen
RUNE.RUNE_ARMOR_SECONDGEAR,Sekundärausrüstungs- und Rüstungsrunen
RUNE.RUNE_WEAPON_ARMOR_SECONDGEAR,"Sekundärausrüstungs-, Waffen- und Rüstungsrunen"
RUNE.RUNE_UNEQUIP_ASK_MESSAGE,Diese Rune entfernen?\n(Bei Entfernung wird die Rune zerstört.)
RUNE.RUNE_UNEQUIP_ASK_TITLE,Rune bewahren
RUNE.RUNE_ALERT_NO_EMPTY_SLOT,Keine leeren Fächer verfügbar für diese Rune.\nEntferne zuerst eine Rune.
RUNE.RUNE_PRESERVE_ASK_MESSAGE,"Willst du {1} Rubine verwenden,\num die Rune in diesem Fach zu bewahren?"
ITEM.COMMON_GROWTH_REWARD_COUNT,Im Besitz:{1}
ITEM.BOOSTER_END_DURATION_TIME,Verbl. Zeit: {1} Std. {2} Min.
ITEM.BOOSTER_END_MESSAGE,Zeit abgelaufen. Booster-Effekt ausgelaufen.
BATTLE.AUTO_BUTTON_DISABLED,"Um AUTO zu aktivieren, musst du die Etappe einmal abschließen."
BATTLE.CANNOT_REMOVE_FORCED_HERO,Dieser Held kann in diesem Dungeon nicht aus der Gruppe entfernt werden.
PAY_SHOP.BUY_GEM_BASIC_BONUS_ADD_MSG,(Grundbonus)
PAY_SHOP.BUY_GEM_DAILY_ADD_MSG,"(Alle 30 Tage, beim Anmelden)"
PAY_SHOP.BUY_GEM_FIRST_BONUS_ADD_MSG,(Erstkauf-Bonus)
PAY_SHOP.BUY_GEM_DAY_BONUS,(Tag {1} Bonus)
PAY_SHOP.RUBY_MONTHLY_BENEFIT,Täglich {2} Rubine für {1} Tage. Erhalte insgesamt {3} Rubine\n(inkl. Bonus)
PAY_SHOP.BOOSTER_MONTHLY_BENEFIT,{2}-Effekt wirksam für {1} Tag(e)\nGleiche Effekte stapeln sich.
PAY_SHOP.BUY_BOOSTER_APPLY_IMMEDIATELY,(Wird beim Kauf sofort aktiv)
PAY_SHOP.BUY_GEM_BLACKFRIDAY_BONUS_ADD_MSG,Schwarzer Freitag Bonus
SCENARIO_QUEST.REWARD_TITLE,Quest abgeschlossen!
GACHA.FREE_GACHA_ITEM_COUNT,{1} Beschwörungsticket(s)
GUILD.GUILD_RANK_NEW_MEMBER,Neues Mitglied
GUILD.GUILD_CHAT_NEW_MEMBER,{1} ist der Gilde beigetreten. Heiße sie/ihn herzlich willkommen!
GUILD.GUILD_CHAT_WITHDRAW,{1} hat die Gilde verlassen.
GUILD.GUILD_CHAT_CHANGE_RANK,Die Position von {1} hat sich zu {2} verändert.
GUILD.GUILD_RANK_GHOST_MEMBER,Geistmitglied
GUILD.GUILD_JOIN_REQUEST_COMPLETED,"[FF7F00]Du hast ein Beitrittsgesuch abgeschickt.\nDu wirst der Gilde beitreten, sobald dein Beitrittsgesuch akzeptiert wird."
RESULT_TYPE.GUILD_JOIN_REQUEST_EXIST,Beitrittsgesuche erwarten eine Antwort.
RESULT_TYPE.NOT_ELAPSED_GUILD_REQUEST_COOL_TIME,Wartezeit bis zum nächsten Beitrittsgesuch aktiv.
SYSTEM.LABEL_REMAIN_DAY_HOUR,{1} Tag(e) {2} Std.
SYSTEM.LABEL_REMAIN_HOUR_MINUTE,{1} Std. {2} Min.
SYSTEM.LABEL_REMAIN_MIN_SEC,{1} Min. {2} Sek.
SYSTEM.LABEL_REMAIN_SEC,{1} Sek.
SYSTEM.LABEL_REMAIN_DAY,{1} Tag(e)
SYSTEM.LABEL_REMAIN_HOUR,{1} Std.
SYSTEM.LABEL_REMAIN_MIN,{1} Min.
GUILD.GUILD_CONFIRM_KICK,{1} aus der Gilde verbannen?
GUILD.GUILD_CONFIRM_RANK,{1} zur/zum {2} ernennen?
GUILD.GUILD_LEVELUP_MAXLEVEL,Gildenlevel bereits auf Maximal-Level.
GUILD.GUILD_LEVELUP_NOT_ENOUGH_AP,Unzureichend Gilden-AP. {1} AP benötigt für Level-Up.
SYSTEM.REMAIN_TIME_DAY_HOUR,{1} Tag(e) {2} Std.
SYSTEM.REMAIN_TIME_HOUR_MINUTE,{1} Std. {2} Min.
SYSTEM.REMAIN_TIME_MIN_SEC,{1} Min. {2} Sek.
SYSTEM.REMAIN_TIME_SEC,{1} Sek.
SYSTEM.REMAIN_TIME_DAY,{1} Tag(e)
SYSTEM.REMAIN_TIME_HOUR,{1} Std.
SYSTEM.REMAIN_TIME_MIN,{1} Min.
CurrentMaxTranscended,Bereits auf Max. Transzendenz
SELECT_TRANSCEND_ATTR,Transzendenz-Bonus wählen
TUTORIAL.TUTORIAL_BACKBUTTON_WARNING,Kann 'Zurück' nicht ausführen.
RESULT_TYPE.INVALID_PARTY,Gruppe existiert nicht.
RESULT_TYPE.PARTY_FULL,Max. Mitgliederanzahl erreicht.
RESULT_TYPE.SLOT_FULL,Max .Mitgliederanzahl erreicht.
RESULT_TYPE.BANNED,Du wurdest verbannt.
INVEN_USE_STAMINA3,Wieviele von {1} willst du benutzen?
STAMINA_TYPE.CHALLENGE_TOWER_KEY,Würfel
STAMINA_TYPE.CHICKEN,Ausdauer
STAMINA_TYPE.HIDEOUT_KEY,Großdungeon-Schlüssel
STAMINA_TYPE.EVENT_DUNGEON_TICKET,Festticket
