KEY,ChineseSimplified
TRIAL_DUNGEON_HERO_WARRIOR,战士的试炼
TRIAL_DUNGEON_HERO_ASSASSIN,刺客的试炼
TRIAL_DUNGEON_HERO_ARCHER,弓箭手的试炼
TRIAL_DUNGEON_HERO_MECHANIC,机械工的试炼
TRIAL_DUNGEON_HERO_WIZARD,魔法师的试炼
TRIAL_DUNGEON_HERO_PRIEST,牧师的试炼
TRIAL_RESET_CHALLENGE_CHANCE_CONFIRM,您用完了{1}次挑战次数。\n是否要再次挑战试炼？
TRIAL_RESET_PLAY_KEY_CONFIRM,您的钥匙不足，无法进入。\n是否要购买钥匙？
TRIAL_RESET_PLAY_KEY_CONFIRM_COUNT,钥匙不足，所以无法入场。\n要补充钥匙{1}个吗？
INVENTORY_ITEM_ACTION_SELL,贩卖
INVENTORY_ASK_SELL_COUNT_MESSAGE,请设置贩卖数量。
INVENTORY_ORIGIN_DESC,{1}章节{2}
EQUIP_ASK_UNLOCK_WEAPON_EQUIP,是否要解锁第二武器栏位？
EQUIP_ASK_UNLOCK_ARMOR_EQUIP,是否要解锁第二防具栏位？
EQUIP_UNLOCK_ACTION,解锁
EQUIP_ASK_EXTEND_MESSAGE,是否要扩充{1}格包包栏位？
EQUIP_ASK_EXTEND_MESSAGE_1,最多可以扩充至{1}格。
EQUIP_ASK_EXTEND_MESSAGE_2,(目前背包：{1}/{2})
EQUIP_EXTEND_ACTION,扩充
EQUIP_ASK_SELL,贩卖{1}。
EQUIP_ASK_EQUIP_TITLE,穿戴装备
EQUIP_ASK_UNEQUIP_TITLE,解除装备
EQUIP_ASK_EQUIP,是否要装备{1}？
EQUIP_ERROR_ALREADY_EQUIPPED,已经穿戴装备了。
EQUIP_ASK_SELECT_EQUIP_MESSAGE,请选择要穿戴装备的栏位。
EQUIP_ASK_SELECT_EQUIP_FIRST,基本栏位
EQUIP_ASK_SELECT_EQUIP_SECOND,扩充栏位
EQUIP_ASK_EQUIP_OVERWRITE_MESSAGE,这个栏位已经有穿戴中的装备。\n是否要移除该装备呢？
EQUIP_ASK_EQUIP_REMOVE,移除
EQUIP_ASK_EQUIP_PRESERVE,保留
EQUIP_ASK_EQUIP_PRESERVE_CONFIRM,是否要保留穿戴中的装备，\n并穿戴新的装备？
EQUIP_ASK_EQUIP_REMOVE_CONFIRM,是否要移除穿戴中的装备，\n并穿戴新的装备？
EQUIP_ASK_UNEQUIP_MESSAGE,您可以选择保留或移除该件装备。
EQUIP_ASK_UNEQUIP_PRESERVE_CONFIRM,是否要保留装备？
EQUIP_ASK_UNEQUIP_REMOVE_CONFIRM,是否要移除装备？
EQUIP_ERROR_NOT_EQUIPPED,没有穿戴装备。
EQUIP_ASK_ENCHANT_OPTION_TITLE,重新鉴定
EQUIP_ASK_ENCHANT_OPTION,是否要重新鉴定该项属性？
EQUIP_ASK_ENCHANT_OPTION_CONFIRM_TITLE,套用属性
EQUIP_ASK_ENCHANT_OPTION_CONFIRM,是否要套用该项属性？
EQUIP_ASK_ENCHANT_OPTION_CANCEL_TITLE,恢复属性
EQUIP_ASK_ENCHANT_OPTION_CANCEL,是否要恢复该项属性？
EQUIP_ASK_ENCHANT_RESULT_MESSAGE,[FF8000]鉴定前的[00FF00]{1}[-] [FFFFFF]{2}[-]属性变更为[00FF00]{3}[-] [FFFFFF]{4}[-]属性了。[-]
EQUIP_UPGRADE_PROGRESSING,[FFFF00]强化中[-]
EQUIP_ERROR_UPGRADE_EXP_FULL,超过了强化所需的经验值。
EQUIP_ERROR_MATERIAL_FULL,无法放入更多材料。
RANDOM_OPTION,附加属性
EQUIP_RANDOM_OPTION_COUNT,附加属性
START_BATTLE,战斗开始
MATCH_START_BUTTON_LABEL,进入配对
MATCH_TOP_PERCENTAGE,前{1}%
MATCH_SEASON_REMAIN_LABEL,剩余{1}天{2}小时
MATCH_BATTLE_SERVER_CONNECT_FAIL,连接战斗服务器失败。
MATCH_BATTLE_SERVER_DISCONNECTED,与战斗服务器的联机中断。
MATCH_BATTLE_SERVER_START_FAIL,开始战斗失败。
MATCH_OFFLINE_PVP_RESULT_FAILED,请求配对结果失败。
MATCH_DAILY_REWARD_SENDERNAME,竞技场管理员
MATCH_DAILY_REWARD_TITLE,竞技场每日奖励
MATCH_DAILY_REWARD_CONTENT,竞技场奖励已送达。\n您达到{1}阶级第{2}阶段第{3}名。
MATCH_DAILY_REWARD_NOLEVEL_CONTENT,竞技场奖励已送达。\n您达到{1}阶级第{2}名。
MATCH_SEASON_REWARD_SENDERNAME,赛季管理员
MATCH_SEASON_REWARD_TITLE,赛季奖励。
MATCH_SEASON_REWARD_CONTENT,赛季奖励已送达。\n您达到{1}阶级第{2}阶段第{3}名。
MATCH_SEASON_REWARD_NOLEVEL_CONTENT,赛季奖励已送达。\n您达到{1}阶级第{2}名。
MATCH_HISTORY_WIN_SCORE,您在对战中获胜，提高了[FFFF20]{1}分[-]。
MATCH_HISTORY_WIN,您在对战中获胜。
MATCH_HISTORY_LOSE_SCORE,您在对战中落败，降低了[FFFF20]{1}分[-]。
MATCH_HISTORY_LOSE,您在对战中落败。
MATCH_HISTORY_TIME_MINUTE,{1}分钟前
MATCH_HISTORY_TIME_HOUR,{1}小时前
MATCH_HISTORY_TIME_DAY,{1}天前
MATCH_RANKING_SCORE,{1}分
MATCH_FINDING_TARGET,正在寻找对手。
MATCH_FOUND_TARGET,找到了一名对手。
BATTLE.EXIT_REPLAY_CONFIRM,您要结束重复播放吗?
MATCH_PICKBAN_WEEKLY_REWARD_SENDERNAME,竞技场管理员
MATCH_PICKBAN_WEEKLY_REWARD_TITLE,荣耀之巅服务器排名的每周奖励。
MATCH_PICKBAN_WEEKLY_REWARD_CONTENT,荣耀之巅服务器排名的每周奖励已送达。\n您达到服务器{1}阶级第{2}阶段第{3}名。
MATCH_PICKBAN_WEEKLY_REWARD_NOLEVEL_CONTENT,荣耀之巅服务器排名的每周奖励已送达。\n您达到服务器{1}阶级第{2}名。
MATCH_PICKBAN_SEASON_REWARD_SENDERNAME,赛季管理员
MATCH_PICKBAN_SEASON_REWARD_TITLE,荣耀之巅服务器排名的赛季奖励。
MATCH_PICKBAN_SEASON_REWARD_CONTENT,荣耀之巅服务器排名的赛季奖励已送达。\n您达到服务器{1}阶级第{2}阶段第{3}名。
MATCH_PICKBAN_SEASON_REWARD_NOLEVEL_CONTENT,荣耀之巅服务器排名的赛季奖励已送达。\n您达到服务器{1}阶级第{2}名。
MATCH_PICKBAN_DAILY_REWARD_SENDERNAME,竞技场管理员
MATCH_PICKBAN_DAILY_REWARD_TITLE,荣耀之巅服务器排名的每日奖励。
MATCH_PICKBAN_DAILY_REWARD_CONTENT,荣耀之巅服务器排名的每日奖励已送达。\n您达到服务器{1}阶级第{2}阶段第{3}名。
MATCH_PICKBAN_DAILY_REWARD_NOLEVEL_CONTENT,荣耀之巅服务器排名的每日奖励已送达。\n您达到服务器{1}阶级第{2}名。
MATCH_GLOBAL_PICKBAN_WEEKLY_REWARD_SENDERNAME,竞技场管理员
MATCH_GLOBAL_PICKBAN_WEEKLY_REWARD_TITLE,荣耀之巅世界排名的每周奖励。
MATCH_GLOBAL_PICKBAN_WEEKLY_REWARD_CONTENT,荣耀之巅世界排名的每周奖励已送达。\n您达到世界{1}阶级第{2}阶段第{3}名。
MATCH_GLOBAL_PICKBAN_WEEKLY_REWARD_NOLEVEL_CONTENT,荣耀之巅世界排名的每周奖励已送达。\n您达到世界{1}阶级第{2}名。
MATCH_GLOBAL_PICKBAN_SEASON_REWARD_SENDERNAME,赛季管理员
MATCH_GLOBAL_PICKBAN_SEASON_REWARD_TITLE,荣耀之巅世界排名的赛季奖励。
MATCH_GLOBAL_PICKBAN_SEASON_REWARD_CONTENT,荣耀之巅世界排名的赛季奖励已送达。\n您达到世界{1}阶级第{2}阶段第{3}名。
MATCH_GLOBAL_PICKBAN_SEASON_REWARD_NOLEVEL_CONTENT,荣耀之巅世界排名的赛季奖励已送达。\n您达到世界{1}阶级第{2}名。
MATCH_GLOBAL_PICKBAN_DAILY_REWARD_SENDERNAME,竞技场管理员
MATCH_GLOBAL_PICKBAN_DAILY_REWARD_TITLE,荣耀之巅世界排名的每日奖励。
MATCH_GLOBAL_PICKBAN_DAILY_REWARD_CONTENT,荣耀之巅世界排名的每日奖励已送达。\n您达到世界{1}阶级第{2}阶段第{3}名。
MATCH_GLOBAL_PICKBAN_DAILY_REWARD_NOLEVEL_CONTENT,这是荣耀之巅世界排名的每日奖励已送达。\n您达到世界{1}阶级第{2}名。
FRIEND_BECOME_FRIEND,您与[FFFF00]{1}[-]玩家成为了[FFFF00]好友[-]。
FRIEND_ASK_ACCEPT_FRIEND,是否要接受[FFFF00]{1}[-]玩家的[FFFF00]好友邀请[-]？
FRIEND_ASK_DENY_FRIEND,是否要拒绝[FFFF00]{1}[-]玩家的[FFFF00]好友邀请[-]？
FRIEND_ASK_DELETE_FRIEND,是否要将[FFFF00]{1}[-]玩家从[FFFF00]好友名单[-]中移除？
FRIEND_ASK_INVITE_FRIEND,是否要对[FFFF00]{1}[-]玩家发送[FFFF00]好友邀请[-]？
FRIEND_ASK_INVITE_PARTY,是否要对[FFFF00]{1}[-]玩家发送[FFFF00]组队邀请[-]？
MAIL_DELETE_DAYS_AFTER,{1}天后删除
MAIL_DELETE_HOURS_AFTER,{1}小时后删除
MAIL_DELETE_MINUTES_AFTER,{1}分后删除
FirstClearRuby_Mail_Title,补发关卡首次通关奖励
FirstClearRuby_Mail_Desc,补发经删除的难易度及关卡的首次通关奖励。
LANGUAGE_CHANGE_CONFIRM,为变更语言为{1}将重新启动游戏。\n请稍等。
MAP_CANNOT_MOVE_CHAPTER_NOT_EXIST,章节不存在，无法前往。
MAP_CANNOT_MOVE_CHAPTER_NOT_COMPLETED,章节尚未通关，无法前往。
MAP_MOVE_CHAPTER_CONFIRM,您要前往下一个场所吗?\n{1}
DAILYMISSION_NAME,今日任务
MISSION_NAME,成就任务
MISSION_PROGRESSING,进行中
MISSION_COMPLETE,任务完成
MISSION_SUBTYPE_ACCOUNT,账号
MISSION_SUBTYPE_BRAVERY,勇猛
MISSION_SUBTYPE_GOODS,货币
MISSION_SUBTYPE_GUILD,公会
MISSION_SUBTYPE_HERO,英雄
MISSION_SUBTYPE_ITEM,道具
MISSION_SUBTYPE_CONTENTS,内容
DUNGEON_REWARD_ITEM,奖励
DUNGEON_REWARD_DESC,可获得{1}
DUNGEON_REMAIN_ENTERCOUNT,剩余{1}次
UI_ENDBATTLE_GAINEXP,获得经验值
UI_ENDBATTLE_GAINGOLD,获得金币
UI_ENDBATTLELOSE_ANNOUNCEMENT,强化英雄与装备，变得更强后再次挑战吧！
UI_COMMON_RETRY,重试
UI_ENDCAMPAIGN_REWARDTEXT,战利品
UI_ENDBATTLEREWARD_ITEMCOUNT,共{1}个
DUNGEON_GOLD_REWARD,金币获得量
COMMON_TOTAL,全体
MYHERO_LIST,英雄目录
HEROLIST_GUILD_MERCENARY,公会佣兵目录
COMMON_EQUIP,装备
COMMON_HERO_SKILL,技能
EQUIP_REBUILD_COMPLETE,重新鉴定完成
DO_APPLY,套用
DO_NOT_APPLY,不套用
COMMON_SELLPRICE,售价
EQUIP_INFO_TAKEOFF,移除
EQUIP_UPGRADE,装备强化
EQUIP_LEVELUP_CONFIRM1,强化
HERO_SKILL_INFO,技能信息
HERO_SKILL_INFO_LINE,技能信息
HERO_INFO_UPGRADE_CONFIRM1,升级
UI_VIEW_HERO,查看英雄
FRIEND_REQUEST,好友邀请
ITEM_CONSUMABLE,消耗品
ITEM_MATERIAL,材料
ITEM_SOULSTONE,灵魂石
ITEM_UPGRADEBOOK,技能书
INVENTORY_RECIPE_TITLE,制作配方
UI_RECIPE_CREATE,制作
UI_SELL_PRICE,售价
UI_MAIL_ATTACHMENT,附加
UI_RECEIVE,领取
CONTENT_MAILBOX,邮箱
UI_MAILBOX_EMPTY,尚未收到邮件。
PVP_CURRENT_LEAGUE_RANK,目前赛区排名
COMMON_WINNING_RATE,胜率
UI_PVP_REWARD_TITLE,竞技场奖励
PVP_FIRST_REWARD,达成奖励
HERO_IS_COLLECTING,远征任务
HERO_IS_DEAD,死亡
GUILD_MEMMERMANAGE_LASTLOGIN,最后登入
VIPLEVEL_TOO_LOE,VIP等级不足
UI_RETURN_TO_CITY,前往都市
UI_ENTER_TOWN,进入村庄
ARENA,竞技场
EVENT_DUNGEON,活动副本
TRIAL_DUNGEON,试炼之房
UI_KOREAN,韩文
UI_SELECT_AVATAR,选择代表英雄
PROFILE,个人信息
LANGUAGE,语言
COMMON_BUYAGAIN,再次购买
GUILD_CREATE_COST1,创建公会费用
GUILD_CREATE_BUTTON,创建公会
GUILD_NAME_POSSIBLE,可以使用
GUILD_NAME_NOT_POSSIBLE,不可使用
GUILD_TEAMLEVEL_LIMIT,等级限制
GUILD_DISMISS_ADMIN,管理员解职
INVENTORY_USE_EFFECT,使用效果
INVENTORY_USE_ITEM,使用
PLUNDER_LOG,战斗记录
PLUNDER_NEW_MATCHING,新的配对
COMMON_REFIND,再次探索
TITLE_PLUNDER,袭击
PLUNDER_ITEM,掠夺物品
PLUNDER_AMOUNT,掠夺数量
COLLECT_ITEM,采集物品
COLLECT_COUNT,采集数量
COLLECT_QUICK_COMPLETE,快速完成
COLLECT_GET_ITEM,获得资源
VIEW_PLUNDER,查看掠夺
VIEW_COLLECT,探勘现况
TITLE_PLUNDER1,妨碍探索
PLUNDER_DESCRIPTION,经由掠夺可以夺取其他玩家在此区域探索获得的资源。
PLUNDER_TYPE_ITEM,一般物品
TITLE_SELECT_COLLECT_RESOURCE,探索行动
RESOURCE_COLLECT_DESCRIPTION,经由探索可以随机获得此区域的物品。
SHOP_RESTOCK1,刷新目录
SHOP_INVENTORY_ITEM_COUNT,拥有数量
SHOP_TOTAL_SELL_PRICE,总售价
MISSION_TODAY,今日任务
MISSON_ACHIEVEMENT,成就任务
MISSION_HERO,英雄任务
MISSION_COMPLETED,已完成任务
MISSION_INPROGRESS,进行中
MISSION_STATUS_COMPLETED,任务完成
NICK_CREATE_TITLE,设置昵称
MESSAGE_REWARDED,获得了以上的奖励。
DUNGEON_REWARD,获得物品
COMMON_REWARD,奖励
TRIAL_CHALLENGABLE,可以挑战
COMMON_INIT,重置
UI_RANKERS_EMPTY,没有属于此赛区的玩家。
NO_PARTY_HEROES,您没有选择队伍成员。请组成队伍。
NO_REQ_HEROES,未符合入场条件，请完成入场条件。
NO_TEAM_HEROS,尚未组成的队伍。请组成队伍。
NOT_REQ_HEROES,并非符合入场条件的英雄，请选择符合入场条件的英雄。
INSUFFICIENT_PARTY_HEROES_CONFIRM,队伍成员不足，是否要继续进行？
LOGIN_PATCH,正在接收更新...{1}/{2}
MAP_CITY_ENTRY,进入都市
MAP_CITY_EXIT,前往地图
UI_MOVE_PORTAL,传送点
BATTLE_REWARD_NUMBER,共{1}个
UI_FRIEND_RECOMMEND_TITLE,推荐好友
FRIEND_NOT_RESULT,没有好友。
GUILD_MEMBER_MANAGE_LASTLOGINTIME,最后登入日
UI_MOVE_CHAPTER,前往章节
WORLDMAP_CANNOT_VISIT_NODE,目前还无法前往此处。
BATTLE_TIME_LIMIT,剩余时间
SKILL_USE_RESULT_NOT_BATTLE,非战斗
SKILL_USE_RESULT_DEAD,死亡
SKILL_USE_RESULT_CASTING,施放中...
SKILL_USE_RESULT_RESERVE,预约技能
SKILL_USE_RESULT_INVALID_STATE,控场
SKILL_USE_RESULT_COOLTIME,冷却中
SKILL_USE_RESULT_INVALID_TARGET,没有目标
SKILL_USE_RESULT_INVALID_SKILL_LEVEL,错误
SKILL_USE_RESULT_TARGET_TOO_FAR,超出距离
SKILL_USE_RESULT_TARGET_TOO_NEAR,距离太近
MOVE_TO_DUNGEON_ASK_MESSAGE,是否要移动至该副本？
MOVE_TO_DUNGEON_ASK_TITLE,前往副本
CHANNEL_CHATTING_CONNECTED,您进入了第{1}频道。
CHANNEL_CHATTING_DISCONNECTED,您离开了频道。
CHAT_ASK_REMOVE_WHISPER_USER,是否要删除与{1}玩家的对话内容？
SKILL_TYPE_PASSIVE,被动技能
SKILL_TYPE_ACTIVE,主动技能
SKILL_TYPE_AUTO,自动
COMMON_ETC,其他
RESULT_DAMAGE_STATISTICS,统计
MOVE_GOLD_SHOP_CONFIRM,金币不足。\n\n是否要前往特惠商城？
MOVE_GUILD_MENU_CONFIRM,公会代币不足。\n\公会代币可以透过参与公会活动获得。\n是否要前往公会？
MOVE_MATCH_MENU_CONFIRM,竞技场代币不足。\n竞技场代币可以透过竞技厂获得。\n是否要前往竞技场？
MOVE_GEM_SHOP_CONFIRM,红宝石不足。\n是否要前往红宝石商店？
SHOP_MAX_STOCK,商品数量：{1}
SHOP_GOODS_LIST,商品目录：{1}
SHOP_RESTOCK_CONFIRM,将消耗{1}进货一批新商品。\n是否要重新进货？
RESULT_DAMAGE_STATISTICS_PLAYER,[00FF00]我方[-]造成伤害量
RESULT_DAMAGE_STATISTICS_ENEMY,[FF0000]敌方[-]造成伤害量
RESULT_DAMAGE_STATISTICS_NUMBER,{1}名
UI_CHATING,聊天
DUNGEON_CHALLENGE_CHANCE,挑战次数
LOADING_TIP_SKILL_LEVEL,※ 技能的性能以{1}级为基准。
RESULT_TYPE_NO_GUILD,公会不存在。
GUILD_NAME_INPUT_ERROR,公会名称错误。
GUILD_INVITE_NOT_PLAYER,没有待审核的入会申请。
ARENA_BATTLE_WIN,{1}胜
ARENA_BATTLE_LOSE,{1}败
ARENA_RANKING,{1}名
COMMON_RECOVER,恢复
MISSION_NO_COMPLETED_MISSION,没有已完成的任务。
GUILD_NO_SEARCH_GUILD,没有符合该名称的公会。
MISSION_REWARD_COMPLETED,领取完毕
MISSION_STATUS_REWARD_COMPLETED,完成
MISSION_STATUS_REWARD_COMPLETED2,(完成)
COMMON_MOVE,前往
BATTLE_STATS,战斗统计
STATISTICS,统计
COMMON_CHANNEL,频道
GUILD_CHATTING,公会聊天
CHATTING_SEND,传送
COMMON_RECENT,刚刚
GUILD_NOT_JOINED,尚未加入公会。
SHOP_NAME_NORMAL,综合商店
SHOP_NAME_GUILD,公会商店
SHOP_NAME_ARENA,胜者之巅商店
SHOP_NAME_ROYAL,王室商店
SHOP_NAME_RAID,副本商店
SHOP_NAME_BLACKMARKET,黑市
SHOP_NAME_GOBLIN,哥布尔商店
MONEY_TYPE_GUILD,公会代币
MONEY_TYPE_ARENA,竞技场代币
MONEY_TYPE_ROYAL,王室代币
MONEY_TYPE_RAID,战役代币
SHOP_SELECT_ITEM,请选择商品
SHOP_ALL_SOLDOUT,全部售完
COST_TYPE_GUILDPOINT,公会点数
SHOP_LIST,商店目录
COST_TYPE_KEY,钥匙
COST_TYPE_SWORD,剑
COST_TYPE_STAMINA,体力
RECOLLECT_SEARCH_RESULT,探索发现了{1}！
RECOLLECT_PLUNDER_RESULT,掠夺取得了{1}！
RECOLLECT_INVENTORY_STORAGE,点击画面收至背包。
RESULT_TYPE_EQUIP_ITEM_FULL,您的背包满了。
SHOP_ROYAL_COIN_MESSAGE,王室代币不足。\n王室代币可以透过城墙防御获得。\n是否要前往城墙防御？
SHOP_GOBLIN_EXIT_MESSAGE,若您现在离开，\n在下次相遇之前无法再使用。
SHOP_PRODUCT_RESTOCK,重新进货商品
REPLAY_PLAY,是否要再次观看回放？
REPLAY,再看一次
BATTLE_PARTY_LEADER_SELECT,请选择队长。
BATTLE_PARTY_LEADER_POTENCY,队长技能
GUILD_JOIN_MESSAGE,{1}玩家加入了公会。
GUILD_GAME_JOIN_MESSAGE,{1}玩家上线了。
GUILD_WITHDRAWAL_MESSAGE,{1}玩家退出了公会。
CLASS_ATTRIBUTE,职业属性
BATTLE_RECORD_NOT_FOUND,战斗记录不存在。
OPEN_HERO_SHOP_SLOT_CONFIRM,是否要解锁该栏位？
BUY_RUBY_COUNT,{1}红宝石
RUBY_MONTHLY_REMAIN_DAY,剩余时间\n{1}日内
BUY_GOLD_COUNT,{1}金币
VIP_LEVEL_ADD_MSG,随着VIP等级，购买本商品时将额外获得{1}。
BUY_RUBY_CONFIRM,是否要购买此商品？
BUY_GOLD_CONFIRM,是否要购买此商品？
BUY_HERO_CONFIRM,是否要招募此英雄？
HERO_DUPLICATED_NOT_ALLOWED,您已经拥有相同的英雄了。
CLASS_TAG_MELEE,高物理攻击力属性
CLASS_TAG_RANGE,高远距物理攻击力属性
CLASS_TAG_MAGIC,高魔法攻击力属性
CLASS_TAG_BUFF,治愈并保护我方属性
CLASS_TAG_DEBUFF,弱化并折磨敌方属性
CLASS_TAG_TANK,高生命值与防御力属性
TRANSCEND_HERO_STAT_CONFIRM,是否要套用突破点数？
TRANSCEND_HERO_SKILL_CONFIRM,技能等级永久提升至+1。\n是否要进行技能突破？
MOVE_HERO_SHOP_CONFIRM,是否要前往商店购买英雄？
RETURN_TO_CITY_CONFIRM,确定要前往村庄吗？
COMMON_HERO_INFO,一般
HERO_TRANSCEND_NOT_RECOVERED,(选择后无法复原，请谨慎决定。)
PAY_SHOP_VIP_POINT,VIP点数提升{1}。
COMMON_VIP_BENEFIT,VIP优惠
HERO_UPGRADE_STAR_POSSIBLE,可觉醒
EQUIP_STARUP_TEXT,使用相同的装备觉醒装备。\n\n每进行一次觉醒，装备属性将上升{1}%。
EQUIP_AWAKEN_MATERIAL,觉醒材料
HERO_UPGRADE_STAR_EFFECT,觉醒效果
EQUIP_AWAKEN_TEXT,请选择觉醒所需的材料。
STAT_AWAKEN_CONFIRM,是否要进行觉醒？
EQUIP_UPGRADE_LEVEL,强化阶段
EQUIP_LEVELUP_TEXT3,强化目标获得的经验值视强化材料的阶级而定。\n当达到最大强化时，可以觉醒使装备的星数提升。
EQUIP_UPGRADE_SUCCESS,强化成功
INSUFFICIENT_GOLD,金币不足
INSUFFICIENT_GOLD_AND_GRADEBOOK,金币、技能书不足
INSUFFICIENT_GOLD_AND_SOULSTONE,金币、灵魂石不足
CHAT_WHISPER_INFO,请输入密语对象的名称。
BASIC_STAT,基本性能
EQUIP_BASIC_OPTION,基本属性
EXIT_TEXT,离开
COMMON_MY_VIPLEVEL,我的VIP级别
STAT_CHANGE_INFO,能力值变化
SKILL_NEXT_LEVEL,下一等级
LOW_HERO_LEVEL,等级不足
COMMON_RUNE,符石
ITEM_TYPE.RUNE,符石
RUNE_ENCHANT,配戴符石
RUNE_EFFECT,符石效果
RUNE_ENCHANT_INFO,请选择要配戴符石的装备进行下个动作。
LEADER_SKILL_EFFECT,队长技能
TAG_MAGIC_TEXT,高魔法攻击力属性
COMMON_PEOPLE_COUNT,名
RUNE_WEAPON,武器专用符石
ITEM_MATERIAL_DESCRIPTION,制作武器、防具、饰品等装备时所需的材料。
RANDOM_OPTION_COUNT,随机属性个数
TAG_MELEE_TEXT,高物理攻击力属性
TAG_RANGE_TEXT,高远距物理攻击力属性
RUNE_ARMOR,防具专用符石
PAY_SHOP_BOOSTER_BUY_TEXT,当您购买此商品，增益效果将于{1}年{2}月{3}日结束。
SHOP_TYPE_BOOSTER,增益道具
EQUIP_BREAK,分解
EQUIP_BREAK_ACCEPT,执行分解
EQUIP_BREAK_SELECT_LABEL,请选取要分解的物品。
ITEM_EMPTY_SLOT,空栏位
INVENTORY_GROWTH,材料
EQUIP_SET_EQUIP,套装
EQUIP_STAT_CHANGE,数值变化
SKILL_TRANSCENDENCE_CONFIRM,技能等级永久提升至+1。\n是否要进行技能突破？
HERO_UPGRADE_GRADE_POSSIBLE,可升阶
HERO_UPGRADE_GRADE_EFFECT,升阶效果
INSUFFICIENT_GRADEBOOK,技能书不足
TAG_BUFF_TEXT,治愈并保护我方属性
ITEM_GOLD_DESCRIPTION,不知道能用在什么地方，似乎拿去商店卖钱就可以了。
OPEN_HERO_SHOP_SLOT,解锁
HERO_INFO_TEXT,英雄信息
INSUFFICIENT_SOULSTONE,灵魂石不足
HERO_TRANSCEND_DESC,消耗灵魂石提升能力值。
SHOP_PAYMENT,特惠商城
STAT_TRANSCEND,是否要套用突破点数？
PAY_SHOP_BUY_TEXT,是否要购买此商品？
PAY_SHOP_HERO_BUY_TEXT,是否要招募此英雄？\n若已拥有此英雄，将转换为{1}个灵魂石。
EQUIP_AWAKEN_EQUIP,装备觉醒
ITEM_RUNE_DESCRIPTION,装备觉醒时，将被赋予神奇的力量。
