KEY,"Russian"
TUTORIAL_TEXT_37,"После того, как вы соберете все необходимые фрагменты, \n\nкоснитесь кнопки «Открыть Комнату»."
TUTORIAL_TEXT_38,"Пройдите испытание и победите тьму внутри себя!"
TUTORIAL_TEXT_39,"Добро пожаловать в Комнату очищения."
TUTORIAL_TEXT_40,"После прохождения Комнаты испытаний \nполученную запечатанную тьму можно очистить в Комнате очищения \nи использовать для пробуждения героев."
TUTORIAL_TEXT_41,"Герои, получившие запечатанную тьму, пройдут в Комнату, \n\nесли вы коснетесь кнопки «Войти»."
TUTORIAL_TEXT_42,"Внимание! Для очищения запечатанной тьмы требуется много золота."
TUTORIAL_TEXT_43,"Коснитесь кнопки «Очистить» для очищения запечатанной тьмы."
TUTORIAL_TEXT_44,"Продолжайте касаться этой кнопки до полного очищения."
TUTORIAL_TEXT_45,"Вы можете посмотреть на монстров, которые появятся в бою."
TUTORIAL_TEXT_46,"Можно добыть следующие предметы."
TUTORIAL_TEXT_47,"Здесь можно увидеть группу героев, которые примут участие."
TUTORIAL_TEXT_48,"Переместите героя к Складу черного пороха."
TUTORIAL_TEXT_49,"С этого момента вы можете играть свободно.\n\nПереместитесь к подсвеченной локации, \nчтобы продолжить прохождение сюжета."
TUTORIAL_TEXT_50,"Одолев темного Касселя, вы получили запечатанную тьму Касселя."
TUTORIAL_TEXT_51,"Переместите героя к локации 1-1."
TUTORIAL_TEXT_52,"Переместите героя к локации 1-2."
TUTORIAL_TEXT_53,"Переместите героя к локации 1-3."
TUTORIAL_TEXT_54,"Вы готовы начать путешествие к становлению героем."
TUTORIAL_TEXT_55,"Переместитесь в Зал героев."
TUTORIAL_TEXT_56,"Герои, у которых достаточно фрагментов, \nмогут пройти в Комнату испытаний.\n\nВыберите Касселя и перейдите на следующий этап."
TUTORIAL_TEXT_57,"Для входа в Комнату необходимо снять печать."
TUTORIAL_TEXT_58,"Используйте 5 фрагментов справедливости."
TUTORIAL_TEXT_59,"Используйте 5 фрагментов силы."
TUTORIAL_TEXT_60,"Используйте 5 фрагментов удачи."
TUTORIAL_TEXT_61,"Выберите героя для очищения тьмы."
TUTORIAL_TEXT_62,"Для очищения коснитесь кнопки «Очистить».\n\nНа каждом этапе очищения требуется золото."
TUTORIAL_TEXT_63,"Коснитесь кнопки «Пробуждение», чтобы получить Касселя с 2 звездами!"
TUTORIAL_TEXT_64,"После пробуждения героя можно сразиться в Башне испытаний."
TUTORIAL_TEXT_65,"В Башне испытаний 15 этажей.\n\nЗа прохождение каждых 3 этажей \nможно получить фрагменты, необходимые для пробуждения."
TUTORIAL_TEXT_66,"В Башне испытаний вашими противниками становятся другие игроки.\nЕсли вы коснетесь кнопки «Подготовка к бою», \nоткроется окно «Собрать группу»."
TUTORIAL_TEXT_67,"Идите на Ринг."
TUTORIAL_TEXT_68,"На Ринге 5 уровней,\n\nдля входа на каждый требуется золото."
TUTORIAL_TEXT_69,"Коснитесь кнопки «1 уровень»."
TUTORIAL_TEXT_70,"На Ринге ОЗ и мана героев сохраняются до следующего уровня.\nВнимание! Если герой выбыл из боя, \nон не сможет принять участие в битвах на других уровнях."
TUTORIAL_TEXT_71,"Переместите героя в магазин."
TUTORIAL_TEXT_72,"Для этого коснитесь кнопки «Магазин»."
TUTORIAL_TEXT_73,"При помощи портала можно быстро переместиться в отдаленные земли."
TUTORIAL_TEXT_74,"Коснитесь кнопки «Портал»."
TUTORIAL_TEXT_75,"Выберите «Столица Орвел»."
TUTORIAL_TEXT_76,"Коснитесь кнопки «Переместиться», чтобы мгновенно оказаться на месте."
TUTORIAL_TEXT_77,"Локация «Столица Орвел» была открыта."
TUTORIAL_TEXT_78,"В Орвеле вас ждут магазин, гильдия и многое другое."
TUTORIAL_TEXT_79,"Для доступа к ним вам необходимо выполнить определенные условия.\n\nПосле этого вы можете войти через систему заданий."
TUTORIAL_TEXT_80,"Темница открыта!"
TUTORIAL_TEXT_81,"Коснитесь кнопки «Вход в подземелье»."
TUTORIAL_TEXT_82,"Доступные локации различаются в зависимости от дня недели."
TUTORIAL_TEXT_83,"Для доступа в 1 локацию коснитесь кнопки «Подготовка к зачистке»."
TUTORIAL_TEXT_84,"После просмотра монстров этого уровня\nподтвердите выбранный уровень сложности \nи коснитесь кнопки «Подготовка к бою»."
TUTORIAL_TEXT_85,"Соберите группу и коснитесь кнопки «Начать бой»."
TUTORIAL_TEXT_86,"Арена открыта!"
TUTORIAL_TEXT_87,"Коснитесь кнопки «Вход на Арену»."
TUTORIAL_TEXT_88,"Арена состоит из Лиги победы, Лиги славы и Лиги короны."
TUTORIAL_TEXT_89,"Коснитесь кнопки «Войти в Лигу победы»."
TUTORIAL_TEXT_90,"В левой части экрана можно увидеть свое место в лиге,"
TUTORIAL_TEXT_91,"а в правой части экрана - данные о лиге."
TUTORIAL_TEXT_92,"Коснитесь кнопки «Подготовка к бою на Арене»."
TUTORIAL_TEXT_93,"Соберите группу и коснитесь кнопки «Начать бой»."
TUTORIAL_TEXT_94,"Ринг открыт!"
TUTORIAL_TEXT_95,"Коснитесь кнопки «Ринг крови»."
TUTORIAL_TEXT_96,"На Ринге есть 5 комнат."
TUTORIAL_TEXT_97,"После зачистки первой вы переходите в следующую."
TUTORIAL_TEXT_98,"Ринг обновляется каждый день,\n\nОЗ босса сохраняются по результатам боя."
TUTORIAL_TEXT_99,"Выберите первую комнату."
TUTORIAL_TEXT_100,"Коснитесь кнопки «Подготовка к бою»."
TUTORIAL_TEXT_101,"ОЗ и мана героя сохраняются\n\nпо результатам боя на Ринге."
TUTORIAL_TEXT_102,"Если герой выбывает из боя,\n\nон не сможет принять участие в последующих битвах."
TUTORIAL_TEXT_103,"За первое посещение каждой комнаты\n\nнужно заплатить определенное количество золота."
TUTORIAL_TEXT_104,"Соберите группу и коснитесь кнопки «Начать бой»."
TUTORIAL_TEXT_105,"Тайник древних королей открыт!"
TUTORIAL_TEXT_106,"Коснитесь кнопки «Вход в подземелье»."
TUTORIAL_TEXT_107,"Добро пожаловать в кузницу!"
TUTORIAL_TEXT_108,"В кузнице можно добавить звезды к снаряжению и улучшить их опции."
TUTORIAL_TEXT_109,"В качестве материалов для добавления звезд\n\nнужно использовать снаряжение того же типа."
TUTORIAL_TEXT_110,"Для улучшения опций необходим магический порошок."
TUTORIAL_TEXT_111,"Высшее Подземелье: вы на Складе черного пороха."
TUTORIAL_TEXT_112,"В каждой главе есть Высшее Подземелье,\n\nсостоящее из 8 боевых локаций."
TUTORIAL_TEXT_113,"В первых семи локациях\n\nможно получить фрагменты, необходимые для пробуждения героев."
TUTORIAL_TEXT_114,"А в последней локации\n\nможно добыть ценный предмет."
TUTORIAL_TEXT_115,"После первого прохождения подземелья\n\nвы можете пройти его снова."
TUTORIAL_TEXT_116,"Высшее Подземелье:\n\nвы полностью зачистили Склад черного пороха."
TUTORIAL_TEXT_117,"Тайник древних королей\n\nимеет ограниченное количество посещений."
TUTORIAL_TEXT_118,"Чем выше ваш уровень, тем больше золота можно получить.\n\nПовышайте уровень, чтобы получить больше золота!"
TUTORIAL_TEXT_119,"Исследуйте подземный Тайник и уничтожайте монстров."
TUTORIAL_TEXT_120,"В награду получите сокровище, хранящееся во дворце!"
TUTORIAL_TEXT_121,"{1} Задача подземелья: {2} выполнено"
TUTORIAL_TEXT_122,"Переместите героя к воротам столицы Орвел."
TUTORIAL_TEXT_123,"Коснитесь кнопки «Перейти к главе», чтобы начать обучение."
TUTORIAL_TEXT_124,"Коснитесь и удерживайте портрет героя."
TUTORIAL_TEXT_125,"В последней локации\n\nвы с большой вероятностью получите один из 7 типов фрагментов."
TUTORIAL_TEXT_126,"Количество фрагментов, \nкоторые можно получить в Высшем Подземелье, \nувеличивается в каждой главе."
TUTORIAL_TEXT_127,"Вы прошли Королевские равнины на легком уровне сложности."
TUTORIAL_TEXT_128,"В верхней части экрана сверкает медаль.\n\nКоснитесь ее!"
TUTORIAL_TEXT_129,"Коснитесь кнопки [FFFF00]«Простой ур. пройден»[-]\n\nи получите награду за прохождение локации на этом уровне."
TUTORIAL_TEXT_130,"За прохождение локации на других уровнях сложности\n\nвы также получите особые награды!"
TUTORIAL_TEXT_131,"Вы уже посещали [FFFF00]Особый магазин[-]?\n\nТам можно легко и быстро улучшить снаряжение героев."
TUTORIAL_TEXT_132,"Коснитесь кнопки [FFFF00]«Особый магазин»[-]."
TUTORIAL_TEXT_133,"В [FFFF00]Особом магазине[-] за рубины или золото\n\nможно приобрести героев, улучшенные предметы и снаряжение."
TUTORIAL_TEXT_134,"Бесплатный призыв особого предмета доступен 1 раз в день,\n\nа бесплатный призыв обычного предмета - 5 раз в день."
TUTORIAL_TEXT_135,"Коснитесь кнопки [FFC000]«Призыв особого предмета»[-]."
TUTORIAL_TEXT_136,"С помощью [FFC000]призыва особого предмета[-]\n\nможно получить особый предмет."
TUTORIAL_TEXT_137,"Поздравляем! Вы получили [FC58E7]магический посох[-]!"
TUTORIAL_TEXT_138,"Не упускайте ежедневные уникальные возможности!"
TUTORIAL_TEXT_139,"При использовании навыка Фрэй «Чудесный свет»\n\nвосстанавливаются ОЗ союзника."
TUTORIAL_TEXT_140,"С этого момента вы можете играть свободно."
TUTORIAL_TEXT_141,"Вы завершили обучение."
TUTORIAL_TEXT_142,"Отправляйтесь к Древу мира\n\nи получите особые награды."
TUTORIAL_TEXT_143,"Наслаждайтесь приключениями в мире King's Raid\n\nвместе с новыми героями!"
TUTORIAL_TEXT_144,"Вы победили в бою, не потеряв ни одного героя,\n\nи заработали оценку в 3 звезды."
TUTORIAL_TEXT_145,"Откройте меню наград за прохождение главы в верхней части экрана."
TUTORIAL_TEXT_146,"Попробуйте пройти все бои в главе на 3 звезды."
TUTORIAL_TEXT_147,"За это можно получить особые награды!"
TUTORIAL_TEXT_148,"Поздравляем!\n\nВы прошли 1 главу на [FFFF00]простом ур.[-] сложности!"
TUTORIAL_TEXT_149,"Если пройдете [00B0F0]нормальный ур.[-], получите награды получше."
TUTORIAL_TEXT_150,"Уровень сложности можно изменить\n\nперед каждым боем."
TUTORIAL_TEXT_151,"Для того, чтобы повысить уровень сложности,\n\nнеобходимо завершить бой на предыдущем уровне на 3 звезды."
TUTORIAL_TEXT_152,"Коснитесь кнопки «Сложность»."
TUTORIAL_TEXT_153,"Выберите [00B0F0]нормальный ур.[-]"
TUTORIAL_TEXT_154,"Уровень монстров повысился."
TUTORIAL_TEXT_155,"Но также увеличилось количество золота\n\nи опыт, которые вы получите после победы."
TUTORIAL_TEXT_156,"Можно повысить класс предметов."
TUTORIAL_TEXT_157,"Запомните!\n\nЧем сложнее бой, тем лучше награда!"
TUTORIAL_TEXT_158,"Коснитесь кнопки «Пробуждение снаряжения»."
TUTORIAL_TEXT_159,"Коснитесь кнопки «Неустановленное снаряжение» в нижней части экрана."
TUTORIAL_TEXT_160,"Выберите снаряжение, которое хотите пробудить."
TUTORIAL_TEXT_161,"Для пробуждения снаряжения в качестве материалов \n\nнужно использовать предметы такого же типа."
TUTORIAL_TEXT_162,"Выберите снаряжение, \nкоторое вы будете использовать в качестве материалов."
TUTORIAL_TEXT_163,"Вы улучшили снаряжение до 1 звезды!"
TUTORIAL_TEXT_164,"Запомните: чем больше звезд у снаряжения, тем оно сильнее!"
TUTORIAL_TEXT_165,"Есть особые герои, которых вы можете получить\n\nтолько на высоких уровнях сложности."
TUTORIAL_TEXT_166,"Ну что, отправляемся на поиски приключений?\n\nПереместите Касселя за пределы крепости."
TUTORIAL_TEXT_167,"Огненный шар Клео\n\nможет поражать врагов на большом расстоянии."
TUTORIAL_TEXT_168,"Попробуйте использовать Огненный шар!"
TUTORIAL_TEXT_169,"Завеса тьмы Роя\n\nмгновенно увеличивает его силу атаки и способность увернуться."
TUTORIAL_TEXT_170,"Попробуйте использовать Завесу тьмы!"
TUTORIAL_TEXT_171,"Смелый натиск Касселя\n\nпротыкает врагов и отбрасывает их назад."
TUTORIAL_TEXT_172,"Если союзники оказались под угрозой,\n\nс помощью этого навыка можно перенаправить атаки противников."
TUTORIAL_TEXT_173,"Попробуйте использовать Смелый натиск!"
TUTORIAL_TEXT_174,"Благо света Фрэй\n\nвременно защищает союзников от урона."
TUTORIAL_TEXT_175,"Попробуйте использовать Благо света!"
TUTORIAL_TEXT_176,"Меч правосудия Касселя\n\nопрокидывает врагов и прерывает использование ими навыков."
TUTORIAL_TEXT_177,"Попробуйте использовать Меч правосудия!"
TUTORIAL_TEXT_178,"Спец. оружие может быть использовано\n\nтолько соответствующими героями."
TUTORIAL_TEXT_179,"Это оружие очень мощное,\n\nно его улучшение ограничено уровнем героя."
TUTORIAL_TEXT_180,"Не забывайте усиливать оружие\n\nпосле повышения вашего уровня!"
TUTORIAL_TEXT_181,"Если у оружия есть место для рун,\n\nвы можете установить руны."
TUTORIAL_TEXT_182,"Попробуйте установить руны."
TUTORIAL_TEXT_183,"Для прохождения 2 главы необходим 20 уровень героев."
TUTORIAL_TEXT_184,"Повысить уровень героев можно, \n\nпройдя 1 главу на нормальном ур. сложности."
TUTORIAL_TEXT_185,"В Таверне героев можно\n\nпознакомиться с героями поближе и повысить уровень шкалы отношений."
TUTORIAL_TEXT_186,"Коснитесь кнопки «Посетить Таверну»."
TUTORIAL_TEXT_187,"Перед вами герой, находящийся сейчас в Таверне."
TUTORIAL_TEXT_188,"Вы можете познакомиться с героем поближе\n\nили подождать визита других персонажей."
TUTORIAL_TEXT_189,"Герой покинет Таверну в полночь,\n\nвместо него заселится другой герой."
TUTORIAL_TEXT_190,"Вы можете познакомиться с героем поближе \nи заполнить шкалу отношений,\nпосле чего он может стать вашим союзником."
TUTORIAL_TEXT_191,"Попробуйте познакомиться поближе с героями, которые вам нравятся."
TUTORIAL_TEXT_192,"Вы можете увидеть точки маршрута каждой главы,\nперейдя на карту миру через портал."
TUTORIAL_TEXT_193,"Используйте портал, чтобы\n\nбыстро переместиться к локации, где вы уже были."
TUTORIAL_TEXT_194,"Если заведете друзей, сможете обмениваться с ними очками дружбы."
TUTORIAL_TEXT_195,"Очки дружбы можно использовать в Таверне,\n\nчтобы сделать новых героев своими союзниками."
TUTORIAL_TEXT_196,"Отправляйтесь в Таверну героев."
TUTORIAL_TEXT_197,"Можно автоматически надеть снаряжение, которое вы получили."
TUTORIAL_TEXT_198,"Коснитесь кнопки «Список героев»."
TUTORIAL_TEXT_199,"Выбрав героя, вы можете поменять снаряжение."
TUTORIAL_TEXT_200,"Коснитесь кнопки «Снаряжение» \nи увидите все добытое вами снаряжение, распределенное по видам."
TUTORIAL_TEXT_201,"Если коснетесь кнопки «Автоустановка», \n\nснаряжение сразу окажется на герое."
TUTORIAL_TEXT_202,"ОЗ Касселя сильно уменьшились.\n\nЕсли ОЗ падают до 0, герой выбывает из боя."
TUTORIAL_TEXT_203,"Волк собирается использовать свой навык!\n\nПервый навык Касселя прерывает использование навыков врагами."
TUTORIAL_TEXT_204,"После победы над последним боссом каждой главы \n\nоткрывается Высшее Подземелье."
TUTORIAL_TEXT_205,"В Высшем Подземелье \n\nможно получить фрагменты, необходимые для пробуждения героев."
TUTORIAL_TEXT_206,"Высшее Подземелье в главе 1 - это Склад черного пороха."
TUTORIAL_TEXT_207,"Там вам встретятся сильные враги,\n\nтак что хорошенько подготовьтесь!"
TUTORIAL_TEXT_208,"Усиление навыков зависит от уровня героя.\n\nДавайте попробуем усилить навык до 3 уровня."
TUTORIAL_TEXT_209,"Коснувшись кнопки «Макс.», \n\nможно усилить навык до максимально высокого уровня."
TUTORIAL_TEXT_210,"В Башне вызова можно получить осколки реликвий.\n\nСобрав осколки, вы получите целую реликвию."
TUTORIAL_TEXT_211,"За прохождение каждого этажа в первый раз дается награда."
TUTORIAL_TEXT_212,"Герои с 5 звездами могут получить превосходство."
TUTORIAL_TEXT_213,"Для этого им нужно собрать эссенцию из Башни испытаний."
TUTORIAL_TEXT_214,"Билет призыва особого предмета можно использовать\n\nдля получения новых героев или героев определенного класса."
TUTORIAL_TEXT_215,"Коснитесь кнопки «Авто»,\n\nи герои будут использовать навыки автоматически."
TUTORIAL_TEXT_216,"Нажмите кнопку «x1.5», чтобы увеличить скорость битвы в 1,5 раза."
TUTORIAL_TEXT_217,"Кнопки «Авто» и «х1.5» можно использовать по-отдельности.\nИспользуйте кнопку «Авто» над навыками каждого героя\nдля индивидуального переключения между режимами."
TUTORIAL_TEXT_218,"Все пользователи сервера сообща принимают участие\n\nв битве против могущественного мирового босса."
TUTORIAL_TEXT_219,"Чем больше урона вы нанесете мировому боссу,\n\nтем лучше будут ваши награды."
TUTORIAL_TEXT_220,"Приготовьтесь к бою с мировым боссом."
TUTORIAL_TEXT_221,"В бою с мировым боссом\n\nмогут участвовать 8 героев."
TUTORIAL_TEXT_222,"Для начала соберите главную группу.\n\nВы можете контролировать героев в главной группе самостоятельно."
TUTORIAL_TEXT_223,"После создания главной группы соберите группу замены."
TUTORIAL_TEXT_224,"Вы не можете контролировать группу замены,\n\nона сражается автоматически."
TUTORIAL_TEXT_225,"Когда вы соберете главную группу и группу замены,\n\nможно приступить к схватке с мировым боссом."
TUTORIAL_TEXT_226,"Пробуждение, Улучшение и Перешлифовка\n\nсовершаются через Улучшение снаряжения."
TUTORIAL_TEXT_227,"С помощью Улучшения Рангов, вы можете повысить Ранг вашего снаряжения."
TUTORIAL_TEXT_228,"Используйте очки рейда для приобретения новых предметов."
TUTORIAL_TEXT_229,"Давайте улучшим ваше снаряжение."
TUTORIAL_TEXT_230,"Давайте пробудим ваше снаряжение."
TUTORIAL_TEXT_231,"Нажмите на кнопку 'Герои',\nчтобы увидеть список Героев, которыми вы обладаете."
TUTORIAL_TEXT_232,"Выберите Касселя, чтобы экипировать его оружием.              "
TUTORIAL_TEXT_233,"Нажмите на 'Снаряжение', чтобы увидеть список Снаряжения,\nкоторым может воспользоваться определенный класс."
TUTORIAL_TEXT_234,"Выберите Снаряжение для Зачарования."
TUTORIAL_TEXT_235,"Выберите материал, нужный для Зачарования."
TUTORIAL_TEXT_236,"Нажмите 'Навыки', чтобы ознакомиться со списком Навыков Героя."
TUTORIAL_TEXT_237,"Выберите Навык, к которому вы хотите добавить Свойства."
TUTORIAL_TEXT_238,"Используйте Книги Умений для получения Свойств Навыка."
TUTORIAL_TEXT_239,"Вы также можете усилить Навыки через Зачарование Навыков."
TUTORIAL_TEXT_240,"Зачарование Навыков стоит денег (золото)."
TUTORIAL_TEXT_241,"Если у вас достаточно Золота,\nнажмите на кнопку MAX, чтобы усилить все Навыки за раз."
TUTORIAL_TEXT_242,"Вы можете улучшать Навыки до уровня, равному уровню вашего Героя."
TUTORIAL_TEXT_243,"Вы можете вновь пережить ваши\n\nриключения с помощью Древа Мира"
TUTORIAL_TEXT_244,"В момент совершения процесса превосходства, вы можете получить очки\n\nкоторые могут быть использованы для изучения Свойств Превосходства."
TUTORIAL_TEXT_245,"Вы можете лишь выбрать между тьмой и светов в 3ем Свойства Превосходства,\n\nно можете свободно выбирать свойства из других уровней Превосходства."
TUTORIAL_TEXT_246,"Вы можете создать или вступить в уже созданную Гильдию."
TUTORIAL_TEXT_247,"Собирайте Очки Гильдии, чтобы приобретать полезные предметы."
TUTORIAL_TEXT_248,"Вступите в Гильдию и участвуйте в Рейдах Гильдии\n\nчтобы приобрести мощное оружие и Книги Навыков."
TUTORIAL_TEXT_249,"Поздравляем! Вы получили полностью Пробужденного Героя!"
TUTORIAL_TEXT_250,"Теперь вы можете получить материалы для\nПревосходства в Башне Испытаний."
TUTORIAL_TEXT_251,"Башня Испытаний обновляется каждую неделю.\n\nВы можете зачистить каждый этаж до обновления."
TUTORIAL_TEXT_252,"В рейдах вам предстоит сражаться с могущественными драконами,\nза победу над которыми вы сможете получить предметы и снаряжение."
TUTORIAL_TEXT_253,"Вы можете найти Рейд, созданный другими игроками,\nили же создать свой."
TUTORIAL_TEXT_254,"Если вы получите напарников в Открытой Комнате,\n\nникто больше не сможет подключиться к Рейду\nс помощью кнопки Поиска Рейда."
TUTORIAL_TEXT_255,"Создать Комнату Рейда."
TUTORIAL_TEXT_256,"Каждый игрок может выбрать до 4 Героев для Рейда на Дракона."
TUTORIAL_TEXT_257,"Выберите 4ех Героев, чтобы принять участие в Рейде на Дракона."
TUTORIAL_TEXT_258,"Вы можете запросить у членов Ггруппы следующие направления:\nАтака, Лечение, Контроль, Защита."
TUTORIAL_TEXT_259,"Когда Дракон атакован умением Контроля,\nего Критерий Контроля оглушения, вместо того,\nчтобы получить полный эффект Оглушения.\n\nКогда Критерий Контроля истощается,\nна него накладывается эффект Оглушения."
TUTORIAL_TEXT_260,"Вы можете выбрать\nсделать ставку на награду."
TUTORIAL_TEXT_261,"Если более одного члена группы сделали ставку на один и тот же предмет,\n\nслучайным образом будет выбран победитель."
TUTORIAL_TEXT_262,"Трофеи, за которые никто не голосовал,\nбудут распределены случайным образом.\n\nВы можете отказаться от ставок\nи получить случайные предметы."
TUTORIAL_TEXT_263,"Вы можете получить награды только после того,\nкак все члены группы сделали ставки или отказались."
TUTORIAL_TEXT_264,"Вы можете получить Драконьи Монеты,\nкогда проходите Рейд на Дракона."
TUTORIAL_TEXT_265,"Вы можете приобрести Легенд. Снаряжение за Драконьи Монеты."
TUTORIAL_RAIDPARTYSETTING_1,"Данный герой присоединится к вам в теч. обучения."
TUTORIAL_RAIDPARTYSETTING_3,"Невозможно использовать в теч. обучения."
TUTORIAL_RAIDPARTYSETTING_8,"Недостаточное количество членов группы. В теч. обучения, 6 героев требуются для начала."
TUTORIAL_TEXT_266,"Королевский подземный лабиринт состоит из 7 башен."
TUTORIAL_TEXT_267,"Для участия в битве израсходуйте ключи от лабиринта."
TUTORIAL_TEXT_268,"В каждой из 7 башен есть свои ограничения на класс героя."
TUTORIAL_TEXT_269,"Вы будете получать фрагменты памяти за каждое прохождение этажа."
TUTORIAL_TEXT_270,"Используйте фрагменты для создания\nбилетов на случайное спец. сокровище."
TUTORIAL_TEXT_271,"На каждом этаже на союзников будут наложены эффекты контроля, а\nпротивники получат определенные усиления."
TUTORIAL_TEXT_272,"Чем дальше вы продвигаетесь по лабиринту,\nтем больше фрагментов памяти вы получаете."
TUTORIAL_TEXT_273,"Получайте дополнительные награды каждый раз,\nкак вы проходите определенное количество этажей."
TUTORIAL_TEXT_274,"Проходите более сложные участки лабиринта, чтобы получить\nбольше фрагментов и изготовить билеты на случайное спец. сокровище!"
TUTORIAL_TEXT_275,"Глава гильдии может использовать строительные ресурсы\nдля повышения уровня зданий на территории гильдии."
TUTORIAL_TEXT_276,"Строительные ресурсы можно получить в качестве награды за\nучастие в рейде гильдии и гильдейском завоевании."
TUTORIAL_TEXT_277,"Проверьте здания гильдии, чей уровень и\nсоответствующие эффекты можно повысить."
TUTORIAL_TEXT_278,"Коснитесь магазина гильдии."
TUTORIAL_TEXT_279,"Проверьте очки ресурсов, необходимые\nдля улучшения выбранного здания."
TUTORIAL_TEXT_280,"Для повышения уровня здания нужно\nиспользовать все необходимые очки."
TUTORIAL_TEXT_281,"В Диспетчерском центре можно улучшать различные навыки,\nпомогающие героям в бою."
TUTORIAL_TEXT_282,"Проверьте количество очков активности и очков завоевания гильдии."
TUTORIAL_TEXT_283,"Проверяйте список навыков гильдии, очки активности и\nочки завоевания, необходимые для улучшения,\nа также уровень Диспетчерского центра."
TUTORIAL_TEXT_284,"Используйте очки активности и очки завоевания для улучшения навыков."
TUTORIAL_TEXT_285,"Обновите все выученные навыки."
TUTORIAL_TEXT_286,"При обновлении навыков гильдии очки активности и\nочки завоевания, использованные для улучшения, будут возвращены."
TUTORIAL_TEXT_287,"Улучшать навыки и обновлять навыки могут\nтолько глава гильдии."
TUTORIAL_TEXT_288,"В гильдейском завоевании в битве против\nбосса могут принять участие до 4 гильдий."
TUTORIAL_TEXT_289,"Гильдейское завоевание охватывает два периода:\nпериод подачи заявки и период завоевания."
TUTORIAL_TEXT_290,"В установленный период главы гильдий должны подать заявку\nна участие в завоевании."
TUTORIAL_TEXT_291,"Вы можете пригласить участников гильдии присоединиться\nк гильдейскому завоеванию."
TUTORIAL_TEXT_292,"В зависимости от босса некоторые битвы недоступны для\nопределенных героев, а также для целых типов и классов героев."
TUTORIAL_TEXT_293,"Примите участие в гильдейском завоевание\n2 раза во время периода завоевания."
TUTORIAL_TEXT_294,"Каждый участник группы, включая главу, использует свой билет."
TUTORIAL_TEXT_295,"Выберите 3 героев, имеющих право на участие в битве."
TUTORIAL_TEXT_296,"Коснитесь кнопки «Пригласить участника гильдии», чтобы сделать это."
TUTORIAL_TEXT_297,"Ознакомьтесь с информацией о награде за рейтинг."
