KEY,ChineseTraditional
LOADING_TEXT_HERO_INTRO_TITLE27,永恆書記官\n里歐
LOADING_TEXT_HERO_INTRO_TITLE28,翔舞之刃\n弗魯斯
LOADING_TEXT_HERO_INTRO_TITLE29,月光之子\n露娜
LOADING_TEXT_HERO_INTRO_TITLE30,水之聖女\n萊雅絲
LOADING_TEXT_HERO_INTRO_TITLE31,淨化之箭\n亞克
LOADING_TEXT_HERO_INTRO_TITLE3_TEMPORARILY1,煉獄魔法師
LOADING_TEXT_HERO_INTRO_TITLE3_TEMPORARILY2,克麗歐
LOADING_TEXT_HERO_INTRO_TITLE32,血色皇族\n露伊希亞
LOADING_TEXT_HERO_INTRO_TITLE33,次元斬擊者\n尼克斯
LOADING_TEXT_HERO_INTRO_TITLE34,皇宮魔導工學者\n安妮特
LOADING_TEXT_HERO_INTRO_TITLE35,白銀戰狼\n米特拉
LOADING_TEXT_HERO_INTRO_TITLE36,露亞審判者\n瑞卡德
LOADING_TEXT_HERO_INTRO_TITLE37,沉默之刃\n譚雅
LOADING_TEXT_HERO_INTRO_TITLE38,詛咒之血\n伊茲凱爾
LOADING_TEXT_HERO_INTRO_TITLE39,誘惑之風\n卡珊卓
LOADING_TEXT_HERO_INTRO_TITLE40,忠誠騎士\n希歐
LOADING_TEXT_HERO_INTRO_TITLE41,看似危險的醫療人員\n梅蒂安娜
LOADING_TEXT_HERO_INTRO_TITLE42,永生的鐘錶術士\n歐迪
LOADING_TEXT_HERO_INTRO_TITLE43,惡魔捕食者\n薇絲卡
LOADING_TEXT_HERO_INTRO_TITLE44,鋼鐵的隨從\n普莉西拉
LOADING_TEXT_HERO_INTRO_TITLE45,屠龍者\n雅妮
LOADING_TEXT_HERO_INTRO_TITLE46,沙塵暴的王子\n查畢勒
LOADING_TEXT_HERO_INTRO_TITLE47,神祕的裁縫師\n尤利婭
LOADING_TEXT_HERO_INTRO_TITLE48,親切的使者\n蕾哈特娜
LOADING_TEXT_HERO_INTRO_TITLE49,命運尋路者\n歐菲莉亞
LOADING_TEXT_HERO_INTRO_TITLE50,毒藥商\n芮奎娜
LOADING_TEXT_HERO_INTRO_TITLE51,太陽守護者\n艾希莉卡
LOADING_TEXT_HERO_INTRO_TITLE52,懲罰的子彈\n克洛
LOADING_TEXT_HERO_INTRO_TITLE53,詛咒的容器\n薩蜜拉
LOADING_TEXT_HERO_INTRO_TITLE54,可愛惡靈\n拉薇兒
LOADING_TEXT_HERO_INTRO_TITLE55,深淵暗影\n賽莉亞
LOADING_TEXT_HERO_INTRO_TITLE56,無止盡的渴求\n愛兒琪
LOADING_TEXT_HERO_INTRO_TITLE57,大海與暴風的女兒\n黎莉雅
LOADING_TEXT_HERO_INTRO_TITLE58,綠洲的舞姬\n勞蒂亞
LOADING_TEXT_HERO_INTRO_TITLE59,祝福聖者\n魯西亞司
LOADING_TEXT_HERO_INTRO_TITLE60,鐵血監察官\n克莉莎
LOADING_TEXT_HERO_INTRO_TITLE61,漆黑的傲慢\n奈洛希思
LOADING_TEXT_HERO_INTRO_TITLE62,銀白信念\n史嘉蕾
LOADING_TEXT_HERO_INTRO_TITLE63,深藍颶風\n索妮亞
LOADING_TEXT_HERO_INTRO_TITLE64,光之女皇\n阿蒂蜜雅
LOADING_TEXT_HERO_INTRO_TITLE65,深藍女僕\n米芮安
LOADING_TEXT_HERO_INTRO_TITLE66,夢幻旋律\n希婭
LOADING_TEXT_HERO_INTRO_TITLE67,古代文明的精華\n卡菈
LOADING_TEXT_HERO_INTRO_TITLE68,吞噬黑暗的雙眼\n倪婭
LOADING_TEXT_HERO_INTRO_TITLE69,幻術賭徒\n艾斯克
LOADING_TEXT_HERO_INTRO_TITLE70,正義赤風\n塞西莉亞
LOADING_TEXT_HERO_INTRO_TITLE71,赤朱的晶貓\n凱樂潔
LOADING_TEXT_HERO_INTRO_TITLE73,Type.0\n伽司
LOADING_TEXT_HERO_INTRO_TITLE75,湖之賢者\n塔卡利斯
LOADING_TEXT_HERO_INTRO_TITLE78,破壞之劍\n伯倫海姆
LOADING_TEXT_HERO_INTRO_TITLE87,帝國的盾牌\n格蘭薇絲
LOADING_TEXT_HERO_INTRO_TITLE90,發財夢少女\n梅伊
LOADING_TEXT_HERO_INTRO_TITLE91,競技場猛獸\n格拉帝
LOADING_TEXT_HERO_INTRO_TITLE92,洞察之眼\n薇若妮卡
LOADING_TEXT_HERO_INTRO_TITLE93,信賴的守衛\n洛曼
LOADING_TEXT_HERO_INTRO_TITLE94,英雄的廚師\n朱諾
LOADING_TEXT_HERO_INTRO_TITLE95,殘酷的監獄長\n妮琪
LOADING_TEXT_HERO_INTRO_TITLE96,純真之風\n朵莎爾妲
LOADING_TEXT_HERO_INTRO_TITLE97,砲火的教官\n哈奴斯
LOADING_TEXT_HERO_INTRO_TITLE98,不朽的新王\n該隱
LOADING_TEXT_TIP_1,體力會隨時間持續恢復。
LOADING_TEXT_TIP_2,首次通過關卡可以獲得一定數量的紅寶石獎勵。
LOADING_TEXT_TIP_3,每日可以獲得3把地下監牢的鑰匙。
LOADING_TEXT_TIP_4,隊伍經驗值可以透過購買英雄、英雄成長及戰鬥等方式取得。
LOADING_TEXT_TIP_5,裝備的級別分為一般、高級、稀有、英雄、傳說，級別越高的裝備價值越高。
LOADING_TEXT_TIP_6,裝備的星星數量越多，裝備的屬性及價值就越高。
LOADING_TEXT_TIP_7,分解裝備可以獲得強化裝備屬性必須的魔法粉末。
LOADING_TEXT_TIP_8,持有2件以上相同的裝備時，試試裝備覺醒吧！
LOADING_TEXT_TIP_9,物品的最大強化數值是由裝備稀有度決定。
LOADING_TEXT_TIP_10,強化裝備的屬性時，裝備的附加屬性將會上升。
LOADING_TEXT_TIP_11,專屬武器可以強化至英雄目前的等級。
LOADING_TEXT_TIP_12,只要解除試煉之房的封印，在過關前可以隨時入場。
LOADING_TEXT_TIP_13,地下監牢可以獲得最多的技能書。
LOADING_TEXT_TIP_14,每日可以獲得3把上古皇室金庫的鑰匙。
LOADING_TEXT_TIP_15,上古皇室金庫可以獲得大量的金幣。
LOADING_TEXT_TIP_16,透過「其他選單」內的「遊戲設定」選項可變更戰鬥屬性。
LOADING_TEXT_BROADCAST_WAITING,正在準備直播。\n敬請期待唷！
LOADING_TEXT_HERO_CONTENT_LEVELUP,通過關卡後，將獲得經驗值提升等級。\n如果關卡失敗了，就什麼都拿不到了。請注意唷～
LOADING_TEXT_HERO_CONTENT_SKILL,王之逆襲的每位英雄都可以學習4種技能。
LOADING_TEXT_HERO_CONTENT_SKILL2,可以消耗魔力直接施放的技能。
LOADING_TEXT_HERO_CONTENT_SKILL4,戰鬥中會持續作用的技能。
LOADING_TEXT_HERO_AWAKENING2,換上時裝，會大幅提升能力值唷！\n最高可以覺醒至★5！
LOADING_TEXT_HERO_EQUIP_ENHANCE,將多餘的裝備用來強化材料吧！\n裝備可以強化的階段隨稀有度增加，一般3階段、高級5階段、稀有10階段，\n英雄15階段，傳說則可以強化至20階段。
LOADING_TEXT_HERO_SKILL,英雄的技能等級可以使用金幣來提升。\n最高可以提升至與英雄相同等級（最高100級）。\n英雄等級提升時，也別忘了提升技能等級唷！
LOADING_TEXT_DIFFICULTY,世界地圖的戰鬥可以分為簡單、普通、困難、地獄四種難度。
NONBATTLE_COMMON_LOADING_TIP_1,透過英雄的獲得／覺醒、消耗體力、完成任務／成就等方法可提升隊伍等級。
NONBATTLE_COMMON_LOADING_TIP_2,透過高級副本可獲得英雄覺醒所需的晶元。
NONBATTLE_COMMON_LOADING_TIP_3,英雄們各自擁有蘊含獨特能力的專屬裝備，\n運用專屬武器和專屬寶物讓英雄變得更加強大吧！
NONBATTLE_COMMON_LOADING_TIP_4,透過劇情任務可獲得各式各樣的獎勵。
NONBATTLE_COMMON_LOADING_TIP_5,現在就加入公會享受公會戰役、公會討伐戰、公會戰等豐富內容，\n並取得專屬於公會成員的各種優惠吧！
NONBATTLE_COMMON_LOADING_TIP_6,想變得更強嗎？\n透過強化和覺醒可使裝備的能力更上一層樓喔！
NONBATTLE_COMMON_LOADING_TIP_7,登上挑戰之塔\n獲取製作神器道具所需的材料吧！
NONBATTLE_COMMON_LOADING_TIP_8,前往王室地下迷宮可獲得記憶的碎片，\n若想獲得專屬寶物的話，就前往挑戰看看吧！
NONBATTLE_COMMON_LOADING_TIP_9,若想獲得傳說裝備，就來挑戰戰役吧！能讓能力大幅增長的各種裝備正等著你的到來。
NONBATTLE_COMMON_LOADING_TIP_10,缺少進行突破時所需的精華嗎？\n去試煉之塔一探究竟吧！
NONBATTLE_COMMON_LOADING_TIP_11,前往英雄旅館可以招募新的英雄，\n試著累積來訪英雄們的好感度吧！
NONBATTLE_COMMON_LOADING_TIP_12,組成8人隊伍挑戰世界BOSS，並依照排名獲取獎勵吧！
NONBATTLE_COMMON_LOADING_TIP_13,符石可以鑲嵌於裝備的欄位當中，\n運用符石來增強英雄所需的能力吧！
NONBATTLE_COMMON_LOADING_TIP_14,在通過章節戰鬥時，若所有英雄皆存活下來將獲得3顆星；若一名英雄倒下時將獲得2顆星；\n兩名以上的英雄倒下時則獲得1顆星。
NONBATTLE_COMMON_LOADING_TIP_15,前往名譽紀錄室可查看競技場、世界BOSS、公會討伐戰的排名。
CHAPTER1_COMMON_LOADING_STORY_1,為了尋找前往遠征的哥哥，凱瑟與芙萊兒踏上了旅途。
CHAPTER2_COMMON_LOADING_STORY_1,凱瑟身為聖劍的主人，必須承受聖劍所帶來的重量。
CHAPTER3_COMMON_LOADING_STORY_1,矛盾和猜疑阻擋了凱瑟一行人的去路，為此他們必須一一克服阻礙。
CHAPTER4_COMMON_LOADING_STORY_1,凱瑟一行人將面對自己的內心深處，也就是想要隱藏的自我的黑暗面。
CHAPTER5_COMMON_LOADING_STORY_1,凱瑟一行人將面對想要守護的意志力轉化為絕望時的景象。
CHAPTER6_COMMON_LOADING_STORY_1,在這充滿神秘的沙漠，凱瑟一行人將會再次成長。
CHAPTER7_COMMON_LOADING_STORY_1,因為失去而產生的悲傷與苦痛。對於眼前發生的狀況，凱瑟感到束手無策。
CHAPTER8_COMMON_LOADING_STORY_1,身為聖劍的主人，踏出的每一步都需要比任何人更堅強的意志…還有…
CHAPTER9_COMMON_LOADING_STORY_1,為了守護自己愛惜的人的微笑…凱瑟…
ORDEAL_COMMON_LOADING_TIP_1,與內心的黑暗戰鬥，取得勝利吧！
ORDEAL_COMMON_LOADING_TIP_2,在試煉之房的戰鬥中獲勝時，可前往淨化之房進行覺醒。
ROYALDUNGEON_LOADING_TIP_1,在使用皇室金庫時，請善加利用金幣加成卷軸！
ROYALDUNGEON_LOADING_TIP_2,在皇室金庫裡可以取得大量的金幣，\n請挑戰更高的樓層獲取更多的金幣吧！
ROYALDUNGEON_LOADING_STORY_1,洛曼獨自一人看守著此處，\n他每天每天都在雕刻木頭雕像。
ROYALDUNGEON_LOADING_STORY_2,在奧勒貝爾只有最正直可靠的人才有資格看管皇室金庫。
ROYALDUNGEON_LOADING_STORY_3,雖說此處是皇室巨大財富的根源，\n但皇室也因此受到許多人的威脅。
ROYALDUNGEON_LOADING_STORY_4,到目前為止仍未查明是誰將這些東西放在這，\n只有各種謠言滿天飛而已。
PRISON_COMMON_LOADING_TIP_1,各區域的特徵需確實掌握才能克敵致勝，\n出征前還請確認怪物們的特徵。
PRISON_COMMON_LOADING_TIP_2,想要增強英雄的實力，必須強化技能特性！
PRISON_COMMON_LOADING_TIP_3,使用在地下監牢獲得的技能書\n可強化英雄的技能。
PRISON_COMMON_LOADING_STORY_1,若想知道地下監牢的囚犯為何如此安靜，\n就去問問妮琪吧。
PRISON_COMMON_LOADING_STORY_2,妮琪的武器－更生之錘是讓地下監牢維持和平的最大功臣。
PRISON_COMMON_LOADING_STORY_3,若犯了嚴重惡行被關到這地下監牢，\n就最好放棄活著離開這裡。
CONQUEST_COMMON_LOADING_TIP_1,討伐戰鬥各章節每天可入場3次。
CONQUEST_COMMON_LOADING_TIP_2,若想快速地提升英雄等級的話，別忘了進行討伐戰鬥唷！
HIDEOUT_COMMON_LOADING_TIP_1,高級副本各章節每天可入場3次。
HIDEOUT_COMMON_LOADING_TIP_2,若晶元不足時，還請善加利用戰利品加成卷軸。
HIDEOUT_COMMON_LOADING_TIP_3,晶元和精華是英雄在進行覺醒／突破時所使用的重要材料。\n平日還請多加收集這些重要的材料喔！
CHALLENGETOWER_COMMON_LOADING_TIP_1,挑戰之塔會在每月1日重置，請別忘記唷！！
CHALLENGETOWER_COMMON_LOADING_TIP_2,挑戰魔方每2小時會補充1個。\n透過戰鬥來獲得神器碎片吧！
CHALLENGETOWER_COMMON_LOADING_TIP_3,若想獲得大量的神器碎片，還請善加利用戰利品加成卷軸。
CHALLENGETOWER_COMMON_LOADING_TIP_4,若集滿1000個神器碎片，即可進行神器修復！\n修復後可獲得更棒的神器喔！
CHALLENGETOWER_LOADING_TIP_66F_1,上古魔力魔像會持續使周遭敵人陷入觸電狀態，並且對於魔法傷害具有很強的抗體。\n請善用對狀態異常免疫或是遠距離攻擊的英雄。
CHALLENGETOWER_LOADING_TIP_67F_1,骷髏圖騰會定期召喚大量的骷髏士兵，\n請善用能夠進行範圍攻擊技能的英雄。
CHALLENGETOWER_LOADING_TIP_68F_1,蠍尾獅會定期對周遭敵人使出給予大量傷害的技能，\n請善用能使傷害無效化的技能。
CHALLENGETOWER_LOADING_TIP_69F_1,龍頭石像會定期向自身前方的敵人投射一擊斃命的物體，\n請善用能使傷害無效化或是移動的技能。
CHALLENGETOWER_LOADING_TIP_72F_1,在處於狀態異常免疫的狀態下，如受到酷寒戰士高爾的攻擊將不會受到任何傷害。
CHALLENGETOWER_LOADING_TIP_73F_1,鷹身人女王會定期對周遭敵人使出一擊斃命的技能，\n請善用能使傷害無效化的技能。
CHALLENGETOWER_LOADING_TIP_74F_1,燃燒的熔岩魔像召喚出的熔岩在量條集滿時，將造成巨大的魔法傷害。\n必須派出能使出大範圍攻擊技能的英雄將熔岩迅速處置才行。
CHALLENGETOWER_LOADING_TIP_75F_1,殷畢洛在經過一段時間後會飛至空中並持續給予大範圍巨大傷害，\n請善用狀態異常技能使殷畢洛陷入無力狀態吧。
CHALLENGETOWER_LOADING_TIP_76F_1,克洛會持續施展強大的技能，\n必須持續使用狀態異常技能來阻止克洛施展技能。
CHALLENGETOWER_LOADING_TIP_77F_1,地獄燈火會朝自身周遭範圍持續給予大量的傷害，\n並且若受到一定次數以上的狀態異常技能攻擊時，將暫時進入狀態異常免疫狀態。
CHALLENGETOWER_LOADING_TIP_78F_1,米芮安的技能會朝魔法防禦力最低的目標進行攻擊，\n在攻擊的同時請保護好該名英雄。
CHALLENGETOWER_LOADING_TIP_79F_1,帝國陸軍盾牌兵團長防禦力非常高，雖然他不會進行攻擊，\n但若連續被暴擊命中就會陷入暴走狀態。
CHALLENGETOWER_LOADING_TIP_80F_1,魯希基耶吸收水晶的力量愈久就會變得愈強，\n必須儘速使用強大的狀態異常技能來阻止他。
CHALLENGETOWER_LOADING_TIP_80F_2,魯希基耶擁有強大的生命值回復力，\n請善用回復力減少效果來對付他。
CHALLENGETOWER_LOADING_STORY_1,朵莎爾妲為了幫人們製作更好的神器，總是勤奮不懈地努力練習，\n也多虧如此，許多破碎的神器碎片才…
CHALLENGETOWER_LOADING_STORY_2,在精靈皇室的成員中，有一群人必須承接守護挑戰之塔的任務。
CHALLENGETOWER_LOADING_STORY_3,以人類的時間來算，獨自守護塔的時間可說是漫長地看不見盡頭，\n所以目前正考慮下次是否要一次派出兩或三個人。
CHALLENGETOWER_LOADING_STORY_4,瑟琳時常為了探望朵莎爾妲而拜訪挑戰之塔。
CHALLENGETOWER_LOADING_STORY_5,誰都不知道這個塔為什麼會被稱為挑戰之塔，\n從某個時刻開始大家就都是這樣叫了。
ORDEALTOWER_COMMON_LOADING_TIP_1,試煉的黑暗英雄們非常強大，必須小心才行！
ORDEALTOWER_COMMON_LOADING_TIP_2,無限晶元經由製作能夠做出無限之石。
ORDEALTOWER_COMMON_LOADING_TIP_3,試煉之塔會在每週一進行重置。
ORDEALTOWER_COMMON_LOADING_STORY_1,其實所有人都對希莉亞兜帽裡的模樣感到好奇。
ORDEALTOWER_COMMON_LOADING_STORY_2,只有戰勝自身內心深處的人才能獲得真正的力量。
ORDEALTOWER_COMMON_LOADING_STORY_3,自身的內心時而以光的形象，時而以黑暗的形象顯現。
ORDEALTOWER_COMMON_LOADING_STORY_4,只有在與自我的鬥爭中找到出路，\n才能讓英雄的能力更上一層樓。
DRAGONRAID_COMMON_LOADING_TIP_1,在戰役戰鬥中可獲得傳說裝備。
DRAGONRAID_COMMON_LOADING_TIP_2,穿戴傳說裝備時，別忘了套裝效果唷！
DRAGONRAID_COMMON_LOADING_TIP_3,施展狀態異常技能使狀態異常量條消耗殆盡後，即可擊倒龍。
DRAGONRAID_COMMON_LOADING_TIP_4,在龍之戰役獲得的龍之代幣可在鍛造所使用。\n請使用龍之代幣購買傳說裝備與各式各樣的道具吧！
DRAGONRAID_COMMON_LOADING_STORY_1,因為勇者們日日夜夜的挑戰，這些龍也漸漸地感到疲憊。
REDDRAGONRAID_COMMON_LOADING_TIP_1,泰莫雷勒的火焰會焚燒英雄。請小心持續性的傷害。
REDDRAGONRAID_COMMON_LOADING_STORY_1,泰莫雷勒是在德拉吉亞火山裡築巢，並觀望天下的上古紅龍。
REDDRAGONRAID_COMMON_LOADING_STORY_2,泰莫雷勒會操控熔岩和火焰的力量，\n偶爾會來到人間以鐵匠的身份使用那份力量。
BLUEDRAGONRAID_COMMON_LOADING_TIP_1,史卡洛錫亞擁有對魔法傷害的抗體。
BLUEDRAGONRAID_COMMON_LOADING_TIP_2,請破壞寒冰水晶！要是一不小心爆炸就會造成巨大的傷害。
BLUEDRAGONRAID_COMMON_LOADING_STORY_1,史卡洛錫亞是在風地雪山盡頭的北方永凍土地－\n圖藍達納築巢，同時過著平靜生活的上古冰龍。
BLUEDRAGONRAID_COMMON_LOADING_STORY_2,據傳身為冰龍的史卡洛錫亞，其肉身滿佈寒氣，\n若是不壓制那股力量，周圍的一切都會凍結。
GREENDRAGONRAID_COMMON_LOADING_TIP_1,吉爾基諾司的劇毒在生命值補滿時將自動解除。
GREENDRAGONRAID_COMMON_LOADING_TIP_2,必須迅速地解決劇毒沙蟲和劇毒幼龍才行。
GREENDRAGONRAID_COMMON_LOADING_STORY_1,吉爾基諾司是支配位於克盧雅平原北邊死亡沼澤－\n格林姆班的上古劇毒之龍。
GREENDRAGONRAID_COMMON_LOADING_STORY_2,愛護環境的吉爾基諾司非常獨特，喜歡和其他生物分享巢穴。\n最特別的是牠還是個相當疼愛史萊姆的怪咖龍。
BLACKDRAGONRAID_COMMON_LOADING_TIP_1,阿爾瑪塔會使用闇黑火焰來削弱遠處的敵人。
BLACKDRAGONRAID_COMMON_LOADING_TIP_2,請留意隨時劈下來的闇龍閃電！
