KEY,Portuguese
CREATURE_TITLE_24,"Baudouin, o Rufião Sagrado"
CREATURE_DESC_24,"Um sacerdote livre da Ordem de Lua.\nEle usa uma explosão sagrada para proteger a equipe, que cura aliados e causa dano a inimigos ao mesmo tempo."
CREATURE_NAME_25,Jane
CREATURE_TITLE_25,"Jane, o Cadáver do Alabastro"
CREATURE_DESC_25,Essa menina se tornou um morto-vivo depois de lutar contra as Forças das Trevas no passado.\nEla arrasta consigo o caixão no que ela dorme.\nEla se recupera deixando uma marca de morte em seus inimigos.
CREATURE_NAME_26,Aisha
CREATURE_TITLE_26,"Aisha, a Princesa Violeta"
CREATURE_DESC_26,"Uma senhora nobre oriunda de Orvelia. \nComo um gênio, ela alcançou o título de 'Violeta' da Torre do Sábio.\nUsando seu guarda-sol extravagante, ela aciona canhões de energia na direção do inimigo."
CREATURE_NAME_27,Leo
CREATURE_TITLE_27,"Leo, o Escriba Eterno"
CREATURE_DESC_27,"O Escriba da Grande Biblioteca Real de Orvelia. \nUsando runas, ele cura aliados e apaga a magia benéfica dos inimigos."
CREATURE_NAME_28,Fluss
CREATURE_TITLE_28,"Fluss, a Lâmina Esvoaçante"
CREATURE_DESC_28,O vice-capitão da Guarda Imperial.\nSua lâmina sônica corta ate mesmo magia.\nEle é capaz de atacar os inimigos mais perigosos primeiro.
CREATURE_NAME_29,Luna
CREATURE_TITLE_29,"Luna, a Criança do Luar"
CREATURE_DESC_29,Uma crianca não identificada que porta um estilingue tão grande quanto seu corpo.\nSeus projéteis ganham força proporcionalmente à distância que eles voam.
CREATURE_NAME_30,Laias
CREATURE_TITLE_30,"Laias, Sacerdotisa da Água"
CREATURE_DESC_30,Uma sacerdotisa que protege o Oásis do deserto da Aegina.\nUm dragão de água que viveu por várias eras.\nSua água foi imbuída de poderosas propriedades de cura.
CREATURE_NAME_31,Arco
CREATURE_TITLE_31,Flecha do Arco de Pureza
CREATURE_DESC_31,"Um anjo de alto escalão que desceu sobre este mundo para punir os Demônios Incitadores do caos.\nSubindo pelo céu, suas flechas precipitam o juízo sobre os malfeitores."
CREATURE_NAME_32,Lewisia
CREATURE_TITLE_32,"Lewisia, a Realeza de Sangue Vermelho"
CREATURE_DESC_32,"Uma princessa vampira que lutou ao lado de heróis de 100 anos atrás. Uma imortal de sangue puro, que atualmente se recupera das batalhas do passado. Ela excerce poder sobre todos os tipos de sangue, usando seus lacaios para atacar o inimigo."
CREATURE_NAME_33,Nyx
CREATURE_TITLE_33,"Nyx, o Cutelo das Dimensões"
CREATURE_DESC_33,Um mago heterocromático que controla o espaço.\nSeus poderes rasgam o espaço para invocar barreiras infinitas de espadas.
CREATURE_NAME_34,Annette
CREATURE_TITLE_34,"Annette, Tecnomago Real"
CREATURE_DESC_34,"Um gênio tecnomago que espera o dia em que todo mundo tenha acesso à magia.\nO seu golem tecnomágico atua como sua arma, disparando contra o inimigo."
CREATURE_NAME_35,Mitra
CREATURE_TITLE_35,"Mitra, O Lobo Prateado de Batalha"
CREATURE_DESC_35,"Ele também é chamado de Canção da Loucura Prateada. Um homem surpreendentemente desajeitado, sem qualquer senso de resposabilidade. Porém, assim que a batalha começa, ele se torna um Lobo Prateado intocável, transformando o campo de batalha em uma zona de carnificina."
CREATURE_NAME_36,Ricardo
CREATURE_TITLE_36,"Ricardo, o Julgamento de Lua"
CREATURE_DESC_36,"Um nobre herói que protegeu o reino dos humanos contra a ameaça dos Demônios há muito tempo. Utilizando a torre abençoada pela deusa, ele destrói seus inimigos."
CREATURE_NAME_37,Tanya
CREATURE_TITLE_37,"Tanya, a Lâmina do Silêncio"
CREATURE_DESC_37,Uma assassino de elite das Máscaras Sorridente e um ex-colega de Roi.\nEla era a encarregada de caçar traidores.\nSuas kataras afiadas nunca erram o alvo.
CREATURE_NAME_38,Ezekiel
CREATURE_TITLE_38,"O Sangue Amaldiçoado, Ezekiel"
CREATURE_DESC_38,"Um híbrido de demônio de alta classe e humano, Ezekiel está fadado a amaldiçoar sua própria existência. Ele usa seu poderoso braço direito demoníaco para partir seus inimigos ao meio."
CREATURE_NAME_39,Cassandra
CREATURE_TITLE_39,"Cassandra, Ventos da Tentação"
CREATURE_DESC_39,"A Femme Fatale, Dona do Bar de Ouro. \nHonrando sua notoriedade, a primeira impressão que ela deixa é de uma encantadora erótica e sexy. \nEla anima os aliados com danças tentadoras."
CREATURE_NAME_40,Theo
CREATURE_TITLE_40,Cavaleiro da Lealdade Theo
CREATURE_DESC_40,"O primeiro cavaleiro da há muito perdida República dos Gray, que vagam pelo mundo em busca da suserana perdida, Jane. Suas lanças duplas são imbuídas de grande poder, aguardando para perfurar demônios inimigos sem misericórida."
CREATURE_NAME_41,Mediana
CREATURE_TITLE_41,A Perigosa Médica Mediana
CREATURE_DESC_41,"Uma médica cujas técnicas remontam à eras de escassez de Sacerdotes e Magia de Cura. \nEla dispara remédios de sua ernome injeção para fortalecer aliados,\nou enfraquecer o inimigo."
CREATURE_NAME_42,Oddy
CREATURE_TITLE_42,"Oddy, Relojoeiro da Vida Eterna"
CREATURE_DESC_42,"Um relojoeiro que foi amaldiçoado pelos animais divinos, chamados de Pelo-Vermelho. \nEste relógio mágico ataca e petrifica inimigos \ne também permite que seus aliados usem poderes mais rápido."
CREATURE_NAME_43,Viska
CREATURE_TITLE_43,"Viska, a Devoradora de Demônios"
CREATURE_DESC_43,"Um demônio renegado, que deseja devorar outros demônios para aumentar seu próprio poder. \nEla atravessou a fissura entre as dimensões para caçar poderosos demônios que atualmente residem no Mundo Material. \nSeus espículos existem para cortar os inimigos aos meio."
CREATURE_NAME_44,Priscilla
CREATURE_TITLE_44,"Priscilla, Donzela de Aço"
CREATURE_DESC_44,"Pertence formalmente a mais alta ordem do Exército de Orvelia, ela se tornou a criada da maga Aisha; a única filha da nobre família Daphnel Pon. Sua poderosa alabarda corta os inimigos rapidamente."
CREATURE_NAME_45,Yanne
CREATURE_TITLE_45,"Yanne, Caçadora de Dragões"
CREATURE_DESC_45,"Uma guerreira bárbara que viaja por todas as terras, caçando monstros que causam problemas para as pessoas. \nA Única Assassina do Dragão Louco Svelta. \nSuas enormes flechas poderosas são capazes de perfurar até mesmo as muralhas de um castelo."
CREATURE_NAME_46,Zafir
CREATURE_TITLE_46,"Príncipe das Tempestades de Areia, Zafir"
CREATURE_DESC_46,Um descendente do antigo Rei Deus.\nUm jovem requintado que se dispôs a defender o deserto.\nA tempestade de areia que ele invoca com a sua flecha traga os inimigos e livra o mundo das suas existências.
CREATURE_NAME_47,Yuria
CREATURE_TITLE_47,"Yuria, a Costureira Misteriosa"
CREATURE_DESC_47,"Uma das melhores costureiras da região, ela faz roupas e vestidos para todas as celebridades do continente.\nEla lê a sorte das pessoas e costura com primor com sua linha e agulha.\nAs estrelas dançam ao ritmo de sua agulha e suas linhas deixam rastros de luz em tudo que tocam."
CREATURE_NAME_48,Rehartna
CREATURE_TITLE_48,"Mensageira Amável, Rehartna"
CREATURE_DESC_48,"Dona e administradora da oficina de instrumentos musicais 'Aselerando'.\nAtua secretamente como membro da Resistência, exercendo o papel de mensageira.\nUsa um instrumento musical especial criado por ela mesma para encorajar os aliados ou transtornar os inimigos."
CREATURE_NAME_49,Ophelia
CREATURE_TITLE_49,"Desbravadora do Destino, Ophelia"
CREATURE_DESC_49,"Uma astróloga das Estrelas, uma trupe que vaga pelo continente.\nEm vez de sair em peregrinação como mentro do círculo das bruxas, busca pela alma gêmea que ela encontrou em seus sonhos.\nControla as cartas de tarô que flutuam ao seu redor para atacar os inimigos à distância."
CREATURE_NAME_50,Requina
CREATURE_TITLE_50,"Mercador de Veneno, Requina"
CREATURE_DESC_50,"Um comerciante que viaja pelo continente, vendendo veneno para quem precisa.\nUtiliza um fole para envenenar e incapacitar inimigos."
CREATURE_NAME_51,Aselica
CREATURE_TITLE_51,Guardiã do Sol Aselica
CREATURE_DESC_51,"Como uma amazona dos virtuosos céus, ela pune o mal com a sua espada e protege os fracos com o seu escudo.\nEla desceu até o nosso mundo a fim de derrotar os Demônios que estavam destruindo o reino terrestre.\nSua bela espada e escudo são brandidos para derrotar inimigos e proteger seus companheiros com a sua luz."
CREATURE_NAME_52,Crow
CREATURE_TITLE_52,A Bala da Punição Crow
CREATURE_DESC_52,Um antigo oficial da marinha que agora se tornou um caçador de recompensas e um conciliador.\nÉ cínico e não confia facilmente nas pessoas. Suas armas são categorizadas em três tipos.
CREATURE_NAME_53,Shamilla
CREATURE_TITLE_53,"Shamilla, a Hospedeira de Maldições"
CREATURE_DESC_53,Um Demônio de alta patente que carrega 30 milhões de tipos de maldição dentro de si.\nÉ intrigada pela força de vontade dos seres humanos que não se submetem à dor e angústia.\nUsa o Arco e as Flechas da Corrupção para atormentar os inimigos com várias maldições diferentes.
CREATURE_NAME_54,Lavril
CREATURE_TITLE_54,"Lavril, o Adorável Espírito Maligno"
CREATURE_DESC_54,"Um fantasma nascido de uma junção de inúmeras vidas que faleceram injustamente.\nApesar de sua origem, Lavril é surpreendentemente ingênua e inocente.\nEla drena a energia vital de seus inimigos utilizando seus poderes espectrais."
CREATURE_NAME_55,Seria
CREATURE_TITLE_55,"Sombra do Abismo, Seria"
CREATURE_DESC_55,"Seria é a 101ª herdeira. dos ShadowHilt, uma família de caçadores que exterminam criaturas sobrenaturais não humanas.\nEla veio da distante Orvelia como caçadora de vampiros, buscando vingança contra a irmã que virou vampira e chacinou seus companheiros. Seria também quer matar sua irmã mais nova para livrá-la do destino cruel."
CREATURE_NAME_56,Erze
CREATURE_TITLE_56,Erze da Sede Eterna
CREATURE_DESC_56,"Ela era uma caçadora de vampiros, como sua irmã Seria.\nNo entanto, corrompida pelo próprio poder, ela massacrou seus companheiros e decidiu se tornar uma vampira.\nApós matar e absorver os poderes do vampiro que a transformou, ela fugiu de Seria, sua irmã mais velha e única sobrevivente, e mudou-se para Orvelia."
CREATURE_NAME_57,Lilia
CREATURE_TITLE_57,Filha da Tormenta e do Mar Lilia
CREATURE_DESC_57,"Uma garota Dragão Azul que acabou de passar por sua fase de Cria, além de ser irmã de Laias, a Sacerdotisa da Água. \nEmbora ela ainda seja jovem e inexperiente, quem a menospreza tende a pagar caro. \nEla usa a energia implacável da água para dizimar seus inimigos."
CREATURE_NAME_58,Laudia
CREATURE_TITLE_58,Dançarina do Oásis Laudia
CREATURE_DESC_58,Uma dançarina de uma tribo nômade do Deserto Aegina.\nSua dança derrete o coração das pessoas\ne suas lâminas afiadas silenciosamente tiram a vida dos seus inimigos.
CREATURE_NAME_59,Lucias
CREATURE_TITLE_59,Santo das Bênçãos Lucias
CREATURE_DESC_59,O Sumo Sacerdote de Lua e o sênior de Frey.\nA fé de Lucias é forte o bastante para suscitar a bênção de Lua.\nItens abençoados por ele possuem o poder da Luz e se tornam armas eficazes contra demônios.
CREATURE_NAME_60,Chrisha
CREATURE_TITLE_60,Inquisidora de Sangue e Ferro Chrisha
CREATURE_DESC_60,"Comandante de Velchia, os Cavaleiros Mágicos do Império equipados com armas tecnomágicas de ponta.\nOs cavaleiros, que são especialistas bélicos em aniquilação, não sofreram uma única derrota sob seu comando. \nChrisha é uma forte cavaleira que derrota os inimigos com o poder de luzes de diversos atributos."
CREATURE_NAME_61,Neraxis
CREATURE_TITLE_61,Neraxis da Arrogância Obsidiana
CREATURE_DESC_61,"Descendente de um dragão negro que controlava relâmpagos sombrios.\nEle luta para eliminar os demônios do mundo, principalmente os Draconianos.\nA energia de relâmpago sombrio imbuída em seu Bate-Estaca atravessa a defesa inimiga."
CREATURE_NAME_62,Scarlet
CREATURE_TITLE_62,Fé de Prata Scarlet
CREATURE_DESC_62,"A princesa de Orvelia que ama verdadeiramente seu povo.\nEla empunha uma espada para proteger os oprimidos e ajudar a justiça, como uma verdadeira cavaleira.\nUsando uma montante mágica que remove mana, ela elimina os inimigos."
CREATURE_NAME_63,Sonia
CREATURE_TITLE_63,O Furacão Azul Sonia
CREATURE_DESC_63,"Um gênio reconhecido pelos Sábios da Torre, mesmo não sendo parte dela.\nEla ganhou o título de 'Azul', mas sua identidade real é a de um homúnculo.\nSeus orbes de relâmpago não deixam sequer traços de cinzas em seu caminho."
CREATURE_NAME_64,Artemia
CREATURE_TITLE_64,Imperatriz da Luz Artemia
CREATURE_DESC_64,"A Rainha de Pentheonia, do Reino Invulnerável, que não moveu uma palha contra os Demônios há 100 anos.\nSeu cajado contém uma luz brilhante, queimando com justiça e ela a usa para transformar os inimigos em cinzas."
CREATURE_NAME_65,Mirianne
CREATURE_TITLE_65,Serva do Azul Mirianne
CREATURE_DESC_65,"A assistente e a criada do arquimaga de Azul, Sonia.\nEla age apenas de acordo com as vontade de Sonia, que é sua chefe, irmã e amiga.\nUsando seus olhos e mentes aguçados, ela explora as fraquezas do inimigos com suas adagas."
CREATURE_NAME_66,Shea
CREATURE_TITLE_66,Ária da Fantasia Shea
CREATURE_DESC_66,Esta misteriosa garota cura as pessoas com as suas melodias cativantes.\nSua linda voz e o belo som de sua harpa mágica têm poder curativo.
CREATURE_NAME_67,Kara
CREATURE_TITLE_67,"Kara, a Epítome da Tecnomagia Ancestral"
CREATURE_DESC_67,Um Golem mecânico tipo humano feito por um tecnomago de uma civilização antiga\nhá muito esquecida. Seu corpo é uma aglomeração de tecnologia ancestral\ne é a epítome da tecnomagia. Ela é uma arma poderosa capaz de aniquilar\no inimigo com um potente fogo concentrado.
CREATURE_NAME_68,Nia
CREATURE_TITLE_68,Nia dos Olhos Devoradores da Escuridão
CREATURE_DESC_68,Jovem líder de uma tribo bárbara que vive nas profundezas da selva do sul. \nEla herdou o sangue demoníaco e os Olhos Demoníacos da Petrificação de seus ancestrais. \nEla prende e elimina os inimigos com golpes cruéis.
CREATURE_NAME_69,Esker
CREATURE_TITLE_69,"Esker, o Apostador Ilusório"
CREATURE_DESC_69,"O homem mais perigoso no mundo secreto das apostas.\nEle possui a estranha habilidade de ler a mente das pessoas.\nAssim que alguém se distrai com o rolar de seus dados, o jogo já está perdido."
CREATURE_NAME_70,Cecilia
CREATURE_TITLE_70,"Cecilia, o Vento Rubro da Justiça"
CREATURE_DESC_70,"Uma garota com um forte senso de justiça. Ela sempre quer ajudar aos outros.\nCom suas botas tecnomágicas, que são poderosas o bastante para pulverizar os inimigos, ela pune os Demônios que perseguem as pessoas."
CREATURE_NAME_71,Kirze
CREATURE_TITLE_71,"Felina do Cristal Escarlate, Kirze"
CREATURE_DESC_71,"Vencedor do concurso de desenho de conceito de herói, [87CEFA]Mochi00 (JPN)[-]\nMenina meio-humano e meio-gato, que nasceu com um poder mágico raro.\nQuando criança, foi capturada pela Legião das Trevas e submetida a uma experiência que transformou seu corpo em cristal.\nDepois de reunir forças e fugir, usa os cristais escarlates que compõem o seu corpo para lutar contra os inimigos."
CREATURE_NAME_73,Chase
CREATURE_TITLE_73,"Chase, Tipo 0"
CREATURE_DESC_73,"Uma cobaia que perdeu seu passado, e um guerreiro que luta ferozmente com o seu poder abundante em batalha.\nUma arma poderosa que destrói qualquer coisa que se coloca em seu caminho."
CREATURE_NAME_75,Dakaris
CREATURE_TITLE_75,"O Sábio do Lago, Dakaris"
CREATURE_DESC_75,"O mais sábio dos homens-lagarto, residentes dos arredores do Lago Eretana que foi conquistado pelo império.\nFez parte da fundação da Resistência há 8 anos, com o objetivo de recuperar o lar que foi dominado à força.\nDeixa os inimigos confusos com a magia tradicional da tribo."
CREATURE_NAME_78,Bernheim
CREATURE_TITLE_78,"Bernheim, a Espada Destrutiva"
CREATURE_DESC_78,"Cavaleiro do Silêncio, Espadachim Negro e Espada dos Tremores.\nEsses são os nomes que esse lendário mercenário ganhou no Império.\nSua espada gigante pode absorver qualquer tipo de poder e provocar pura destruição."
CREATURE_NAME_87,Glenwys
CREATURE_TITLE_87,Escudo do Império Glenwys
CREATURE_DESC_87,"Nascida plebeia no Império, agora cavaleira.\nEla é venerada por inúmeros plebeus por ter conquistado o posto de Vice-Capitã dos Cavaleiros da Guarda Capital com nada além de suas próprias habilidades.\nEla jurou tornar-se o escudo que protege os cidadãos imperiais, não há ninguém mais devoto do que ela servindo ao Império."
CREATURE_NAME_90,May
CREATURE_TITLE_90,"May, a Garota Sonhadora"
CREATURE_DESC_90,A brilhante garota que comanda uma Loja na Capital de Orvel. \nÉ impossível não gostar de sua energia e positividade. \nEla carrega todo tipo de itens úteis de sua cesta para ajudar seus aliados.
CREATURE_NAME_91,Gladi
CREATURE_TITLE_91,Fera da Arena
CREATURE_DESC_91,O homem que conquistou a Arena de Orvel. \nO povo temia suas proezas em batalha e começou a chamá-lo de Fera da Arena. \nSua incrível técnica de combate destrói os inimigos em um piscar de olhos.
CREATURE_NAME_92,Veronica
CREATURE_TITLE_92,O Olho do Discernimento Veronica 
CREATURE_DESC_92,"Ela é o gênio da Torre dos Sábios que restabeleceu a fórmula da Runa Mágica. \nAtualmente, ela é a financista de Orvel e Diretora Chefe das Guildas.\nSuas fortes habilidades analíticas e sua Magia Rúnica podem acorrentar seus inimigos."
CREATURE_NAME_93,Loman
CREATURE_TITLE_93,"Loman, o Leal Guardião do Portão"
CREATURE_DESC_93,O Guardião do Portão da Monarquia de Orvel.\nNinguém consegue passar por Loman sem permissão real.\nO grande poder da sua alabarda força seus inimigos a se ajoelharem diante dele.
CREATURE_NAME_94,Juno
CREATURE_TITLE_94,"A Chef dos Heróis, Juno"
CREATURE_DESC_94,"Uma das melhores cozinheiras de Orvel.\nDe petiscos simples a pratos de luxo, sua habilidades culinárias parecem abranger de tudo.\nSua comida cura o corpo e satisfaz o coração com coragem."
CREATURE_NAME_95,Nicky
CREATURE_TITLE_95,Guarda Chefe da Crueldade Nicky
CREATURE_DESC_95,"Chefe da guarda do calabouço de Orvel onde estão encarcerados os piores monstros.\nGuerreira que provoca pavor nos monstros e possui impressionante habilidade semelhante a Gladi, Fera da Arena.\nSua poderosa maça arranca a pele e esmaga os ossos de seus inimigos."
CREATURE_NAME_96,Dosarta
CREATURE_TITLE_96,Vento da Pureza Dosarta
CREATURE_DESC_96,"Uma princesa Élfica que protege a Torre do Desafio, localizada no Reino de Elidora.\nEla conhece mais do que ninguém sobre Artefatos Antigos e o poder contido neles."
CREATURE_NAME_97,Hanus
CREATURE_TITLE_97,"Instrutora de Artilharia, Hanus"
CREATURE_DESC_97,"Oficial mais jovem da guilda das forças aliadas encarregada do treinamento no Centro de Comando, gênio da modificação de armas e formação de estratégias.\nDizima seus inimigos usando armas que ela mesmo produz."
CREATURE_NAME_98,Cain
CREATURE_TITLE_98,"O Rei-Deus da Imortalidade, Cain"
CREATURE_DESC_98,"Soberano Rei-Deus do antigo reino de Sekireinel.\nComo sua alma está ligada ao deserto, continuará imortal enquanto ele existir.\nPossui a habilidade de telecinesia com a qual controla e ataca o adversário com seus chakrams, símbolos da sua autoridade de Rei-Deus."
GETHERO_DESC_1,"O Guerreiro Escolhido da Espada Sagrada Aea, a espada que já salvou o mundo uma vez. \nEle pode empurrar os inimigos para trás e se fortalecer com o poder desta espada sagrada."
GETHERO_DESC_2,"Uma amiga de infância de Kasel, ela é uma sacerdotisa que serve à Deusa. Ela cura e protege os aliados com o poder da luz. \n Com as bençãos da Deusa, ela pode aumentar temporariamente os poderes mágicos e a resistência de alguém."
GETHERO_DESC_3,"Uma feiticeira da Torre Vermelha, esta menina corajosa usa magia de fogo explosiva para causar dano a vários inimigos, \ne em seguida inflige um dano ainda maior ao fazer as brasas explodirem."
