KEY,ChineseTraditional
E_C19_Dec_Rodina01_03,羅迪娜・克萊因中士！覲見護衛騎士團副騎士團長！
E_C19_Dec_Rodina01_04,就說了私底下不用這麼多禮。
E_C19_Dec_Rodina01_05,那…好久不見，弗魯斯哥哥。
E_C19_Dec_Rodina01_06,嗯，妳是來要生日禮物的？還是是為了這次的任務而來的？
E_C19_Dec_Rodina01_07,啊，禮物就不用了，我是因為任務而來的。
E_C19_Dec_Rodina01_08,一開始明明說是護衛任務的。
E_C19_Dec_Rodina01_09,但接下任務後，仔細聽了內容才發現…
E_C19_Dec_Rodina01_10,其實是監督任務對吧。
E_C19_Dec_Rodina01_11,……
E_C19_Dec_Rodina01_12,妳知道要監督…抱歉，要護衛的對象是誰吧？
E_C19_Dec_Rodina01_13,是的，聽說是厲害到需要帝國出面監督的魔法師。
E_C19_Dec_Rodina01_14,嗯，在他的射程範圍內沒有人贏得了他，起碼目前的帝國裡沒有他的對手。
E_C19_Dec_Rodina01_15,所以才命令妳去。
E_C19_Dec_Rodina01_16,正因為身為這國家最強狙擊手的妳，即便是在魔法射程外也有辦法狙擊。
E_C19_Dec_Rodina01_17,……
E_C19_Dec_Rodina01_18,但問題大概就出在，妳是為了守護人們才舉起來福槍的吧？
E_C19_Dec_Rodina01_19,如果是那樣的話，妳大可不用擔心。
E_C19_Dec_Rodina01_20,妳只要如同往常，像個軍人般行動就可以了。
E_C19_Dec_Rodina01_21,是這樣嗎…？我知道了。既然已經接下任務，我會盡力完成的。
E_C19_Dec_Rodina01_22,比想像的…還要遠…而且比想像的…還要冷！
E_C19_Dec_Rodina01_23,如果是生活在這種地方的冰龍魔法師…
E_C19_Dec_Rodina01_24,……
E_C19_Dec_Rodina01_25,……好像是那個人…
E_C19_Dec_Rodina01_26,您好，我是帝國派來的羅迪娜・克萊因中士。
E_C19_Dec_Rodina01_27,請問是帕菲大人嗎？
E_C19_Dec_Rodina01_28,…嗯。
E_C19_Dec_Rodina01_29,我負責本次的護衛任務，還請多多指教。
E_C19_Dec_Rodina01_30,…雖然我不需要護衛。但好吧。
E_C19_Dec_Rodina01_31,我非常討厭吵鬧，只要注意這點就好了。
E_C19_Dec_Rodina01_32,是，我明白了！
E_C19_Dec_Rodina01_33,這次的任務感覺會很難…
E_C19_Dec_Rodina01_34,有辦法跟那位大人好好相處嗎…？
E_C19_Dec_Rodina01_35,羅迪娜～在嗎～？
E_C19_Dec_Rodina01_36,雅妮小姐，您好！請進。
E_C19_Dec_Rodina01_37,請問是因何事來訪呢？
E_C19_Dec_Rodina01_38,這次是受某位帝國高官的委託，
E_C19_Dec_Rodina01_39,要我轉交生日禮物給妳。
E_C19_Dec_Rodina01_40,高官給我的生日禮物？難道是…
E_C19_Dec_Rodina01_41,喝啊…
E_C19_Dec_Rodina01_42,這些都是要給我的嗎？
E_C19_Dec_Rodina01_43,嗯，雖然他說不全都是自己送的。
E_C19_Dec_Rodina01_44,這裡，還有一封信。
E_C19_Dec_Rodina01_45,果然是弗魯斯哥哥。
E_C19_Dec_Rodina01_46,……這次該不會又寫滿了肉麻的話…
E_C19_Dec_Rodina01_47,還有這個…是家人寄來的。
E_C19_Dec_Rodina01_48,這些都是嗎？這麼多，我可以看看嗎？
E_C19_Dec_Rodina01_49,啊…原來妳是大家族裡的小女兒啊，難怪這麼多禮物！
E_C19_Dec_Rodina01_50,嗯…事實上我也有東西要給妳。
E_C19_Dec_Rodina01_51,雅妮小姐妳要送給我？
E_C19_Dec_Rodina01_52,抱歉，不過是匆忙之中準備的小東西而已，生日快樂。
E_C19_Dec_Rodina01_53,不不，真的十分謝謝妳！
E_C19_Dec_Rodina01_54,天啊，竟然已經堆了這麼多禮物，該不會生日派對已經結束了吧？
E_C19_Dec_Rodina01_55,露伊希亞大人？歡迎，不過您也知道我的生日嗎？
E_C19_Dec_Rodina01_56,有人問我生日禮物通常都送些什麼，自然就知道了。
E_C19_Dec_Rodina01_57,來，羅迪娜，生日快樂。
E_C19_Dec_Rodina01_58,啊…嗯…公主殿下送的禮物…
E_C19_Dec_Rodina01_59,多虧了妳，帕菲過得比以前開心多了。
E_C19_Dec_Rodina01_60,妳做了我們這些老朋友做不到的事，很感謝妳。
E_C19_Dec_Rodina01_61,您過、過獎了，真的謝謝您。
E_C19_Dec_Rodina01_62,…真吵。
E_C19_Dec_Rodina01_63,啊，帕菲，我們太吵了嗎？
E_C19_Dec_Rodina01_64,沒關係…生日快樂。
E_C19_Dec_Rodina01_65,咦？給你那麼多建議，竟然無視，照自己的想法挑禮物？
E_C19_Dec_Rodina01_66,…我有參考，只是覺得這個好像更適合羅迪娜而已。
E_C19_Dec_Rodina01_67,嗯～
E_C19_Dec_Rodina01_68,……以前……
E_C19_Dec_Rodina01_69,那個…不好意思。
E_C19_Dec_Rodina01_70,什麼？
E_C19_Dec_Rodina01_71,那個…今天是我的生日。
E_C19_Dec_Rodina01_72,…所以呢？
E_C19_Dec_Rodina01_73,家人送了蛋糕給我，要不要一起吃呢？
E_C19_Dec_Rodina01_74,不用了。
E_C19_Dec_Rodina01_75,知道了…
E_C19_Dec_Rodina01_76,帕菲大人，您在嗎？
E_C19_Dec_Rodina01_77,什麼事？
E_C19_Dec_Rodina01_78,今天是我的生日，所以收到了蛋糕。
E_C19_Dec_Rodina01_79,要一起享用嗎？
E_C19_Dec_Rodina01_80,…不用。
E_C19_Dec_Rodina01_81,我知道了…
E_C19_Dec_Rodina01_82,就算搭話也沒什麼反應，問問題也幾乎都不回答。
E_C19_Dec_Rodina01_83,但至少他會開始聽我說話，
E_C19_Dec_Rodina01_84,之後也漸漸地開始會回答我了。
E_C19_Dec_Rodina01_85,雖然每次都只是些小改變…但帕菲真的變了很多。
E_C19_Dec_Rodina01_86,露伊希亞大人所謂的過得開心是這個意思的話…
E_C19_Dec_Rodina01_87,如果說這之中也有我的功勞…
E_C19_Dec_Rodina01_88,這好像也是非常好的生日禮物，
E_C19_Dec_Rodina01_89,…這次他好像會陪我吃蛋糕…
E_C19_Dec_Viska01_01,該死的，這裡也沒有厲害的魔族？
E_C19_Dec_Viska01_02,最近老是白費力氣…啊啊，氣死了。
E_C19_Dec_Viska01_03,…回村莊放鬆一下心情，順便來吃個美食好了。
E_C19_Dec_Viska01_04,…
E_C19_Dec_Viska01_05,今天真的很奇怪，不僅沒食慾還莫名地憂鬱。
E_C19_Dec_Viska01_06,…今天是什麼日子啊？竟然連魔族都不想吃。
E_C19_Dec_Viska01_07,店員大叔～這邊～
E_C19_Dec_Viska01_08,想問一下，今天是幾月幾號啊？
E_C19_Dec_Viska01_09,…
E_C19_Dec_Viska01_10,喂，人類。
E_C19_Dec_Viska01_11,人類，我叫妳起來。
E_C19_Dec_Viska01_12,啊！！薇！！
E_C19_Dec_Viska01_13,…嗯？咦？
E_C19_Dec_Viska01_14,呼，真是的。
E_C19_Dec_Viska01_15,每年一到這個時候，妳為什麼都是這副德行啊？
E_C19_Dec_Viska01_16,啊…抱歉…
E_C19_Dec_Viska01_17,人類的情感總是這樣，所以才覺得麻煩啊。
E_C19_Dec_Viska01_18,啊，就算今天和妳的村莊被燒毀的日子是同一天，
E_C19_Dec_Viska01_19,就算妳認識的人全都死了，
E_C19_Dec_Viska01_20,就算是妳的身體變得支離破碎的日子，
E_C19_Dec_Viska01_21,妳現在不是還活著嘛。
E_C19_Dec_Viska01_22,現在的妳也有了復仇的力量。
E_C19_Dec_Viska01_23,到底還有什麼問題啊？
E_C19_Dec_Viska01_24,…
E_C19_Dec_Viska01_25,喂！喂，人類！
E_C19_Dec_Viska01_26,嘖，真是的，到底想怎樣啊！！
E_C19_Dec_Viska01_27,咦？什麼呀，那不是蟹腳那傢伙嗎。
E_C19_Dec_Viska01_28,嗯？是認識的人嗎？
E_C19_Dec_Viska01_29,人…該怎麼說，算是跟我差不多的傢伙。
E_C19_Dec_Viska01_30,我之前有說過吧？在火山上見到的傢伙。
E_C19_Dec_Viska01_31,話說回來，感覺她今天的心情很糟糕。
E_C19_Dec_Viska01_32,喂，蟹腳！
E_C19_Dec_Viska01_33,今天也跟平常一樣吃得有夠多。
E_C19_Dec_Viska01_34,人類的胃那麼小，到底怎麼有辦法吃那麼多，真的是…
E_C19_Dec_Viska01_35,啊啊？什麼啊，是你這雜種啊。
E_C19_Dec_Viska01_36,我今天心情糟透了，不要在那邊鬧。
E_C19_Dec_Viska01_37,發生了什麼事？
E_C19_Dec_Viska01_38,比平常看起來還兇十倍。
E_C19_Dec_Viska01_39,…
E_C19_Dec_Viska01_40,能有什麼事，還不就那個被我附身的人類搞得我很煩躁啊。
E_C19_Dec_Viska01_41,執著在已經無法挽回的東西上，又是傷心、又是哭的…
E_C19_Dec_Viska01_42,唉…人類啊…
E_C19_Dec_Viska01_43,喂，妳這笨蛋。
E_C19_Dec_Viska01_44,怎麼看都是妳的錯吧。
E_C19_Dec_Viska01_45,我又怎樣了！
E_C19_Dec_Viska01_46,怎麼看都是沒有意義的事情啊！
E_C19_Dec_Viska01_47,在過去的事情上白費力氣－
E_C19_Dec_Viska01_48,妳都簽了附身契約這種沒意義的東西，現在又在說些什麼話啊？
E_C19_Dec_Viska01_49,我聽愛比絲說，大部分的附身都是強制性的欸？
E_C19_Dec_Viska01_50,…還不是那些讓人無語的傢伙在那邊胡鬧，為了要讓他們見識－
E_C19_Dec_Viska01_51,哎呀，我不想知道妳的私事！
E_C19_Dec_Viska01_52,雖然我對這種事情不是什麼專家，
E_C19_Dec_Viska01_53,但如果妳遇到讓人不爽的事情，
E_C19_Dec_Viska01_54,可又沒有辦法發洩憤怒的話，心情會怎樣？！
E_C19_Dec_Viska01_55,…呿。
E_C19_Dec_Viska01_56,懂了的話，就自己看著辦。
E_C19_Dec_Viska01_57,唉，妳這笨蛋吃貨…
E_C19_Dec_Viska01_58,…嘖，該死的！！
E_C19_Dec_Viska01_59,你這雜種，下次我不會輕易放過你的…
E_C19_Dec_Viska01_60,喂！！講話啊，人類！
E_C19_Dec_Viska01_61,…
E_C19_Dec_Viska01_62,唉，所以我說阿…
E_C19_Dec_Viska01_63,嗯…呃…我不管啦。
E_C19_Dec_Viska01_64,如果心情真的很差的話，
E_C19_Dec_Viska01_65,今天就把主導權讓給妳啦。
E_C19_Dec_Viska01_66,妳就做妳想做的事吧，我不會干涉的。
E_C19_Dec_Viska01_67,回故鄉去，到家人的墳墓看看之類的。
E_C19_Dec_Viska01_68,根據契約，今天可不是輪到妳喔，最好給我心懷感激。
E_C19_Dec_Viska01_69,（嘟嘟囔囔…）
E_C19_Dec_Viska01_70,…
E_C19_Dec_Viska01_71,故鄉…
E_C19_Dec_Viska01_72,媽媽…爸爸…
E_C19_Dec_Viska01_73,…謝謝妳，薇絲卡…
E_C19_Dec_Chase01_1,明明應該是開心的生日，但公主看起來很難過。
E_C19_Dec_Chase01_2,那就把這個給她吧，
E_C19_Dec_Chase01_3,公主笑了，大家才會跟著笑。
E_C19_Dec_Chase01_4,還好花還很鮮豔。
E_C19_Dec_Chase01_5,原來如此，雖然說生日已經過了一段時間…
E_C19_Dec_Chase01_6,你總是守護著我，還送我這麼珍貴的禮物。
E_C19_Dec_Chase01_7,但我卻不能為你做些什麼，真是慚愧…
E_C19_Dec_Chase01_8,並不是那樣，公主給了我名字。
E_C19_Dec_Chase01_9,還派給我任務…還原諒了想殺死公主的我。
E_C19_Dec_Chase01_10,我的一切都是妳給予的，我得到的太多了。
E_C19_Dec_Chase01_11,…呵呵，聽你這麼說真是開心。
E_C19_Dec_Chase01_12,既然都說到這了，
E_C19_Dec_Chase01_13,不然你想想有什麼想要的東西吧。
E_C19_Dec_Chase01_14,休假、薪水、什麼都行…
E_C19_Dec_Chase01_15,只要是我給得起的，都可以給你。
E_C19_Dec_Chase01_16,當然，得等到這段旅程結束後。
E_C19_Dec_Chase01_17,…好難，簡直像黛彌兒交代的作業一樣。
E_C19_Dec_Chase01_18,呵呵呵，認真想想吧！
E_C19_Dec_Chase01_19,想要的東西…
E_C19_Dec_Chase01_20,我需要的東西…想要的東西…
E_C19_Dec_Chase01_21,呃呃呃嗯……
E_C19_Dec_Chase01_22,真是的，到底跑到哪去了？
E_C19_Dec_Chase01_23,如果晚了又要被隊長罵了…
E_C19_Dec_Chase01_24,找到了！伽司！
E_C19_Dec_Chase01_25,咦…伽司？
E_C19_Dec_Chase01_26,是站著睡著了嗎？
E_C19_Dec_Chase01_27,伽司！！
E_C19_Dec_Chase01_28,…克勞斯。
E_C19_Dec_Chase01_29,在這種地方睡著的話會感冒的。
E_C19_Dec_Chase01_30,還是又被隊長罵了所以感到不開心嗎？
E_C19_Dec_Chase01_31,不是，我只是在想事情…
E_C19_Dec_Chase01_32,……太晚了……
E_C19_Dec_Chase01_33,太晚了？
E_C19_Dec_Chase01_34,公主問我想要什麼東西。
E_C19_Dec_Chase01_35,但實在太難了…光是思考這件事就花了一整天。
E_C19_Dec_Chase01_36,哈哈，真的是很難的問題呢。
E_C19_Dec_Chase01_37,（嗯…該不會是因為收到生日禮物所以想要回禮吧？）
E_C19_Dec_Chase01_38,如果不知道想要什麼東西的話…
E_C19_Dec_Chase01_39,想想喜歡的東西如何？
E_C19_Dec_Chase01_40,或是想吃的東西也行！！
E_C19_Dec_Chase01_41,……喜歡的東西…
E_C19_Dec_Chase01_42,有了。
E_C19_Dec_Chase01_43,哦哦！那麼就跟公主說…
E_C19_Dec_Chase01_44,我的名字，我喜歡我的名字。
E_C19_Dec_Chase01_45,…啊？
E_C19_Dec_Chase01_46,還喜歡黛彌兒給我的肩甲。
E_C19_Dec_Chase01_47,也喜歡公主給我的手帕。
E_C19_Dec_Chase01_48,巡邏、護衛、克勞斯、洛曼、黛彌兒、公主…
E_C19_Dec_Chase01_49,全部都喜歡。
E_C19_Dec_Chase01_50,…雖然黛彌兒有點可怕。
E_C19_Dec_Chase01_51,哈哈哈哈，隊長發火的時候的確是有點可怕。
E_C19_Dec_Chase01_52,嗯，找到答案了，我現在就去找公主。
E_C19_Dec_Chase01_53,公主還在等，得趕緊回去。
E_C19_Dec_Chase01_54,欸？等等！！
E_C19_Dec_Chase01_55,哈哈…這真的是…
E_C19_Dec_Chase01_56,就這樣說大概也沒關係吧？
E_C19_Dec_Chase01_57,聽到那些話，公主應該也會開心的。
E_C19_Dec_Chase01_58,叫他想一下，人就跑不見了…
E_C19_Dec_Chase01_59,我已經叫克勞斯去找了，馬上就會回來的。
E_C19_Dec_Chase01_60,…要是太晚了，或是克勞斯發生什麼事的話…
E_C19_Dec_Chase01_61,不會有那種事的，妳放心吧。
E_C19_Dec_Chase01_62,妳也知道，他現在不會有危險了。
E_C19_Dec_Chase01_63,可是…
E_C19_Dec_Chase01_64,這麼說來也快到晚餐時間了，得來準備晚飯了。
E_C19_Dec_Chase01_65,我來準備吧。
E_C19_Dec_Chase01_66,在他們回來前，實在是沒辦法乾等著。
E_C19_Dec_Chase01_67,好，那就拜託妳了。
E_C19_Dec_Chase01_68,公主！！
E_C19_Dec_Chase01_69,伽司，你剛到底跑去哪…
E_C19_Dec_Chase01_70,我找到我喜歡的東西了。
E_C19_Dec_Chase01_71,嗯？喜歡的…
E_C19_Dec_Chase01_72,…好，你說說看，你最喜歡什麼？
E_C19_Dec_Chase01_73,非常非常多。
E_C19_Dec_Chase01_74,我喜歡我的名字。
E_C19_Dec_Chase01_75,…什麼？
E_C19_Dec_Chase01_76,我的名字、巡邏、公主、黛彌兒、克勞斯、洛曼。
E_C19_Dec_Chase01_77,公主給的手帕、和公主一起散步、護衛公主…
E_C19_Dec_Chase01_78,等等，停…
E_C19_Dec_Chase01_79,…你花了那麼久就在想這個？
E_C19_Dec_Chase01_80,克勞斯有幫我，我很認真地思考才想出來的。
E_C19_Dec_Chase01_81,…呵呵…
E_C19_Dec_Chase01_82,呵呵呵呵。
E_C19_Dec_Chase01_83,公主？
E_C19_Dec_Chase01_84,…我說錯了什麼嗎？
E_C19_Dec_Chase01_85,沒有，沒說錯什麼。
E_C19_Dec_Chase01_86,謝謝你，對我說這些。
E_C19_Dec_Chase01_87,嗯…你都那麼認真地想了，我可得照約定來報答你呢。
E_C19_Dec_Chase01_88,你的名字…你喜歡的東西…
E_C19_Dec_Chase01_89,伽司，今後你的名字就叫做伽司。
E_C19_Dec_Chase01_90,……伽司…
E_C19_Dec_Chase01_91,我的，名字。
E_C19_Dec_Chase01_92,你說你什麼都不記得了，
E_C19_Dec_Chase01_93,那我就給你活著的目標吧。
E_C19_Dec_Chase01_94,你以後就為了我活著吧。
E_C19_Dec_Chase01_95,…嗯…這個不錯。
E_C19_Dec_Chase01_96,這個…？
E_C19_Dec_Chase01_97,既然有了名字，開始新的人生的話，
E_C19_Dec_Chase01_98,也要有個紀念日對吧。
E_C19_Dec_Chase01_99,那麼就把今天當作你的生日，如何？
E_C19_Dec_Chase01_100,…生日…
E_C19_Dec_Chase01_101,公主又給了我一個禮物…
E_C19_Dec_Chase01_102,很好，我很喜歡。
E_C19_Dec_Chase01_103,雖然說不管公主給什麼我都喜歡，
E_C19_Dec_Chase01_104,但這個跟名字一樣棒。
E_C19_Dec_Chase01_105,你喜歡就好了。
E_C19_Dec_Chase01_106,那麼，雖然有點遲了，但還是要辦個生日派對吧？
E_C19_Dec_Chase01_107,得去叫黛彌兒多準備一點食物了。
E_C19_Dec_Chase01_108,我是伽司。
E_C19_Dec_Chase01_109,往後不論發生了什麼事，即便找回過去的記憶，
E_C19_Dec_Chase01_110,都要和我喜歡的大家，喜歡的那位…
E_C19_Dec_Chase01_111,一直在一起，以伽司的身分…
E_C19_Dec_Esker01_01,哥哥～！生日快樂！
E_C19_Dec_Esker01_02,那個…雖然有點普通，但我還是準備了禮物。
E_C19_Dec_Esker01_03,竟然還記我的生日。
E_C19_Dec_Esker01_04,這種日子當然要記住啊！
E_C19_Dec_Esker01_05,…
E_C19_Dec_Esker01_06,只要生日快到的話，夢裡總是會出現當時的回憶。
E_C19_Dec_Esker01_07,嗯？突然在說些什麼呢？
E_C19_Dec_Esker01_08,總之很感動呢，呵呵。
E_C19_Dec_Esker01_09,那個，是妳在用的卡片啊。
E_C19_Dec_Esker01_10,雖然不是哥哥用的卡片，但塔羅牌也是挺有趣的朋友喔。
E_C19_Dec_Esker01_11,還特別在送給哥哥的卡片後面印上了今天的日期。
E_C19_Dec_Esker01_12,還有…！！
E_C19_Dec_Esker01_13,嗯？
E_C19_Dec_Esker01_14,讓我用這些卡片，來展現一下哥哥教我的洗牌方法吧！
E_C19_Dec_Esker01_15,因為太美了，所以你可能會嚇到喔，呵呵。
E_C19_Dec_Esker01_16,那時還不怎麼熟練，現在看來好像有了點自信呢。
E_C19_Dec_Esker01_17,當然～！我都練習多少次了。
E_C19_Dec_Esker01_18,這樣～再這樣～的話！
E_C19_Dec_Esker01_19,登登！！…？？？
E_C19_Dec_Esker01_20,咦…？等等，再一次！
E_C19_Dec_Esker01_21,登登！？
E_C19_Dec_Esker01_22,嗯？？
E_C19_Dec_Esker01_23,登登！！…
E_C19_Dec_Esker01_24,什麼呀，怎麼變成這樣！
E_C19_Dec_Esker01_25,啊啊…
E_C19_Dec_Esker01_26,呃…明明到剛才都還很順利的，啊啊…
E_C19_Dec_Esker01_27,明明到剛才都還很順利的啊…
E_C19_Dec_Esker01_28,哦，真的很漂亮呢。
E_C19_Dec_Esker01_29,不要笑我啦，哥哥！
E_C19_Dec_Esker01_30,哈哈，我可是真心的。
E_C19_Dec_Esker01_31,給我吧。
E_C19_Dec_Esker01_32,我再讓妳看一次。
E_C19_Dec_Esker01_33,好幾年都做一樣的夢，不會膩嗎？
E_C19_Dec_Esker01_34,若到了這種程度的話，應該是本人的意志所導致的吧。
E_C19_Dec_Esker01_35,怪不得感覺不是很好。
E_C19_Dec_Esker01_36,喬裝成我的樣子，不管看幾次都很令人不爽呢。
E_C19_Dec_Esker01_37,嗯，這樣最帥了。
E_C19_Dec_Esker01_38,不然這樣呢？
E_C19_Dec_Esker01_39,滾出我的夢。
E_C19_Dec_Esker01_40,真令人傷心呢。
E_C19_Dec_Esker01_41,你所創造的空間都是我的遊樂場喔。
E_C19_Dec_Esker01_42,哈哈，臉皮真厚呢。
E_C19_Dec_Esker01_43,會比你在賭場時來得更厚嗎～
E_C19_Dec_Esker01_44,話說回來，明天就別去那裡了吧。
E_C19_Dec_Esker01_45,生日明明就是應該好好享受的日子。
E_C19_Dec_Esker01_46,嗯…我知道你想說什麼，
E_C19_Dec_Esker01_47,反正現在我的生日已經沒有任何意義了。
E_C19_Dec_Esker01_48,這種日子，得和重要的人一起過才有意義。
E_C19_Dec_Esker01_49,嗯…反正做決定的是你自己。
E_C19_Dec_Esker01_50,但還是有點遺憾呢。
E_C19_Dec_Esker01_51,你所謂的重要的人，
E_C19_Dec_Esker01_52,會不會根本不曉得你連這麼短暫的幸福都放棄了呢？
E_C19_Dec_Esker01_53,嗯…比如說，像剛剛那個少女。
E_C19_Dec_Esker01_54,…
E_C19_Dec_Esker01_55,你說這些話真是讓我既感謝，但又有點煩躁呢。
E_C19_Dec_Esker01_56,算了，我認輸。
E_C19_Dec_Esker01_57,就照你說的，明天去別的地方吧。
E_C19_Dec_Esker01_58,[村莊的繁華街道]
E_C19_Dec_Esker01_59,平凡的日常生活…真是久違了。
E_C19_Dec_Esker01_60,又輸了！！！
E_C19_Dec_Esker01_61,噢耶！拿來拿來！
E_C19_Dec_Esker01_62,該死的，我的錢…
E_C19_Dec_Esker01_63,嘿嘿！廢物們！
E_C19_Dec_Esker01_64,也太～弱了吧？
E_C19_Dec_Esker01_65,啊哈哈！有這些的話，就算把欠基裴拉的錢還完也還有剩呢。
E_C19_Dec_Esker01_66,？！
E_C19_Dec_Esker01_67,什麼啊？
E_C19_Dec_Esker01_68,也請你來教我一手吧。
E_C19_Dec_Esker01_69,你也想輸到脫褲是吧？
E_C19_Dec_Esker01_70,一個小時後
E_C19_Dec_Esker01_71,見鬼了，真有這種事？
E_C19_Dec_Esker01_72,那個人到現在連一次都沒輸過。
E_C19_Dec_Esker01_73,鬧哄哄
E_C19_Dec_Esker01_74,[8連敗]
E_C19_Dec_Esker01_75,喂，再來！！！
E_C19_Dec_Esker01_76,嗯，你好像有點勉強喔。
E_C19_Dec_Esker01_77,吵死了！！！20！
E_C19_Dec_Esker01_78,合計21，看來是我贏了，呵呵
E_C19_Dec_Esker01_79,啊！！！
E_C19_Dec_Esker01_80,[9連敗]
E_C19_Dec_Esker01_81,[12連敗]
E_C19_Dec_Esker01_82,[15連敗]
E_C19_Dec_Esker01_83,[18連敗]
E_C19_Dec_Esker01_84,[20連敗]
E_C19_Dec_Esker01_85,[22連敗]
E_C19_Dec_Esker01_86,你這出老千的傢伙！
E_C19_Dec_Esker01_87,哈哈，竟然說我出老千。
E_C19_Dec_Esker01_88,不過是把自己交給命運罷了。
