KEY,"English"
CREATURE_NAME_6,"Phillop"
CREATURE_TITLE_6,"King of Dwarves Phillop"
CREATURE_DESC_6,"A legendary dragon slayer who has hunted numerous dragons.\nDespite his small stature, his powerful shield bash destroys enemy formations, usually followed with a final blow."
CREATURE_NAME_7,"Lakrak"
CREATURE_TITLE_7,"Hunter of the Hand Cannon Lakrak"
CREATURE_DESC_7,"A white goblin skilled in mechanical engineering,\nhe uses a hand cannon to inflict explosive damage, harass enemies with special bullets, and inflict fatal damage to them."
CREATURE_NAME_8,"Kaulah"
CREATURE_TITLE_8,"Shaman of Lightning Kaulah"
CREATURE_DESC_8,"As the longtime Orc Chieftain of the Sky Wind tribe,\nhe uses elemental attacks powered by the sky and wind.\nStrong bolts of lightning paralyze enemies, while allies are healed and blessed by the wind."
CREATURE_NAME_9,"Epis"
CREATURE_TITLE_9,"Captivating Demon Epis"
CREATURE_DESC_9,"A cold-blooded hedonist demon.\nUsing a huge scythe, she harvests the souls of enemies.\nShe suddenly appears in the midst of enemies, slashing everything around her."
CREATURE_NAME_10,"Selene"
CREATURE_TITLE_10,"Wind-piercing Arrow Selene"
CREATURE_DESC_10,"An Elf Princess with a lofty air, she guards the sacred forest.\nArrows filled with moon energy follow her will to track down enemies,\nand arrows filled with wind energy fiercely pierce the enemy."
CREATURE_NAME_11,"Maria"
CREATURE_TITLE_11,"Fallen Witch Maria"
CREATURE_DESC_11,"The saint who blessed the hero that saved the world long ago. The cursed, outraged crow shoots sharp feathers\nat enemies and completely breaks the enemy's formation."
CREATURE_NAME_12,"Miruru"
CREATURE_TITLE_12,"Cursed Pirate Empress Miruru"
CREATURE_DESC_12,"The legendary pirate who was cursed and turned into a little girl.\nShe has the amazing ability to drop cannonballs right on the enemy's head."
CREATURE_NAME_13,"Lorraine"
CREATURE_TITLE_13,"Grand Elidoran Scholar Lorraine"
CREATURE_DESC_13,"The elf druid who joined the Human Allied Forces when the Dark Lord invaded.\nCommunes with nature and attacks enemies using trees."
CREATURE_NAME_14,"Maya"
CREATURE_TITLE_14,"Valiant Beastmaster Maya"
CREATURE_DESC_14,"A cool-headed hunter who tamed an armor beast capable of hunting bears.\nHer spinning boomerang cuts off the enemy's escape, and the powerful armor beast rips apart enemies with its powerful jaw."
CREATURE_NAME_15,"Clause"
CREATURE_TITLE_15,"Knight of Iron Defense Clause"
CREATURE_DESC_15,"Kasel's 'older brother'. A true knight, he is a man of steel who protects allies at the front of the battlefield.\nHe blocks the attacks of the enemies while taking them down, earning him the reputation akin to a castle wall."
CREATURE_NAME_16,"Rephy"
CREATURE_TITLE_16,"Spiritual Guide Rephy"
CREATURE_DESC_16,"Half-human and half-animal, this creature guides souls using a spirit lamp.\nHeals allies with the power of souls.\nDisturbs enemies or recovers Mana of allies with the help of souls as well."
CREATURE_NAME_17,"Dimael"
CREATURE_TITLE_17,"Shadow Hunter Dimael"
CREATURE_DESC_17,"A Dark Elf who hunts enemies in the shadows.\nHis vengeful crossbow pierces his enemies with pitch-black darkness."
CREATURE_NAME_18,"Reina"
CREATURE_TITLE_18,"Lightning Flash Reina"
CREATURE_DESC_18,"A mercenary who wields a light, one-handed sword.\nDodges attacks with nimble movements\nand pierces the enemy with the sharp end of her sword."
CREATURE_NAME_19,"Pavel"
CREATURE_TITLE_19,"Wizard of Ice Dragon Pavel"
CREATURE_DESC_19,"A wizard capable of using the Ice Dragon's magic powers after being cursed.\nHe uses powerful icebound magic to freeze enemies."
CREATURE_NAME_20,"Demia"
CREATURE_TITLE_20,"Fortress of Steel Demia"
CREATURE_DESC_20,"This guardian knight carries a gigantic lance and shield.\nEndures the attack of enemies with absolute fortitude\nand disturbs enemy lines with her lance."
CREATURE_NAME_21,"Naila"
CREATURE_TITLE_21,"Wind's Fighter Naila"
CREATURE_DESC_21,"A harpy that specializes in melee combat using her knuckles.\nQuickly moves between the enemy, wreaking havoc upon them.\nSmashes enemies by launching powerful consecutive attacks."
CREATURE_NAME_22,"Rodina"
CREATURE_TITLE_22,"Blizzard's Sniper Rodina"
CREATURE_DESC_22,"She is a sniper from an empire located in an extremely cold environment.\nShe aims calmly no matter the circumstance. The more she focuses, the more powerful she becomes."
CREATURE_NAME_23,"Morrah"
CREATURE_TITLE_23,"Devil's Flame Morrah"
CREATURE_DESC_23,"A demon knight that uses the lava of the Dark Legion.\nInflicts relentless burning pain on enemies, and fights battles of endurance utilizing her granite-like defense."
CREATURE_NAME_24,"Baudouin"
CREATURE_TITLE_24,"Holy Ruffian Baudouin"
CREATURE_DESC_24,"A freewheeling priest from the Order of Lua.\nHe uses a holy explosion to protect the party, which heals allies and damages enemies at once."
CREATURE_NAME_25,"Jane"
CREATURE_TITLE_25,"Alabaster Corpse Jane"
CREATURE_DESC_25,"This girl has become an undead after fighting the Dark Legion in the past.\nShe drags along the coffin that she sleeps in.\nShe recovers herself by leaving a mark of death on her enemies."
CREATURE_NAME_26,"Aisha"
CREATURE_TITLE_26,"The Violet Princess Aisha"
CREATURE_DESC_26,"A noble lady hailing from Orvelia. \nA genius who attained the title of ‘Violet’ from the Tower of the Sage.\nUsing her fancy parasol, she fires powerful energy cannons towards the enemy."
CREATURE_NAME_27,"Leo"
CREATURE_TITLE_27,"Eternal Scribe Leo"
CREATURE_DESC_27,"The Scribe of the Royal Great Library of Orvelia. \nUsing runes, he heals allies and erases beneficial magic from foes."
CREATURE_NAME_28,"Fluss"
CREATURE_TITLE_28,"Fluttering Blade Fluss"
CREATURE_DESC_28,"The vice-captain of the Imperial Guard.\nHis sonic blade cuts through even magic.\nHe is capable of attacking the most dangerous foes first."
CREATURE_NAME_29,"Luna"
CREATURE_TITLE_29,"Child of Moonlight Luna"
CREATURE_DESC_29,"An unidentified child wielding a slingshot as big as her body.\nHer projectiles gain strength the further they fly."
CREATURE_NAME_30,"Laias"
CREATURE_TITLE_30,"Holy Priestess of Water Laias"
CREATURE_DESC_30,"A priestess that guards the Oasis of the Aegina Desert.\nA Water Dragon that has lived for eons.\nHer water holds powerful healing properties."
CREATURE_NAME_31,"Arch"
CREATURE_TITLE_31,"Arrow of Purity Arch"
CREATURE_DESC_31,"A high-ranking angel that descended upon this world to punish the chaos-inciting Demons.\nSoaring through the sky, his arrows rain judgment upon evildoers."
CREATURE_NAME_32,"Lewisia"
CREATURE_TITLE_32,"The Royal Vermilion Blood Lewisia"
CREATURE_DESC_32,"A vampire princess who fought alongside the heroes from 100 years ago. A pure-blooded immortal vampire, she is currently recovering from her past battles. She wields dominion over all blood, utilizing her minions to attack the enemy."
CREATURE_NAME_33,"Nyx"
CREATURE_TITLE_33,"Dimension Cleaver Nyx"
CREATURE_DESC_33,"A heterochromic mage that controls space itself.\nHis powers rip through space to summon infinite sword barrages."
CREATURE_NAME_34,"Annette"
CREATURE_TITLE_34,"Royal Technomagi Annette"
CREATURE_DESC_34,"A genius technomagi hoping for the day everyone gains access to magic.\nHer technomagical golem acts as her weapon, blasting the enemy away."
CREATURE_NAME_35,"Mitra"
CREATURE_TITLE_35,"The Silver Battle Wolf Mitra"
CREATURE_DESC_35,"He is also called the Song of Silver Madness. A tactless man to the point of surprise, without any sense of responsibility. However, once the battle begins, he becomes an untouchable Silver Wolf, churning the battlefield into a zone of carnage."
CREATURE_NAME_36,"Ricardo"
CREATURE_TITLE_36,"Lua's Judgment Ricardo"
CREATURE_DESC_36,"A noble hero who has guarded the realm of humans from the threat of the Demons for a long time. Utilizing a pillar blessed by the goddess, he crushes his enemies."
CREATURE_NAME_37,"Tanya"
CREATURE_TITLE_37,"The Silencing Blade Tanya"
CREATURE_DESC_37,"An elite assassin of the Laughing Masks, and a former colleague of Roi.\nIn the past, she was a 'cleaner' that hunted down traitors.\nHer sharp katars never miss their mark."
CREATURE_NAME_38,"Ezekiel"
CREATURE_TITLE_38,"The Cursed Blood Ezekiel"
CREATURE_DESC_38,"A mixed-blood between high-rank demon and human, Ezekiel is damned to curse his own existence. Slashes his powerful demonic right arm to tear apart his enemies."
CREATURE_NAME_39,"Cassandra"
CREATURE_TITLE_39,"Tempting Winds Cassandra"
CREATURE_DESC_39,"The Femme Fatale Owner of the Gold Bar. \nTrue to her notoriety, her first impression is that of a sexy, erotic charmer. \nShe cheers on her allies with tempting dances."
CREATURE_NAME_40,"Theo"
CREATURE_TITLE_40,"Knight of Loyalty Theo"
CREATURE_DESC_40,"The 1st Knight of the long lost Republic of Gray, who wanders the world in search of his long lost liege, Jane. \nHis dual spears hold a dangerous power,\nlying in wait to pierce enemy demons mercilessly."
CREATURE_NAME_41,"Mediana"
CREATURE_TITLE_41,"The Dangerous Doctor Mediana"
CREATURE_DESC_41,"A doctor whose technique originates from eras with scarce numbers of Priests and Healing Magic. \nShe fires medicine from her large needle to empower allies,\nor weaken the enemy."
CREATURE_NAME_42,"Oddy"
CREATURE_TITLE_42,"Clocksmith of Eternal Life Oddy"
CREATURE_DESC_42,"A clocksmith that was cursed by the divine animals called the Redpur. \nHis magical clock attacks and petrifies enemies \nand also allows his allies to use abilites faster."
CREATURE_NAME_43,"Viska"
CREATURE_TITLE_43,"Demon Eater Viska"
CREATURE_DESC_43,"A rogue demon, aiming to devour other demons to raise her own power. \nShe traveled across the rift between dimensions to hunt down the powerful demons currently residing in the Material World. \nHer spikes exist to rip and tear through enemies."
CREATURE_NAME_44,"Priscilla"
CREATURE_TITLE_44,"Maid of Steel Priscilla"
CREATURE_DESC_44,"Formally one of the highest order of the Orvelian Army, she became the maid of the genius mage, Aisha; the single daughter of the noble Daphnel Pon family. Her powerful halberd cuts down all enemies swiftly."
CREATURE_NAME_45,"Yanne"
CREATURE_TITLE_45,"Dragon Slayer Yanne"
CREATURE_DESC_45,"A Barbarian warrior that travels the lands, hunting down monsters that trouble the people. \nThe Lone Slayer of the Mad Dragon Svelta. \nHer massive, powerful arrows are capable of piercing through even castle walls."
CREATURE_NAME_46,"Zafir"
CREATURE_TITLE_46,"Prince of Sandstorms Zafir"
CREATURE_DESC_46,"A descendant of the ancient God King.\nA refined young man who stood up to defend the desert.\nThe sandstorm he summons with his arrow engulfs his enemies, ridding the world of their existence."
CREATURE_NAME_49,"Ophelia"
CREATURE_TITLE_49,"Pathfinder of Fate Ophelia"
CREATURE_DESC_49,"An astrologist of Stardust, a troupe that wanders through the continent.\nInstead of going on a pilgrimage as a member of the witch's association, searches for the destined soulmate she once encountered in her dreams.\nControls the tarot cards floating around her to attack enemies in distance."
CREATURE_NAME_50,"Requina"
CREATURE_TITLE_50,"Merchant of Poison Requina"
CREATURE_DESC_50,"A merchant who wanders the continent, selling poison to those in need.\nUtilizes a blowpipe to poison and disable her enemies."
CREATURE_NAME_51,"Aselica"
CREATURE_TITLE_51,"Guardian of the Sun Aselica"
CREATURE_DESC_51,"As a knight of the righteous heavens, she punishes evil with her sword and protects the weak with her shield.\nShe has descended in order to defeat the Demons who are ruining the earthly realm.\nHer beautiful sword and shield are wielded to smite enemies and protect her comrades with their light."
CREATURE_NAME_52,"Crow"
CREATURE_TITLE_52,"The Punishing Bullet Crow"
CREATURE_DESC_52,"He was a former naval officer, but is now a bounty hunter and a troubleshooter.\nHe is cynical and doesn't trust people easily. His guns are categorized into three types."
CREATURE_NAME_53,"Shamilla"
CREATURE_TITLE_53,"The Vessel of Curses Shamilla"
CREATURE_DESC_53,"A high-ranking Demon that carries 30 million types of curses inside her.\nIntrigued by the will of humans who don't submit to pain and anguish.\nUses the Bow and Arrows of Corruption to torment enemies with many different curses."
CREATURE_NAME_54,"Lavril"
CREATURE_TITLE_54,"Lovely Evil Spirit Lavril"
CREATURE_DESC_54,"A ghost born from an amalgamation of countless lives that perished unjustly.\nDespite its origin, Lavril is surprisingly naive and innocent.\nShe siphons the life energy from her enemies using her spectral powers."
CREATURE_NAME_55,"Seria"
CREATURE_TITLE_55,"Shadow of the Abyss Seria"
CREATURE_DESC_55,"Seria is the 101st heir\nof the ShadowHilts, a family of hunters that slays non-human, supernatural beings.\nShe came all the way to Orvelia as a vampire hunter, seeking vengeance against her sister who turned into a vampire and slaughtered her comrades. Seria is also trying to save her little sister by putting her out of her misery."
CREATURE_NAME_56,"Erze"
CREATURE_TITLE_56,"Endless Thirst Erze"
CREATURE_DESC_56,"She was a vampire hunter, just as her sister Seria was.\nHowever, corrupted by her own power, she slaughtered her comrades and chose to become a vampire herself.\nAfter killing and absorbing the powers of the high vampire who turned her, she slipped away from Seria, her older sister and the only survivor, and moved to Orvelia."
CREATURE_NAME_57,"Lilia"
CREATURE_TITLE_57,"The Daughter of Storm and Sea Lilia"
CREATURE_DESC_57,"A Blue Dragon girl who has just passed her Hatchling period and a sister of Laias, the Priestess of Water. \nAlthough she is still inexperienced and young, those who look down on her tend to pay dearly. \nShe uses the relentless energy of water to decimate her enemies."
CREATURE_NAME_58,"Laudia"
CREATURE_TITLE_58,"Dancer of the Oasis Laudia"
CREATURE_DESC_58,"A dancer from a nomadic tribe in Aegina Desert.\nHer dance melts people's hearts,\nand her sharp blades silently take the lives of her enemies."
CREATURE_NAME_59,"Lucias"
CREATURE_TITLE_59,"Saint of Blessings Lucias"
CREATURE_DESC_59,"The High Priest of Lua and Frey's senior.\nLucias's faith is strong enough to call forth Lua's blessing.\nItems blessed by him bear the power of Light and becomes effective weapons against demons."
CREATURE_NAME_60,"Chrisha"
CREATURE_TITLE_60,"Inquisitor of Blood and Iron Chrisha"
CREATURE_DESC_60,"Commander of Velchia, the Magic Knights of the Empire equipped with cutting-edge technomagic weapons.\nThe knights, who are all annihilation warfare specialists, have not suffered a single defeat under her command. \nChrisha is a strong knight who overpowers enemies with the power of lights with various attributes."
CREATURE_NAME_61,"Neraxis"
CREATURE_TITLE_61,"Obsidian Arrogance Neraxis"
CREATURE_DESC_61,"The descendant of a black dragon that controlled dark lightning.\nHe fights to rid the world of the demons, especially the Draconics.\nThe energy of dark lightning imbued in his Pile Bunker penetrates the enemy's defense."
CREATURE_NAME_62,"Scarlet"
CREATURE_TITLE_62,"Faith of Silver Scarlet"
CREATURE_DESC_62,"A princess of Orvelia that truly loves her people.\nShe wields her sword to protect the weak and support justice, as a true knight.\nUsing a magical greatsword that disrupts mana, she cuts through her enemies."
CREATURE_NAME_63,"Sonia"
CREATURE_TITLE_63,"The Blue Hurricane Sonia"
CREATURE_DESC_63,"A genius who was acknowledged by the Tower of Sages, while not being part of it.\nShe was given the title of 'Blue', but her true identity is that of a homunculus.\nHer orbs of lightning do not even leave ash in their wake."
CREATURE_NAME_64,"Artemia"
CREATURE_TITLE_64,"Empress of Light Artemia"
CREATURE_DESC_64,"The Queen of Pentheonia, the Ironclad Kingdom which did not budge an inch against the Demons 100 years ago.\nHer staff holds a brilliant light, burning with justice \nand she uses it to burn her enemies to ashes."
CREATURE_NAME_65,"Mirianne"
CREATURE_TITLE_65,"Servant of Blue Mirianne"
CREATURE_DESC_65,"The assistant and maid of the archmage of Blue, Sonia.\nShe acts only for the sake of Sonia, who is her employer, sister and friend.\nUsing her keen eyes and mind, she exploits the enemy's weakness with her daggers."
CREATURE_NAME_66,"Shea"
CREATURE_TITLE_66,"Aria of Fantasy Shea"
CREATURE_DESC_66,"This mysterious girl heals people with her captivating tunes.\nShe heals people with her beautiful voice and the lovely sounds of her magic harp."
CREATURE_NAME_67,"Kara"
CREATURE_TITLE_67,"Epitome of Ancient Technomagic Kara"
CREATURE_DESC_67,"A human-type machine Golem made by a technomagi of a long forgotten\nancient civilization. Her body is an agglomeration of ancient technology\nand the epitome of technomagic. She's a strong weapon that can annihilate\nthe enemy with powerful focused fire."
CREATURE_NAME_68,"Nia"
CREATURE_TITLE_68,"Darkness-swallowing Eyes Nia"
CREATURE_DESC_68,"The young leader of a barbarian tribe living in the depths of the southern jungle. \nShe inherited the demonic blood and Demonic Eyes of Petrification from her ancestors. \nShe restrains her enemies and finishes them off with vicious slashes."
CREATURE_NAME_69,"Esker"
CREATURE_TITLE_69,"The Illusion Gambler Esker"
CREATURE_DESC_69,"The most dangerous man in the secret gambling world.\nHe has a strange ability to read people's minds.\nAs soon as one gets distracted by the roll of his dice, the game's as good as lost."
CREATURE_NAME_73,"Chase"
CREATURE_TITLE_73,"Type. 0 Chase"
CREATURE_DESC_73,"A test subject that has lost his past and a berserk warrior who fights wildly with his overflowing power in battle.\nA powerful weapon that destroys anything that gets in his way."
CREATURE_NAME_87,"Glenwys"
CREATURE_TITLE_87,"Shield of Empire"
CREATURE_DESC_87,"A female knight born as a commoner in the Empire.\nShe is revered by countless commoners, having claimed her position as the Vice Captain of the Capital Guard Knights with nothing but her skills.\nShe vowed to become the shield that protects imperial citizens, and there is no one more devoted to serving the Empire."
CREATURE_NAME_90,"May"
CREATURE_TITLE_90,"The Girl Dreaming of Riches May"
CREATURE_DESC_90,"The bright girl running a General Store at the Capital of Orvel. \nIt is impossible to dislike this energetic, positive girl. \nShe takes out all sorts of useful items from her basket, helping her allies."
CREATURE_NAME_91,"Gladi"
CREATURE_TITLE_91,"Beast of the Arena"
CREATURE_DESC_91,"The man who conquered the Arena of Orvel. \nPeople feared him for his battle prowess and began calling him the Beast of the Arena. \nHis amazing combat technique destroys his enemies in split seconds."
CREATURE_NAME_92,"Veronica"
CREATURE_TITLE_92,"The Eye of Discernment Veronica"
CREATURE_DESC_92,"She is the genius from the Tower of Sage who reestablished the formula for Rune Magic. \nCurrently, she is Orvel's financier and the Chief Guild Officer that directs all guilds.\nHer strong analytical skills and Rune Magic can shackle her enemies."
CREATURE_NAME_93,"Loman"
CREATURE_TITLE_93,"The Gatekeeper of Trust Loman"
CREATURE_DESC_93,"The Gatekeeper of the Orvel Monarchy.\nWithout royal permission, no one can even get one step past Loman.\nThe great power from his halberd forces his enemies to kneel before him."
CREATURE_NAME_94,"Juno"
CREATURE_TITLE_94,"The Chef of Heroes Juno"
CREATURE_DESC_94,"One of the best cooks in Orvel.\nFrom casual bites to luxury dishes, her culinary skills seem to cover it all.\nHer food heals the body and fills the heart with courage."
CREATURE_NAME_95,"Nicky"
CREATURE_TITLE_95,"Chief Guard of Cruelty"
CREATURE_DESC_95,"A female warrior, the Chief Guard at Orvel Stockade where the worst monsters are imprisoned.\nInstills fear inside monsters as her skills and power are comparable to those of the Beast of the Arena Gladi.\nHer powerful mace crushes the bones and shreds the flesh off her enemies."
CREATURE_NAME_96,"Dosarta"
CREATURE_TITLE_96,"Wind of Purity"
CREATURE_DESC_96,"An Elven princess guarding the Tower of Challenge located in Elidora Kingdom.\nShe knows about Ancient Artifacts and the power in them better than anyone."
GETHERO_DESC_1,"The Chosen Warrior of the Holy Sword Aea, the sword that saved the world once before.\nHe can push back enemies and enhance himself with the power of this holy sword."
GETHERO_DESC_2,"A childhood friend of Kasel's, she is a priestess who serves the Goddess. She heals and protects allies with the power of light.\nWith the blessings of the Goddess, she can temporarily increase one's magic powers and resistance."
GETHERO_DESC_3,"A sorceress from the Red Tower, this brave girl uses explosive fire magic to deal damage to multiple enemies,\nand then inflicts even greater damage by causing the embers to explode."
GETHERO_DESC_4,"He is a former assassin with a hidden past. He specializes in single targets,\nlaunching strong, endless attacks on enemies while dashing around their blind spots."
GETHERO_DESC_5,"A barbarian that rules the snowy plains of the frozen land,\nhe undermines the morale of enemies with ear-deafening shouts and charges into them like a storm."
GETHERO_DESC_6,"A legendary dragon slayer who has hunted numerous dragons.\nDespite his small stature, his powerful shield bash destroys enemy formations, usually followed with a final blow."
GETHERO_DESC_7,"A white goblin skilled in mechanical engineering,\nhe uses a hand cannon to inflict explosive damage, harass enemies with special bullets, and inflict fatal damage to them."
GETHERO_DESC_8,"As the longtime Orc Chieftain of the Sky Wind tribe,\nhe uses elemental attacks powered by the sky and wind.\nStrong bolts of lightning paralyze enemies, while allies are healed and blessed by the wind."
GETHERO_DESC_9,"A cold-blooded hedonist demon.\nUsing a huge scythe, she harvests the souls of enemies.\nShe suddenly appears in the midst of enemies, slashing everything around her."
GETHERO_DESC_10,"An Elf Princess with a lofty air, she guards the sacred forest.\nArrows filled with moon energy follow her will to track down enemies,\nand arrows filled with wind energy fiercely pierce the enemy."
GETHERO_DESC_11,"The saint who blessed the hero that saved the world long ago. The cursed, outraged crow shoots sharp feathers\nat enemies and completely breaks the enemy's formation."
GETHERO_DESC_12,"The legendary pirate who was cursed and turned into a little girl.\nShe has the amazing ability to drop cannonballs right on the enemy's head."
GETHERO_DESC_13,"The elf druid who joined the Human Allied Forces when the Dark Lord invaded.\nCommunes with nature and attacks enemies using trees."
GETHERO_DESC_14,"A cool-headed hunter who tamed an armor beast capable of hunting bears.\nHer spinning boomerang cuts off the enemy's escape, and the powerful armor beast rips apart enemies with its powerful jaw."
GETHERO_DESC_15,"Kasel's 'older brother'. A true knight, he is a man of steel who protects allies at the front of the battlefield.\nHe blocks the attacks of the enemies while taking them down, earning him the reputation akin to a castle wall."
GETHERO_DESC_16,"Half-human and half-animal, this creature guides souls using a spirit lamp.\nHeals allies with the power of souls.\nDisturbs enemies or recovers Mana of allies with the help of souls as well."
GETHERO_DESC_17,"A Dark Elf who hunts enemies in the shadows.\nHis vengeful crossbow pierces his enemies with pitch-black darkness."
GETHERO_DESC_18,"A mercenary who wields a light, one-handed sword.\nDodges attacks with nimble movements\nand pierces the enemy with the sharp end of her sword."
GETHERO_DESC_19,"A wizard capable of using the Ice Dragon's magic powers after being cursed.\nHe uses powerful icebound magic to freeze enemies."
GETHERO_DESC_20,"This guardian knight carries a gigantic lance and shield.\nEndures the attack of enemies with absolute fortitude\nand disturbs enemy lines with her lance."
GETHERO_DESC_21,"A harpy that specializes in melee combat using her knuckles.\nQuickly moves between the enemy, wreaking havoc upon them.\nSmashes enemies by launching powerful consecutive attacks."
GETHERO_DESC_22,"She is a sniper from an empire located in an extremely cold environment.\nShe aims calmly no matter the circumstance. The more she focuses, the more powerful she becomes."
GETHERO_DESC_23,"A demon knight that uses the lava of the Dark Legion.\nInflicts relentless burning pain on enemies, and fights battles of endurance utilizing her granite-like defense."
GETHERO_DESC_24,"A freewheeling priest from the Order of Lua.\nHe uses a holy explosion to protect the party, which heals allies and damages enemies at once."
GETHERO_DESC_25,"This girl has become an undead after fighting the Dark Legion in the past.\nShe drags along the coffin that she sleeps in.\nShe recovers herself by leaving a mark of death on her enemies."
GETHERO_DESC_26,"A noble lady hailing from Orvelia. \nA genius who attained the title of ‘Violet’ from the Tower of the Sage.\nUsing her fancy parasol, she fires powerful energy cannons towards the enemy."
GETHERO_DESC_27,"The Scribe of the Royal Great Library of Orvelia. \nUsing runes, he heals allies and erases beneficial magic from foes."
GETHERO_DESC_28,"The vice-captain of the Imperial Guard.\nHis sonic blade cuts through even magic.\nHe is capable of attacking the most dangerous foes first."
GETHERO_DESC_29,"An unidentified child wielding a slingshot as big as her body.\nHer projectiles gain strength the further they fly."
GETHERO_DESC_30,"A priestess that guards the Oasis of the Aegina Desert.\nA Water Dragon that has lived for eons.\nHer water holds powerful healing properties."
GETHERO_DESC_31,"A high-ranking angel that descended upon this world to punish the chaos-inciting Demons.\nSoaring through the sky, his arrows rain judgment upon evildoers."
GETHERO_DESC_32,"A vampire princess who fought alongside the heroes from 100 years ago. A pure-blooded immortal vampire, she is currently recovering from her past battles. She wields dominion over all blood, utilizing her minions to attack the enemy."
GETHERO_DESC_33,"A heterochromic mage that controls space itself. His powers rip through space to summon infinite sword barrages."
GETHERO_DESC_34,"A genius technomagi hoping for the day everyone gains access to magic. Her technomagical golem acts as her weapon, blasting the enemy away."
GETHERO_DESC_35,"He is also called the Song of Silver Madness. A tactless man to the point of surprise, without any sense of responsibility. However, once the battle begins, he becomes an untouchable Silver Wolf, churning the battlefield into a zone of carnage."
GETHERO_DESC_36,"A noble hero who has guarded the realm of humans from the threat of the Demons for a long time. Utilizing a pillar blessed by the goddess, he crushes his enemies."
GETHERO_DESC_37,"An elite assassin of the Laughing Masks, and a former colleague of Roi.\nIn the past, she was a 'cleaner' that hunted down traitors.\nHer sharp katars never miss their mark."
GETHERO_DESC_38,"A mixed-blood between high-rank demon and human, Ezekiel is damned to curse his own existence. Slashes his powerful demonic right arm to tear apart his enemies."
GETHERO_DESC_39,"The Femme Fatale Owner of the Gold Bar. True to her notoriety, her first impression is that of a sexy, erotic charmer. She cheers on her allies with tempting dances."
GETHERO_DESC_40,"The 1st Knight of the long lost Republic of Gray, who wanders the world in search of his long lost liege, Jane. His dual spears hold a dangerous power,lying in wait to pierce enemy demons mercilessly."
GETHERO_DESC_41,"A doctor whose technique originates from eras with scarce numbers of Priests and Healing Magic. She fires medicine from her large needle to empower allies,or weaken the enemy."
