KEY,German
GAME_GUIDE_0110_007_DESC,Du erhältst Ressourcenpunkte für die Teilnahme an Gildenraids und Gildeneroberungen.\nDie 3 verschiedenen Bauressourcenpunkte werden automatisch in der Gilde gespeichert.
GAME_GUIDE_0110_008_TITLE,Was für Vorteile bieten höhere Gebäudelevel?
GAME_GUIDE_0110_008_DESC,Mit jedem Gebäude Level-up verändern sich die Effekte.\nKommandozentrale: Erhöhung des max. Gildenskill-Verstärkungslevels\nGildenshop: Erhöhung der verkauften Artikelarten\nGildenraid: Erhöhung der Teilnahmebelohnungen & der erhaltenen Belohnungsarten bei Sonderlevel\nGildeneroberung: Erhöhung der Bauressourcenpkt. beim Gebäude Level-up
GAME_GUIDE_0110_009_TITLE,"Was passiert, wenn ich eine Gilde verlasse und gleich einer neuen Gilde beitreten möchte?"
GAME_GUIDE_0110_009_DESC,Entsprechend der gesamten Anzahl an Austritte wird der Neubeitritt-Zeitraum und der Zeitraum für die Teilnahme an Gildeninhalte länger beschränkt.\nDies gilt auch für die Gildenerstellung und erneute Erstellung.\nDie Strafe wird 30 Tage nach dem Start der Strafe zurückgesetzt.
GAME_GUIDE_TITLE_02,Mays Währungsleitfaden für King's Raid
GAME_GUIDE_DESC_02,Erfahre mehr über die verschiedenen Währungen von King's Raid und wie du sie benutzt.
GAME_GUIDE_0201,Gold
GAME_GUIDE_0201_SUM,"Der beste Weg, um viel Gold zu verdienen, ist die Monster in der Königl. Schatzkammer zu besiegen!"
GAME_GUIDE_0201_001_TITLE,Wofür brauche ich Gold?
GAME_GUIDE_0201_001_DESC,"Du brauchst für verschiedene Zwecke Gold: zum Kaufen von Artikel im Shop, zur Verbesserung & Erweckung von Ausrüstung sowie zur Reinigung von Helden."
GAME_GUIDE_0201_002_TITLE,Woher bekomme ich Gold?
GAME_GUIDE_0201_002_DESC,Du kannst das meiste Gold in der Königl. Schatzkammer und bei Eroberungskämpfen verdienen.
GAME_GUIDE_0201_003_TITLE,Wie verwende ich mein Gold am besten?
GAME_GUIDE_0201_003_DESC,"Zu Beginn ist Ausrüstungsverstärkung der effizienteste Weg, Gold zu benutzen.\nRüstung zu erwecken und Options-Verstärkung erfordern viel Gold, also solltest du vorbereitet sein."
GAME_GUIDE_0202,Rubine
GAME_GUIDE_0202_SUM,Es gibt so viele Möglichkeiten Rubine zu bekommen!
GAME_GUIDE_0202_001_TITLE,Wofür brauche ich Rubine?
GAME_GUIDE_0202_001_DESC,"Du benötigst Rubine, um verschiedene Gegenstände und Features wie Helden aus dem Spezial-Shop zu kaufen, sowie für Spezialgegenst. Beschwörung, Inventarerweiterung, Wiederschmiede-Tickets, spezielle Dungeon Schlüssel oder Beute-Booster."
GAME_GUIDE_0202_002_TITLE,Woher bekomme ich Rubine?
GAME_GUIDE_0202_002_DESC,"Du kannst Rubine erhalten, indem du Rubine oder Rubin-Pakete im Spezial-Shop kaufst.\nDu kannst sie auch als Belohnung für die Teilnahme an Tagesmissionen, Wochenmissionen, Weltbosskämpfen oder der Arena (Siegesliga) erhalten.\nRüste deine Helden mit Verfluchte Rubinflaschen und fülle sie mit Rubinflaschen aus dem Jenseits, um Rubine zu erhalten."
GAME_GUIDE_0202_003_TITLE,Erzähl mir mehr über Rubine.
GAME_GUIDE_0202_003_DESC,"Die Tagesrubine-Pakete im Spezial-Shop sind günstigste Möglichkeiten, um viele Rubine zu erhalten.\nFür Weltbosse & Arena erhältst du jede Saison Rubine als Belohnungen jede entsprechend deines Rangs. Das Besiegen von Bossmonstern während eines Gildenraids ist eine weitere Möglichkeit Rubine zu sammeln."
GAME_GUIDE_0203,Mileage
GAME_GUIDE_0203_SUM,Nutze den Spezial-Shop und gewinne Einzigartige Waffentickets!
GAME_GUIDE_0203_001_TITLE,Wozu brauche ich Mileage?
GAME_GUIDE_0203_001_DESC,"Du kannst Einzigartige Waffen- & Einzigartige Schatztickets, sowie Transzendenz-Punkte (5 TrP) im Spezial-Shop käuflich erwerben."
GAME_GUIDE_0203_002_TITLE,Woher bekomme ich Mileage?
GAME_GUIDE_0203_002_DESC,"Kaufe mit Rubinen im Spezial-Shop ein, zum Beispiel Helden, Kostüme und Spezialgegenst. Beschwörung."
GAME_GUIDE_0203_003_TITLE,Was ist Ticket: Einzigartige Waffe?
GAME_GUIDE_0203_003_DESC,"Mit diesem Ticket kannst du eine beliebige Einzigartige Waffe auswählen, mit Ausnahme der Waffen für NPC-Helden."
GAME_GUIDE_0204,Drachenmünzen
GAME_GUIDE_0204_SUM,"Für Drachenraids erhältst du nicht nur Legendäre Ausrüstung, sondern auch Drachenmünzen."
GAME_GUIDE_0204_001_TITLE,Wofür brauche ich Drachenmünzen?
GAME_GUIDE_0204_001_DESC,"Im Schmiede-Shop kannst du Legendäre Ausrüstungen oder NPC-Freundschaftslevel-Geschenkkisten,\nmit denen du den Freundschaftslevel von NPC-Helden erhöhen kannst, kaufen."
GAME_GUIDE_0204_002_TITLE,Woher bekomme ich Drachenmünzen?
GAME_GUIDE_0204_002_DESC,"Für das Abschließen von Drachenraids erhältst du Drachenmünzen als Belohnung.\nJe mehr Gruppenmitglieder an dem Raid teilnehmen, desto höher ist der Level des Drachen. Aber desto mehr Drachenmünzen erhältst du auch. ."
GAME_GUIDE_0205,Sieger-Medaille
GAME_GUIDE_0205_SUM,"Stelle dich der Herausforderung in der Siegesliga, um Einzigartige Waffen zu erhalten!"
GAME_GUIDE_0205_001_TITLE,Wofür brauche ich Sieger-Medaillen?
GAME_GUIDE_0205_001_DESC,"Mit Sieger-Medaillen kannst du jede Einzigartige Waffe kaufen, mit Ausnahme einzigartiger Waffen für neue Helden."
GAME_GUIDE_0205_002_TITLE,Woher bekomme ich Sieger-Medaillen?
GAME_GUIDE_0205_002_DESC,Sieger-Medaillen verdienst du als Tagesbelohnung und Saisonale Belohnung entsprechend deines Rangs in der Siegesliga.
GAME_GUIDE_0205_003_TITLE,"Was ist der effizienteste Weg, um Sieger-Medaillen zu verwenden?"
GAME_GUIDE_0205_003_DESC,"Gib sie als Gladi in der Arena als Geschenk, um deinen Freundschafts-Fortschritt zu steigern und Gladi als Helden zu rekrutieren. Sobald Gladi deinem Team beitritt, erhältst du 10 % Rabatt im Siegesliga-Shop."
GAME_GUIDE_0206,Ehrenmedaille
GAME_GUIDE_0206_SUM,In der Ehrenliga kannst du zu starke Helden des Gegners bannen.
GAME_GUIDE_0206_001_TITLE,Wofür brauche ich Ehrenmedaillen?
GAME_GUIDE_0206_001_DESC,"Benutze Ehrenmedaillen, um Fragmente, Essenzen und Verzauberungs-Schriftrollen im Ehrenliga-Shop zu kaufen."
GAME_GUIDE_0206_002_TITLE,Woher bekomme ich Ehrenmedaillen?
GAME_GUIDE_0206_002_DESC,"Du kannst Ehrenmedaillen in der Ehrenliga gewinnen. Um in der Ehrenliga anzutreten, musst du über 12 Helden besitzen."
GAME_GUIDE_0207,Gildenmünze
GAME_GUIDE_0207_SUM,"Trete einer Gilde bei und nutze Ausdauer, um Gildenmünzen zu verdienen."
GAME_GUIDE_0207_001_TITLE,Wofür brauche ich Gildenmünzen?
GAME_GUIDE_0207_001_DESC,"Du benötigst Gildenmünzen, um Ausdauertränke, Mysteriöse Fragmente und Legendäre Ausrüstung aus dem Gildenshop zu kaufen."
GAME_GUIDE_0207_002_TITLE,Woher bekomme ich Gildenmünzen?
GAME_GUIDE_0207_002_DESC,"Du kannst Gildenmünzen verdienen, indem du an Gildenraids teilnimmst, einen Gildenraid abschließt und Ausdauer verbrauchst (maximal 1.000 Gildenmünzen)."
GAME_GUIDE_0207_003_TITLE,Wann werden im Gildenshop Gegenstände unter 'Gildenraid' hinzugefügt?
GAME_GUIDE_0207_003_DESC,"Wenn du Bossmonster während eines Gildenraids besiegt hast, kannst du im Gildenshop unter 'Gildenraid' Gegenstände kaufen."
GAME_GUIDE_0208,Kristallpulver
GAME_GUIDE_0208_SUM,"Fordere den Weltboss heraus, um Artefakte zu erhalten."
GAME_GUIDE_0208_001_TITLE,Wofür brauche ich Kristallpulver?
GAME_GUIDE_0208_001_DESC,Im Schloss Orvel kannst du Kristallpulver für Artefakten oder Runen eintauschen.
GAME_GUIDE_0208_002_TITLE,Woher bekomme ich Kristallpulver?
GAME_GUIDE_0208_002_DESC,"Du bekommst eine Belohnung für die Teilnahme am Kampf gegen den Weltboss und eine zusätzliche Belohnung, abhängig von deiner Platzierung in der Saisonrangliste."
GAME_GUIDE_TITLE_03,Phillops King's Raid Enzyklopädie
GAME_GUIDE_DESC_03,Eine Schritt für Schritt Anleitung für angehende Raider.
GAME_GUIDE_0301,Königliche Schatzkammer
GAME_GUIDE_0301_SUM,"Unter der Oberfläche des Königreichs Orvel liegen riesige Goldhaufen. Du musst die Wachmonster besiegen, um sie zu erbeuten."
GAME_GUIDE_0301_001_TITLE,Was ist die Königliche Schatzkammer?
GAME_GUIDE_0301_001_DESC,"Die Kaiserliche Schatzkammer ist ein Dungeon unter dem Königreich Orvel. Besiege die Monster, um riesige Mengen Gold zu erbeuten.\nDie Zahl der möglichen Eintritte ist begrenzt und kann nicht mit Rubinen erhöht werden."
GAME_GUIDE_0301_002_TITLE,Was kann ich auf höheren Etagen bekommen?
GAME_GUIDE_0301_002_DESC,"Du kannst mehr Gold von höheren Etagen erbeuten. Aber eine höhere Etage bedeutet stärkere Monster, also Vorsicht!"
GAME_GUIDE_0302,Kerker
GAME_GUIDE_0302_SUM,"Du kannst Skill-Bücher im Kerker erhalten, um die Skills des Helden zu verbessern."
GAME_GUIDE_0302_001_TITLE,Was ist der Kerker?
GAME_GUIDE_0302_001_DESC,Der Kerker ist ein Dungeon voller Monster. Nach dem Abschließen des Kerkers kannst du Skill-Bücher für die entsprechende Heldenklasse erhalten.
GAME_GUIDE_0302_002_TITLE,Wofür brauche ich Skill-Bücher?
GAME_GUIDE_0302_002_DESC,"Skill-Bücher werden für die Verbesserung von Eigenschaften benötigt. Abhängig von der Klasse und den Skills deiner Helden, benötigst du verschiedene Arten von Skill-Büchern."
GAME_GUIDE_0302_003_TITLE,Warum gibt es verschiedene Arten von Skill-Büchern?
GAME_GUIDE_0302_003_DESC,"Es gibt 4 verschiedene Arten von Skill-Büchern: Anfänger, Forgeschritten, Experte und Meister.\nAnfänger ▶ Du kannst den erste Skill lernen.\nForgeschritten ▶ Du kannst den zweiten Skill lernen.\nExperte ▶ Du kannst den dritten Skill lernen.\nMeister ▶ Du kannst den vierten Skill lernen."
GAME_GUIDE_0302_004_TITLE,Meine Angriffe scheinen den Gegnern wenig auszumachen. Bin ich wirklich so schwach?
GAME_GUIDE_0302_004_DESC,"Einige Monster in Bereich 2 und 3 sind gegen körperliche oder magische Angriffe immun. Denke also daran, zu überprüfen, ob dein aktueller Gegner Körp. Schaden/Mag. Schaden widerstehen kann."
GAME_GUIDE_0302_005_TITLE,Woher bekomme ich klassenspezifische Skill-Bücher?
GAME_GUIDE_0302_005_DESC,"Jeder Bereich des Kerkers verfügt über verschiedene klassenspezifische Skill-Bücher. Besuche den Kerker und finde heraus, welche Skill-Bücher du aus welchem Bereich erhalten kannst!"
GAME_GUIDE_0303,Drachenraid
GAME_GUIDE_0303_SUM,"Sammle Kräfte und stelle dich den Herausforderungen des Drachenraids, um legendäre Ausrüstung zu erhalten."
GAME_GUIDE_0303_001_TITLE,Was sind Drachenraids?
GAME_GUIDE_0303_001_DESC,"Drachenraids sind Kämpfe, für die du mit 2 bis 3 Spielern eine Gruppe bilden kannst, um in Echtzeit gegen Drachen zu kämpfen.\nLegendäre Ausrüstung mit mächtigen Setoptionen kann als Belohnung erbeutet werden - ein Muss, um deine Helden optimal auszurüsten."
GAME_GUIDE_0303_002_TITLE,Welche Arten von Drachenraids gibt es?
GAME_GUIDE_0303_002_DESC,"Insgesamt gibt es 4 Arten von Drachen: Flammen-, Frost-, Gift- und Schwarzdrachen.\nFlammendrachen ▶ Verwendet mächtige Fernmagie.\nFrostdrachen ▶ Pass auf die Frost-Massenkontrolle auf.\nGiftdrachen ▶ Mehrere Würmer und Jungtiere werden dich angreifen.\nSchwarzdrachen ▶ Helden mit Fernangriffen verursachen geringeren Schaden."
GAME_GUIDE_0303_003_TITLE,Welche Belohnungen kann ich erhalten?
GAME_GUIDE_0303_003_DESC,"Du kannst Magische Kristalle, Gold, Drachenmünzen und Legendäre Ausrüstung als Belohnung erhalten. Jede Legendäre Ausrüstung hat, je nach Raid-Art, unterschiedliche Set-Effekte.\nFeuerdrache ▶ Krit. Chance erhöht\nFrostdrache ▶ Max. TP erhöht\nGiftdrache ▶ Krit. Widerstand erhöht\nSchwarzdrache ▶ Manaerholung bei ANG erhöht"
GAME_GUIDE_0303_004_TITLE,Was bedeutet Drachenraid auf Schwierig?
GAME_GUIDE_0303_004_DESC,"Du kannst dich Drachenraid auf Schwierig stellen, sobald du Stufe T7 oder höher im Drachenraid besiegt hast.\nHard Mode-Belohnungen beinhalten nicht nur legendäre Ausrüstung, sondern auch Verzauberungs-Schriftrollen, um deine Ausrüstung stärker zu machen."
GAME_GUIDE_0303_005_TITLE,Was sind Drachenmünzen?
GAME_GUIDE_0303_005_DESC,"Du kannst Drachenmünzen für den Kauf von Gegenständen im Raid-Shop verwenden.\nJedes Mal, wenn du einen Drachen besiegst, kannst du Drachenmünzen erbeuten. Je höher der Level des Drachen und je mehr Gruppenmitglieder mitmachen, desto mehr Drachenmünzen können erhalten werden."
GAME_GUIDE_0303_005_DESC_BACK_UP,"Du kannst Drachenmünzen für den Kauf von Gegenständen im Raid-Shop verwenden.\nJedes Mal, wenn du einen Drachen besiegst, kannst du Drachenmünzen erbeuten. Je höher der Level des Drachen und je mehr Gruppenmitglieder mitmachen, desto mehr Drachenmünzen können erhalten werden."
GAME_GUIDE_0304,Herausforderungsraid
GAME_GUIDE_0304_SUM,"Du weißt nie, wann der Herausforderungsraid geöffnet wird."
GAME_GUIDE_0304_001_TITLE,Was ist ein Herausforderungsraid?
GAME_GUIDE_0304_001_DESC,"Ein Herausforderungsraid ist ein Raid, der in nicht regelmäßigen Abständen verfügbar ist und jede Saison verschiedene Belohnungen und Regeln bietet.\nEs gibt verschiedene Regeln, wie Einzel-/Gruppenspiele oder den Ausschluss bestimmter Heldenklassen/Helden."
