KEY,Vietnamese
TUTORIAL_TEXT_35,"Chọn một anh hùng, và sau đó chọn Vào."
TUTORIAL_TEXT_36,"Để vào Phòng thử thách, bạn phải thu thập các mảnh vỡ cần thiết để mở phòng."
TUTORIAL_TEXT_37,"Khi bạn có đủ mảnh, bấm vào nút Mở khóa để mở phòng."
TUTORIAL_TEXT_38,Vượt qua thử thách của bạn và vượt qua bóng tối bên trong của bạn!
TUTORIAL_TEXT_39,Chào mừng bạn đến với phòng Thanh tẩy.
TUTORIAL_TEXT_40,Bạn có thể thanh tẩy bóng tối bị phong ấn từ phòng thử thách\n\nTrước khi sử dụng nó để thức tỉnh anh hùng. 
TUTORIAL_TEXT_41,Anh hùng có Bóng tối bị Phong ấn có thể nhập bằng cách gõ Vào.
TUTORIAL_TEXT_42,Cảnh báo: Thanh tẩy Bóng tối phong ấn sẽ tốn rất nhiều vàng.
TUTORIAL_TEXT_43,Nhấn 'Thanh tẩy' để bắt đầu làm sạch bóng tối bị phong ấn
TUTORIAL_TEXT_44,Tiếp tục nhấn 'Thanh tẩy' cho đến khi Bóng tối phong ấn được làm sạch hoàn toàn.
TUTORIAL_TEXT_45,Bạn có thể nhìn thấy những con quái vật xuất hiện trong trận chiến.
TUTORIAL_TEXT_46,Đây là những vật phẩm bạn có thể có được sau trận chiến.
TUTORIAL_TEXT_47,Đây là bàn chơi hiển thị những anh hùng đã tham chiến.
TUTORIAL_TEXT_48,Di chuyển anh hùng đến Kho chứa Thuốc súng Đen.
TUTORIAL_TEXT_49,Bạn có thể chơi tự do theo ý mình từ bây giờ.\n\nDi chuyển đến khu vực được chỉ định để chuyển sang chương tiếp theo.
TUTORIAL_TEXT_50,Bạn đã đánh bại Bóng tối của Kasel và thu được Bóng tối bị phong ấn của Kasel.
TUTORIAL_TEXT_51,Di chuyển anh hùng của bạn đến Trận chiến 1-1.
TUTORIAL_TEXT_52,Di chuyển anh hùng của bạn đến Trận chiến 1-2
TUTORIAL_TEXT_53,Di chuyển anh hùng của bạn đến Trận chiến 1-3
TUTORIAL_TEXT_54,Bạn đã hoàn thành tất cả sự chuẩn bị cần thiết trước khi khởi hành hành trình để trở thành một anh hùng.
TUTORIAL_TEXT_55,Di chuyển anh hùng của bạn đến Đại lộ anh hùng
TUTORIAL_TEXT_56,Anh hùng có mảnh vỡ\ncó thể nhận thách thức trong phòng thử thách.\nChọn Kasel và đi tới màn tiếp theo.
TUTORIAL_TEXT_57,Bạn phải phá vỡ phong ấn để vào.
TUTORIAL_TEXT_58,Sử dụng 5 mảnh Công lý
TUTORIAL_TEXT_59,Sử dụng 5 mảnh Thần lực.
TUTORIAL_TEXT_60,Sử dụng 5 mảnh May mắn
TUTORIAL_TEXT_61,Chọn một anh hùng để thanh tẩy bóng tối bị phong ấn.
TUTORIAL_TEXT_62,Nhấn 'Thanh tẩy' để bắt đầu thanh lọc.\n\nViệc này cần tốn vàng.
TUTORIAL_TEXT_63,Bấm 'Thức tỉnh' để có được Kasel 2-sao !
TUTORIAL_TEXT_64,"Một khi người anh hùng được thức tỉnh, hãy thử Tháp thử thách"
TUTORIAL_TEXT_65, Tháp thử thách gồm có 15 tầng\n\n\n\nVà bạn có thể thu được vật liệu thức tỉnh tại mỗi 3 tầng. 
TUTORIAL_TEXT_66,Các nhóm của những người chơi khác sẽ đóng vai trò là kẻ thù trong Tháp Ordeals.\n\nChạm 'Chuẩn bị: để chuyển sang cửa sổ Tạo nhóm.
TUTORIAL_TEXT_67,Vào hố địa ngục
TUTORIAL_TEXT_68,"Hố địa ngục bao gồm từ Khu vực 1 đến Khu vực 5,\n\nVà phải tốn vàng để vào."
TUTORIAL_TEXT_69,Chạm vào nút Khu vực 1.
TUTORIAL_TEXT_70,"Trong hố, máu và điểm mana còn lại của anh hùng được giữ lại cho khu vực tiếp theo.\n\n\n\nHãy lưu ý rằng một khi một tướng bị đánh bại, không thể tham gia vào trận chiến ở khu vực tiếp theo. "
TUTORIAL_TEXT_71,Di chuyển anh hùng đến Cửa hàng.
TUTORIAL_TEXT_72,Chạm vào nút Mua sắm để vào Cửa hàng.
TUTORIAL_TEXT_73,Bạn có thể sử dụng cổng trời để nhanh chóng di chuyển đến các khu vực xa xôi.
TUTORIAL_TEXT_74,Chạm vào nút Cổng trời
TUTORIAL_TEXT_75,Chọn thủ đô Orvel.
TUTORIAL_TEXT_76,Chạm vào nút Di chuyển để ngay lập tức đi đến làng.
TUTORIAL_TEXT_77,Orvel đã được mở khóa.
TUTORIAL_TEXT_78,Có nhiều nội dung khác như Cửa hàng và Guild đang chờ bạn ở Orvel.
TUTORIAL_TEXT_79,Mỗi nội dung có thể được truy cập thông qua các nhiệm vụ khi các yêu cầu mở khóa đã được đáp ứng.
TUTORIAL_TEXT_80,Hầm ngục đã được mở khóa!
TUTORIAL_TEXT_81,Chạm vào nút Vào ngục tối.
TUTORIAL_TEXT_82,Các khu vực sẵn có thay đổi tùy theo ngày trong tuần.
TUTORIAL_TEXT_83,Chạm vào nút Chuẩn bị Tiêu diệt để vào Khu vực 1.
TUTORIAL_TEXT_84,"Kiểm tra kẻ thù trong khu vực và những khó khăn mà bạn phải trải qua,\n\nSau đó nhấn 'Vào ngục tối'."
TUTORIAL_TEXT_85,Tổ chức một đội và chạm 'Bắt đầu' để vào.
TUTORIAL_TEXT_86,Đấu trường đã được mở khóa!
TUTORIAL_TEXT_87,Chạm vào nút Vào Đấu trường
TUTORIAL_TEXT_88,"Đấu trường bao gồm Giải vô địch, Vinh quang, và Giải đấu tối cao."
TUTORIAL_TEXT_89,Chạm vào nút vào Giải vô địch.
TUTORIAL_TEXT_90,Bạn có thể xem xếp hạng giải đấu của bạn ở phía bên trái màn hình và
TUTORIAL_TEXT_91,thông tin giải đấu của bạn ở bên phải.
TUTORIAL_TEXT_92,Chạm vào nút Chuẩn bị Song đấu
TUTORIAL_TEXT_93,Tổ chức một đội và chạm 'Bắt đầu' để vào.
TUTORIAL_TEXT_94,Hố địa ngục đã được mở khóa!
TUTORIAL_TEXT_95,Chạm vào nút 'Địa ngục khát máu'.
TUTORIAL_TEXT_96,Hố bao gồm 5 phòng.
TUTORIAL_TEXT_97,Qua lần lượt từng phòng bắt đầu với căn phòng đầu tiên cho tới phòng cuối cùng.
TUTORIAL_TEXT_98,"Hố được đặt lại mỗi ngày một lần,\n\nVà Boss duy trì HP của nó phụ thuộc vào kết quả của cuộc chiến."
TUTORIAL_TEXT_99,Chọn Phòng Thứ nhất.
TUTORIAL_TEXT_100,Chọn 'Chuẩn bị
TUTORIAL_TEXT_101,Những anh hùng tham gia vào hố vẫn duy trì HP và MP hiện tại\n\nTùy thuộc vào kết quả trận đánh.
TUTORIAL_TEXT_102,"Nếu tướng mất khả năng chiến đấu,\n\n\n\nsẽ không thể tham gia vào trận chiến tiếp theo. "
TUTORIAL_TEXT_103,"Ngoài ra, lần đầu tiên bạn vào mỗi phòng,\n\nMột lượng vàng nhất định sẽ bị tiêu hao."
TUTORIAL_TEXT_104,Tổ chức một đội và chạm 'Bắt đầu' để vào.
TUTORIAL_TEXT_105,Mộ cổ hoàng gia đã mở!
TUTORIAL_TEXT_106,Nhấn 'Vào Ngục tối'.
TUTORIAL_TEXT_107,Chào mừng đến với Lò rèn
TUTORIAL_TEXT_108,Bạn có thể tăng số sao và cường hoá vật phẩm tuỳ chọn tại đây.
TUTORIAL_TEXT_109,Bạn có thể tăng số lượng sao\n\nBằng cách sử dụng cùng một vật phẩm làm vật liệu để cường hoá.
TUTORIAL_TEXT_110,"Ngoài ra, vật phẩm tuỳ chọn cũng có thể được cường hoá bằng cách sử dụng Bột phép thuật."
TUTORIAL_TEXT_111,Ngục tối trên cao: Bạn đã vào Kho chứa thuốc súng đen.
TUTORIAL_TEXT_112,Có 1 Ngục tối trên cao tại mỗi chương\n\nvà nó bao gồm 8 khu vực chiến đấu.
TUTORIAL_TEXT_113,Bạn có thể lấy được nhiều loại mảnh khác nhau\n\nđể thức tỉnh anh hùng trong 7 khu vực chiến đấu đầu tiên.
TUTORIAL_TEXT_114,Trong khu vực chiến đấu cuối cùng\n\ncó thể thu được một vật phẩm có giá trị
TUTORIAL_TEXT_115,"Một khi bạn hoàn thành ngục tối,\n\nBạn có thể lặp lại thử thách chiến đấu nếu cần."
TUTORIAL_TEXT_116,Ngục tối trên cao: Bạn đã hoàn thành Kho chứa thuốc súng đen.
TUTORIAL_TEXT_117,Mộ cổ hoàng gia\n\nlà một ngục tối có giới hạn số lần tham gia mỗi ngày.
TUTORIAL_TEXT_118,"Lượng vàng có thể thu được tăng theo cấp độ\n\nDo đó, hãy thách thức bản thân lên cấp cao hơn để đạt được nhiều vàng!"
TUTORIAL_TEXT_119,Khám phá mê cung dưới mộ cổ hoàng gia và giết quỷ.
TUTORIAL_TEXT_120,Đây là một cơ hội để được thưởng kho báu hoàng gia!
TUTORIAL_TEXT_121,{1} Điều kiện thử thách: Hoàn thành {2}
TUTORIAL_TEXT_122,Di chuyển anh hùng đến lối vào của thủ phủ Orvel.
TUTORIAL_TEXT_123,Nhấn 'Đi đến chương' để rời khỏi thị trấn.
TUTORIAL_TEXT_124,Chạm và giữ ảnh của một anh hùng.
TUTORIAL_TEXT_125,"Ngoài ra, bạn có thể có được bảy loại mảnh\n\nVới xác suất cao trong khu vực chiến đấu cuối cùng."
TUTORIAL_TEXT_126,"Trong các ngục tối cấp cao hơn,\n\n\n\nBạn có thể nhận được nhiều mảnh hơn ở các chương cao hơn. "
TUTORIAL_TEXT_127,Bạn đã hoàn tất Bình nguyên Nhà vua ở chế độ dễ.
TUTORIAL_TEXT_128,Huy chương ở đầu màn hình đang sáng lên.\n\n\n\nChúng ta chạm vào nó chứ? 
TUTORIAL_TEXT_129,Hãy nhấn [FFFF00] Hoàn thành Chế độ Dễ [-]\n\nĐể có được Phần thưởng Hoàn thành Chế độ Dễ
TUTORIAL_TEXT_130,Hãy thử hoàn thành các mức độ khó khác\n\nĐể có được một phần thưởng đặc biệt.
TUTORIAL_TEXT_131,Bạn đã sử dụng [-] cửa hàng đặc biệt [FFFF00]?\n\nBạn có thể dễ dàng và nhanh chóng điều chỉnh thiết bị của anh hùng.
TUTORIAL_TEXT_132,Chạm vào nút [FFFF00] 'Cửa hàng Đặc biệt' [-].
TUTORIAL_TEXT_133,"[FFFF00] 'Cửa hàng Đặc biệt' [-] là nơi bạn có thể mua\n\nAnh hùng, vật phẩm tăng trưởng, và đồ cường hoá bằng ruby hay vàng."
TUTORIAL_TEXT_134,"Có 5 vé triệu hồi vật phẩm miễn phí,\n\n\n\nvà 1 vé triệu hồi vật phẩm đặc biệt  mỗi ngày! "
TUTORIAL_TEXT_135,Chạm vào nút [FFC000]Triệu hồi vật phẩm đặc biệt [-].
TUTORIAL_TEXT_136,Nếu bạn gõ [FFC000] triệu hồi vật phẩm đặc biệt [-]\n\nVật phẩm đặc biệt sẽ được triệu hồi.
TUTORIAL_TEXT_137,Xin chúc mừng! Bạn đã có [FC58E7] Vật phẩm pháp thuật [-]!
TUTORIAL_TEXT_138,Đừng bỏ lỡ cơ hội hàng ngày.
TUTORIAL_TEXT_139,Sử dụng Kỹ năng 'Phúc lành ánh sáng'\ncủa Frey\n\nĐể khôi phục lại các điểm sức khoẻ (máu) của các đồng minh.
TUTORIAL_TEXT_140,Bạn có thể chơi tự do theo ý bạn từ bây giờ
TUTORIAL_TEXT_141,Tất cả các hướng dẫn đã được hoàn thành.
TUTORIAL_TEXT_142,Khi bạn đến Cây Thế giới\n\nBạn có thể nhận được một phần thưởng đặc biệt.
TUTORIAL_TEXT_143,Tận hưởng những cuộc phiêu lưu của Vua chinh phạt\n\ncùng với một anh hùng mới!
TUTORIAL_TEXT_144,Bạn đạt được ba ngôi sao\n\n\n\nMà không hề hấn gì.
TUTORIAL_TEXT_145,Thử chọn Phần thưởng Chương  ở đầu màn hình.
TUTORIAL_TEXT_146,Đạt được 3 sao trong tất cả các trận đánh của chương.
TUTORIAL_TEXT_147,Bạn có thể nhận được phần thưởng đặc biệt theo cấp độ khó!
TUTORIAL_TEXT_148,Xin chúc mừng!\n\n\n\nChương 1 [FFFF00] Chế độ Dễ [-] đã được hoàn thành! 
TUTORIAL_TEXT_149,Thách thức bản thân với [00B0F0] Chế độ Thường [-] để có được phần thưởng cao hơn.
TUTORIAL_TEXT_150,"Trước khi bạn đi vào trận chiến,\n\nBạn có thể chọn độ khó"
TUTORIAL_TEXT_151,"Để chọn độ khó tiếp theo,\n\nBạn phải qua được độ khó trước đạt 3 sao."
TUTORIAL_TEXT_152,Nhấn nút Độ khó.
TUTORIAL_TEXT_153,Chọn [00B0F0] Chế độ Thường [-].
TUTORIAL_TEXT_154,Cấp độ quái vật đã tăng lên.
TUTORIAL_TEXT_155,Nhưng bạn cũng có thể thấy rằng XP\n\nVà vàng cũng tăng lên.
TUTORIAL_TEXT_156,Bạn cũng có thể nhận được các vật phẩm cấp cao hơn.
TUTORIAL_TEXT_157,Hãy nhớ !\n\nNhững khu vực khó khăn hơn mang lại những phần thưởng tốt hơn!
TUTORIAL_TEXT_158,Nhấn vào nút Thức tỉnh trang bị
TUTORIAL_TEXT_159,Chạm vào nút Gỡ trang bị ở cuối màn hình.
TUTORIAL_TEXT_160,Chọn Trang bị để thức tỉnh
TUTORIAL_TEXT_161,"Để thức tỉnh trang bị,phải dùng nguyên liệu\n\nlà một trang bị giống hệt."
TUTORIAL_TEXT_162,Chọn thiết bị để sử dụng làm vật liệu.
TUTORIAL_TEXT_163,Bạn đã có trang bị 1 sao!
TUTORIAL_TEXT_164,"Hãy nhớ, hiệu suất trang bị tăng lên\n\nKhi cấp sao của trang bị tăng!"
TUTORIAL_TEXT_165,Bạn có thể có được những trang bị độc nhất\n\n Ở các cấp độ Chế độ Khó.
TUTORIAL_TEXT_166,Bây giờ hãy ra ngoài phiêu lưu!\n\nĐi ra ngoài lâu đài!
TUTORIAL_TEXT_167,"Kỹ năng của Cleo, 'Quả cầu Lửa' có thể gây ra sát thương\n\nTrên một phạm vi rộng."
TUTORIAL_TEXT_168,Hãy thử 'Quả cầu Lửa'!
TUTORIAL_TEXT_169,Kỹ năng của Roi Bức màn bóng đêm ngay lập tức  làm tăng \n\nATK và cơ hội né đòn
TUTORIAL_TEXT_170,Hãy thử 'Bức màn bóng đêm'!
TUTORIAL_TEXT_171,Nhát chém gan dạ xâm nhập vào kẻ địch \n\nVà di chuyển về phía sau.
TUTORIAL_TEXT_172,"Nếu các đồng minh bị tấn công nguy hiểm,\n\nBạn có thể thay đổi vòng phía sau đối\n\nphương bằng cách sử dụng kỹ năng này."
TUTORIAL_TEXT_173,Bây giờ hãy thử 'Nhát chém Gan dạ'!
TUTORIAL_TEXT_174,Phúc lành Ánh Sáng' của Frey bảo vệ tất cả các đồng minh\n\nbằng khiên ma thuật tạm thời.
TUTORIAL_TEXT_175,Hãy thử 'Phúc lành Ánh Sáng'!
TUTORIAL_TEXT_176,Lưỡi đao phán quyết của Kasel có thể hạ gục\n\n\n\nkẻ địch và hủy bỏ kỹ năng của chúng. 
TUTORIAL_TEXT_177,Hãy thử Lưỡi đao phán quyết
TUTORIAL_TEXT_178,Vũ khí độc nhất chỉ có thể được trang bị\n\nBởi anh hùng đặc biệt.
TUTORIAL_TEXT_179,"Nó rất mạnh mẽ nhưng, cường hoá chỉ đến giới hạn\n\ncủa cấp độ nhân vật."
TUTORIAL_TEXT_180,"Nếu anh hùng của bạn lên cấp,\n\nĐừng quên nâng cấp trang bị!"
TUTORIAL_TEXT_181,Nếu có ô cổ tự trong một vật phẩm\n\nBạn có thể thêm một cổ tự
TUTORIAL_TEXT_182,Hãy thử trang bị cổ tự
TUTORIAL_TEXT_183,cấp độ anh hùng phù hợp để chơi Chương 2 là 20.
TUTORIAL_TEXT_184,Bạn có thể nâng cấp anh hùng của bạn\n\n\n\nBằng cách hoàn thành Chương 1 Chế độ Thường. 
TUTORIAL_TEXT_185,"Tại Quán trọ Anh hùng, bạn có thể bắt đầu mối quan hệ với\n\nAnh hùng và tăng Độ thân hữu."
TUTORIAL_TEXT_186,Chọn Quán trọ Anh hùng!
TUTORIAL_TEXT_187,Đây là một anh hùng hiện đang ở tại Quán trọ.
TUTORIAL_TEXT_188,Bạn có thể bắt đầu một mối quan hệ bây giờ\n\nHoặc đợi cho đến khi một vị anh hùng mới đến.
TUTORIAL_TEXT_189,Một anh hùng rời khỏi Quán trọ vào lúc nửa đêm\n\nVà một anh hùng mới sẽ đến và ở lại.
TUTORIAL_TEXT_190,"Một khi bạn bắt đầu mối quan hệ, bạn có thể bắt đầu tích lũy Độ thân hữu\n\n\nKhi đạt đến mức tối đa,\n\n\n\nBạn có thể kết đồng minh với anh hùng đó. "
TUTORIAL_TEXT_191,Hãy thử bắt đầu mối quan hệ với các anh hùng mà bạn thích khi họ đến Quán trọ.
TUTORIAL_TEXT_192,Bạn có thể thấy các điểm trung gian của từng Chương\nkhi vào Bản đồ thế giới thông qua Cổng.
TUTORIAL_TEXT_193,Sử dụng cổng trời để vào\n\nCác căn cứ quan trọng mà bạn đã truy cập.
TUTORIAL_TEXT_194,Điểm giao hảo có thể được trao đổi giữa bạn bè.
TUTORIAL_TEXT_195,Bạn có thể kết liên minh với một anh hùng mới\n\nBằng cách sử dụng Điểm giao hảo tại Quán trọ anh hùng
TUTORIAL_TEXT_196,Đi đến Quán trọ Anh hùng
TUTORIAL_TEXT_197,Trang bị thu được có thể tự động được trang bị cho anh hùng của bạn.
TUTORIAL_TEXT_198,Chạm 'Danh sách anh hùng'.
TUTORIAL_TEXT_199,Bạn có thể trang bị đồ cường hoá cho anh hùng mà bạn đã chọn.
TUTORIAL_TEXT_200,Chọn Trang bị để kiểm tra tất cả các trang bị bạn đã kiếm được theo loại.
TUTORIAL_TEXT_201,Bạn có thể trang bị đồ cường hóa bằng cách nhấn vào nút Trang bị tự động.
TUTORIAL_TEXT_202,"Thể lực của Kasel đã bị suy giảm nghiêm trọng.\n\n\n\nKhi máu về 0, anh hùng sẽ bị vô hiệu trong trận chiến. "
TUTORIAL_TEXT_203,Con sói đang định sử dụng kỹ năng của nó!\n\nKỹ năng đầu tiên của Kasel có thể ngăn chặn đòn tấn công của đối phương.
TUTORIAL_TEXT_204,Hoàn thành Boss cuối mỗi chương\n\nSẽ mở Ngục tối trên cao
TUTORIAL_TEXT_205,"Trong các Ngục tối trên cao,\n\nBạn có thể thu được những mảnh vỡ cần thiết để thức tỉnh."
TUTORIAL_TEXT_206,Ngục tối trên cao cho chương 1\n\nLà Kho chứa Thuốc súng Đen.
TUTORIAL_TEXT_207,"Khi kẻ thù mạnh hơn xuất hiện,\n\nHãy chắc chắn bạn chuẩn bị kỹ lưỡng trước khi thách thức chúng!"
TUTORIAL_TEXT_208,Bạn có thể nâng cao kỹ năng của bạn cao bằng với cấp độ anh hùng của bạn.\n\nHãy tăng cường thêm 1 lần nữa để tạo ra kỹ năng cấp độ 3 .
TUTORIAL_TEXT_209,Chọn 'Tối đa' để nâng cấp kỹ năng tối đa!
TUTORIAL_TEXT_210,Những mảnh vỡ của cổ vật có thể được thu ở tháp Thách Đấu\n\n\nCác mảnh thu thập được có thể phục hồi lại toàn bộ hiện vật\n\n\n\nsẽ dùng để làm trang bị 
TUTORIAL_TEXT_211,Có Phần Thưởng Hoàn Thành Lần Đầu Tiên khi qua Tầng
TUTORIAL_TEXT_212,Cấp độ Siêu việt sẽ mở ra cho các anh hùng 5 sao.
TUTORIAL_TEXT_213,"Để vượt qua, anh hùng của bạn cần thu thập tinh chất từ Tháp thử thách."
TUTORIAL_TEXT_214,Bạn có thể chọn Triệu Hồi Vật Phẩm Đặc Biệt cho anh hùng Mới hoặc cho một Class nhân vật nhất định.
TUTORIAL_TEXT_215,Nút AUTO cho phép anh hùng xuất chiêu tự động
TUTORIAL_TEXT_216,"Nhấn vào nút x1,5 để tăng tốc độ trận chiến lên 1,5 lần."
TUTORIAL_TEXT_217,"Bạn có thể sử dụng riêng nút TỰ ĐỘNG và nút x1,5.\nSử dụng nút TỰ ĐỘNG bên trên biểu tượng Kỹ năng của từng\nAnh hùng để thay đổi cài đặt TỰ ĐỘNG của họ."
TUTORIAL_TEXT_218,Tất cả người chơi trong máy chủ cùng\n\ntham gia trận chiến chống lại Boss thế giới hùng mạnh.
TUTORIAL_TEXT_219,"Đây là nội dung khi càng đánh cho Boss Thế Giới mất lượng sát\n\nthương càng nhiều, bạn sẽ càng nhận được phần thưởng tốt."
TUTORIAL_TEXT_220,Hãy chuẩn bị trận chiến với Boss Thế Giới
TUTORIAL_TEXT_221,Trận chiến với Boss Thế Giới có thể tham gia tối đa 8 anh hùng.
TUTORIAL_TEXT_222,Trước tiên hãy tạo thành viên chính. \nThành viên là ngườ có thể trực tiếp điều khiển nhóm.
TUTORIAL_TEXT_223,"Sau khi tạo thành viên chính, hãy tạo thành viên phụ."
TUTORIAL_TEXT_224,Thành viên phụ không thể điều khiển trực tiếp và là thành viên tham chiến tự động.
TUTORIAL_TEXT_225,Tạo thành viên chính và thành viên phụ và \n\nBắt đầu trận chiến với Boss Thế Giới.
TUTORIAL_TEXT_226,"Bạn có thể nâng cấp trang bị, cường hóa tùy chọn, \ncường hóa trang bị thông qua chế luyện trang bị."
TUTORIAL_TEXT_227,Bạn có thể tăng cấp trang bị thông qua tăng cấp trang bị.
TUTORIAL_TEXT_228,Bạn có thể sử dụng điểm Raid để mua trang bị.
TUTORIAL_TEXT_229,Chế luyện thử trang bị.
TUTORIAL_TEXT_230,Cường hóa thử trang bị.
TUTORIAL_TEXT_231,Nhấn nút anh hùng để xem danh sách các anh hùng.
TUTORIAL_TEXT_232,Chọn Kasel để trang bị vũ khí của Kasel.                                                     
TUTORIAL_TEXT_233,Nếu nhấn vào các ô trang bị thì có thể\n\nxem được các trang bị có thể mặc theo từng nghề nghiệp.
TUTORIAL_TEXT_234,Hãy chọn trang bị bạn muốn cường hóa.
TUTORIAL_TEXT_235,Hãy chọn trang bị bạn sẽ dùng làm vật liệu.
TUTORIAL_TEXT_236,Danh sách kĩ năng anh hùng sẽ xuất hiện nếu bạn chọn nút Kĩ năng.
TUTORIAL_TEXT_237,Hãy chọn kĩ năng bạn muốn thêm vào đặc tính.
TUTORIAL_TEXT_238,Bạn có thể học thuộc tính của kĩ năng\n\nbằng việc dùng sách kĩ thuật.
TUTORIAL_TEXT_239,Không chỉ có đặc tính mà bạn cũng có thể làm kĩ năng mạnh hơn\n\nthông qua việc cường hóa.
TUTORIAL_TEXT_240,Việc cường hóa kĩ năng cần tiêu thụ vàng.
TUTORIAL_TEXT_241,"Nếu bạn có đủ vàng, hãy nhấn nút MAX \n\n Bạn có thể cường hóa tất cả kĩ năng cùng một lúc."
TUTORIAL_TEXT_242,Có thể nâng cấp cho cả kĩ năng bằng cấp độ\n\ncủa anh hùng bằng việc cường hóa.
TUTORIAL_TEXT_243,Từ nay những nội dung Story đã qua trải nghiệm \n\n có thể xem lại tại Cây Thế Giới.
TUTORIAL_TEXT_244,Khi đạt Siêu việt thu nhập Điểm tại mỗi Siêu việt\n\nCó thể thu nhận Đặc tính Siêu việt khi sử dụng Điểm này .
TUTORIAL_TEXT_245,Đặc tính Siêu việt 3 chỉ có thể truyền sức mạnh đến 1 trong\nÁnh sáng hoặc Bóng tối tại kĩ năng vốn có\nTại những cấp bậc khác có thể lựa chọn đặc tính tự do.
TUTORIAL_TEXT_246,Bạn có thể gia nhập vào Guild đã tồn tại hoặc thành lập Guild mới.
TUTORIAL_TEXT_247,Bạn có thể mua vật phẩm hữu dụng bằng cách gom điểm hoạt động Guild.
TUTORIAL_TEXT_248,"Nếu gia nhập vào Guild, bạn có thể mua sách kĩ năng hoặc vũ khí mạnh\n\n thông qua Guild Raid."
TUTORIAL_TEXT_249,Xin chúc mừng. Anh hùng thức tỉnh mức tối đa đã có mặt.
TUTORIAL_TEXT_250,Bây giờ bạn có thể chuẩn bị siêu việt tại Tháp Thử thách
