KEY,Thai
CHAT_ACTION_PARTY_CREATED,{1} สร้างปาร์ตี้แล้ว (แตะเพื่อเข้าร่วม)
CHAT_ACTION_PARTY_ROOM_CREATED,{1} เปิดการต่อสู้แล้ว (แตะเพื่อเข้าร่วม)
CHAPTER_BASE,{1} ฐานชั่วคราว
CHECK_ROYAL_QUEST,โปรดตรวจสอบภารกิจราชวงศ์
COLLECT_EXPLORE,ค้นหา
COLLECT_EXPLORE_EXTRAPOINT,แต้มพิเศษ[009900]
COLLECT_EXPLORE_PROGRESS,กำลังค้นหา...
COLLECT_EXPLORE_STATUS_TEXT,กำลังค้นหา...\nจะกลับมาภายใน [FF7F00]{1} ช.ม. {2} น.[-] 
COLLECT_EXPLORE_CHAPTERITEM,ค้นหาสินค้าพิเศษ
COLLECT_EXPLORE_CHAPTERITEM_TEXT,ได้รับไอเทมสุ่ม
COLLECT_EXPLORE_GOLD,ค้นหาทอง
COLLECT_EXPLORE_GOLD_TEXT,ได้รับทอง
COLLECT_PLUNDER,ปล้น
COLLECT_PLUNDER_CHAPTERITEM,ปล้นสินค้าพิเศษ
COLLECT_PLUNDER_CHAPTERITEM_TEXT,ได้รับไอเทมสุ่ม
COLLECT_PLUNDER_GOLD,ปล้นทอง
COLLECT_PLUNDER_GOLD_TEXT,ได้รับทอง
COLLECT_PLUNDER_AMOUNT,จำนวนที่ได้รับ {1} ชิ้น
COLLECT_PLUNDER_REFIND,ลองใหม่
COLLECT_PLUNDER_READY,เตรียมปล้น
COLLECT_PLUNDER_START,ลงมือปล้น
COLLECT_PLUNDER_REFIND_TEXT,ต้องการค้นหาคู่ต่อสู้ใหม่หรือไม่?
COLLECT_PLUNDER_RECORD_LOSE_TEXT,[FF0000] ทรัพยากรถูกปล้นเนื่องจากป้องกันการปล้นล้มเหลว
COLLECT_PLUNDER_RECORD_WIN_TEXT,[009900] ป้องกันการปล้นได้สำเร็จ ทรัพยากรได้รับการปกป้องและได้รับรางวัล
COLLECT_PLUNDER_RECORD_TIME,เหลือเวลา {1} ช.ม. {2} น.
COLLECT_PLUNDER_RECORD_CHASE,การล่า
COLLECT_PLUNDER_RECORD_REWARD,ได้รับ
COLLECT_EXPLORE_REWARD,ค้นพบ {1} ที่มีประโยชน์มากจากการค้นหา
COLLECT_PLUNDER_REWARD,ได้รับ {1} ที่มีประโยชน์มากจากการปล้น
COLLECT_ALL_REWARD,รับทั้งหมด
COMMON_YES,ใช่
COMMON_NO,ไม่ใช่
COMMON_CONFIRM,ตกลง
COMMON_CANCEL,ยกเลิก
COMMON_CHANGE,เปลี่ยน
COMMON_INPUT,ใส่ข้อมูล
COMMON_EDIT,แก้ไข
COMMON_APPLY,ใช้งาน
COMMON_AGREE,ตกลง
COMMON_ACCEPT,ยอมรับ
COMMON_DECLINE,ปฏิเสธ
COMMON_NEXT,ถัดไป
COMMON_PREV,กลับ
COMMON_REQUEST,ร้องขอ
COMMON_REQUESTCANCEL,ยกเลิกการขอ
COMMON_BATTLEREADY_BUTTON,พร้อมต่อสู้
COMMON_BATTLEREADY,พร้อมต่อสู้
COMMON_BATTLESTART,เริ่มต่อสู้
COMMON_RUBY_BATTLESTART,เริ่มต่อสู้ {1} Ruby
COMMON_INFO,ข้อมูล
COMMON_LOOK,ดู
COMMON_NAMECHECK,ตรวจสอบซ้ำ
COMMON_FIND,ค้นหา
COMMON_MAX,สูงสุด
COMMON_BUY,ซื้อ
COMMON_SELL,ขาย
COMMON_GOLD_BUY,ซื้อ {1} ทอง
COMMON_FREE_BUY,ฟรี
COMMON_RUBY_BUY,ซื้อ {1} Ruby
COMMON_SELECT,เลือก
COMMON_USE,ใช้
COMMON_ERROR_DISCONNECT,การเชื่อมต่อสิ้นสุดลง
COMMON_ERROR_PARSING,การตอบรับผิดพลาด
COMMON_ERROR_SESSION,เซสชั่นหมดอายุ
COMMON_ERROR_HTTP,การร้องขอไปยังเว็บล้มเหลว
COMMON_ERROR_FAIL,ล้มเหลว
COMMON_ERROR_EQUIP_NOT_FOUND,ไม่พบอุปกรณ์
COMMON_ERROR_HERO_NOT_FOUND,ไม่พบฮีโร่
COMMON_ERROR_MATERIAL_NOT_MATCH,วัตถุดิบไม่ถูกต้อง
COMMON_ERROR_ITEM_NOT_FOUND,ไม่พบไอเทม
COMMON_ERROR_ACOUNT,ไอดีไม่ถูกต้อง
COMMON_ERROR_UNHANDLED,ไม่สามารถจัดการได้
COMMON_ERROR_EQUIP_NOT_OWNED,ไม่มีอุปกรณ์
COMMON_ERROR_CODE_NOT_FOUND,ไม่พบรหัสนี้
COMMON_ERROR_LEVEL_DATA,ข้อมูลเลเวลไม่ถูกต้อง
COMMON_ERROR_STAR_DATA,ข้อมูลดาวไม่ถูกต้อง
COMMON_ERROR_GRADE_DATA,ข้อมูลระดับไม่ถูกต้อง
COMMON_ERROR,ผิดพลาด
COMMON_NOT_EXIST,ไม่มี
COMMON_FAIL,ล้มเหลว
COMMON_SUCCESS,สำเร็จ
COMMON_NOTIFICATION,ประกาศ
COMMON_RESULT,ผล
COMMON_ALERT,คำเตือน
COMMON_EXIT,ปิด
COMMON_REQ,ต้องการ {1} 
COMMON_LACK_INVENTORY,กระเป๋าเต็ม
COMMON_LACK_MATERIAL,วัตถุดิบไม่เพียงพอ
COMMON_LACK_SLOT,ช่องในกระเป๋าเต็มแล้ว
COMMON_INPUTTEXT,กรุณาป้อนข้อมูล
COMMON_GET,ได้รับ
COMMON_ENEMY,ศัตรูที่ปรากฏ
COMMON_REWARDEXP,EXP ที่ได้
COMMON_GOLDGET,ทองที่ได้
COMMON_GOLDGET_LABYRINTH,ทองที่ได้
COMMON_CLEARTIME,ต้องใช้เวลา {1}:{2}
COMMON_RETRY,ลองใหม่
COMMON_LOSE_TEXT,อัพเกรดฮีโร่และอุปกรณ์แล้วกลับมาลองใหม่นะ!
COMMON_REWARDITEM,สมบัติ
COMMON_SOON,กำลังเตรียมข้อมูล
COMMON_REQ_VIPLEVEL,ต้องการ VIP เลเวล {1}
COMMON_REQ_TEAMLEVEL,ต้องการ ทีม เลเวล {1}
COMMON_REQ_LEVEL,ต้องการ เลเวล {1}
COMMON_REQ_GOLD,คุณมีทองไม่เพียงพอ \nต้องการซื้อเพิ่มหรือไม่?
COMMON_REQ_RUBY,คุณมี Rubyไม่เพียงพอ \nต้องการซื้อเพิ่มหรือไม่?
COMMON_REQ_CHEESE,คุณมีชีสไม่เพียงพอ \nต้องการซื้อเพิ่มหรือไม่?
COMMON_REQ_STAMINA,คุณมี Stamina ไม่เพียงพอ \nต้องการซื้อเพิ่มหรือไม่?
COMMON_REQ_KEY,คุณมีกุญแจไม่เพียงพอ \nต้องการซื้อเพิ่มหรือไม่?
COMMON_REQ_INVENTORY,คุณมีช่องกระเป๋าไม่เพียงพอ \nต้ต้องการซื้อเพิ่มหรือไม่?
COMMON_REQ_COIN,คุณมีเหรียญไม่เพียงพอ
COMMON_NOTFOUND,ไม่มีผล
COMMON_NOT_AVAILABLE,กำลังเตรียมการ...
COMMON_COST,ค่าใช้จ่าย
COMMON_CONTINUE,เล่นต่อ
COMMON_SELECT_HERO,เลือกผู้กล้า
COMMON_ENTER,เข้า
COMMON_ENTER_MOVE,เข้าหลังจากย้ายไป
COMMON_GENERAL_PORTAL,ประตูมิติทั่วไป
COMMON_TEAM_LEVEL,เลเวลทีม
COMMON_REWARD_COMPLETE,รับรางวัลสำเร็จ
COMMON_SEND,ส่ง
COMMON_RACE,เผ่าพันธุ์
CONFIRM_EXTEND_SKILL,ต้องการรับทักษะที่เลือกหรือไม่?
CONTENT_HERO,ฮีโร่
CONTENT_INVENTORY,กระเป๋า
CONTENT_FRIEND,เพื่อน
CONTENT_MISSION,ภารกิจ
CONTENT_DAILYMISSION,ภารกิจประจำวัน
CONTENT_MAIL,จดหมาย
CONTENT_RETURN,กลับ
CONTENT_PVP,อารีน่า
CONTENT_SHOP,ร้านค้า
CONTENT_CONFIG,ตั้งค่า
CONTENT_GAMECONFIG,การตั้งค่าเกม
CONTENT_MYINFO,ข้อมูลของฉัน
CONTENT_CHEST,หีบสมบัติ
CONTENT_TRIAL,ห้องแห่งการทดสอบ
CONTENT_WALL,ป้องกันปราสาท
CONTENT_RECORD,สถิติการสู้
CONTENT_EVENT,กิจกรรม
CONTENT_ATTENDANCE,เข้าร่วม
CONTENT_CHAT,แชท
CONTENT_WEEKLY,ดันเจียนประจำวัน
CONTENT_EXPEDITION,เดินทาง
CONTENT_RANK,อันดับ
CONTENT_WORLDMAP,แผนที่โลก
CONTENT_CHAPTER1,แชปเตอร์ 1
CONTENT_CHAPTER2,แชปเตอร์ 2
CONTENT_CHAPTER3,แชปเตอร์ 3
CONTENT_CHAPTER4,แชปเตอร์ 4
CONTENT_CHAPTER5,แชปเตอร์ 5
CONTENT_CHAPTER6,แชปเตอร์ 6
CONTENT_CHAPTER7,แชปเตอร์ 7
CONTENT_CHAPTER8,แชปเตอร์ 8
CONTENT_CHAPTER9,แชปเตอร์ 9
CONTENT_CHAPTER1_NAME,Forest of Spirit
CONTENT_CHAPTER2_NAME,Forest of Life
CONTENT_CHAPTER3_NAME,Tribal Mountains
CONTENT_CHAPTER4_NAME,Forest of Death
CONTENT_CHAPTER5_NAME,Valley
CONTENT_CHAPTER6_NAME,Desert
CONTENT_CHAPTER7_NAME,Snowfield
CONTENT_CHAPTER8_NAME,Lava
CONTENT_CHAPTER_LOCK,ล็อค
CONTENT_EXCAVATION,ขุดเจาะ
CONTENT_ACHIEVEMENT,ความสำเร็จ
CONTENT_PUB,ผับ
CONTENT_FORGE,ร้านอาวุธ
CONTENT_CASTLE,ปราสาท
CONTENT_LANDING,ประตูมิติ
CONTENT_QUEST,เควส
COST_TYPE_GOLD,ทอง
COST_TYPE_RUBY,Ruby
COST_TYPE_GUILDCOIN,เหรียญกิลด์
COST_TYPE_WALLCOIN,เหรียญคุ้มครอง
COST_TYPE_EVENTCOIN,เหรียญกิจกรรม
COST_TYPE_WEEKLYCOIN,เหรียญประจำวัน
COST_TYPE_PVPCOIN,เหรียญอารีน่า
COST_TYPE_CRUSADECOIN,เหรียญครูเสด
COMMON_MOVE_TASK_FAIL_TEXT,คุณยังไม่สามารถใช้เนื้อหานี้ได้
COMMON_MODE_CHOICE,เลือกโหมด
COMMON_SINGLE_MODE,โหมดเล่นคนเดียว
COMMON_MULTI_MODE,โหมดเล่นหลายคน
DAILY_QUEST,เควสประจำวัน
DAILY_RUBY_COUNT,Ruby ประจำวัน
EVENT_GOODS,รางวัลกิจกรรม
EVENT_CALENDAR,ปฏิทินกิจกรรม
DAILY_QUEST_LOGIN_NAME,การมาเยือนของฮีโร่
DAILY_QUEST_LOGIN_DESC,ล็อคอิน 1 ครั้งต่อวัน
DAILY_QUEST_UNDERGROUND_DUNGEON_NAME,ยับยั้งการจราจล
DAILY_QUEST_UNDERGROUND_DUNGEON_DESC,เข้าคุกใต้ดิน {1} ครั้ง
DAILY_QUEST_STAMINA_NAME,วิ่งเต็มกำลัง
DAILY_QUEST_STAMINA_DESC,ใช้ {1} Stamina
DAILY_QUEST_EXCAVATION_DESC,ขุด {1회} สำเร็จ
DECIDE_RETURN_OR_START,คุณต้องการทำอะไร?
DELAYED_BILLING_COMPLETED,จัดการส่งไอเทมที่ซื้อเรียบร้อยแล้ว
DOWDUNGEON_REWARD_TITLE,คุณลืมไอเทมของคุณ
DOWDUNGEON_REWARD_CONTENT,ฉันบังเอิญหยิบมา เดี๋ยวจะเลือกสิ่งที่ดีสุดส่งให้คุณนะ
DIFFICULTY_EASY,ง่าย
DIFFICULTY_NORMAL,ธรรมดา
DIFFICULTY_HARD,ยาก
DIFFICULTY_HELL,นรก
DUNGEON_RETRY_CHANCE,ลองอีกครั้ง
DUNGEON_RECOMMENDED_LEVEL,เลเวลที่แนะนำ
DUNGEON_MONSTER_INFO,ข้อมูลมอนสเตอร์
DUNGEON_REWARD_INFO,รางวัล
DUNGEON_BOSS_SKILL,สกิลของบอส
DUNGEON_BOSS_FEATURE,ลักษณะพิเศษบอส
DUNGEON_BOSS_FEATURE_ATTACK,การโจมตีหลัก
DUNGEON_BOSS_INFO,ข้อมูลบอส
DUNGEON_PORTAL,ประตูมิติดันเจียน
DUNGEON_HERO_COUNT,ฮีโร่ที่เข้าร่วม : {1}
SPECIAL_STAMINA_EXP,เพิ่มปริมาณ EXP ที่ได้รับ 50%
SPECIAL_STAMINA_GOLD,เพิ่มทอง 50%
SPECIAL_FOOD_EFFECT_1,เอฟเฟ็คพลังงานพิเศษ 1
SPECIAL_FOOD_EFFECT_2,เอฟเฟ็คพลังงานพิเศษ 2
EXP_BOOSTER_INFO,เพิ่ม EXP 100%
EXP_BOOSTER_BUNDLE_INFO,บูสท์เตอร์ EXP 12 ชิ้น (เซ็ต)
EXP_BOOSTER_SINGLE,บูสท์เตอร์ EXP
EXP_BOOSTER_BUNDLE,บูสท์เตอร์ EXP (เซ็ต)
EXCAVATE_QUEST,เควสค้นหา
ELEMENTAL_TEXT,ธาตุ
ELEMENTAL_FIRE,ไฟ
ELEMENTAL_WATER,น้ำ
ELEMENTAL_EARTH,ดิน
ELEMENTAL_LIGHT,แสง
ELEMENTAL_DARK,มืด
EQUIP_INVENTORY,กระเป๋าอุปกรณ์
EQUIP_INVENTORY_SLOTOPEN_WEAPON_CHECK,[FF7F00] ต้องการปลดล็อคช่องอาวุธที่สองหรือไม่?
EQUIP_INVENTORY_SLOTOPEN_ARMOR_CHECK,[FF7F00] ต้องการปลดล็อคช่องอุปกรณ์ป้องที่สองหรือไม่?
EQUIP_INVENTORY_SLOTOPEN_CONFIRM,ปลดล็อค {1} ทอง
EQUIP_INVENTORY_SORT,เรียง
EQUIP_INVENTORY_EXPAND_CHECK,คุณต้องการเพิ่มช่องเก็บอุปกรณ์ 5 ช่อง?
EQUIP_INVENTORY_EXPAND_CONFIRM,ขยาย {1} Ruby
EQUIP_INVENTORY_SORTTYPE_STAR_UP,จำนวนของดาว(+)
