KEY,"Thai"
SKILL_DESC_91001311,"[ป่าหนาม] ลดค่ามานาลง 1 หน่วยและลดเวลาคูลดาวน์ลง 1 วินาที"
SKILL_DESC_91001312,"[ป่าหนาม] ลดค่ามานาลง 1 หน่วยและลดเวลาคูลดาวน์ลง 1.2 วินาที"
SKILL_DESC_91001313,"[ป่าหนาม] ลดค่ามานาลง 1 หน่วยและลดเวลาคูลดาวน์ลง 1.4 วินาที"
SKILL_DESC_91001314,"[ป่าหนาม] ลดค่ามานาลง 1 หน่วยและลดเวลาคูลดาวน์ลง 1.7 วินาที"
SKILL_DESC_91001315,"[ป่าหนาม] ลดค่ามานาลง 1 หน่วยและลดเวลาคูลดาวน์ลง 2 วินาที"
SKILL_DESC_91001510,"[หั่นปฐพี] เพิ่มความเสียหายกายภาพที่เป้าหมายได้รับ 10% เป็นเวลา 10 วินาที และฟื้นฟูมานาของตัวเอง 400 หน่วยต่อศัตรูที่โดนโจมตี"
SKILL_DESC_91001511,"[หั่นปฐพี] เพิ่มความเสียหายกายภาพที่เป้าหมายได้รับ 12% เป็นเวลา 10 วินาที และฟื้นฟูมานาของตัวเอง 400 หน่วยต่อศัตรูที่โดนโจมตี"
SKILL_DESC_91001512,"[หั่นปฐพี] เพิ่มความเสียหายกายภาพที่เป้าหมายได้รับ 14% เป็นเวลา 10 วินาที และฟื้นฟูมานาของตัวเอง 400 หน่วยต่อศัตรูที่โดนโจมตี"
SKILL_DESC_91001513,"[หั่นปฐพี] เพิ่มความเสียหายกายภาพที่เป้าหมายได้รับ 17% เป็นเวลา 10 วินาที และฟื้นฟูมานาของตัวเอง 400 หน่วยต่อศัตรูที่โดนโจมตี"
SKILL_DESC_91001514,"[หั่นปฐพี] เพิ่มความเสียหายกายภาพที่เป้าหมายได้รับ 21% เป็นเวลา 10 วินาที และฟื้นฟูมานาของตัวเอง 400 หน่วยต่อศัตรูที่โดนโจมตี"
SKILL_DESC_91001515,"[หั่นปฐพี] เพิ่มความเสียหายกายภาพที่เป้าหมายได้รับ 25% เป็นเวลา 10 วินาที และฟื้นฟูมานาของตัวเอง 400 หน่วยต่อศัตรูที่โดนโจมตี"
SKILL_DESC_91001610,"[วิญญาณบำบัด] ลดค่ามานา 1 หน่วย และเพิ่มความแม่นยำของสถานะผิดปกติของเป้าหมาย 100 หน่วยภายในระยะเวลาของสกิล"
SKILL_DESC_91001611,"[วิญญาณบำบัด] ลดค่ามานา 1 หน่วย และเพิ่มความแม่นยำของสถานะผิดปกติของเป้าหมาย 120 หน่วยภายในระยะเวลาของสกิล"
SKILL_DESC_91001612,"[วิญญาณบำบัด] ลดค่ามานา 1 หน่วย และเพิ่มความแม่นยำของสถานะผิดปกติของเป้าหมาย 140 หน่วยภายในระยะเวลาของสกิล"
SKILL_DESC_91001613,"[วิญญาณบำบัด] ลดค่ามานา 1 หน่วย และเพิ่มความแม่นยำของสถานะผิดปกติของเป้าหมาย 170 หน่วยภายในระยะเวลาของสกิล"
SKILL_DESC_91001614,"[วิญญาณบำบัด] ลดค่ามานา 1 หน่วย และเพิ่มความแม่นยำของสถานะผิดปกติของเป้าหมาย 210 หน่วยภายในระยะเวลาของสกิล"
SKILL_DESC_91001615,"[วิญญาณบำบัด] ลดค่ามานา 1 หน่วย และเพิ่มความแม่นยำของสถานะผิดปกติของเป้าหมาย 250 หน่วยภายในระยะเวลาของสกิล"
SKILL_DESC_91001710,"[กระหน่ำความมืด] ลบล้างเอฟเฟคลบทั้งหมดจากผู้ใช้และลดเวลาคูลดาวน์ลง 1 วินาที"
SKILL_DESC_91001711,"[กระหน่ำความมืด] ลบล้างเอฟเฟคลบทั้งหมดจากผู้ใช้และลดเวลาคูลดาวน์ลง 1.2 วินาที"
SKILL_DESC_91001712,"[กระหน่ำความมืด] ลบล้างเอฟเฟคลบทั้งหมดจากผู้ใช้และลดเวลาคูลดาวน์ลง 1.4 วินาที"
SKILL_DESC_91001713,"[กระหน่ำความมืด] ลบล้างเอฟเฟคลบทั้งหมดจากผู้ใช้และลดเวลาคูลดาวน์ลง 1.7 วินาที"
SKILL_DESC_91001714,"[กระหน่ำความมืด] ลบล้างเอฟเฟคลบทั้งหมดจากผู้ใช้และลดเวลาคูลดาวน์ลง 2.1 วินาที"
SKILL_DESC_91001715,"[กระหน่ำความมืด] ลบล้างเอฟเฟคลบทั้งหมดจากผู้ใช้และลดเวลาคูลดาวน์ลง 2.5 วินาที"
SKILL_DESC_91001810,"[ล่องลอยเหมือนผีเสื้อ] เพิ่มความเสียหาย 20% และลดการบล็อคกายภาพของเป้าหมายลง 500 หน่วยเป็นเวลา 10 วินาที"
SKILL_DESC_91001811,"[ล่องลอยเหมือนผีเสื้อ] เพิ่มความเสียหาย 24% และลดการบล็อคกายภาพของเป้าหมายลง 500 หน่วยเป็นเวลา 10 วินาที"
SKILL_DESC_91001812,"[ล่องลอยเหมือนผีเสื้อ] เพิ่มความเสียหาย 29% และลดการบล็อคกายภาพของเป้าหมายลง 500 หน่วยเป็นเวลา 10 วินาที"
SKILL_DESC_91001813,"[ล่องลอยเหมือนผีเสื้อ] เพิ่มความเสียหาย 35% และลดการบล็อคกายภาพของเป้าหมายลง 500 หน่วยเป็นเวลา 10 วินาที"
SKILL_DESC_91001814,"[ล่องลอยเหมือนผีเสื้อ] เพิ่มความเสียหาย 42% และลดการบล็อคกายภาพของเป้าหมายลง 500 หน่วยเป็นเวลา 10 วินาที"
SKILL_DESC_91001815,"[ล่องลอยเหมือนผีเสื้อ] เพิ่มความเสียหาย 50% และลดการบล็อคกายภาพของเป้าหมายลง 500 หน่วยเป็นเวลา 10 วินาที"
SKILL_DESC_91001910,"[ลิ่มแห่งความเยือกเย็น] เพิ่มความเสียหาย 20% และเพิ่มความแม่นยำของสถานะผิดปกติ 400 หน่วยเมื่อใช้เป็นเวลา 10 วินาที"
SKILL_DESC_91001911,"[ลิ่มแห่งความเยือกเย็น] เพิ่มความเสียหาย 24% และเพิ่มความแม่นยำของสถานะผิดปกติ 400 หน่วยเมื่อใช้เป็นเวลา 10 วินาที"
SKILL_DESC_91001912,"[ลิ่มแห่งความเยือกเย็น] เพิ่มความเสียหาย 29% และเพิ่มความแม่นยำของสถานะผิดปกติ 400 หน่วยเมื่อใช้เป็นเวลา 10 วินาที"
SKILL_DESC_91001913,"[ลิ่มแห่งความเยือกเย็น] เพิ่มความเสียหาย 35% และเพิ่มความแม่นยำของสถานะผิดปกติ 400 หน่วยเมื่อใช้เป็นเวลา 10 วินาที"
SKILL_DESC_91001914,"[ลิ่มแห่งความเยือกเย็น] เพิ่มความเสียหาย 42% และเพิ่มความแม่นยำของสถานะผิดปกติ 400 หน่วยเมื่อใช้เป็นเวลา 10 วินาที"
SKILL_DESC_91001915,"[ลิ่มแห่งความเยือกเย็น] เพิ่มความเสียหาย 50% และเพิ่มความแม่นยำของสถานะผิดปกติ 400 หน่วยเมื่อใช้เป็นเวลา 10 วินาที"
SKILL_DESC_91002010,"[ทะลุทะลวง] เพิ่มความแม่นยำ 750 หน่วย และเพิ่มความแม่นยำของสถานะผิดปกติ 300 หน่วยภายในระยะเวลาของสกิล"
SKILL_DESC_91002011,"[ทะลุทะลวง] เพิ่มความแม่นยำ 750 หน่วย และเพิ่มความแม่นยำของสถานะผิดปกติ 360 หน่วยภายในระยะเวลาของสกิล"
SKILL_DESC_91002012,"[ทะลุทะลวง] เพิ่มความแม่นยำ 750 หน่วย และเพิ่มความแม่นยำของสถานะผิดปกติ 430 หน่วยภายในระยะเวลาของสกิล"
SKILL_DESC_91002013,"[ทะลุทะลวง] เพิ่มความแม่นยำ 750 หน่วย และเพิ่มความแม่นยำของสถานะผิดปกติ 520 หน่วยภายในระยะเวลาของสกิล"
SKILL_DESC_91002014,"[ทะลุทะลวง] เพิ่มความแม่นยำ 750 หน่วย และเพิ่มความแม่นยำของสถานะผิดปกติ 630 หน่วยภายในระยะเวลาของสกิล"
SKILL_DESC_91002015,"[ทะลุทะลวง] เพิ่มความแม่นยำ 750 หน่วย และเพิ่มความแม่นยำของสถานะผิดปกติ 750 หน่วยภายในระยะเวลาของสกิล"
SKILL_DESC_91002110,"[สายลมคมกริบ] เพิ่มความเสียหาย 50% และลดการหลบหลีกกายภาพของเป้าหมายลง 200 หน่วยเป็นเวลา 10 วินาที"
SKILL_DESC_91002111,"[สายลมคมกริบ] เพิ่มความเสียหาย 50% และลดการหลบหลีกกายภาพของเป้าหมายลง 240 หน่วยเป็นเวลา 10 วินาที"
SKILL_DESC_91002112,"[สายลมคมกริบ] เพิ่มความเสียหาย 50% และลดการหลบหลีกกายภาพของเป้าหมายลง 290 หน่วยเป็นเวลา 10 วินาที"
SKILL_DESC_91002113,"[สายลมคมกริบ] เพิ่มความเสียหาย 50% และลดการหลบหลีกกายภาพของเป้าหมายลง 350 หน่วยเป็นเวลา 10 วินาที"
SKILL_DESC_91002114,"[สายลมคมกริบ] เพิ่มความเสียหาย 50% และลดการหลบหลีกกายภาพของเป้าหมายลง 420 หน่วยเป็นเวลา 10 วินาที"
SKILL_DESC_91002115,"[สายลมคมกริบ] เพิ่มความเสียหาย 50% และลดการหลบหลีกกายภาพของเป้าหมายลง 500 หน่วยเป็นเวลา 10 วินาที"
SKILL_DESC_91002210,"[ยิงทะลวง] รับความเสียหายกายภาพและความเสียหายเวทมนตร์ซึ่งลดลง 40% ภายในระยะเวลาของสกิล และเพิ่มพลังโจมตีของตัวเอง 10% เมื่อทำการโจมตีคริติคอลเป็นเวลา 10 วินาที การเพิ่มพลังโจมตีสามารถซ้อนทับกันได้สูงสุด 4 ครั้ง"
SKILL_DESC_91002211,"[ยิงทะลวง] รับความเสียหายกายภาพและความเสียหายเวทมนตร์ซึ่งลดลง 40% ภายในระยะเวลาของสกิล และเพิ่มพลังโจมตีของตัวเอง 12% เมื่อทำการโจมตีคริติคอลเป็นเวลา 10 วินาที การเพิ่มพลังโจมตีสามารถซ้อนทับกันได้สูงสุด 4 ครั้ง"
SKILL_DESC_91002212,"[ยิงทะลวง] รับความเสียหายกายภาพและความเสียหายเวทมนตร์ซึ่งลดลง 40% ภายในระยะเวลาของสกิล และเพิ่มพลังโจมตีของตัวเอง 14% เมื่อทำการโจมตีคริติคอลเป็นเวลา 10 วินาที การเพิ่มพลังโจมตีสามารถซ้อนทับกันได้สูงสุด 4 ครั้ง"
SKILL_DESC_91002213,"[ยิงทะลวง] รับความเสียหายกายภาพและความเสียหายเวทมนตร์ซึ่งลดลง 40% ภายในระยะเวลาของสกิล และเพิ่มพลังโจมตีของตัวเอง 17% เมื่อทำการโจมตีคริติคอลเป็นเวลา 10 วินาที การเพิ่มพลังโจมตีสามารถซ้อนทับกันได้สูงสุด 4 ครั้ง"
SKILL_DESC_91002214,"[ยิงทะลวง] รับความเสียหายกายภาพและความเสียหายเวทมนตร์ซึ่งลดลง 40% ภายในระยะเวลาของสกิล และเพิ่มพลังโจมตีของตัวเอง 21% เมื่อทำการโจมตีคริติคอลเป็นเวลา 10 วินาที การเพิ่มพลังโจมตีสามารถซ้อนทับกันได้สูงสุด 4 ครั้ง"
SKILL_DESC_91002215,"[ยิงทะลวง] รับความเสียหายกายภาพและความเสียหายเวทมนตร์ซึ่งลดลง 40% ภายในระยะเวลาของสกิล และเพิ่มพลังโจมตีของตัวเอง 25% เมื่อทำการโจมตีคริติคอลเป็นเวลา 10 วินาที การเพิ่มพลังโจมตีสามารถซ้อนทับกันได้สูงสุด 4 ครั้ง"
SKILL_DESC_91002310,"[พลังเผาผลาญ] เพิ่มความเสียหาย 20% และเพลิงที่ซ้อนทับบนศัตรูไม่สามารถลบล้างได้"
SKILL_DESC_91002311,"[พลังเผาผลาญ] เพิ่มความเสียหาย 24% และเพลิงที่ซ้อนทับบนศัตรูไม่สามารถลบล้างได้"
SKILL_DESC_91002312,"[พลังเผาผลาญ] เพิ่มความเสียหาย 29% และเพลิงที่ซ้อนทับบนศัตรูไม่สามารถลบล้างได้"
SKILL_DESC_91002313,"[พลังเผาผลาญ] เพิ่มความเสียหาย 35% และเพลิงที่ซ้อนทับบนศัตรูไม่สามารถลบล้างได้"
SKILL_DESC_91002314,"[พลังเผาผลาญ] เพิ่มความเสียหาย 42% และเพลิงที่ซ้อนทับบนศัตรูไม่สามารถลบล้างได้"
SKILL_DESC_91002315,"[พลังเผาผลาญ] เพิ่มความเสียหาย 50% และเพลิงที่ซ้อนทับบนศัตรูไม่สามารถลบล้างได้"
SKILL_DESC_91002410,"[ปะทุความศักดิ์สิทธิ์] ลดค่ามานาลง 1 หน่วยและเพิ่มอัตราการรักษาขึ้น 20%"
SKILL_DESC_91002411,"[ปะทุความศักดิ์สิทธิ์] ลดค่ามานาลง 1 หน่วยและเพิ่มอัตราการรักษาขึ้น 24%"
SKILL_DESC_91002412,"[ปะทุความศักดิ์สิทธิ์] ลดค่ามานาลง 1 หน่วยและเพิ่มอัตราการรักษาขึ้น 29%"
SKILL_DESC_91002413,"[ปะทุความศักดิ์สิทธิ์] ลดค่ามานาลง 1 หน่วยและเพิ่มอัตราการรักษาขึ้น 35%"
SKILL_DESC_91002414,"[ปะทุความศักดิ์สิทธิ์] ลดค่ามานาลง 1 หน่วยและเพิ่มอัตราการรักษาขึ้น 42%"
