KEY,"Spanish"
Sub1_Dimael_2_1_32,"¡Malditos! ¡Que ni se les ocurra ponerme un dedo encima!"
Sub1_Dimael_2_1_33,"¿Qué está pasando?"
Sub1_Dimael_2_1_34,"¡Princesa, aquí hay un elfo oscuro aún con vida!"
Sub1_Dimael_2_1_35,"¡...!"
Sub1_Dimael_2_1_36,"Lorraine, hay un sobreviviente en Arrovina."
Sub1_Dimael_2_1_37,"Ja, hasta los elfos desagradables están aquí."
Sub1_Dimael_2_1_38,"Apártate antes de que te haga algo desagradable a ti."
Sub1_Dimael_2_1_39,"Tan salvaje y arrogante. No tienes ni una pizca de modales, como el resto de tu calaña."
Sub1_Dimael_2_1_40,"Tenemos que hablar."
Sub1_Dimael_2_1_41,"Es muy importante."
Sub1_Dimael_2_1_42,"Silencio. No me hagas repetir las cosas."
Sub1_Dimael_2_1_43,"¡Váyanse de Arrovina ya mismo!"
Sub1_Dimael_2_1_44,"Cálmate, elfo oscuro. No vinimos a pelear."
Sub1_Dimael_2_1_45,"Vinimos a ayudar."
Sub1_Dimael_2_1_46,"Detesto ese tono de superioridad. ¡Regresen a Elidora!"
Sub1_Dimael_2_1_47,"¡Si me siguen molestando, los mataré a todos!"
Sub1_Dimael_2_1_48,"Animal de sangre impura,"
Sub1_Dimael_2_2_1,"¿cómo te atreves a hablarle así a Lorraine?"
Sub1_Dimael_2_2_2,"Umm, nada de lo que digan los de tu raza me hará cambiar de parecer."
Sub1_Dimael_2_2_3,"Estoy harto de escuchar sus tonterías. Quizás debería matarlos a todos y ponerle fin a esto."
Sub1_Dimael_2_2_4,"Por favor, cálmate. No somos tus enemigos."
Sub1_Dimael_2_2_5,"¡Si quieres hablar, regresa a tu tierra y habla con los de tu propia raza!"
Sub1_Dimael_2_2_6,"Vas a arrepentirte de haberme atacado."
Sub1_Dimael_2_3_1,"Qué extraño... Mi cuerpo se siente demasiado liviano..."
Sub1_Dimael_2_3_2,"¿...?"
Sub1_Dimael_2_3_3,"¡¿...?!"
Sub1_Dimael_2_3_4,"¡Espera, detente!"
Sub1_Dimael_2_3_5,"Lorraine, su raza no merece vivir."
Sub1_Dimael_2_3_6,"Si traicionó una vez, lo volverá a hacer. No deberíamos aceptarlo..."
Sub1_Dimael_2_3_7,"Princesa Selene, me prometiste que dejarías de lado tu conflicto personal con ellos."
Sub1_Dimael_2_3_8,"Este no es el momento de pelear. Mira su brazo."
Sub1_Dimael_2_3_9,"¡...!"
Sub1_Dimael_3_1_1,"¿Qué? Dices que tienes sangre aristocrática. ¿No puedes dar más?"
Sub1_Dimael_3_1_2,"Eres patética."
Sub1_Dimael_3_1_3,"¡Grr, tú eres!"
Sub1_Dimael_3_1_4,"Basta."
Sub1_Dimael_3_1_5,"Tú. Deberías conservar tu fuerza."
Sub1_Dimael_3_1_6,"¿Umm, cómo? No me des órdenes."
Sub1_Dimael_3_1_7,"Espera, ¿de verdad piensas que lograste eso por tu cuenta?"
Sub1_Dimael_3_1_8,"Los mestizos nunca ayudan en nada."
Sub1_Dimael_3_1_9,"¿Ah, sí? ¿Y qué te parecería recibir una paliza de un mestizo?"
Sub1_Dimael_3_1_10,"¡No podrías haber hecho eso si no hubieras tenido un poder que no te pertenece!"
Sub1_Dimael_3_1_11,"Pf, los elfos son muy buenos habladores, ¿no?"
Sub1_Dimael_3_1_12,"Me haces reír con ese bufido."
Sub1_Dimael_3_1_13,"¡Qué patético!"
Sub1_Dimael_3_1_14,"¿Cómo? ¡Muchacha tonta!"
Sub1_Dimael_3_1_15,"¿Qué dices? ¡Estúpido violeta!"
Sub1_Dimael_3_1_16,"..."
Sub1_Dimael_3_1_17,"¡BASTA!"
Sub1_Dimael_3_1_18,"¡...!"
Sub1_Dimael_3_1_19,"Princesa, deja de provocarlo."
Sub1_Dimael_3_1_20,"Lo siento, Lorraine. Fui muy grosera."
Sub1_Dimael_3_1_21,"Tienes razón, elfo oscuro. Nos metimos en tu territorio sin permiso, y quiero disculparme por eso."
Sub1_Dimael_3_1_22,"Era necesario que viniera. Había enviado una carta a Arrovina, pero no hubo respuesta."
Sub1_Dimael_3_1_23,"No sabía lo que estaba ocurriendo allí..."
Sub1_Dimael_3_1_24,"Umm..."
Sub1_Dimael_3_1_25,"No puedo creer que la impenetrable Arrovina haya caído con tanta rapidez."
Sub1_Dimael_3_1_26,"Muchas vidas se perdieron en el ataque de aquel día, antes de que pudiéramos hacer algo."
Sub1_Dimael_3_1_27,"Si el infierno fuera real, lo que sucedió aquí fue una pequeña muestra de eso."
Sub1_Dimael_3_1_28,"¿Hay más sobrevivientes?"
Sub1_Dimael_3_1_29,"Los que sobrevivieron fueron evacuados a la Fortaleza negra."
Sub1_Dimael_3_1_30,"Yo me quedé para protegerlos durante la retirada."
Sub1_Dimael_3_1_31,"Por eso este lugar está vacío."
Sub1_Dimael_3_1_32,"Me alegra que tu pueblo haya sobrevivido."
Sub1_Dimael_3_1_33,"Así es. Aunque aún no sé si mi familia está con vida."
Sub1_Dimael_3_1_34,"Si ya terminaste de hablar, déjame ir."
Sub1_Dimael_3_1_35,"Si te diriges a la Fortaleza, vamos en la misma dirección."
Sub1_Dimael_3_1_36,"Tengo más cosas para decirte. Espero que no te moleste caminar con nosotros."
Sub1_Dimael_3_2_1,"Ojalá hubiéramos venido antes..."
Sub1_Dimael_3_2_2,"Lo siento."
Sub1_Dimael_3_2_3,"No lo digas si no es en serio. No esperaba ayuda del mundo exterior,"
Sub1_Dimael_3_2_4,"mucho menos de los elfos."
Sub1_Dimael_3_2_5,"¿Qué miras?"
Sub1_Dimael_3_2_6,"No creo que las otras razas no te hayan ayudado porque no quisieron. Probablemente no pudieron."
Sub1_Dimael_3_2_7,"El continente entero es un caos. Incluso mi hogar, Elidora."
Sub1_Dimael_3_2_8,"La república en Galluah está al borde del colapso, y Ogria también fue destruida."
Sub1_Dimael_3_2_9,"Entonces, ¿por qué viniste a Arrovina en lugar de ayudarlos?"
Sub1_Dimael_3_2_10,"Sabes mejor que nadie que tu raza y la mía no se llevan particularmente bien."
Sub1_Dimael_3_2_11,"Como dije, no vinimos a pelear."
Sub1_Dimael_3_2_12,"¿Tienes alguna idea de lo que estuvo ocurriendo últimamente?"
Sub1_Dimael_3_2_13,"Se está organizando una fuerza expedicionaria, con el Guerrero de la espada sagrada como su comandante, para derrotar a Angmund."
Sub1_Dimael_3_2_14,"No me interesa lo que suceda fuera de mi país."
Sub1_Dimael_3_2_15,"Estos mestizos egoístas."
Sub1_Dimael_3_2_16,"Estamos creando un camino a través de los monstruos que invaden todo el continente"
Sub1_Dimael_3_2_17,"para que Lorraine pueda unirse a la expedición."
Sub1_Dimael_3_2_18,"La única manera de llegar a su destino es por Arrovina."
Sub1_Dimael_3_2_19,"En este momento, no hay manera de cruzar Galluah."
Sub1_Dimael_3_2_20,"Bueno, la princesa elfa tiene mucho rencor."
Sub1_Dimael_3_2_21,"Umm, eso es porque estoy tratando contigo."
Sub1_Dimael_3_2_22,"¡Ya es suficiente!"
Sub1_Dimael_3_2_23,"Elfo oscuro, envié una carta a Arrovina reiteradas veces antes de que viniéramos."
Sub1_Dimael_3_2_24,"Quería pedir tu ayuda para establecer una línea de defensa contra la invasión de los monstruos."
Sub1_Dimael_3_2_25,"Y nunca me respondieron."
Sub1_Dimael_3_2_26,"No puedo creer la rapidez con la que cayó Arrovina."
Sub1_Dimael_3_2_27,"Los monstruos habrán pensado que Arrovina estaba a disposición de cualquiera."
Sub1_Dimael_3_2_28,"Al no tener aliados, dieron la impresión de que eran vulnerables."
Sub1_Dimael_3_2_29,"O quizás lo hicieron para usar la energía oscura que tienen los elfos oscuros."
Sub1_Dimael_3_2_30,"Pf, no necesitamos ayuda."
Sub1_Dimael_3_2_31,"De no haber sido por aquel ataque, no nos habrían derrotado con tanta rapidez."
Sub1_Dimael_3_2_32,"Los haré sufrir una humillación diez veces peor."
Sub1_Dimael_3_2_33,"Umm, primero deberías ocuparte de esa cosa horrible en tu cuerpo."
Sub1_Dimael_3_2_34,"¿Qué es esa cosa de la que has estado hablando?"
Sub1_Dimael_3_2_35,"¡...!"
Sub1_Dimael_3_2_36,"Quiero gritarte durante mucho tiempo, pero debo hacer algo primero."
Sub1_Dimael_3_3_1,"Esos asquerosos monstruos aún recorren las tierras de Arrovina."
Sub1_Dimael_3_3_2,"Tú... Creo que no eres consciente de tu estado físico."
Sub1_Dimael_3_3_3,"¿No sentiste que algo te succionaba cuando usaste tu poder? ¿No te sientes más fuerte que antes?"
Sub1_Dimael_3_3_4,"Mmm... Sí."
Sub1_Dimael_3_3_5,"A partir de ahora, no deberías pelear. Nunca."
Sub1_Dimael_3_3_6,"¿Qué? ¿Por qué me dices eso de repente?"
Sub1_Dimael_3_3_7,"¡El poder que estas usando se origina en la semilla del mal!"
Sub1_Dimael_3_3_8,"Es una masa sin forma de energía maligna."
Sub1_Dimael_3_3_9,"Es muy rara, y se crea únicamente en un entorno no material."
Sub1_Dimael_3_3_10,"Solo vi una víctima de ella hace mucho tiempo."
Sub1_Dimael_3_3_11,"¿Qué locura estás tratando de decirme?"
Sub1_Dimael_3_3_12,"Tu brazo derecho está infectado con la semilla del mal."
Sub1_Dimael_3_3_13,"Que ni se te ocurra volver a usar ese poder."
Sub1_Dimael_3_3_14,"Preferirías morir antes que sufrir el dolor insoportable."
Sub1_Dimael_3_3_15,"¡Explícamelo!"
Sub1_Dimael_3_3_16,"¡Cuidado con lo que dices cuando hablas con Lorraine!"
Sub1_Dimael_3_3_17,"No sé quién te hizo esto,"
Sub1_Dimael_3_3_18,"pero es muy peligroso."
Sub1_Dimael_3_3_19,"Poco a poco, la semilla del mal echará raíces y controlará tu cuerpo."
Sub1_Dimael_3_3_20,"En otras palabras, tú eres su huésped."
Sub1_Dimael_3_3_21,"¡...!"
Sub1_Dimael_3_3_22,"Ese desgraciado. ¡Él me hizo esto!"
Sub1_Dimael_3_3_23,"¡Maldita sea! ¡Me cortaré el brazo!"
Sub1_Dimael_3_3_24,"Es invisible para el huésped,"
Sub1_Dimael_3_3_25,"y cuanto más luches para eliminarlo, más se ocultará."
Sub1_Dimael_3_3_26,"Desaparecerá cuando se sienta amenazada, lo que provocará un caos dentro de tu cuerpo."
Sub1_Dimael_3_3_27,"Escuché hablar de ella, pero es la primera vez que la veo realmente."
Sub1_Dimael_3_3_28,"Hasta donde sé, ninguna entidad común puede resistirla."
Sub1_Dimael_3_3_29,"Estas semillas del mal, a diferencia de las plantas normales, crecen en sitios oscuros."
Sub1_Dimael_3_3_30,"Los elfos oscuros abandonaron la luz y se entregaron al poder de la oscuridad. Sus cuerpos deben haber sido huéspedes perfectos."
Sub1_Dimael_3_3_31,"Maldita sea. ¡Maldita sea!"
Sub1_Dimael_3_3_32,"Mientras más crezca la semilla, mayor será su control dentro del huésped."
Sub1_Dimael_3_3_33,"Te sentirás increíblemente poderoso, como recién,"
Sub1_Dimael_3_3_34,"pero ese poder surgirá de tu propia energía,"
Sub1_Dimael_3_3_35,"que la semilla habrá consumido para alimentarse."
Sub1_Dimael_3_3_36,"..."
Sub1_Dimael_3_3_37,"Mientras más te agotes, más rápido crecerá la semilla."
Sub1_Dimael_3_3_38,"¿Qué ocurre si dejo que la semilla se desarrolle? ¿Me matará?"
Sub1_Dimael_3_3_39,"Sus raíces tomarán el control de tu corazón. Una vez que se haya fijado,"
Sub1_Dimael_3_3_40,"te devorará y producirá una flor."
Sub1_Dimael_3_3_41,"Esa flor es el verdadero problema."
Sub1_Dimael_3_3_42,"Apenas se abra, generará un vórtice lo suficientemente poderoso como para succionar todo el continente."
Sub1_Dimael_3_3_43,"Y lo que es peor: la semilla es demasiado fértil."
Sub1_Dimael_3_3_44,"Cuando se desarrolla por completo, es capaz de sobrevivir sin el huésped y esparcir semillas vaya a donde vaya."
Sub1_Dimael_3_3_45,"En otras palabras, tú podrías realmente obstaculizar la eliminación de Angmund."
Sub1_Dimael_3_3_46,"Ese desgraciado. ¡No puedo creer que me haya hecho esto!"
Sub1_Dimael_3_3_47,"De todas formas, es más probable que mueras antes de que la semilla florezca."
Sub1_Dimael_3_3_48,"Se dice que nadie puede tolerar el dolor que causa mientras crece."
Sub1_Dimael_3_3_49,"La semilla morirá contigo, ya que habrá perdido la energía vital de la que se alimenta."
Sub1_Dimael_3_3_50,"¿Eso debería hacerme sentir mejor?"
Sub1_Dimael_3_3_51,"Lo siento, pero no sé cómo deshacernos de la semilla del mal."
Sub1_Dimael_3_3_52,"Dudo que alguien más aparte de los demonios de alto rango sepa cómo extirparla."
Sub1_Dimael_3_3_53,"No la estimules. Debes retrasar su crecimiento todo lo que puedas."
Sub1_Dimael_3_3_54,"Cuando termine la expedición, puedo ir a pedirles ayuda a los gnomos en Orvelia. Ellos tienen conocimiento sobre todos los temas."
Sub1_Dimael_3_3_55,"Maldición, no necesito tu ayuda."
Sub1_Dimael_3_3_56,"¡Este no es el momento de demostrar tu orgullo!"
Sub1_Dimael_3_3_57,"Gracias por la preocupación, pero sé cuidarme solo."
Sub1_Dimael_3_3_58,"En realidad, tú no nos interesas. Nos preocupa el resto de la población de la tierra."
Sub1_Dimael_3_3_59,"¿En serio tienes que desacreditar todo lo que digo?"
Sub1_Dimael_3_3_60,"Olvídalo. No quiero discutir."
Sub1_Dimael_3_3_61,"Estamos cerca de la Fortaleza. Deberíamos separarnos."
Sub1_Dimael_3_3_62,"No son bienvenidas aquí."
Sub1_Dimael_3_3_63,"Realmente vas a..."
Sub1_Dimael_3_3_64,"Sigan por su propio camino."
Sub1_Dimael_3_3_65,"No pienso repetirlo."
Sub1_Dimael_3_3_66,"Planeábamos acompañarte a la Fortaleza."
Sub1_Dimael_3_3_67,"Si esto es lo que realmente quieres, entonces te pido que entregues esta carta a tu rey."
Sub1_Dimael_3_3_68,"Escuché muchos comentarios desagradables sobre ustedes, los elfos oscuros, pero no creo que sean una raza egoísta."
Sub1_Dimael_3_3_69,"Ni que sean traidores."
Sub1_Dimael_3_3_70,"Umm."
Sub1_Dimael_3_3_71,"Cambiaron la luz por la oscuridad, pero su origen es el mismo que el nuestro."
Sub1_Dimael_3_3_72,"¿Solo quieres que le entregue esta carta?"
Sub1_Dimael_3_3_73,"Sí."
Sub1_Dimael_3_3_74,"Espero que consideres reunir a los sobrevivientes y ayudarnos a subyugar a los monstruos."
Sub1_Dimael_3_3_75,"Te enviaremos los refuerzos para colaborar en la reconstrucción de Arrovina."
Sub1_Dimael_3_3_76,"Esa es la tarea de los sobrevivientes."
Sub1_Dimael_3_3_77,"No me interesa en lo más mínimo esa tarea que mencionas, pero sí deseo vengar a mi gente."
Sub1_Dimael_3_3_78,"En fin, como se dignaron a venir hasta aquí, voy a transmitirle el mensaje a su majestad."
Sub1_Dimael_3_3_79,"Ten mucho cuidado."
Sub1_Dimael_3_3_80,"Y no olvides lo que te dije tiempo atrás."
Sub1_Dimael_3_3_81,"Será mejor que te cuides. Es decir, si no quieres convertirte en un monstruo violeta."
Sub1_Dimael_3_3_82,"¡Ugh, espero no volver a verte!"
Sub1_Dimael_3_3_83,"Lo mismo digo."
Sub1_Dimael_3_3_84,"Finalmente llegué a la Fortaleza. Gracias a los dioses, Epigael estaba viva."
Sub1_Dimael_3_3_85,"Y creamos una red de comunicaciones con las demás razas, lo que ayudó a reconstruir Arrovina."
Sub1_Dimael_3_3_86,"Años después, me enteré de que tanto el Señor oscuro como el Guerrero habían desaparecido de repente."
Sub1_Dimael_3_3_87,"Y luego, todo regresó a la normalidad."
Sub1_Dimael_3_3_88,"¿Era eso lo que querían?"
Sub1_Dimael_3_3_89,"Creí que todo había terminado."
Sub1_Dimael_3_3_90,"Rogué que así fuera."
Sub1_Dimael_4_1_1,"Volveré."
Sub1_Dimael_4_1_2,"Dimael, no."
Sub1_Dimael_4_1_3,"Por favor, no me dejes."
Sub1_Dimael_4_1_4,"Ya se tomó una decisión sobre mi despliegue, Epigael."
Sub1_Dimael_4_1_5,"Dicen que la familia real protegerá a los familiares de los que fueron reclutados."
Sub1_Dimael_4_1_6,"Además... Nada, olvídalo."
Sub1_Dimael_4_1_7,"Dimael..."
Sub1_Dimael_4_1_8,"Hubo noticias sobre apariciones de monstruos."
Sub1_Dimael_4_1_9,"Epigael, décadas atrás, vi cómo asesinaban a nuestros padres."
Sub1_Dimael_4_1_10,"No voy a permitir que otras personas de Arrovina sufran la misma tragedia."
Sub1_Dimael_4_1_11,"Voy por Arrovina. Y por ti."
Sub1_Dimael_4_1_12,"Pero..."
Sub1_Dimael_4_1_13,"Si ocurre algo, busca a Siel."
Sub1_Dimael_4_1_14,"Ahora que es uno de los jefes del ejército, no puede viajar a Aegina conmigo."
Sub1_Dimael_4_1_15,"Volveré. Te lo prometo."
Sub1_Dimael_4_1_16,"Por favor, no te vayas. ¡Te lo ruego!"
Sub1_Dimael_4_1_17,"Umm, son demasiados."
Sub1_Dimael_4_1_18,"Capitán, ¿se encuentra bien?"
Sub1_Dimael_4_1_19,"Se lo ve muy pálido."
Sub1_Dimael_4_1_20,"Y su brazo..."
Sub1_Dimael_4_1_21,"No te preocupes por mí."
Sub1_Dimael_4_1_22,"¡Hay muchísimos enemigos!"
Sub1_Dimael_4_1_23,"¡C... capitán, vienen también de la colina de Annes!"
Sub1_Dimael_4_1_24,"¿Qué? ¡Pero despejamos esa zona hace pocos días!"
Sub1_Dimael_4_1_25,"¿Hay otra grieta?"
Sub1_Dimael_4_1_26,"Ugh..."
Sub1_Dimael_4_1_27,"¿Pediste refuerzos a Arrovina?"
Sub1_Dimael_4_1_28,"Estuve enviándoles mensajes, pero no ha habido respuesta."
Sub1_Dimael_4_1_29,"Maldición. ¿Ocurrió algo allí?"
Sub1_Dimael_4_1_30,"Nos han brindado apoyo durante más de una década. No hay motivos para que dejen de hacerlo tan de repente."
Sub1_Dimael_4_1_31,"¡Cuidado, capitán!"
Sub1_Dimael_4_2_1,"¡Sugiero que emprendamos la retirada y averigüemos cómo deshacernos de la grieta!"
Sub1_Dimael_4_2_2,"¡Si nos quedamos aquí, nos matarán a todos!"
Sub1_Dimael_4_2_3,"¡No! ¡Esta es nuestra última línea de defensa!"
Sub1_Dimael_4_2_4,"¡Sin nosotros, el enemigo puede llegar a Arrovina sin obstáculos!"
Sub1_Dimael_4_2_5,"¡...!"
Sub1_Dimael_4_2_6,"Esta sensación de agitación desde lo más profundo y bajo de mi ser..."
Sub1_Dimael_4_2_7,"La semilla quiere tomar el control..."
Sub1_Dimael_4_2_8,"¿Cuántos años he pasado aquí, derramando sangre?"
Sub1_Dimael_4_2_9,"Epigael..."
Sub1_Dimael_4_2_10,"Puedo perder el juicio en cualquier momento."
Sub1_Dimael_4_2_11,"Estarás más segura bajo la protección de la familia real que conmigo."
Sub1_Dimael_4_2_12,"Capitán... Ya no podemos continuar con esto."
Sub1_Dimael_4_2_13,"¡Silencio! ¿Acaso olvidaste aquel día?"
Sub1_Dimael_4_2_14,"¡Si no quieres ver a Arrovina destruida otra vez, defiende este puesto con tu vida!"
Sub1_Dimael_4_3_1,"¡Ahí... ahí vuelven!"
Sub1_Dimael_4_3_2,"¡Estamos condenados! ¡Condenados!"
Sub1_Dimael_4_3_3,"¡Aguanta!"
Sub1_Dimael_4_3_4,"¡Los refuerzos de Arrovina llegarán en cualquier momento!"
Sub1_Dimael_4_3_5,"Es el fin... La familia real nos abandonó..."
Sub1_Dimael_4_3_6,"¡Mentira! ¡Nunca nos abandonarán!"
Sub1_Dimael_4_3_7,"¡No te rindas! ¡Te prometo que llegará la ayuda!"
Sub1_Dimael_4_3_8,"¿Eh? ¡Aaaaah!"
Sub1_Dimael_4_3_9,"¡Kyaaaa!"
Sub1_Dimael_4_3_10,"¡Maldición, también hay enemigos detrás de nosotros!"
Sub1_Dimael_4_3_11,"¡Reúnanse en el centro!"
Sub1_Dimael_4_4_1,"¡Apártense!"
Sub1_Dimael_4_4_2,"¡Capitán, tenemos que emprender la retirada ya mismo!"
Sub1_Dimael_4_4_3,"¡No!"
Sub1_Dimael_4_4_4,"*Risa* Ratas."
Sub1_Dimael_4_4_5,"No hay escape."
Sub1_Dimael_4_4_6,"Muero de ganas de probar la carne de elfo oscuro. ¡Ji, ji!"
Sub1_Dimael_4_4_7,"¡...!"
Sub1_Dimael_4_4_8,"¡Vamos a replegarnos ahora para tener otra oportunidad!"
Sub1_Dimael_4_4_9,"¡Fuera!"
Sub1_Dimael_4_4_10,"¿A quién debería comerme primero? Je, je."
Sub1_Dimael_4_4_11,"¡Vamos, capitán!"
Sub1_Dimael_4_4_12,"¡Cállate!"
Sub1_Dimael_4_4_13,"¡Urgh...!"
Sub1_Dimael_4_4_14,"¿Capitán?"
Sub1_Dimael_4_4_15,"¡No! ¡Justo ahora no!"
