KEY,German
SKILL_NAME_512,Kriegsschrei III
SKILL_NAME_513,Kriegsschrei IV
SKILL_NAME_530,Wirbel
SKILL_NAME_531,Wirbel II
SKILL_NAME_532,Wirbel III
SKILL_NAME_533,Wirbel IV
SKILL_NAME_540,Zorn
SKILL_NAME_541,Zorn II
SKILL_NAME_542,Zorn III
SKILL_NAME_543,Zorn IV
SKILL_NAME_550,Blutrage
SKILL_DESC_520,Fügt Feinden in Reichw. [ffc800]{1}[-] Körp. Schaden zu. Der erste Angriff wirft Feinde für [64ffff]{2}[-] Sek. um und reduziert ihre ANG-GESCHW. 10 Sek. lang um 250.
SKILL_DESC_521,Erhöht Schaden um [64ff64]{1}[-] %.
SKILL_DESC_522,Erhöht Schaden um [64ff64]{1}[-] %.
SKILL_DESC_523,Erhöht Schaden um [64ff64]{1}[-] %.
SKILL_DESC_510,Erhöht Angriffswert aller Verb. um [ffc800]{2}[-] für [64ffff]{1}[-] Sek. Bei Wirkung werden alle neg. Effekte vom Helden entfernt.
SKILL_DESC_511,ANG-Boost steigt um [64ff64]{1}[-] %.
SKILL_DESC_512,ANG-Boost steigt um [64ff64]{1}[-] %.
SKILL_DESC_513,ANG-Boost steigt um [64ff64]{1}[-] %.
SKILL_DESC_530,"Fügt Feinden in der Nähe [ffc800]{1}[-] Körp. Schaden zu. Feinde, die keine Helden sind, erleiden zusätzlich [ffc800]{2}[-] Körp. Schaden. Der letzte ANG friert Feinde [64ffff]{3}[-] Sek. lang ein. Immun gegenüber allen Massenkontrollen während des Wirkens."
SKILL_DESC_531,Erhöht Schaden um [64ff64]{1}[-] %.
SKILL_DESC_532,Erhöht Schaden um [64ff64]{1}[-] %.
SKILL_DESC_533,Zieht alle Feinde zu sich heran während d. Skillwirkung.
SKILL_DESC_540,"Beim Angriff werden der ANG [64ffff]{1}[-] Sek. lang um [ffc800]{2}[-] und der Schaden an Feinden, die keine Helden sind, um 3 % erhöht. Dieser Effekt kann bis zu [64ffff]10[-]-mal gestapelt werden."
SKILL_DESC_541,ANG-Boost steigt um [64ff64]{1}[-] %.
SKILL_DESC_542,ANG-Boost steigt um [64ff64]{1}[-] %.
SKILL_DESC_543,Massenkontroll-Widerstand steigt um 5 % mit jeder Stapelung.
SKILL_DESC_90000050,Deine max. TP steigen um {1} % und pro 1 % TP-Verlust steigen der ANG um {2} % und die ANG-GESCHW um {3}.
SKILL_DESC_90000051,Pro 1 % TP-Verlust steigen Angriffswert und -geschw. um 1 %.
SKILL_DESC_90000052,"Pro 1 % TP-Verlust steigen Angriffswert und -geschw. um 1,2 %."
SKILL_DESC_90000053,"Pro 1 % TP-Verlust steigen Angriffswert und -geschw. um 1,4 %."
SKILL_DESC_90000054,"Pro 1 % TP-Verlust steigen Angriffswert und -geschw. um 1,7 %."
SKILL_DESC_90000055,Pro 1 % TP-Verlust steigen Angriffswert und -geschw. um 2 %.
SKILL_NAME_610,Zusammenstoß
SKILL_NAME_611,Zusammenstoß II
SKILL_NAME_612,Zusammenstoß III
SKILL_NAME_613,Zusammenstoß IV
SKILL_NAME_620,Kopfnuß
SKILL_NAME_621,Kopfnuß II
SKILL_NAME_622,Kopfnuß III
SKILL_NAME_623,Kopfnuß IV
SKILL_NAME_630,Eins mit der Erde
SKILL_NAME_631,Eins mit der Erde II
SKILL_NAME_632,Eins mit der Erde III
SKILL_NAME_633,Eins mit der Erde IV
SKILL_NAME_640,Rüstung zerreißen
SKILL_NAME_641,Rüstung zerreißen II
SKILL_NAME_642,Rüstung zerreißen III
SKILL_NAME_643,Rüstung zerreißen IV
SKILL_NAME_650,Schmerz-Widerstand
SKILL_DESC_610,Fügt [ffc800]{1}[-] Körp. Schaden zu und wirft den Feind für [64ffff]{2}[-] Sek. zu Boden.
SKILL_DESC_611,Erhöht Schaden um [64ff64]{1}[-] %.
SKILL_DESC_612,Erhöht Schaden um [64ff64]{1}[-] %.
SKILL_DESC_613,Verringert Körp. VERT um [ff6464]{2}[-] % getroffener Feinde für [64ffff]{1}[-] Sek.
SKILL_DESC_620,Prescht zum Feind vor und verursacht [ffc800]{1}[-] Körp. Schaden. Reduziert ANG-GESCHW. getroffener Feinde um [ff6464]{3}[-] % für [64ffff]{2}[-] Sek.
SKILL_DESC_621,Erhöht Schaden um [64ff64]{1}[-] %.
SKILL_DESC_622,Erhöht Schaden um [64ff64]{1}[-] %.
SKILL_DESC_623,Verringert Feind-ANG um [ff6464]{1}[-] %.
SKILL_DESC_630,Erhöht VERT um [ffc800]{2}[-] für [64ffff]{1}[-] Sek. und verleiht Massenkontroll-Immunität bei Aktivierung. Heilt zusätzlich [64ff64]{3}[-] % TP.
SKILL_DESC_631,Erhöht VERT-Erhöhungsrate um [64ff64]{1}[-] %.
SKILL_DESC_632,Erhöht VERT-Erhöhungsrate um [64ff64]{1}[-] %.
SKILL_DESC_633,Körp. VERT-Erhöhungsrate steigt um [ff6464]{1}[-] %.
SKILL_DESC_640,Verringert beim Angriff die Körp. VERT des Feindes um [ff6464]{2}[-] für [64ffff]{1}[-] Sek. Kann bis zu [64ffff]5[-]mal gestapelt werden.
SKILL_DESC_641,Erhöht VERT-Reduzierungsrate um [64ff64]{1}[-] %.
SKILL_DESC_642,Erhöht VERT-Reduzierungsrate um [64ff64]{1}[-] %.
SKILL_DESC_643,Verringert feindliche Körp. Ausweichen um [ff6464]{1}[-] % pro Stapelung.
SKILL_DESC_90000060,"Phillop erhält Drachen-Wut für 10 Sek., wenn er Schaden erleidet. Sein ANG und VERT steigen je um 0,8 %. Drachen-Wut kann bis zu 100-mal gestapelt werden."
SKILL_DESC_90000061,"Phillop erhält Drachen-Wut für 10 Sek., wenn er Schaden erleidet. Sein ANG und VERT steigen je um 1 %. Drachen-Wut kann bis zu 100-mal gestapelt werden."
SKILL_DESC_90000062,"Phillop erhält Drachen-Wut für 10 Sek., wenn er Schaden erleidet. Sein ANG und VERT steigen je um 1,2 %. Drachen-Wut kann bis zu 100-mal gestapelt werden."
SKILL_DESC_90000063,"Phillop erhält Drachen-Wut für 10 Sek., wenn er Schaden erleidet. Sein ANG und VERT steigen je um 1,4 %. Drachen-Wut kann bis zu 100-mal gestapelt werden."
SKILL_DESC_90000064,"Phillop erhält Drachen-Wut für 10 Sek., wenn er Schaden erleidet. Sein ANG und VERT steigen je um 1,7 %. Drachen-Wut kann bis zu 100-mal gestapelt werden."
SKILL_DESC_90000065,"Phillop erhält Drachen-Wut für 10 Sek., wenn er Schaden erleidet. Sein ANG und VERT steigen je um 2 %. Drachen-Wut kann bis zu 100-mal gestapelt werden."
SKILL_NAME_710,Schnellfeuer
SKILL_NAME_711,Schnellfeuer II
SKILL_NAME_712,Schnellfeuer III
SKILL_NAME_713,Schnellfeuer IV
SKILL_NAME_730,Leim-Bombe
SKILL_NAME_731,Leim-Bombe II
SKILL_NAME_732,Leim-Bombe III
SKILL_NAME_733,Leim-Bombe IV
SKILL_NAME_720,Rauchbombe
SKILL_NAME_721,Rauchbombe II
SKILL_NAME_722,Rauchbombe III
SKILL_NAME_723,Rauchbombe IV
SKILL_NAME_740,Kanone laden
SKILL_NAME_741,Kanone laden II
SKILL_NAME_742,Kanone laden III
SKILL_NAME_743,Kanone laden IV
SKILL_NAME_750,Waffenumbau
SKILL_DESC_710,"Greift alle Frontfeinde in einer gerade Linie an, verursacht [ffc800]{1}[-] Körp. Schaden und wirft sie zurück. Verursacht zusätzlich [ffc800]{2}[-] Körp. Schaden und betäubt das Ziel für {3} Sek., wenn es kein Held ist."
SKILL_DESC_711,Erhöht Schaden um [64ff64]{1}[-] %.
SKILL_DESC_712,Erhöht Schaden um [64ff64]{1}[-] %.
SKILL_DESC_713,Erhöht Schaden um [64ff64]{1}[-] %.
SKILL_DESC_720,"Fügt Feinden in Reichw. [ffc800]{1}[-] Körp. Schaden zu, erhöht [64ffff]{2}[-] Sek. lang den gegn. Schaden um [ff6464]{3}[-] % und blendet die Gegner [64ffff]{4}[-] Sek. lang."
SKILL_DESC_721,Erhöht Schaden um [64ff64]{1}[-] %.
SKILL_DESC_722,Erhöht Schaden um [64ff64]{1}[-] %.
SKILL_DESC_723,Fügt Feinden Schaden zu und betäubt sie für 1 Sek.
SKILL_DESC_730,Wirft eine [fa96fa]Leim-Bombe[-] auf einen zufälligen Feind. Die Bombe explodiert nach [64ffff]{1}[-] Sek. für [ffc800]{2}[-] Körp. Schaden proportional zu den aktuellen TP des Feindes an Feinden in Reichweite und betäubt für [64ffff]3[-] Sek. Beim direkten Angriff auf die Leim-Bombe wird das Ziel für [64ffff]2[-] Sek. betäubt.
SKILL_DESC_731,Erhöht Schaden um [64ff64]{1}[-] %.
SKILL_DESC_732,Erhöht Schaden um [64ff64]{1}[-] %.
SKILL_DESC_733,Erhöht Schaden um [64ff64]{1}[-] %.
SKILL_DESC_740,"Normale Angriffen haben eine [64ff64]15[-] %ige Chance eine Bombe abzufeuern, die [ffc800]{2}[-] Körp. Schaden an Feinden in Reichweite verursacht und sie für [64ffff]2[-] Sek. betäubt."
SKILL_DESC_741,Erhöht Schaden um [64ff64]{1}[-] %.
SKILL_DESC_742,Erhöht Schaden um [64ff64]{1}[-] %.
SKILL_DESC_743,Erhöht Schaden um [64ff64]{1}[-] %.
SKILL_DESC_90000070,"Erhält eine Chance von 25 %, beim Angreifen einen Stapel Schießpulver zu erhalten. Jeder Stapel Schießpulver erhöht den ANG um {1} %, die ANG-GESCHW. um {2} und den Schaden an Feinden, die keine Helden sind, um {3} %. Schießpulver ist bis zu {4}-mal stapelbar und kann nicht entfernt werden."
SKILL_DESC_90000071,"Erhält eine Chance von 25 %, beim Angreifen einen Stapel Schießpulver zu erhalten. Jeder Stapel Schießpulver erhöht den ANG um 3,6 %, die ANG-GESCHW. um 36 und den Schaden an Feinden, die keine Helden sind, um 3,6 %. Schießpulver ist bis zu 7-mal stapelbar und kann nicht entfernt werden."
SKILL_DESC_90000072,"Erhält eine Chance von 25 %, beim Angreifen einen Stapel Schießpulver zu erhalten. Jeder Stapel Schießpulver erhöht den ANG um 4,3 %, die ANG-GESCHW. um 43 und den Schaden an Feinden, die keine Helden sind, um 4,3 %. Schießpulver ist bis zu 7-mal stapelbar und kann nicht entfernt werden."
SKILL_DESC_90000073,"Erhält eine Chance von 25 %, beim Angreifen einen Stapel Schießpulver zu erhalten. Jeder Stapel Schießpulver erhöht den ANG um 5,1 %, die ANG-GESCHW. um 51 und den Schaden an Feinden, die keine Helden sind, um 5,1 %. Schießpulver ist bis zu 7-mal stapelbar und kann nicht entfernt werden."
SKILL_DESC_90000074,"Erhält eine Chance von 25 %, beim Angreifen einen Stapel Schießpulver zu erhalten. Jeder Stapel Schießpulver erhöht den ANG um 6,2 %, die ANG-GESCHW. um 62 und den Schaden an Feinden, die keine Helden sind, um 6,2 %. Schießpulver ist bis zu 7-mal stapelbar und kann nicht entfernt werden."
SKILL_DESC_90000075,"Erhält eine Chance von 25 %, beim Angreifen einen Stapel Schießpulver zu erhalten. Jeder Stapel Schießpulver erhöht den ANG um 7,5 %, die ANG-GESCHW. um 75 und den Schaden an Feinden, die keine Helden sind, um 7,5 %. Schießpulver ist bis zu 7-mal stapelbar und kann nicht entfernt werden."
SKILL_NAME_810,Blitzstrahl
SKILL_NAME_811,Blitzstrahl II
SKILL_NAME_812,Blitzstrahl III
SKILL_NAME_813,Blitzstrahl IV
SKILL_NAME_820,Heilender Regen
SKILL_NAME_821,Heilender Regen II
SKILL_NAME_822,Heilender Regen III
SKILL_NAME_823,Heilender Regen IV
SKILL_NAME_830,Flinker Wind
SKILL_NAME_831,Flinker Wind II
SKILL_NAME_832,Flinker Wind III
SKILL_NAME_833,Flinker Wind IV
SKILL_NAME_840,Kettenblitz
SKILL_NAME_841,Kettenblitz II
SKILL_NAME_842,Kettenblitz III
SKILL_NAME_843,Kettenblitz IV
SKILL_NAME_850,Geladener Schuss
SKILL_DESC_810,"Wirft [64ffff]5[-] Blitze auf zufällige Feinde und verursacht [ffc800]{1}[-] Mag. Schaden. Elektrifiziert getroffene Feinde. Wenn das Ziel bereits elektr. ist, wird das Ziel für [64ffff]{2}[-] Sek. betäubt."
SKILL_DESC_811,Erhöht Schaden um [64ff64]{1}[-] %.
SKILL_DESC_812,Erhöht Schaden um [64ff64]{1}[-] %.
SKILL_DESC_813,Erhöht Krit. Chance um [64ff64]{1}[-] %.
SKILL_DESC_820,Heilt [ffc800]{2}[-] TP für alle Verbündete für [64ffff]{1}[-] Sek.
SKILL_DESC_821,Erhöht Erholung um [64ff64]{1}[-] %.
SKILL_DESC_822,Erhöht Erholung um [64ff64]{1}[-] %.
SKILL_DESC_823,Reduziert eingehenden Schaden um [ff6464]{1}[-] % während der Zauberwirkung und verleiht Massenkontroll-Immunität.
SKILL_DESC_830,Erhöht für alle Verbündete ANG um [64ff64]{2}[-] % und ANG-GESCHW. um [64ff64]{3}[-] % für [64ffff]{1}[-] Sek.
SKILL_DESC_831,ANG-Boost steigt um [64ff64]{1}[-] %.
