KEY,"Thai"
Sub1_Viska_1_1_32,"ไม่เอาน่า พวกผีดิบชั้นต่ำจะสร้างเรือข้ามทะเลมาได้ยังไงกัน..."
Sub1_Viska_1_1_33,"แล้วถึงนั่นจะเป็นเรื่องจริง แล้วเจ้าจะรู้ได้ยังไง..."
Sub1_Viska_1_1_34,"!!!!"
Sub1_Viska_1_1_35,"ดูสิ พวกมันมาถึงที่นี่แล้ว"
Sub1_Viska_1_1_36,"นายทหาร เจ้าหนีไปเสียตั้งแต่ตอนนี้จะไม่ดีกว่าเหรอ"
Sub1_Viska_1_1_37,"พวกมันข้ามทะเลมาจริงๆ... พวกทหารนาวีมัวแต่ทำอะไรกันอยู่เนี่ย!"
Sub1_Viska_1_1_38,"กลับไปเมืองหลวงแล้วรายงาน Demia เร็วเข้า!"
Sub1_Viska_1_1_39,"แล้วเจ้าล่ะ!?"
Sub1_Viska_1_1_40,"เราจะทิ้งแม่หนูนั่นเอาไว้คนเดียวไม่ได้หรอกนะ! ข้าจะพานางไปยังป้อมปราการที่ใกล้ที่สุด!"
Sub1_Viska_1_1_41,"มานี่เถอะ"
Sub1_Viska_1_1_42,"เจ้าต้องไม่เป็นอะไร ข้าจะปกป้องเจ้าเอง!"
Sub1_Viska_1_1_43,"..."
Sub1_Viska_1_1_44,"*เฮ้อ* พวกมนุษย์ช่างน่ารำคาญจริงๆ"
Sub1_Viska_1_1_45,"พวกที่แม้แต่ตัวเองยังดูแลไม่ได้แต่กลับมัวมาห่วงคนอื่น"
Sub1_Viska_1_1_46,"...?!"
Sub1_Viska_1_1_47,"ป-ปีศาจงั้นหรือ!"
Sub1_Viska_1_1_48,"นี่เจ้าดูไม่ออกหรือไง เหอะ เหอะ... เอาเถอะ ข้าไม่โทษเจ้าเรื่องนั้นหรอก"
Sub1_Viska_1_1_49,"ยังไงซะเจ้าของร่างนี่ก็เคยเป็นมนุษย์ ฮี่ ฮี่ ฮี่ ฮี่!"
Sub1_Viska_1_1_50,"ส่วนข้าก็เป็นเด็กน้อยผู้น่ารักใช่ไหมล่ะ แน่นอนว่าเจ้าต้องแยกแยะไม่ออกอยู่แล้ว"
Sub1_Viska_1_1_51,"เจ้าปีศาจชั่วร้าย! เจ้าขโมยร่างของเด็กหญิงตัวเล็กๆ...!"
Sub1_Viska_1_1_52,"ขโมยเหรอ ฮี่ ฮี่ ฮี่ อย่าพูดแบบนั้นสิ"
Sub1_Viska_1_1_53,"ถ้าไม่ใช่เพราะข้า แม่หนูนี่คงกลายเป็นอาหารนกกาไปแล้ว"
Sub1_Viska_1_1_54,"หากไม่ได้ทำสัญญากับข้า นางก็คงตายจากบาดแผลที่ได้รับจากปีศาจตนอื่นไปแล้ว"
Sub1_Viska_1_1_55,"แบบนี้ข้าไม่ใช่ผู้มีพระคุณต่อนางหรอกเหรอ ฮี่ ฮี่ ฮี่..."
Sub1_Viska_1_1_56,"เอาเถอะ"
Sub1_Viska_1_1_57,"ข้าไม่สนใจที่จะฆ่ามดปลวกอย่างเจ้าหรอก"
Sub1_Viska_1_1_58,"แต่ถ้าเจ้าอยากจะท้าทายข้าก็ได้นะ"
Sub1_Viska_1_1_59,"ก็ได้ ข้าจะให้เวลาเจ้า 10 วินาที คิดดูดีๆ ว่าเจ้าจะสู้หรือจะหนีไปซะ"
Sub1_Viska_1_1_60,"แต่ถ้าเจ้าคิดจะสู้กับข้าละก็ เจ้าก็จงเตรียมใจตายเอาไว้ได้เลย ฮี่ ฮี่ ฮี่!"
Sub1_Viska_1_1_61,"อ-อี๋!"
Sub1_Viska_1_1_62,"อย่างที่คิดเอาไว้เลย เอาล่ะ อุปสรรคก็จัดการไปแล้ว"
Sub1_Viska_1_1_63,"ข้าชักหิวแล้วสิ..."
Sub1_Viska_1_1_64,"อะนะ อาจจะมีปีศาจระดับสูงนำกองทัพผีดิบพวกนั้นมาก็ได้..."
Sub1_Viska_1_1_65,"ข้าอยากจะเจอพวกมันเหลือเกิน งืม งืม งืม..."
Sub1_Viska_1_1_66,"ไหนดูซิ... ข้าควรจะเริ่มออกล่าเลยดีไหมนะ"
Sub1_Viska_1_2_1,"พวกผีดิบชั้นต่ำอย่างพวกเจ้าไม่มีค่าอะไรเลย!"
Sub1_Viska_1_2_2,"กินเท่าไหร่ก็ไม่ทำให้ข้าอิ่มได้!"
Sub1_Viska_1_2_3,"แถมยังรสชาติห่วยแตก! เฮ้อ ไร้คุณค่าทางโภชนาการสิ้นดี!"
Sub1_Viska_1_2_4,"และที่แย่ที่สุดก็คือ ไม่ได้ทำให้ข้าแข็งแกร่งขึ้นเลยด้วยซ้ำ!"
Sub1_Viska_1_2_5,"เจ้าตัวที่แข็งแกร่งที่สุดอยู่ไหนนะ นี่ไม่มีเลยเหรอเนี่ย!"
Sub1_Viska_1_2_6,"งั้น ข้าจะฆ่าพวกเจ้าให้หมดเลย! เคี้ยก ฮ่า ฮ่า ฮ่า!"
Sub1_Viska_1_3_1,"เอ๋ นี่เจ้าเป็นหัวหน้าหรือเปล่า"
Sub1_Viska_1_3_2,"เจ้าตัวโตใช้ได้เลยนะ... แต่ก็ยังเป็นผีดิบชั้นต่ำอยู่ดี"
Sub1_Viska_1_3_3,"แถมเจ้ายังดูน่าเกลียดจนไม่น่ากินเอาเสียเลย ไม่หรอก เจ้าดูไม่เหมือนหัวหน้าเลย..."
Sub1_Viska_1_3_4,"เคี้ยก ฮ่า ฮ่า...!!!"
Sub1_Viska_1_3_5,"งืม งืม งืม ข้าไม่ควรมาข้องแวะกับพวกผีดิบเลยจริงๆ"
Sub1_Viska_1_3_6,"พวกมันไม่รู้ด้วยซ้ำว่าข้าเป็นปีศาจระดับสูงแค่ไหน"
Sub1_Viska_1_3_7,"แล้วนี่พวกเจ้าก็เอาแต่ท้าทายข้าอยู่ได้! ขยะเอ้ย!"
Sub1_Viska_1_4_1,"*ถ่มน้ำลาย* อ่อก รสชาติชวนแหวะ"
Sub1_Viska_1_4_2,"เอาล่ะ ข้าได้ข้อมูลที่ข้าต้องการจากวิญญาณที่ข้ากินแล้ว"
Sub1_Viska_1_4_3,"มัลดุคคือนายของพวกมัน หือ"
Sub1_Viska_1_4_4,"มัลดุค ข้าไม่คิดว่าข้าเคยได้ยินชื่อนี้ในโลกปีศาจมาก่อนนะ..."
Sub1_Viska_1_4_5,"นี่เขากลายเป็นปีศาจในโลกนี้งั้นหรือ เขาได้รับแต่งตั้งให้เป็นที่ปรึกษาของ Angmund ภายหลังจากที่กลายเป็นนักเวทผีดิบ..."
Sub1_Viska_1_4_6,"ถ้าอย่างนั้นเขาอาจจะแข็งแกร่งก็ได้ แต่ข้าก็ไม่ชอบที่เขาเป็นพวกผีดิบอยู่ดี..."
Sub1_Viska_1_4_7,"โอ้ เอาเถอะ ถึงยังไงเป้าหมายของข้าก็คือการกลืนกินและดูดซับจาก Angmund และสมุนของเขาทั้งหมดอยู่ดี"
Sub1_Viska_1_4_8,"ดังนั้น ข้าต้องไปที่ Galluah Plains อย่างนั้นหรือ แต่ข้าไม่คิดว่าข้าจะข้ามทะเลไปได้ด้วยตัวเอง..."
Sub1_Viska_1_4_9,"โอ้ เอาเถอะ!"
Sub1_Viska_1_4_10,"ข้ามั่นใจว่าเดินไปเรื่อยๆ ก็คงจะถึงเอง ลา ลา ลา"
Sub1_Viska_2_1_1,"พลังงานจากป่านี้ค่อนข้างทรงพลังเลยทีเดียว"
Sub1_Viska_2_1_2,"ถึงมันจะไม่เหมาะกับปีศาจอย่างข้าสักเท่าไหร่ก็ตาม..."
Sub1_Viska_2_1_3,"หา"
Sub1_Viska_2_1_4,"ข้าว่าข้าได้กลิ่นผีดิบจากด้านนั้นแฮะ..."
Sub1_Viska_2_1_5,"อืม ใช่แล้ว ประสาทรับกลิ่นของข้านี่ใช้ได้เลยนะ"
Sub1_Viska_2_1_6,"กลิ่นมาจากทะเล งั้นพวกมันก็อาจจะนั่งเรือมาจาก Galluah Plains ก็ได้"
Sub1_Viska_2_1_7,"ชิ แต่มนุษย์พวกนี้ช่างอ่อนแอเหลือเกิน"
Sub1_Viska_2_1_8,"แค่สู้กับพวกโครงกระดูกสวะๆ นี่ก็แทบจะเอาตัวไม่รอดกันแล้ว..."
Sub1_Viska_2_1_9,"น่าสมเพชชะมัด"
Sub1_Viska_2_1_10,"ฮืม ใครจะไปสนใจเวทมนตร์ที่ปีศาจชั้นต่ำพวกนั้นใช้สร้างกองทัพชั้นสวะกัน"
Sub1_Viska_2_1_11,"ไม่สนร๊อกก"
Sub1_Viska_2_1_12,"เอาล่ะ ข้าว่า ข้าควรไปจริงๆ ได้แล้ว..."
Sub1_Viska_2_1_13,"หา"
Sub1_Viska_2_1_14,"ปีศาจชั่วร้าย! ออกไปจาก Elidora ซะ!"
Sub1_Viska_2_1_15,"เจ้ากล้านำความเสื่อมเสียมาสู่องค์ราชินีและเหยียดหยามเกียรติภูมิของเผ่าฮาร์ปี้!"
Sub1_Viska_2_1_16,"ไปซะ เจ้าปีศาจ!"
Sub1_Viska_2_1_17,"ข้าจะทำลายพวกเจ้าให้หมด ไม่ให้เจ้ากล้านำความเสื่อมเสียมาสู่ Elidora อีก!"
Sub1_Viska_2_1_18,"และเจ้า เจ้าปีศาจที่ซ่อนอยู่ตรงนั้นน่ะ!"
Sub1_Viska_2_1_19,"เลิกซ่อนตัวแล้วออกมาเดี๋ยวนี้!"
Sub1_Viska_2_1_20,"น่ารำคาญจริงๆ แบบนี้ก็ช่วยไม่ได้สินะ"
Sub1_Viska_2_1_21,"เจ้ารู้ได้ยังไงกัน ข้าค่อนข้างมั่นใจว่าเจ้าควรรู้สึกถึงข้าโดยไม่ต่างจากมนุษย์คนหนึ่งนะ"
Sub1_Viska_2_1_22,"ถามลมที่พัดรอบตัวเจ้าสิ!"
Sub1_Viska_2_1_23,"ฮ่าาาา!"
Sub1_Viska_2_1_24,"เดี๋ยวนะ เดี๋ยว ใจเย็นก่อน"
Sub1_Viska_2_1_25,"ข้าไม่ได้เกี่ยวข้องกับพวกผีดิบสวะพวกนั้นนะ"
Sub1_Viska_2_1_26,"ข้ากำลังหาทางไปกลืนกินนายของพวกมันอยู่ต่างหาก"
Sub1_Viska_2_1_27,"ถ้ารู้อย่างนี้แล้ว เจ้าจะปล่อยข้าไปได้ไหม"
Sub1_Viska_2_1_28,"กินงั้นหรือ..."
Sub1_Viska_2_1_29,"ข้าไม่รู้ว่าเจ้าหมายถึงอะไร... แต่เจ้าก็ยังเป็นปีศาจอยู่ดี! เจ้าคือศัตรูของเรา!"
Sub1_Viska_2_1_30,"ข้าไม่มีวันเชื่อคำพูดของพวกปีศาจหรอก!"
Sub1_Viska_2_1_31,"เพียงแค่ข้านึกถึงสิ่งที่พวกเจ้าเคยทำกับพวกข้า...!"
Sub1_Viska_2_1_32,"ไม่เอาน่า เจ้านี่มันช่างอวดดีจริงๆ"
Sub1_Viska_2_1_33,"เอาล่ะ ถ้าเจ้ายังไม่เข้าใจ ข้าก็คงต้องแสดงฝีมือให้เจ้าได้เห็นละนะ"
Sub1_Viska_2_1_34,"เข้ามาเลยเจ้าสมองนกเอ้ย"
Sub1_Viska_2_1_35,"อย่ามาดูถูกกันนะ เจ้าปีศาจ!"
Sub1_Viska_2_2_1,"ชิ!"
Sub1_Viska_2_2_2,"ช่างต่างกันเหลือเกิน... จากเจ้าพวกก่อนหน้า...!"
Sub1_Viska_2_2_3,"ฮืม สำหรับพวกสมองนกอย่างเจ้า ถือว่าฝีมือดีทีเดียวเลย!"
Sub1_Viska_2_2_4,"ข้าคิดว่าที่นี่มีแต่พวกอ่อนปวกเปียกเสียอีก"
Sub1_Viska_2_2_5,"แบบนี้คงพอทำให้ข้าสนุกได้บ้าง! เคี้ยก ฮ่า ฮ่า!"
Sub1_Viska_2_2_6,"ข้าบอกแล้วว่าอย่าดูถูกนักรบฮาร์ปี้เกินไปนัก เจ้าปีศาจ!"
Sub1_Viska_2_2_7,"ข้ายังสู้ไหว!"
Sub1_Viska_2_2_8,"น่าขำจริงๆ เลย เจ้าสมองนกเอ้ย"
Sub1_Viska_2_2_9,"ดูสภาพตัวเองบ้างสิ..."
Sub1_Viska_2_2_10,"ถึงเจ้าจะสู้ต่อไป ผลลัพธ์ก็ไม่ต่างไปจากนี้หรอก"
Sub1_Viska_2_2_11,"แล้วข้าก็ไม่คิดว่าเจ้าจะรสชาติดีด้วย อืม"
Sub1_Viska_2_2_12,"เจ้าเอาแต่พูดพล่ามเรื่องการกลืนกิน นี่เจ้าเป็นปีศาจพรรค์ไหนกันแน่เนี่ย"
Sub1_Viska_2_2_13,"งืม งืม ข้าเหรอ"
Sub1_Viska_2_2_14,"ข้าคือ Viska"
Sub1_Viska_2_2_15,"ข้ากลืนกินวิญญาณของปีศาจที่แข็งแกร่ง แล้วข้าก็จะแข็งแกร่งขึ้น"
Sub1_Viska_2_2_16,"แล้วในท้ายที่สุด ข้าก็จะกลายเป็นปีศาจที่ยิ่งใหญ่ที่สุดอย่างราชาปีศาจยังไงล่ะ!"
Sub1_Viska_2_2_17,"ราชาปีศาจงั้นหรือ"
Sub1_Viska_2_2_18,"อะไรกันเนี่ย..."
Sub1_Viska_2_2_19,"นี่ เจ้าอย่ามาพูดแบบนั้นกับความฝันของคนอื่นนะ"
Sub1_Viska_2_2_20,"ข้าอยากจะเป็นผู้ยิ่งใหญ่ที่สุดแล้วมันผิดตรงไหนฮะ"
Sub1_Viska_2_2_21,"..."
Sub1_Viska_2_2_22,"ยังไงก็ตาม ข้ากำลังหาทางไปกลืนกินหัวหน้าของพวกผีดิบนี้อยู่"
Sub1_Viska_2_2_23,"ข้าจะกินมัน แล้วก็แข็งแกร่งขึ้น... แล้วก็กินอีก ถ้าเจออะไรดีๆ ระหว่างทาง ฮี่ ฮี่..."
Sub1_Viska_2_2_24,"...!!"
Sub1_Viska_2_2_25,"เจ้าไม่ต้องห่วงหรอกนะ เจ้าสมองนก"
Sub1_Viska_2_2_26,"ข้าน่ะไม่สนใจวิญญาณของสิ่งมีชีวิตจากอาณาจักรโลกหรอก"
Sub1_Viska_2_2_27,"อืม แต่ข้าอาจจะสนใจอาหารของพวกเจ้าบ้างน่ะนะ"
Sub1_Viska_2_2_28,"เอาล่ะ ข้าจะไปกลืนกินหัวหน้าของพวกมันแล้ว อย่ามาเกะกะทางข้า เข้าใจไหม"
Sub1_Viska_2_2_29,"ไปล่ะ!"
Sub1_Viska_2_2_30,"..."
Sub1_Viska_2_2_31,"ปีศาจที่ตามล่าปีศาจตนอื่นงั้นหรือ"
Sub1_Viska_2_2_32,"ข้าต้องรายงานเรื่องนี้ให้พวกเอลฟ์"
Sub1_Viska_3_1_1,"*ฟุดฟิดๆ* กลิ่นคาวเลือดเข้มข้นมาก"
Sub1_Viska_3_1_2,"นั่นเป็นเพราะมันอยู่ถัดจาก Galluah Plains หรือเปล่านะ"
Sub1_Viska_3_1_3,"เจ้ามัลดุคนั่น... มันต้องพยายามหาซากศพเพิ่มอีกแน่ๆ"
Sub1_Viska_3_1_4,"ข้าจะตามกลิ่นไปก่อน"
Sub1_Viska_3_2_1,"หือ นี่คือ..."
Sub1_Viska_3_2_2,"ฮ่าาาา!"
Sub1_Viska_3_2_3,"ฮูวว..."
Sub1_Viska_3_2_4,"ชิ อย่างที่คิดเอาไว้เลย..."
Sub1_Viska_3_2_5,"ฝูงผีดิบอ่อนแออีกแล้วเหรอ"
Sub1_Viska_3_2_6,"น่าเบื่ออะไรเบอร์นี้"
Sub1_Viska_3_2_7,"ไหนดูซิ..."
Sub1_Viska_3_2_8,"นักรบ เดินหน้า! ถ่วงเวลาไว้จนกว่าชาแมนจะร่ายเวทได้!"
Sub1_Viska_3_2_9,"เราจะกำจัดเจ้าพวกผีดิบนั่นด้วยเวทมนตร์ที่ทรงพลัง!"
Sub1_Viska_3_2_10,"ปลดปล่อยซากร่างของเพื่อนพ้องให้เป็นอิสระ!"
Sub1_Viska_3_2_11,"วูวววววว!"
Sub1_Viska_3_2_12,"เอ๋ พวกนั้นกำลังเตรียมที่จะทำการใหญ่อะไรอยู่หรือเปล่าน่ะ"
Sub1_Viska_3_2_13,"แต่..."
Sub1_Viska_3_2_14,"ฝน... ลม... สายฟ้า!!!"
Sub1_Viska_3_2_15,"เฮอะ ไม่จบไม่สิ้นเลย...!"
Sub1_Viska_3_2_16,"พวกมันจะคืนชีพกลับมาเรื่อยๆ ยกเว้นว่าจะเผามันให้สิ้นซาก!"
Sub1_Viska_3_2_17,"แม้แต่พวกนักรบก็เริ่มอ่อนล้าแล้ว..."
Sub1_Viska_3_2_18,"เราไม่มีทางเลือก..."
Sub1_Viska_3_2_19,"เราจะถอยไปจัดกำลังกันใหม่ก่อน!"
Sub1_Viska_3_2_20,"เฮ้อ ผลมันเห็นกันชัดเจนอยู่แล้ว"
Sub1_Viska_3_2_21,"พวกนั้นสู้ได้ดีสำหรับสิ่งมีชีวิตจากอาณาจักรโลก แต่ก็ยังมีขีดจำกัด"
Sub1_Viska_3_2_22,"เอาล่ะ ข้าไปดีกว่า... ไม่ เดี๋ยวก่อน"
Sub1_Viska_3_2_23,"ข้าคิดว่าข้าเคยได้ยินอะไรบางอย่างเกี่ยวกับเมือง Orvel..."
Sub1_Viska_3_2_24,"ใช่แล้ว มีอาหารพื้นเมืองที่มีซอสพิเศษจากพวกออร์คแห่ง Ogria..."
Sub1_Viska_3_2_25,"เมนูหมูป่ารสเลิศ!"
Sub1_Viska_3_2_26,"อืมม... สงสัยจังว่ารสชาติจะเป็นยังไง"
Sub1_Viska_3_2_27,"...แบบนี้ก็ช่วยไม่ได้สินะ ข้าต้องไปดูสักหน่อย..."
Sub1_Viska_3_2_28,"หมูป่า หมูป่า หมูป่ารสเลิศ..."
Sub1_Viska_3_2_29,"หลบไป! ข้าจะกลับไปที่ฐาน... ฮึ่ม!?"
Sub1_Viska_3_3_1,"ฮ่าาาา..."
Sub1_Viska_3_3_2,"อั่ก..."
Sub1_Viska_3_3_3,"พวกมันมีเยอะมากเลยนะเนี่ย"
Sub1_Viska_3_3_4,"โอ้ เอาเถอะ แม้จะเป็นวิญญาณเลวๆ แต่ก็ยังให้พลังงาน..."
Sub1_Viska_3_3_5,"พวกเจ้าทั้งหมดจะโดนเสียบ!"
Sub1_Viska_3_3_6,"นั่นมัน... ปีศาจงั้นเหรอ! ทำไมปีศาจถึงได้ช่วย..."
Sub1_Viska_3_3_7,"แล้วพวกผีดิบที่เคยลุกขึ้นมาได้เรื่อยๆ แม้ว่าจะโดนเวทมนตร์ที่ทรงพลังก็ตาม..."
Sub1_Viska_3_3_8,"พวกมันกลับลุกไม่ขึ้นเมื่อโดนหนามพวกนั้น..."
Sub1_Viska_3_4_1,"นี่คือจุดจบ!!!"
Sub1_Viska_3_4_2,"ว๊าก..."
Sub1_Viska_3_4_3,"แหวะ รสชาติแย่ชะมัด อยากจะอ้วกจริงๆ..."
Sub1_Viska_3_4_4,"เจ้าเป็นอะไรไหม"
Sub1_Viska_3_4_5,"ก่อนอื่น ข้าขอขอบคุณเจ้า"
Sub1_Viska_3_4_6,"ข้าคือ Kaulah ข้าเป็นรองหัวหน้าเผ่าออร์ค"
Sub1_Viska_3_4_7,"เจ้าเป็นปีศาจไม่ใช่เหรอ... ทำไมเจ้าถึง..."
Sub1_Viska_3_4_8,"แหวะ โปรดรอก่อน..."
Sub1_Viska_3_4_9,"ข้ากินของน่าสะอิดสะเอียนเยอะเกินไปจนตอนนี้ข้ารู้สึกอยากจะอ้วก... เออะ"
Sub1_Viska_3_4_10,"แหวะ ข้าคิดว่า ถ้าได้กินหมูป่าอร่อยๆ ข้าคงรู้สึกดีขึ้น..."
Sub1_Viska_3_4_11,"..."
Sub1_Viska_3_4_12,"...อืม งั้นเหรอ"
Sub1_Viska_3_4_13,"ถ้างั้น ตามข้ามาสิ"
Sub1_Viska_3_4_14,"ข้าจะปรุงอาหารพื้นเมืองที่ยอดเยี่ยมที่สุดของออร์คให้เจ้าเอง"
Sub1_Viska_3_4_15,"(โป๊ะเช๊ะ นี่แหละที่ข้าต้องการ!)"
Sub1_Viska_3_5_1,"โอย อิ่มตื้อเลย"
Sub1_Viska_3_5_2,"อย่างที่คิดเอาไว้เลย!"
Sub1_Viska_3_5_3,"แล้วอาหารก็มากมายเหลือเกิน! รสชาติก็ยอดเยี่ยม!"
Sub1_Viska_3_5_4,"อาหารของอาณาจักรโลกนี่รสชาติดีจริงๆ"
Sub1_Viska_3_5_5,"ฮ่า ฮ่า ฮ่า! การช่วยพวกออร์คเป็นอะไรที่ดีจริงๆ"
Sub1_Viska_3_5_6,"ฮ่า ฮ่า ฮ่า ข้าดีใจที่เจ้าชอบนะ"
Sub1_Viska_3_5_7,"แต่เมื่อกี้นี้เจ้าว่าอะไรนะ ตอนสุดท้ายน่ะ"
Sub1_Viska_3_5_8,"หา ม-ไม่มีอะไร อาหารอร่อยมาก ตัวข้าจะแตกอยู่แล้วนี่"
Sub1_Viska_3_5_9,"ฮ่า ฮ่า ก็ได้ๆ"
Sub1_Viska_3_5_10,"ข้าต้องขอขอบคุณอีกครั้งที่เจ้าช่วยพวกเราไว้นะ"
Sub1_Viska_3_5_11,"แต่ถึงอย่างนั้น..."
Sub1_Viska_3_5_12,"คนของข้าบางคนก็ยังคิดว่าเจ้าเป็นตัวอันตรายอยู่ดี"
Sub1_Viska_3_5_13,"ดังนั้น ถ้าเจ้าหมดธุระที่นี่แล้วละก็... ข้าต้องขอให้เจ้ารีบไปแล้วล่ะ"
Sub1_Viska_3_5_14,"อืม เจ้าฉลาดมาก เอาเถอะ ข้าเข้าใจ"
Sub1_Viska_3_5_15,"ไม่เป็นไร ข้าเสร็จธุระของข้าที่นี่แล้ว และข้าก็รู้สึกดีมาก งั้นข้าไปละนะ"
Sub1_Viska_3_5_16,"ข้าคงไม่ได้ทำให้เจ้ารู้สึกไม่ดีใช่ไหม"
Sub1_Viska_3_5_17,"แต่ในฐานะผู้นำเผ่า ข้าขอทราบนามของผู้มีพระคุณที่ช่วยเหลือเราจะได้ไหม..."
Sub1_Viska_3_5_18,"ฮี่ ฮี่ ถ้าเจ้าต้องการอย่างนั้นน่ะนะ"
Sub1_Viska_3_5_19,"ข้าชื่อ Viska"
Sub1_Viska_3_5_20,"ปีศาจผู้ยิ่งใหญ่ที่จะเป็นราชาปีศาจยังไงล่ะ!"
Sub1_Viska_3_5_21,"..? ราชาปีศาจงั้นหรือ"
Sub1_Viska_3_5_22,"ทำไมล่ะ เจ้าจ้องหน้าข้าแบบนั้นทำไม"
Sub1_Viska_3_5_23,"อืม... ไม่มีอะไร ข้าแค่คิดว่าน่าสนใจดี"
Sub1_Viska_3_5_24,"แล้วทำไมเจ้าถึงอยากจะเป็นราชาปีศาจล่ะ"
Sub1_Viska_3_5_25,"เพราะการเป็นราชาปีศาจคือการเป็นผู้ที่ยอดเยี่ยมที่สุดไงล่ะ!"
Sub1_Viska_3_5_26,"แล้วข้าก็จะได้กินทุกอย่างที่ข้าต้องการ ทำอะไรก็ได้ที่ข้าต้องการ"
Sub1_Viska_3_5_27,"หรือพูดง่ายๆ ก็คือ ข้าจะสนุกสุดๆ ไปเลย ฮี่ ฮี่ ฮี่"
Sub1_Viska_3_5_28,"อืม ข้าว่าการเป็นผู้ที่ยอดเยี่ยมที่สุดก็มีความหมายในตัวเองนั่นแหละนะ"
Sub1_Viska_3_5_29,"ขอข้าถามอะไรเจ้าหน่อยสิ"
Sub1_Viska_3_5_30,"หากเจ้าได้เป็นราชาปีศาจแล้ว เจ้าจะทำอะไรกับอาณาจักรโลกหรือ"
