KEY,Russian
Sub1_Ophelia_3_18,"Я знала, что ты придёшь сюда."
Sub1_Ophelia_3_19,"Девочка, явившаяся мне в последнем сне..."
Sub1_Ophelia_3_20,"А, Вы кто?.."
Sub1_Ophelia_4_1,А... Голова... Что же здесь произошло...
Sub1_Ophelia_4_2,Где это я?!
Sub1_Ophelia_4_3,Все целы?
Sub1_Ophelia_4_4,...
Sub1_Ophelia_4_5,Ау!
Sub1_Ophelia_4_6,Почему... Вы так притихли?
Sub1_Ophelia_4_7,Карточки! Вы же шутите?
Sub1_Ophelia_4_8,"Да ладно вам, прекращайте~~"
Sub1_Ophelia_4_9,"Вы же знаете, я не люблю такие шутки, отвечайте скорее."
Sub1_Ophelia_4_10,Эллисад! Велликиа! Карда! Фанэлити! Гигант!!
Sub1_Ophelia_4_11,Это...
Sub1_Ophelia_4_12,???
Sub1_Ophelia_4_13,Такое дело...
Sub1_Ophelia_4_14,"Я виновата в том, что они исчезли."
Sub1_Ophelia_4_15,Я не должна была их потерять... Я во всём виновата...
Sub1_Ophelia_4_16,А... Ну... Если Вы не против... Я могу Вам помочь...
Sub1_Ophelia_4_17,Не стоит...
Sub1_Ophelia_4_18,А Вы не могли бы мне подсказать обратный путь отсюда?
Sub1_Ophelia_4_19,Нужно найти способ вернуть их.
Sub1_Ophelia_4_20,"Ммм... Говорят, дорога в округе Древа Мира очень запутанная и опасная."
Sub1_Ophelia_4_21,"По... Поэтому... Будет лучше, если я покажу Вам путь..."
Sub1_Ophelia_4_22,Вы здесь добывали сок Древа Мира?
Sub1_Ophelia_4_23,Да... Молодые побеги... Стимулируют работу мозга...
Sub1_Ophelia_4_24,А я для вдохновения... Этот... Я... Просто подрабатываю писателем...
Sub1_Ophelia_4_25,"Ого, надо же, писатель! Классно!"
Sub1_Ophelia_4_26,"Хе-хе... Я стесняюсь говорить, но я пишу любовные романы."
Sub1_Ophelia_4_27,Мне тоже нравятся любовные романы.
Sub1_Ophelia_4_28,"Особенно поэма Уайлда Глесиса, «Неспелая любовь, как неспелое яблоко №1»!!!"
Sub1_Ophelia_4_29,Конец её просто... Как человек мог додуматься до такого?!
Sub1_Ophelia_4_30,А-ха-ха... Я тоже хорошо знаком... С этим писателем...
Sub1_Ophelia_4_31,"А, кстати, Офелия, Вы сказали, что Вы астролог?"
Sub1_Ophelia_4_32,А-а да! А ещё во время путешествий я гадаю людям.
Sub1_Ophelia_4_33,"Карточки были так счастливы, когда я гадала людям..."
Sub1_Ophelia_4_34,Соберитесь... Вы найдёте способ их вернуть...
Sub1_Ophelia_4_35,"Кстати... Если Вы не против, не могли бы Вы ещё поподробнее рассказать о себе?.."
Sub1_Ophelia_5_1,Ого... Вы преследуете свою судьбу?!
Sub1_Ophelia_5_2,"Если быть точнее, судьбоносного незнакомца..."
Sub1_Ophelia_5_3,"Что?.. Когда Вы говорили о судьбе, Вы это имели в виду?"
Sub1_Ophelia_5_4,"Я то думал, что Вы расскажете про какое-нибудь противостояние мировой опасности..."
Sub1_Ophelia_5_5,"Хе-хе, Девичья любовь намного важнее всякой мировой опасности."
Sub1_Ophelia_5_6,(Отправиться в путешествие только ради любви...)
Sub1_Ophelia_5_7,(Как раз подойдёт для названия 2-й части.)
Sub1_Ophelia_5_8,А-ха-ха... Вот оно что...
Sub1_Ophelia_5_9,Но всё это не имеет смысла без моих друзей...
Sub1_Ophelia_5_10,Мм... Исходя из Ваших рассказов... Эти друзья...
Sub1_Ophelia_5_11,"для Вас, как частичка души..."
Sub1_Ophelia_5_12,Душа... Всё запутанно.
Sub1_Ophelia_5_13,"Просто, только я могу их видеть..."
Sub1_Ophelia_5_14,"О? Я заметила, что для Вас такие таинственные рассказы не в новинку."
Sub1_Ophelia_5_15,"Обычно, когда люди слышат мою историю, они думают, что я шучу..."
Sub1_Ophelia_5_16,"Мм... Думаю, мы просто с Вами из одного теста сделаны..."
Sub1_Ophelia_5_17,Я обыкновенный гном...
Sub1_Ophelia_5_18,Гном? А! Так вот почему у Вас такие уши...
Sub1_Ophelia_5_19,Хе-хе... Вы меня смущаете...
Sub1_Ophelia_5_20,"Ну... В любом случае, я тоже впервые слышу про таких друзей..."
Sub1_Ophelia_5_21,"Да и в библиотеке, кажется, не было книг об этом..."
Sub1_Ophelia_5_22,Библиотека?
Sub1_Ophelia_5_23,О... Разве я Вам не говорил?..
Sub1_Ophelia_5_24,"Писатель, это моя дополнительная профессия, основная же профессия - это летописец в Королевстве в Орвеле."
Sub1_Ophelia_5_25,Ого... Летописец в Королевстве в Орвеле?
Sub1_Ophelia_5_26,"Летописец в библиотеке Королевства в Орвеле, там, где находятся все существующие книги?"
Sub1_Ophelia_5_27,"Хе-хе... Это всё благодаря принцессе Скарлет, которая любит книги..."
Sub1_Ophelia_5_28,"Я слышала, что библиотека Королевства в Орвелии является сокровищницей знаний."
Sub1_Ophelia_5_29,А может быть я смогу найти моих друзей там?
Sub1_Ophelia_5_30,"Лео, а можно я тоже последую за Вами в библиотеку?"
Sub1_Ophelia_5_31,Я хочу узнать способ вернуть моих друзей обратно.
Sub1_Ophelia_5_32,"Что? Мм... мм... Королевская библиотека - это не простое место, куда может попасть каждый..."
Sub1_Ophelia_5_33,А-ха-ха... Э... Тогда... Я получу разрешение вместо Вас...
Sub1_Ophelia_5_34,(Ура!)
Sub1_Ophelia_6_1_1,Ух ты!.. Как здорово...
Sub1_Ophelia_6_1_2,Я вся в нетерпении!..
Sub1_Ophelia_6_1_3,"Иногда я , конечно, бывала в столице с концертом... Но чтобы побывать в Королевской библиотеке."
Sub1_Ophelia_6_1_4,"Это здание... Самая древняя постройка, которая была создана при основании Королевства."
Sub1_Ophelia_6_1_5,"Всё благодаря предкам королей, которые любили чтение... Библиотека увеличилась до невероятных размеров."
Sub1_Ophelia_6_1_6,"Здесь собраны все книги, со всего света, даже те, что очень тяжело найти."
Sub1_Ophelia_6_1_7,Даже в период войны с демонами... Я был в этом месте и охранял книги.
Sub1_Ophelia_6_1_8,(Чтоо... Война с демонами... Сколько же ему тогда лет?!)
Sub1_Ophelia_6_1_9,"Ого... Если она настолько велика, то там наверняка есть мои любимые..."
Sub1_Ophelia_6_1_10,книги писателя Уайлда Глесиса!
Sub1_Ophelia_6_1_11,А-ха-ха... Скорее всего...
Sub1_Ophelia_6_1_12,"Приветствую Вас, летописец."
Sub1_Ophelia_6_1_13,"А... Вы были в библиотеке. Летописец Лео приветствует Вас, принцесса."
Sub1_Ophelia_6_1_14,"Упс!.. Ведьма Офелия приветствует Вас, принцесса!"
Sub1_Ophelia_6_1_15,Ведьма?
Sub1_Ophelia_6_1_16,"(Божечки... Я не должна была упоминать в Королевстве о том, что я ведьма.)"
Sub1_Ophelia_6_1_17,Она... Не враг...
Sub1_Ophelia_6_1_18,"Я встретил её, когда был за пределами столицы..."
Sub1_Ophelia_6_1_19,"Она искренне просила меня помочь ей найти книги, которые она хотела прочесть... Я не смог ей отказать..."
Sub1_Ophelia_6_1_20,"С Вашего разрешения... Я подумал, что... Обычные книги... Я бы смог ей показать..."
Sub1_Ophelia_6_1_21,"Удивительно, что это говорит сам Летописец."
Sub1_Ophelia_6_1_22,"Тот, кому Вы доверяете, тому доверяю и я."
Sub1_Ophelia_6_1_23,"Надеюсь, что Вы найдёте здесь то, что ищите."
Sub1_Ophelia_6_1_24,Благодарю Вас! Принцесса!!
Sub1_Ophelia_6_1_25,"У меня есть важный разговор к Вам, в связи с болезнью отца."
Sub1_Ophelia_6_1_26,"Может Вы, летописец, сможете дать мне ответ."
Sub1_Ophelia_6_1_27,Если есть хотя бы малейший шанс...
Sub1_Ophelia_6_1_28,"Не то чтобы о возвращении, здесь даже книг о картах нет..."
Sub1_Ophelia_6_1_29,Вы не смогли... Найти книгу...
Sub1_Ophelia_6_1_30,Мм... Может в запретном отделе что-то найдётся...
Sub1_Ophelia_6_1_31,Запретный отдел?
Sub1_Ophelia_6_1_32,Редкие издания у нас находятся под особым надзором в запретном отделе...
Sub1_Ophelia_6_1_33,Потеря таких книг - это большой ущерб для королевства.
Sub1_Ophelia_6_1_34,"Да, и эти книги отличаются от обычных... Поэтому я не могу самостоятельно..."
Sub1_Ophelia_6_1_35,"Аа... Нужно перестать говорить лишнее... Забудьте всё, что я только что сказал!"
Sub1_Ophelia_6_1_36,"Нет, Лео! Спасибо за то, что рассказали!"
Sub1_Ophelia_6_1_37,Я попытаюсь там их найти.
Sub1_Ophelia_6_1_38,Прошу прощения... Но Вы не можете туда попасть.
Sub1_Ophelia_6_1_39,Так что... Счастливого пути...
Sub1_Ophelia_6_1_40,Я не могу... Просто так сдаться.
Sub1_Ophelia_6_1_41,"Они для меня семья, что была со мной с самого детства."
Sub1_Ophelia_6_1_42,Я... Я не могу их просто так бросить.
Sub1_Ophelia_6_1_43,Прошу Вас! Молю Вас!
Sub1_Ophelia_6_1_44,"Даже если есть малейший шанс, я сделаю для этого всё."
Sub1_Ophelia_6_1_45,Пересечение запретной зоны без разрешения - очень страшное нарушение.
Sub1_Ophelia_6_1_46,Принцесса!
Sub1_Ophelia_6_1_47,Хорошо.
Sub1_Ophelia_6_1_48,Я прониклась Вашими словами!
Sub1_Ophelia_6_1_49,... Хоть и не могу дать Вам много времени.
Sub1_Ophelia_6_2_1,Жутко... Здесь совсем другая энергетика!
Sub1_Ophelia_6_2_2,Нет-нет. Мне совсем не страшно!
Sub1_Ophelia_6_2_3,Карточки. Я вас обязательно спасу.
Sub1_Ophelia_6_2_4,Э-это... Осторожнее...
Sub1_Ophelia_6_2_5,Книги в запретной зоне находятся под властью магии...
Sub1_Ophelia_6_2_6,"У всех них скверный характер... Если их разозлить, то они могут и накинуться..."
Sub1_Ophelia_6_2_7,"Поэтому доступ сюда есть только у меня, на правах администратора..."
Sub1_Ophelia_6_2_8,Что?! Книги нападают?..
Sub1_Ophelia_6_2_9,"Лео, постараюсь быть осторожнее!!"
Sub1_Ophelia_6_2_10,Мм... Откуда же следует начать...
Sub1_Ophelia_6_2_11,Что?..
Sub1_Ophelia_6_2_12,[Тревога! Тревога!]
Sub1_Ophelia_6_2_13,[Вторжение захватчиков! Вторжение захватчиков!]
Sub1_Ophelia_6_2_14,[Все подъём!! Подъём!!]
Sub1_Ophelia_6_2_15,Тс! За... Замолчи!
Sub1_Ophelia_6_2_16,[Замолчи??]
Sub1_Ophelia_6_2_17,"Да, замолчи!"
Sub1_Ophelia_6_2_18,[...«Замолчи» ввод...]
Sub1_Ophelia_6_2_19,[Бип!!!!!]
Sub1_Ophelia_6_2_20,Трррр
Sub1_Ophelia_6_2_21,О-о-о...
Sub1_Ophelia_6_2_22,Мы пропали!!!!!!!!!!
Sub1_Ophelia_6_3_1,"Фух... Нужно дезактивировать её, так чтобы книги остались невредимыми!"
Sub1_Ophelia_6_3_2,Осторожно! Нельзя чтобы на книгах появились царапины!
Sub1_Ophelia_6_4_1,[Тревога!! Тревога!!]
Sub1_Ophelia_6_4_2,Эта книга... Она слишком шумная!
Sub1_Ophelia_6_4_3,Странно... Я не припоминаю такую книгу...
Sub1_Ophelia_6_4_4,[Захватчик распознан!! Захватчик распознан!!]
Sub1_Ophelia_6_4_5,"Ты, ты не можешь замолчать?!"
Sub1_Ophelia_6_4_6,"[«Ты, ты не можешь замолчать?!» ввод...]"
Sub1_Ophelia_6_4_7,[Бип!!!!!]
Sub1_Ophelia_6_4_8,Ааа! Замолчи!!
Sub1_Ophelia_6_4_9,[«Ааа! Замолчи!!» ввод...]
Sub1_Ophelia_6_4_10,[Бип!!!!! Тревога!! Тревога!!!]
Sub1_Ophelia_6_4_11,"В самом деле, зачем ты так?!"
Sub1_Ophelia_6_4_12,Офелия!
Sub1_Ophelia_6_4_13,Книги из запретной отдела... Они запечатаны древними заклинаниями...
Sub1_Ophelia_6_4_14,"Чтобы их не смогли открыть без голосового кода, введённого хозяином."
Sub1_Ophelia_6_4_15,"Та книга... Если ввести верный код, всё стихнет!"
Sub1_Ophelia_6_4_16,Голосовой код?..
Sub1_Ophelia_6_4_17,Сломалась что ли... Она реагирует только на Офелию.
Sub1_Ophelia_6_4_18,Что-о?! В таком случае...
Sub1_Ophelia_6_4_19,О... откройся!
Sub1_Ophelia_6_4_20,[«Откройся» ввод...]
Sub1_Ophelia_6_4_21,[Бип!!!]
Sub1_Ophelia_6_4_22,Нет пароля?
Sub1_Ophelia_6_4_23,[«Нет пароля» ввод...]
Sub1_Ophelia_6_4_24,[Бип!!!]
Sub1_Ophelia_6_4_25,Мухо-мухоедка?
Sub1_Ophelia_6_4_26,[Бип!!!!!]
Sub1_Ophelia_6_4_27,Что?.. Почему именно это слово?..
Sub1_Ophelia_6_4_28,"А-ха-ха.. Просто сказала, что пришло в голову.."
Sub1_Ophelia_6_4_29,А! Может быть?.. «Бип»?!
Sub1_Ophelia_6_4_30,[Бип!!!!!!!!!!!!]
Sub1_Ophelia_6_4_31,"А-а-а, почему так сложно?!"
Sub1_Ophelia_6_4_32,"[«А-а-а, почему так сложно» ввод]"
Sub1_Ophelia_6_4_33,"Нет, я просто..."
Sub1_Ophelia_6_4_34,[Бип!!!!!!!!!!!!!!! Превышен лимит неверных ответов!!! Блокировка!! Блокировка!!!]
Sub1_Ophelia_6_4_35,"[Магическая атака через 30 секунд... 30, 15...]"
Sub1_Ophelia_6_4_36,А-а-а-а!..
Sub1_Ophelia_6_4_37,Офелия!!! Осторожно!!
Sub1_Ophelia_6_4_38,О-о?.. Оно внезапно пошевелилось?!
Sub1_Ophelia_6_4_39,"[Магическая атака через 5, 4, 3, 2]"
Sub1_Ophelia_6_4_40,Что? Неужто?!
Sub1_Ophelia_6_4_41,Офелия?!
Sub1_Ophelia_6_4_42,[«Офелия» ввод]
Sub1_Ophelia_6_4_43,[...]
Sub1_Ophelia_6_4_44,[Тревога отключена! Тревога отключена! Открыто!]
Sub1_Ophelia_6_4_45,"Не может быть, моё имя - код?"
Sub1_Ophelia_6_4_46,Книги прошлого поколения... Думаю будет много непонятного.
Sub1_Ophelia_6_4_47,"Я не знаю как так вышло, но..."
Sub1_Ophelia_6_4_48,"хм-м... Офелия, книга, которую Вы искали, кажется, это она."
Sub1_Ophelia_6_4_49,[Свойства и энергия всех существ - последняя надежда]
Sub1_Ophelia_6_4_50,"[Растения, животные, призраки, духи...]"
Sub1_Ophelia_6_4_51,Боже мой...
Sub1_Ophelia_6_4_52,Древние надписи в книге... Они меняются на наш язык...
Sub1_Ophelia_6_4_53,"Эта книга... Кажется, автор зачаровал её какой-то особой магией..."
Sub1_Ophelia_6_4_54,В конце концов эта книга была создана специально для Вас...
Sub1_Ophelia_6_4_55,Для меня?..
Sub1_Ophelia_6_4_56,В таком случае я поскорее должна её прочитать.
Sub1_Ophelia_6_4_57,"Офелия, Вы нашли что-нибудь о Ваших друзьях?"
Sub1_Ophelia_6_4_58,"М-м-м, странно. Кажется тут нет ничего о духах."
Sub1_Ophelia_6_4_59,Что?..
Sub1_Ophelia_6_4_60,А! Подождите-ка!
Sub1_Ophelia_6_4_61,[[Остальное -
Sub1_Ophelia_6_4_62,Мы можем встретить вышеупомянутых друзей с помощью магической силы.
Sub1_Ophelia_6_4_63,"Однако, если верить словам автора, есть забавные существа, которым трудно дать определение."
Sub1_Ophelia_6_4_64,"Сказано, что они относятся к духам, но..."
Sub1_Ophelia_6_4_65,"Рождённые на судьбоносной звезде, и являются чем-то «метафизическим»."
Sub1_Ophelia_6_4_66,"Они часто встречаются в повседневной жизни, как [любовь, смерть, удача.]]"
Sub1_Ophelia_6_4_67,А?!
Sub1_Ophelia_6_4_68,"[[Все эмоции подчиняются любви, смерти и удаче."
Sub1_Ophelia_6_4_69,"А именно, если овладеть ими, то можно познать будущее."
Sub1_Ophelia_6_4_70,Так как все существующие вещи в материальном мире не могут обойтись без них.
Sub1_Ophelia_6_4_71,"Но их могут видеть только те, кто был избран в их мире."
Sub1_Ophelia_6_4_72,"Мы можем только почувствовать их, и лишь знать об их существовании.]]"
Sub1_Ophelia_6_4_73,"Офелия, что ты там увидела?"
Sub1_Ophelia_6_4_74,Посмотрите сюда. Эти карты ведь кружатся вокруг меня.
Sub1_Ophelia_6_4_75,Я совсем не понимаю о чём ты говоришь.
Sub1_Ophelia_6_4_76,Странно... Но я не вру...
Sub1_Ophelia_6_4_77,Ещё они шепчут мне свои имена.
Sub1_Ophelia_6_4_78,Я могу узнать.
Sub1_Ophelia_6_4_79,Историю карточек...
Sub1_Ophelia_6_4_80,Эта история... Она очень таинственная и интересная...
Sub1_Ophelia_6_4_81,"Но, Офелия... Это нам никак не поможет..."
Sub1_Ophelia_6_4_82,"Хм... Тут даже не написано о «нём», авторе этой книги..."
Sub1_Ophelia_6_4_83,"Нет, погодите, Лео!"
Sub1_Ophelia_6_4_84,"Кажется, я поняла с кем нам нужно встретиться."
Sub1_Ophelia_6_4_85,Что?..
Sub1_Ophelia_6_4_86,Если мы не можем найти автора...
Sub1_Ophelia_6_4_87,"Тот, кто записывал его слова, он ведь должен знать о нём и о его картах, правильно?"
Sub1_Ophelia_6_4_88,[Редактор - ведьма Эвкалета]
Sub1_Ophelia_6_4_89,Н-но... Эта книга... Она ведь очень древняя...
Sub1_Ophelia_6_4_90,"Так... Даже если она умерла, её душа..."
Sub1_Ophelia_6_4_91,"Хм... Если найдём звезду умершего, то мы должны хотя бы призвать душу."
Sub1_Ophelia_6_4_92,Хм-м... Хоть я и впервые слышу имя этой ведьмы...
Sub1_Ophelia_6_4_93,О?! Тут что-то написано под именем!
Sub1_Ophelia_6_4_94,[В ожидании света на алтаре Галлуа...]
Sub1_Ophelia_7_1_1,"Если речь идёт об Алтаре Галлуа, то значит речь точно идём о том место..."
Sub1_Ophelia_7_1_2,"Но если верить слухам, это место..."
Sub1_Ophelia_7_1_3,Хм... Может быть это ловушка?..
Sub1_Ophelia_7_1_4,"Нет. Могут быть зацепки, так что нужно хоть что-то делать!"
Sub1_Ophelia_7_1_5,"Вперёд, к алтарю!"
Sub1_Ophelia_7_1_6,Пойдём и спросим там о местонахождении катакомб.
Sub1_Ophelia_7_1_7,Брр-р... Аж в дрожь бросает...
Sub1_Ophelia_7_1_8,Бах - !
Sub1_Ophelia_7_1_9,Что?..
Sub1_Ophelia_7_1_10,Ба-ба-ба-бах -!
Sub1_Ophelia_7_1_11,Ох! Эти!..
Sub1_Ophelia_7_1_12,А-а-а! Вы кто?!
Sub1_Ophelia_7_1_13,А-а-а-а-а-а-а!!! А ты кто?!
Sub1_Ophelia_7_1_14,А... В таком тумане легко заблудиться в Галлуа.
Sub1_Ophelia_7_1_15,"(Пришла увидеться с мертвецом, она точно не в своём уме.)"
Sub1_Ophelia_7_1_16,"Эй! Если не хочешь умереть, тебе лучше не стоит идти туда."
Sub1_Ophelia_7_1_17,"Нет таких, кто добровольно бы приставил пушку к своей голове."
Sub1_Ophelia_7_1_18,"Ох, в самом деле, куда идёт~~~"
Sub1_Ophelia_7_1_19,Уф-ф... Почему мне встречаются только странные люди...
Sub1_Ophelia_7_1_20,"Кажется, он не в себе."
Sub1_Ophelia_7_1_21,Брр-р-р-р...
Sub1_Ophelia_7_1_22,(Хруст...)
Sub1_Ophelia_7_1_23,Кто нас разбудил?..
Sub1_Ophelia_7_1_24,Ох!!!
Sub1_Ophelia_7_1_25,Я-я... Пришла кое-что узнать.
Sub1_Ophelia_7_1_26,"Вы же те, кто знает всё о Галлуа?"
Sub1_Ophelia_7_1_27,Разбудила нас и насмехаешься?
Sub1_Ophelia_7_1_28,"Нет, что Вы! Мне нужна ваша помощь!"
Sub1_Ophelia_7_1_29,"Прошу вас! Расскажите, пожалуйста, где находится могила Эвкалеты!"
Sub1_Ophelia_7_1_30,"Да... Мы знаем лучше всех и всё, что касается Галлуа..."
Sub1_Ophelia_7_1_31,"И её, обратившуюся в прах, что находится в конце алтаря..."
Sub1_Ophelia_7_1_32,А-ха-ха... Хорошо... Спасибо большое. Тогда...
Sub1_Ophelia_7_1_33,Ты думаешь ты сможешь войти туда живой?..
Sub1_Ophelia_7_1_34,А?..
Sub1_Ophelia_7_1_35,Это место - ад... Здесь место только для бессмертных мученики...
Sub1_Ophelia_7_1_36,Хочешь войти?\nТогда дай нам отделить тебя от твоего физического тела...
Sub1_Ophelia_7_1_37,Дай нам отдохнуть... Остановись на этом и дай нам отдохнуть!
Sub1_Ophelia_7_1_38,Н-Нет!!!
Sub1_Ophelia_7_2_1,Нельзя!
Sub1_Ophelia_7_2_2,Всё это вот так вот...
Sub1_Ophelia_7_2_3,А!..
Sub1_Ophelia_7_2_4,Это место... Это Алтарь нежити?!
Sub1_Ophelia_7_2_5,Он нужен для их упокоения...
Sub1_Ophelia_7_2_6,Покой....
Sub1_Ophelia_7_2_7,Карда!!!!!
Sub1_Ophelia_7_2_8,Твой искренний зов смерти пробудил меня.
Sub1_Ophelia_7_2_9,"Я - Карда, дарующая вечный покой."
Sub1_Ophelia_7_2_10,Я приобрела владельца.
Sub1_Ophelia_7_2_11,О.... Это чувство покоя...
Sub1_Ophelia_7_2_12,Благодарю...
Sub1_Ophelia_7_2_13,"Карда, спасибо, что вернулась... Спасибо!.."
Sub1_Ophelia_7_3_1,"Тупик... Кажется, это то место."
Sub1_Ophelia_7_3_2,"Если я встречу Эвкалету,"
Sub1_Ophelia_7_3_3,"Я, однозначно, смогу найти и остальных друзей!"
Sub1_Ophelia_7_3_4,"Звезда мёртвых - Асифия,"
Sub1_Ophelia_7_3_5,Я желаю поговорить с тобой и духами со звезды через Карду.
Sub1_Ophelia_7_3_6,М?.. Почему ничего не выходит??
Sub1_Ophelia_7_3_7,"Хозяйка, не всякий может слышать голос Асифии."
Sub1_Ophelia_7_3_8,Она не мертва.
Sub1_Ophelia_7_3_9,А?.. Говоришь не мертва?
Sub1_Ophelia_7_3_10,Она находится где-то между жизнью и смертью.
Sub1_Ophelia_7_3_11,Я открою Вам путь.
Sub1_Ophelia_7_3_12,А-а-а!!
Sub1_Ophelia_7_3_13,Для начала... Кхе-кхе... Где это мы?
Sub1_Ophelia_7_3_14,Кхе-кхе... М?
Sub1_Ophelia_7_3_15,"О, это же... карта."
Sub1_Ophelia_7_3_16,Вы тоже пришли за бессмертием? Хи-хи...
Sub1_Ophelia_7_3_17,"А-а-а, напугала!!!"
Sub1_Ophelia_7_3_18,Здравствуйте. Я... Я пришла увидеться с человеком по имени Эвкалета...
Sub1_Ophelia_7_3_19,Ха-ха-ха Ты знаешь моё имя... Удивительно.
Sub1_Ophelia_7_3_20,А!.. Это Вы?!...
Sub1_Ophelia_7_3_21,"Верно... Я Эвкалета.\nВедьма, существование которой было стёрто..."
Sub1_Ophelia_7_3_22,"Ха-ха-ха... Что? Смешно, что я отказалась от физического тела?"
Sub1_Ophelia_7_3_23,Н-Нет!!!
Sub1_Ophelia_7_3_24,"Ха-ха... А ты непроста, раз уж зашла так далеко, чтобы отыскать меня."
Sub1_Ophelia_7_3_25,Так чего же ты желаешь?
Sub1_Ophelia_7_3_26,"Я... У меня есть пару вопросов по поводу книги, которую Вы написали..."
Sub1_Ophelia_7_3_27,"Мне нужна ваша помощь, чтобы найти моих друзей!.."
Sub1_Ophelia_7_3_28,Книга?..
Sub1_Ophelia_7_3_29,"Я хочу узнать побольше о картах судьбоносной звезды, о которых Вы писали."
Sub1_Ophelia_7_3_30,Ты... Откуда ты знаешь о книге?
Sub1_Ophelia_7_3_31,И почему ты интересуешься ими?!!!
Sub1_Ophelia_7_3_32,А?..
Sub1_Ophelia_7_3_33,Ты... Ты!..
Sub1_Ophelia_7_3_34,Что?..
Sub1_Ophelia_7_3_35,Имя... Скажи мне своё имя... Имя!!!!
Sub1_Ophelia_7_3_36,А... Меня зовут ведьма Офелия.
Sub1_Ophelia_7_3_37,Н-наконец-то...
Sub1_Ophelia_7_3_38,Наставница... Наконец она меня простила...
Sub1_Ophelia_7_3_39,А? О чём это Вы?..
Sub1_Ophelia_7_3_40,Ожидание было столь долгим...
Sub1_Ophelia_7_3_41,"Я нашла спасительницу, которая вернёт ведьму по имени Эвкалета к жизни."
Sub1_Ophelia_7_3_42,"Встретив Вас, я наконец могу получить прощение."
Sub1_Ophelia_7_3_43,"Спасибо, благодаря Вам я смогу оставить своё имя в истории."
Sub1_Ophelia_7_3_44,Что-о?
Sub1_Ophelia_7_3_45,(Что... Так резко поменялась манера речи...)
Sub1_Ophelia_7_3_46,Я... Я не совсем понимаю о чём Вы... Не могли бы Вы мне всё объяснить?
Sub1_Ophelia_7_3_47,"Когда-то я хотела навредить ценной звезде наставницы, за что была наказана."
Sub1_Ophelia_7_3_48,"Наказав меня, она сказала мне, что..."
Sub1_Ophelia_7_3_49,"До тех пор, пока девочка «Офелия» не придёт за мной,"
Sub1_Ophelia_7_3_50,Я буду заключена в пространстве между жизнью и смертью.
Sub1_Ophelia_7_3_51,Не может... Но зачем?
Sub1_Ophelia_7_3_52,"В итоге, не смотря на все мои достижения вместе с наставницей..."
Sub1_Ophelia_7_3_53,Было решено убрать меня из истории ведьм.
Sub1_Ophelia_7_3_54,И я даже лишилась почести Великой Мудрой Ведьмы..
