KEY,"German"
GAME_GUIDE_0110_SUM,"Genieße verschiedene Vorzüge, indem du zusammen mit vielen anderen Leuten bei gildenexklusiven Aktivitäten mitmachst."
GAME_GUIDE_0110_001_TITLE,"Was ist eine Gilde?"
GAME_GUIDE_0110_001_DESC,"Du kannst dich mit anderen Spielern zusammenschließen, um Gilden-exklusive Inhalte zusätzliche Vorteile freizuschalten."
GAME_GUIDE_0110_002_TITLE,"Wie kann ich eine Gilde gründen?"
GAME_GUIDE_0110_002_DESC,"Du kannst eine Gilde mit 3.000.000 Gold gründen."
GAME_GUIDE_0110_003_TITLE,"Wie kann ich einer Gilde beitreten?"
GAME_GUIDE_0110_003_DESC,"Suche ein Gilde in der Gildenliste oder über 'Gilde finden'.\nDu benötigst die Zustimmung des Gildenmeisters, für einen 'Eintritt nach Zustimmung', einer Gilde, die 'Keine Beitrittsbegrenzung' hat, kannst du dich sofort anschließen."
GAME_GUIDE_0110_004_TITLE,"Welche Vorteile bieten Gilden?"
GAME_GUIDE_0110_004_DESC,"Wenn du einer Gilde beitrittst, kannst du verschiedene Gilden-Buffs erhalten und an Gildenraids und Gildeneroberungen teilnehmen.\nVerwende Gildenmünzen zum Kauf von Gegenständen beim Gildenhändler und beim Gildenraidhändler."
GAME_GUIDE_0110_005_TITLE,"Wozu dient „Bau verwalten“?"
GAME_GUIDE_0110_005_DESC,"Du kannst das Level eines in der Gildenzone errichteten Gebäudes erhöhen."
GAME_GUIDE_0110_006_TITLE,"Wie erhöhe ich das Gebäudelevel?"
GAME_GUIDE_0110_006_DESC,"Der Gildenmeister kann 3 Arten von Bauressourcenpunkte (Holz, Stein und Metall) in das gewünschte Gebäude investieren.\nSobald die erforderlichen Bauressourcenpunkte erreicht sind, wird das Gebäude auf das nächste Level aufgewertet."
GAME_GUIDE_0110_007_TITLE,"Woher bekomme ich Ressourcenpunkte?"
GAME_GUIDE_0110_007_DESC,"Du erhältst Ressourcenpunkte für die Teilnahme an Gildenraids und Gildeneroberungen.\nDie 3 verschiedenen Bauressourcenpunkte werden automatisch in der Gilde gespeichert."
GAME_GUIDE_0110_008_TITLE,"Was für Vorteile bieten höhere Gebäudelevel?"
GAME_GUIDE_0110_008_DESC,"Mit jedem Gebäude Level-up verändern sich die Effekte.\nKommandozentrale: Erhöhung des max. Gildenskill-Verstärkungslevels\nGildenshop: Erhöhung der verkauften Artikelarten\nGildenraid: Erhöhung der Teilnahmebelohnungen & der erhaltenen Belohnungsarten bei Sonderlevel\nGildeneroberung: Erhöhung der Bauressourcenpkt. beim Gebäude Level-up"
GAME_GUIDE_TITLE_02,"Mays Währungsleitfaden für King's Raid"
GAME_GUIDE_DESC_02,"Erfahre mehr über die verschiedenen Währungen von King's Raid und wie du sie benutzt."
GAME_GUIDE_0201,"Gold"
GAME_GUIDE_0201_SUM,"Der beste Weg, um viel Gold zu verdienen, ist die Monster in der Kaiserl. Schatzkammer zu besiegen!"
GAME_GUIDE_0201_001_TITLE,"Wofür brauche ich Gold?"
GAME_GUIDE_0201_001_DESC,"Du brauchst für verschiedene Zwecke Gold: zum Kaufen von Items im Shop, zur Verbesserung & Erweckung von Ausrüstung sowie zur Reinigung von Helden."
GAME_GUIDE_0201_002_TITLE,"Woher bekomme ich Gold?"
GAME_GUIDE_0201_002_DESC,"Du kannst das meiste Gold in der Kaiserl. Schatzkammer und Eroberungskämpfen verdienen.\nJe schwieriger ein Dungeon, desto mehr Gold kannst du erbeuten."
GAME_GUIDE_0201_003_TITLE,"Wie verwende ich mein Gold am besten?"
GAME_GUIDE_0201_003_DESC,"Zu Beginn ist Ausrüstungsverstärkung der effizienteste Weg, Gold zu benutzen.\nRüstung zu erwecken und Options-Verstärkung erfordern viel Gold, also solltest du vorbereitet sein."
GAME_GUIDE_0202,"Rubine"
GAME_GUIDE_0202_SUM,"Es gibt so viele Möglichkeiten Rubine zu bekommen!"
GAME_GUIDE_0202_001_TITLE,"Wofür brauche ich Rubine?"
GAME_GUIDE_0202_001_DESC,"Du benötigst Rubine, um verschiedene Gegenstände und Features wie Helden aus dem Spezial-Shop zu kaufen, sowie für Spezial-Item beschwören, Inventarerweiterung, Wiederschmiede-Tickets, spezielle Dungeon Schlüssel oder Beute-Booster."
GAME_GUIDE_0202_002_TITLE,"Woher bekomme ich Rubine?"
GAME_GUIDE_0202_002_DESC,"Du kannst Rubine oder Rubin-Pakete im Spezial-Shop kaufen.\nOder als Belohnung für die Teilnahme an Tagesmissionen, Wochenmissionen, Weltenbosskämpfen oder der Arena (Liga des Sieges)."
GAME_GUIDE_0202_003_TITLE,"Erzähl mir mehr über Rubine."
GAME_GUIDE_0202_003_DESC,"Die Tagesrubine-Pakete im Spezial-Shop sind günstigste Möglichkeiten, um viele Rubine zu erhalten.\nFür Weltenbosse & Arena erhältst du jede Saison Rubine als Belohnungen jede entsprechend deines Rangs. Das Besiegen von Bossmonstern während eines Gilden-Raids ist eine weitere Möglichkeit Rubine zu sammeln."
GAME_GUIDE_0203,"Mileage"
GAME_GUIDE_0203_SUM,"Nutze den Spezial-Shop und gewinne Tickets für Einzigartige Waffen!"
GAME_GUIDE_0203_001_TITLE,"Wozu brauche ich Mileage?"
GAME_GUIDE_0203_001_DESC,"Du kannst Mileage benutzen, um Ticket: Einzigartige Waffe im Spezial-Shop zu erwerben."
GAME_GUIDE_0203_002_TITLE,"Woher bekomme ich Mileage?"
GAME_GUIDE_0203_002_DESC,"Kaufe mit Rubinen im Spezial-Shop ein, zum Beispiel Helden, Kostüme und Spezial-Item beschwören."
GAME_GUIDE_0203_003_TITLE,"Was ist Ticket: Einzigartige Waffe?"
GAME_GUIDE_0203_003_DESC,"Mit diesem Ticket kannst du eine beliebige einzigartige Waffe auswählen, mit Ausnahme der Waffen für neue Helden."
GAME_GUIDE_0204,"Drachenmünzen"
GAME_GUIDE_0204_SUM,"Für Drachenraids erhältst du nicht nur Legendäre Ausrüstung, sondern auch Drachenmünzen."
GAME_GUIDE_0204_001_TITLE,"Wofür brauche ich Drachenmünzen?"
GAME_GUIDE_0204_001_DESC,"Benutze Drachenmünzen, um Legendäre Ausrüstung im Laden der Schmiede zu kaufen."
GAME_GUIDE_0204_002_TITLE,"Woher bekomme ich Drachenmünzen?"
GAME_GUIDE_0204_002_DESC,"Für das Abschließen von Drachenraids erhältst du Drachenmünzen als Belohnung.\nJe mehr Gruppenmitglieder an dem Raid teilnehmen, desto höher ist der Level des Drachen. Aber desto mehr Drachenmünzen erhältst du auch. ."
GAME_GUIDE_0205,"Sieger-Medaille"
GAME_GUIDE_0205_SUM,"Stelle dich der Herausforderung in der Liga des Sieges, um einzigartige Waffen zu erhalten!"
GAME_GUIDE_0205_001_TITLE,"Wofür brauche ich Sieger-Medaillen?"
GAME_GUIDE_0205_001_DESC,"Mit Sieger-Medaillen kannst du jede einzigartige Waffe kaufen, mit Ausnahme einzigartiger Waffen für neue Helden."
GAME_GUIDE_0205_002_TITLE,"Woher bekomme ich Sieger-Medaillen?"
GAME_GUIDE_0205_002_DESC,"Sieger-Medaillen verdienst du als Tagesbelohnung und Saisonale Belohnung entsprechend deines Rangs in der Liga des Sieges."
GAME_GUIDE_0205_003_TITLE,"Was ist der effizienteste Weg, um Sieger-Medaillen zu verwenden?"
GAME_GUIDE_0205_003_DESC,"Gib sie als Gladi in der Arena als Geschenke, um deinen Freundschafts-Fortschritt zu steigern und Gladi als Helden zu rekrutieren. Sobald Gladi deinem Team beitritt, erhältst du 10% Rabatt im Siegesliga-Shop."
GAME_GUIDE_0206,"Ehrenmedaille"
GAME_GUIDE_0206_SUM,"Du kannst Helden aus der gegnerischen Liste bannen."
GAME_GUIDE_0206_001_TITLE,"Wofür brauche ich Ehrenmedaillen?"
GAME_GUIDE_0206_001_DESC,"Benutze Ehrenmedaillen, um Fragmente, Essenzen und Verzauberungs-Schriftrollen im Ruhmliga-Shop zu kaufen."
GAME_GUIDE_0206_002_TITLE,"Woher bekomme ich Ehrenmedaillen?"
GAME_GUIDE_0206_002_DESC,"Du kannst Ehrenmedaillen in der Ehrenliga gewinnen. Um in der Ehrenliga anzutreten, musst du über 12 Helden besitzen."
GAME_GUIDE_0207,"Gildenmünze"
GAME_GUIDE_0207_SUM,"Trete einer Gilde bei und nutze Ausdauer, um Gildenmünzen zu verdienen."
GAME_GUIDE_0207_001_TITLE,"Wofür brauche ich Gildenmünzen?"
GAME_GUIDE_0207_001_DESC,"Du benötigst Gildenmünzen, um Ausdauertränke, Mysteriöse Fragmente und Legendäre Ausrüstung aus dem Gildenshop zu kaufen."
GAME_GUIDE_0207_002_TITLE,"Woher bekomme ich Gildenmünzen?"
GAME_GUIDE_0207_002_DESC,"Du kannst Gildenmünzen verdienen, indem du an Gilden-Raids teilnimmst, einen Gilden-Raid abschließt und Ausdauer verbrauchst (maximal 1.000 Gildenmünzen)."
GAME_GUIDE_0207_003_TITLE,"Wann werden im Gildenshop Gegenstände unter 'Gilden-Raid' hinzugefügt?"
GAME_GUIDE_0207_003_DESC,"Wenn du Bossmonster während eines Gilden-Raids besiegt hast, kannst du im Gildenshop unter 'Gilden-Raid' Gegenstände kaufen."
GAME_GUIDE_0208,"Kristallpulver"
GAME_GUIDE_0208_SUM,"Fordere den Weltenboss heraus, um Artefakte zu erhalten."
GAME_GUIDE_0208_001_TITLE,"Wofür brauche ich Kristallpulver?"
GAME_GUIDE_0208_001_DESC,"Im Schloss Orvel kannst du Kristallpulver für Artefakten oder Runen eintauschen."
GAME_GUIDE_0208_002_TITLE,"Woher bekomme ich Kristallpulver?"
GAME_GUIDE_0208_002_DESC,"Du bekommst eine Belohnung für die Teilnahme am Kampf gegen den Weltenboss und eine zusätzliche Belohnung, abhängig von deiner Platzierung in der Saisonrangliste."
GAME_GUIDE_TITLE_03,"Phillops King's Raid Enzyklopädie"
GAME_GUIDE_DESC_03,"Eine Schritt für Schritt Anleitung für angehende Raider."
GAME_GUIDE_0301,"Kaiserliche Schatzkammer"
GAME_GUIDE_0301_SUM,"Unter der Oberfläche des Königreichs Orvel liegen riesige Goldhaufen. Um sie zu erbeuten, musst du die Monster besiegen, die in sie bewachen."
GAME_GUIDE_0301_001_TITLE,"Was ist die Kaiserliche Schatzkammer?"
GAME_GUIDE_0301_001_DESC,"Die Kaiserliche Schatzkammer ist ein Dungeon unter dem Königreich Orvel. Besiege die Monster, um riesige Menge Gold zu erbeuten.\nDie Zahl der möglichen Eintritte ist begrenzt und kann nicht mit Rubinen erhöht werden."
GAME_GUIDE_0301_002_TITLE,"Was kann ich auf höhere Ebenen bekommen?"
GAME_GUIDE_0301_002_DESC,"Du kannst mehr Gold von höheren Ebenen erbeuten. Aber höhere Ebene bedeutet stärkere Monster, also Vorsicht!"
GAME_GUIDE_0302,"Kerker"
GAME_GUIDE_0302_SUM,"Du kannst Skillbücher im Kerker erhalten, um die Skills des Helden zu verbessern."
GAME_GUIDE_0302_001_TITLE,"Was ist der Kerker?"
GAME_GUIDE_0302_001_DESC,"Der Kerker ist ein Dungeon voller Monster. Nach dem Abschließen des Kerkers kannst du Skillbücher für die entsprechende Heldenklasse erhalten."
GAME_GUIDE_0302_002_TITLE,"Wofür brauche ich Skillbücher?"
GAME_GUIDE_0302_002_DESC,"Skillbücher werden für die Verbesserung von Attributen benötigt. Abhängig von der Klasse und den Skills deiner Helden, benötigst du verschiedene Arten von Skillbüchern."
GAME_GUIDE_0302_003_TITLE,"Warum gibt es verschiedene Arten von Skill-Büchern?"
GAME_GUIDE_0302_003_DESC,"Es gibt 4 verschiedene Arten von Skillbüchern: Anfänger, Forgeschritten, Experte und Meister.\nAnfänger ▶ Du kannst den erste Skill lernen.\nForgeschritten ▶ Du kannst den zweiten Skill lernen.\nExperte ▶ Du kannst den dritten Skill lernen.\nMeister ▶ Du kannst den vierten Skill lernen."
GAME_GUIDE_0302_004_TITLE,"Meine Angriffe scheinen den Gegnern wenig auszumachen. Bin ich wirklich so schwach?"
GAME_GUIDE_0302_004_DESC,"Einige Monster in Bereich 2 und 3 sind gegen körperliche oder magische Angriffe immun. Denke also daran, zu überprüfen, ob dein aktueller Gegner K.Schaden/M.Schaden widerstehen kann."
GAME_GUIDE_0302_005_TITLE,"Woher bekomme ich klassenspezifische Skillbücher?"
GAME_GUIDE_0302_005_DESC,"Jeden Tag sind verschiedene Bereiche des Kerkers zugänglich. Logge jeden Tag ein, um alle 7 Arten zu sammeln."
GAME_GUIDE_0303,"Drachenraid"
GAME_GUIDE_0303_SUM,"Sammle Kräfte und stelle dich den Herausforderungen des Drachenraids, um legendäre Ausrüstung zu erhalten."
GAME_GUIDE_0303_001_TITLE,"Was sind Drachenraids?"
GAME_GUIDE_0303_001_DESC,"Drachenraids sind Kämpfe, für die du mit 2 bis 3 Spielern eine Gruppe bilden kannst, um in Echtzeit gegen Drachen zu kämpfen.\nLegendäre Ausrüstung mit mächtigen Setoptionen kann als Belohnung erbeutet werden - ein Muss, um deine Helden optimal auszurüsten."
GAME_GUIDE_0303_002_TITLE,"Welche Arten von Drachenraids gibt es?"
GAME_GUIDE_0303_002_DESC,"Insgesamt gibt es 4 Arten von Drachen: Flammen-, Frost-, Gift- und Schwarzdrachen.\nFlammendrachen ▶ Verwendet mächtige Fernmagie.\nFrostdrachen ▶ Pass auf den Frost-Effekt auf.\nGiftdrachen ▶ Mehrere Würmer und Jungtiere werden dich angreifen.\nSchwarzdrachen ▶ Helden mit Fernangriffen verursachen geringeren Schaden."
GAME_GUIDE_0303_003_TITLE,"Welche Belohnungen kann ich erhalten?"
GAME_GUIDE_0303_003_DESC,"Du kannst Magische Kristalle, Gold, Drachenmünzen und Legendäre Ausrüstung als Belohnung erhalten. Jede Legendäre Ausrüstung hat, je nach Raid-Art, unterschiedliche Set-Effekte.\nFeuerdrache ▶ Krit. Chance erhöht\nFrostdrache ▶ Max. TP erhöht\nGiftdrache ▶ Krit. Widerstand erhöht\nSchwarzer Drache ▶ Manaerholung bei ANG erhöht"
GAME_GUIDE_0303_004_TITLE,"Was bedeutet Drachenraid auf Schwierig?"
GAME_GUIDE_0303_004_DESC,"Du kannst dich Drachenraid auf Schwierig stellen, sobald du Stufe T7 oder höher im Drachenraid besiegt hast.\nHard Mode-Belohnungen beinhalten nicht nur legendäre Ausrüstung, sondern auch Verzauberungs-Schriftrollen, um deine Ausrüstung stärker zu machen."
GAME_GUIDE_0303_005_TITLE,"Was sind Drachenmünzen?"
GAME_GUIDE_0303_005_DESC,"Du kannst Drachenmünzen für den Kauf von Gegenständen im Raid-Shop verwenden.\nJedes Mal, wenn du einen Drachen besiegst, kannst du Drachenmünzen erbeuten. Besiege High-Level-Drachen oder gründe eine Gruppe, um mehr Drachenmünzen zu erhalten."
GAME_GUIDE_0303_005_DESC_BACK_UP,"Du kannst Drachenmünzen für den Kauf von Gegenständen im Raid-Shop verwenden.\nJedes Mal, wenn du einen Drachen besiegst, kannst du Drachenmünzen erbeuten. Besiege High-Level-Drachen oder gründe eine Gruppe, um mehr Drachenmünzen zu erhalten."
GAME_GUIDE_0304,"Herausforderungsraid"
GAME_GUIDE_0304_SUM,"Du weißt nie, wann der Herausforderungsraid geöffnet wird."
GAME_GUIDE_0304_001_TITLE,"Was ist ein Herausforderungsraid?"
GAME_GUIDE_0304_001_DESC,"Ein Herausforderungsraid ist ein Raid, der in nicht regelmäßigen Abständen verfügbar ist und jede Saison verschiedene Belohnungen und Regeln bietet.\nEs gibt verschiedene Regeln, wie Einzel-/Gruppenspiele oder den Ausschluss bestimmter Heldenklassen/Helden."
GAME_GUIDE_0304_002_TITLE,"Die Monster im Herausforderungsraid sind zu stark."
GAME_GUIDE_0304_002_DESC,"Genau wie bei anderen Raids kannst du Informationen zu den Skills des Monsters im Popup-Menü 'Boss' sehen.\nVerbünde dich mit anderen Spielern zu einer Gruppen und besiege sie alle!"
GAME_GUIDE_0305,"Gilden-Raid"
GAME_GUIDE_0305_SUM,"Wenn du nicht Mitglied der Gilde bist, kannst du nicht am Gilden-Raid teilnehmen und dafür Belohnung erhalten."
GAME_GUIDE_0305_001_TITLE,"Was sind Gilden-Raids?"
GAME_GUIDE_0305_001_DESC,"Im Gilden-Raid kannst du mit deinen Gildenmitgliedern zusammen Monster besiegen. Besiege mächtige Bosse im Gilden-Raid, um Belohnungen zu erhalten."
GAME_GUIDE_0305_002_TITLE,"Wie kann ich an einem Gilden-Raid teilnehmen?"
