KEY,"French"
RESULT_TYPE.INVALID_CHAPTER_INDEX,"Lieu de mission invalide."
RESULT_TYPE.COLLECT_NODE_NOT_FOUND,"Lieu de mission introuvable."
RESULT_TYPE.COLLECT_ENDED,"Collecte déjà terminée."
RESULT_TYPE.DEAD_HERO_EXIST,"Impossible de piller un héros mort."
RESULT_TYPE.USER_CHASE_INFO_NOT_FOUND,"Pas d'info sur la poursuite."
RESULT_TYPE.COLLECT_INFO_NOT_FOUND,"Pas d'info sur la mission d'expédition."
RESULT_TYPE.INVALID_TEAM_SLOT,"Groupe d'expédition de mission invalide."
RESULT_TYPE.ALREADY_HARVESTED,"Mission déjà terminée."
RESULT_TYPE.MAX_DAILY_QUICK_COMPLETE_COLLECT,"Complétés: Nombre maximum atteint."
RESULT_TYPE.COLLECT_NOT_ENDED,"Mission pas encore terminée."
RESULT_TYPE.RECORD_NOT_FOUND,"L'enregistrement n'existe pas."
RESULT_TYPE.ALREADY_DEFEND_REWARDED,"Récompenses déjà reçues pour la défense des pillages."
RESULT_TYPE.MAX_PLUNDER_DEFEND_REWARD,"Nombre maximum de récompenses quotidiennes de défense des pillages atteint."
RESULT_TYPE.CHAPTER_NOT_COMPLETED,"Le chapitre n'est pas terminé."
RESULT_TYPE.VIP_LEVEL_DATA_NOT_FOUND,"Données de niveau VIP introuvables."
RESULT_TYPE.MAX_RES_COLLECT_TEAM,"Toutes les équipes sont maintenant en mission."
RESULT_TYPE.NOW_COLLECTING,"L'équipe est maintenant en mission."
RESULT_TYPE.INVALID_HERO_INDEX,"Le héros est en mission ou n'existe pas."
RESULT_TYPE.CHAPTER_NOT_FOUND,"Le chapitre n'existe pas."
RESULT_TYPE.DUNGEON_NOT_FOUND,"Le donjon n'existe pas."
RESULT_TYPE.EMPTY_HERO_INDICES,"Le héros est vide."
RESULT_TYPE.CANNOT_PLAY_DUNGEON,"Impossible de faire le donjon."
RESULT_TYPE.NOT_ENOUGH_STAMINA,"Endurance insuffisante."
RESULT_TYPE.NOT_ENOUGH_PLAY_KEY,"Clés insuffisantes."
RESULT_TYPE.INVALID_DIFF,"Niveau de difficulté invalide."
RESULT_TYPE.VERIFY_FAILED,"Échec de la vérification."
RESULT_TYPE.CHECK_FAILED,"Échec de la vérification"
RESULT_TYPE.USER_CAMPAIGN_INFO_NOT_FOUND,"En raison d'une erreur réseau, le traitement des informations utilisateurs est perturbé. Veuillez réessayer plus tard."
RESULT_TYPE.WRONG_CHAPTER_INDEX,"Ce contenu n'est pas disponible."
RESULT_TYPE.WRONG_DUNGEON_INDEX,"Ce contenu n'est pas disponible."
RESULT_TYPE.INVALID_STAR,"Infos étoiles invalides."
RESULT_TYPE.ENCHANT_RESULT_NOT_FOUND,"Pas d'infos de ré-identification."
RESULT_TYPE.EQUIP_ITEM_SLOT_INDEX_MISMATCH,"Cible de ré-identification différente."
RESULT_TYPE.OPTION_SLOT_INDEX_MISMATCH,"Emplacement d'option à ré-identifier différent."
RESULT_TYPE.OPTION_INDEX_MISMATCH,"L'option résultat à ré-identifier différente."
RESULT_TYPE.PREV_OPTION_INDEX_MISMATCH,"L'option d'écrasement est différente de la tentative actuelle."
RESULT_TYPE.INVALID_OPTION_SLOT,"Emplacement d'option invalide."
RESULT_TYPE.RANDOM_OPTION_DATA_ERROR,"Informations sur les options aléatoires invalides."
RESULT_TYPE.NO_HERO,"Le héros n'existe pas."
RESULT_TYPE.HERO_DATA_NOT_FOUND,"Pas d'infos héros."
RESULT_TYPE.ALREADY_OTHER_HERO_EQUIPPED,"Un autre héros l'a déjà porté."
RESULT_TYPE.ITEM_DATA_NOT_FOUND,"Pas d'infos sur l'objet."
RESULT_TYPE.EQUIP_ITEM_DATA_NOT_FOUND,"Pas d'infos sur l'équipement."
RESULT_TYPE.EQUIP_TAG_ERROR,"Étiquette d'équipement invalide."
RESULT_TYPE.TOO_LOW_GRADE,"Classement trop bas."
RESULT_TYPE.TOO_LOW_LEVEL,"Niveau trop bas."
RESULT_TYPE.LOCKED_PART_INDEX,"Emplacement d'Équipement verrouillé."
RESULT_TYPE.EQUIP_PART_ERROR,"Emplacement d'Équipement inutilisable."
RESULT_TYPE.REMOVE_FAILED,"Échec du retrait."
RESULT_TYPE.INVALID_HERO_PART_INDEX,"Emplacement d'Équipement invalide."
RESULT_TYPE.ALREADY_UNLOCKED,"Déjà ouvert."
RESULT_TYPE.UNLOCK_FAILED,"Échec de l'ouverture."
RESULT_TYPE.EQUIP_ITEM_NOT_FOUND,"L'équipement n'existe pas."
RESULT_TYPE.UNEQUIP_FAILED,"Échec du retrait de l'équipement."
RESULT_TYPE.STAT_DATA_NOT_FOUND,"Pas d'infos sur les stats."
RESULT_TYPE.EMPTY_MATERIAL_EQUIP_ITEM,"Composants vides."
RESULT_TYPE.INVALID_MATERIAL_EQUIP_ITEM,"Composant invalide."
RESULT_TYPE.FRIEND_NOT_FOUND,"Les amis n'existent pas."
RESULT_TYPE.REQUEST_MYSELF,"Impossible de vous envoyer vous-même une demande."
RESULT_TYPE.CANNOT_SEARCH_MYSELF,"Impossible de vous rechercher vous-même."
RESULT_TYPE.GACHA_DATA_NOT_FOUND,"Pas d'info Gacha disponible."
RESULT_TYPE.WRONG_GACHA_INDEX,"Numéro Gacha invalide."
RESULT_TYPE.WRONG_GACHA_COUNT,"Nombre de Gacha invalide."
RESULT_TYPE.NO_MERCENARIES,"Les mercenaires inexistants."
RESULT_TYPE.NO_GUILD,"Guildes inexistantes."
RESULT_TYPE.INVAILID_RANK,"Classement invalide."
RESULT_TYPE.GUILD_MAX_JOIN_REQUEST,"La limite de demandes de guilde atteinte."
RESULT_TYPE.TRIAL_DUNGEON_DATA_NOT_FOUND,"Pas d'info pour le Donjon de l'Épreuve."
RESULT_TYPE.NOT_PLAYER_HERO,"Vous ne possédez pas ce héros."
RESULT_TYPE.ITEM_NOT_OWNED,"Vous n'avez pas cet objet."
RESULT_TYPE.ITEM_TYPE_MISMATCH,"Type d'objet différent."
RESULT_TYPE.POTION_DATA_NOT_FOUND,"Pas d'info sur la potion."
RESULT_TYPE.INVALID_ACTION,"Action invalide."
RESULT_TYPE.RECIPE_DATA_NOT_FOUND,"Pas d'info sur la recette."
RESULT_TYPE.MATERIAL_DATA_NOT_FOUND,"Pas d'info sur le composant."
RESULT_TYPE.NOT_ENOUGH_MATERIAL,"Composants insuffisants."
RESULT_TYPE.MATCH_RESULT_NOT_FOUND,"Pas de résultats de match."
RESULT_TYPE.MATCH_UID_MISMATCH,"Le numéro de match ne correspond pas."
RESULT_TYPE.MATCHING_DISABLED,"Le match est désactivé."
RESULT_TYPE.NOT_ENOUGH_SWORD,"Épées insuffisantes."
RESULT_TYPE.MATCH_USER_NOT_FOUND,"Pas d'info de participation pour l'utilisateur."
RESULT_TYPE.NPC_INFO_NOT_FOUND,"Pas d'info sur le PNJ."
RESULT_TYPE.WAIT_MORE,"En raison d'une erreur réseau, le traitement des informations de combat est perturbé. Veuillez toucher OK à nouveau."
RESULT_TYPE.NOT_ENOUGH_CHEESE,"Fromage insuffisant."
RESULT_TYPE.USER_PLUNDER_INFO_NOT_FOUND,"Pas d'info sur le pillage."
RESULT_TYPE.COLLECT_NODE_DATA_NOT_FOUND,"Pas d'info sur le point de collecte."
RESULT_TYPE.PLAYER_NOT_FOUND,"Le joueur n'existe pas."
RESULT_TYPE.V_I_P_LEVEL_DATA_NOT_FOUND,"Pas d'info sur le niveau VIP."
RESULT_TYPE.SHOP_DATA_NOT_FOUND,"Pas d'info sur la boutique."
RESULT_TYPE.SHOP_ITEM_DATA_NOT_FOUND,"Pas d'info sur l'article du magasin."
RESULT_TYPE.PLAYER_SHOP_ITEM_NOT_FOUND,"Pas d'info sur l'article du joueur."
RESULT_TYPE.SOLD_OUT,"Déjà vendu."
RESULT_TYPE.INVALID_COST,"Prix ​​invalide."
RESULT_TYPE.NO_ITEM_DATA,"Pas d'info sur l'objet."
RESULT_TYPE.NOT_OWNED,"Non possédé."
RESULT_TYPE.INVALID_ITEM_COUNT,"Nombre d'objets invalide."
RESULT_TYPE.NOT_ENOUGH_STONE,"Cristaux d'Amélioration Insuffisants."
RESULT_TYPE.HERO_LEVEL_LIMIT,"Niveau héros insuffisant."
RESULT_TYPE.SKILL_LEVEL_NOT_FOUND,"Pas d'info sur le niveau de compétence."
RESULT_TYPE.SKILL_PRICE_NOT_FOUND,"Pas d'info sur le prix des compétences."
RESULT_TYPE.TEAM_LEVEL_LIMIT,"Ne peut pas dépasser le niveau du héros."
RESULT_TYPE.SKILL_NOT_FOUND,"La compétence n'existe pas."
RESULT_TYPE.REQ_GOLD_ERROR,"Or non requis."
RESULT_TYPE.STAR_DATA_NOT_FOUND,"Info étoile incorrecte."
RESULT_TYPE.NO_TARGET_ACCOUNT_ID,"Le numéro d'utilisateur cible n'existe pas."
RESULT_TYPE.VERSION_ERROR,"Version invalide."
RESULT_TYPE.MATCH_NOT_FOUND,"Le match n'existe pas."
RESULT_TYPE.EQUIP_ITEM_FULL,"L'équipement est complet."
RESULT_TYPE.INVALID_GUILD_LEVEL,"Niveau de guilde invalide."
RESULT_TYPE.ALREADY_JOIN_REQUESTED,"La demande pour rejoindre est déjà en cours..."
RESULT_TYPE.MIN_REGISTER_TIME_NOT_ELAPSED,"Temps d'inscription minimum non atteint."
RESULT_TYPE.RESULT_ITEM_DATA_NOT_FOUND,"Pas d'info sur l'objet obtenu."
RESULT_TYPE.RESULT_EQUIP_ITEM_DATA_NOT_FOUND,"Pas d'info sur l'équipement obtenu."
RESULT_TYPE.MISSION_NOT_COMPLETED,"La mission n'est pas encore terminée."
RESULT_TYPE.TYPE_ERROR,"Type invalide."
RESULT_TYPE.INFO_ERROR,"Infos invalides."
RESULT_TYPE.ACCOUNT_IDS_ERROR,"Numéro de compte invalide."
RESULT_TYPE.NOT_ENOUGH_PVP_COIN,"Marques PVP insuffisantes."
RESULT_TYPE.EMPTY_NICK,"Pseudo vide."
RESULT_TYPE.INVALID_NICK,"Pseudo inutilisable."
RESULT_TYPE.ALREADY_EXIST,"Pseudo déjà utilisé."
RESULT_TYPE.TOO_SHORT_NICK,"Pseudo trop court."
RESULT_TYPE.TOO_LONG_NICK,"Pseudo trop long."
RESULT_TYPE.CENSORED_WORD,"Contient des mots réservés."
RESULT_TYPE.NOT_ENOUGH_CHALLENGE_CHANCE,"Ne peut plus défier."
RESULT_TYPE.NOT_ENOUGH_DUNGEON_KEY,"Pas assez de clés pour entrer en donjons."
RESULT_TYPE.NOT_OPENED_DUNGEON,"Le donjon n'est pas ouvert."
RESULT_TYPE.REQ_GEM_ERROR,"Aucun rubis ​​n'est requis."
RESULT_TYPE.WAITER_NOT_FOUND,"Impossible de trouver l'information en attente."
RESULT_TYPE.MISSION_NOT_CLEARED,"La mission n'est pas encore terminée."
RESULT_TYPE.DUNGEON_DATA_NOT_FOUND,"L'info du donjon n'existe pas."
RESULT_TYPE.NO_AVAILABLE_SERVER,"Pas de serveurs à saisir."
RESULT_TYPE.UNEQUIP_OLD_FAILED,"Impossible d'enlever l'équipement actuel."
RESULT_TYPE.EQUIP_FAILED,"L'utilisation de l'équipement a échoué."
RESULT_TYPE.NO_SHOP_DATA,"Impossible de trouver l'info magasin."
BASE_RESULT_TYPE.TIMEOUT,"Pas de réponse du serveur."
BASE_RESULT_TYPE.SEQUENCE_ERROR,"En raison d'une erreur réseau, le traitement des informations utilisateurs est perturbé. Veuillez réessayer plus tard."
BASE_RESULT_TYPE.INTERNAL_ERROR,"Erreur interne."
BASE_RESULT_TYPE.EMPTY_HOST,"L'hôte n'existe pas."
RESULT_TYPE.ACHIEVEMENT_NOT_CLEARED,"Le Haut Fait n'est pas encore terminée."
RESULT_TYPE.INVALID_STEP,"Vous avez déjà reçu cette récompense."
RESULT_TYPE.NO_PRIVILEGE,"Vous n'avez aucune autorisation."
RESULT_TYPE.INVALID_HOST,"Hôte incorrect."
RESULT_TYPE.MASTER_NOT_FOUND,"Le leader de la salle n'existe pas."
RESULT_TYPE.MULTIPLAY_INFO_NOT_FOUND,"Pas d'info sur le groupe."
RESULT_TYPE.WRONG_MEMBER,"Membre invalide."
RESULT_TYPE.ALREADY_REWARD_CALCULATED,"La récompense a déjà été attribuée."
RESULT_TYPE.LINKED_DUNGEON_NOT_FOUND,"Le donjon connecté n'existe pas."
RESULT_TYPE.ALREADY_COMPLETED,"Déjà terminé."
RESULT_TYPE.DUNGEON_TYPE_ERROR,"Type de donjon erroné."
RESULT_TYPE.CANNOT_VISIT_DUNGEON,"Ne peux pas visiter ce donjon."
RESULT_TYPE.INVALID_TRIAL_HERO,"Mauvais héros pour le Donjon de l'Épreuve."
RESULT_TYPE.WORLD_MAP_EVENT_NOT_FOUND,"L'événement indiqué n'existe pas."
RESULT_TYPE.EVENT_DUNGEON_INDEX_MISMATCH,"Numéro d'événement de donjon invalide."
RESULT_TYPE.NOT_ENOUGH_MULTIPLAY_MEMBERS,"Pas assez de membres."
RESULT_TYPE.NOT_CALCULATED,"Pas encore décidé."
RESULT_TYPE.ALREADY_REWARDED,"La récompense a déjà été donnée."
RESULT_TYPE.NOT_SAME_DEVELOPER_PAYLOAD,"Les informations de paiement (Infos Developpeur) ne correspondent pas. Le paiement a été annulé."
RESULT_TYPE.NOT_SAME_PRODUCT_ID,"Les informations de paiement (ID Produit) ne correspondent pas. Le paiement a été annulé."
RESULT_TYPE.WRONG_PURCHASE_STATUS,"Les informations de paiement (Statuts de l'Achat) sont incorrectes. Le paiement a été annulé."
RESULT_TYPE.VERIFICATION_FAILED,"Échec de la vérification. Le paiement a été annulé."
RESULT_TYPE.INVALID_CONSUMPTION_STATE,"Informations de paiement non valides (ConsumptionState). Paiement annulé."
RESULT_TYPE.NOT_MONTHLY_ENDED,"Vous ne pouvez pas encore acheter le pack mensuel."
RESULT_TYPE.HAVE_PLAY_CHANCE,"Impossible d'acheter compte tenu des opportunités de défis restantes."
RESULT_TYPE.INVALID_DUNGEON_INDEX,"Numéro de donjon invalide."
RESULT_TYPE.CANNOT_AWAKEN_YET,"Pas encore Éveillé."
RESULT_TYPE.CANNOT_AWAKEN_MORE,"Plus d'Éveil possible."
RESULT_TYPE.RUNE_ITEM_NOT_OWNED,"Vous ne possédez pas cette Rune."
RESULT_TYPE.SAME_RUNE_EQUIPPED,"Même rune déjà équipée."
RESULT_TYPE.ALEADY_OCCUPIED,"Déjà assigné."
RESULT_TYPE.PRESERVE_PRICE_ERROR,"Préserver le prix invalide."
RESULT_TYPE.RUNE_ITEM_DATA_NOT_FOUND,"Pas d'info sur l'Objet Rune."
RESULT_TYPE.RUNE_DATA_NOT_FOUND,"Pas d'info sur la Rune."
RESULT_TYPE.PART_TYPE_ERROR,"Morceaux invalides."
RESULT_TYPE.NO_EQUIPPED_RUNE,"La rune n'est pas équipée."
RESULT_TYPE.HERO_ALREADY_EXIST,"Le Héros existe déjà."
RESULT_TYPE.SKILL_NOT_LEARNED,"Vous n'avez pas appris la compétence."
RESULT_TYPE.INVALID_SKILL_EXTEND,"Expansion de compétence invalide."
RESULT_TYPE.NOT_ENOUGH_ITEM,"Articles insuffisants."
RESULT_TYPE.BOOK_ITEM_DATA_NOT_FOUND,"Pas d'info sur le livre."
RESULT_TYPE.SKILL_ALREADY_LEARNED,"Compétence déjà apprise."
RESULT_TYPE.MAX_PURIFIED,"Purification maximale atteinte."
RESULT_TYPE.MAX_HERO_STAR,"Le Héros a atteint l'Éveil maximal."
RESULT_TYPE.NO_AWAKE_MATERIAL,"Pas de composants pour l'Éveil."
RESULT_TYPE.PURIFY_DATA_NOT_FOUND,"Aucune donnée de Purification."
RESULT_TYPE.INVALID_PURIFY_DATA,"Données de Purification invalides."
RESULT_TYPE.TRANSCEND_SKILL_LEVEL_DATA_NOT_FOUND,"Les données sur la Transcendance de Compétence n'existent pas."
RESULT_TYPE.MAX_TRANSCEND_SKILL_LEVEL,"Limite de Transcendance atteinte pour la Compétence."
RESULT_TYPE.TRANSCEND_SKILL_LEVEL_PRICE_DATA_NOT_FOUND,"Le prix de la Transcendance de Compétence n'existe pas."
RESULT_TYPE.NOT_MAX_HERO_STAR,"Le Héros n'a pas encore atteint l'Éveil maximum."
RESULT_TYPE.INVALID_TRANSCEND_COUNT,"Montant de Transcendance invalide."
RESULT_TYPE.GRADE_TOO_LOW,"Classement trop bas."
RESULT_TYPE.CREATURE_DATA_NOT_FOUND,"Pas d'info Héros."
RESULT_TYPE.UPGRADE_BOOK_DATA_NOT_FOUND,"Pas d'info sur les livres de mise à niveau."
RESULT_TYPE.MATCH_PLAYER_NOT_FOUND,"L'adversaire n'existe pas."
RESULT_TYPE.INVALID_SHOP_DATA,"Informations magasin non valide."
RESULT_TYPE.NOT_GUILD_MEMBER,"Pas un membre de guilde."
RESULT_TYPE.NOT_ENOUGH_GUILD_POINT,"Points de guilde insuffisants."
RESULT_TYPE.INVALID_SHOP_ITEM_LIST_INDEX,"Numéro de magasin invalide."
RESULT_TYPE.INVALID_ITEM_TYPE,"Type d'objet non valide."
RESULT_TYPE.HERO_SHOP_SLOT_EXCEEDED,"Les emplacements du Héros pour la Boutique ont dépassé la limite."
RESULT_TYPE.INVALID_HERO_SHOP_SLOT,"Emplacement Boutique invalide."
RESULT_TYPE.NO_SHOP_ITEM_INFO,"Pas d'info sur l'article de la boutique."
RESULT_TYPE.NO_SHOP_ITEM_DATA,"Pas de données sur l'article de la boutique."
RESULT_TYPE.NO_SELL_COUNT,"Aucun montant de vente."
RESULT_TYPE.ALREADY_OPENED_CLASS,"La classe a déjà été ouverte"
RESULT_TYPE.NOT_OPENED_CLASS_DUNGEON,"Le donjon pour la classe spécifiée n'est pas ouvert."
RESULT_TYPE.ALREADY_GET_CHALLENGE,"Déjà pris en compte."
RESULT_TYPE.ALREADY_HAVE_MATERIAL,"Vous avez déjà les composants."
RESULT_TYPE.INVALID_HERO_CLASS,"Classe erronée."
RESULT_TYPE.TUTORIAL_DATA_NOT_FOUND,"Les données didactiques n'existent pas."
RESULT_TYPE.RETRY,"Réessayer"
RESULT_TYPE.NOT_IMPLEMENTED_METHOD,"Méthode non valide."
RESULT_TYPE.INVALID_QUEST_INDEX,"Numéro de quête invalide."
RESULT_TYPE.QUEST_INFO_NOT_FOUND,"Impossible de trouver des informations sur la quête."
RESULT_TYPE.QUEST_NOT_CLEARED,"La quête n'est pas encore terminée."
RESULT_TYPE.NOT_COMPLETED,"Pas encore complété."
RESULT_TYPE.EMPTY_DUNGEON_INDICES,"Le donjon est vide."
RESULT_TYPE.EVENT_INDEX_COUNT_MISMATCH,"Le numéro de l'événement ne correspond pas."
RESULT_TYPE.MAX_DAILY_COUNT,"Limite quotidienne dépassée."
RESULT_TYPE.ALREADY_VISITED,"Déjà visité."
RESULT_TYPE.INVALID_MATERIAL_ITEM,"Composants non valides."
RESULT_TYPE.INVALID_REQ_ITEM_EXP_DATA,"EXP des éléments requis invalide."
RESULT_TYPE.SAME_BOOSTER_APPLIED,"Le même effet existe déjà."
RESULT_TYPE.PACKAGE_DATA_NOT_FOUND,"Pas de données sur les produits."
RESULT_TYPE.INVALID_ITEM_INDEX,"Index d'objet non valide."
RESULT_TYPE.INVALID_ITEM_DATA,"Données d'objet non valides."
RESULT_TYPE.INVALID_ACCOUNT_ID,"Numéro de compte invalide."
RESULT_TYPE.REWARD_TIME_ENDED,"Le momeny de récompense est terminé."
RESULT_TYPE.CHECKING_INTEGRITY,"Le résultat du combat est toujours en cours de calcul. Veuillez réessayer plus tard."
RESULT_TYPE.BATTLE_SERVER_NOT_FOUND,"Le réseau est instable. Veuillez vous déplacer pour tenter d'obtenir un meilleur signal et reconnectez-vous au jeu."
RESULT_TYPE.TOWER_DATA_NOT_FOUND,"Les informations de la tour n'existent pas."
RESULT_TYPE.TOWER_FLOOR_DATA_NOT_FOUND,"L'information sur le niveau n'existe pas."
RESULT_TYPE.CANNOT_ENTER_TOWER_FLOOR,"Ne peut pas entrer dans le niveau."
RESULT_TYPE.TOWER_CHAPTER_MISMATCH,"Le chapitre de la tour ne correspond pas."
RESULT_TYPE.TOWER_DUNGEON_MISMATCH,"Le donjon de la tour ne correspond pas."
RESULT_TYPE.TOWER_TEAM_LEVEL_LIMIT,"Niveau inaccessible: Niv. Équipe insuffisant."
RESULT_TYPE.TOWER_REQ_DUNGEON_NOT_COMPLETED,"Les prérequis de donjon ne sont pas remplis pour entrer dans la tour."
RESULT_TYPE.NOT_ENOUGH_TOWER_COST,"Marchandises insuffisantes pour entrer dans la tour."
RESULT_TYPE.DIED_HERO_CACHE,"Le Héros est mort."
RESULT_TYPE.MISSING_BATTLE_LOG,"Journal de bataille non visité."
RESULT_TYPE.MISSING_CREATURE_INFO,"Infos Héros non visitées."
RESULT_TYPE.REQUEST_INTEGRITY_CHECK_ERROR,"Erreur de la vérification d'intégrité."
RESULT_TYPE.MISSING_TOWER_CREATURE_INFO,"Infos Tour non visitées."
RESULT_TYPE.PARSING_TOWER_CREATURE_INFO_ERROR,"Impossible d'importer les infos de la Tour."
RESULT_TYPE.EMPTY_TOWER_ENTER_HEROES,"Pas d'infos sur les Héros entrés dans la tour."
RESULT_TYPE.TOWER_NOT_PLAYED,"La progression de la Tour est nulle."
RESULT_TYPE.PLAYER_TOWER_NOT_FOUND,"Pas d'info sur la Tour en cours."
RESULT_TYPE.CANNOT_RESET_MORE,"Ne peut plus être réinitialisé."
RESULT_TYPE.NOT_ENOUGH_COST,"Marchandises insuffisantes."
RESULT_TYPE.CLOSED_DUNGEON,"Ce donjon est Fermé."
RESULT_TYPE.OPENED_DUNGEON,"Ce donjon est Ouvert."
RESULT_TYPE.QUEST_DATA_NOT_FOUND,"Pas de données de quête."
RESULT_TYPE.NOT_ACCEPTABLE,"Impossible d'accepter."
RESULT_TYPE.CANNOT_GIVEUP,"Impossible d'abandonner."
RESULT_TYPE.NOT_REWARDABLE,"Impossible de recevoir les récompenses."
RESULT_TYPE.EQUIP_FULL,"Inventaire plein."
RESULT_TYPE.VIPLEVEL_DATA_NOT_FOUND,"Pas de donnée VIP."
RESULT_TYPE.MISSING_LANGUAGE,"Langue non sélectionnée."
RESULT_TYPE.CANNOT_LINK_GUEST,"Impossible de lier en tant qu'invité."
RESULT_TYPE.ALREADY_LINKED_ID,"Compte déjà lié."
RESULT_TYPE.SERVER_CLOSING,"Currently preparing for service. Please wait."
RESULT_TYPE.INVALID_SHOP_INDEX,"Numéro de Boutique invalide."
RESULT_TYPE.EXCEEDED_PURCHASABLE_COUNT,"Nombre d'achats trop élevé."
RESULT_TYPE.INVALID_REWARD_DATA,"Données de récompense non valides."
RESULT_TYPE.TOWER_NPC_NOT_FOUND,"Le PNJ de la Tour n'existe pas."
RESULT_TYPE.TOWER_NPC_SLOT_NOT_FOUND,"Le PNJ du niveau n'existe pas."
RESULT_TYPE.TOWER_NPC_INFO_NOT_FOUND,"Les informations sur le PNJ du niveau n'existent pas."
RESULT_TYPE.WRONG_TOWER_REWARD_NO,"Numéro de récompense de Tour non valide."
RESULT_TYPE.WRONG_DIFFICULTY,"Niveau de difficulté invalide."
RESULT_TYPE.DIFFICULTY_MISMATCH,"La difficulté ne correspond pas."
RESULT_TYPE.MISSING_BATTLE_TYPE,"Type de bataille non saisi."
RESULT_TYPE.NOT_YET_CLEARED,"Vous n'avez pas encore terminé."
RESULT_TYPE.INVALID_DUNGEON_DIFFICULTY,"Difficulté de donjon invalide."
RESULT_TYPE.WRONG_DUNGEON_DIFFICULTY,"Difficulté de donjon invalide."
