KEY,ChineseTraditional
SKILL_DESC_121,防禦力增加量提升[64ff64]{1}[-]%。
SKILL_DESC_122,防禦力增加量提升[64ff64]{1}[-]%。
SKILL_DESC_123,防禦力增加量提升[64ff64]{1}[-]%。
SKILL_DESC_90000010,每次攻擊有35%的機會造成160%攻擊的物理傷害。
SKILL_DESC_90000011,每次攻擊有35%的機會造成192%攻擊的物理傷害。
SKILL_DESC_90000012,每次攻擊有35%的機會造成230%攻擊的物理傷害。
SKILL_DESC_90000013,每次攻擊有35%的機會造成276%攻擊的物理傷害。
SKILL_DESC_90000014,每次攻擊有35%的機會造成331%攻擊的物理傷害。
SKILL_DESC_90000015,每次攻擊有35%的機會造成400%攻擊的物理傷害。
SKILL_NAME_210,神跡之光
SKILL_NAME_211,神跡之光II
SKILL_NAME_212,神跡之光III
SKILL_NAME_213,神跡之光IV
SKILL_NAME_230,光之祝福
SKILL_NAME_231,光之祝福II
SKILL_NAME_232,光之祝福III
SKILL_NAME_233,光之祝福IV
SKILL_NAME_240,天堂復仇
SKILL_NAME_241,天堂復仇II
SKILL_NAME_242,天堂復仇III
SKILL_NAME_243,天堂復仇IV
SKILL_NAME_220,女神恩典
SKILL_NAME_221,女神恩典II
SKILL_NAME_222,女神恩典III
SKILL_NAME_223,女神恩典IV
SKILL_NAME_250,天堂守護
SKILL_NAME_3303910,毀滅之光
SKILL_NAME_3303920,毀滅的祝福
SKILL_NAME_3303930,天堂復仇
SKILL_DESC_210,回復生命值最低的友軍[ffc800]{1}[-]生命值。
SKILL_DESC_211,治癒量提高[64ff64]{1}[-]%。
SKILL_DESC_212,治癒量提高[64ff64]{1}[-]%。
SKILL_DESC_213,移除目標的負面效果。
SKILL_DESC_230,對全體友軍施放於[ffc800]{1}[-]秒內吸收[64ffff]{2}[-]點傷害的防護罩，此外在防護罩生效的時間內對狀態異常免疫。
SKILL_DESC_231,防護罩效果提高[64ff64]{1}[-]%。
SKILL_DESC_232,防護罩效果提高[64ff64]{1}[-]%。
SKILL_DESC_233,技能作用期間，目標回復力提高[64ff64]{1}[-]%。
SKILL_DESC_240,攻擊目標敵人及其周遭範圍內的敵人6次，造成總共[ffc800]{1}[-]的魔法傷害。受到傷害的目標將於[64ffff]{2}[-]秒內陷入致盲狀態，受到的所有傷害增加{3}%。
SKILL_DESC_241,傷害量增加[64ff64]{1}[-]%
SKILL_DESC_242,傷害量增加[64ff64]{1}[-]%
SKILL_DESC_243,暴擊機率提高[64ff64]{1}[-]。
SKILL_DESC_220,每隔15秒針對[64ffff]1[-]名我方生命值最弱的友軍，在[64ffff]{1}[-]秒內提升其魔法防禦力[64ff64]{2}[-]。
SKILL_DESC_221,魔法防禦提高[64ff64]{1}[-]%
SKILL_DESC_222,魔法防禦提高[64ff64]{1}[-]%
SKILL_DESC_223,在技能作用時間治療目標生命值[64ff64]{1}[-]%。
SKILL_DESC_90000020,每8秒使4名生命值最低的友軍回復相當於攻擊力80%的生命值，並於8秒內使攻擊力最高的友軍的暴擊率增加300、暴擊傷害量增加20%。
SKILL_DESC_90000021,每8秒使4名生命值最低的友軍回復相當於攻擊力96%的生命值，並於8秒內使攻擊力最高的友軍的暴擊率增加300、暴擊傷害量增加24%。
SKILL_DESC_90000022,每8秒使4名生命值最低的友軍回復相當於攻擊力115%的生命值，並於8秒內使攻擊力最高的友軍的暴擊率增加300、暴擊傷害量增加29%。
SKILL_DESC_90000023,每8秒使4名生命值最低的友軍回復相當於攻擊力138%的生命值，並於8秒內使攻擊力最高的友軍的暴擊率增加300、暴擊傷害量增加35%。
SKILL_DESC_90000024,每8秒使4名生命值最低的友軍回復相當於攻擊力165%的生命值，並於8秒內使攻擊力最高的友軍的暴擊率增加300、暴擊傷害量增加42%。
SKILL_DESC_90000025,每8秒使4名生命值最低的友軍回復相當於攻擊力200%的生命值，並於8秒內使攻擊力最高的友軍的暴擊率增加300、暴擊傷害量增加50%。
SKILL_NAME_310,火焰鑽刺
SKILL_NAME_311,火焰鑽刺II
SKILL_NAME_312,火焰鑽刺III
SKILL_NAME_313,火焰鑽刺IV
SKILL_NAME_340,火球術
SKILL_NAME_341,火球術II
SKILL_NAME_342,火球術III
SKILL_NAME_343,火球術IV
SKILL_NAME_330,火焰驟雨
SKILL_NAME_331,火焰驟雨II
SKILL_NAME_332,火焰驟雨III
SKILL_NAME_333,火焰驟雨IV
SKILL_NAME_320,烈焰擴散
SKILL_NAME_321,烈焰擴散II
SKILL_NAME_322,烈焰擴散III
SKILL_NAME_323,烈焰擴散IV
SKILL_NAME_350,熾焰
SKILL_DESC_310,攻擊任意敵人5次，總共造成[ffc800]{1}[-]魔法傷害。暴擊時自己的魔力回復100。
SKILL_DESC_311,傷害量增加[64ff64]{1}[-]%
SKILL_DESC_312,傷害量增加[64ff64]{1}[-]%
SKILL_DESC_313,傷害量增加[64ff64]{1}[-]%
SKILL_DESC_340,對目標敵人和其周遭範圍內的敵人造成[ffc800]{1}[-]魔法傷害，並在[64ffff]2[-]秒內使其暈眩。如對象是BOSS，將額外造成[ffc800]{2}[-]魔法傷害。
SKILL_DESC_341,傷害量增加[64ff64]{1}[-]%
SKILL_DESC_342,傷害量增加[64ff64]{1}[-]%
SKILL_DESC_343,傷害量增加[64ff64]{1}[-]%
SKILL_DESC_330,攻擊所有敵人5次，總共造成[ffc800]{1}[-]魔法傷害。此攻擊會使暴擊傷害量增加150%。
SKILL_DESC_331,傷害量增加[64ff64]{1}[-]%
SKILL_DESC_332,傷害量增加[64ff64]{1}[-]%
SKILL_DESC_333,傷害量增加[64ff64]{1}[-]%
SKILL_DESC_320,攻擊時將使目標堆疊[fa96fa]餘燼[-]。陷入餘燼狀態的敵人將於20秒內受到[ffc800]{2}[-]持續魔法傷害。餘燼最多可堆疊10次。
SKILL_DESC_321,傷害量增加[64ff64]{1}[-]%
SKILL_DESC_322,傷害量增加[64ff64]{1}[-]%
SKILL_DESC_323,傷害量增加[64ff64]{1}[-]%
SKILL_DESC_90000030,使用技能攻擊時，目標的餘燼每堆疊1次，將受到相當於攻擊力3%的追加魔法傷害。
SKILL_DESC_90000031,使用技能攻擊時，目標的餘燼每堆疊1次，將受到相當於攻擊力3.6%的追加魔法傷害。
SKILL_DESC_90000032,使用技能攻擊時，目標的餘燼每堆疊1次，將受到相當於攻擊力4.3%的追加魔法傷害。
SKILL_DESC_90000033,使用技能攻擊時，目標的餘燼每堆疊1次，將受到相當於攻擊力5.2%的追加魔法傷害。
SKILL_DESC_90000034,使用技能攻擊時，目標的餘燼每堆疊1次，將受到相當於攻擊力6.3%的追加魔法傷害。
SKILL_DESC_90000035,使用技能攻擊時，目標的餘燼每堆疊1次，將受到相當於攻擊力7.5%的追加魔法傷害。
SKILL_NAME_430,無情
SKILL_NAME_431,無情II
SKILL_NAME_432,無情III
SKILL_NAME_433,無情IV
SKILL_NAME_420,隱匿披風
SKILL_NAME_421,隱匿披風II
SKILL_NAME_422,隱匿披風III
SKILL_NAME_423,隱匿披風IV
SKILL_NAME_440,兇殘刃爪
SKILL_NAME_441,兇殘刃爪II
SKILL_NAME_442,兇殘刃爪III
SKILL_NAME_443,兇殘刃爪IV
SKILL_NAME_410,劈擊
SKILL_NAME_411,劈擊II
SKILL_NAME_412,劈擊III
SKILL_NAME_413,劈擊IV
SKILL_NAME_450,襲殺弱者
SKILL_DESC_430,攻擊任意敵人[64ffff]3[-]次，造成共[ffc800]{1}[-]物理傷害，並堆疊[64ffff]1[-]層[fa96fa]流血[-]。[fa96fa]流血[-]在{2}秒內會造成共[ffc800]{3}[-]的持續物理傷害，最多可堆疊[64ffff]3[-]層。
SKILL_DESC_431,傷害量增加[64ff64]{1}[-]%
SKILL_DESC_432,傷害量增加[64ff64]{1}[-]%
SKILL_DESC_433,暴擊傷害量增加[64ff64]{1}[-]%
SKILL_DESC_420,[64ffff]{1}[-]秒內，攻擊提高[ffc800]{2}[-]且閃避所有會造成物理傷害的攻擊。
SKILL_DESC_421,攻擊提高[64ff64]{1}[-]%。
SKILL_DESC_422,攻擊提高[64ff64]{1}[-]%。
SKILL_DESC_423,技能作用期間攻擊速度提高[64ff64]{1}[-]。
SKILL_DESC_440,移動到生命值最低的敵人背後並造成[FFC800]{1}[-]點物理傷害。每層流血效果提高[64ff64]{2}[-]%傷害且攻擊後移除所有流血效果。暴擊時回復[64ffff]2[-]法力且重置技能冷卻時間。
SKILL_DESC_441,傷害量增加[64ff64]{1}[-]%
SKILL_DESC_442,傷害量增加[64ff64]{1}[-]%
SKILL_DESC_443,暴擊傷害量增加[64ff64]{1}[-]%
SKILL_DESC_410,發動暴擊時，將朝目標敵人攻擊6次給予共[ffc800]{1}[-]的額外物理傷害。
SKILL_DESC_411,傷害量增加[64ff64]{1}[-]%
SKILL_DESC_412,傷害量增加[64ff64]{1}[-]%
SKILL_DESC_413,暴擊傷害量增加[64ff64]{1}[-]%
SKILL_DESC_90000040,每次自動攻擊有25%的機會造成流血效果，並額外造成相當於50%攻擊的傷害。
SKILL_DESC_90000041,每次自動攻擊有28%的機會造成流血效果，並額外造成相當於60%攻擊的傷害。
SKILL_DESC_90000042,每次自動攻擊有31%的機會造成流血效果，並額外造成相當於72%攻擊的傷害。
SKILL_DESC_90000043,每次自動攻擊有34%的機會造成流血效果，並額外造成相當於86%攻擊的傷害。
SKILL_DESC_90000044,每次自動攻擊有37%的機會造成流血效果，並額外造成相當於103%攻擊的傷害。
SKILL_DESC_90000045,每次自動攻擊有40%的機會造成流血效果，並額外造成相當於125%攻擊的傷害。
SKILL_NAME_520,重力猛擊
SKILL_NAME_521,重力猛擊II
SKILL_NAME_522,重力猛擊III
SKILL_NAME_523,重力猛擊IV
SKILL_NAME_510,戰鬥怒嚎
SKILL_NAME_511,戰鬥怒嚎II
SKILL_NAME_512,戰鬥怒嚎III
SKILL_NAME_513,戰鬥怒嚎IV
SKILL_NAME_530,漩渦斬
SKILL_NAME_531,漩渦斬II
SKILL_NAME_532,漩渦斬III
SKILL_NAME_533,漩渦斬IV
SKILL_NAME_540,暴怒
SKILL_NAME_541,暴怒II
SKILL_NAME_542,暴怒III
SKILL_NAME_543,暴怒IV
SKILL_NAME_550,血性狂怒
SKILL_DESC_520,對範圍內的敵人造成[ffc800]{1}[-]物理傷害，首次攻擊在[64ffff]{2}[-]秒內擊倒並在10秒內使攻擊速度減少250。
SKILL_DESC_521,傷害量增加[64ff64]{1}[-]%
SKILL_DESC_522,傷害量增加[64ff64]{1}[-]%
SKILL_DESC_523,傷害量增加[64ff64]{1}[-]%
SKILL_DESC_510,全體友軍的攻擊提高[ffc800]{2}[-]持續[64ffff]{1}[-]秒。啟動時移除友軍身上的負面效果。
SKILL_DESC_511,攻擊提高[64ff64]{1}[-]%。
SKILL_DESC_512,攻擊提高[64ff64]{1}[-]%。
SKILL_DESC_513,攻擊提高[64ff64]{1}[-]%。
SKILL_DESC_530,對周遭敵人造成[ffc800]{1}[-]物理傷害，當目標非英雄時，將造成[ffc800]{2}[-]物理傷害。最後攻擊時將使周遭敵人陷入冰凍狀態[64ffff]{3}[-]秒。使用技能的期間，不會陷入狀態異常。
SKILL_DESC_531,傷害量增加[64ff64]{1}[-]%
SKILL_DESC_532,傷害量增加[64ff64]{1}[-]%
SKILL_DESC_533,施放時把周圍敵人拉近。
SKILL_DESC_540,攻擊時[64ffff]{1}[-]秒內攻擊力增加[ffc800]{2}[-]，對非英雄之敵人施加的傷害量增加3%。最多可堆疊[64ffff]10[-]次。
SKILL_DESC_541,攻擊提高[64ff64]{1}[-]%。
SKILL_DESC_542,攻擊提高[64ff64]{1}[-]%。
SKILL_DESC_543,每個堆疊提高控場抵抗50。
SKILL_DESC_90000050,自身的生命值上限增加{1}%，每減少1％生命值時，攻擊力將增加{2}%且攻擊速度增加{3}。
SKILL_DESC_90000051,每損失1%生命值，攻擊提高1%且攻擊速度提高10。
SKILL_DESC_90000052,每損失1%生命值，攻擊提高1.2%且攻擊速度提高12。
SKILL_DESC_90000053,每損失1%生命值，攻擊提高1.4%且攻擊速度提高14。
SKILL_DESC_90000054,每損失1%生命值，攻擊提高1.7%且攻擊速度提高17。
SKILL_DESC_90000055,每損失1%生命值，攻擊提高2%且攻擊速度提高20。
SKILL_NAME_610,衝撞
SKILL_NAME_611,衝撞II
SKILL_NAME_612,衝撞III
SKILL_NAME_613,衝撞IV
SKILL_NAME_620,頭錘
SKILL_NAME_621,頭錘II
SKILL_NAME_622,頭錘III
SKILL_NAME_623,頭錘IV
SKILL_NAME_630,大地化身
SKILL_NAME_631,大地化身II
SKILL_NAME_632,大地化身III
SKILL_NAME_633,大地化身IV
SKILL_NAME_640,碎甲
SKILL_NAME_641,碎甲II
SKILL_NAME_642,碎甲III
SKILL_NAME_643,碎甲IV
SKILL_NAME_650,苦痛抵禦
SKILL_DESC_610,造成[ffc800]{1}[-]點物理傷害並擊倒敵人[64ffff]{2}[-]秒。
SKILL_DESC_611,傷害量增加[64ff64]{1}[-]%
SKILL_DESC_612,傷害量增加[64ff64]{1}[-]%
SKILL_DESC_613,降低擊中敵人的物理防禦[ff6464]{2}[-]%，持續[64ffff]{1}[-]秒。
SKILL_DESC_620,衝撞敵人，造成[ffc800]{1}[-]點物理傷害，把敵人擊退。擊中敵人的攻擊速度降低[ff6464]{3}[-]%，持續[64ffff]{2}[-]秒。
SKILL_DESC_621,傷害量增加[64ff64]{1}[-]%
SKILL_DESC_622,傷害量增加[64ff64]{1}[-]%
SKILL_DESC_623,降低目標攻擊[ff6464]{1}[-]%。
SKILL_DESC_630,提高物理防禦與魔法防禦[ffc800]{2}[-]，持續[64ffff]{1}[-]秒，並治療相當於生命值的[64ff64]{3}[-]%。免疫控場效果。
SKILL_DESC_631,防禦力增加量提升[64ff64]{1}[-]%。
SKILL_DESC_632,防禦力增加量提升[64ff64]{1}[-]%。
SKILL_DESC_633,傷害減免提高[ff6464]{1}[-]
SKILL_DESC_640,攻擊時，削弱敵人的物理防禦[ff6464]{2}[-]，持續[64ffff]{1}[-]秒。最多能堆疊[64ffff]5[-]次。
SKILL_DESC_641,防禦力減少量增加[64ff64]{1}[-]%。
SKILL_DESC_642,防禦力減少量增加[64ff64]{1}[-]%。
SKILL_DESC_643,每個堆疊造成敵人的物理閃躲率降低[ff6464]{1}[-]%。
SKILL_DESC_90000060,受到傷害時堆疊龍怒效果，持續10秒。每個龍怒效果提高攻擊與防禦0.8%。最多能堆疊100次。
SKILL_DESC_90000061,受到傷害時堆疊龍怒效果，持續10秒。每個龍怒效果提高攻擊與防禦1%。最多能堆疊100次。
SKILL_DESC_90000062,受到傷害時堆疊龍怒效果，持續10秒。每個龍怒效果提高攻擊與防禦1.2%。最多能堆疊100次。
SKILL_DESC_90000063,受到傷害時堆疊龍怒效果，持續10秒。每個龍怒效果提高攻擊與防禦1.4%。最多能堆疊100次。
SKILL_DESC_90000064,受到傷害時堆疊龍怒效果，持續10秒。每個龍怒效果提高攻擊與防禦1.7%。最多能堆疊100次。
SKILL_DESC_90000065,受到傷害時堆疊龍怒效果，持續10秒。每個龍怒效果提高攻擊與防禦2%。最多能堆疊100次。
SKILL_NAME_710,急劇射擊
SKILL_NAME_711,急劇射擊II
SKILL_NAME_712,急劇射擊III
SKILL_NAME_713,急劇射擊IV
SKILL_NAME_730,黏性炸彈
SKILL_NAME_731,黏性炸彈II
SKILL_NAME_732,黏性炸彈III
SKILL_NAME_733,黏性炸彈IV
SKILL_NAME_720,煙霧彈
SKILL_NAME_721,煙霧彈II
SKILL_NAME_722,煙霧彈III
SKILL_NAME_723,煙霧彈IV
SKILL_NAME_740,加農炮彈
SKILL_NAME_741,加農炮彈II
SKILL_NAME_742,加農炮彈III
SKILL_NAME_743,加農炮彈IV
SKILL_NAME_750,武器改造
SKILL_DESC_710,給予前方直線內的敵人[ffc800]{1}[-]的物理傷害並將其推開。如果目標敵人不是英雄將額外給予[ffc800]{2}[-]的物理傷害並在{3}秒內使其陷入暈眩。
SKILL_DESC_711,傷害量增加[64ff64]{1}[-]%
SKILL_DESC_712,傷害量增加[64ff64]{1}[-]%
SKILL_DESC_713,傷害量增加[64ff64]{1}[-]%
SKILL_DESC_720,對範圍內的敵人造成[ffc800]{1}[-]物理傷害，並於[64ffff]{2}[-]秒內使對象受到的物理傷害增加[ff6464]{3}[-]%且陷入致盲狀態[64ffff]{4}[-]秒。
SKILL_DESC_721,傷害量增加[64ff64]{1}[-]%
SKILL_DESC_722,傷害量增加[64ff64]{1}[-]%
SKILL_DESC_723,造成傷害時使敵人暈眩1秒。
SKILL_DESC_730,對隨機敵人貼上會在[64ffff]{1}[-]秒內爆炸的膠黏彈。爆炸會對遠距敵人目前生命值造成最多[ffc800]{2}[-]點物理傷害，並陷入晕眩[64ffff]3[-]秒。膠黏彈貼上時，目標會暈眩[64ffff]2[-]秒。
SKILL_DESC_731,傷害量增加[64ff64]{1}[-]%
SKILL_DESC_732,傷害量增加[64ff64]{1}[-]%
SKILL_DESC_733,傷害量增加[64ff64]{1}[-]%
SKILL_DESC_740,每次一般攻擊有[64ff64]15[-]%的機會發射炸彈，對範圍內的敵人造成[ffc800]{2}[-]物理傷害，並使敵人暈眩[64ffff]2[-]秒。
SKILL_DESC_741,傷害量增加[64ff64]{1}[-]%
SKILL_DESC_742,傷害量增加[64ff64]{1}[-]%
SKILL_DESC_743,傷害量增加[64ff64]{1}[-]%
SKILL_DESC_90000070,攻擊時有25%的機率可獲得火藥堆疊。每獲得1層火藥將增加自身攻擊力{1}%、攻擊速度{2}，以及對非英雄的敵人造成的傷害量{3}%。火藥最多可堆疊{4}層且無法解除。
SKILL_DESC_90000071,攻擊時有25%的機率獲得火藥。每獲得1層火藥將增加攻擊力3.6%、攻擊速度36，以及對非英雄的敵人造成的傷害量3.6%。火藥最多可堆疊7層且無法解除。
SKILL_DESC_90000072,攻擊時有25%的機率獲得火藥。每獲得1層火藥將增加攻擊力4.3%、攻擊速度43，以及對非英雄的敵人造成的傷害量4.3%。火藥最多可堆疊7層且無法解除。
SKILL_DESC_90000073,攻擊時有25%的機率獲得火藥。每獲得1層火藥將增加攻擊力5.1%、攻擊速度51，以及對非英雄的敵人造成的傷害量5.1%。火藥最多可堆疊7層且無法解除。
SKILL_DESC_90000074,攻擊時有25%的機率獲得火藥。每獲得1層火藥將增加攻擊力6.2%、攻擊速度62，以及對非英雄的敵人造成的傷害量6.2%。火藥最多可堆疊7層且無法解除。
SKILL_DESC_90000075,攻擊時有25%的機率獲得火藥。每獲得1層火藥將增加攻擊力7.5%、攻擊速度75，以及對非英雄的敵人造成的傷害量7.5%。火藥最多可堆疊7層且無法解除。
SKILL_NAME_810,雷霆箭
SKILL_NAME_811,雷霆箭II
SKILL_NAME_812,雷霆箭III
SKILL_NAME_813,雷霆箭IV
SKILL_NAME_820,治療之雨
SKILL_NAME_821,治療之雨II
SKILL_NAME_822,治療之雨III
SKILL_NAME_823,治療之雨IV
SKILL_NAME_830,迅捷之風
SKILL_NAME_831,迅捷之風II
SKILL_NAME_832,迅捷之風III
SKILL_NAME_833,迅捷之風IV
SKILL_NAME_840,連環閃電
SKILL_NAME_841,連環閃電II
SKILL_NAME_842,連環閃電III
SKILL_NAME_843,連環閃電IV
SKILL_NAME_850,充能爆破
SKILL_DESC_810,隨機對敵人降下5個雷球，造成[ffc800]{1}[-]點魔法傷害並施放電擊，受到電擊的敵人會暈眩[64ffff]{2}[-]秒
SKILL_DESC_811,傷害量增加[64ff64]{1}[-]%
SKILL_DESC_812,傷害量增加[64ff64]{1}[-]%
SKILL_DESC_813,暴擊機率提高[64ff64]{1}[-]。
SKILL_DESC_820,治療全體友軍的生命值[ffc800]{2}[-]點，持續[64ffff]{1}[-]秒。
SKILL_DESC_821,治癒量提高[64ff64]{1}[-]%。
SKILL_DESC_822,治癒量提高[64ff64]{1}[-]%。
SKILL_DESC_823,使用時，傷害減免提高[ff6464]{1}[-]，且免疫控場。
SKILL_DESC_830,全體友軍的攻擊提高[64ff64]{2}[-]，攻擊速度提高[64ff64]{3}[-]，持續[64ffff]{1}[-]秒。
SKILL_DESC_831,攻擊提高[64ff64]{1}[-]%。
SKILL_DESC_832,攻擊提高[64ff64]{1}[-]%。
SKILL_DESC_833,技能持續期間，暴擊機率提高[64ff64]{1}[-]。
SKILL_DESC_840,每[64ffff]{1}[-]秒對4名敵人造成[ffc800]{2}[-]的魔法傷害，並於[64ffff]{3}[-]秒內使其觸電，在施展暴擊時使敵人於[64ffff]1[-]秒內呈現暈眩狀態。呈現觸電狀態的敵人將於{4}秒內受到共[ffc800]{5}[-]的魔法傷害。
SKILL_DESC_841,傷害量增加[64ff64]{1}[-]%
SKILL_DESC_842,傷害量增加[64ff64]{1}[-]%
SKILL_DESC_843,傷害量增加[64ff64]{1}[-]%
SKILL_DESC_90000080,進行一般攻擊時有10%的機率隨機對2名敵人造成攻擊力100%的魔法傷害，並使其呈現觸電狀態。如果目標已處於觸電狀態，將陷入暈眩2秒。
SKILL_DESC_90000081,進行一般攻擊時有12%的機率隨機對2名敵人造成攻擊力120%的魔法傷害，並使其呈現觸電狀態。如果目標已處於觸電狀態，將陷入暈眩2秒。
SKILL_DESC_90000082,進行一般攻擊時有14%的機率隨機對2名敵人造成攻擊力140%的魔法傷害，並使其呈現觸電狀態。如果目標已處於觸電狀態，將陷入暈眩2秒。
SKILL_DESC_90000083,進行一般攻擊時有17%的機率隨機對2名敵人造成攻擊力170%的魔法傷害，並使其呈現觸電狀態。如果目標已處於觸電狀態，將陷入暈眩2秒。
SKILL_DESC_90000084,進行一般攻擊時有21%的機率隨機對2名敵人造成攻擊力210%的魔法傷害，並使其呈現觸電狀態。如果目標已處於觸電狀態，將陷入暈眩2秒。
SKILL_DESC_90000085,進行一般攻擊時有25%的機率隨機對2名敵人造成攻擊力250%的魔法傷害，並使其呈現觸電狀態。如果目標已處於觸電狀態，將陷入暈眩2秒。
SKILL_NAME_940,精華吸吮
SKILL_NAME_941,精華吸吮II
SKILL_NAME_942,精華吸吮III
SKILL_NAME_943,精華吸吮IV
SKILL_NAME_910,夢靨擁抱
SKILL_NAME_911,夢靨擁抱II
SKILL_NAME_912,夢靨擁抱III
SKILL_NAME_913,夢靨擁抱IV
SKILL_NAME_930,魔性舞宴
SKILL_NAME_931,魔性舞宴II
SKILL_NAME_932,魔性舞宴III
SKILL_NAME_933,魔性舞宴IV
SKILL_NAME_920,死亡豐穰
SKILL_NAME_921,死亡豐穰II
SKILL_NAME_922,死亡豐穰III
SKILL_NAME_923,死亡豐穰IV
SKILL_NAME_950,遺忘之夢
SKILL_DESC_940,無視敵人防禦，造成[ffc800]{1}[-]點魔法傷害，並治療相當於[64ff64]{2}[-]%傷害的生命值。
SKILL_DESC_941,傷害量增加[64ff64]{1}[-]%
SKILL_DESC_942,傷害量增加[64ff64]{1}[-]%
SKILL_DESC_943,傷害量增加[64ff64]{1}[-]%
SKILL_DESC_910,移動到最遠敵人的背後並造成[ffc800]{1}[-]點魔法傷害。被擊中的敵人承受魔法傷害提高30%，持續10秒。
SKILL_DESC_911,傷害量增加[64ff64]{1}[-]%
SKILL_DESC_912,傷害量增加[64ff64]{1}[-]%
SKILL_DESC_913,傷害量增加[64ff64]{1}[-]%
SKILL_DESC_930,對範圍內的敵人造成[ffc800]{1}[-]點魔法傷害。
SKILL_DESC_931,傷害量增加[64ff64]{1}[-]%
SKILL_DESC_932,傷害量增加[64ff64]{1}[-]%
SKILL_DESC_933,暴擊時，治療相當於[64ff64]{1}[-]%傷害的生命值。
SKILL_DESC_920,當敵人被這個英雄殺死時，攻擊提高[ffc800]{2}[-]，持續[64ffff]{1}[-]秒，並且所有技能的冷卻時間減少30%。
SKILL_DESC_921,攻擊提高[64ff64]{1}[-]%。
SKILL_DESC_922,攻擊提高[64ff64]{1}[-]%。
SKILL_DESC_923,每次擊殺時，回復一個魔力球。
SKILL_DESC_90000090,每次攻擊時，有25%的機率造成相當於80%攻擊的額外魔法傷害，並且攻擊提高2%，攻擊提高效果最多可以堆疊10次。
SKILL_DESC_90000091,每次攻擊時，有25%的機率造成相當於96%攻擊的額外魔法傷害，並且攻擊提高2.4%，攻擊提高效果最多可以堆疊10次。
SKILL_DESC_90000092,每次攻擊時，有25%的機率造成相當於115%攻擊的額外魔法傷害，並且攻擊提高2.9%，攻擊提高效果最多可以堆疊10次。
SKILL_DESC_90000093,每次攻擊時，有25%的機率造成相當於138%攻擊的額外魔法傷害，並且攻擊提高3.5%，攻擊提高效果最多可以堆疊10次。
SKILL_DESC_90000094,每次攻擊時，有25%的機率造成相當於165%攻擊的額外魔法傷害，並且攻擊提高4.2%，攻擊提高效果最多可以堆疊10次。
SKILL_DESC_90000095,每次攻擊時，有25%的機率造成相當於200%攻擊的額外魔法傷害，並且攻擊提高5%，攻擊提高效果最多可以堆疊10次。
SKILL_NAME_1010,箭雨空襲
SKILL_NAME_1011,箭雨空襲II
SKILL_NAME_1012,箭雨空襲III
SKILL_NAME_1013,箭雨空襲IV
SKILL_NAME_1040,分裂箭矢
SKILL_NAME_1041,分裂箭矢II
SKILL_NAME_1042,分裂箭矢III
SKILL_NAME_1043,分裂箭矢IV
SKILL_NAME_1030,月光一閃
SKILL_NAME_1031,月光一閃II
SKILL_NAME_1032,月光一閃III
SKILL_NAME_1033,月光一閃IV
SKILL_NAME_1020,月光箭矢
SKILL_NAME_1021,月光箭矢II
SKILL_NAME_1022,月光箭矢III
SKILL_NAME_1023,月光箭矢IV
SKILL_NAME_1050,鷹眼
SKILL_DESC_1010,對隨機敵人射出12只箭，造成總共[ffc800]{1}[-]點物理傷害。
SKILL_DESC_1011,傷害量增加[64ff64]{1}[-]%
SKILL_DESC_1012,傷害量增加[64ff64]{1}[-]%
