KEY,"French"
Sub1_Rephy_1_2_17,"C'est l'odeur des ténèbres... Oui, je sens une odeur vraiment inquiétante !"
Sub1_Rephy_1_2_18,"Ce sont des âmes sombres !"
Sub1_Rephy_1_2_19,"Rephy ! Arrête ! Tu ne peux pas y aller seul !"
Sub1_Rephy_1_3_1,"Cette puanteur... Toutes ces âmes sombres. Ce sont des démons !"
Sub1_Rephy_1_3_2,"Comment osent-ils venir à Lanterneville ?"
Sub1_Rephy_1_3_3,"Âmes de la forêt ! Aidez-moi !"
Sub1_Rephy_1_4_1,"Hé hé ! Alors, ça fait quoi de savoir ce dont est capable Rephy, le guide spirituel ?"
Sub1_Rephy_1_4_2,"Toi ?"
Sub1_Rephy_1_4_3,"....................................."
Sub1_Rephy_1_4_4,"Tu es tamien... Comment peux-tu être une âme sombre ?"
Sub1_Rephy_1_4_5,"Allons-y... Âmes de lumière... Allons tous..."
Sub1_Rephy_1_4_6,"dans... les sombres abysses..."
Sub1_Rephy_1_4_7,"Hors de question ! Tu m'entends ? Réveille-toi !"
Sub1_Rephy_1_4_8,"Par ici ! Suis cette lanterne ! Ne t'approche pas trop de l'obscurité !"
Sub1_Rephy_1_5_1,"Qu'est-ce qui se passe ici ?"
Sub1_Rephy_1_5_2,"Personne ne peut entrer à Lanterneville, dans la forêt Elidora, sans notre permission... Comment les démons sont arrivés ici ?"
Sub1_Rephy_1_5_3,"Cette âme sombre était un membre de notre tribu ?"
Sub1_Rephy_1_5_4,"Oui..."
Sub1_Rephy_1_5_5,"Je... n'ai pas pu le sauver. Je n'ai pas arrêté de lui dire de sortir de l'obscurité..."
Sub1_Rephy_1_5_6,"Et j'ai allumé la Lanterne divine... Pourquoi ça n'a pas fonctionné ?"
Sub1_Rephy_1_5_7,"Vous m'avez dit que les âmes pouvaient traverser en toute sécurité le Pont stellaire, lorsqu'on allumait la lanterne !"
Sub1_Rephy_1_5_8,"Rephy... Calme-toi. Il ne suffit pas d'allumer la Lanterne divine."
Sub1_Rephy_1_5_9,"Je t'ai dit qu'il fallait le faire dans les Collines brumeuses, pour qu'ils suivent de nouveau la lumière."
Sub1_Rephy_1_5_10,"Alors... Si j'allume la lanterne dans ces Collines brumeuses..."
Sub1_Rephy_1_5_11,"Tout le monde pourra retourner dans l'Étoile bleue, le foyer des âmes ?"
Sub1_Rephy_1_5_12,"Évidemment. Tu... étais vraiment en train d'écouter ou je rêve ?"
Sub1_Rephy_1_5_13,"Les Collines brumeuses sont l'endroit le plus sombre le long du Pont stellaire."
Sub1_Rephy_1_5_14,"Si quelqu'un se perd là-bas, il devient une âme sombre comme celle que tu as vue."
Sub1_Rephy_1_5_15,"Ouf. Je suis soulagé."
Sub1_Rephy_1_5_16,"Pendant un moment, j'ai cru que toute cette histoire sur la Lanterne divine n'était qu'un mensonge."
Sub1_Rephy_1_5_17,"Comment oses-tu ? La Lanterne divine est le trésor le plus précieux de la tribu Tamian !"
Sub1_Rephy_1_5_18,"C'est comme ça que notre tribu remplit son devoir divin donné par le dieu-dragon Giacobini, sentinelle de l'Étoile bleue !"
Sub1_Rephy_1_5_19,"On devrait allumer le Pont stellaire avec la lanterne pour guider les âmes de lumière à l'Étoile bleue."
Sub1_Rephy_1_5_20,"J'ai enfin compris. Waouh, monsieur Giaco, vous en avez là-dedans !"
Sub1_Rephy_1_5_21,"Argh... Je commence à avoir mal à la tête. Je devrais arrêter de parler."
Sub1_Rephy_1_5_22,"Mais il y a quelque chose qui me chiffonne... Même les âmes des Tamiens peuvent être souillées par les ténèbres..."
Sub1_Rephy_1_5_23,"Je crois que les Collines brumeuses ne sont plus très loin... Mince."
Sub1_Rephy_1_5_24,"L'heure est venue ! Hum. Moi, chef de la tribu Tamian, j'invoque Rephy, le guide spirituel !"
Sub1_Rephy_1_5_25,"Oui, oui. Rephy écoute. Qu'est-ce qui se passe ?"
Sub1_Rephy_1_5_26,"Je t'ordonne de trouver les Collines brumeuses dans ce monde et de les illuminer à l'aide de la Lanterne divine."
Sub1_Rephy_1_5_27,"Quitte Lanterneville dès maintenant."
Sub1_Rephy_1_5_28,"D'accord, j'y vais, alors. À bientôt !"
Sub1_Rephy_1_5_29,"Attends ! Ce ne sont pas des vacances. Rephy ! Tu ne t'es jamais aventuré en dehors de ce village !"
Sub1_Rephy_1_5_30,"Laisse-moi d'abord t'expliquer à quel point le monde extérieur est dangereux."
Sub1_Rephy_1_5_31,"Tu ne dois jamais suivre quelqu'un les yeux fermés... Reste loin des étrangers. Garde ton argent dans tes poches intérieures..."
Sub1_Rephy_1_5_32,"Oui... Oui... Zzz..."
Sub1_Rephy_1_5_33,"Et ne t'approche pas d'Orvel. Elle regorge d'esprits maléfiques."
Sub1_Rephy_1_5_34,"La seule personne à qui l'on peut faire confiance, c'est Lorraine, la sage... Maintenant, répète ce que je viens de dire !"
Sub1_Rephy_1_5_35,"Hein ? Alors... La sage... Le sage Rephy ira... trouver les Collines brumeuses !"
Sub1_Rephy_1_5_36,"À Orvel... qui regorge de personnes à qui on peut faire confiance !"
Sub1_Rephy_1_5_37,"Très bien, je suis prêt à y aller ! Au revoir. À plus tard !"
Sub1_Rephy_1_5_38,"Très bien. Fais attention. Rephy ! Tu es le sage de la tribu Tamian !"
Sub1_Rephy_1_5_39,"Quoi ? Attends ! Tu as dit Orvel ?"
Sub1_Rephy_1_5_40,"Non ! Tu dois aller voir la sage Lorraine !"
Sub1_Rephy_1_5_41,"Il est déjà parti..."
Sub1_Rephy_1_5_42,"Puissent la sentinelle de l'Étoile bleue... La reine... et nos ancêtres... veiller sur cet enfant."
Sub1_Rephy_2_1_1,"Waouh ! C'est ça, Orvel !"
Sub1_Rephy_2_1_2,"C'est énorme ! Et rempli de monde !"
Sub1_Rephy_2_1_3,"Il y a tellement d'âmes ! Des âmes de lumières... Des âmes sombres... Des âmes grises..."
Sub1_Rephy_2_1_4,"Waouh ! Digne d'une vraie capitale !"
Sub1_Rephy_2_1_5,"Hé, toi. Je n'ai jamais vu des gens de ton espèce avant. Pourquoi es-tu à Orvel ?"
Sub1_Rephy_2_1_6,"Hein ? Je suis un Tamien. Vous connaissez la tribu Tamian ?"
Sub1_Rephy_2_1_7,"Nous sommes des guides spirituels. Quand vous êtes mort, on vous guide jusqu'à l'Étoile bleue."
Sub1_Rephy_2_1_8,"Quoi ? Tu es bien étrange, bête à poils. Tu es en train de dire que tu souhaites ma mort ?"
Sub1_Rephy_2_1_9,"Tu ferais mieux de faire attention à ce que tu dis, surtout en des temps mouvementés comme ceux-ci. Tu as ton laissez-passer, j'espère ?"
Sub1_Rephy_2_1_10,"Un laissez-passer ? Qu'est-ce que c'est ? Ça se mange ?"
Sub1_Rephy_2_1_11,"Tu ne sais pas ce qu'est un laissez-passer ? Tous les hybrides animaux doivent en avoir un. Tu es bien louche. Suis-moi !"
Sub1_Rephy_2_1_12,"D'accord. Non, attendez ! Mon chef m'a dit de ne pas suivre les gens que je ne connais pas."
Sub1_Rephy_2_1_13,"Dans ce cas, j'y vais !"
Sub1_Rephy_2_1_14,"Attends ! Arrête-toi, bête à poils !"
Sub1_Rephy_2_1_15,"Oh, là, un humain rouge avec des oreilles de chat ! Je n'avais jamais vu un animal hybride auparavant ! Waouh ! Quel chat musclé !"
Sub1_Rephy_2_1_16,"Waouh ! Il fait si froid ! Et pourtant, de l'eau jaillit de ces pierres rondes. Serait-ce... de l'eau enchantée ?"
Sub1_Rephy_2_1_17,"Ah ! Orvel est un si bel endroit ! Oh ? Qu'est-ce que c'est ?"
Sub1_Rephy_2_1_18,"(Chuchote) Là... Qu'est-ce que c'est ? Un animal hybride ? Un nouvel animal de compagnie ?"
Sub1_Rephy_2_1_19,"(Chuchote) Je ne sais pas. Mais regarde cette queue fournie... Oh, oh !"
Sub1_Rephy_2_1_20,"(Chuchote) Oh... Tu as vu la fourrure duveteuse sur ses oreilles ? Ça a l'air si doux..."
Sub1_Rephy_2_1_21,"(Chuchote) Oh ! Il y en a un autre. Est-ce que c'est... un Redpur qui porte des vêtements ?"
Sub1_Rephy_2_1_22,"Il est si mignon !"
Sub1_Rephy_2_1_23,"Euh... J'ai l'impression que je devais faire quelque chose d'important... Ah oui ! Rephy doit faire quelque chose !"
Sub1_Rephy_2_1_24,"Je dois demander à la sage où trouver les Collines brumeuses... C'était quoi son nom ?"
Sub1_Rephy_2_1_25,"Hé, gamin. Tu as des ennuis ? N'hésite pas à me demander si tu as besoin d'aide."
Sub1_Rephy_2_1_26,"Je ne suis pas un gamin ! Je suis Rephy, sage de la tribu Tamian !"
Sub1_Rephy_2_1_27,"Oh ! Désolé, sage. Tu peux me demander à moi. Moi, je peux t'aider."
Sub1_Rephy_2_1_28,"Qui est le sage ici ? Où dois-je aller pour rencontrer le sage ?"
Sub1_Rephy_2_1_29,"Le sage ? Il y en a un à Orvel ? Je crois me souvenir de quelque chose dans le genre... Peut-être."
Sub1_Rephy_2_1_30,"Écoute, petit sage. On va t'aider à trouver ce sage. Mais pour l'instant..."
Sub1_Rephy_2_1_31,"Laisse-moi d'abord toucher cette douce fourrure !"
Sub1_Rephy_2_1_32,"Laissez-moi ! Ne touchez pas ma fourrure ! C'est bizarre !"
Sub1_Rephy_2_1_33,"Ne touchez pas à ma queue ! C'est mal élevé !"
Sub1_Rephy_2_1_34,"Laissez-moi tranquille ! Oh ? Qui es-tu ?"
Sub1_Rephy_2_1_35,"Arrêtez ça tout de suite ! Oh ? Et toi, qui es-tu ?"
Sub1_Rephy_2_1_36,"Tu... Tu es un Tamien. Qu'est-ce qu'un Tamien fait à Orvel ?"
Sub1_Rephy_2_1_37,"Oh ? Tu connais la tribu Tamian. Waouh ! Ravi de te rencontrer !"
Sub1_Rephy_2_1_38,"Oui, mais... Pourquoi tu me parles comme ça ? Je suis un adulte, pas un de tes petits copains."
Sub1_Rephy_2_1_39,"Oh là là ! Regarde-les discuter ! Ils sont encore plus mignons !"
Sub1_Rephy_2_1_40,"On ne peut pas parler ici. On ferait mieux de s'éloigner de tous ces gens."
Sub1_Rephy_2_1_41,"Hmm... La distorsion de l'espace-temps... n'est pas tout à fait sûre... Qu'est-ce que je dois faire ?"
Sub1_Rephy_2_1_42,"La voilà ! Toi, la bête à poils ! Arrête-toi tout de suite ! Quoi ? Et tu as amené un copain ? Vous deux, halte-là !"
Sub1_Rephy_2_1_43,"Gamin... Qu'est-ce que tu as fait ?"
Sub1_Rephy_2_1_44,"Je ne suis pas un gamin. Je m'appelle Rephy. Rephy, le sage."
Sub1_Rephy_2_1_45,"Très bien, Rephy. On doit sortir d'ici maintenant !"
Sub1_Rephy_2_1_46,"S'il vous plaît... Faites que cette distorsion de l'espace-temps fonctionne !"
Sub1_Rephy_2_1_47,"Qu'est-ce qui s'est passé ? Où sont-ils partis ? Ils ont disparu..."
Sub1_Rephy_2_1_48,"Ah ah ah... Je ferais mieux de les suivre. Ces deux-là pourraient me rapporter gros ! Hé hé !"
Sub1_Rephy_2_2_1,"Waouuuuh !"
Sub1_Rephy_2_2_2,"Ouf, ça fait mal ! Oh ? Où sommes-nous ?"
Sub1_Rephy_2_2_3,"Cette puanteur... Des âmes sombres ! Une flopée d'âmes sombres !"
Sub1_Rephy_2_2_4,"Oh, mon dos. C'est... le labyrinthe souterrain ! À quelle époque sommes-nous ? Laisse-moi voir... On dirait que l'époque n'a pas changé."
Sub1_Rephy_2_2_5,"Ce gars m'a dit d'utiliser ça en cas d'urgence, mais ça fonctionne seulement dans l'espace, et non dans l'espace-temps !"
Sub1_Rephy_2_2_6,"(Marmonnements) Il m'a encore utilisé pour tester ces trucs expérimentaux. Tu parles d'un ami. Tu me le paieras, Nyx."
Sub1_Rephy_2_2_7,"Hé ! L'ours roux ! On va où, maintenant ?"
Sub1_Rephy_2_2_8,"Je t'ai déjà dit de ne pas me parler comme si j'étais un de tes copains ! Et je m'appelle Oddy. Et je suis un Redpur, pas un ours roux... Ah, laisse tomber."
Sub1_Rephy_2_2_9,"Hé, Oddy ! Sortons d'ici ! Il y a trop d'âmes sombres, ça fait froid dans le dos ici !"
Sub1_Rephy_2_2_10,"Rephy, tu as quel âge ? Tu sais que tu es censé dire « Monsieur » quand tu parles à quelqu'un de plus vieux que toi ?"
Sub1_Rephy_2_2_11,"J'ai quatorze ans !"
Sub1_Rephy_2_2_12,"Quoi ? Même à quatorze ans, un Tamien reste un enfant ! Écoute, je vis depuis des centaines d'années..."
Sub1_Rephy_2_2_13,"Hmm... Peut-être que je ne devrais pas faire la leçon comme ça à un gamin. Dans tous les cas, tu devrais m'appeler monsieur. Monsieur Oddy !"
Sub1_Rephy_2_2_14,"D'accord, oncle Oddy !"
Sub1_Rephy_2_2_15,"Quoi ? Oncle Oddy ?"
Sub1_Rephy_2_2_16,"Je n'aime pas dire « Monsieur ». Oncle, c'est plus sympa ! Maintenant, dépêchons-nous de sortir d'ici !"
Sub1_Rephy_2_2_17,"Argh... Comme tu veux. Oncle Oddy, ça me va aussi."
Sub1_Rephy_2_3_1,"Hé. Par où doit-on passer pour sortir d'ici ?"
Sub1_Rephy_2_3_2,"Laisse-moi réfléchir. Si c'est bien le Labyrinthe royal souterrain, on devrait aller par là."
Sub1_Rephy_2_3_3,"Je suis venu ici il y a deux jours, alors ça doit être le bon chemin. *Ahem*"
Sub1_Rephy_2_3_4,"Vraiment ? OK, alors je te fais confiance, oncle Oddy."
Sub1_Rephy_2_4_1,"Si c'est le labyrinthe royal, pourquoi il y a autant de démons ici ?"
Sub1_Rephy_2_4_2,"Tu ne devrais pas poser ces questions avec autant de désinvolture, Rephy."
Sub1_Rephy_2_4_3,"Mais c'est peut-être compréhensible qu'un gamin ne sache pas ça."
Sub1_Rephy_2_4_4,"Oncle Oddy ! Tu connais vraiment le chemin vers la sortie ?"
Sub1_Rephy_2_4_5,"Évidemment. Je t'ai dit que j'étais venu ici. Alors... Là, on continue tout droit. Peut-être..."
Sub1_Rephy_2_4_6,"Hmm... Ça n'a pas l'air d'être le bon chemin."
Sub1_Rephy_2_5_1,"Argh... Des démons... Trop d'âmes sombres. Est-ce qu'on va mourir ?"
Sub1_Rephy_2_5_2,"Arrête un peu tes bêtises ! Personne ne mourra ici ! Mon sens de l'orientation n'est pas terrible, mais je connais la sortie... Argh."
Sub1_Rephy_2_5_3,"..................................."
Sub1_Rephy_2_5_4,"..................................."
Sub1_Rephy_2_5_5,"Ne t'inquiète pas... Je vais guider ton âme jusqu'à l'Étoile bleue avant de mourir."
Sub1_Rephy_2_5_6,"Arrête ! Tu ne dois pas abandonner si vite !"
Sub1_Rephy_2_5_7,"Tadam ! Enfin, vos prières ont été entendues ! Alors, vous êtes en danger de mort ?"
Sub1_Rephy_2_5_8,"Laissez faire Requina. Je sauverai vos vies pour un prix raisonnable ! Ah ah !"
Sub1_Rephy_2_5_9,"Hein ? Quel... Quel prix ? Combien ça va nous coûter ?"
Sub1_Rephy_2_5_10,"Ça fera... *Chuchotements*"
Sub1_Rephy_2_5_11,"Quoi ? Mais c'est trop cher !"
Sub1_Rephy_2_5_12,"Non ! Ne vous inquiétez pas. Vous n'aurez qu'à me rendre un service à la place."
Sub1_Rephy_2_5_13,"Mais vous devez le faire pour moi, peu importe ce que c'est ! D'accord ?"
Sub1_Rephy_2_5_14,"OK ! Marché conclu ! Vous allez nous aider à les combattre, maintenant ?"
Sub1_Rephy_2_5_15,"Ne conclus jamais de marché aussi rapidement !"
Sub1_Rephy_2_5_16,"Mais... on n'a pas le choix. On est littéralement sur le point de mourir. Bon. C'est d'accord !"
Sub1_Rephy_2_5_17,"Hé hé ! Très bien ! Marché conclu !"
Sub1_Rephy_2_5_18,"Alors, sortons de ce labyrinthe !"
Sub1_Rephy_2_6_1,"Venez ! Venez voir ! Vous n'avez jamais vu un champhideux aussi vénéneux !"
Sub1_Rephy_2_6_2,"Il est suffisamment toxique pour envoyer une manticore droit dans l'Étoile bleue !"
Sub1_Rephy_2_6_3,"Bienvenue..."
Sub1_Rephy_2_6_4,"Hé, qu'est-ce que vous faites ? Je veux que vous mettiez du cœur à faire la publicité de ces produits. C'était notre marché !"
Sub1_Rephy_2_6_5,"Si vous ne faites pas cinq fois plus de ventes que moi en une journée, le marché durera cinq jours de plus ! Hé hé !"
Sub1_Rephy_2_6_6,"Bienvenue ! Vous trouverez ici tous les poisons du monde !"
Sub1_Rephy_2_6_7,"Un Redpur comme moi sait de quoi il parle ! Venez, approchez !"
Sub1_Rephy_2_6_8,"Waouh ! Bien joué, oncle Oddy !"
Sub1_Rephy_2_6_9,"Rephy va aussi faire de son mieux ! Lanterne divine, allume-toi !"
Sub1_Rephy_2_6_10,"Regarde... Ce ne sont pas les bouts de chou du square ?"
Sub1_Rephy_2_6_11,"Oh ! Tu as raison ! Je suppose que ce sont les mascottes de cette boutique !"
Sub1_Rephy_2_6_12,"Du poison ? Il y a un poison pour tuer des démons ?"
Sub1_Rephy_2_6_13,"Oh ! Bien sûr que oui ! Venez, entrez ! C'est premier arrivé, premier servi pour les cinquante premières personnes de la queue !"
Sub1_Rephy_2_6_14,"Vous pouvez caresser les mascottes de notre boutique pendant une minute !"
Sub1_Rephy_2_6_15,"Pardon ?"
Sub1_Rephy_2_6_16,"Moi ! J'étais là d'abord ! Moi ! Moi d'abord !"
Sub1_Rephy_2_6_17,"D'accord, d'accord. Faites la queue, s'il vous plaît !"
Sub1_Rephy_2_6_18,".........................................................."
Sub1_Rephy_2_6_19,"Pitié... Sauvez-moi..."
Sub1_Rephy_2_6_20,"780... 890... 1 300... Super ! Vous avez fait du bon travail aujourd'hui !"
Sub1_Rephy_2_6_21,"J'ai fait dix fois mon chiffre d'affaires habituel ! Hé hé ! Ça vous intéresserait de travailler pour moi à mi-temps ?"
Sub1_Rephy_2_6_22,"Ah ah... On est encore vivants ?"
Sub1_Rephy_2_6_23,"Oui... Oncle Oddy, ton âme n'est pas allée sur le Pont stellaire."
Sub1_Rephy_2_6_24,"Oh, ce n'est pas grave si vous ne voulez pas ! Tenez, prenez ça ! C'est votre commission !"
Sub1_Rephy_2_6_25,"Nous autres renards, nous récompensons toujours les gens pour leur aide. Grâce à vous, j'ai fait beaucoup d'argent aujourd'hui."
Sub1_Rephy_2_6_26,"Bon, je dois fermer boutique. Nos clients réguliers ne devraient pas tarder à venir."
Sub1_Rephy_2_6_27,"Peut-être qu'on se recroisera un jour. Oh, et n'hésitez pas si ça vous dit de travailler à mi-temps pour moi ! Au revoir !"
Sub1_Rephy_2_6_28,"Hmm... Elle est partie si vite. J'ai presque cru avoir rêvé d'avoir travaillé pour elle."
Sub1_Rephy_2_6_29,"Alors, laisse-moi voir. Oh ! En fait, cette commission représente une grosse somme d'argent !"
Sub1_Rephy_2_6_30,"........................................."
Sub1_Rephy_2_6_31,"Hein ? Ça ne va pas, Rephy ?"
Sub1_Rephy_2_6_32,"Je... Je veux accomplir ma première mission en tant que guide spirituel."
Sub1_Rephy_2_6_33,"Mais je n'ai pas encore trouvé cette sage. Notre chef m'a dit qu'elle était à Orvel, mais les gens que j'ai rencontrés ici sont tous bizarres."
Sub1_Rephy_2_6_34,"Une sage à Orvel ? Une sage... Tu parles de Lorraine ?"
Sub1_Rephy_2_6_35,"Oui ! C'est ça ! Lorraine ! Je crois que c'est son nom !"
Sub1_Rephy_2_6_36,"Pourquoi tu la cherches à Orvel ? Tu dois aller dans la forêt Elidora, où se trouvent les elfes. Oh, mon Dieu !"
Sub1_Rephy_2_6_37,"Alors, la sage n'est pas à Orvel ? Je dois aller à Elidora."
Sub1_Rephy_2_6_38,"Est-ce que les Tamiens sont tous aussi bêtes que toi ?"
Sub1_Rephy_2_6_39,"Hein ? Je ne sais pas. Mais notre chef me dit toujours de rester éveillé et de me concentrer."
Sub1_Rephy_2_6_40,"Ton chef... doit être un homme très patient."
Sub1_Rephy_2_6_41,"Excusez-moi, mais est-ce que cette boutique de poison est déjà fermée ?"
Sub1_Rephy_2_6_42,"................................................................"
Sub1_Rephy_2_6_43,"Lorraine, qu'est-ce que vous faites ici ?"
Sub1_Rephy_2_6_44,"Oh, c'est Lorraine ! Waouh ! La sage est à Orvel ! Rephy avait raison depuis le début !"
Sub1_Rephy_2_6_45,"Oddy ? Ça fait longtemps ! Comment allez-vous ? Je suis passée acheter quelques poisons."
Sub1_Rephy_2_6_46,"Le poison préparé par cette alchimiste fonctionne plutôt bien quand il s'agit de tuer des démons."
Sub1_Rephy_2_6_47,"Est-ce que c'est... un Tamien... à côté de vous ?"
Sub1_Rephy_2_6_48,"Oui ! Je m'appelle Rephy ! Je suis un guide spirituel !"
Sub1_Rephy_2_6_49,"Oh, tu es un sage béni par la reine de l'Étoile bleue. Je m'appelle Lorraine, sage elfe. C'est un grand honneur de te rencontrer."
Sub1_Rephy_2_6_50,"Attends ! Ce gamin... est aussi important ?"
Sub1_Rephy_2_6_51,"Hé ! Rephy est important ! Hein, sage Lorraine ? Oh ! Dans quelle direction se trouvent les Collines brumeuses ?"
Sub1_Rephy_2_6_52,"Je dois aller là-bas pour illuminer le passage pour les âmes perdues avec cette lanterne !"
Sub1_Rephy_2_6_53,"Les Collines brumeuses... Il reste deux endroits comme ça dans ce royaume."
Sub1_Rephy_2_6_54,"Les plaines Galluah et la montagne Ogria ! Mais sans lumière d'étoile, ces endroits sont complètement plongés dans les ténèbres... Vous risquez de rencontrer des démons."
Sub1_Rephy_2_6_55,"J'ignore si les Collines brumeuses sont sûres."
Sub1_Rephy_2_6_56,"Ça va aller ! Rephy va aller vérifier ! Quelles Collines brumeuses sont les plus proches ?"
Sub1_Rephy_2_6_57,"D'Orvel ? Ce sont les plaines Galluah."
Sub1_Rephy_2_6_58,"Mais comme je l'ai déjà dit, cet endroit regorge d'âmes sombres... Vous n'y trouverez aucune âme de lumière pour vous aider."
Sub1_Rephy_2_6_59,"Heureusement, Rephy a de la ressource ! Aucun endroit n'est trop sombre pour ma lanterne. Je servirai donc de guide."
Sub1_Rephy_2_6_60,"Lorraine... Si j'en crois mon expérience, vous n'arriverez pas à le faire changer d'avis."
Sub1_Rephy_2_6_61,"Dans ce cas... puisse la bénédiction de l'Étoile bleue illuminer les Collines brumeuses."
Sub1_Rephy_2_6_62,"Prenez garde aux ténèbres, guide spirituel."
Sub1_Rephy_2_6_63,"Oui ! Merci ! Au revoir, tout le monde ! Rephy s'en va !"
Sub1_Rephy_2_6_64,"Tu pars comme ça ? Pour un animal hybride, tu fonces tête baissée. Hmm, viens voir par ici !"
Sub1_Rephy_2_6_65,"Argh ! Ça fait mal, oncle Oddy ! Pourquoi vous m'avez arraché des poils de queue ?"
Sub1_Rephy_2_6_66,"Attends-moi ! J'ai besoin de tes poils de queue pour te retrouver à tout moment, grâce à ma magie temporelle !"
Sub1_Rephy_2_6_67,"Aujourd'hui, je t'ai fait perdre ton temps en t'emmenant dans le labyrinthe."
Sub1_Rephy_2_6_68,"Je n'aime pas être redevable, je vais donc te rembourser le temps perdu."
Sub1_Rephy_2_6_69,"Oh ! Alors, nous nous reverrons, non ?"
Sub1_Rephy_2_6_70,"Oui, Rephy. Fais attention à toi. Et si tu m'appelles lorsque tu es en danger..."
Sub1_Rephy_2_6_71,"D'accord, j'y vais ! Au revoir, oncle Oddy ! Au revoir, sage !"
Sub1_Rephy_2_6_72,"Mon garçon... Tu me vois vraiment comme un de tes jeunes compagnons, je me trompe ? Ah ah ah !"
Sub1_Rephy_2_6_73,"Mais... qu'êtes-vous au juste, oncle Oddy ?"
Sub1_Rephy_2_6_74,"Fais-moi plaisir. N'y pense plus."
Sub1_Rephy_3_1_1,"*Sniff*. Je sens quelque chose de très vilain... Il n'y a que des âmes sombres, ici."
Sub1_Rephy_3_1_2,"Je crois que je peux trouver des Collines brumeuses, par ici... Mais je ne sais pas trop où !"
Sub1_Rephy_3_1_3,"Mais oui ! Je vais demander à la Lanterne divine ! Où sont les Collines brumeuses ?"
Sub1_Rephy_3_1_4,"Ouah ! Là-bas ! Allons-y !"
Sub1_Rephy_3_1_5,"... ?"
Sub1_Rephy_3_2_1,"Oh ! Je sens une odeur qui vient de quelque part... Rephy a pris un bain il y a à peine trois mois... Ça viendrait de moi ?"
Sub1_Rephy_3_2_2,"Rephy... sent mauvais ? Mais non ! Mon odeur est normale !"
Sub1_Rephy_3_2_3,"Cette puanteur... Ce sont des démons !"
Sub1_Rephy_3_3_1,"Arf... Ils sont trop nombreux... Ça n'ira pas. Âmes de lumière, venez m'aider !"
Sub1_Rephy_3_3_2,"Personne... Aucune âme de lumière pour aider Rephy..."
Sub1_Rephy_3_3_3,"C'est pas possible ! Il faut que quelqu'un vienne !"
Sub1_Rephy_3_3_4,"Qui... m'a... appelée ?"
