KEY,"ChineseSimplified"
GAME_GUIDE_0103_002_DESC,"使用英雄职业所需晶元，将觉醒★阶段提升。 \n最多可以觉醒到5★阶段，而晶元可以在各个关卡的高级副本中获得。"
GAME_GUIDE_0103_003_TITLE,"突破是什么？"
GAME_GUIDE_0103_003_DESC,"英雄觉醒达到5★阶级时可以进行突破。\n英雄突破后，英雄的能力值与最大等级将会提升。\n达到突破阶段，即可学习突破技能。"
GAME_GUIDE_0103_004_TITLE,"要怎么将英雄突破？"
GAME_GUIDE_0103_004_DESC,"使用特定数量的晶元所制成的精华与无限晶元所制成的无限之石来进行英雄突破。"
GAME_GUIDE_0103_005_TITLE,"在哪里可以进行觉醒与突破？"
GAME_GUIDE_0103_005_DESC,"搜集所有觉醒材料后可以在英雄殿堂与试炼之房进行战斗。战斗胜利后，在净化之房消耗金币将英雄净化即完成觉醒。"
GAME_GUIDE_0104,"技能"
GAME_GUIDE_0104_SUM,"强化技能特性是提高战斗力的捷径！前往地下监牢获得技能书吧！"
GAME_GUIDE_0104_001_TITLE,"技能特性是什么？"
GAME_GUIDE_0104_001_DESC,"各个技能可以强化其具备的特性。强化技能特性时，依英雄的职业与技能种类的不同，需要不同的技能书。"
GAME_GUIDE_0104_002_TITLE,"技能书是什么？"
GAME_GUIDE_0104_002_DESC,"技能书是强化英雄技能特性时所使用的材料，又分入门、大师、专家、达人。\n可以在地下监牢获得技能书。"
GAME_GUIDE_0105,"装备道具"
GAME_GUIDE_0105_SUM,"每个装备都有级别与阶级之分，详细说明可以看以下资讯。"
GAME_GUIDE_0105_001_TITLE,"装备的级别怎么分？"
GAME_GUIDE_0105_001_DESC,"装备分为武器、防具（铠甲、盾牌、手套）、饰品、法珠、神器、宝物，每位英雄皆能使用。"
GAME_GUIDE_0105_002_TITLE,"装备的阶级怎么分？"
GAME_GUIDE_0105_002_DESC,"英雄依照等级，可装备的阶级也不同。\n（Ex.T1:Level1~20/T2:Level21~30/T3:Level31~40）"
GAME_GUIDE_0105_003_TITLE,"装备的级别怎么分？"
GAME_GUIDE_0105_003_DESC,"装备级别分为一般、高级、稀有、英雄、上古、传说，级别越高则装备的能力值越高。"
GAME_GUIDE_0105_004_TITLE,"怎么解除装备？"
GAME_GUIDE_0105_004_DESC,"在英雄信息窗中选择道具后点击装备按钮或是自动装备按钮即可穿上装备。点击已穿上的装备，再点击解除按钮即可卸除装备。"
GAME_GUIDE_0105_005_TITLE,"传说武器可以在哪里取得？"
GAME_GUIDE_0105_005_DESC,"传说装备可在通关战役和8～9章节的战斗后获得。根据战役类型和关卡可获得具备不同套装效果的传说装备。"
GAME_GUIDE_0106,"装备成长"
GAME_GUIDE_0106_SUM,"透过装备的强化、觉醒、属性强化、重铸、附魔、装备升级，可以获得很厉害又强大的武器！"
GAME_GUIDE_0106_001_TITLE,"什么是装备强化？"
GAME_GUIDE_0106_001_DESC,"装备强化可提升装备的能力值。\n消耗金币可以进行装备强化，且根据装备的级别不同，最大强化数值也不同。"
GAME_GUIDE_0106_002_TITLE,"怎么让装备觉醒？"
GAME_GUIDE_0106_002_DESC,"使用相同的装备来将装备升星（★）。\n装备觉醒后，装备的能力值大幅提升，而装备的星阶（★）最多只能升到5★。\n前往锻造所→炼制装备→装备觉醒，即可将装备觉醒。"
GAME_GUIDE_0106_003_TITLE,"什么是属性强化？"
GAME_GUIDE_0106_003_DESC,"消耗魔法粉末与金币，可于装备属性中择一进行强化。\n前往锻造所→炼制装备→属性强化，即可将属性强化。"
GAME_GUIDE_0106_004_TITLE,"什么是装备重铸？"
GAME_GUIDE_0106_004_DESC,"使用红宝石或重铸券可变更一项装备的额外属性。\n属性会随机变更，重铸一次后无法变更其他属性。\n装备重铸可透过锻造所→强化装备→装备重铸进行。\n重铸7T以上装备时可重复套用属性。\n若是宝物则2个额外属性都能变更。"
GAME_GUIDE_0106_005_TITLE,"什么是附魔？"
GAME_GUIDE_0106_005_DESC,"消耗附魔卷轴与金币，可将装备加上新属性。\n附魔卷轴于战役（困难模式）、荣耀之巅及各种活动中可获得。\n前往锻造所→炼制装备→附魔，即可进行附魔。"
GAME_GUIDE_0106_006_TITLE,"什么是装备升级？"
GAME_GUIDE_0106_006_DESC,"消耗5★装备和升阶材料、魔法粉末、金币可提升装备的阶级。\n装备升阶在锻造所→装备升阶中进行。"
GAME_GUIDE_0107,"专属武器"
GAME_GUIDE_0107_SUM,"即是指特定英雄才能使用的专属武器，利用专属武器的固定属性，使英雄更加强大！"
GAME_GUIDE_0107_001_TITLE,"什么是专属武器？"
GAME_GUIDE_0107_001_DESC,"只有特定英雄才可以使用与装备的专属武器，本身具备对特定英雄才会启用的强大属性。"
GAME_GUIDE_0107_002_TITLE,"在哪里可以获得专属武器？"
GAME_GUIDE_0107_002_DESC,"专属武器可以透过特殊道具召唤及专属武器选择券获得。\n消耗竞技场内获得的胜利的奖牌，可于胜者之巅商店内购买专属武器。"
GAME_GUIDE_0108,"神器"
GAME_GUIDE_0108_SUM,"利用挑战之塔获得的神器碎片取得复原的神器吧！"
GAME_GUIDE_0108_001_TITLE,"什么是神器？"
GAME_GUIDE_0108_001_DESC,"加上特别属性的装备没有品阶限制，所有英雄皆可装备。"
GAME_GUIDE_0108_002_TITLE,"神器可以在哪里取得？"
GAME_GUIDE_0108_002_DESC,"在挑战之塔获得神器碎片后，可以透过复原神器来取得神器。"
GAME_GUIDE_0108_003_TITLE,"要怎么装备神器？"
GAME_GUIDE_0108_003_DESC,"消耗2,000,000金币解锁神器栏位后即可装备。"
GAME_GUIDE_0109,"时装"
GAME_GUIDE_0109_SUM,"穿上美丽的时装～还可以获得时装效果喔！"
GAME_GUIDE_0109_001_TITLE,"在哪里可以购买时装？"
GAME_GUIDE_0109_001_DESC,"可以在特惠商城的时装区内消耗红宝石来购买时装。"
GAME_GUIDE_0109_002_TITLE,"什么是时装效果？"
GAME_GUIDE_0109_002_DESC,"购买时装后可以获得时装BUFF效果。\n只要持有时装，效果就会累积作用。"
GAME_GUIDE_0110,"公会"
GAME_GUIDE_0110_SUM,"和各式各样的人物共同参加公会专属活动，获得丰富的优惠吧！"
GAME_GUIDE_0110_001_TITLE,"什么是公会？"
GAME_GUIDE_0110_001_DESC,"与其他玩家共组社群，共享多样的公会利益与内容。"
GAME_GUIDE_0110_002_TITLE,"怎么创建公会？"
GAME_GUIDE_0110_002_DESC,"消耗3,000,000金币即可创建公会。"
GAME_GUIDE_0110_003_TITLE,"怎么加入公会？"
GAME_GUIDE_0110_003_DESC,"透过公会列表或是寻找公会可以找到想要加入的公会。\n自由加入制的公会在申请加入后即会立刻加入。\n审核制的公会在申请加入后，需要等公会会长审核后才可加入。"
GAME_GUIDE_0110_004_TITLE,"公会有什么益处？"
GAME_GUIDE_0110_004_DESC,"加入公会时可获得各种公会增益效果，参加公会战役与公会讨伐战。\n使用公会币便能利用公会商店与公会战役商店。"
GAME_GUIDE_0110_005_TITLE,"建设管理都在做些什么事呢？"
GAME_GUIDE_0110_005_DESC,"负责提升公会领地内各功能建筑物的等级。"
GAME_GUIDE_0110_006_TITLE,"该如何提升建筑物等级呢？"
GAME_GUIDE_0110_006_DESC,"公会会长或管理者可将木材、石材、金属等3种建设材料点数投资在想升级的建筑物。\n只要满足建筑物升级需要的全部材料点数，就能升到下一个等级。"
GAME_GUIDE_0110_007_TITLE,"材料点数从哪里取得呢？"
GAME_GUIDE_0110_007_DESC,"参加公会战役和公会讨伐战就能获得。\n获得3种材料点数时便会自动由公会保管。"
GAME_GUIDE_0110_008_TITLE,"建筑物等级提升后有什么好处呢？"
GAME_GUIDE_0110_008_DESC,"各个建筑物升级时的效果不同。\n训练所：公会技能的最大强化等级增加\n公会商店：贩售的商品种类增加\n公会战役：参加奖励增加，特定等级获得奖励种类增加\n公会讨伐战：建筑物升级所需木材、石材、金属建设材料点数获得量增加"
GAME_GUIDE_TITLE_02,"跟着梅伊一起了解各种货币的种类与用途。"
GAME_GUIDE_DESC_02,"来了解一下金币、红宝石等多样的货币用途吧！"
GAME_GUIDE_0201,"金币"
GAME_GUIDE_0201_SUM,"想要获得更多的金币吗？前往奥勒贝尔王城上古王室金库打怪就对了！"
GAME_GUIDE_0201_001_TITLE,"金币要怎么使用？"
GAME_GUIDE_0201_001_DESC,"金币可用于在商店购买道具、强化并觉醒道具、净化英雄等多种用途。"
GAME_GUIDE_0201_002_TITLE,"在哪里可以获得大量金币？"
GAME_GUIDE_0201_002_DESC,"在上古王室金库、讨伐战斗中可以获得大量金币。\n副本的难度越高，金币的获得量则越多。"
GAME_GUIDE_0201_003_TITLE,"怎么使用金币最恰当？"
GAME_GUIDE_0201_003_DESC,"将金币主要投资于强化装备。\n觉醒装备、属性强化等功能则建议等到金币充足时再做使用。"
GAME_GUIDE_0202,"红宝石"
GAME_GUIDE_0202_SUM,"获得红宝石的方法有非常多种。"
GAME_GUIDE_0202_001_TITLE,"红宝石要怎么使用？"
GAME_GUIDE_0202_001_DESC,"红宝石可以用在特殊商店购买英雄，以及特殊道具召唤专属武器。\n除此之外，还可以用在背包空间扩充、重铸、副本重置、战利品加成等各种用途。"
GAME_GUIDE_0202_002_TITLE,"在哪里可以获得红宝石？"
GAME_GUIDE_0202_002_DESC,"在特惠商城购买红宝石、礼包时可以获得红宝石。\n另外透过每日任务、每周任务、世界BOSS、竞技场（胜者之巅）等处也可以获得。"
GAME_GUIDE_0202_003_TITLE,"想了解更多关于获得红宝石的信息。"
GAME_GUIDE_0202_003_DESC,"特惠商城内贩卖的「每日红宝石」是可以低廉价格获得大量红宝石的商品。\n另外，世界BOSS、竞技场每季也会依照自己排名高低发送相对应数量的红宝石。\n击倒公会战役内的BOSS也会赠送红宝石。"
GAME_GUIDE_0203,"积点"
GAME_GUIDE_0203_SUM,"在特惠商城使用专属武器选择券！"
GAME_GUIDE_0203_001_TITLE,"积点要怎么使用？"
GAME_GUIDE_0203_001_DESC,"可以在特惠商城内购买专属武器选择券。"
GAME_GUIDE_0203_002_TITLE,"在哪里可以获得积点？"
GAME_GUIDE_0203_002_DESC,"在特惠商城消耗红宝石召唤英雄、时装、特殊道具时会一并获得。"
GAME_GUIDE_0203_003_TITLE,"什么是专属武器选择券？"
GAME_GUIDE_0203_003_DESC,"使用专属武器选择券可以选取并获得任一英雄的专属武器，但无法选择新英雄的专属武器。"
GAME_GUIDE_0204,"龙之代币"
GAME_GUIDE_0204_SUM,"龙之战役不只可以获得传说级别装备，还可以获得龙之代币。"
GAME_GUIDE_0204_001_TITLE,"龙之代币要怎么使用？"
GAME_GUIDE_0204_001_DESC,"可以使用龙之代币在锻造所的商店内购买传说级别道具。"
GAME_GUIDE_0204_002_TITLE,"在哪里可以获得龙之代币？"
GAME_GUIDE_0204_002_DESC,"通关龙之战役时可获得龙之代币作为奖励。\n共同参与的队员越多、打倒的龙等级越高，则可以获得越多的龙之代币。"
GAME_GUIDE_0205,"胜利的奖牌"
GAME_GUIDE_0205_SUM,"挑战胜者之巅获得专属武器吧！"
GAME_GUIDE_0205_001_TITLE,"胜利的奖牌要怎么使用？"
GAME_GUIDE_0205_001_DESC,"除了新英雄之外，所有英雄的专属武器皆可购买。\n别担心！经过一段期间后，新英雄的专属武器就可以购买了。"
GAME_GUIDE_0205_002_TITLE,"哪里可以获得胜利的奖牌?"
GAME_GUIDE_0205_002_DESC,"依胜者之巅的阶级，可以从每日奖励与季奖励之中获得胜利的奖牌。"
GAME_GUIDE_0205_003_TITLE,"怎么使用胜利的奖牌最恰当？"
GAME_GUIDE_0205_003_DESC,"透过在竞技场送礼给格拉帝，提升好感度并招募为英雄，可以获得胜者之巅商店专属武器的10％价格折扣。"
GAME_GUIDE_0206,"荣耀的奖牌"
GAME_GUIDE_0206_SUM,"可以在荣耀之巅禁用难对付的英雄。"
GAME_GUIDE_0206_001_TITLE,"荣耀的奖牌要怎么使用？"
GAME_GUIDE_0206_001_DESC,"在荣耀之巅商店内可以购买晶元、精华、附魔。"
GAME_GUIDE_0206_002_TITLE,"怎么获得荣耀的奖牌?"
GAME_GUIDE_0206_002_DESC,"在荣耀之巅可以获得荣耀的奖牌，参加荣耀之巅需要拥有12名以上的英雄。"
GAME_GUIDE_0207,"公会币"
GAME_GUIDE_0207_SUM,"加入公会后消耗体力即可获得公会币。"
GAME_GUIDE_0207_001_TITLE,"公会币要怎么使用？"
GAME_GUIDE_0207_001_DESC,"公会商店内可以购买体力药水、神秘晶元、传说装备。"
GAME_GUIDE_0207_002_TITLE,"在哪里可以获得公会币？"
GAME_GUIDE_0207_002_DESC,"透过参加公会战役、公会战役通关、消耗体力可以获得公会币。（一天最多可获得1000公会币）"
GAME_GUIDE_0207_003_TITLE,"「公会战役」的道具什么时候会被加到公会商店的商品列表中？"
GAME_GUIDE_0207_003_DESC,"在公会战役打倒BOSS怪物，就会将道具加入到公会商店中的「公会战役」商品列表。"
GAME_GUIDE_0208,"力量结晶"
GAME_GUIDE_0208_SUM,"勤于挑战世界BOSS就能获得神器。"
GAME_GUIDE_0208_001_TITLE,"力量结晶要怎么使用？"
GAME_GUIDE_0208_001_DESC,"可以在奥勒贝尔王城使用力量结晶兑换神器"
GAME_GUIDE_0208_002_TITLE,"在哪里可以获得力量结晶？"
GAME_GUIDE_0208_002_DESC,"挑战世界BOSS的奖励、排行奖励，或是每日奖励与季奖励皆可获得力量结晶。"
GAME_GUIDE_TITLE_03,"菲洛普的王之逆袭百科全书"
GAME_GUIDE_DESC_03,"帮助冒险者变得更加强大的指标。"
GAME_GUIDE_0301,"上古皇室金库"
GAME_GUIDE_0301_SUM,"奥勒贝尔王宫的地底下贮藏了大量的金币。\n想要获得这些金币，就前往金库打倒怪物吧！"
GAME_GUIDE_0301_001_TITLE,"上古皇室金库是什么地方？"
GAME_GUIDE_0301_001_DESC,"上古皇室金库是奥勒贝尔王宫地底下的一个副本。\n打倒这里的怪物可以获得大量的金币。\n每日入场次数有限制，且不能使用红宝石扩充次数。"
GAME_GUIDE_0301_002_TITLE,"爬上高层有什么好处？"
GAME_GUIDE_0301_002_DESC,"爬到越高层可以获得越多金币，但是怪物也会越来越强，要特别留意。"
GAME_GUIDE_0302,"地下监牢"
GAME_GUIDE_0302_SUM,"为了强化英雄的技能特性需前往地下监牢取得技能书。"
GAME_GUIDE_0302_001_TITLE,"地下监牢是什么地方？"
GAME_GUIDE_0302_001_DESC,"地下监牢是奥勒贝尔王国中，每日可以挑战不同怪物的战役副本。\n地下监牢过关后，可以获得不同职业的技能书。"
GAME_GUIDE_0302_002_TITLE,"技能书要怎么使用？"
GAME_GUIDE_0302_002_DESC,"技能书是强化英雄技能特性的必需道具。\n依职业、技能的不同，所使用的技能书种类也不同。"
GAME_GUIDE_0302_003_TITLE,"级别不同的技能书要怎么使用？"
GAME_GUIDE_0302_003_DESC,"技能书有分入门、大师、专家、达人等4种级别。\n入门▶习得第一个技能特性\n大师▶习得第二个技能特性\n专家▶习得第三个技能特性\n达人▶习得第四个技能特性"
GAME_GUIDE_0302_004_TITLE,"再怎么攻击，怪物的生命值也减少的太少了。是我太弱了吗？"
GAME_GUIDE_0302_004_DESC,"第2区和第3区副本中会有对物理属性和魔法属性攻击具有抵抗能力的怪物登场，\n确认一下和自己对战的怪物是不是抵抗物理／魔法伤害的怪物吧。"
GAME_GUIDE_0302_005_TITLE,"我想要获得特定职业的技能书。"
GAME_GUIDE_0302_005_DESC,"每天都会开放不同地区的地下监牢。\n每天上线刷关收集各职业的技能书吧！"
GAME_GUIDE_0303,"龙之战役"
GAME_GUIDE_0303_SUM,"与同伴一起同心协力挑战龙之战役，可以获得传说级别的装备。"
GAME_GUIDE_0303_001_TITLE,"什么是龙之战役？"
GAME_GUIDE_0303_001_DESC,"在龙之战役，可以与其他玩家（2~3名）组成一队，实时合作挑战恶龙。\n过关奖励可以获得具有强大套装效果的传说级别装备，对于英雄成长培养是不可或缺的系统！"
GAME_GUIDE_0303_002_TITLE,"龙之战役的种类有哪些？"
GAME_GUIDE_0303_002_DESC,"目前龙之战役共有火焰之龙、冰霜之龙、剧毒之龙、黑暗之龙四种怪物。\n火焰之龙▶使用范围强而有力的魔法攻击。\n冰霜之龙▶要特别留意冰霜冻结状态异常。\n剧毒之龙▶必须尽快击杀被毒巨龙与幼龙\n黑暗之龙▶英雄距离越远，攻击力则越被削弱。"
GAME_GUIDE_0303_003_TITLE,"可以取得哪些奖励？"
GAME_GUIDE_0303_003_DESC,"可获得魔法水晶、金币、龙之代币和传说级别装备。传说级别道具根据每个战役类型不同，套装效果也有所不同。\n火焰之龙▶暴击率UP\n冰霜之龙▶生命值上限UP\n剧毒之龙▶暴击抵抗UP\n黑暗之龙▶攻击时魔力回复UP"
GAME_GUIDE_0303_004_TITLE,"龙之战役中的困难模式是什么？"
GAME_GUIDE_0303_004_DESC,"必须先通关T7以上的一般龙之战役，才能挑战龙之战役困难模式。\n奖励不只可获得传说级别装备，还可以获得能强化装备的附魔卷轴。"
GAME_GUIDE_0303_005_TITLE,"什么是龙之代币？"
GAME_GUIDE_0303_005_DESC,"在锻造所的战役商店内购买道具时需使用的货币。\n每当击倒恶龙时即可获得此货币。击倒阶级越高的恶龙，或是越多队员参与挑战则可以获得越多的龙之代币。"
GAME_GUIDE_0303_005_DESC_BACK_UP,"龙之代币是在锻造所的战役商店购买道具时所需消耗的货币。\n击倒恶龙可以获得。击倒等级越高的恶龙，或是越多队员参与挑战则可以获得越多的龙之代币。"
GAME_GUIDE_0304,"挑战战役"
GAME_GUIDE_0304_SUM,"永远都无法得知挑战战役什么时候会展开。"
GAME_GUIDE_0304_001_TITLE,"什么是挑战战役？"
GAME_GUIDE_0304_001_DESC,"挑战战役是每季以不同的战斗规则与奖励所组成的非定期战役。可能会有单人/组队挑战、限定职业、禁用英雄等多项规则。"
GAME_GUIDE_0304_002_TITLE,"挑战战役的怪物好难打！"
GAME_GUIDE_0304_002_DESC,"挑战战役与其他战役相同，BOSS信息弹出窗内可以确认技能信息。\n可以聚集志同道合的队员一同挑战，这是攻克挑战战役的第一步。"
GAME_GUIDE_0305,"公会战役"
GAME_GUIDE_0305_SUM,"未加入公会的话，便无法参与公会战役及取得副本奖励。"
GAME_GUIDE_0305_001_TITLE,"什么是公会战役？"
GAME_GUIDE_0305_001_DESC,"公会战役是公会会员齐聚参加，一同击倒公会BOSS的一个挑战。\n击倒强大的公会BOSS来获得奖励吧！"
GAME_GUIDE_0305_002_TITLE,"怎么参加公会战役？"
GAME_GUIDE_0305_002_DESC,"首先，需要归属于一个公会。所属公会的会长会开启公会战役，所有公会会员可以轮番参加。但若退出公会且加入其他公会的话，一周内不可再次参加公会战役。"
GAME_GUIDE_0305_003_TITLE,"公会战役会出现什么样的BOSS？"
GAME_GUIDE_0305_003_DESC,"各个怪物的出现顺序与能力会依照公会会长创立的公会战役难度而有所不同，BOSS的技能信息及消灭后可获得的奖励都详细记载在公会战役信息页面上。"
GAME_GUIDE_0305_004_TITLE,"公会战役有哪些奖励？"
GAME_GUIDE_0305_004_DESC,"每次消灭BOSS时可获得红宝石、金币、公会代币和符石制作材料。\n另外，技能书与晶元等道具将会随机登录在公会商店内的公会战役项目中。"
GAME_GUIDE_0306,"世界BOSS"
GAME_GUIDE_0306_SUM,"世界BOSS战斗共有8名英雄参与战斗，\n其中4名由玩家直接操纵，另外4名则是自动进行战斗。"
GAME_GUIDE_0306_001_TITLE,"什么是世界BOSS？"
GAME_GUIDE_0306_001_DESC,"世界BOSS是所有服务器的玩家与一名怪物进行的战斗内容，在计算自己的累积伤害后，可依照贡献度获得每日服务器排名奖励、每周服务器排名奖励、每周世界排名奖励、全服务器排名奖励。"
GAME_GUIDE_0306_002_TITLE,"参加世界BOSS战斗能获得哪些奖励呢？"
GAME_GUIDE_0306_002_DESC,"参加世界BOSS战斗即可获得世界BOSS宝箱，开启此宝箱可随机获得各种奖励，包含在购买特殊神器时需使用的力量结晶及随机专属武器兑换券。"
GAME_GUIDE_0306_003_TITLE,"攻略世界BOSS的诀窍。"
GAME_GUIDE_0306_003_DESC,"比起物理属性，攻克山脉堡垒更适合使用魔法属性攻击。普罗提努斯适合使用物理攻击。在编组队伍时考虑到攻击属性是很好的策略。另外，世界BOSS们所使用的特殊技能相关信息于世界BOSS信息页面内有详细记载。"
GAME_GUIDE_0306_004_TITLE,"什么时候可以参加？"
GAME_GUIDE_0306_004_DESC,"持有的英雄中，需至少有一名达到60等，才能参加挑战世界BOSS。"
GAME_GUIDE_0307,"胜者之巅"
GAME_GUIDE_0307_SUM,"胜者之巅是冒险家们为了获得更多奖励、提升到更高级别而互相竞争角逐的地方。"
GAME_GUIDE_0307_001_TITLE,"什么是胜者之巅？"
GAME_GUIDE_0307_001_DESC,"胜者之巅是一个可以实时与其他玩家对战的PVP系统。4名英雄组成1个队伍，再与自己实力相当的战队展开对决。"
GAME_GUIDE_0307_002_TITLE,"为什么胜者之巅中遇到的用户是脱机状态？"
GAME_GUIDE_0307_002_DESC,"如果对手配对时找无适合的对手，或是自己的队伍未达到白金阶级时，会与AI角色配对。"
GAME_GUIDE_0307_003_TITLE,"会获得什么奖励？"
GAME_GUIDE_0307_003_DESC,"可获得胜利的奖牌与红宝石，胜利的奖牌可以在胜者之巅商店内购买专属武器。所属的赛区越高，每日可获得的奖励与每周可获得的赛季奖励则越高。"
GAME_GUIDE_0308,"荣耀之巅"
GAME_GUIDE_0308_SUM,"选择哪些英雄、禁用哪些英雄等战略谋策在竞技场是一门大学问。"
GAME_GUIDE_0308_002_TITLE,"荣耀之巅与胜者之巅有什么不同？"
GAME_GUIDE_0308_002_DESC,"荣耀之巅是禁止敌方的某些英雄出战，并选择对自己有利的角色编组的PVP系统。\n根据双方英雄的品阶与攻击属性，制定适合自己的战略，就可以击倒对方！"
GAME_GUIDE_0308_001_TITLE,"想要参加荣耀之巅，该怎么参加？"
GAME_GUIDE_0308_001_DESC,"只要持有12名以上的英雄就可以参加荣耀之巅，对方与自己总共可以禁用4名英雄，再各自挑选共8名英雄，各自需持有至少12名英雄。"
GAME_GUIDE_0308_003_TITLE,"荣耀之巅在非决斗时间内无法参加。"
GAME_GUIDE_0308_003_DESC,"荣耀之巅是在限定时间内才会开放的系统，请特别留意开放时间。"
GAME_GUIDE_0309,"挑战之塔"
GAME_GUIDE_0309_SUM,"想要获得神器的话，要勤于参加挑战之塔。"
GAME_GUIDE_0309_001_TITLE,"挑战之塔是什么样的地方？"
GAME_GUIDE_0309_001_DESC,"挑战之塔位于章节2的艾莉朵拉森林，在这里可以获得帮助成长的各种道具、神器碎片等奖励。每月的1日重置通关纪录。"
GAME_GUIDE_0309_002_TITLE,"挑战之塔内可以获得什么样的奖励？"
GAME_GUIDE_0309_002_DESC,"挑战之塔可以获得第一次通关的初次通关奖励及再次过关的重复通关奖励。初次通关可以获得多样的道具，而重复通关可以获得神器碎片。若挑战之塔通关纪录被重置，可以再次获得初次通关奖励。"
GAME_GUIDE_0309_003_TITLE,"该怎么复原神器？"
GAME_GUIDE_0309_003_DESC,"搜集1000个神器碎片前往挑战之塔，可以透过复原神器来获得1件神器。"
GAME_GUIDE_0310,"试炼之塔"
GAME_GUIDE_0310_SUM,"想要得到英雄突破材料，挑战试炼之塔准没错！"
GAME_GUIDE_0310_001_TITLE,"试炼之塔是什么样的地方？"
GAME_GUIDE_0310_001_DESC,"只要有1名英雄达成觉醒5，可以透过英雄殿堂进入试炼之塔。可以获得觉醒所需的7种晶元、突破所需的7种精华以及无限之石的材料－－无限晶元等英雄成长材料。"
GAME_GUIDE_0310_002_TITLE,"试炼之塔可以重复挑战吗？"
GAME_GUIDE_0310_002_DESC,"试炼之塔的闯关纪录于每周一0时重置。\n重置后可以再次从第一层开始挑战领取奖励。"
GAME_GUIDE_0311,"讨伐战斗"
GAME_GUIDE_0311_SUM,"想要获得更多经验值的话，就前往挑战高难度的讨伐战斗吧。"
GAME_GUIDE_0311_001_TITLE,"讨伐战斗是什么样的地方？"
GAME_GUIDE_0311_001_DESC,"讨伐战斗从第2章节开始，在各章节中都单独存在。作为获得经验值的最佳场所，各章节的每个讨伐战斗一天可入场5次。"
GAME_GUIDE_0311_002_TITLE,"讨伐战斗的入场次数耗尽后，还有其他再次入场的方法吗？"
GAME_GUIDE_0311_002_DESC,"战斗可入场次数于次日0时重置。使用红宝石可以立即重置。"
GAME_GUIDE_0311_003_TITLE,"讨伐战斗通关后，获得了经验药水。"
GAME_GUIDE_0311_003_DESC,"英雄使用经验药水后可以获得经验值。前往背包－消耗性道具分页选择经验药水就可以为英雄注入经验值。讨伐战斗的难度越高，取得的药水包含经验值量则越多。"
GAME_GUIDE_0312,"高级副本"
GAME_GUIDE_0312_SUM,"英雄觉醒所需晶元可以于高级副本获得。"
GAME_GUIDE_0312_001_TITLE,"高级副本是什么样的地方？"
GAME_GUIDE_0312_001_DESC,"高级副本是一个可以获得英雄觉醒材料晶元的地方。章节难度越高，可以获得的晶元则越多。每个章节有7个关卡，每个关卡可获得的晶元种类都各不相同。"
GAME_GUIDE_0312_002_TITLE,"为什么有7个关卡？"
GAME_GUIDE_0312_002_DESC,"觉醒所需的晶元有7种，与高级副本的关卡数量相同。并不需要依关卡排列顺序闯关，可随意自行选择想挑战的关卡。"
GAME_GUIDE_0312_003_TITLE,"我想要获得大量晶元。"
GAME_GUIDE_0312_003_DESC,"高级副本每个章节各可以入场5次，有时候可以透过活动等方式获得更多入场次数。使用红宝石扩充入场次数5次，或是使用过关后获得2倍的战利品增益，都是快速获得大量晶元的方法。"
GAME_GUIDE_0312_004_TITLE,"没有英雄需要觉醒，还需要晶元吗？"
