KEY,German
Sub1_Viska_2_1_10,"Hmpf. Wen interessiert die Zauberei, die diese niederen Dämonen einsetzen, um eine inkompetente Armee aufzustellen?"
Sub1_Viska_2_1_11,"Ja, wen?"
Sub1_Viska_2_1_12,Ich sollte mich wohl auf den Weg machen ...
Sub1_Viska_2_1_13,Hmm?
Sub1_Viska_2_1_14,Bösartige Dämonen! Verschwindet aus Elidora!
Sub1_Viska_2_1_15,"Ihr habt es gewagt, die Königin zu verführen und den Stolz der Harpien zu verhöhnen?!"
Sub1_Viska_2_1_16,"Verschwindet, Dämonen!"
Sub1_Viska_2_1_17,"Ich werde euch alle vernichten, damit ihr Elidora nie wieder besudeln könnt!"
Sub1_Viska_2_1_18,"Und du da, der Dämon, der sich da hinten versteckt!"
Sub1_Viska_2_1_19,Verkrieche dich nicht länger und zeige dich endlich!
Sub1_Viska_2_1_20,"Wie ärgerlich! Aber naja, da kann ich wohl nichts machen."
Sub1_Viska_2_1_21,"Woher wusstest du es? Ich war überzeugt, dass man mich als Mensch wahrnehmen würde."
Sub1_Viska_2_1_22,"Frage den Wind, der dich umweht."
Sub1_Viska_2_1_23,Ha!
Sub1_Viska_2_1_24,"Warte, halt. Beruhige dich mal!"
Sub1_Viska_2_1_25,Ich habe mit diesen unwürdigen Untoten nichts zu tun.
Sub1_Viska_2_1_26,"Vielmehr bin ich auf dem Weg, um den Meister der Untoten zu fressen."
Sub1_Viska_2_1_27,Kannst du mich also bitte nicht einfach weiterziehen lassen?
Sub1_Viska_2_1_28,Fressen ...?
Sub1_Viska_2_1_29,"Ich verstehe nicht, was du meinst ... Aber du bist ein Dämon! Du bist unser Feind!"
Sub1_Viska_2_1_30,Ich werde dem Geschwätz eines Dämons keinen Glauben schenken!
Sub1_Viska_2_1_31,"Wenn ich nur daran denke, was deine Art uns angetan hat ..."
Sub1_Viska_2_1_32,"Jetzt komm schon, sei nicht so arrogant."
Sub1_Viska_2_1_33,"Wenn du es nicht mit Worten verstehst, muss ich es dir wohl mit meinen Fähigkeiten zeigen."
Sub1_Viska_2_1_34,"Greif mich ruhig an, du Spatzenhirn!"
Sub1_Viska_2_1_35,"Unterschätze mich nicht, Dämon!"
Sub1_Viska_2_2_1,Tsk.
Sub1_Viska_2_2_2,Ganz anders ... als die anderen ...
Sub1_Viska_2_2_3,Hmpf. Gar nicht mal übel für ein Spatzenhirn.
Sub1_Viska_2_2_4,"Ich befürchtete schon, hier wären alle Schwächlinge."
Sub1_Viska_2_2_5,"Wie es scheint, kann ich endlich etwas Spaß haben! Muahaha!"
Sub1_Viska_2_2_6,"Ich sagte dir doch, unterschätze uns Harpienkrieger nicht, Dämon."
Sub1_Viska_2_2_7,Ich kann noch immer kämpfen!
Sub1_Viska_2_2_8,"Dass ich nicht lache, Spatzenhirn."
Sub1_Viska_2_2_9,Du siehst übel zugerichtet aus ...
Sub1_Viska_2_2_10,"Wenn du unbedingt weiterkämpfen willst, sollte das Resultat offensichtlich sein."
Sub1_Viska_2_2_11,"Ich glaube aber nicht, dass du gut schmecken wirst. Oder?"
Sub1_Viska_2_2_12,Du sprichst immerzu vom Fressen. Was für eine Art Dämon bist du?
Sub1_Viska_2_2_13,"Hm, ich?"
Sub1_Viska_2_2_14,Ich bin Viska.
Sub1_Viska_2_2_15,"Ich verschlinge die Seelen starker Dämonen, um stärker zu werden."
Sub1_Viska_2_2_16,"Und wenn ich genug Seelen gefressen habe, werde ich der stärkste Dämon überhaupt sein: der Dunkle Lord."
Sub1_Viska_2_2_17,Dunkler Lord?
Sub1_Viska_2_2_18,Was zum ...?
Sub1_Viska_2_2_19,"He, sprich nicht so abfällig über den Traum eines anderen Wesens!"
Sub1_Viska_2_2_20,"Was ist falsch daran, die Stärkste sein zu wollen?"
Sub1_Viska_2_2_21,...
Sub1_Viska_2_2_22,"Wie dem auch sei, ich bin auf dem Weg, um den Anführer der Untoten zu fressen."
Sub1_Viska_2_2_23,"Ich fresse ihn, werde stärker ... und verschlinge hier und da noch etwas, wenn sich auf dem Weg etwas ergibt. Hehehe."
Sub1_Viska_2_2_24,...!
Sub1_Viska_2_2_25,"Keine Sorge, Spatzenhirn."
Sub1_Viska_2_2_26,Ich habe kein Interesse an den Seelen von Kreaturen aus dem Erdenreich.
Sub1_Viska_2_2_27,"Nun, an eurem Essen könnte ich aber Gefallen finden."
Sub1_Viska_2_2_28,Ich mache mich jetzt wieder auf den Weg zu deren Anführer. Stell dich mir also nicht in den Weg. Klar?
Sub1_Viska_2_2_29,Und tschüss.
Sub1_Viska_2_2_30,...
Sub1_Viska_2_2_31,"Ein Dämon, der andere Dämonen jagt?"
Sub1_Viska_2_2_32,Davon muss ich sofort den Elfen berichten.
Sub1_Viska_3_1_1,*Schnuppert* Der Geruch von Blut wird immer stärker.
Sub1_Viska_3_1_2,"Liegt das vielleicht daran, dass ich ganz in der Nähe der Galluah-Ebenen bin?"
Sub1_Viska_3_1_3,"Dieser Malduk ... er versucht gewiss, an noch mehr Leichname zu kommen."
Sub1_Viska_3_1_4,Ich folge vorerst einfach dem Gestank.
Sub1_Viska_3_2_1,"Hm, das ist ..."
Sub1_Viska_3_2_2,Ahhh!
Sub1_Viska_3_2_3,Ugh...
Sub1_Viska_3_2_4,Pah. Wie ich mir dachte ...
Sub1_Viska_3_2_5,Noch eine Gruppe schwächlicher Untoter?
Sub1_Viska_3_2_6,Wie öde.
Sub1_Viska_3_2_7,Mal sehen ...
Sub1_Viska_3_2_8,"Krieger, an die Front! Verschafft den Schamanen Zeit, ihre Zaubersprüche zu wirken!"
Sub1_Viska_3_2_9,Wir erledigen die Untoten mit mächtiger Magie!
Sub1_Viska_3_2_10,Gebt die Leichname unserer Kameraden frei!
Sub1_Viska_3_2_11,Jaaa!
Sub1_Viska_3_2_12,Oha? Bereiten die etwa etwas Großes vor?
Sub1_Viska_3_2_13,Aber ...
Sub1_Viska_3_2_14,Regen ... Wind ... Blitze!
Sub1_Viska_3_2_15,"Argh, das nimmt ja gar kein Ende ..."
Sub1_Viska_3_2_16,"Die stehen immer wieder auf, wenn sie nicht verbrannt werden!"
Sub1_Viska_3_2_17,Unsere Krieger ermüden langsam ...
Sub1_Viska_3_2_18,Wir haben keine Wahl.
Sub1_Viska_3_2_19,Wir ziehen uns zurück und gruppieren uns neu!
Sub1_Viska_3_2_20,"Na, das Ergebnis war ja zu erwarten."
Sub1_Viska_3_2_21,"Sie haben gut gekämpft für Erdenwesen, aber das übersteigt ihre Fähigkeiten."
Sub1_Viska_3_2_22,"Dann mache ich mich mal auf den Weg ... Oder nein, einen Moment."
Sub1_Viska_3_2_23,Habe ich da nicht etwas über Orvel gehört?
Sub1_Viska_3_2_24,Das ist doch das traditionelle Gericht der Orks von Ogria mit dieser besonderen Soße.
Sub1_Viska_3_2_25,Eine unglaubliche Wildschweindelikatesse!
Sub1_Viska_3_2_26,"Mhh ... Ich frage mich, wie es wohl schmeckt."
Sub1_Viska_3_2_27,... Ich kann mich nicht zügeln. Ich muss es sehen ...
Sub1_Viska_3_2_28,"Wildschwein, Wildschwein, leckeres Wildschwein ..."
Sub1_Viska_3_2_29,Aus dem Weg! Ich kehre ins Lager zurück ... Hm?!
Sub1_Viska_3_3_1,Ahhh ...
Sub1_Viska_3_3_2,Ugh ...
Sub1_Viska_3_3_3,Von denen gibt es wirklich einen ganzen Haufen.
Sub1_Viska_3_3_4,"Was soll’s, selbst schlechte Seelen geben zumindest etwas Energie her."
Sub1_Viska_3_3_5,Ihr werdet alle ohne Unterschied verschlungen!
Sub1_Viska_3_3_6,Das ist ein Dämon! Warum hilft uns ein Dämon?!
Sub1_Viska_3_3_7,"Und die Untoten stehen wieder auf, obwohl sie von mächtigen Zaubern erledigt wurden ..."
Sub1_Viska_3_3_8,"Sie werden nicht mehr aufstehen, nachdem sie von diesen Dornen getroffen wurden."
Sub1_Viska_3_4_1,Das ist das Ende!
Sub1_Viska_3_4_2,Bah ...
Sub1_Viska_3_4_3,Uargh! Das schmeckt ja scheußlich. Mir wird ganz schlecht ...
Sub1_Viska_3_4_4,Geht es dir gut?
Sub1_Viska_3_4_5,Ich möchte dir zuallererst danken.
Sub1_Viska_3_4_6,"Ich bin Kaulah, der Stellvertreter des Orkhäuptlings."
Sub1_Viska_3_4_7,Bist du nicht ein Dämon? Warum hast du ...?
Sub1_Viska_3_4_8,Ugh. Warte bitte kurz ...
Sub1_Viska_3_4_9,Das war eindeutig zu viel widerliches Fressen. Ich muss mich übergeben ... Börks.
Sub1_Viska_3_4_10,"Oh Mann. Ich würde mich besser fühlen, wenn ich etwas leckeres Wildschwein hätte ..."
Sub1_Viska_3_4_11,...
Sub1_Viska_3_4_12,"Hm, ist dem so?"
Sub1_Viska_3_4_13,Dann folge mir.
Sub1_Viska_3_4_14,Ich bereite dir das leckerste traditionelle Gericht der Orks zu.
Sub1_Viska_3_4_15,"(Ja, das ist genau das, was ich will!)"
Sub1_Viska_3_5_1,"Puh, jetzt bin ich aber satt."
Sub1_Viska_3_5_2,Wie ich mir dachte...
Sub1_Viska_3_5_3,So viel zu essen. Und es schmeckt köstlich!
Sub1_Viska_3_5_4,Das Essen im Erdenreich ist wirklich vorzüglich!
Sub1_Viska_3_5_5,Hahaha! Die Orks zu retten war wirklich ein guter Schachzug.
Sub1_Viska_3_5_6,"Haha. Ich bin froh, dass es dir schmeckt."
Sub1_Viska_3_5_7,Aber was hast du da gerade noch gesagt?
Sub1_Viska_3_5_8,"Was? Ach, gar nichts. Es ist so köstlich, mein Magen explodiert gleich vor Freude."
Sub1_Viska_3_5_9,"Ha, ich verstehe."
Sub1_Viska_3_5_10,Ich möchte dir noch einmal für deine Hilfe danken.
Sub1_Viska_3_5_11,Allerdings ...
Sub1_Viska_3_5_12,"Einige meiner Männer glauben, dass du gefährlich bist."
Sub1_Viska_3_5_13,"Wenn du hier fertig bist, möchte ich dich also bitten, uns zu verlassen."
Sub1_Viska_3_5_14,"Hm, du bist klug. Aber das war zu erwarten."
Sub1_Viska_3_5_15,Ich verstehe. Ich bin hier fertig. Ich fühle mich wunderbar und werde mich nun verziehen.
Sub1_Viska_3_5_16,"Ich hoffe, ich habe deine Gefühle nicht verletzt."
Sub1_Viska_3_5_17,"Als Anführer meines Stammes würde ich nur noch gerne den Namen derjenigen erfahren, die uns gerettet hat."
Sub1_Viska_3_5_18,"Hehe, wenn du meinst."
Sub1_Viska_3_5_19,Man nennt mich Viska.
Sub1_Viska_3_5_20,"Der große Dämon, der einst zum Dunklen Lord aufsteigen wird."
Sub1_Viska_3_5_21,... Dunkler Lord?
Sub1_Viska_3_5_22,Was? Warum starrst du mich so an?
Sub1_Viska_3_5_23,"Oh, nichts. Ich dachte nur, dass das ein interessantes Vorhaben ist."
Sub1_Viska_3_5_24,Warum willst du zum Dunklen Lord aufsteigen?
Sub1_Viska_3_5_25,"Nun, wer der Dunkle Lord ist, der ist der Stärkste und Beste!"
Sub1_Viska_3_5_26,"Dann kann ich fressen und tun und lassen, was auch immer ich will."
Sub1_Viska_3_5_27,"Mit anderen Worten, ich kann so viel Spaß haben, wie ich will. Haha."
Sub1_Viska_3_5_28,"Ich schätze, der Beste werden zu wollen, ist ein Zweck in sich selbst."
Sub1_Viska_3_5_29,Darf ich dich etwas fragen?
Sub1_Viska_3_5_30,"Wenn du zum Dunklen Lord wirst, was willst du gegen das Erdenreich unternehmen?"
Sub1_Viska_3_5_31,"Das? Ach, sich mit den schwachen Rassen des Erdenreichs abzugeben, ist Zeitverschwendung."
Sub1_Viska_3_5_32,"Und eure Seelen schmecken auch nicht gut. Solange mich also niemand stört, werde ich euch in Ruhe lassen."
Sub1_Viska_3_5_33,"Es ist besser, euch am Leben zu lassen, damit ihr mir leckere Speisen zubereiten könnt."
Sub1_Viska_3_5_34,Ich werde bestimmt immer mal vorbeischauen und ihr könnt mir dann etwas Leckeres zubereiten. Hehehe!
Sub1_Viska_3_5_35,"Hm, du bist wirklich ein sehr faszinierender Dämon."
Sub1_Viska_3_5_36,"Darf ich fragen, warum du uns geholfen hast?"
Sub1_Viska_3_5_37,Ich wollte einfach Wildschwein essen ... Mhhh.
Sub1_Viska_3_5_38,"Oh, hm, da fällt mir wieder dieser Malduk ein ..."
Sub1_Viska_3_5_39,"Ich habe gehört, er sei ein sehr starker Dämon."
Sub1_Viska_3_5_40,"Und außerdem, dass er sich in den Galluah-Ebenen aufhält. Sind die nicht in der Nähe?"
Sub1_Viska_3_5_41,"Da dachte ich mir, ich könnte hier vielleicht etwas Leckeres finden."
Sub1_Viska_3_5_42,Hm ...
Sub1_Viska_3_5_43,"Was wirst du tun, nachdem ich es dir gesagt habe?"
Sub1_Viska_3_5_44,Ist das nicht offensichtlich?
Sub1_Viska_3_5_45,Ich werde losziehen und ihn fressen.
Sub1_Viska_3_5_46,Ich werde seine Seele bis auf den letzten Rest verschlingen. Hehehe!
Sub1_Viska_4_1_1,Da ist also ein verborgenes Labor in den Galluah-Ebenen?
Sub1_Viska_4_1_2,Laut dem Ork-Schamanen sollte es hier irgendwo sein.
Sub1_Viska_4_1_3,Ich sehe zahlreiche niedere Dämonen und Untote ... aber einen Eingang zu einem Labor?
Sub1_Viska_4_1_4,...
Sub1_Viska_4_1_5,"Ach, egal."
Sub1_Viska_4_1_6,"Ich erledige sie einfach alle, bis ich ihn finde."
Sub1_Viska_4_2_1,"Ich fragte mich schon, wer hier so viel Unfrieden stiftet."
Sub1_Viska_4_2_2,Wer bist du?
Sub1_Viska_4_2_3,Was denkst du denn?
Sub1_Viska_4_2_4,"Ich bin Viska. Ich bin hier, um dich zu fressen!"
Sub1_Viska_4_2_5,"Ah, ich habe bereits von anderen Dämonen von dir gehört."
Sub1_Viska_4_2_6,Du bist also die Dämonenverschlingerin.
Sub1_Viska_4_2_7,"Interessant. Eine merkwürdige Dämonin, die die Macht anderer absorbiert."
Sub1_Viska_4_2_8,"Wie ich hörte, hast du die Kitrax, die Königin der Alpträume verschlungen."
Sub1_Viska_4_2_9,"Du meinst die Frau, die wie ein Pferd aussah? Sie war gut. Sehr lecker sogar."
Sub1_Viska_4_2_10,"Wundervoll. Ich habe schon länger neuer Beute gesucht, die so exquisit ist wie sie."
Sub1_Viska_4_2_11,"Aber wenn ich mir dich so ansehe, glaube ich nicht, dass du besonders lecker bist."
Sub1_Viska_4_2_12,Haha! Was für ein vorlautes Mundwerk.
Sub1_Viska_4_2_13,"Epis, du und all die anderen Verräter seid doch alle gleich."
Sub1_Viska_4_2_14,"Ihr denkt nicht einmal daran, für Dämonen arbeiten zu wollen."
Sub1_Viska_4_2_15,Mach dich nicht lächerlich! Seit wann arbeiten Dämonen bitte mit anderen zusammen?
Sub1_Viska_4_2_16,Genug jetzt. Ich will meine Zeit nicht mit Palavern mit meinem Essen vergeuden.
Sub1_Viska_4_2_17,Stirb und werde ein Teil meiner Macht!
Sub1_Viska_4_2_18,Argh! Was ist das für ein mieses Gefühl?
Sub1_Viska_4_2_19,"Ha! Das ist eine besondere Falle, die ich für den Fall vorbereitet habe, dass sich die Verräterin Epis jemals wieder blicken lässt."
Sub1_Viska_4_2_20,"Es ist eine Schande, dass ich Epis nicht fangen konnte, aber du wirst vorerst genügen."
Sub1_Viska_4_2_21,"Hiahahaha! Es zahlt sich endlich aus, dass ich ihren Fluch studiert habe."
Sub1_Viska_4_2_22,Mein Körper ... ich kann nicht ...!
Sub1_Viska_4_2_23,"Solange wir uns im Erdenreich befinden, ist es ein Leichtes, mit Dämonen fertig zu werden, deren Macht nur in ihren Köpfen existiert."
Sub1_Viska_4_2_24,"Der Fluch spaltet den Verstand vom Körper. Sobald der Verstand vollständig losgelöst ist, ist der Körper nichts weiter als eine leere Hülle."
Sub1_Viska_4_2_25,"Bleib einfach ruhig und warte hier. Ich warte indes darauf, dass du schwach genug bist, damit ich mit dir experimentieren kann."
Sub1_Viska_4_2_26,"Ich freue mich schon darauf, diese Macht erforschen zu dürfen. Hiahahaha!"
Sub1_Viska_4_2_27,Argh!
Sub1_Viska_4_2_28,"Ach! Wurde der Vertrag aufgehoben, nachdem mein Geist von ihrem Körper getrennt wurde?"
Sub1_Viska_4_2_29,Das Behältnis dieses Fluchs ... Hat er ihre Macht irgendwie kopiert? Widerlich ...
Sub1_Viska_4_2_30,Hm?
Sub1_Viska_4_2_31,Aber mir bleibt noch immer ein Weg.
Sub1_Viska_4_2_32,"He, Mädchen. Kannst du mich hören?"
Sub1_Viska_4_2_33,...
Sub1_Viska_4_2_34,Der Dämon aus dem Vertrag ...
Sub1_Viska_4_2_35,Was ist passiert?
Sub1_Viska_4_2_36,Lebe ich noch?
Sub1_Viska_4_2_37,Natürlich tust du das.
Sub1_Viska_4_2_38,Ich habe meinen Teil des Vertrags erfüllt und dich am Leben gehalten.
Sub1_Viska_4_2_39,"Wirklich? Oh, verstehe ..."
Sub1_Viska_4_2_40,Und diese Macht in meinem Körper?
Sub1_Viska_4_2_41,"Die Macht, die ich absorbiert habe, ist also in dem Körper verblieben. Das will er wohl erforschen."
Sub1_Viska_4_2_42,"He, Mensch. Wollen wir einen weiteren Vertrag schließen?"
Sub1_Viska_4_2_43,Überlasse mir deinen Körper.
Sub1_Viska_4_2_44,...
Sub1_Viska_4_2_45,"Nein, ich will nicht."
Sub1_Viska_4_2_46,... Wie? Habe ich mich da gerade etwa verhört?
Sub1_Viska_4_2_47,"Ich sagte, ich will nicht."
Sub1_Viska_4_2_48,Als du meinen Körper benutzt hast ...
Sub1_Viska_4_2_49,Sind schreckliche Dinge passiert ...
Sub1_Viska_4_2_50,*Seufzt* Schau mal.
Sub1_Viska_4_2_51,Hast du schon vergessen?
Sub1_Viska_4_2_52,Die Wut von diesem Tag. Den Schmerz von diesem Tag.
Sub1_Viska_4_2_53,Unser erstes Treffen war sehr mächtig.
Sub1_Viska_4_2_54,"Deine Familie, deine Freunde, alle wurden niedergemetzelt."
Sub1_Viska_4_2_55,"Und du warst schwer verwundet von der Klinge eines Dämonen, hast wie ein abgestochenes Schwein geblutet und gequiekt."
Sub1_Viska_4_2_56,"Du hast gefleht, dass du nicht sterben willst. Dass du überleben willst. Hast um Hilfe gebettelt. Egal, von wem."
Sub1_Viska_4_2_57,Und wer hat dir in dieser Stunde der Not geholfen?
Sub1_Viska_4_2_58,...
Sub1_Viska_4_2_59,Ganz genau. Das war ich. Stimmt’s?
Sub1_Viska_4_2_60,Niemand ist nett den Schwachen gegenüber.
Sub1_Viska_4_2_61,Das ist das Gesetz des Dschungels. Nur die Starken überleben.
Sub1_Viska_4_2_62,"Bist du schwach, wirst du gefressen. Bist du stark, frisst du andere."
Sub1_Viska_4_2_63,Du hast ja recht.
Sub1_Viska_4_2_64,Aber deine Macht steckt nun in mir ...
Sub1_Viska_4_2_65,"Ich schlief zwar, habe dich aber beim Kämpfen beobachtet und weiß in etwa, wie ich sie nutzen kann ..."
