KEY,"ChineseSimplified"
LOADING_TEXT_CONTENT_ROOMOFPURIFICATION,"净化之房是净化「被封印的黑暗面」的空间。"
LOADING_TITLE_CONTENT_ROOMOFPURIFICATION_ENTRY,"净化之房的进入条件"
LOADING_TEXT_CONTENT_ROOMOFPURIFICATION_ENTRY,"通关试炼之房后，可以带着「被封印的黑暗面」进入净化之房。"
LOADING_TITLE_CONTENT_ROOMOFPURIFICATION_OFFERING,"准备净化"
LOADING_TEXT_CONTENT_ROOMOFPURIFICATION_OFFERING,"净化时需要大量的金币。\n准备充足的金币来净化吧！"
LOADING_TITLE_CONTENT_CITY,"奥勒贝尔"
LOADING_TEXT_CONTENT_CITY,"奥勒贝利亚王国的首都，在这里可以进行各种系统和功能。\n尽情参观首都风光，体验地下监牢、竞技场等各种系统吧！"
LOADING_TITLE_CONTENT_SHOP,"到商店逛逛吧！"
LOADING_TEXT_CONTENT_SHOP,"商店里有各式各样的商品。\n有武器、防具、辅助装备、技能书，连晶元都有呢！"
LOADING_TITLE_CONTENT_SHOP_SOLDOUT,"商店里的商品卖完了吗？"
LOADING_TEXT_CONTENT_SHOP_SOLDOUT,"商品没有库存了吗？\n别担心，可以使用红宝石立即刷新商品目录。\n此外，商品目录每小时会自动更新，记得常来逛逛哦！"
LOADING_TITLE_CONTENT_UNDERGROUNDDUNGEON,"阴森的地下监牢"
LOADING_TEXT_CONTENT_UNDERGROUNDDUNGEON,"每天都可以在地下监牢挑战不同的怪物。\n不同难度的副本等着大家来挑战，\n务必做好准备再来挑战！"
LOADING_TITLE_CONTENT_UNDERGROUNDDUNGEON_REWARD,"地下监牢奖励"
LOADING_TEXT_CONTENT_UNDERGROUNDDUNGEON_REWARD,"通关地下监牢副本，可以获得较多的技能书奖励。"
LOADING_TEXT_HERO_INTRO_TITLE1,"圣剑勇者\n凯瑟"
LOADING_TEXT_HERO_INTRO_COMMENT1,"让开！这条路是我们的必经之路！\n不让开的话...我只好用这把剑开路了！"
LOADING_TEXT_HERO_INTRO_TITLE2,"圣光牧师\n芙莱儿"
LOADING_TEXT_HERO_INTRO_COMMENT2,"不行唷！生命是祝福。\n魔王竟然想要伤害他们，\n绝对不能原谅！"
LOADING_TEXT_HERO_INTRO_TITLE3,"炼狱魔法师\n克丽欧"
LOADING_TEXT_HERO_INTRO_COMMENT3,"让开！凯瑟。我要用我的火焰烧光他们！"
LOADING_TEXT_HERO_INTRO_TITLE4,"神速刺客\n罗伊"
LOADING_TEXT_HERO_INTRO_COMMENT4,"我只不过是在执行我的任务。"
LOADING_TEXT_HERO_INTRO_TITLE5,"酷寒野蛮人战士\n高尔"
LOADING_TEXT_HERO_INTRO_COMMENT5,"顺带一提，\n要不要和我比试一下？"
LOADING_TEXT_HERO_INTRO_TITLE6,"矮人之王\n菲洛普"
LOADING_TEXT_HERO_INTRO_TITLE7,"火枪猎手\n拉克拉克"
LOADING_TEXT_HERO_INTRO_COMMENT7,"嘻嘻嘻，原来这是你想要的？\n你把我误会成普通哥布尔我会很困扰喔...\n来吧，放马过来！"
LOADING_TEXT_HERO_INTRO_TITLE8,"雷电萨满\n卡尔洛"
LOADING_TEXT_HERO_INTRO_COMMENT8,"咳...你以为我会死在这种地方吗？\n我绝对不会抛弃天风族！\n精怪们啊，赐与我力量！"
LOADING_TEXT_HERO_INTRO_TITLE9,"魅惑恶魔\n爱比丝"
LOADING_TEXT_HERO_INTRO_COMMENT9,"嘻嘻～你看起来真美味啊！\n我迫不及待地想要一口一口地品尝你了。"
LOADING_TEXT_HERO_INTRO_TITLE10,"破风之箭\n瑟琳"
LOADING_TEXT_HERO_INTRO_COMMENT10,"请速速拔剑吧！\n我们森林妖精可没有卑鄙到会攻击手无寸铁的人。"
LOADING_TEXT_HERO_INTRO_TITLE11,"堕落女巫\n玛莉亚"
LOADING_TEXT_HERO_INTRO_TITLE12,"受诅咒之海盗女王\n米露露"
LOADING_TEXT_HERO_INTRO_TITLE13,"艾莉朵拉大贤者\n罗兰"
LOADING_TEXT_HERO_INTRO_TITLE14,"勇猛兽王\n玛雅"
LOADING_TEXT_HERO_INTRO_TITLE15,"铁壁骑士\n克劳斯"
LOADING_TEXT_HERO_INTRO_COMMENT15,"你说的对，凯瑟。我会守护大家的！"
LOADING_TEXT_HERO_INTRO_TITLE16,"灵魂引渡者\n乐皮"
LOADING_TEXT_HERO_INTRO_TITLE17,"暗影猎者\n迪麦"
LOADING_TEXT_HERO_INTRO_TITLE18,"电光一闪\n蕾娜"
LOADING_TEXT_HERO_INTRO_TITLE19,"冰龙巫师\n帕菲"
LOADING_TEXT_HERO_INTRO_TITLE20,"钢铁壁垒\n黛弥儿"
LOADING_TEXT_HERO_INTRO_TITLE21,"风之格斗家\n奈拉"
LOADING_TEXT_HERO_INTRO_TITLE22,"酷寒狙击手\n罗迪娜"
LOADING_TEXT_HERO_INTRO_TITLE23,"恶魔之火\n莫拉"
LOADING_TEXT_HERO_INTRO_TITLE24,"圣光恶棍\n巴杜因"
LOADING_TEXT_HERO_INTRO_TITLE25,"石棺之尸\n珍"
LOADING_TEXT_HERO_INTRO_TITLE26,"紫罗兰公主\n爱纱"
LOADING_TEXT_HERO_INTRO_TITLE27,"永恒书记官\n里欧"
LOADING_TEXT_HERO_INTRO_TITLE28,"翔舞之刃\n弗鲁斯"
LOADING_TEXT_HERO_INTRO_TITLE29,"月光之子\n露娜"
LOADING_TEXT_HERO_INTRO_TITLE30,"水之圣女\n莱雅丝"
LOADING_TEXT_HERO_INTRO_TITLE31,"净化之箭\n亚克"
LOADING_TEXT_HERO_INTRO_TITLE3_TEMPORARILY1,"炼狱魔法师"
LOADING_TEXT_HERO_INTRO_TITLE3_TEMPORARILY2,"克丽欧"
LOADING_TEXT_HERO_INTRO_TITLE32,"血色皇族\n露伊希亚"
LOADING_TEXT_HERO_INTRO_TITLE33,"次元斩击者\n尼克斯"
LOADING_TEXT_HERO_INTRO_TITLE34,"皇家魔导工学师\n安妮特"
LOADING_TEXT_HERO_INTRO_TITLE35,"白银战狼\n米特拉"
LOADING_TEXT_HERO_INTRO_TITLE36,"露亚审判者\n瑞卡德"
LOADING_TEXT_HERO_INTRO_TITLE37,"沉默之刃\n谭雅"
LOADING_TEXT_HERO_INTRO_TITLE38,"诅咒之血\n伊兹凯尔"
LOADING_TEXT_HERO_INTRO_TITLE39,"诱惑之风\n卡珊卓"
LOADING_TEXT_HERO_INTRO_TITLE40,"忠诚骑士\n希欧"
LOADING_TEXT_HERO_INTRO_TITLE41,"看似危险的医疗人员\n梅蒂安娜"
LOADING_TEXT_HERO_INTRO_TITLE42,"永生的钟表术士\n欧迪"
LOADING_TEXT_HERO_INTRO_TITLE43,"恶魔捕食者\n薇丝卡"
LOADING_TEXT_HERO_INTRO_TITLE44,"钢铁的随从\n普莉西拉"
LOADING_TEXT_HERO_INTRO_TITLE45,"屠龙者\n雅妮"
LOADING_TEXT_HERO_INTRO_TITLE46,"沙尘暴的王子\n查毕勒"
LOADING_TEXT_HERO_INTRO_TITLE47,"神秘的裁缝\n尤莉娅"
LOADING_TEXT_HERO_INTRO_TITLE49,"命运寻路者\n欧菲莉亚"
LOADING_TEXT_HERO_INTRO_TITLE50,"毒药商\n芮奎娜"
LOADING_TEXT_HERO_INTRO_TITLE51,"太阳守护者\n艾希莉卡"
LOADING_TEXT_HERO_INTRO_TITLE52,"惩罚的子弹\n克洛"
LOADING_TEXT_HERO_INTRO_TITLE53,"诅咒的容器\n萨蜜拉"
LOADING_TEXT_HERO_INTRO_TITLE54,"可爱恶灵\n拉薇儿"
LOADING_TEXT_HERO_INTRO_TITLE55,"深渊暗影\n赛莉亚"
LOADING_TEXT_HERO_INTRO_TITLE56,"无止尽的渴求\n爱儿琪"
LOADING_TEXT_HERO_INTRO_TITLE57,"大海与暴风的女儿\n黎莉雅"
LOADING_TEXT_HERO_INTRO_TITLE58,"绿洲的舞姬\n劳蒂亚"
LOADING_TEXT_HERO_INTRO_TITLE59,"祝福圣者\n鲁西亚司"
LOADING_TEXT_HERO_INTRO_TITLE60,"铁血监察官\n克莉莎"
LOADING_TEXT_HERO_INTRO_TITLE61,"漆黑的傲慢\n奈洛希思"
LOADING_TEXT_HERO_INTRO_TITLE62,"银白信念\n史嘉蕾"
LOADING_TEXT_HERO_INTRO_TITLE63,"深蓝飓风\n索妮亚"
LOADING_TEXT_HERO_INTRO_TITLE64,"光之女皇\n阿蒂蜜雅"
LOADING_TEXT_HERO_INTRO_TITLE65,"深蓝女仆\n米芮安"
LOADING_TEXT_HERO_INTRO_TITLE66,"夢幻旋律\n希婭"
LOADING_TEXT_HERO_INTRO_TITLE67,"古代文明的精华\n卡菈"
LOADING_TEXT_HERO_INTRO_TITLE68,"吞噬黑暗的双眼\n倪娅"
LOADING_TEXT_HERO_INTRO_TITLE69,"幻术赌徒\n艾斯克"
LOADING_TEXT_HERO_INTRO_TITLE70,"正义赤风\n塞西莉亚"
LOADING_TEXT_HERO_INTRO_TITLE73,"Type.0\n伽司"
LOADING_TEXT_HERO_INTRO_TITLE78,"破坏之剑\n伯伦海姆"
LOADING_TEXT_HERO_INTRO_TITLE87,"帝国的盾牌\n格兰薇丝"
LOADING_TEXT_HERO_INTRO_TITLE90,"发财梦少女\n梅伊"
LOADING_TEXT_HERO_INTRO_TITLE91,"竞技场猛兽\n格拉帝"
LOADING_TEXT_HERO_INTRO_TITLE92,"洞察之眼\n薇若妮卡"
LOADING_TEXT_HERO_INTRO_TITLE93,"信赖的守卫\n洛曼"
LOADING_TEXT_HERO_INTRO_TITLE94,"英雄的厨师\n朱诺"
LOADING_TEXT_HERO_INTRO_TITLE95,"残酷的监狱长\n妮琪"
LOADING_TEXT_HERO_INTRO_TITLE96,"纯真之风\n朵莎尔妲"
LOADING_TEXT_TIP_1,"体力会随时间持续恢复。"
LOADING_TEXT_TIP_2,"首次通过关卡可以获得一定数量的红宝石奖励。"
LOADING_TEXT_TIP_3,"每日可以获得3把地下监牢的钥匙。"
LOADING_TEXT_TIP_4,"队伍经验值可以透过购买英雄、英雄成长及战斗等方式取得。"
LOADING_TEXT_TIP_5,"世界地图的战斗可以分为简单、普通、困难、地狱四种难度。"
LOADING_TEXT_TIP_6,"装备的级别分为一般、高级、稀有、英雄、传说，级别越高的装备价值越高。"
LOADING_TEXT_TIP_7,"装备的星星数量越多，装备的属性及价值就越高。"
LOADING_TEXT_TIP_8,"分解装备可以获得强化装备属性必须的魔法粉末。"
LOADING_TEXT_TIP_9,"持有2件以上相同的装备时，试试装备觉醒吧！"
LOADING_TEXT_TIP_10,"物品的最大强化数值是由装备稀有度决定。"
LOADING_TEXT_TIP_11,"强化装备的属性时，装备的附加属性将会上升。"
LOADING_TEXT_TIP_12,"专属武器可以强化至英雄目前的等级。"
LOADING_TEXT_TIP_13,"只要解除试炼之房的封印，在通关前可以随时入场。"
LOADING_TEXT_TIP_14,"地下监牢可以获得最多的技能书。"
LOADING_TEXT_TIP_15,"每日可以获得3把上古皇室金库的钥匙。"
LOADING_TEXT_TIP_16,"上古皇室金库可以获得大量的金币。"
LOADING_TEXT_TIP_17,"通过「其他选单」内的「游戏设定」按钮可变更战斗属性。"
LOADING_TEXT_BROADCAST_WAITING,"正在准备直播。\n敬请期待唷！"
LOADING_TEXT_HERO_CONTENT_LEVELUP,"通关关卡后，将获得经验值提升等级。\n如果关卡失败了，就什么都拿不到了。请注意唷～"
LOADING_TEXT_HERO_CONTENT_SKILL,"王之逆袭的每位英雄都可以学习4种技能。"
LOADING_TEXT_HERO_CONTENT_SKILL2,"可以消耗魔力直接施放的技能。"
LOADING_TEXT_HERO_CONTENT_SKILL4,"战斗中会持续作用的技能。"
LOADING_TEXT_HERO_AWAKENING2,"换上时装，会大幅提升能力值唷！\n最高可以觉醒至★5！"
LOADING_TEXT_HERO_EQUIP_ENHANCE,"将多余的装备用来强化材料吧！\n装备可以强化的阶段随稀有度增加，一般3阶段、高级5阶段、稀有10阶段，\n英雄15阶段，传说则可以强化至20阶段。"
LOADING_TEXT_HERO_SKILL,"英雄的技能等级可以使用金币来提升。\n最高可以提升至与英雄相同等级（最高100级）。\n英雄等级提升时，也别忘了提升技能等级唷！"
