KEY,French
E_C19_Jul_Ophelia01_12,"Je crois que nous sommes trop loin de la troupe. Tu connais le chemin du retour, j'espère ?"
E_C19_Jul_Ophelia01_13,Attends un instant.
E_C19_Jul_Ophelia01_14,"Oh, nous y voilà !"
E_C19_Jul_Ophelia01_15,Pourquoi sommes-nous là... ?
E_C19_Jul_Ophelia01_16,Argh !
E_C19_Jul_Ophelia01_17,C'est un golem !
E_C19_Jul_Ophelia01_18,Repartons rapidement avant qu'il nous repère...
E_C19_Jul_Ophelia01_19,Hein ? Nous sommes venus là pour cela. Pourquoi faire demi-tour ?
E_C19_Jul_Ophelia01_20,"Attends, nous sommes là pour le golem ? Pourquoi ?"
E_C19_Jul_Ophelia01_21,Esker... Qu'est-ce que tu comptes faire cette fois... ?
E_C19_Jul_Ophelia01_22,"Ha ha, rien de spécial."
E_C19_Jul_Ophelia01_23,Je te donnerai quelque chose de spécial si tu parviens à le vaincre.
E_C19_Jul_Ophelia01_24,"Allez ! Vas-y, Ophelia."
E_C19_Jul_Ophelia01_25,E-Esker ! Frère ! Ne me laisse pas seule !
E_C19_Jul_Ophelia01_26,…
E_C19_Jul_Ophelia01_27,B-bonjour M. Golem ?
E_C19_Jul_Ophelia01_28,"Esker m'a dit de vous frapper, mais..."
E_C19_Jul_Ophelia01_29,Je ne veux pas vraiment...
E_C19_Jul_Ophelia01_30,Kyaah !
E_C19_Jul_Ophelia01_31,"*Bip, bip, bibip !*"
E_C19_Jul_Ophelia01_32,"Du calme, M. Golem !"
E_C19_Jul_Ophelia01_33,Esker ! Eskerrrrr !
E_C19_Jul_Ophelia01_34,Esker ! Comment as-tu pu me faire çaaaa ?
E_C19_Jul_Ophelia01_35,"Carta, Vellekia ! "
E_C19_Jul_Ophelia01_36,"*Bip, bip, Biiiip*"
E_C19_Jul_Ophelia01_37,"*Pfiou*... Navrée, M. Golem..."
E_C19_Jul_Ophelia01_38,"Oh, tu as gagné de nouveaux talents !"
E_C19_Jul_Ophelia01_39,Tu peux même être indépendante de la troupe.
E_C19_Jul_Ophelia01_40,Esker ! C'était une très mauvaise...
E_C19_Jul_Ophelia01_41,"Attends, je prendrai cela tout à l'heure."
E_C19_Jul_Ophelia01_42,"Allons-y, nous avons ce qu'il nous fallait."
E_C19_Jul_Ophelia01_43,Où vas-tu cette fois ?
E_C19_Jul_Ophelia01_44,Et si je connecte cela ici...
E_C19_Jul_Ophelia01_45,C'est bon !
E_C19_Jul_Ophelia01_46,"Bon anniversaire, Ophelia."
E_C19_Jul_Ophelia01_47,"C'est fatigant de ranger les tentes à chaque fois qu'on se déplace, pas vrai ?"
E_C19_Jul_Ophelia01_48,Je t'ai donc préparé ton propre chariot.
E_C19_Jul_Ophelia01_49,Esker...
E_C19_Jul_Ophelia01_50,Tu es émue ? Sans voix ?
E_C19_Jul_Ophelia01_51,C'était trop dangereux !
E_C19_Jul_Ophelia01_52,J'étais morte de peur ! Tu m'as laissée seule !
E_C19_Jul_Ophelia01_53,Peur ? Mais ce golem n'était qu'une hallucination. 
E_C19_Jul_Ophelia01_54,Je m'étais déjà occupé du véritable golem...
E_C19_Jul_Ophelia01_55,Tu as affronté le golem seul ? Pourquoi avoir fait une chose si dangereuse ?
E_C19_Jul_Ophelia01_56,"Du calme, Ophelia."
E_C19_Jul_Ophelia01_57,Je préfère être avec les gens de la troupe plutôt que tout seule !
E_C19_Jul_Ophelia01_58,"Ha ha, on dirait ça s'est mal passé..."
E_C19_Jul_Ophelia01_59,Esker ! Je te déteste !
E_C19_Jul_Crow01_01,…
E_C19_Jul_Crow01_02,Argh ! L-Le vieux ! 
E_C19_Jul_Crow01_03,"Oh, monsieur ! Saviez-vous qu'aujourd'hui..."
E_C19_Jul_Crow01_04,"Ça fait mal, espèce de vaurien !"
E_C19_Jul_Crow01_05,"(Silence, imbécile !)"
E_C19_Jul_Crow01_06,"(Si le vieux est au courant, il dira que ce qu'on fait est stupide !)"
E_C19_Jul_Crow01_07,"Ha ha, mais il ne le dira qu'à toi, pas vrai, nigaud ?"
E_C19_Jul_Crow01_08,"(Qui tu traites de vaurien, espèce de... ?)"
E_C19_Jul_Crow01_09,Hmm...
E_C19_Jul_Crow01_10,Ha ha... Ha ha ha...
E_C19_Jul_Crow01_11,Quoi ? Velkinoth ! On se sent rouillé ?
E_C19_Jul_Crow01_12,D'accord ! Allons faire du tir !
E_C19_Jul_Crow01_13,(Quel sale gosse !)
E_C19_Jul_Crow01_14,…
E_C19_Jul_Crow01_15,Eh... Hé hé...
E_C19_Jul_Crow01_16,"Oh, je dois aller chercher mon mignon !"
E_C19_Jul_Crow01_17,"Hé, mon mignon ! C'est l'heure de manger !"
E_C19_Jul_Crow01_18,…
E_C19_Jul_Crow01_19,Argh !
E_C19_Jul_Crow01_20,"C'était un coup bas, sale vaurien !"
E_C19_Jul_Crow01_21,Depuis quand est-ce que tu te permets de m'appeler comme ça ?
E_C19_Jul_Crow01_22,"Hé hé, tu touches un nerf sensible ! Ça me frustre encore plus ! Va mourir !"
E_C19_Jul_Crow01_23,Va mourir d'abord !
E_C19_Jul_Crow01_24,"Comme tu t'es enfui en premier, prépare tous les ingrédients pour son gâteau d'anniversaire."
E_C19_Jul_Crow01_25,"Ah bon ? Je ne compte pas aider, alors fais-le toi-même !"
E_C19_Jul_Crow01_26,"Je m'en suis déjà occupé, espèce d'imbécile !"
E_C19_Jul_Crow01_27,As-tu apporté la recette avec toi ?
E_C19_Jul_Crow01_28,"Je doute que tu aies pris la bonne recette. Tu l'as sans doute brûlée, maladroit comme tu es."
E_C19_Jul_Crow01_29,"Hé, je ne suis pas un vaurien comme toi."
E_C19_Jul_Crow01_30,Je l'ai gardée depuis que je l'ai reçue de ma sœur.
E_C19_Jul_Crow01_31,"Dépêchons-nous, dans ce cas."
E_C19_Jul_Crow01_32,Je ne veux pas que le vieux s'en rende compte avant qu'on ait fini.
E_C19_Jul_Crow01_33,Pourquoi Rose a-t-elle confié la recette à quelqu'un d'aussi stupide que toi ?
E_C19_Jul_Crow01_34,"Je lui ai demandé la recette, "
E_C19_Jul_Crow01_35,parce que c'était trooooop bon la dernière fois qu'elle l'a fait !
E_C19_Jul_Crow01_36,Ça m'étonnerait que tu puisses faire aussi bien qu'elle.
E_C19_Jul_Crow01_37,"En parlant de cela, Rose m'a dit que je pouvais te faire flamber, "
E_C19_Jul_Crow01_38,et t'ajouter à la pâte. Je suis sûre que ce sera encore meilleur !
E_C19_Jul_Crow01_39,Hé ! Attention avec la pâte !
E_C19_Jul_Crow01_40,Argh ! Espèce de folle... !
E_C19_Jul_Crow01_41,"Un jour, l'un de nous deux va y passer !"
E_C19_Jul_Crow01_42,Kyahaha ! Et si je faisais de la pâte au vaurien flambé ?
E_C19_Jul_Crow01_43,"Quand nous le laisserons, il se sentira vraiment seul."
E_C19_Jul_Crow01_44,Il va sans doute ruminer ses souvenirs dans son coin.
E_C19_Jul_Crow01_45,"Alors, je veux que tu lui offres de nouveaux souvenirs."
E_C19_Jul_Crow01_46,"Lui faire comprendre qu'on est ensemble et lui permettre d'aller de l'avant, le sourire aux lèvres."
E_C19_Jul_Crow01_47,"P.S. Il aime les choses sucrées, bien plus que tu ne le penses."
E_C19_Jul_Crow01_48,Alors...
E_C19_Jul_Crow01_49,"Tout ce qui s'est passé aujourd'hui, c'était à cause de ça ?"
E_C19_Jul_Crow01_50,Je regrette.
E_C19_Jul_Crow01_51,Anniversaire... 
E_C19_Jul_Crow01_52,Passons-le ensemble.
E_C19_Jul_Crow01_53,"Euh, vraiment ?"
E_C19_Jul_Crow01_54,"Ouahhh ! Vous êtes le meilleur, monsieur !"
E_C19_Jul_Crow01_55,Merci pour le repas !
E_C19_Jul_Crow01_56,*Grmbl*
E_C19_Jul_Crow01_57,Beurk !
E_C19_Jul_Crow01_58,"Ah, beurk..."
E_C19_Jul_Crow01_59,"C'est parce que tu as mis des mauvais ingrédients, espèce de vaurien !"
E_C19_Jul_Crow01_60,Hein ? Qu'est-ce que tu racontes ? C'est parce que tu jouais avec le feu pendant que je préparais !
E_C19_Jul_Crow01_61,Va mourir !
E_C19_July_Seria01_01,"Bon anniversaire, Erze."
E_C19_July_Seria01_02,"Oh, Seria ! Tu t'es souvenue de notre anniversaire !"
E_C19_July_Seria01_03,"Bon anniversaire à toi aussi, Seria !"
E_C19_July_Seria01_04,Demande-moi ce que tu veux pour ton anniversaire !
E_C19_July_Seria01_05,Tu n'es pas obligée de faire quoi que ce soit pour mon anniversaire.
E_C19_July_Seria01_06,Pouvoir servir la famille Shadow Hilt est déjà un beau cadeau.
E_C19_July_Seria01_07,"Oh, allez. Tu es la chef de la famille, mais tu es avant tout ma seule et unique sœur."
E_C19_July_Seria01_08,Je voudrais que tu profites de cette journée...
E_C19_July_Seria01_09,J'ai même trouvé une boutique qui vend des parfaits à tomber par terre. On pourrait y aller !
E_C19_July_Seria01_10,Je ne peux pas. J'ai une mission demain...
E_C19_July_Seria01_11,Mais c'est notre anniversaire !
E_C19_July_Seria01_12,Mais...
E_C19_July_Seria01_13,"Viens avec moi, Seria !"
E_C19_July_Seria01_14,"Allez, sitôplaîîîît ! "
E_C19_July_Seria01_15,"... D'accord, Erze."
E_C19_July_Seria01_16,Je vais y aller avec toi.
E_C19_July_Seria01_17,"Et que m'as-tu offert, Seria ?"
E_C19_July_Seria01_18,Tu l'ouvriras pendant que nous dégusterons un parfait !
E_C19_July_Seria01_19,...
E_C19_July_Seria01_20,"On dirait que tu as pensé à moi pour ton anniversaire, ma sœur !"
E_C19_July_Seria01_21,Tu n'es quand même pas distraite au point d'oublier de générer une barrière ? *Hi hi*
E_C19_July_Seria01_22,... Tu as raison. Je t'attendais. 
E_C19_July_Seria01_23,Quelle délicate attention !
E_C19_July_Seria01_24,Je le savais.
E_C19_July_Seria01_25,Je savais que tu viendrais me voir aujourd'hui.
E_C19_July_Seria01_26,"Oh, c'est tout toi. "
E_C19_July_Seria01_27,Une madame je-sais-tout qui fait semblant de tout savoir sur moi.
E_C19_July_Seria01_28,Ça m'énerve. 
E_C19_July_Seria01_29,Tu as raison. Je te connais par cœur.
E_C19_July_Seria01_30,Et je savais que tu allais venir fêter mon anniversaire.
E_C19_July_Seria01_31,Et voilà ton arrogance habituelle.
E_C19_July_Seria01_32,C'est vrai. Je suis venue te laisser une jolie morsure au cou pour ton anniversaire.
E_C19_July_Seria01_33,"Comment y résister, alors que tu me supplies presque de te tuer ? "
E_C19_July_Seria01_34,Tu n'imagines pas ce que ça représente pour moi.
E_C19_July_Seria01_35,"Bon anniversaire, Seria !"
E_C19_July_Seria01_36,Pour quelle raison penses-tu que j'ai levé la barrière ?
E_C19_July_Seria01_37,?!
E_C19_July_Seria01_38,"De toute ma vie,"
E_C19_July_Seria01_39,je n'ai jamais souhaité quelque chose pour mon anniversaire. 
E_C19_July_Seria01_40,"Mais aujourd'hui, c'est différent."
E_C19_July_Seria01_41,"J'ai souhaité pouvoir te régler ton compte, et mon vœu a été exaucé. "
E_C19_July_Seria01_42,Kyaaaaa !
E_C19_July_Seria01_43,Arrête... de me contrôler... avec ce jouet !
E_C19_July_Seria01_44,Va au diable !
E_C19_July_Seria01_45,"Oh, ça n'a pas l'air d'aller, Seria. "
E_C19_July_Seria01_46,Tu as dû faire un cauchemar.
E_C19_July_Seria01_47,Un cauchemar...
E_C19_July_Seria01_48,"Oui, ce n'était qu'un mauvais rêve. "
E_C19_July_Seria01_49,Un très mauvais rêve...
E_C19_July_Zafir01_01,Merci pour votre visite. J'ai hâte de vous revoir prochainement.
E_C19_July_Zafir01_02,"On s'est bien débrouillé aujourd'hui. Tu ne crois pas, Hoabis ?"
E_C19_July_Zafir01_03,Miaou !
E_C19_July_Zafir01_04,"Ah, Hoabis ?"
E_C19_July_Zafir01_05,"Ha ha ha ! Bienvenue, mignon petit client !"
E_C19_July_Zafir01_06,Comment puis-je t'aider ?
E_C19_July_Zafir01_07,"Miaou, miaou !"
E_C19_July_Zafir01_08,"Oh, il te faut quelque chose ? Quoi donc ?"
E_C19_July_Zafir01_09,Te voilà ! Je t'ai trouvé.
E_C19_July_Zafir01_10,Merci de vous occuper si bien d'Hoabis.
E_C19_July_Zafir01_11,Miaaaou ! Miaou !
E_C19_July_Zafir01_12,(Cette énergie... L'Âme de l'oasis ?)
E_C19_July_Zafir01_13,(Je ne m'attendais pas à trouver quelque chose comme ça ici. C'est le destin qui m'y a conduit.)
E_C19_July_Zafir01_14,"Oh, laissez-moi me présenter. Je suis le chef de la tribu Mauhata, Zafir."
E_C19_July_Zafir01_15,Votre petit ami me l'a dit. Ha ha ! Je suis Kumuro.
E_C19_July_Zafir01_16,"Si je puis me permettre, puis-je vous demander où vous avez obtenu l'épée qui se trouve derrière vous ?"
E_C19_July_Zafir01_17,"Oh, les antiquités vous intéressent ?"
E_C19_July_Zafir01_18,"Cette épée... Je l'ai trouvée en voyageant dans le désert, deux ans avant de séjourner à la guilde d'Orvel."
E_C19_July_Zafir01_19,...
E_C19_July_Zafir01_20,Elle était plutôt usée et abîmée.
E_C19_July_Zafir01_21,J'ai tenté de la restaurer et c'est désormais une épée extraordinaire.
E_C19_July_Zafir01_22,Si je collectionne des antiquités et que je gère une boutique 
E_C19_July_Zafir01_23,"c'est pour la satisfaction de parvenir à restaurer de tels objets, de leur rendre leur gloire d'antan."
E_C19_July_Zafir01_24,Je vois...
E_C19_July_Zafir01_25,Miiiaaaou !
E_C19_July_Zafir01_26,"J'ai conscience vous y avez consacré beaucoup d'efforts et que cela n'a pas dû être facile, mais consentiriez-vous à me la vendre ? Votre prix sera le mien."
E_C19_July_Zafir01_27,Cette épée appartenait à la famille royale à l'époque de l'ancien Dieu-roi. C'est une sorte de relique pour notre tribu du désert.
E_C19_July_Zafir01_28,Miaou !
E_C19_July_Zafir01_29,"Je vois. Si c'est le cas, prenez-la."
E_C19_July_Zafir01_30,"Je comprendrais votre refus, mais essayez de réfléchir... attendez, quoi ?"
E_C19_July_Zafir01_31,Vous êtes sûr ?
E_C19_July_Zafir01_32,Votre ami a dit que c'était votre anniversaire aujourd'hui. Disons que c'est un cadeau pour vous.
E_C19_July_Zafir01_33,"De plus, c'est normal qu'un objet revienne à son propriétaire d'origine."
E_C19_July_Zafir01_34,Je suis ravi que cette épée m'ait dévoilé son vrai visage pendant que je la gardais ici.
E_C19_July_Zafir01_35,J'apprécie beaucoup votre geste !
E_C19_July_Zafir01_36,Mais je ne veux pas abuser de votre générosité. 
E_C19_July_Zafir01_37,"En guise de compensation, moi, Zafir de la tribu Mauhata, vous offrirai 80 % de tous les bénéfices commerciaux que nous avons réalisé cette fois."
E_C19_July_Zafir01_38,"Ha ha ! Je croyais que faire votre connaissance suffisait, mais je vois que vous pensez différemment."
E_C19_July_Zafir01_39,"Si vous êtes sincère, j'accepte votre proposition."
E_C19_July_Zafir01_40,Bon anniversaire !
E_C19_July_Zafir01_41,Merci.
E_C19_July_Zafir01_42,Miaouuuu !
E_C19_Jul_Erze01_01,Par là ! Il faut l'attraper !
E_C19_Jul_Erze01_02,Bon sang... C'est trop rapide !
E_C19_Jul_Erze01_03,Chef ! La première escouade est à terre !
E_C19_Jul_Erze01_04,Hein ?
E_C19_Jul_Erze01_05,C-C'était juste là. Dans l'ombre... Argh !
E_C19_Jul_Erze01_06,Qui va là ?
E_C19_Jul_Erze01_07,Humm ! Hum hum... 
E_C19_Jul_Erze01_08,Oh ! Je ne m'attendais pas à une telle foule pour mon anniversaire.
E_C19_Jul_Erze01_09,C'est triste que ma sœur ne soit pas là... Mais ça devrait aller.
E_C19_Jul_Erze01_10,Quoi ? Qu'avez-vous fait à mes hommes ?
E_C19_Jul_Erze01_11,Euh... C'étaient vos subordonnés ?
E_C19_Jul_Erze01_12,"Je pensais que c'était mon cadeau d'anniversaire, alors je les ai avalés. Hi hi hi..."
E_C19_Jul_Erze01_13,E-Espèce de démone !
E_C19_Jul_Erze01_14,Démone ? Moi ? Vous croyez vraiment qu'il existe une démone aussi belle ?
E_C19_Jul_Erze01_15,B... belle...
E_C19_Jul_Erze01_16,Bande d'idiots pathétiques ! Debout !
E_C19_Jul_Erze01_17,Vous voulez finir comme les gars de la première escouade ?
E_C19_Jul_Erze01_18,"Argh, argh !"
E_C19_Jul_Erze01_19,Hum hum... Merci d'avoir fait tout ce chemin depuis l'empire.
E_C19_Jul_Erze01_20,Tant de visiteurs et tant de sang !
E_C19_Jul_Erze01_21,Ce sera la meilleure fête d'anniversaire de tous les temps ! Vous ne croyez pas ?
E_C19_Jul_Erze01_22,Ridicule !
E_C19_Jul_Erze01_23,Préparez-vous à l'engagement !
E_C19_Jul_Erze01_24,Kyahaha ! 
E_C19_Jul_Erze01_25,"Excitant, très excitant ! "
E_C19_Jul_Erze01_26,Vos visages emplis de désespoir rendent le tout encore meilleur !
E_C19_Jul_Erze01_27,C'est de la folie !
E_C19_Jul_Erze01_28,Attaquez ! Terrassez ce monstre !
E_C19_Jul_Erze01_29,"Je vous en prie, tâchez de ne pas mourir trop vite !"
E_C19_Jul_Erze01_30,Ha ha ! Hum hum !
E_C19_Jul_Erze01_31,La douce odeur du sang !
E_C19_Jul_Erze01_32,Je m'en souviens. La chaude énergie vitale coulant dans mon cou...
E_C19_Jul_Erze01_33,Les cris de désespoir et le visage de ma sœur qui me regardait... 
E_C19_Jul_Erze01_34,Ce fut mon meilleur cadeau d'anniversaire.
E_C19_Jul_Erze01_35,C'était merveilleux ! J'étais ravie !
E_C19_Jul_Erze01_36,Mais...
E_C19_Jul_Erze01_37,Ça n'est pas assez.
E_C19_Jul_Erze01_38,"Pas assez, pas assez, pas assez, pas assez, pas assez, pas assez, pas assez, pas assez, pas assez, pas assez, pas assez, pas assez !"
E_C19_Jul_Erze01_39,Ça n'est pas assez !
E_C19_Jul_Erze01_40,"Soif... Ma sœur, j'ai tellement soif ! "
E_C19_Jul_Erze01_41,Pourquoi n'es-tu pas là pour fêter mon anniversaire ? Pourquoi n'es-tu pas là pour me voir ?
E_C19_Jul_Erze01_42,Je vais juste endurer cela cette année...
E_C19_Jul_Erze01_43,"Ma sœur, je t'en prie, viens me retrouver l'année prochaine."
E_C19_Jul_Erze01_44,Et je profiterais alors de ton Sang suave...
E_C19_Jul_Erze01_45,Tout comme je prends le tien maintenant...
E_C19_Jul_Laias01_01,*Pffff*
E_C19_Jul_Laias01_02,*Pffff*
E_C19_Jul_Laias01_03,On dirait que le jour est enfin venu.
E_C19_Jul_Laias01_04,"Pour une fois, je vais laisser passer, pour ma sœur."
E_C19_Jul_Laias01_05,"Hein ? Tu te rends compte que tu n'es pas censé dire ça, andouille ?"
E_C19_Jul_Laias01_06,"Je ferais mieux de m'en occuper moi-même, plutôt que de travailler avec une minable pareille."
E_C19_Jul_Laias01_07,"Tu veux perdre face à ce gars, comme l'année dernière ? Pas moi."
E_C19_Jul_Laias01_08,"Cette année, je lui souhaiterai son anniversaire avant ce bellâtre !"
E_C19_Jul_Laias01_09,D-D'accord. C'est parti. Bon sang...
E_C19_Jul_Laias01_10,"Bon, je vais te redire les termes du contrat. Tâche de ne rien oublier."
E_C19_Jul_Laias01_11,"D'abord, pas de bagarres. Nous lui donnerons nos cadeaux en même temps."
E_C19_Jul_Laias01_12,"Ensuite, nous empêcherons ce bellâtre de lui donner ses cadeaux avant nous, peu importe ce qui arrive."
E_C19_Jul_Laias01_13,"Tu vois ? Juste deux règles. Même toi, tu devrais arriver à t'en souvenir."
E_C19_Jul_Laias01_14,"Comment ça, « même toi » ? Pffff !"
E_C19_Jul_Laias01_15,Hé hé. Je me doutais que tu t'énerverais. C'est mignon ! Et maintenant…
E_C19_Jul_Laias01_16,"Allons-y. On ne va pas se faire battre par cette momie, cette fois !"
E_C19_Jul_Laias01_17,Je le savais...
E_C19_Jul_Laias01_18,Pas vrai ?
E_C19_Jul_Laias01_19,"Bon sang, même de dos, il m'agace..."
E_C19_Jul_Laias01_20,Ça ne suffit pas... Ajoute des fleurs ici...
E_C19_Jul_Laias01_21,Ça me semble suffisant...
E_C19_Jul_Laias01_22,"Non. Rien n'égale la beauté de la Prêtresse de l'eau. Hé, il y a quelqu'un ?"
E_C19_Jul_Laias01_23,Hum ?
E_C19_Jul_Laias01_24,Ha ha ! J'ai réussi ! Cette momie va mettre du temps à s'extirper de ce tas de rochers !
E_C19_Jul_Laias01_25,"Cette fois, c'est moi qui lui offrirai mes cadeaux en premier !"
E_C19_Jul_Laias01_26,"Hé, andouille ! N'oublie pas qu'on est censé les offrir en même temps !"
E_C19_Jul_Laias01_27,"Oh, c'est vrai. Qu'est-ce que tu as prévu, d'ailleurs ?"
E_C19_Jul_Laias01_28,Ne te préoccupe pas de ça. C'est le genre d'idée qu'une andouille comme toi n'aurait jamais eue !
E_C19_Jul_Laias01_29,J'ai juste demandé par politesse ! J'imagine qu'une minable comme toi ne comprend pas ce concept.
E_C19_Jul_Laias01_30,Hum ?
E_C19_Jul_Laias01_31,"Félicitations, prêtresse. Joyeux anniversaire. Et ce sont des... hum ?"
E_C19_Jul_Laias01_32,Que se passe-t-il ? Un ennemi ?
E_C19_Jul_Laias01_33,"Je ne crois pas, ça vient de l'intérieur..."
E_C19_Jul_Laias01_34,"Ah, c'est arrivé, comme je le craignais."
E_C19_Jul_Laias01_35,Ignorez ça. Ça fait une préoccupation de moins pour moi.
E_C19_Jul_Laias01_36,"Pour moi, c'est la pensée qui compte. Peu m'importe le type de cadeau ou la personne qui me l'offre en premier."
E_C19_Jul_Laias01_37,Mais ça ne semble pas être le cas pour les enfants.
E_C19_Jul_Laias01_38,"Je devrais les gronder pour avoir sali le bâtiment, non ?"
E_C19_Jul_Laias01_39,"Et ensuite, j'accepterai leurs cadeaux."
E_C19_Jul_Laias01_40,Ha ha ha ha...
E_C19_Jul_Laias01_41,Ha ha ha ha...
E_C19_Jul_Selene01_01,(L'Ombre envahit la forêt.)
E_C19_Jul_Selene01_02,(On vient de nous informer qu'un démon a été repéré dans les confins de la Forêt Elidora.)
E_C19_Jul_Selene01_03,Votre Altesse.
E_C19_Jul_Selene01_04,(Les Elfes noirs d'Arrovina sont toujours hostiles envers nous.)
E_C19_Jul_Selene01_05,Votre Altesse ?
E_C19_Jul_Selene01_06,(Nous avons aussi été informés que les barbares de la Montagne Enneigée Terre-Venteuse s'agitent.)
E_C19_Jul_Selene01_07,(Que dois-je faire... ?)
E_C19_Jul_Selene01_08,Princesse Selene !
E_C19_Jul_Selene01_09,Ah !
E_C19_Jul_Selene01_10,"Vous semblez préoccupée, Votre Altesse."
E_C19_Jul_Selene01_11,Oui... Il y a trop de problèmes à régler.
E_C19_Jul_Selene01_12,"Pour notre sécurité à tous, je dois étudier toutes les menaces à venir..."
E_C19_Jul_Selene01_13,"Euh, c'est formidable, Altesse, mais vous avez oublié une chose."
E_C19_Jul_Selene01_14,Et c'est la plus importante pour tous les êtres de la forêt.
E_C19_Jul_Selene01_15,Ah bon ? Je ne vois pas...
