KEY,Spanish
CS_CHE_H1_3_003,"Hermana, siguen siendo los malos, ¿verdad? Puedo pegarles, ¿verdad?"
CS_CHE_H1_3_004,"Aún así, tienen cabezas lindas!"
CS_CHE_H1_3_005,¡Vamos a quitarselas y exponerlas en la tienda de May!
CS_CHE_H1_3_006,"Ahaha, ya tengo bastantes accesorios con temas de calabaza en la tienda, así que ..."
CS_CHE_H1_3_007,"Pueden ser diferentes, pero siguen siendo hostiles. Debemos atravesar"
CS_CHE_H1_4_001,"Shh, detente un segundo. Eso es..."
CS_CHE_H1_4_002,...¿Que es eso?
CS_CHE_H1_4_003,"No sé ... pero parecen espíritus malignos. Probablemente tomaron la forma de gente de nuestro mundo, aunque ..."
CS_CHE_H1_4_004,"Hay uno que se destaca, también!"
CS_CHE_H1_4_006,¿Eh? ¿Qué es?
CS_CHE_H1_4_007,Ahahaha ... um ... ese es uno de los trajes faltantes que buscaba en la tienda.
CS_CHE_H1_4_008,"Hm, con temática de las momias del desierto de Aegina, ¿verdad?"
CS_CHE_H1_4_009,¡Sólo usa vendas! ¿Está herida?
CS_CHE_H1_4_010,Ahahaha
CS_CHE_H1_4_011,"Sin embargo, no entiendo. ¿Quién es eso, y por qué está usando mi traje ...?"
CS_CHE_H1_4_012,"Ella se ve similar a los otros espíritus malignos, pero ..."
CS_CHE_H1_4_013,"Ella sigue siendo un tipo malo, ¿verdad? ¡Un ladrón malo que robó el traje de May!"
CS_CHE_H1_4_014,¡Lo voy a recuperar!
CS_CHE_H1_4_015,Luna! ¡Es peligroso ir solo!
CS_CHE_H1_4_016,???
CS_CHE_H1_4_017,No apresures las cosas!
CS_CHE_H1_4_018,... ¿Acaso el ataque de Luna no funcionó?
CS_CHE_H1_4_019,"El ataque de May funcionó, aunque ... uuu ...."
CS_CHE_H1_4_020,... Definitivamente sentí una especie de chispa de aura entre los trajes ...
CS_CHE_H1_4_021,¿Eh? ¿Quieres decir los que hizo May?
CS_CHE_H1_4_022,Sí. Supongo que algo está pasando con los trajes aquí.
CS_CHE_H1_4_024,"May, ¿tienes otros trajes a mano?"
CS_CHE_H1_4_025,"Ah, sí ... son en su mayoría los que le iba a mostrar Luna ... y ..."
CS_CHE_H1_4_026,"... algunos otros, hehehe ..."
CS_CHE_H1_4_027,...?
CS_CHE_H1_4_028,"Bien, veamos."
CS_CHE_H1_4_029,¡Lindo! ¡Muy lindo! ¡Me encanta!
CS_CHE_H1_4_030,"¡Gracias, Luna! Eres muy gentil~"
CS_CHE_H1_4_032,"Entonces, esto es lo único que me queda, ¿verdad?"
CS_CHE_H1_4_033,Jaja ... esto es un poco embarazoso.
CS_CHE_H1_4_034,"Ahaha, es un poco ... alegre, ¿verdad?"
CS_CHE_H1_4_035,"... P, pero se ve muy bien!"
CS_CHE_H1_4_036,"Orejas de conejo, orejas de conejo!"
CS_CHE_H1_4_037,Te ves como una luna crecida!
CS_CHE_H1_4_038,"... Haha, bueno, no se puede hacer nada"
CS_CHE_H1_4_039,"De todos modos, tengo una corazonada. Para derrotar a los espíritus malvados que llevan traje ..."
CS_CHE_H1_4_040,necesitamos usar los trajes hechos por May
CS_CHE_H1_4_041,"Ahora, con cuidado ..."
CS_CHE_H1_4_042,¡Cargaaaaaaaaaaaaaaaaa !!!!
CS_CHE_H1_4_043,"... Hahahaha, ella es divertida."
CS_CHE_H1_4_044,"Ah, demonios. Hey ~ esperame!"
CS_CHE_H1_4_045,"¡Ah! Luna, ya te dije que es peligroso ir solo!"
CS_CHE_H1_5_001,"Y ya son tres! Tres más para llegar, ¿verdad?"
CS_CHE_H1_5_002,"¡Sí, estamos a medio camino!"
CS_CHE_H1_5_003,Todavía no sé por qué mi ropa tiene este tipo de poder.
CS_CHE_H1_5_004,¡Los espíritus malignos se convirtieron en osferas de luz y desaparecieron! ¡Los otros monstruos fueron con ellos también! Que Raro~
CS_CHE_H1_5_005,"Definitivamente es un fenómeno interesante. Por lo general, los espíritus malignos no se purifican fácilmente ..."
CS_CHE_H1_5_006,"Bueno, eso no es importante. En este momento, vamos a concentrarnos en recuperar los trajes de May y encontrar una salida."
CS_CHE_H1_5_007,Parece ser un hecho que hay bastantes espíritus malignos que convergen en torno a aquellos con trajes.
CS_CHE_H1_5_008,Vamos a intentar ... Ese camino.
CS_CHE_H1_6_001,"Así que este es el último grupo de monstruos, ¿correcto?"
CS_CHE_H1_6_002,"Encontramos 5 trajes hasta ahora, así que sí, este debería ser el último!"
CS_CHE_H1_6_003,¿Ya? ¡Quiero aplastar unas cuantas calabazas más!
CS_CHE_H1_6_004,Es un poco preocupante que todavía no tengamos pistas sobre cómo regresar ...
CS_CHE_H1_6_005,"Bueno, primero encontremos ese último traje."
CS_CHE_H1_7_001,...? Es decir...
CS_CHE_H1_7_002,"Espera, esto es extraño. May, ese es uno de tus trajes, ¿verdad?"
CS_CHE_H1_7_003,"Hm ¡Ah, sí! Ese es realmente uno de los primeros que hice!"
CS_CHE_H1_7_004,.... ... no parece un espíritu maligno.
CS_CHE_H1_7_005,"Hm, eso debe ser porque no soy un espíritu malo. Yo no soy más que un mago."
CS_CHE_H1_7_006,... !!
CS_CHE_H1_7_007,"Jajaja, no hay necesidad de preocuparse."
CS_CHE_H1_7_008,"Es bueno verte, May. Siento que te involucre con mis errores."
CS_CHE_H1_7_009,"...Señor. Nyx? Sr. Nyx, ¿es usted? Phew, y pensé que un espíritu maligno había tomado tu forma, como esos otros ..."
CS_CHE_H1_7_010,"Jaja, no te culpo por pensar así."
CS_CHE_H1_7_011,"Gracias por esos trajes, por cierto. Eran como yo había pedido."
CS_CHE_H1_7_012,Hiciste un trabajo increíble.
CS_CHE_H1_7_013,Trajes?
CS_CHE_H1_7_014,"Ah, en realidad, el Sr. Nyx es un mago viajero que aparece de vez en cuando."
CS_CHE_H1_7_015,"Envio una solicitud con bastantes trajes para el evento de Halloween, debido a algún experimento o algo."
CS_CHE_H1_7_016,"Me dio bastantes materiales de alta calidad e hilo, y aparte de algunos diseños especialmente solicitados, déjandome hacer lo que quiera."
CS_CHE_H1_7_017,Así que los trajes que vimos hasta ahora ...
CS_CHE_H1_7_018,fueron hechos con los materiales que te dio?
CS_CHE_H1_7_019,"Por desgracia, necesitaba algunos de los trajes con urgencia, así que pense en tomar unos cuantos y llevarmelos"
CS_CHE_H1_7_020,"Sin embargo, debido a eventos imprevistos, los involucré a todos ustedes en este lío."
CS_CHE_H1_7_021,Lo siento por sorprenderlos a todos.
CS_CHE_H1_7_022,"Bueno, usted me pagó de antemano y también me dejó guardar el material sobrante para mis propios proyectos, así que está bien si quería tomar algo antes de lo previsto ..."
CS_CHE_H1_7_023,"Pero, ¿qué está pasando exactamente ...?"
CS_CHE_H1_7_024,"Hmm, por desgracia, no puedo explicarlo ahora mismo."
CS_CHE_H1_7_025,"Primero, debes derrotarme."
CS_CHE_H1_7_026,"¿Espera, que?"
CS_CHE_H1_7_027,"Debido a una confusión en el experimento, mi cuerpo no está completamente bajo mi control."
CS_CHE_H1_7_028,¿Espíritu maligno?
CS_CHE_H1_7_029,"Sí, estás en lo correcto. He estado reprimiendo el espíritu pegado a este traje, pero sin ayuda, no puedo deshacerme de él."
CS_CHE_H1_7_030,Hmm ... por cierto.
CS_CHE_H1_7_031,"De todas formas, tú eres el que nos puso a todos en peligro, ¿verdad?"
CS_CHE_H1_7_032,"... Sí, es así. Una vez más,"
CS_CHE_H1_7_033,Puedes disculparte luego de que reciba algunos golpes
CS_CHE_H1_7_034,.. ¿Hermana esta enojada?
CS_CHE_H1_7_035,Jajaja
CS_CHE_H1_8_001,"Suficiente suficiente. El espíritu maligno ha sido purificado, así que baja esa flecha. Voy a morir, ya sabes."
CS_CHE_H1_8_002,"... Tch, ni siquiera fuiste golpeado correctamente una vez."
CS_CHE_H1_8_003,"Hahaha ... bueno, si me golpean correctamente, no podría disculparme correctamente."
CS_CHE_H1_8_004,"¿No es así? La última mujer guerrera de la raza Bárbara, Cazador de Dragones Yanne."
CS_CHE_H1_8_005,Hmph. Esta bien
CS_CHE_H1_8_006,El espíritu maligno se ha ido. Es hora de que nos digas cómo regresar a nuestro mundo.
CS_CHE_H1_8_007,"Hm? Si volver es lo que quieres, puedo ayudarte en cualquier momento. Este es un mundo que creé con mi magia, después de todo."
CS_CHE_H1_8_008,"Bueno, sólo es posible porque me ayudaste a deshacerme de ese espíritu maligno. Por favor, baja esa flecha."
CS_CHE_H1_8_009,"He creado un portal detrás de mí, así que si desean volver, sólo caminen a través de él."
CS_CHE_H1_8_010,¡Espera! ¡Tengo una pregunta!
CS_CHE_H1_8_011,"¿Qué tipo de experimento estaba haciendo, Sr. Ojos Raros?"
CS_CHE_H1_8_012,"... Haha, eres muy curiosa, pequeña señorita."
CS_CHE_H1_8_013,"Hm. Debes saber que Halloween tiene sus raíces en el recuerdo de los que han muerto, ¿no?"
CS_CHE_H1_8_014,"Algunos espíritus malignos, en lugar de seguir adelante, permanecen para dañar a la gente durante todo el festival."
CS_CHE_H1_8_015,"Por lo tanto, estaba pensando en crear un festival sólo para los espíritus malignos, donde ningún ser humano sería puesto en riesgo."
CS_CHE_H1_8_016,"El experimento fue inicialmente un fracaso, pero gracias a todos ustedes, me las arreglé para limpiar el desastre."
CS_CHE_H1_8_017,¿Eh? Así que todo esto fue sólo una fiesta muy divertida para los espíritus malignos?
CS_CHE_H1_8_018,"Sí, asi es"
CS_CHE_H1_8_019,¡Una pregunta más! ¿Qué tenían que ver los disfraces de May con todo esto?
CS_CHE_H1_8_020,"Oh, eso era parte de las cosas que los espíritus malos querían hacer para la fiesta."
CS_CHE_H1_8_021,Algunos querían simplemente luchar. Algunos querían cosas agradables para comer. Otros deseaban ropa hermosa.
CS_CHE_H1_8_022,"Al final, pedí trajes especiales con un ambiente de Halloween que ayudaría a cumplir sus deseos finales."
CS_CHE_H1_8_023,"Teniendo en cuenta que lo hizo en este mundo, supongo que tu disfraz también se ajusta al sabor de un espíritu maligno, Yanne."
CS_CHE_H1_8_026,Hmm Tal vez adiviné mal. Era uno de los trajes hechos del material restante ...
CS_CHE_H1_8_027,Aha .. ahahaha ... Nooooooo !!
CS_CHE_H1_8_028,"... Bueno, ella dijo que hacer ropa era su hobby"
CS_CHE_H1_8_029,Supongo que ella está interesada en ... una gran variedad de diseños.
CS_CHE_H1_8_030,Qué aventurero.
CS_CHE_H1_8_031,"¿Eh? Espera, pero ¿por qué teníamos que usar los trajes de May para derrotar a los espíritus que llevaban trajes?"
CS_CHE_H1_8_032,Hm Nunca he invocado tal magia.
CS_CHE_H1_8_033,"Jaja, bueno, tal vez los espíritus malignos tenían un fuerte deseo de jugar con aquellos que también se disfrazaban, mientras se negaban a jugar con aquellos que no tenían el espíritu de Halloween."
CS_CHE_H1_8_034,"Wow, y yo pensé que era el único que se estaba divirtiendo! Así que ... estaban disfrutando el hecho de que yo estaba sumergiendo sus caras en zanahorias?"
CS_CHE_H1_8_035,"Hehe, esperemos que todos ellos vayan en paz al cielo de la zanahoria."
CS_CCE_C1_1_001,"Hmm? wow,la dama de la Familia Daphnel. ¿Qué te trae por aquí?"
CS_CCE_C1_1_002,CONVERSATION_SURPRISE
CS_CCE_C1_1_003,... ¡La Reina de Penthe ...!
CS_CCE_C1_1_004,"Shh. Mantuve mi identidad en secreto hasta llegar a Orvelia, el Reino de los Héroes."
CS_CCE_C1_1_005,No hay necesidad de formalidades en un área tan pública.
CS_CCE_C1_1_006,"Hmm, que tal esto"
CS_CCE_C1_1_007,...?
CS_CCE_C1_1_008,"Sólo por este día, serás mi amigo."
CS_CCE_C1_1_009,"Permítanos rehacer nuestros saludos, entonces."
CS_CCE_C1_1_010,"Hola, Aisha. Qué hermosa mañana"
CS_CCE_C1_1_011,CONVERSATION_SURPRISE
CS_CCE_C1_1_012,Ejem. Sí ... Artemia. Buenos días.
CS_CCE_C1_1_013,"No creo que te haya visto últimamente, desde esa fiesta en el palacio."
CS_CCE_C1_1_014,¿Qué te trae a Orvelia?
CS_CCE_C1_1_015,"Hmm, Navidad ... ¿verdad? No estoy muy seguro que es lo que celebran"
CS_CCE_C1_1_016,"Aún así, escuché que era un día de festividades significativas, y así he llegado a experimentarlas por primera vez"
CS_CCE_C1_1_017,"El festival de este año fue nombrado ... 'El Festival Secreto de Santa Claus', verdad?"
CS_CCE_C1_1_018,"Ah, sí. El festival de este año es un poco diferente al anterior."
CS_CCE_C1_1_019,El personal está armando monstruos artificiales en la ciudad. Estos monstruos arrojan ciertas monedas cuando son atrapados ...
CS_CCE_C1_1_020,y los participantes pueden intercambiar esas monedas por regalos para regalar a los niños de la ciudad.
CS_CCE_C1_1_021,"Hmm, ¿por qué estás aquí, la hija de una familia noble estimada, participando en tal evento?"
CS_CCE_C1_1_022,"Nobleza Obliga. Es nuestro deber, los nobles, hacer lo correcto por la gente."
CS_CCE_C1_1_023,"Sin tener en cuenta el nacimiento y la sangre, los niños son el futuro del país. Es un hecho que los nobles nos ocupamos de ellos y les brindamos felicidad."
CS_CCE_C1_1_024,Como se esperaba de la familia Daphnel.
CS_CCE_C1_1_025,"Sin embargo, tengo curiosidad -¿no está tu doncella contigo hoy?"
CS_CCE_C1_1_026,"Priscila tuvo que encargarse de otros asuntos, así que no pudo venir."
CS_CCE_C1_1_027,Necesitaré a alguien más para completar la posición de Rudolph ...
CS_CCE_C1_1_028,El evento no comienza hasta dentro de unas horas ... así que tendré que encontrar a alguien como reemplazo
CS_CCE_C1_1_029,"Rudolph? Ah, el reno de nariz roja?"
CS_CCE_C1_1_030,"Sí, los participantes deben estar en un equipo de al menos un Santa Claus y un Rudoph para poder participar."
CS_CCE_C1_1_031,"Por supuesto, no importa si hay más de un Santa o un Rudolph en un equipo."
CS_CCE_C1_1_032,"Hmm, pensé que no necesitaba un escolta hoy, así que vine solo ..."
CS_CCE_C1_1_033,"Un lindo reno ... hmm, ¿y qué hay de esa persona de allí?"
CS_CCE_C1_1_034,CONVERSATION_SURPRISE
CS_CCE_C1_1_035,"¡Vamos, antes de que alguien más lo lleve!"
CS_CCE_C1_2_001,"Hmm ... ¿de esa manera? ¡Ya veo, de esa manera!"
CS_CCE_C1_2_002,Parece que está persiguiendo a alguien . Me pregunto porque...?
CS_CCE_C1_2_003,"No lo sé, pero parece que tiene prisa."
CS_CCE_C1_2_004,"Aún así, veo que los monstruos ya han sido liberados a pesar de que el festival no ha comenzado."
CS_CCE_C1_2_005,Necesitamos un Rudolph rápido ...
CS_CCE_C1_2_006,"Te encontré, Falso Santa !!"
CS_CCE_C1_2_007,CONVERSATION_SURPRISE
CS_CCE_C1_2_008,Eh? Falso Santa? ¡Qué grosero!
CS_CCE_C1_2_009,Ves? ¡Incluso tengo mi Rudolph aquí mismo!
CS_CCE_C1_2_010,¡Eso es falso! ¡¡Los objetos no cuentan !!
CS_CCE_C1_2_011,"¡Además, el objetivo de este evento es dar regalos a los niños buenos!"
CS_CCE_C1_2_012,¡Solo quieres robar todos los refrigerios que la gente saca para Santa!
CS_CCE_C1_2_013,"Eh? ¿Qué crees que soy, un simple ladrón de refrigerios?"
CS_CCE_C1_2_014,¡Soy el gran Miruru! ¡No me rebajaría tanto!
CS_CCE_C1_2_015,¡Mentira! ¡Los espíritus me lo dijeron todo!
CS_CCE_C1_2_016,Cuando te estabas cambiando en la tienda de May
CS_CCE_C1_2_017,¡estabas recitando tu plan y riéndote 'wahahaha'!
CS_CCE_C1_2_018,"Tch, me atrapaste ... espera, ¿me estabas espiando mientras me cambiaba ?!"
CS_CCE_C1_2_019,¿Qué estás diciendo? Los espíritus están en todas partes del mundo.
CS_CCE_C1_2_020,"¡Aaaargh! ¡¡Lo hecho, hecho está!!"
CS_CCE_C1_2_021,"Te convertiré en Rudolph Rostizado para que seas mi refrigerio ... ¡no, mejor por la prosperidad de los Piratas Miruru!"
CS_CCE_C1_2_022,"Hmph, me sorprende ver a un Santa Claus tan malo."
CS_CCE_C1_2_023,"No puedo dejar que esto suceda. El Festival Secreto de Santa Claus existe para traer felicidad a los niños,"
CS_CCE_C1_2_024,no por un ladrón que roba toda la comida. Por eso es hora del castigo...
CS_CCE_C1_2_025,"Entonces, pequeño Rudoph. Déjanos ayudarte con esta situación. En vez de..."
CS_CCE_C1_2_026,"¿Hm? Oh, ¿quieres que me convierta en tu Rudolph?"
CS_CCE_C1_2_027,"¡DE ACUERDO! Si me ayudas con mi trabajo, ¡yo también te ayudaré!"
CS_CCE_C1_2_028,¡No hay ninguna regla que diga que el personal no puede participar en un equipo!
CS_CCE_C1_2_029,"Bien, eso acelera las cosas."
CS_CCE_C1_2_030,"Ahora, vamos a expulsar a este pequeño y grosero Santa."
CS_CCE_C1_3_001,"¡Fuera de aquí, Ladrón Santa!"
CS_CCE_C1_3_002,Noooooo !! Mis refrigeriosssssss ~~ !!
CS_CCE_C1_3_003,"Hmm, me siento un poco mal. Ella era solo una niña ..."
CS_CCE_C1_3_004,"¡Está bien! La edad de su alma es como t ... ¿Eh? Oh, ¿entonces no debería decir eso?"
CS_CCE_C1_3_005,¡De acuerdo! ¡No voy a hablar sobre la edad de una mujer!
CS_CCE_C1_3_006,"No tengo idea de qué tipo de magia estás usando, pero debes ser muy talentoso ... um ..."
CS_CCE_C1_3_007,Er ... Sr. Reno.
CS_CCE_C1_3_008,"Oh, mi nombre es Rephy! ¡Soy una guía de Tamian!"
CS_CCE_C1_3_009,"Encantado de conocerte, Artemia, Aisha!"
CS_CCE_C1_3_010,"La Tamia ... si estoy en lo correcto, esa es una rara raza que vive en el bosque de Elidora ..."
CS_CCE_C1_3_011,"Espera, ¿no creo que nos hayamos presentado todavía ...?"
CS_CCE_C1_3_012,"¡Ah, los espíritus me contaron todo sobre ti!"
CS_CCE_C1_3_013,"Mi trabajo habitual es guiar a los espíritus errantes hacia el Otro Mundo,"
CS_CCE_C1_3_014,"¡pero a veces no se van y se quedan en lugares, generalmente a mi alrededor!"
CS_CCE_C1_3_015,Ellos me dicen todo tipo de cosas!
CS_CCE_C1_3_016,¿No son esos tipos de espíritus vengativos o fantasmas malvados ...?
CS_CCE_C1_3_017,"Eh? No, estos niños son muy amables!"
CS_CCE_C1_3_018,"¡Pueden ser traviesos, pero no lastiman a las personas!"
CS_CCE_C1_3_019,"Ya ... ya veo. Encantado de conocerte, Rephy."
CS_CCE_C1_3_020,"Sin embargo, ¿por qué , un miembro del personal como tú, está tan ansioso por encontrar personas como ese niño?"
CS_CCE_C1_3_021,¿Oh? ¿Ese? ¡Hay algunas personas que no toman este evento lo suficientemente en serio!
CS_CCE_C1_3_022,"¡Los espíritus me contaron acerca de un Ladrón Santa, un Bromista Santa y un Borracho Santa!"
CS_CCE_C1_3_023,¡Tengo que regañarlos y evitar que arruinen el evento!
CS_CCE_C1_3_024,Hmm ya veo.
CS_CCE_C1_3_025,"Bueno, no deseo ver el primer evento en el que participo, caer en la ruina,"
CS_CCE_C1_3_026,"entonces yo ... no, te ayudaremos."
CS_CCE_C1_3_027,"A cambio, espero que nos ayudes con el festival principal, Rephy."
CS_CCE_C1_3_028,¡Gracias! ¡Estoy a tu servicio!
CS_CCE_C1_4_001,¡Ahora es hora de atrapar al Bromista Santa!
CS_CCE_C1_4_002,Un bromista ... ¿Qué clase de travesuras planea hacer este Santa?
CS_CCE_C1_4_003,"Eh? ¡Ah, este Santa quiere colarse en las camas de las personas y hacerles bromas mientras duermen!"
CS_CCE_C1_4_004,CONVERSATION_SURPRISE
CS_CCE_C1_4_005,"No sé lo que clase de bromas, ¡pero la gente podría sobresaltarse! ¡Así que no puedo permitir esto!"
CS_CCE_C1_4_006,"Quiero decir, ¡en el último Halloween no hubo espíritus malignos ni sus malas travesuras! ¡Y eso fue un alivio para todos!"
CS_CCE_C1_4_007,¡Las travesuras tardías pueden esperar hasta el próximo Halloween!
CS_CCE_C1_5_001,"Te encontré, Bromista Santa! No, Demonio Raro!"
CS_CCE_C1_5_002,¿Hm? ¡¿Un demonio?!
CS_CCE_C1_5_003,"Wow, qué lindo pequeño reno. Aún así, me llamas Bromista ... y ¡oye, no soy raro en absoluto!"
CS_CCE_C1_5_004,¡Soy el demonio más amable y menos dañino de todos!
CS_CCE_C1_5_005,¡Pero aún asi te vas a meter en las camas de las personas y sorprenderlas!
CS_CCE_C1_5_006,"¡Los espíritus te oyeron hablar de esto con una chica en un ataúd! Ya sabes, ¡el que no puede vivir o morir!"
CS_CCE_C1_5_007,Eh? Cómo te...
CS_CCE_C1_5_008,Demonio Malvado
CS_CCE_C1_5_009,"No solo trajiste un muerto viviente a esta ciudad,"
CS_CCE_C1_5_010,pero ahora también intentas colarte en las casas de las personas y dañar a los inocentes?
CS_CCE_C1_5_011,"Tal como lo pensé, no se puede confiar en los demonios."
CS_CCE_C1_5_012,"Mis antepasados ​​pagaron con su sangre para mantener a raya a los demonios,"
CS_CCE_C1_5_013,y aún así intentas dañar a civiles inocentes ... !!
CS_CCE_C1_5_014,"E ... espera, entendiste todo mal"
CS_CCE_C1_5_015,¡Solo estoy tratando de encontrar personas que tengan pesadillas y cambiar esos sueños de miedo por buenos y agradables!
CS_CCE_C1_5_016,Eh? ¿No ibas a hacer bromas?
CS_CCE_C1_5_017,"¡No! Claro que no, ni siquiera tengo un Rudolph, así que no puedo participar normalmente."
CS_CCE_C1_5_018,"Solo quería darles regalos a la gente, considerando que soy una especie de Demonio de los Sueños ..."
CS_CCE_C1_5_019,Eh ... si es así entonces ...
CS_CCE_C1_5_020,"No te dejes engañar, Rephy. Ella está jugando con sus palabras."
CS_CCE_C1_5_021,"Después de todo, eso es lo que los Demonios saben hacer bien. Engañar a la gente con dulces palabras ..."
CS_CCE_C1_5_022,"Bueno, no lo negaría, al menos en el caso de Malduk y Angmund, pero yo ..."
CS_CCE_C1_5_023,"¡Muere, Demonio!"
CS_CCE_C1_6_001,¡Es muy injustooooooooooooooooooo!
CS_CCE_C1_6_002,"Bueno, si sólo estaba intentado evitar que la gente tenga pesadillas ..."
CS_CCE_C1_6_003,"Quizás lo que estaba tratando de hacer era noble, pero sus métodos ..."
CS_CCE_C1_6_004,"Correcto, las vidas de las personas podrían haber sido absorbidas ..."
CS_CCE_C1_6_005,Eh? ¿Por qué los buenos sueños hacen que la gente sea absorbida?
CS_CCE_C1_6_006,CONVERSATION_SURPRISE
CS_CCE_C1_6_007,"Bueno, ¡al menos no fue una broma!"
CS_CCE_C1_6_008,El que sigue ... ¡vamos a buscar al Borracho Santa!
CS_CCE_C1_7_001,"Hohoho ... * hic *! Ah, no he bebido en mucho tiempo ..."
CS_CCE_C1_7_002,"Ese enorme bárbaro colapsó hace mucho tiempo, qué presa fácil ... jajaja ..."
CS_CCE_C1_7_003,"De todos modos, estas prendas son realmente cálidas."
CS_CCE_C1_7_004,Siento que podría cavar en la tierra y entrar en hibernación usándolas ... zzzzz ...
CS_CCE_C1_7_005,"Te encontré, Borracho Santa!"
CS_CCE_C1_7_006,"¡Yikes, me sorprendiste!"
CS_CCE_C1_7_007,"De todos modos, no estoy borracho. ¡Todavía estoy sobrio!"
CS_CCE_C1_7_008,"Quiero decir, no he bebido tanto en mucho tiempo, pero aun así ... * hic *"
CS_CCE_C1_7_009,"¡Uf, hueles a alcohol!"
CS_CCE_C1_7_010,¿Qué pensarían los niños? ¡Ve a casa y duerme ya!
CS_CCE_C1_7_011,"No tienes un Rudolph, así que incluso si te ves exactamente como el Santo de los libros, ¡no puedes participar!"
CS_CCE_C1_7_012,"Ahora que lo pienso, realmente se parece al Santo."
CS_CCE_C1_7_013,Aparte de su altura y tamaño..
CS_CCE_C1_7_014,El Santo de color Rojo ... ¿quién era ese?
CS_CCE_C1_7_015,"Los libros dicen que era un hombre que amaba a la gente más que a nadie,"
CS_CCE_C1_7_016,pero odiaba a los demonios y al 'mal' más que a nadie.
CS_CCE_C1_7_017,Algunas personas piensan que su ropa era roja porque estaba manchada con la sangre de innumerables demonios.
CS_CCE_C1_7_018,"... Eso suena más como un Héroe, en lugar de un Santo."
CS_CCE_C1_7_019,"Hace 100 años, cuando mis antepasados ​​luchaban contra los Demonios,"
