KEY,Vietnamese
ITEM_NAME_516,Aselica
ITEM_NAME_526,Crow
ITEM_NAME_653,Mirianne
ITEM_NAME_654,Mirianne
ITEM_NAME_655,Mirianne
ITEM_NAME_666,Shea
ITEM_NAME_536,Shamilla
ITEM_NAME_676,Kara
ITEM_NAME_736,Chase
ITEM_NAME_152,Clause
ITEM_NAME_466,Zafir
ITEM_NAME_476,Yuria
ITEM_NAME_576,Lilia
ITEM_NAME_586,Laudia
ITEM_NAME_566,Erze
ITEM_NAME_616,Neraxis
ITEM_NAME_556,Seria
ITEM_NAME_596,Lucias
ITEM_NAME_606,Chrisha
ITEM_NAME_686,Nia
ITEM_NAME_546,Lavril
ITEM_NAME_696,Esker
ITEM_NAME_706,Cecilia
ITEM_NAME_105,Selene
ITEM_NAME_876,Glenwys
ITEM_NAME_786,Bernheim
ITEM_NAME_756,Dakaris
ITEM_NAME_998,Vé anh hùng 2 sao
ITEM_NAME_999,Thẻ anh hùng
ITEM_DESC2_1,"Khi nhận, bạn sẽ thu được anh hùng này."
ITEM_DESC2_2,"Khi nhận, bạn sẽ thu được anh hùng này."
ITEM_DESC2_3,"Khi nhận, bạn sẽ thu được anh hùng này."
ITEM_DESC2_4,"Khi nhận, bạn sẽ thu được anh hùng này."
ITEM_DESC2_5,"Khi nhận, bạn sẽ thu được anh hùng này."
ITEM_DESC2_6,"Khi nhận, bạn sẽ thu được anh hùng này."
ITEM_DESC2_7,"Khi nhận, bạn sẽ thu được anh hùng này."
ITEM_DESC2_8,"Khi nhận, bạn sẽ thu được anh hùng này."
ITEM_DESC2_9,"Khi nhận, bạn sẽ thu được anh hùng này."
ITEM_DESC2_10,"Khi nhận, bạn sẽ thu được anh hùng này."
ITEM_DESC2_11,"Khi nhận, bạn sẽ thu được anh hùng này."
ITEM_DESC2_12,"Khi nhận, bạn sẽ thu được anh hùng này."
ITEM_DESC2_13,"Khi nhận, bạn sẽ thu được anh hùng này."
ITEM_DESC2_14,"Khi nhận, bạn sẽ thu được anh hùng này."
ITEM_DESC2_15,"Khi nhận, bạn sẽ thu được anh hùng này."
ITEM_DESC2_16,"Khi nhận, bạn sẽ thu được anh hùng này."
ITEM_DESC2_17,"Khi nhận, bạn sẽ thu được anh hùng này."
ITEM_DESC2_18,"Khi nhận, bạn sẽ thu được anh hùng này."
ITEM_DESC2_19,"Khi nhận, bạn sẽ thu được anh hùng này."
ITEM_DESC2_20,"Khi nhận, bạn sẽ thu được anh hùng này."
ITEM_DESC2_21,"Khi nhận, bạn sẽ thu được anh hùng này."
ITEM_DESC2_22,"Khi nhận, bạn sẽ thu được anh hùng này."
ITEM_DESC2_23,"Khi nhận, bạn sẽ thu được anh hùng này."
ITEM_DESC2_24,"Khi nhận, bạn sẽ thu được anh hùng này."
ITEM_DESC2_25,"Khi nhận, bạn sẽ thu được anh hùng này."
ITEM_DESC2_26,"Khi nhận, bạn sẽ thu được anh hùng này."
ITEM_DESC2_27,"Khi nhận, bạn sẽ thu được anh hùng này."
ITEM_DESC2_28,"Khi nhận, bạn sẽ thu được anh hùng này."
ITEM_DESC2_29,"Khi nhận, bạn sẽ thu được anh hùng này."
ITEM_DESC2_30,"Khi nhận, bạn sẽ thu được anh hùng này."
ITEM_DESC2_31,"Khi nhận, bạn sẽ thu được anh hùng này."
ITEM_DESC2_32,"Khi nhận, bạn sẽ thu được anh hùng này."
ITEM_DESC2_33,"Khi nhận, bạn sẽ thu được anh hùng này."
ITEM_DESC2_34,"Khi nhận, bạn sẽ thu được anh hùng này."
ITEM_DESC2_35,"Khi nhận, bạn sẽ thu được anh hùng này."
ITEM_DESC2_36,"Khi nhận, bạn sẽ thu được anh hùng này."
ITEM_DESC2_37,"Khi nhận, bạn sẽ thu được anh hùng này."
ITEM_DESC2_38,"Khi nhận, bạn sẽ thu được anh hùng này."
ITEM_DESC2_39,"Khi nhận, bạn sẽ thu được anh hùng này."
ITEM_DESC2_40,"Khi nhận, bạn sẽ thu được anh hùng này."
ITEM_DESC2_41,"Khi nhận, bạn sẽ thu được anh hùng này."
ITEM_DESC2_42,"Khi nhận, bạn sẽ thu được anh hùng này."
ITEM_DESC2_43,"Khi nhận, bạn sẽ thu được anh hùng này."
ITEM_DESC2_44,"Khi nhận, bạn sẽ thu được anh hùng này."
ITEM_DESC2_45,"Khi nhận, bạn sẽ thu được anh hùng này."
ITEM_DESC2_46,"Khi nhận, bạn sẽ thu được anh hùng này."
ITEM_DESC2_47,"Khi nhận, bạn sẽ thu được anh hùng này."
ITEM_DESC2_48,"Khi nhận, bạn sẽ thu được anh hùng này."
ITEM_DESC2_49,"Khi nhận, bạn sẽ thu được anh hùng này."
ITEM_DESC2_50,"Khi nhận, bạn sẽ thu được anh hùng này."
ITEM_DESC2_51,"Khi nhận, bạn sẽ thu được anh hùng này."
ITEM_DESC2_52,"Khi nhận, bạn sẽ thu được anh hùng này."
ITEM_DESC2_53,"Khi nhận, bạn sẽ thu được anh hùng này."
ITEM_DESC2_54,"Khi nhận, bạn sẽ thu được anh hùng này."
ITEM_DESC2_55,"Khi nhận, bạn sẽ thu được anh hùng này."
ITEM_DESC2_56,"Khi nhận, bạn sẽ thu được anh hùng này."
ITEM_DESC2_57,"Khi nhận, bạn sẽ thu được anh hùng này."
ITEM_DESC2_58,"Khi nhận, bạn sẽ thu được anh hùng này."
ITEM_DESC2_59,"Khi nhận, bạn sẽ thu được anh hùng này."
ITEM_DESC2_60,"Khi nhận, bạn sẽ thu được anh hùng này."
ITEM_DESC2_62,"Khi nhận, bạn sẽ thu được anh hùng này."
ITEM_DESC2_63,"Khi nhận, bạn sẽ thu được anh hùng này."
ITEM_DESC2_64,"Khi nhận, bạn sẽ thu được anh hùng này."
ITEM_DESC2_65,"Khi nhận, bạn sẽ thu được anh hùng này."
ITEM_DESC2_66,"Khi nhận, bạn sẽ thu được anh hùng này."
ITEM_DESC2_67,"Khi nhận, bạn sẽ thu được anh hùng này."
ITEM_DESC2_68,"Khi nhận, bạn sẽ thu được anh hùng này."
ITEM_DESC2_69,"Khi nhận, bạn sẽ thu được anh hùng này."
ITEM_DESC2_70,"Khi nhận, bạn sẽ thu được anh hùng này."
ITEM_DESC2_71,"Khi nhận, bạn sẽ thu được anh hùng này."
ITEM_DESC2_73,"Khi nhận, bạn sẽ thu được anh hùng này."
ITEM_DESC2_75,"Khi nhận, bạn sẽ thu được anh hùng này."
ITEM_DESC2_78,"Khi nhận, bạn sẽ thu được anh hùng này."
ITEM_DESC2_87,"Khi nhận, bạn sẽ thu được anh hùng này."
ITEM_DESC2_90,May 4 sao gia nhập thành anh hùng.\nKhi May được gia nhập giảm giá 25% khi mua vật phẩm tại Cửa hàng bách hóa của May.
ITEM_DESC2_91,Gladi 4 sao gia nhập thành anh hùng.\nKhi Gladi được gia nhập giảm giá 10% khi mua vật phẩm tại Cửa hàng Đấu trường.
ITEM_DESC2_92,Veronica 4 sao sẽ gia nhập đội Anh hùng của bạn.\nBạn sẽ được hưởng chiết khấu 10% đối với các vật phẩm trong Cửa hàng Guild khi tuyển mộ Veronica.
ITEM_DESC2_93,"Loman 4 sao đã được gia nhập làm anh hùng.\n Nếu thu nhận Loman, bạn sẽ được giảm 10% khi mua vật phẩm tại Cửa hàng Lâu đài Orvel."
ITEM_DESC2_94,"Juno 4 sao gia nhập hàng ngũ Anh hùng của bạn.\nNếu có Juno, bạn sẽ được giảm giá 40% khi mua ở Cửa hàng Quán trọ anh hùng."
ITEM_DESC2_95,"Nicky 4 sao trở thành Anh hùng.\nNếu bạn có Nicky trong danh sách Anh hùng, thì lần nạp lại hàng ngày cho Khóa Nhà Ngục sẽ tăng thêm 1."
ITEM_DESC2_96,Dosarta 4 sao sẽ đồng hành cùng bạn như một Anh hùng của bạn.\nDosarta có thể nhận được thêm 2 Mảnh cổ vật từ phần thưởng định kỳ ở tháp Thách Đấu.\nCác phần thưởng khác sẽ bị ảnh hưởng bởi hiệu ứng Bộ tăng chiến lợi phẩm.
ITEM_DESC2_97,Hanus 4 sao gia nhập vào đội anh hùng.\nKhi Hanus gia nhập sẽ tăng 100 tốc độ tấn công cho tất cả đồng đội trong Chiến guild.
ITEM_DESC2_98,"Cain 5 sao gia nhập thành anh hùng.\nKhi Cain được gia nhập, tăng 20% lực tấn công của toàn thể đồng đội trong Eclipse."
ITEM_DESC2_324,"Khi nhận, bạn sẽ thu được anh hùng này."
ITEM_DESC2_325,"Khi nhận, bạn sẽ thu được anh hùng này."
ITEM_DESC2_516,"Khi nhận, bạn sẽ thu được anh hùng này."
ITEM_DESC2_526,"Khi nhận, bạn sẽ thu được anh hùng này."
ITEM_DESC2_653,"Khi nhận, bạn sẽ thu được anh hùng này."
ITEM_DESC2_654,"Khi nhận, bạn sẽ thu được anh hùng này."
ITEM_DESC2_655,"Khi nhận, bạn sẽ thu được anh hùng này."
ITEM_DESC2_666,"Khi nhận, bạn sẽ thu được anh hùng này."
ITEM_DESC2_536,"Khi nhận, bạn sẽ thu được anh hùng này."
ITEM_DESC2_676,"Khi nhận, bạn sẽ thu được anh hùng này."
ITEM_DESC2_736,"Khi nhận, bạn sẽ thu được anh hùng này."
ITEM_DESC2_152,"Khi nhận, bạn sẽ thu được anh hùng này."
ITEM_DESC2_466,"Khi nhận, bạn sẽ thu được anh hùng này."
ITEM_DESC2_476,"Khi nhận, bạn sẽ thu được anh hùng này."
ITEM_DESC2_486,"Khi nhận, bạn sẽ thu được anh hùng này."
ITEM_DESC2_576,"Khi nhận, bạn sẽ thu được anh hùng này."
ITEM_DESC2_586,"Khi nhận, bạn sẽ thu được anh hùng này."
ITEM_DESC2_566,"Khi nhận, bạn sẽ thu được anh hùng này."
ITEM_DESC2_616,"Khi nhận, bạn sẽ thu được anh hùng này."
ITEM_DESC2_556,"Khi nhận, bạn sẽ thu được anh hùng này."
ITEM_DESC2_596,"Khi nhận, bạn sẽ thu được anh hùng này."
ITEM_DESC2_606,"Khi nhận, bạn sẽ thu được anh hùng này."
ITEM_DESC2_686,"Khi nhận, bạn sẽ thu được anh hùng này."
ITEM_DESC2_546,"Khi nhận, bạn sẽ thu được anh hùng này."
ITEM_DESC2_696,"Khi nhận, bạn sẽ thu được anh hùng này."
ITEM_DESC2_706,"Khi nhận, bạn sẽ thu được anh hùng này."
ITEM_DESC2_105,"Khi nhận, bạn sẽ thu được anh hùng này."
ITEM_DESC2_876,"Khi nhận, bạn sẽ thu được anh hùng này."
ITEM_DESC2_786,"Khi nhận, bạn sẽ thu được anh hùng này."
ITEM_DESC2_756,"Khi nhận, bạn sẽ thu được anh hùng này."
ITEM_NAME_1001,"Kiếm thánh, Aea"
ITEM_NAME_1002,"Nhà chức trách của Chúa, Rosmerta"
ITEM_NAME_1003,"Ngọn lửa nguyên thủy, Flenos"
ITEM_NAME_1004,"Hơi thở ma quái, Redeal"
ITEM_NAME_1005,"Chim thánh, Numinu"
ITEM_NAME_1006,"Hài cốt rồng, Atein"
ITEM_NAME_1007,Lakrak MK-1
ITEM_NAME_1008,"Làn gió xanh dương, Coventina"
ITEM_NAME_1009,"Yêu nữ, Máy chém"
ITEM_NAME_1010,"Làn gió xanh lục, Notos"
ITEM_NAME_1011,"Sứ giả của Lea, Cocytus"
ITEM_NAME_1012,"Vũ khí tối thượng, Leviathan"
ITEM_NAME_1013,"Chúc thư của Cây thế giới, Roburu"
ITEM_NAME_1014,Satis vuốt răng cưa
ITEM_NAME_1015,"Người giám hộ, Exian"
ITEM_NAME_1016,"Chiếc đèn của Chúa, Kurulati"
ITEM_NAME_1017,"Nước mắt mặt trăng, Nerius"
ITEM_NAME_1018,"Sấm sét, Livatis"
ITEM_NAME_1019,"Trái tim rồng, Andarta Andraste"
ITEM_NAME_1020,"Ánh sáng xanh dương, Arpheus"
ITEM_NAME_1021,"Móng tay bị nguyền, Baroro"
ITEM_NAME_1022,Súng trường Rodina Mod.0
ITEM_NAME_1023,"Ngọn lửa chiến thắng, Carprain"
ITEM_NAME_1024,"Người cũ và người mới, Genesis"
ITEM_NAME_1025,"Tâm trí bất biến, Erekura"
ITEM_NAME_1026,"Số mệnh cao quý, Mahitra"
ITEM_NAME_1027,"Cánh phượng hoàng, Belisa"
ITEM_NAME_1028,"Song kiếm thịnh nộ, Veralta"
ITEM_NAME_1029,"Bông hoa vĩnh cửu, Hyacinth"
ITEM_NAME_1030,"Vòng luân chuyển, Eltoirre"
ITEM_NAME_1031,"Bầu trời xanh trong, Sherrkyle"
ITEM_NAME_1032,"Người chi phối ánh sáng hồng, Dominicia"
ITEM_NAME_1033,"Chìa khóa không gian, Magnus Fille"
ITEM_NAME_1034,"Tinh thể phát minh, Rascal"
ITEM_NAME_1035,"Gầm vang thịnh nộ, Velkinoth"
ITEM_NAME_1036,"Ánh sáng thẩm phán, Theoria"
ITEM_NAME_1037,"Ác quỷ kiên nhẫn, Caethasis"
ITEM_NAME_1038,"Tên quản ngục tuyệt vọng, Barbatos"
ITEM_NAME_1039,"Lời thầm thì lấp lánh, Goldbreeze"
ITEM_NAME_1040,"Tia chớp, Legios"
ITEM_NAME_1041,"Sự uy hiếp đầy nhân từ, Phistonia"
ITEM_NAME_1042,"Thời gian của bóng trăng, Tempodiana"
ITEM_NAME_1043,"Răng nanh ác mộng, Kitrax"
ITEM_NAME_1044,"Điệu nhảy vũ bão, Excilius"
ITEM_NAME_1045,"Xác rồng, Svelta"
ITEM_NAME_1046,"Hào quang Thần vương, Zaries"
ITEM_NAME_1047,Thợ dệt trời sao Mellifluo
ITEM_NAME_1048,"Bài ca mở đường, Matimaruma "
ITEM_NAME_1049,"Thẻ bài định mệnh, Del Arcana"
ITEM_NAME_1050,"Cây sáo của ngọn gió yên ắng, Rakshathar"
ITEM_NAME_1051,"Hào quang mặt trời, Ignisius"
ITEM_NAME_1052,"Chó săn địa ngục, Akistra"
ITEM_NAME_1053,"Đôi cánh sa ngã, Apoliox"
ITEM_NAME_1054,"Linh hồn hư vô, Dunn Nemecia"
ITEM_NAME_1056,"Tinh chất lòng tham, Perion"
ITEM_NAME_1055,"Kẻ hành quyết lang thang, Elsion"
ITEM_NAME_1057,"Dòng suối bất tận, Cielamaha"
ITEM_NAME_1058,"Dòng cát thầm thì, Arlaq"
ITEM_NAME_1059,"Phúc lành ánh sáng, Benedicia"
ITEM_NAME_1060,"Tân tinh lăng trụ, Arc Lumineir"
ITEM_NAME_1061,"Họng rồng thét gào, Acravita"
ITEM_NAME_1062,"Gươm kiêu hãnh, Bellona thuần khiết"
ITEM_NAME_1063,"Mắt bão, Yanadis"
ITEM_NAME_1064,"Sự ca tụng rực rỡ, Brauxio"
ITEM_NAME_1065,"Gia tốc vô hạn, Riventina"
ITEM_NAME_1066,"Giai điệu quyến rũ, Schwanheite"
ITEM_NAME_1067,"Đại bác di động bất diệt kiểu 0, Phá thiên"
ITEM_NAME_1068,"Hỗn loạn giằng xé, Zakadras"
ITEM_NAME_1069,"Thú vui của lãng khách, Xúc xắc Lu Etrona"
ITEM_NAME_1070,Giông tố siêu thanh Gigantix
ITEM_NAME_1071,Ngày kết án Elicipira
ITEM_NAME_1073,Huyết thương nguyên khối
ITEM_NAME_1075,"Khu hồ Ký Ức, Armekith"
ITEM_NAME_1078,"Targarios, Hố sâu vô vọng"
ITEM_NAME_1087,"Phản công, Maxithea"
ITEM_NAME_1090,"Chiếc rương ngát hương, Etelia"
ITEM_NAME_1091,"Nắm đấm mãnh thú, Mastra"
ITEM_NAME_1092,"Đặc quyền vô hạn, Accordio"
ITEM_NAME_1093,"Ngọn sóng bảo vệ, Gaiamenes"
ITEM_NAME_1094,"Yến tiệc trăm vị, Tempora Fyrr"
ITEM_NAME_1095,"Chùy phục sinh, Hartnon"
ITEM_NAME_1096,"Gan dạ cổ đại, Seliere"
ITEM_NAME_1097,"Trò đùa vặt vãnh, HN-0"
ITEM_NAME_1098,"Quyền uy của Thần vương, Tyrannicus"
ITEM_NAME_101001,Dấu ấn của người tạm quyền
ITEM_NAME_101002,Lông vũ của phán xử bỏ quên
ITEM_NAME_101003,Sách phép chuộc tội
ITEM_NAME_101004,Mặt nạ nứt đôi
ITEM_NAME_101005,Chén rượu Babarian
ITEM_NAME_101006,Búa lễ Dawrven
ITEM_NAME_101007,Thuốc nổ mật độ cao đặc chế Goblin
ITEM_NAME_101008,Trang sức lông vũ của gió trời
ITEM_NAME_101009,Giày mê hoặc
ITEM_NAME_101010,Cung tên bạc
ITEM_NAME_101011,Đèn chùm bóng tối
ITEM_NAME_101012,Súng đại bác Miruru
ITEM_NAME_101013,Rễ cây thế giới
ITEM_NAME_101015,Dấu ấn của đội hiệp sĩ bảo vệ
ITEM_NAME_101016,Tổ ấm linh hồn
ITEM_NAME_101017,Đôi mắt của bóng hình
ITEM_NAME_101018,Huy chương tốc độ
ITEM_NAME_101019,Con tim băng hà
ITEM_NAME_101020,Khí phách bảo vệ
ITEM_NAME_101021,Niềm kiêu hãnh của gió
ITEM_NAME_101022,Đạn Kustom VII
ITEM_NAME_101023,Đá cảnh giới địa ngục
ITEM_NAME_101024,Vòng gỗ cũ kỹ
ITEM_NAME_101025,Hoa của đất nước bỏ quên
ITEM_NAME_101026,Nhẫn ma thuật vô cực
ITEM_NAME_101027,Cuộn kí ức
ITEM_NAME_101028,Hoa hồng vĩnh cửu
ITEM_NAME_101029,Hoa tuyết không tan
ITEM_NAME_101030,Mạch Papyrus
ITEM_NAME_101031,Mắt trời
ITEM_NAME_101032,Máu cổ đại
ITEM_NAME_101033,Đá đa chiều
ITEM_NAME_101034,Mã hủy diệt
ITEM_NAME_101035,Dấu chân lính đầu sói
ITEM_NAME_101036,Lời thề hiệp sĩ thánh giáo
ITEM_NAME_101037,Dao găm câm lặng
ITEM_NAME_101038,Quả cầu phong ấn
ITEM_NAME_101039,Hương cấm kị
ITEM_NAME_101040,Tinh hoa tia chớp đỏ
ITEM_NAME_101041,Nước phép không tên
ITEM_NAME_101042,Cuộn chỉ thời gian
ITEM_NAME_101043,Linh hồn ác ma vĩ đại
ITEM_NAME_101044,Đá ma thuật trung lực
ITEM_NAME_101045,Rồng bít tết
ITEM_NAME_101046,Linh hồn ốc đảo
ITEM_NAME_101047,Tấm gương kỳ ảo
ITEM_NAME_101048,Bản hợp xướng
ITEM_NAME_101049,Đồng tiền may mắn
ITEM_NAME_101050,Nước phép lấp lánh
ITEM_NAME_101051,Kèn trumpet của hộ vệ
ITEM_NAME_101052,Vòng ký ức
ITEM_NAME_101053,Bình lời nguyền
ITEM_NAME_101054,Bảo hộ phước lành
ITEM_NAME_101055,Ngọn nến khai sáng
ITEM_NAME_101056,Son môi tủi hổ
ITEM_NAME_101057,Ấm nguyên tố không đáy
ITEM_NAME_101058,Mạng che quyến rũ
ITEM_NAME_101059,Sao mai khảo cứu
ITEM_NAME_101060,Niềm kiêu hãnh của Velchia
ITEM_NAME_101061,Lốc xoáy thịnh nộ
ITEM_NAME_101062,Niềm tự hào Orvelia
ITEM_NAME_101063,Con tim Baikal
ITEM_NAME_101064,Vương miệng rực rỡ
ITEM_NAME_101065,Bột phép thuật chớp nhoáng
ITEM_NAME_101066,Vương miện tiên
ITEM_NAME_101067,Nguồn sức mạnh cổ đại
ITEM_NAME_101068,Mặt nạ xương bùa chú
ITEM_NAME_101069,Cần câu cũ
ITEM_NAME_101070,Khoảnh khắc thư thái
ITEM_NAME_101071,Ký ức bỏ trốn
ITEM_NAME_101073,Giáp vai bất khuất
ITEM_NAME_101075,Dao găm ma thuật
ITEM_NAME_101078,Chiếc cốc của lính đánh thuê
ITEM_NAME_101087,Ruby Ballas
ITEM_NAME_101090,Quả cầu tinh chất không rõ nguồn gốc
ITEM_NAME_101091,Vòng nguyệt quế nhà vô địch
ITEM_NAME_101092,Con dấu của quản lý Guild
ITEM_NAME_101093,Thần chú đại dương
ITEM_NAME_101094,Bộ gia vị đáng ngờ
ITEM_NAME_101095,Tay gấu đầu lâu tàn nhẫn
ITEM_NAME_101096,Hang ổ của nguyên tố gió
ITEM_NAME_101097,mini Hanus
ITEM_NAME_101098,Hòm thanh bạch
ITEM_NAME_102001,Găng tay đế vương
ITEM_NAME_102002,Huy chương kỳ diệu
ITEM_NAME_102003,Thần dược của Flamel
ITEM_NAME_102004,Mũ trùm của Soma
ITEM_NAME_102005,Sừng của chiến binh
ITEM_NAME_102006,Mũ ma kết lùn
ITEM_NAME_102007,Mặt nạ chống độc đặc biệt
ITEM_NAME_102008,Mặt nạ chim sấm
ITEM_NAME_102009,Hộp của yêu nữ
ITEM_NAME_102010,Đá phong ấn tinh linh gió
ITEM_NAME_102011,Giày mũi nhọn của tinh linh
ITEM_NAME_102012,Kính lục phân của vua hải tặc
ITEM_NAME_102013,Cà độc dược
ITEM_NAME_102015,Ý chí kiên quyết
ITEM_NAME_102016,Hạt giống sinh sôi
ITEM_NAME_102017,Vòng tay không thể vỡ
ITEM_NAME_102018,Nhẫn bậc thầy
ITEM_NAME_102019,Trâm băng giá
ITEM_NAME_102020,Khiên kiên quyết
ITEM_NAME_102021,Khăn quàng của Himmullis
ITEM_NAME_102022,Bệ pha lê
ITEM_NAME_102023,Găng tay da Hatchling
ITEM_NAME_102024,Chương cuối của Kinh thánh
ITEM_NAME_102025,Tấm đệm tử thần
ITEM_NAME_102026,Gương cầm tay trang nhã
ITEM_NAME_102027,Mực sinh lực
ITEM_NAME_102028,Nước hoa quyến rũ
ITEM_NAME_102029,Cà rốt ánh trăng
ITEM_NAME_102030,Pha lê trên đảo
ITEM_NAME_102031,Khối ma thuật truy cầu
ITEM_NAME_102032,Thần chú sương máu
ITEM_NAME_102033,Gươm cắt dòng chảy
ITEM_NAME_102034,Bản thảo trị thương
ITEM_NAME_102035,Hộp đạn của sói
ITEM_NAME_102036,Niềm kiêu hãnh của thánh chiến binh
ITEM_NAME_102037,Đai vây quanh của mặt nạ cười
ITEM_NAME_102038,Vòng cổ thú hoang
ITEM_NAME_102039,Trang sức lộng lẫy
ITEM_NAME_102040,Vòng cổ của thần tia chớp
ITEM_NAME_102041,Biệt dược phản ứng kép
ITEM_NAME_102042,Bộ sưu tập mảnh ghép
ITEM_NAME_102043,Móng thú dữ
ITEM_NAME_102044,Bộ trà đẹp mắt
ITEM_NAME_102045,Mũi tên đột tử khổng lồ
ITEM_NAME_102046,Dòng cát ảo mộng
ITEM_NAME_102047,Con mắt tiên tri
ITEM_NAME_102048,Thiết bị phát sóng siêu âm
ITEM_NAME_102049,Trái tim Elliciad
ITEM_NAME_102050,Nanh độc Basilisk
ITEM_NAME_102051,Vòng tay mặt trời
ITEM_NAME_102052,Ụ chắn lạnh
ITEM_NAME_102053,Trái tim ác quỷ cổ xưa
ITEM_NAME_102055,Nhẫn vực thẳm
ITEM_NAME_102054,Mùi hương thần tiên
ITEM_NAME_102056,Rượu hãi hùng
ITEM_NAME_102057,Trái tim dòng chảy
ITEM_NAME_102058,Linh vật của Trovatia
ITEM_NAME_102059,Xúc xắc kỷ niệm
ITEM_NAME_102060,Chứng chỉ phán quan
ITEM_NAME_102061,Ký ức của Thần rồng xanh
ITEM_NAME_102062,Đôi cánh công lý
ITEM_NAME_102063,Lều sấm chớp
ITEM_NAME_102064,Niềm kiêu hãnh của nữ hoàng
ITEM_NAME_102065,Nhẫn dịch chuyển tức thời Gemini
ITEM_NAME_102066,Hoa gió
ITEM_NAME_102067,Máy ghi chép KARA-00XX
ITEM_NAME_102068,Món quà của thợ săn
ITEM_NAME_102069,Quân cờ không thể chơi
ITEM_NAME_102070,Ký ức tuổi thơ
ITEM_NAME_102071,Dấu tích của sở thích
ITEM_NAME_102073,Khăn tay trung thành
ITEM_NAME_102075,Vòng tay truyền thống
ITEM_NAME_102078,Huy chương ánh sáng
ITEM_NAME_102087,Lời tán dương của Dandelion
ITEM_NAME_102090,Miếng bánh ngọt ngào
ITEM_NAME_102091,Hộp cỏ bạc hà
ITEM_NAME_102092,Đầu bút kiên định
ITEM_NAME_102093,Búp bê gỗ nhỏ
ITEM_NAME_102094,Hũ hạnh phúc
ITEM_NAME_102095,Dây chuyền của Thần chiến tranh
ITEM_NAME_102096,Pha lê của rừng
ITEM_NAME_102097,Bắt đầu trò đùa
ITEM_NAME_102098,Mắt của Thần vương
ITEM_NAME_103001,Vương miện ánh sáng
ITEM_NAME_103002,Trứng của thiên thần
ITEM_NAME_103003,Đèn phượng hoàng
ITEM_NAME_103004,Thanh kiếm bóng đêm
ITEM_NAME_103005,Mũ giáp của Vua sương giá
ITEM_NAME_103006,Họa tiết trang trí khiên rồng điên
ITEM_NAME_103007,Đạn dùi cui
ITEM_NAME_103008,Vòng tay lôi thạch
ITEM_NAME_103009,Nàng tiên xanh lục
ITEM_NAME_103010,Găng tay thiện xạ
ITEM_NAME_103011,Vũ điệu cuồng nhiệt
ITEM_NAME_103012,Đồng xu sâu thẳm
ITEM_NAME_103013,Cuốn sách về sự sống
ITEM_NAME_103015,Áo trùm công lý
ITEM_NAME_103016,Giai điệu của Ngôi sao xanh
ITEM_NAME_103017,Lời thề nguyền của Mặt trăng đen
