KEY,ChineseTraditional
HERO_VOICE_SKILL_3,使用技能3
HERO_VOICE_SKILL_4,使用技能4
HERO_VOICE_HIT,傷害
HERO_VOICE_LOSE,死亡
HERO_VOICE_JOIN,參加隊伍
HERO_VOICE_VICTORY,戰鬥勝利
HERO_VOICE_AWAKE,覺醒劇情畫面
HERO_VOICE_TRANS,突破劇情畫面
HERO_VOICE_INNREACTION,在旅館的反應
HERO_VOICE_ATTACK_1_LEWISIA5,基本攻擊（5星）
HERO_VOICE_SKILL_1_LEWSIA5,使用技能1（5星）
HERO_VOICE_SKILL_2_LEWSIA5,使用技能2（5星）
HERO_VOICE_SKILL_3_LEWSIA5,使用技能3（5星）
HERO_VOICE_SKILL_4_LEWSIA5,使用技能4（5星）
HERO_VOICE_HIT_LEWSIA5,傷害（5星）
HERO_VOICE_LOSE_LEWSIA5,死亡（5星）
HERO_VOICE_JOIN_LEWSIA5,參加隊伍（5星）
HERO_VOICE_VICTORY_LEWSIA5,戰鬥勝利（5星）
HERO_VOICE_AWAKE_LEWSIA5,覺醒劇情畫面（5星）
HERO_VOICE_TRANS_LEWSIA5,突破劇情畫面（5星）
HERO_VOICE_INNREACTION_LEWSIA5,在旅館的反應（5星）
HERO_VOICE_ATTACK_1_LEWISIA3,基本攻擊（3－4星）
HERO_VOICE_SKILL_1_LEWSIA3,使用技能1（3－4星）
HERO_VOICE_SKILL_2_LEWSIA3,使用技能2（3－4星）
HERO_VOICE_SKILL_3_LEWSIA3,使用技能3（3－4星）
HERO_VOICE_SKILL_4_LEWSIA3,使用技能4（3－4星）
HERO_VOICE_HIT_LEWSIA3,傷害（3－4星）
HERO_VOICE_LOSE_LEWSIA3,死亡（3－4星）
HERO_VOICE_JOIN_LEWSIA3,參加隊伍（3－4星）
HERO_VOICE_VICTORY_LEWSIA3,戰鬥勝利（3－4星）
HERO_VOICE_AWAKE_LEWSIA3,覺醒劇情畫面（3－4星）
HERO_VOICE_TRANS_LEWSIA3,突破劇情畫面（3－4星）
HERO_VOICE_INNREACTION_LEWSIA3,在旅館的反應（3－4星）
HERO_VOICE_SKILL_1_EZEKIEL,使用技能1（暴走狀態）
HERO_VOICE_SKILL_2_EZEKIEL,使用技能2（暴走狀態）
HERO_VOICE_SKILL_3_EZEKIEL,使用技能3（暴走狀態）
HERO_VOICE_SKILL_4_EZEKIEL,使用技能4（暴走狀態）
HERO_VOICE_WELCOME_1,歡迎詞1
HERO_VOICE_WELCOME_2,歡迎詞2
HERO_VOICE_WELCOME_3,歡迎詞3
HERO_VOICE_TOUCH_1,互動1
HERO_VOICE_TOUCH_2,互動2
HERO_VOICE_TOUCH_3,互動3
HERO_VOICE_TOUCH_4,互動4
HERO_VOICE_TOUCH_5,互動5
HERO_VOICE_TOUCH_6,互動6
HERO_VOICE_BUY_1,感謝詞1
HERO_VOICE_BUY_2,感謝詞2
ARCHIVE_3D_SHOW,瀏覽3D
ARCHIVE_UNIQUE_WEAPON_INTRODUCE,專屬武器介紹
ARCHIVE_UNIQUE_WEAPON_NOTHOLDING,這是還沒獲得的專屬武器。
ARCHIVE_TREASURE_INTRODUCE,專屬寶物介紹
ARCHIVE_TREASURE_NOTHOLDING,這是尚未獲得的專屬寶物。
ARCHIVE_ARTIFACT_INTRODUCE,神器介紹
ARCHIVE_ARTIFACT_NOTHOLDING,這是尚未獲得的神器。
ARCHIVE_ITEM_INTRODUCE,道具介紹
ARCHIVE_ITEM_NOTHOLDING,這是還沒獲得的道具。
ARCHIVE_ITEM_NO_STORY,準備介紹中。
ARCHIVE_KILL_RATE,擊殺率
ARCHIVE_RAID,龍之戰役
ARCHIVE_CHALLENGERAID,挑戰戰役
ARCHIVE_GUILDRAID,公會戰役
ARCHIVE_WORLDBOSS,世界BOSS
ARCHIVE_GODKING,新王的試煉
ARCHIVE_ECLIPSE,赤月
ARCHIVE_CHAPTER_BOSS,章節BOSS
ARCHIVE_CONQUEST,討伐戰鬥
ARCHIVE_NORMAL_MONSTER,一般怪物
ARCHIVE_MONSTER_INTRODUCE,介紹
ARCHIVE_STAT,一般
ARCHIVE_SKILL,技能
ARCHIVE_EASY_NORMAL,簡單＆一般模式
ARCHIVE_RAID_SINGLE,單人戰役
BIRTH_MONTH_1,守護之月
BIRTH_MONTH_2,智慧之月
BIRTH_MONTH_3,觀察之月
BIRTH_MONTH_4,生命之月
BIRTH_MONTH_5,希望之月
BIRTH_MONTH_6,愛情之月
BIRTH_MONTH_7,和諧之月
BIRTH_MONTH_8,活力之月
BIRTH_MONTH_9,真理之月
BIRTH_MONTH_10,義理之月
BIRTH_MONTH_11,幸運之月
BIRTH_MONTH_12,忍耐之月
ARCHIVE_CONSTELL_1,守護者梅勒帝司
ARCHIVE_CONSTELL_2,賢者薩圖亞
ARCHIVE_CONSTELL_3,預言者羅希畢爾
ARCHIVE_CONSTELL_4,聖者阿勒米爾
ARCHIVE_CONSTELL_5,大盜葛拉翰
ARCHIVE_CONSTELL_6,吟遊詩人米拉
ARCHIVE_CONSTELL_7,協調者諾特穆恩
ARCHIVE_CONSTELL_8,征服者坎達拉
ARCHIVE_CONSTELL_9,審判者雷安
ARCHIVE_CONSTELL_10,女帝阿希彼雅
ARCHIVE_CONSTELL_11,名射手奇瑟拉
ARCHIVE_CONSTELL_12,流浪者赫西波利亞
HERO_RACE_HUMAN,人類
HERO_RACE_BABARIAN,野蠻人
HERO_RACE_DWARF,矮人族
HERO_RACE_GOBLIN,哥布林
HERO_RACE_ORC,獸人族
HERO_RACE_DEMON,魔族
HERO_RACE_ELF,精靈族
HERO_RACE_TAMIA,靈鹿族
HERO_RACE_DARKELF,黑暗精靈
HERO_RACE_HARPY,鷹身人族
HERO_RACE_DEMON_DRAGON,魔族（惡龍）
HERO_RACE_UNDEAD,不死族
HERO_RACE_NOUM,矮人
HERO_RACE_LUNA,半獸（兔子）
HERO_RACE_DRAGON,龍
HERO_RACE_ANGEL,天堂神族
HERO_RACE_VAMP,吸血鬼
HERO_RACE_HALFELF,半精靈
HERO_RACE_HALFDEMON,魔族（混血）
HERO_RACE_REDPER,赤毧族（過去曾是人類）
HERO_RACE_VISKA,魔族（附身人類）
HERO_RACE_REQUINA,半獸（狐狸）
HERO_RACE_HOMUN,人工生命體
HERO_RACE_PAVEL,人類（龍的靈魂附身）
HERO_RACE_DRAGON_MAN,龍族
ARCHIVE_RACE_26,妖精
HERO_RACE_GLADI,半獸（山貓）
HERO_RACE_KARA,人形魔像
HERO_RACE_NIA,人類（具備魔獸之血）
HERO_RACE_GHOST,幽靈
HERO_RACE_LIZARDMAN,蜥蜴人
HERO_RACE_KIRZE,獸人（貓）
HERO_AGE_NO_INFO,？？？
HERO_AGE_MARIA,125歲（身體停留在25歲）
HERO_AGE_DIMAEL,163歲（人類年齡：16）
HERO_AGE_MIRURU,27歲（精神年齡：12歲）
HERO_AGE_SONIA,16歲（被創造出來後身體就沒有繼續成長）
HERO_AGE_PAVEL,243歲（龍：？？？）
HERO_AGE_MIRRIANE,12歲（身體年齡：18）
HERO_AGE_TANYA,18歲（身體年齡：18歲）
HERO_AGE_EZEKIEL,19歲（自稱）
HERO_AGE_VISKA,14歲（惡魔：？？？）
CREATURE_STORY_1,奧勒貝利亞王國的見習騎士，年幼時便目睹雙親被侵略村莊的魔族殺害，長大後又親眼看見刺客團殺死劍術師傅的情景，對他的內心造成創傷，也因為這樣他非常害怕周圍的人死去。這也成為他尋找同樣身為孤兒且前往遠征卻遲遲未歸的結拜兄弟克勞斯的一大契機。
CREATURE_STORY_2,追隨女神露亞的見習牧師，在教團中備受期待，擁有高度的信仰，在使用露亞之力操控物質方面擁有相當程度的天賦，見習初期連高階牧師們都因為她的天分感到相當震驚。雖然她擁有溫和的心性且認為牧師是最適合自己的職業，但面對不義之事時她絕不心軟。
CREATURE_STORY_3,克麗歐的記憶始於賢者之塔，從小由大賢者多米尼加撫養長大的她是一個天賦異稟的闖禍精，因為她無法駕馭強大的魔力，導致部分紅色之塔不幸遭受破壞，但賢者之塔的大賢者多米尼加並未因此懲罰她，所以其他同伴都很討厭且排擠她。她也因此而變得相當任意妄為與目中無人，但事實上她是一個感情豐富且害怕被拋棄的人。
CREATURE_STORY_4,受恩人多米尼加的拜託，目前正在擔任克麗歐的護衛，因為某個因素而賭上性命逃離自己原本隸屬的刺客團。由於先前一直都是過著刺客的生活，所以不太懂得去尊重他人，相對地，由於他經歷過許多事情，無論遇到何種情況皆能立刻做出判斷，對於自己有恩的人，他同樣也會給予回報。
CREATURE_STORY_5,野蠻人王國的堅強戰士高爾，只要他揮動雙斧就一定會濺血！戰士高爾非常凶殘且不允許任何人接近他，這樣的他突然消聲匿跡了10年，後來他再度現身時，從前那殘暴的個性已經蕩然無存。偶爾自己無心的行為遭到數落時，他也不會再露出野蠻人好戰的特性，反而是以微笑與豪爽的笑聲回應。特別是他觀看孩童與動物時那溫暖的眼神更是常讓人覺得驚訝。
CREATURE_STORY_6,如同堅石般的矮人之王，100年前和聖劍勇者共同對抗魔王軍，因為擊潰了魔王軍的軸心勢力惡龍軍團，所以被視為是最知名的英雄。其實他是受他人所託才會勉強接下王位，雖然經常抱怨王的生活非常枯燥乏味，但他還是全心全意扮演好自己的角色。
CREATURE_STORY_7,最喜歡研發強大武器的白化症哥布林，從小就因為膚色而被其他哥布林欺負，對於同族沒有任何情感可言。為了測試武器的性能，甚至會毫不猶豫地以同族為對象進行射擊、爆破、以及摧毀！話雖如此他還是懂得向幫助自己的人道謝，也因為這樣他和羅伊成為了朋友。但因為他不太擅長記住他人的長相，所以也經常會對羅伊開槍。
CREATURE_STORY_8,操控雷電的獸人族的大薩滿，同時是天風獸人族的酋長和獸人聯盟中備受敬仰的偉大長老。是無數獸人族薩滿的師父，也是他們的精神支柱。他是少數能做預知夢的預知能力者，而且還擁有能解析夢境的豐富智慧。
CREATURE_STORY_9,喜歡惡作劇的迷人魅魔，她比任何人都更像魔族，唯一的生存目的是尋找樂趣和享受。魔族戰爭時她並沒有入侵大陸，而是選擇獨自流浪尋找樂趣。對她來說，凱爾是不惜讓她背叛同族也想一起奮戰的有趣人類。遇見凱瑟後她彷彿找到了另一個樂趣，於是便心懷期待參加了他的冒險，偶爾遇見俊俏的男子時，她也會造訪該男子的夢境。
CREATURE_STORY_10,憧憬聖劍及被聖劍選中的勇者的高貴精靈族公主，因為個性正直，於是便付出一切的努力執行正義，同時也希望他人能和自己一樣行俠仗義。若是有人走上歧路，就算對方是聖劍勇者，她也會不吝惜給予忠告。但她的強硬態度偶爾也會讓其他人誤會。目前為了撫慰妹妹朵莎爾妲的孤寂而經常造訪塔。
CREATURE_STORY_11,過去曾是露亞聖女的她墮落了，她詛咒露亞且被黑暗污染，變成一個操控烏鴉且憤世嫉俗的魔女。曾經是凱爾同伴且身為英雄的此一美麗女子在凱爾行蹤不明時也一起消聲匿跡了。後來她以墮落魔女的身分擔任魔王軍的先鋒，並且對許多人造成了威脅。但最近她似乎不是以魔王軍的身分行動，而是以個人的身分在策劃其他事情。
CREATURE_STORY_12,曾經是讓人聞風喪膽的海盜女帝，自從觸碰到詛咒道具而導致身體變小後便失去部下與同伴。但她並未因此而屈服，並且重新組成海盜團朝向目標邁進。因為身體變小的關係，精神也有變幼稚的傾向，但她很努力想恢復成全盛期的自己，目前率領由哥布林與豺狼人組成的2代「米露露海盜團」。
CREATURE_STORY_13,艾莉朵拉的大賢者，同時也是最具智慧的德魯伊。她是100年前對抗魔族侵略的英雄之一，長久歲月生存至今的她被視為奧斐斯大陸最具智慧的人，她不僅深具慧眼且擁有神秘的力量，同時也是無數精靈族的師父，艾莉朵拉現任的王與其子孫們幾乎都曾獲得羅蘭的指導。近來她感應到艾莉朵拉森林的異常，於是便在等待聖劍的主人出現，並且準備為他開啟通往未來的路。
CREATURE_STORY_15,正直且比任何人都富有正義感的他隸屬奧勒貝爾守護騎士團，王城內的許多人都稱他為奧勒貝爾的守護騎士且相當依靠他，但因為物慾或權力對克勞斯本人毫無任何吸引力，他在騎士團當中的影響力並不大。和凱瑟、芙萊兒都在孤兒院長大，因此他和朋友們都深愛著這個和大家一起共同成長的國家。自願加入了這次前往調查王之平原的遠征隊。
CREATURE_STORY_16,與靈魂交流且引導他們的善良天真的靈鹿族引渡者，靈鹿族是與大自然共處，能洞悉大自然流動且擁有引導亡者力量的種族。即使是在「靈鹿族」裡，樂皮擁有的靈魂引導能力也可說是數一數二的優秀，為了避免在森林迷路的靈魂變成惡靈，他會引導靈魂前往正確的方向。他能掌握星之路、歌頌亡者的靈魂且引導他們返回冥界，可以說是最佳的引渡者。
CREATURE_STORY_17,沉浸於失去妹妹的悲傷，誓言要向同族報仇的孤獨黑暗精靈。他被派遣到埃伊納沙漠時差一點喪命，好不容易回到故鄉卻發現妹妹早已被當作祭品，此一消息讓他深深受到打擊。他在黑暗中呼喊妹妹的名字，並且逐漸失去理智，後來他詛咒害死妹妹的同族，並且誓言要復仇。
CREATURE_STORY_18,帝國的千金小姐，全名是「蕾娜‧波恩‧修坦因」，自由奔放且充滿力量，扮演為周圍的人帶來正向影響的角色。比起貴族令人喘不過氣的生活，更喜歡自由的傭兵生活。或許是擔任傭兵的期間經常和他人接觸的關係，從她的行為舉止中很難看出一絲絲的貴族氣息。因為她從小就具備劍術的天賦，於是便練就了符合其纖細體型的細劍術。近來自從她拒絕可疑的委託後就一直感覺有人在監視自己。
CREATURE_STORY_19,冰龍的靈魂附身於人類軀體的特殊存在，是100年前凱爾的同伴之一，也是從非常久以前便生存至今的上古冰法師，雖然附身的龍魂一直都處於沉睡狀態，但偶爾會醒來並向他傳達愛的私語。在派遣羅迪娜的帝國內被視為重要人物，並受到他們的監視與保護，但本人只想過與世無爭的低調生活。
CREATURE_STORY_20,吉特里昂‧希‧黛彌兒，奧勒貝爾王國守護騎士團的隊長。她使用巨大盾牌與長矛的英姿看起來幾乎能以一擋百，要穿透她的盾牌幾乎是一件不可能的任務。她相當疼惜部下，為了國家不惜赴湯蹈火，個性非常正直。她看出王城的氣氛和以前完全不一樣，於是便想快點將守護騎士團隊長的職務讓給克勞斯，自己守護獨自承受貴族強大攻勢的史嘉蕾。
CREATURE_STORY_21,正直、重視名譽的戰士，是操作風的鷹身人的一員，也是重視鷹身人戰士榮譽感的光榮戰士。為了那份榮譽感，無論對手是誰都一定會奮不顧身地將其擊倒，擁有相當強烈的意志。目前在鷹身人戰士中也是相當出色的戰士，深受年幼的鷹身人戰士尊敬，同時也被視為目標。
CREATURE_STORY_22,帝國第一狙擊手，非常喜歡熊。帽子經常都會有熊耳朵形狀的裝飾…會狩獵老虎，但絕對不會狩獵熊！下定決心不會利用自己的射擊技能做壞事，儘管自己的技能最適合進行暗殺，但他卻反其道而行選擇守護他人。目前負責護衛被分類為帝國主要人物的帕菲，並且和他一起生活在風地雪山。
CREATURE_STORY_23,魔王軍最勇猛的惡魔騎士，同時也是最精銳的惡龍騎士團的隊長。因為某種契機而和現在的魔女瑪莉亞一起行動，並且協助她。100年前擔任魔王軍的先鋒擊敗了無數的聯合軍，並且狩獵了身為世界守護者的龍群，雖然許多人對於她會甘願待在魔女底下工作且將她視為主人的情況感到相當疑惑，但她並不介意，只想全心全意向魔女效忠。
CREATURE_STORY_24,露亞教團的異端份子，最不適合擔任牧師的人物。巴杜因從小就是重視健全的露亞教團眼中的「不良份子」，後來獲得高階牧師裴勒曼的幫助而進入教團，穿上教服後的巴杜因卻覺得相當彆扭，而且教團的生活對他來說也很煎熬。但後來他突然開始改邪歸正，並且踏上高階牧師之路。
CREATURE_STORY_25,目前已消失的克萊兒公國的公主。克萊兒公國於魔族戰爭剛開始時便被魔族消滅，那是一個守護包含上古文明遺跡與技術等無數祕密的魔導公國。珍最後帶著那些秘密一起迎接了死亡，後來魔王軍的軍師，同時也是幹部的莫鐸克將她創造成不死族，於是她便因為某種魔法而獲得了自我意識。目前她為了尋找失去的記憶與蹤跡而準備踏上旅程。
CREATURE_STORY_26,奧勒貝爾的貴族千金，在賢者之塔是首屈一指的天才，獲得代表「魔力量」的「紫色」稱號。小時候便因為大人們的一些苦衷而被帶來賢者之塔，但卻一直不失身為貴族千金的高貴。小時候一直無法理解為何父母親要和自己分開生活，但現在她終於明白自己在這裡的原因了。現在回到家後，身旁總是有如同家人般的女僕陪伴。
CREATURE_STORY_27,奧勒貝爾皇宮內存在一個空間無限的書庫，長久以來守護那個書庫的是矮人族的里歐。他已經將書庫裡的書全都背到滾瓜爛熟，是王城內最博學的人，許多人都會前來書庫想要借助他的智慧。但至今和他人接觸時他還是覺得有些彆扭。
CREATURE_STORY_28,深受身為皇室騎士團團長的父親影響，是一名從小就接受嚴厲訓練的精銳劍士。如果有人問：「皇室中攻擊速度最快的是誰呢？」，大家都會異口同聲回答說是「弗魯斯！」。他的劍術在戰場上讓無數的騎士都跪下臣服，他甚至晉升為皇室直屬護衛騎士團的副團長，深受皇室所有人的敬仰。因為他很清楚自己的外貌出眾，所以非常討厭光看外表而接近他的人。他自己本身也比較重視內在的美麗，但偶爾會因為陶醉於自己的美麗而觸發另一個自我。
CREATURE_STORY_29,很難見到的夢幻獸人－魯魯族，居住在非常寒冷的地區，忌諱和其他種族接觸。但是露娜在魯魯族中卻是一個異類，她並不是對種族感到不滿，也不是想到外面的世界學習與實現某個目標。只是為了摘取綻放在雪堆中的花朵，並且想要利用結凍的樹枝製作彈弓，以及被紅色果實的香甜味道吸引，就這樣不自覺一步步地走出了冰山，看見眼前滿滿的紅蘿蔔後，因為一時太激動就向前衝，結果莫名其妙就來到了這個地方。
CREATURE_STORY_30,美麗的水之牧師，同時也是溫柔且感性的藍龍。她在遙遠的過去曾經是沙漠部落追崇的對象，但因為某種原因而陷入了沉睡。她治水使土地豐饒，並且總是為了他人貢獻自己的力量，人類為了她在綠洲湖泊內側使用黃金打造了一座流動神殿，當沙漠散發不詳的氣息時，她會再次甦醒並運用力量守護人類。
CREATURE_STORY_31,為了懲罰在地上引起混亂的魔族而降臨的天堂神族天使，扮演斥侯和偵查的角色，也會對在地上發現的魔族進行處刑，責任感強烈且對於錯誤的事情皆能果斷下判斷。深愛著地上的人類與生物，努力讓這個世界不再繼續被魔族玷污。
CREATURE_STORY_32,100年前在和魔族之間的戰鬥中與凱爾同行的吸血鬼公主。她是至今已生存500年以上的高貴純種吸血鬼，被吸血鬼們稱為女王的她擁有幾乎等於不死的軀體。由於在和魔族之間的戰爭中協助凱爾戰鬥，所以幾乎耗盡了大部分的力量，導致擁有不死之軀的公主其身形變得跟小孩一樣。後來連續100年間，她融入人類世界觀看世界的變化，消耗的力量也一點一滴慢慢恢復了。不過，原本靜悄悄的魔族再次出現後，聖劍也隨之覺醒，感受到那股力量波動的露伊希亞便踏上旅程尋找新的勇者人選。
CREATURE_STORY_33,擁有雙色瞳孔且能穿梭次元的神秘魔法師，總是露出從容的笑容，這全都是因為他具備能看穿一切的觀察力。他對具備特殊能力的人特別感興趣，也很喜歡測試他們。如同神力般的空間轉移魔法甚至能穿越次元，雖然他的一切行動都是謎，但可以確定的是他也想幫助大家。
CREATURE_STORY_34,奧勒貝利亞王國的天才魔導工學者，個性開朗且不會因為失敗而屈服。她的夢想是製作讓一般人也能使用的魔法裝置，經過數年的研究終於創造出了魔導生命體，並且讓該生命體擔任自己的助手。在魔族出現後，為了讓一般人也能對抗魔族，她在進行研究的同時也研發了武器。
CREATURE_STORY_35,被稱為銀色狂曲的這名男子對於每一件事都超沒誠意，對他人毫無任何責任感，而這也是眾所皆知的事情。不過一旦開始戰鬥，他就會化身為任何人都不敢侵犯的銀狼馳騁戰場。直到現在都沒有人知道他的過去，可以確定的是，他在戰鬥時會瘋狂到敵友不分。另外，戰鬥時待在他身旁比抱著一顆不定時炸彈戰鬥還更危險。
CREATURE_STORY_36,露亞教團的聖騎士團團長，從魔族手中拯救許多人的英雄。他是一名身經百戰的勇猛聖騎士，年輕時便是一名對抗奧勒貝利亞各地魔族的勇者。過去也曾是凱瑟、芙萊兒、克勞斯隸屬的孤兒院的院長，是訓練無數奧勒貝利亞勇者的精神支柱。步入老年時便認為自己差不多該退休了，但因為身體一直都很健壯，所以他的退休申請一直遲遲未能通過。
CREATURE_STORY_37,獰笑面具團的刺客，同時也是羅伊的同學。身為半精靈的她因為身體能力較為卓越，所以刺客能力優於羅伊，但大規模作戰時需要的處世之道與人際關係都遠遠落後羅伊，因此她覺得非常自卑。原本她一直都是獨自處理組織內叛徒的「清道夫」，羅伊背叛組織離開後，為了確定事情的真相，於是她便拋下其他任務且開始尋找羅伊。見到羅伊後，她會做出何種選擇呢…
CREATURE_STORY_38,他是讓克萊兒公國滅亡的強悍魔族幹部之一的魯希基耶的兒子，身為魔族與人類混血的他平常非常深思熟慮且謹慎，戰鬥開始後，他體內的魔族血就會沸騰讓個性變狂妄且充滿暴力傾向。儘管他連父親的長相和名字都不清楚，但他並不會刻意隱瞞父親傳承下來的這股力量。因為他並非完全繼承魔族的血緣，目前只有一隻手臂會變形是其缺點，而且那還是加工而成的力量，所以為了能完全控制手臂的力量，他吃了非常多的苦頭。倘若手臂的力量完全失控的話，就必須立刻逃跑才行。
CREATURE_STORY_39,菲斯彼亞最大、最華麗的酒店「金磚」的老闆，儘管金磚外觀是華麗的酒店，但它也是最高階層與財團隱密會面的地方，以及許多高級資訊流通的地方。與生俱來的魅力和口才讓她深得人心，她之所以會不斷收集資訊…是因為她真正的身分是販售機密的資訊商人，同時也是武器商人。
CREATURE_STORY_40,100多年前就存在的克萊兒公國的騎士，深深愛慕著珍‧克萊兒。希歐是克萊兒公國的第一騎士，也是被賞賜蘊含雷電力量的雷吉歐斯的珍的長矛。在與魔族軍隊戰鬥的過程中，封印被解除的山脈堡壘突然失控了，於是希歐便奉珍的命令前往處理這件事，但魔族卻趁機派遣強悍的幹部對克萊兒王城發動總攻擊，滿身瘡痍回來的希歐很快地就和魔族幹部展開了激烈的戰鬥，但光憑他一人根本就難以挽回局勢。戰鬥結束後，王城早已被魔族摧殘殆盡，而希歐則抱著珍的遺骸哽咽，後來他為了能永遠守護珍而和某個特殊的存在締結契約，並因此而陷入沈睡。
CREATURE_STORY_41,牧師不足的那段時期，她繼承了能治療他人的醫療術。和父親一樣具備身為醫者的天賦，但因為研究慾望太強烈了，她甚至還研究了身為醫者不該碰的毒物。最後她被包含父親在內的其他醫者們拋棄，但因為只有埋首於研究時才讓她覺得自己還活著，所以她並不介意，而且繼續專心地進行研究。由於她對於生命有基本的倫理意識，所以一直無法確認毒物的實驗結果，然而，自從名為「魔族」的珍貴實驗體出現後，讓她覺得非常興奮。
CREATURE_STORY_42,非常久以前受到靈物赤毧族的詛咒（？），身體因此變成和赤毧族一樣的奧勒貝利亞皇家機械工，自從身體變成和赤毧族一樣後，他也就獲得了永生，所以讓他幾乎忘了自己的年紀。他還是人類時發明了最早的攜帶型鐘錶，但奧勒貝利亞的人卻不了解其中的價值。他為了讓自己的發明獲得認同而前往帝國，但在途中卻被赤毧族誤會是盜獵者而被施下了詛咒。由於當時魔力凝聚在懷錶中，使其獲得能調整生物體時間的能力，結果就連自己的時間都停止了。
CREATURE_STORY_43,「魔族異端份子」，她是一個將吞噬強悍魔族藉此增強自身力量視為目標的真正的惡魔！為了吞噬來到物質世界的強悍魔族，於是便穿越了次元裂縫。她對自己立下誓約，為了讓即將被自己吞噬的對象感到屈辱，她會附身在瀕臨死亡的女童身上顯靈。她看不慣那些假裝自己很強的弱者，相反地，對於那些明知自己很弱卻會努力變強的人則給予認同。
CREATURE_STORY_44,她原本是奧勒貝利亞軍方的軍官，在舉發內部的腐敗後選擇離開軍隊。高層為了掩飾自己的腐敗，不斷地派遣刺客企圖殺她滅口，獨自與軍隊戰鬥的她身心慢慢呈現滿身瘡痍的狀態。正巧就在那個時候奧勒貝爾的高階貴族達芙尼爾‧波恩家族向她提出一項交易，交易內容是希望她當某個特別人物的僕人，如此一來她也能獲得保護。最後她成為賢者之塔擁有紫色稱號的愛紗的專屬僕人。目前她以僕人兼護衛的身分活躍當中，並且持續地將自己的薪資寄送到某個地方。
CREATURE_STORY_45,獵捕威脅人類的怪物是其專長的野蠻人終結者，由於體質特殊，所以她擁有優於一般野蠻人戰士好幾倍的腕力。因為她能輕易操控體積比自己龐大的巨大弓箭，因而獲得了行動攻城兵器的稱號。她是一個樂於協助他人的善良女性，但開始戰鬥後便會展現她野蠻人好戰的天性，過去曾獨自擊敗薩爾達狂龍，也因此被大家稱為屠龍者。
