KEY,"ChineseSimplified"
Sub1_Prisila_2_1_31,"随着战斗时间不断地延长，士兵的数量慢慢减少了，"
Sub1_Prisila_2_1_32,"而且没有补充任何人员。"
Sub1_Prisila_2_1_33,"前往更肮脏的地方，"
Sub1_Prisila_2_1_34,"前往更危险的地方，"
Sub1_Prisila_2_1_35,"起初只是讨伐程度的战斗，"
Sub1_Prisila_2_1_36,"逐渐变成为了生存的战斗。"
Sub1_Prisila_2_1_37,"大家都没事吗？"
Sub1_Prisila_2_1_38,"那当然啰！你当我们是谁？"
Sub1_Prisila_2_1_39,"我们可是百战百胜的勇士耶！"
Sub1_Prisila_2_1_40,"虽然士兵们愉快地回答，"
Sub1_Prisila_2_1_41,"但一时之间想不到该响应什么，"
Sub1_Prisila_2_1_42,"只是默默地注视着他们。"
Sub1_Prisila_2_1_43,"现在回答的士兵"
Sub1_Prisila_2_1_44,"额头大概有撕裂伤，所以头上缠着绷带。"
Sub1_Prisila_2_1_45,"总觉得实力没有长进，只有虚张声势的功力进步不少。"
Sub1_Prisila_2_1_46,"哈哈，真是的！"
Sub1_Prisila_2_1_47,"她凝视着边抓头边露出尴尬笑容的他们，"
Sub1_Prisila_2_1_48,"心中顿时觉得感伤。"
Sub1_Prisila_2_1_49,"这次的情况似乎比其他时期更严重。"
Sub1_Prisila_2_1_50,"这样下去这些家伙会不会四处乱窜呢？"
Sub1_Prisila_2_1_51,"如果又和100年前一样..."
Sub1_Prisila_2_1_52,"喂！别说那种触霉头的话！"
Sub1_Prisila_2_1_53,"叭 叭叭 叭-"
Sub1_Prisila_2_1_54,"一次长音，"
Sub1_Prisila_2_1_55,"两次短一点，最后长一点。"
Sub1_Prisila_2_1_56,"敌人出现了！信号显示数量似乎相当多。"
Sub1_Prisila_2_1_57,"唉，都是你乌鸦嘴！"
Sub1_Prisila_2_1_58,"我又怎样了！？"
Sub1_Prisila_2_1_59,"这不在预定的行程内。"
Sub1_Prisila_2_1_60,"调查事件时，"
Sub1_Prisila_2_1_61,"发生了出乎预料的事情。"
Sub1_Prisila_2_1_62,"但是，"
Sub1_Prisila_2_1_63,"难以想象为何会发生这种事。"
Sub1_Prisila_2_1_64,"非常有可能是蓄意的。"
Sub1_Prisila_2_1_65,"非常有可能是刻意的..."
Sub1_Prisila_2_1_66,"又再次听见军中的高层"
Sub1_Prisila_2_1_67,"且轻视自己的那个男人的声音。"
Sub1_Prisila_2_1_68,"士兵们就错在一心信任长官而已不是吗？"
Sub1_Prisila_2_1_69,"往后大概也不会有任何支持。"
Sub1_Prisila_2_1_70,"毕竟我们军中没有余力照顾叛徒。"
Sub1_Prisila_2_1_71,"明明打从一开始就是故意派我们来送死的..."
Sub1_Prisila_2_1_72,"唉，拜托别再出现了..."
Sub1_Prisila_2_1_73,"虽然站起来拍了拍屁股，表现得有些游刃有余..."
Sub1_Prisila_2_1_74,"但手却微微地在颤抖。"
Sub1_Prisila_2_1_75,"当大家都在整理时，站在前方的普莉西拉..."
Sub1_Prisila_2_1_76,"微微地张开嘴。"
Sub1_Prisila_2_1_77,"...这段期间谢谢各位。"
Sub1_Prisila_2_1_78,"为何突然说那种话呢？"
Sub1_Prisila_2_1_79,"应该要振作一点才行吧，不然可是会发生大事。"
Sub1_Prisila_2_1_80,"会不会是被喷到太多血，所以头晕了呢？"
Sub1_Prisila_2_1_81,"对呀，那是魔族的血耶，让人相当在意。"
Sub1_Prisila_2_1_82,"我好像也有点发烧。"
Sub1_Prisila_2_1_83,"喂，别骗人了，快点去装水来！"
Sub1_Prisila_2_1_84,"话说回来，这次数量好像有点多耶...？"
Sub1_Prisila_2_1_85,"只要你别分心，应该就不会有问题。"
Sub1_Prisila_2_1_86,"呵呵，实力没有进步，吹牛的功夫倒是越来越厉害！"
Sub1_Prisila_2_1_87,"..."
Sub1_Prisila_2_1_88,"队长，水装好了。"
Sub1_Prisila_2_1_89,"谢谢。"
Sub1_Prisila_2_1_90,"血水往下流了。"
Sub1_Prisila_2_1_91,"她头发上的水流过了白皙的颈部，"
Sub1_Prisila_2_1_92,"让全身沾满血渍的她恢复白皙的面貌。"
Sub1_Prisila_2_1_93,"哇..."
Sub1_Prisila_2_1_94,"那副模样彷佛就像是清洗血渍的战场女神。"
Sub1_Prisila_2_1_95,"放心吧！不会有事的！"
Sub1_Prisila_3_1_1,"！？"
Sub1_Prisila_3_1_2,"我军？！"
Sub1_Prisila_3_1_3,"快退下！那些并不是..."
Sub1_Prisila_3_1_4,"吼呜呜。"
Sub1_Prisila_3_1_5,"呜喔。"
Sub1_Prisila_3_1_6,"这、这是什么...？"
Sub1_Prisila_3_1_7,"呜喔喔！"
Sub1_Prisila_3_1_8,"吼-！"
Sub1_Prisila_3_1_9,"呜嗯！"
Sub1_Prisila_3_2_1,"有生存者吗？"
Sub1_Prisila_3_2_2,"让开，妨碍到我了。"
Sub1_Prisila_3_2_3,"！？"
Sub1_Prisila_3_2_4,"让开，妨碍到我了。"
Sub1_Prisila_3_2_5,"..."
Sub1_Prisila_3_3_1,"埋起来了。"
Sub1_Prisila_3_3_2,"他们...同样也用泥土埋起来了，为了避免变成乌鸦的食物。"
Sub1_Prisila_3_3_3,"在说好的约定无法达成后..."
Sub1_Prisila_3_3_4,"普莉西拉将他们全都埋起来了。"
Sub1_Prisila_3_3_5,"是部下吗？"
Sub1_Prisila_3_3_6,"看来我说错话了。"
Sub1_Prisila_3_3_7,"这是邪恶之夜计划。"
Sub1_Prisila_3_3_8,"...我知道。"
Sub1_Prisila_3_3_9,"...你知道？"
Sub1_Prisila_3_3_10,"是吗？是为了封住你的嘴吗？"
Sub1_Prisila_3_3_11,"(巨大的斧戟...这个人是奥勒贝利亚的暴风，没想到是如此年轻的女性...)"
Sub1_Prisila_3_3_12,"我不会问你为何会知道。"
Sub1_Prisila_3_3_13,"不过，快告诉我你知道的事情。"
Sub1_Prisila_3_3_14,"为何我要那样做呢？"
Sub1_Prisila_3_3_15,"这种事会一直发生。"
Sub1_Prisila_3_3_16,"一开始在就算有人失去性命也不足为奇的战场上，"
Sub1_Prisila_3_3_17,"之后是发生争执的小规模战斗中，"
Sub1_Prisila_3_3_18,"然后是藉由夺取某人性命的手段..."
Sub1_Prisila_3_3_19,"最后则是向你必须守护的一切举刀相向。"
Sub1_Prisila_3_3_20,"我认为你应该很清楚。"
Sub1_Prisila_3_3_21,"..."
Sub1_Prisila_3_3_22,"...你是谁呢？"
Sub1_Prisila_3_3_23,"你知道了也没好处，所以还是别问吧。"
Sub1_Prisila_3_3_24,"我不曾看过我军有那样的武器。"
Sub1_Prisila_3_3_25,"这是一个特别的朋友制作的实验品。"
Sub1_Prisila_3_3_26,"服装...是帝国人吗？"
Sub1_Prisila_3_3_27,"..."
Sub1_Prisila_3_3_28,"放弃报仇吧！因为那是你一个人无法对付的组织。"
Sub1_Prisila_3_3_29,"你不是独自一人吗？"
Sub1_Prisila_3_3_30,"一无所有的人就另当别论了..."
Sub1_Prisila_3_3_31,"我同样也没有可以失去的东西。"
Sub1_Prisila_3_3_32,"不，你办不到，有一群人的使命就是守护某个特定对象。"
Sub1_Prisila_3_3_33,"..."
Sub1_Prisila_3_3_34,"你该不会因为自己加入军队，所以就期待他们会伸出援手吧？"
Sub1_Prisila_3_3_35,"这种事我很清楚，而且比任何人都更懂..."
Sub1_Prisila_3_3_36,"呵，我想也是。"
Sub1_Prisila_3_3_37,"这里已经变成他们的实验场了。"
Sub1_Prisila_3_3_38,"我会告诉你离开这里的路，你就带着部下离开吧。"
Sub1_Prisila_3_3_39,"不过，你得先告诉我关于邪恶之夜的事情。"
Sub1_Prisila_3_3_40,"他说出自己知道的一切。"
Sub1_Prisila_3_3_41,"自己看见与发现的事情..."
Sub1_Prisila_3_3_42,"军中内部的举发..."
Sub1_Prisila_3_3_43,"结果造成自己与部下全都被逼上绝路。"
Sub1_Prisila_3_3_44,"男子默默地听我说话。"
Sub1_Prisila_3_3_45,"但面对我的疑问，他只留下简单的回答。"
Sub1_Prisila_3_3_46,"男子再次消失在战场上。"
Sub1_Prisila_3_3_47,"我的全部..."
Sub1_Prisila_3_3_48,"我要为自己失去的一切向这个世界展开残酷的报复。"
Sub1_Prisila_3_3_49,"军刑法第23条第1项。"
Sub1_Prisila_3_3_50,"滥用自身的职权强制派部下前往战斗，这是职权滥用罪！"
Sub1_Prisila_3_3_51,"军刑法国家安全第3条第2项。"
Sub1_Prisila_3_3_52,"和愚蠢之徒勾结，"
Sub1_Prisila_3_3_53,"企图让军部发生内乱的阴谋。"
Sub1_Prisila_3_3_54,"必须让普莉西拉少校接受和死亡一样残酷的惩罚，"
Sub1_Prisila_3_3_55,"但考虑到这段期间他为了国家在无数战争中取得胜利，"
Sub1_Prisila_3_3_56,"而且也明白自己的过错，并且交出自身的权位..."
Sub1_Prisila_3_3_57,"另外，慈爱的奥勒贝利亚之王费洛葛兰斯二世"
Sub1_Prisila_3_3_58,"以如同天一般的恩惠命令解除你的职权与驱逐出境。"
Sub1_Prisila_4_1_1,"凯兰王的牺牲与女神埃亚的圣剑让人类在与魔族的战争中取得胜利，"
Sub1_Prisila_4_1_2,"从人类找回尊严的那一天至今已经过了数十年，"
Sub1_Prisila_4_1_3,"但这个国家已经慢慢疯了。"
Sub1_Prisila_4_1_4,"疯狂到连一个娇小柔弱的少女性命也不惜伤害。"
Sub1_Prisila_4_1_5,"那个孩子是我们家族唯一的希望。"
Sub1_Prisila_4_1_6,"唯有让那个孩子前往魔法师之塔，我们家族才能生存，你也才能活下去。"
Sub1_Prisila_4_1_7,"没错，一直以来权力都是问题。"
Sub1_Prisila_4_1_8,"咑咑咑-！"
Sub1_Prisila_4_1_9,"锵！"
Sub1_Prisila_4_1_10,"锵！"
Sub1_Prisila_4_1_11,"锵-！"
Sub1_Prisila_4_2_1,"呜啊啊啊！"
Sub1_Prisila_4_2_2,"跟上次比起来简直判若两人，变得太强了！"
Sub1_Prisila_4_2_3,"如果是平常的我，应该就能轻易解决，"
Sub1_Prisila_4_2_4,"现在光是拿着斧戟就让我觉得很吃力了。"
Sub1_Prisila_4_2_5,"！？"
Sub1_Prisila_4_2_6,"呜嗯...呜嗯...呜啊啊啊！"
Sub1_Prisila_4_2_7,"是普莉西拉‧勒艾毕乌兹吗？"
Sub1_Prisila_4_2_8,"而且...嗯...是狂战士吗？"
Sub1_Prisila_4_2_9,"呜嗯嗯嗯。"
Sub1_Prisila_4_2_10,"狂战士就只是站在男子面前哭泣而已。"
Sub1_Prisila_4_2_11,"没有采取其他行动。"
Sub1_Prisila_4_2_12,"不，正确来说应该是无法做出其他行动。"
Sub1_Prisila_4_2_13,"压倒性的强悍？"
Sub1_Prisila_4_2_14,"让人双脚发抖的恐怖？"
Sub1_Prisila_4_2_15,"这并非表面上看得见的。"
Sub1_Prisila_4_2_16,"一种内心深层被看穿的感觉..."
Sub1_Prisila_4_2_17,"不想被看见，却又无法抗拒，那宛如被赤裸脱光的"
Sub1_Prisila_4_2_18,"感觉让我相当自卑。"
Sub1_Prisila_4_2_19,"好了，没事就快点消失在我眼前吧。"
Sub1_Prisila_4_2_20,"吼喔喔？"
Sub1_Prisila_4_2_21,"我话先说在前面，我并不是在地面钻洞。"
Sub1_Prisila_4_2_22,"我只是想在不受妨碍的情况下将他送到比较远的地方罢了。"
Sub1_Prisila_4_2_23,"...你是谁呢？"
Sub1_Prisila_4_2_24,"我只是喜欢旅行的平凡魔法师。"
Sub1_Prisila_4_2_25,"很遗憾的是，你是我见过的魔法师当中最不平凡的一个。"
Sub1_Prisila_4_2_26,"啊！还有一件事我要先说清楚。"
Sub1_Prisila_4_2_27,"我并不是来刺杀你的。"
Sub1_Prisila_4_2_28,"那你的来意是什么呢？"
Sub1_Prisila_4_2_29,"我收到了委托，我是来执行任务的。"
Sub1_Prisila_4_2_30,"很快地他便在怀中拿出一封信。"
Sub1_Prisila_4_2_31,"更重要的是，看来得先处理一下那边的朋友们才行。"
Sub1_Prisila_4_2_32,"这次还派出一些荒谬的怪物。"
Sub1_Prisila_4_2_33,"人类有可能拥有这种力量吗...？"
Sub1_Prisila_4_2_34,"我确实很有魅力。"
Sub1_Prisila_4_2_35,"好，那就言归正传吧！"
Sub1_Prisila_4_2_36,"看起来有很多高级纸张迭在一起..."
Sub1_Prisila_4_2_37,"那是一封盖上华丽红色印章的贵族信件。"
Sub1_Prisila_4_2_38,"硬要说哪里奇怪的话，就是自己根本就与贵族没有任何交情，"
Sub1_Prisila_4_2_39,"为何会写这种信给自己，实在无法理解，仅仅如此而已。"
Sub1_Prisila_4_2_40,"..."
Sub1_Prisila_4_2_41,"看着信件内容的普莉西拉皱起了眉头。"
Sub1_Prisila_4_2_42,"接着她抬头正视男子的双眼。"
Sub1_Prisila_4_2_43,"你现在...你的意图到底是什么...？"
Sub1_Prisila_4_2_44,"就如同信上写的一样。"
Sub1_Prisila_4_2_45,"我拒绝。"
Sub1_Prisila_4_2_46,"好，看来也只能这样吧。"
Sub1_Prisila_4_2_47,"..."
Sub1_Prisila_4_2_48,"啧，身为奥勒贝利亚军的高层，"
Sub1_Prisila_4_2_49,"而且还是将校中最年轻，实力备受肯定的你..."
Sub1_Prisila_4_2_50,"竟然劝你去当女仆！？就算服侍的对像是奥勒贝利亚权位极高的达芙尼尔家族..."
Sub1_Prisila_4_2_51,"你一定觉得很荒谬吧，换成是我大概也会这么认为。"
Sub1_Prisila_4_2_52,"..."
Sub1_Prisila_4_2_53,"你应该也很清楚吧。"
Sub1_Prisila_4_2_54,"女仆的职务只是幌子而已，因为这是能待在保护对象身边的一种方法。"
Sub1_Prisila_4_2_55,"同时也是为了保护邪恶之夜计划最重要的人物，就是他让你沦落到这种地步的。"
Sub1_Prisila_4_2_56,"如果加入达芙尼尔家族，他们想要铲除你的计划就会遇到重重困难吧。"
Sub1_Prisila_4_2_57,"胡说八道。"
Sub1_Prisila_4_2_58,"我知道了，我会转达委托者你拒绝了。"
Sub1_Prisila_4_2_59,"男子向普莉西拉拿回信件后便烧毁了它，并且转身准备离去。"
Sub1_Prisila_4_2_60,"那接下来每天都得和前来取自己性命的人交手呢。"
Sub1_Prisila_4_2_61,"普莉西拉，你离开军队多久了呢？"
Sub1_Prisila_4_2_62,"一个月多？这段期间你有好好睡觉吗？"
Sub1_Prisila_4_2_63,"..."
Sub1_Prisila_4_2_64,"13岁。"
Sub1_Prisila_4_2_65,"...？"
Sub1_Prisila_4_2_66,"达芙尼尔家族的千金..."
Sub1_Prisila_4_2_67,"如果这名少女落入他们手中，那接近无限的魔力大概每天都会吸光吧..."
Sub1_Prisila_4_2_68,"最后少女一定会因此而丧命。"
Sub1_Prisila_4_2_69,"高贵的命运..."
Sub1_Prisila_4_2_70,"只是把一个孩子的生命当作实验材料使用。"
Sub1_Prisila_4_2_71,"没时间了。"
Sub1_Prisila_4_2_72,"他们已经开始行动了。"
Sub1_Prisila_4_3_1,"茶杯的热气被微风吹散，隐隐传来了一股咖啡香。"
Sub1_Prisila_4_3_2,"阳光好烫，小姐。"
Sub1_Prisila_4_3_3,"高级阳伞遮住了阳光。"
Sub1_Prisila_4_3_4,"那种程度的阳光并不会热死。"
Sub1_Prisila_4_3_5,"一头金色烫发的小淑女。"
Sub1_Prisila_4_3_6,"温暖的阳光被遮住后，小女孩不开心地抬头看着仆人。"
Sub1_Prisila_4_3_7,"自古以来淑女都不会晒太阳。"
Sub1_Prisila_4_3_8,"啧，真是挑剔！"
Sub1_Prisila_4_3_9,"自古以来淑女都不会说那种话。"
Sub1_Prisila_4_3_10,"哼！"
Sub1_Prisila_4_3_11,"虽然只是哼了一声。"
Sub1_Prisila_4_3_12,"但那副模样就和对姊姊撒娇的少女没有两样。"
Sub1_Prisila_4_3_13,"普莉西拉静静地露出笑容凝视着少女。"
Sub1_Prisila_4_3_14,"小姐。"
Sub1_Prisila_4_3_15,"嗯？"
Sub1_Prisila_4_3_16,"我现在很幸福，我想要一直待在小姐身边。"
Sub1_Prisila_4_3_17,"那当然啰！普莉西拉会一辈子都陪伴着我！"
Sub1_Prisila_4_3_18,"淑女的动作不会那么粗暴。"
Sub1_Prisila_4_3_19,"又来了！"
Sub1_Prisila_4_3_20,"看到少女撒娇的样子，让普莉西拉笑得更开心。"
Sub1_Prisila_4_3_21,"看着红色的太阳与蓝色的天空，"
Sub1_Prisila_4_3_22,"她还记得和异色瞳男子最后一次交谈的情景。"
Sub1_Prisila_4_3_23,"...我有一个疑问，为何是我呢？"
Sub1_Prisila_4_3_24,"因为他认为拥有守护正确选择的勇气，比任何事物都更值得信赖。"
Sub1_Prisila_4_3_25,"是谁做出那种判断的呢..."
Sub1_Prisila_4_3_26,"呵呵，这个嘛..."
Sub1_Prisila_5_1_1,"现在可以出来了。"
Sub1_Prisila_5_1_2,"因为你们似乎在谈重要的事情，所以我才一直没有出来。"
Sub1_Prisila_5_1_3,"看来你在满月之夜会恢复原来的面貌。"
Sub1_Prisila_5_1_4,"只有今天而已。"
Sub1_Prisila_5_1_5,"反正只要再几年就能恢复原本的力量。"
Sub1_Prisila_5_1_6,"从你的脚步来看，你曾待过野蛮人男子经营的孤儿院吗？"
Sub1_Prisila_5_1_7,"还是因为雪朵‧希尔特家族的那两姊妹呢？"
Sub1_Prisila_5_1_8,"你好像真的知道世界上的一切。"
Sub1_Prisila_5_1_9,"大概是因为关心这个世界吧。"
Sub1_Prisila_5_1_10,"两者皆正确，虽然没想到会在这里遇见你。"
Sub1_Prisila_5_1_11,"就算我不刻意说，你应该也很清楚我来的目的吧？"
Sub1_Prisila_5_1_12,"奇妙的人。"
Sub1_Prisila_5_1_13,"连我也不知道你是谁。"
Sub1_Prisila_5_1_14,"不是天堂神族，话虽如此也不是魔族...但却有着人类的外表，弥漫着一股违和感。"
Sub1_Prisila_5_1_15,"这番话应该没让你不开心吧？"
Sub1_Prisila_5_1_16,"呵呵，到底几岁了也难以猜测。"
Sub1_Prisila_5_1_17,"刚才...你也看见了吧。"
Sub1_Prisila_5_1_18,"嗯。"
Sub1_Prisila_5_1_19,"受诅咒的人类的智慧...以及你们的鲜血创造出来的存在..."
Sub1_Prisila_5_1_20,"原来那项计划是称为「邪恶之夜」。"
Sub1_Prisila_5_1_21,"我认为他们执行的计划中有几个部分违反了自然法则。"
Sub1_Prisila_5_1_22,"人类的智慧是宝物，但另一方面也是诅咒。"
Sub1_Prisila_5_1_23,"100年前魔族世界被冰冻同样也是人类的智慧与贪欲造成的结果。"
Sub1_Prisila_5_1_24,"另外，反过来利用身为捕食者的魔族力量，创造出那种生命的"
Sub1_Prisila_5_1_25,"同样也是人类那残酷的智慧，违反时间法则的人类..."
Sub1_Prisila_5_1_26,"往后他们的发展还会衍生出多少特异点也是一个未知数。"
Sub1_Prisila_5_1_27,"这也是他们企图踏入神之领域-创造的反证。"
Sub1_Prisila_5_1_28,"你不是说自己100年前只是旁观者吗？"
Sub1_Prisila_5_1_29,"当然现在我也不会亲自插手。"
Sub1_Prisila_5_1_30,"我只是收到了委托，专程前来执行任务罢了。"
Sub1_Prisila_5_1_31,"我在这个世界的职责是传达者。"
Sub1_Prisila_5_1_32,"响应利用此一方式的人同样也是顺应自然一部分。"
Sub1_Prisila_5_1_33,"普莉西拉 ‧勒艾毕乌兹保护的少女对邪恶之夜计划非常重要。"
Sub1_Prisila_5_1_34,"她拥有无限魔力。"
Sub1_Prisila_5_1_35,"若是少了这个重要人物，邪恶之夜就无法大量生产。"
Sub1_Prisila_5_1_36,"如此一来这个世界的均衡就不会被轻易打破吧。"
Sub1_Prisila_5_1_37,"你是真的想要维持均衡吗？"
Sub1_Prisila_5_1_38,"不，我认为我之所以会行动是顺其自然。"
Sub1_Prisila_6_1_1,"只凭着这种来历不明的信件就跑来..."
Sub1_Prisila_6_1_2,"而且他是找我，小姐不需要站出来..."
Sub1_Prisila_6_1_3,"普莉西拉的事就等于是我的事。"
Sub1_Prisila_6_1_4,"如果是指4年前的事，据我所知和我也有关联。"
Sub1_Prisila_6_1_5,"我知道了，不过如果发生事情，请退到我后方。"
Sub1_Prisila_6_1_6,"果然是陷阱吗？"
Sub1_Prisila_6_1_7,"但那个标志很像真的..."
Sub1_Prisila_6_1_8,"普莉西拉，你有没有想起以前的事呢？"
Sub1_Prisila_6_1_9,"不会有事的。"
Sub1_Prisila_6_1_10,"呵呵..."
Sub1_Prisila_6_1_11,"是，不会发生任何事的。"
Sub1_Prisila_6_1_12,"住手！"
Sub1_Prisila_6_1_13,"年幼的少女与薄弱的仆人..."
Sub1_Prisila_6_1_14,"...竟然突然袭击！"
Sub1_Prisila_6_1_15,"你中间似乎省略了一些话。"
Sub1_Prisila_6_1_16,"身为骑士是绝对无法视若无睹！"
Sub1_Prisila_6_1_17,"..."
Sub1_Prisila_6_1_18,"好！来吧！"
Sub1_Prisila_6_1_19,"呼，徘徊了好一段时间。"
Sub1_Prisila_6_1_20,"看来我们不该插手的。"
Sub1_Prisila_6_1_21,"不，你们帮了大忙。"
Sub1_Prisila_6_1_22,"那把斧戟..."
Sub1_Prisila_6_1_23,"哈哈！我只是尽了身为骑士应有的义务。"
Sub1_Prisila_6_1_24,"我就说呀...你根本就不该插手。"
Sub1_Prisila_6_1_25,"面对那种情况怎能置之不理呢？"
Sub1_Prisila_6_1_26,"容我自我介绍一下。"
Sub1_Prisila_6_1_27,"我是守护骑士团长黛弥儿。"
Sub1_Prisila_6_1_28,"以及守护骑士克劳斯。"
Sub1_Prisila_6_1_29,"你认识我们吗？"
Sub1_Prisila_6_1_30,"她在奥勒贝利亚军队中曾被称为暴风斧戟。"
Sub1_Prisila_6_1_31,"暴风斧戟...不就是普莉西拉少校...？但是她在军中掀起叛乱..."
Sub1_Prisila_6_1_32,"那是诬赖！"
Sub1_Prisila_6_1_33,"！？"
Sub1_Prisila_6_1_34,"普莉西拉 ‧勒艾毕乌兹..."
Sub1_Prisila_6_1_35,"4年前我趁他们欺瞒父亲之前，"
Sub1_Prisila_6_1_36,"好不容易才说服父亲且成功减轻了她的刑责。"
Sub1_Prisila_6_1_37,"她是一个比任何人都爱国且具备正义感的人。"
Sub1_Prisila_6_1_38,"就和克劳斯你一样。"
Sub1_Prisila_6_1_39,"公主..."
Sub1_Prisila_6_1_40,"好久不见了。"
Sub1_Prisila_6_1_41,"属下参见银白信念且身为百姓之母的公主殿下。"
Sub1_Prisila_6_1_42,"达芙尼尔家族的爱纱，参见奥勒贝利亚的主人-公主殿下。"
Sub1_Prisila_6_1_43,"信念..."
Sub1_Prisila_6_1_44,"主人吗..."
Sub1_Prisila_6_1_45,"真是不敢当..."
Sub1_Prisila_6_1_46,"因为有你们与百姓们..."
Sub1_Prisila_6_1_47,"奥勒贝尔王室才能存在..."
Sub1_Prisila_6_1_48,"两人都抬起头吧！"
Sub1_Prisila_6_1_49,"我有很多话想和你们谈谈。"
Sub1_Prisila_6_1_50,"看来公主送来的信在途中被掉包了。"
Sub1_Prisila_6_1_51,"碰面的地点与时间全都不一样。"
Sub1_Prisila_6_1_52,"从书信上根本就难以分辨真伪..."
Sub1_Prisila_6_1_53,"上面甚至还盖有王室的印章。"
Sub1_Prisila_6_1_54,"就如同公主说的一样，若是不快点抵达的话..."
Sub1_Prisila_6_1_55,"而且那个对公主虎视眈眈的狂战士..."
Sub1_Prisila_6_1_56,"和前面那些人的层次完全不同。"
Sub1_Prisila_6_1_57,"...狂战士？"
Sub1_Prisila_6_1_58,"我们也被袭击了。"
Sub1_Prisila_6_1_59,"多亏有克劳斯和黛弥儿...不然我们早就完蛋了。"
