KEY,"French"
QUEST.REWARD_TEAM_EXP,"EXP Équipe {1}"
SCENARIO_QUEST_GROUP_TITLE_1,"Plaines du Roi - 1"
SCENARIO_QUEST_GROUP_TITLE_2,"Plaines du Roi - 2"
SCENARIO_QUEST_GROUP_TITLE_3,"Plaines du Roi - 3"
SCENARIO_QUEST_GROUP_TITLE_4,"Plaines du Roi - 4"
SCENARIO_QUEST_GROUP_TITLE_5,"Plaines du Roi - 5"
SCENARIO_QUEST_GROUP_TITLE_6,"Plaines du Roi - 6"
SCENARIO_QUEST_GROUP_TITLE_7,"Forêt Elidora - 1"
SCENARIO_QUEST_GROUP_TITLE_8,"Forêt Elidora - 2"
SCENARIO_QUEST_GROUP_TITLE_9,"Forêt Elidora - 3"
SCENARIO_QUEST_GROUP_TITLE_10,"Forêt Elidora - 4"
SCENARIO_QUEST_GROUP_TITLE_11,"Forêt Elidora - 5"
SCENARIO_QUEST_GROUP_TITLE_12,"Forêt Elidora - 6"
SCENARIO_QUEST_GROUP_TITLE_13,"Montagne Ogria - 1"
SCENARIO_QUEST_GROUP_TITLE_14,"Montagne Ogria - 2"
SCENARIO_QUEST_GROUP_TITLE_15,"Montagne Ogria - 3"
SCENARIO_QUEST_GROUP_TITLE_16,"Montagne Ogria - 4"
SCENARIO_QUEST_GROUP_TITLE_17,"Montagne Ogria - 5"
SCENARIO_QUEST_GROUP_TITLE_18,"Montagne Ogria - 6"
SCENARIO_QUEST_GROUP_TITLE_19,"Plaines Galluah - 1"
SCENARIO_QUEST_GROUP_TITLE_20,"Plaines Galluah - 2"
SCENARIO_QUEST_GROUP_TITLE_21,"Plaines Galluah - 3"
SCENARIO_QUEST_GROUP_TITLE_22,"Plaines Galluah - 4"
SCENARIO_QUEST_GROUP_TITLE_23,"Plaines Galluah - 5"
SCENARIO_QUEST_GROUP_TITLE_24,"Plaines Galluah - 6"
SCENARIO_QUEST_GROUP_TITLE_25,"Rivage Arrovina - 1"
SCENARIO_QUEST_GROUP_TITLE_26,"Rivage Arrovina - 2"
SCENARIO_QUEST_GROUP_TITLE_27,"Rivage Arrovina - 3"
SCENARIO_QUEST_GROUP_TITLE_28,"Rivage Arrovina - 4"
SCENARIO_QUEST_GROUP_TITLE_29,"Rivage Arrovina - 5"
SCENARIO_QUEST_GROUP_TITLE_30,"Rivage Arrovina - 6"
SCENARIO_QUEST_GROUP_TITLE_31,"Désert Aegina - 1"
SCENARIO_QUEST_GROUP_TITLE_32,"Désert Aegina - 2"
SCENARIO_QUEST_GROUP_TITLE_33,"Désert Aegina - 3"
SCENARIO_QUEST_GROUP_TITLE_34,"Désert Aegina - 4"
SCENARIO_QUEST_GROUP_TITLE_35,"Désert Aegina - 5"
SCENARIO_QUEST_GROUP_TITLE_36,"Désert Aegina - 6"
SCENARIO_QUEST_GROUP_TITLE_37,"Montagne Enneigée Terre-Venteuse - 1"
SCENARIO_QUEST_GROUP_TITLE_38,"Montagne Enneigée Terre-Venteuse - 2"
SCENARIO_QUEST_GROUP_TITLE_39,"Montagne Enneigée Terre-Venteuse - 3"
SCENARIO_QUEST_GROUP_TITLE_40,"Volcan Dragia - 1"
SCENARIO_QUEST_GROUP_TITLE_41,"Volcan Dragia - 2"
SCENARIO_QUEST_GROUP_TITLE_42,"Volcan Dragia - 3"
SCENARIO_QUEST_GROUP_TITLE_43,"Volcan Dragia - 4"
SCENARIO_QUEST_GROUP_TITLE_44,"Volcan Dragia - 5"
SCENARIO_QUEST_GROUP_TITLE_45,"Volcan Dragia - 6"
SCENARIO_QUEST_GROUP_TITLE_46,"Marais de Gargoss - 1"
SCENARIO_QUEST_GROUP_TITLE_47,"Marais de Gargoss - 2"
SCENARIO_QUEST_GROUP_TITLE_48,"Marais de Gargoss - 3"
SCENARIO_QUEST_GROUP_TITLE_49,"Marais de Gargoss - 4"
SCENARIO_QUEST_GROUP_TITLE_50,"Marais de Gargoss - 5"
SCENARIO_QUEST_GROUP_TITLE_51,"Marais de Gargoss - 6"
QUEST_DETAIL_INFO_TITLE,"Détails de la quête"
SCENARIO_QUEST_TITLE_101_RE,"Complétez 1-4 Mode Easy"
SCENARIO_QUEST_TITLE_102_RE,"Équipez 3 Équipements Supérieures à Commun"
SCENARIO_QUEST_TITLE_103_RE,"Atteignez le niv. 4 avec 1 héros"
SCENARIO_QUEST_TITLE_104_RE,"Gagnez une Bataille x1"
SCENARIO_QUEST_TITLE_105_RE,"Améliorez 2 Équipementsà +1"
SCENARIO_QUEST_TITLE_106_RE,"Complétez 1-11 Mode Easy"
SCENARIO_QUEST_TITLE_201_RE,"Complétez 1-13 Mode Easy"
SCENARIO_QUEST_TITLE_202_RE,"Atteignez le niv. 5 avec 1 héros"
SCENARIO_QUEST_TITLE_203_RE,"Gagnez une Bataille x2"
SCENARIO_QUEST_TITLE_204_RE,"Éveillez 1 Héros à 2 Étoiles"
SCENARIO_QUEST_TITLE_205_RE,"Améliorez 1 Équipement à +3"
SCENARIO_QUEST_TITLE_206_RE,"Complétez 1-16 Mode Easy"
SCENARIO_QUEST_TITLE_301_RE,"Invoquez Objet x1"
SCENARIO_QUEST_TITLE_302_RE,"Équipez-vous de 1 équipement inhabituel ou plus"
SCENARIO_QUEST_TITLE_303_RE,"Atteignez le niv. 6 avec 2 héros"
SCENARIO_QUEST_TITLE_304_RE,"Gagnez une Bataille x2"
SCENARIO_QUEST_TITLE_305_RE,"Apprenez Attribut de compétence Ⅱ x1"
SCENARIO_QUEST_TITLE_306_RE,"Complétez 1-20 Mode Easy"
SCENARIO_QUEST_TITLE_401_RE,"Entrez Crypte Royale Antique x1"
SCENARIO_QUEST_TITLE_402_RE,"Achetez un objet à la Boutique Générale de May x1"
SCENARIO_QUEST_TITLE_403_RE,"Broyez Objets x1"
SCENARIO_QUEST_TITLE_404_RE,"Gagnez une Bataille x2"
SCENARIO_QUEST_TITLE_405_RE,"Atteignez le niv. 9 avec 2 héros"
SCENARIO_QUEST_TITLE_406_RE,"Entrez Arènex 1"
SCENARIO_QUEST_TITLE_501_RE,"Complétez 1-1 Mode Normal"
SCENARIO_QUEST_TITLE_502_RE,"Améliorez 1 Équipement à +5"
SCENARIO_QUEST_TITLE_503_RE,"Améliorez Options Équipement x1"
SCENARIO_QUEST_TITLE_504_RE,"Entrez dans la Prison x1"
SCENARIO_QUEST_TITLE_505_RE,"Complétez 1-11 Mode Hard"
SCENARIO_QUEST_TITLE_506_RE,"Équipez-vous de 4 équipement inhabituel ou plus"
SCENARIO_QUEST_TITLE_601_RE,"Complétez Dépôt de Poudre 1"
SCENARIO_QUEST_TITLE_602_RE,"Invoquez Objet x1"
SCENARIO_QUEST_TITLE_603_RE,"Gagnez une Bataille x3"
SCENARIO_QUEST_TITLE_604_RE,"Atteignez le niv. 17 avec 2 héros"
SCENARIO_QUEST_TITLE_605_RE,"Améliorez 3 Équipement à +5"
SCENARIO_QUEST_TITLE_606_RE,"Éveillez 3 Héros à 2 Étoiles"
SCENARIO_QUEST_TITLE_701_RE,"Complétez 2-1 Mode Easy"
SCENARIO_QUEST_TITLE_702_RE,"Améliorez 1 Équipement à +7"
SCENARIO_QUEST_TITLE_703_RE,"Acheter 1 objet à la boutique générale de May"
SCENARIO_QUEST_TITLE_704_RE,"Réinitialiser 1 fois la liste dans la boutique générale de May"
SCENARIO_QUEST_TITLE_705_RE,"Atteignez le niv. 19 avec 2 héros"
SCENARIO_QUEST_TITLE_706_RE,"Complétez 2-5 Mode Easy"
SCENARIO_QUEST_TITLE_801_RE,"Gagnez une Bataille x3"
SCENARIO_QUEST_TITLE_802_RE,"Équipez-vous de 6 équipements raresou plus"
SCENARIO_QUEST_TITLE_803_RE,"Invoquez Objet x1"
SCENARIO_QUEST_TITLE_804_RE,"Ajouter un ami ou formuler 1 demandes d'ami"
SCENARIO_QUEST_TITLE_805_RE,"Échanger des points d'entente avec 1 amis"
SCENARIO_QUEST_TITLE_806_RE,"Complétez 2-10 Mode Easy"
SCENARIO_QUEST_TITLE_901_RE,"Améliorez 3 Équipement à +6"
SCENARIO_QUEST_TITLE_902_RE,"Invoquez Objet x1"
SCENARIO_QUEST_TITLE_903_RE,"Entrez dans la Prison x1"
SCENARIO_QUEST_TITLE_904_RE,"Améliorez Options Équipement x2"
SCENARIO_QUEST_TITLE_905_RE,"Atteignez le niv. 21 avec 2 héros"
SCENARIO_QUEST_TITLE_906_RE,"Complétez 2-15 Mode Easy"
SCENARIO_QUEST_TITLE_1001_RE,"Améliorez 4 Équipement à +6"
SCENARIO_QUEST_TITLE_1002_RE,"Invoquez Objet x1"
SCENARIO_QUEST_TITLE_1003_RE,"Gagnez une Bataille x3"
SCENARIO_QUEST_TITLE_1004_RE,"Équipez-vous de 8 équipements raresou plus"
SCENARIO_QUEST_TITLE_1005_RE,"Apprenez Attribut de compétence Ⅱ x2"
SCENARIO_QUEST_TITLE_1006_RE,"Complétez 2-21 Mode Easy"
SCENARIO_QUEST_TITLE_1101_RE,"Complétez 2-1 Mode Normal"
SCENARIO_QUEST_TITLE_1102_RE,"Entrez Crypte Royale Antique x1"
SCENARIO_QUEST_TITLE_1103_RE,"Améliorez 1 Équipement à +7"
SCENARIO_QUEST_TITLE_1104_RE,"Gagnez une Bataille x3"
SCENARIO_QUEST_TITLE_1105_RE,"Entrez Arène x2"
SCENARIO_QUEST_TITLE_1106_RE,"Complétez 2-21 Mode Hard"
SCENARIO_QUEST_TITLE_1201_RE,"Complétez Avant-Poste Tribal Ailes-Sanglantes 1"
SCENARIO_QUEST_TITLE_1202_RE,"Apprenez Attribut de compétence Ⅱ x3"
SCENARIO_QUEST_TITLE_1203_RE,"Invoquez Objet x1"
SCENARIO_QUEST_TITLE_1204_RE,"Gagnez une Bataille x3"
SCENARIO_QUEST_TITLE_1205_RE,"Atteignez le niv. 25 avec 2 héros"
SCENARIO_QUEST_TITLE_1206_RE,"Éveillez 2 Héros à 3 Étoiles"
SCENARIO_QUEST_TITLE_1301_RE,"Complétez 3-1 Mode Easy"
SCENARIO_QUEST_TITLE_1302_RE,"Ajouter un ami ou formuler 2 demandes d'ami"
SCENARIO_QUEST_TITLE_1303_RE,"Échanger des points d'entente avec 2 amis"
SCENARIO_QUEST_TITLE_1304_RE,"Équipez-vous de 4 équipements héroïquesou plus"
SCENARIO_QUEST_TITLE_1305_RE,"Achetez un objet à la Boutique Générale de May x1"
SCENARIO_QUEST_TITLE_1306_RE,"Complétez 3-6 Mode Easy"
SCENARIO_QUEST_TITLE_1401_RE,"Invoquez Objet x1"
SCENARIO_QUEST_TITLE_1402_RE,"Complétez 3-10-1 Mode Easy"
SCENARIO_QUEST_TITLE_1403_RE,"Broyez Objets x3"
SCENARIO_QUEST_TITLE_1404_RE,"Gagnez une Bataille x3"
SCENARIO_QUEST_TITLE_1405_RE,"Améliorez Options Équipement x2"
SCENARIO_QUEST_TITLE_1406_RE,"Complétez 3-11 Mode Easy"
SCENARIO_QUEST_TITLE_1501_RE,"Atteignez le niv. 30 avec 3 héros"
SCENARIO_QUEST_TITLE_1502_RE,"Améliorez 3 Équipement à +8"
SCENARIO_QUEST_TITLE_1503_RE,"Gagnez une Bataille x3"
SCENARIO_QUEST_TITLE_1504_RE,"S'équiper du flacon d'expérience vide"
SCENARIO_QUEST_TITLE_1505_RE,"Utiliser 1 booster EXP"
SCENARIO_QUEST_TITLE_1506_RE,"Complétez 3-16 Mode Easy"
SCENARIO_QUEST_TITLE_1601_RE,"Entrez Arène x2"
SCENARIO_QUEST_TITLE_1602_RE,"Complétez 3-18-1 Mode Easy"
SCENARIO_QUEST_TITLE_1603_RE,"Entrez dans la Prison x1"
SCENARIO_QUEST_TITLE_1604_RE,"Invoquez Objet x1"
SCENARIO_QUEST_TITLE_1605_RE,"Utiliser 1 booster or"
SCENARIO_QUEST_TITLE_1606_RE,"Complétez 3-22 Mode Easy"
SCENARIO_QUEST_TITLE_1701_RE,"Complétez 3-1 Mode Normal"
SCENARIO_QUEST_TITLE_1702_RE,"Utiliser 1 booster EXP"
SCENARIO_QUEST_TITLE_1703_RE,"Complétez 3-1 Mode Hard"
SCENARIO_QUEST_TITLE_1704_RE,"Gagnez une Bataille x3"
SCENARIO_QUEST_TITLE_1705_RE,"Améliorez 2 Équipement à +9"
SCENARIO_QUEST_TITLE_1706_RE,"Complétez 3-22 Mode Hard"
SCENARIO_QUEST_TITLE_1801_RE,"Apprenez Attribut de compétence Ⅲ x1"
SCENARIO_QUEST_TITLE_1802_RE,"Complétez Vallée de la Terre Rouge 1"
SCENARIO_QUEST_TITLE_1803_RE,"Atteignez le niv. 35 avec 3 héros"
SCENARIO_QUEST_TITLE_1804_RE,"Invoquez Objet x1"
SCENARIO_QUEST_TITLE_1805_RE,"Améliorez 3 Équipement à +9"
SCENARIO_QUEST_TITLE_1806_RE,"Éveillez 3 héros à 3 Étoiles"
SCENARIO_QUEST_TITLE_1901_RE,"Complétez 4-1 Mode Easy"
SCENARIO_QUEST_TITLE_1902_RE,"Utiliser un objet pour regagner de l'Endurance"
SCENARIO_QUEST_TITLE_1903_RE,"Apprenez Attribut de compétence Ⅲ x2"
SCENARIO_QUEST_TITLE_1904_RE,"Améliorez 1 Équipement à +10"
SCENARIO_QUEST_TITLE_1905_RE,"Entrez Crypte Royale Antique x1"
SCENARIO_QUEST_TITLE_1906_RE,"Complétez 4-6 Mode Easy"
SCENARIO_QUEST_TITLE_2001_RE,"Améliorez 2 Équipement à +10"
SCENARIO_QUEST_TITLE_2002_RE,"Améliorez Équipement Options x3"
SCENARIO_QUEST_TITLE_2003_RE,"Gagnez une Bataille x2"
SCENARIO_QUEST_TITLE_2004_RE,"Achetez un objet à la Boutique Générale de May x1"
SCENARIO_QUEST_TITLE_2005_RE,"Réinitialiser 1 fois la liste dans la boutique générale de May"
SCENARIO_QUEST_TITLE_2006_RE,"Complétez 4-11 Mode Easy"
SCENARIO_QUEST_TITLE_2101_RE,"Équipez-vous de 11 équipements héroïquesou plus"
SCENARIO_QUEST_TITLE_2102_RE,"Ajouter un ami ou formuler 2 demandes d'ami"
SCENARIO_QUEST_TITLE_2103_RE,"Échanger des points d'entente avec 2 amis"
SCENARIO_QUEST_TITLE_2104_RE,"Complétez 4-11-1 Mode Easy"
SCENARIO_QUEST_TITLE_2105_RE,"Invoquez Objet x1"
SCENARIO_QUEST_TITLE_2106_RE,"Complétez 4-16 Mode Easy"
SCENARIO_QUEST_TITLE_2201_RE,"Broyez Objets x3"
SCENARIO_QUEST_TITLE_2202_RE,"Complétez 4-16-1 Mode Easy"
SCENARIO_QUEST_TITLE_2203_RE,"Éveillez 1 Héros à 4 Étoiles"
SCENARIO_QUEST_TITLE_2204_RE,"Gagnez une Bataille x2"
SCENARIO_QUEST_TITLE_2205_RE,"Atteignez le niv. 40 avec 3 héros"
SCENARIO_QUEST_TITLE_2206_RE,"Complétez 4-21 Mode Easy"
SCENARIO_QUEST_TITLE_2301_RE,"Complétez 4-1 Mode Normal"
SCENARIO_QUEST_TITLE_2302_RE,"Atteignez le niv. 43 avec 3 héros"
SCENARIO_QUEST_TITLE_2303_RE,"Entrez Arène x3"
SCENARIO_QUEST_TITLE_2304_RE,"Complétez 4-21 Mode Normal"
SCENARIO_QUEST_TITLE_2305_RE,"Améliorez 2 Équipement to +11"
SCENARIO_QUEST_TITLE_2306_RE,"Complétez 4-21 Mode Hard"
SCENARIO_QUEST_TITLE_2401_RE,"Complétez Autel du Mort-Vivant 1"
SCENARIO_QUEST_TITLE_2402_RE,"Gagnez une Bataille x2"
SCENARIO_QUEST_TITLE_2403_RE,"Améliorez 3 Équipement à +12"
SCENARIO_QUEST_TITLE_2404_RE,"Entrez dans la Prison x1"
SCENARIO_QUEST_TITLE_2405_RE,"Atteignez le niv. 45 avec 3 héros"
SCENARIO_QUEST_TITLE_2406_RE,"Éveillez 4 héros à 4 Étoiles"
SCENARIO_QUEST_TITLE_2501_RE,"Complétez 5-1 Mode Easy"
SCENARIO_QUEST_TITLE_2502_RE,"Utiliser un objet pour regagner de l'Endurance"
SCENARIO_QUEST_TITLE_2503_RE,"Gagnez une Bataille x2"
SCENARIO_QUEST_TITLE_2504_RE,"Invoquez Objet x1"
SCENARIO_QUEST_TITLE_2505_RE,"Achetez un objet à la Boutique Générale de May x1"
SCENARIO_QUEST_TITLE_2506_RE,"Complétez 5-9 Mode Easy"
SCENARIO_QUEST_TITLE_2601_RE,"Utiliser 1 booster EXP"
SCENARIO_QUEST_TITLE_2602_RE,"Gagnez une Bataille x2"
SCENARIO_QUEST_TITLE_2603_RE,"Améliorez 4 Équipement à +12"
SCENARIO_QUEST_TITLE_2604_RE,"Utiliser 1 booster or"
SCENARIO_QUEST_TITLE_2605_RE,"Entrez Crypte Royale Antique x2"
SCENARIO_QUEST_TITLE_2606_RE,"Complétez 5-9-1 Mode Easy"
SCENARIO_QUEST_TITLE_2701_RE,"Équipez-vous de 12 équipements héroïquesou plus"
SCENARIO_QUEST_TITLE_2702_RE,"Améliorez Options Équipement x5"
SCENARIO_QUEST_TITLE_2703_RE,"S'équiper du flacon d'expérience vide"
SCENARIO_QUEST_TITLE_2704_RE,"Éveillez 1 Héros à 5 Étoiles"
SCENARIO_QUEST_TITLE_2705_RE,"Essayer de fabriquer 1 Fragment d'infini"
SCENARIO_QUEST_TITLE_2706_RE,"Complétez 5-15 Mode Easy"
SCENARIO_QUEST_TITLE_2801_RE,"Atteignez le niv. 47 avec 3 héros"
SCENARIO_QUEST_TITLE_2802_RE,"Gagnez une Bataille x2"
SCENARIO_QUEST_TITLE_2803_RE,"Entrer 1 fois dans le raid Dragon de Feu"
SCENARIO_QUEST_TITLE_2804_RE,"Achetez un objet à la Boutique Générale de May x1"
SCENARIO_QUEST_TITLE_2805_RE,"Complétez 5-12-1 Mode Easy"
SCENARIO_QUEST_TITLE_2806_RE,"Complétez 5-21 Mode Easy"
SCENARIO_QUEST_TITLE_2901_RE,"Complétez 5-1 Mode Normal"
SCENARIO_QUEST_TITLE_2902_RE,"Utiliser un objet pour regagner de l'Endurance"
SCENARIO_QUEST_TITLE_2903_RE,"Gagnez une Bataille x2"
SCENARIO_QUEST_TITLE_2904_RE,"Entrer 1 fois dans le raid Dragon de Givre"
SCENARIO_QUEST_TITLE_2905_RE,"Entrer 1 fois dans le raid Dragon venimeux"
SCENARIO_QUEST_TITLE_2906_RE,"Complétez 5-21 Mode Hard"
SCENARIO_QUEST_TITLE_3001_RE,"Complétez Entrée de la Forteresse de Noire-Épine 1"
SCENARIO_QUEST_TITLE_3002_RE,"Entrez Arène x2"
SCENARIO_QUEST_TITLE_3003_RE,"S'équiper du flacon d'expérience vide"
SCENARIO_QUEST_TITLE_3004_RE,"Améliorez 3 Équipement à +13"
SCENARIO_QUEST_TITLE_3005_RE,"Éveillez 4 Héros à 5 Étoiles"
SCENARIO_QUEST_TITLE_3006_RE,"Entrer 1 fois dans le raid Dragon Noir"
SCENARIO_QUEST_TITLE_3101_RE,"Complétez 6-1 Mode Easy"
SCENARIO_QUEST_TITLE_3102_RE,"Gagnez une Bataille x3"
SCENARIO_QUEST_TITLE_3103_RE,"Broyez Objet x2"
SCENARIO_QUEST_TITLE_3104_RE,"Apprenez Attribut de compétence Ⅲ x4"
SCENARIO_QUEST_TITLE_3105_RE,"Entrer 1 fois dans n'importe quel raid Dragon"
SCENARIO_QUEST_TITLE_3106_RE,"Améliorez Équipement Options x3"
SCENARIO_QUEST_TITLE_3201_RE,"Complétez 6-11 Mode Easy"
SCENARIO_QUEST_TITLE_3202_RE,"Essayer de fabriquer 1 pierre d'infini"
SCENARIO_QUEST_TITLE_3203_RE,"Entrer 2 fois dans n'importe quel raid Dragon"
SCENARIO_QUEST_TITLE_3204_RE,"Gagnez une Bataille x3"
SCENARIO_QUEST_TITLE_3205_RE,"Transcendez 1 héros"
SCENARIO_QUEST_TITLE_3206_RE,"Atteignez le niv. 60 avec 4 héros"
SCENARIO_QUEST_TITLE_3301_RE,"Complétez 6-5 Mode Normal"
SCENARIO_QUEST_TITLE_3302_RE,"Achetez un objet à la Boutique Générale de May x1"
SCENARIO_QUEST_TITLE_3303_RE,"Réinitialiser 1 fois la liste dans la boutique générale de May"
SCENARIO_QUEST_TITLE_3304_RE,"Apprenez Attribut de compétence Ⅳ x2"
SCENARIO_QUEST_TITLE_3305_RE,"Complétez 6-11 Mode Normal"
SCENARIO_QUEST_TITLE_3306_RE,"Fabriquer 2 objets"
SCENARIO_QUEST_TITLE_3401_RE,"Complétez 6-16 Mode Normal"
SCENARIO_QUEST_TITLE_3402_RE,"Broyez Objets x3"
SCENARIO_QUEST_TITLE_3403_RE,"Ajouter un ami ou formuler 1 demandes d'ami"
SCENARIO_QUEST_TITLE_3404_RE,"Complétez 6-21 Mode Normal"
SCENARIO_QUEST_TITLE_3405_RE,"Entrer 2 fois dans n'importe quel raid Dragon"
SCENARIO_QUEST_TITLE_3406_RE,"Transcendez 2 héros"
SCENARIO_QUEST_TITLE_3501_RE,"Complétez 6-5 Mode Hard"
SCENARIO_QUEST_TITLE_3502_RE,"S'équiper du flacon d'expérience vide"
SCENARIO_QUEST_TITLE_3503_RE,"Gagnez une Bataille x5"
SCENARIO_QUEST_TITLE_3504_RE,"Invoquez Objets x2"
SCENARIO_QUEST_TITLE_3505_RE,"Complétez 6-11 Mode Hard"
SCENARIO_QUEST_TITLE_3506_RE,"Atteignez le niv. 63 avec 4 héros"
SCENARIO_QUEST_TITLE_3601_RE,"Complétez 6-16 Mode Hard"
SCENARIO_QUEST_TITLE_3602_RE,"Gagnez une Bataille x3"
SCENARIO_QUEST_TITLE_3603_RE,"Améliorez 2 Équipement à +15"
SCENARIO_QUEST_TITLE_3604_RE,"Complétez 6-21 Mode Hard"
SCENARIO_QUEST_TITLE_3605_RE,"Apprenez Attribut de compétence Ⅳ x3"
SCENARIO_QUEST_TITLE_3606_RE,"Transcendez 3 héros"
SCENARIO_QUEST_TITLE_3701_RE,"Complétez 7-4 Mode Easy"
SCENARIO_QUEST_TITLE_3702_RE,"Atteignez le niv. 68 avec 5 héros"
SCENARIO_QUEST_TITLE_3703_RE,"Éveillez 6 Héros à 5 Étoiles"
SCENARIO_QUEST_TITLE_3704_RE,"Entrez Arène x3"
SCENARIO_QUEST_TITLE_3705_RE,"Améliorez 4 Équipement à +20"
SCENARIO_QUEST_TITLE_3706_RE,"Complétez 7-9 Mode Normal"
SCENARIO_QUEST_TITLE_3801_RE,"Augmentez 1 Héros au niveau de Transcendance 3"
SCENARIO_QUEST_TITLE_3802_RE,"Fabriquer 10 objets"
SCENARIO_QUEST_TITLE_3803_RE,"Améliorez 1 Équipement à +73"
SCENARIO_QUEST_TITLE_3804_RE,"Améliorez Options Équipement x10"
SCENARIO_QUEST_TITLE_3805_RE,"Augmentez 1 Héros au niveau de Transcendance 4"
SCENARIO_QUEST_TITLE_3806_RE,"Complétez 7-6 Mode Hard"
SCENARIO_QUEST_TITLE_3901_RE,"Complétez 7-12 Mode Hard"
SCENARIO_QUEST_TITLE_3902_RE,"Augmentez 3 Héros au niveau de Transcendance 4"
SCENARIO_QUEST_TITLE_3903_RE,"Améliorez 2 Équipement à +80"
SCENARIO_QUEST_TITLE_3904_RE,"Entrer 5 fois dans n'importe quel raid Dragon"
SCENARIO_QUEST_TITLE_3905_RE,"Atteignez le niv. 80 avec 6 héros"
SCENARIO_QUEST_TITLE_3906_RE,"Augmentez 7 Héros au niveau de Transcendance 5"
SCENARIO_QUEST_TITLE_4001_RE,"Terminer 8-1 en mode Easy"
SCENARIO_QUEST_TITLE_4002_RE,"Broyer 3 objets"
SCENARIO_QUEST_TITLE_4003_RE,"Entrer 3 fois dans un raid de dragon"
SCENARIO_QUEST_TITLE_4004_RE,"Entrer 3 fois dans l'arène"
SCENARIO_QUEST_TITLE_4005_RE,"Essayer de fabriquer 1 pierre d'infini"
SCENARIO_QUEST_TITLE_4006_RE,"Enchanter 1 objet"
SCENARIO_QUEST_TITLE_4101_RE,"Terminer 8-7 en mode Easy"
SCENARIO_QUEST_TITLE_4102_RE,"Essayer 3 fois d'éveiller de l'équipement"
SCENARIO_QUEST_TITLE_4103_RE,"Invoquer 1 objet"
SCENARIO_QUEST_TITLE_4104_RE,"Améliorer 1 pièce d'équipement à +81"
SCENARIO_QUEST_TITLE_4105_RE,"Enchanter 1 objet"
SCENARIO_QUEST_TITLE_4106_RE,"Terminer 8-26 en mode Easy"
