KEY,German
SCENARIO_QUEST_GROUP_TITLE_42,Dragia-Vulkan – 3
SCENARIO_QUEST_GROUP_TITLE_43,Dragia-Vulkan – 4
SCENARIO_QUEST_GROUP_TITLE_44,Dragia-Vulkan – 5
SCENARIO_QUEST_GROUP_TITLE_45,Dragia-Vulkan – 6
SCENARIO_QUEST_GROUP_TITLE_46,Sümpfe von Gargoss – 1
SCENARIO_QUEST_GROUP_TITLE_47,Sümpfe von Gargoss – 2
SCENARIO_QUEST_GROUP_TITLE_48,Sümpfe von Gargoss – 3
SCENARIO_QUEST_GROUP_TITLE_49,Sümpfe von Gargoss – 4
SCENARIO_QUEST_GROUP_TITLE_50,Sümpfe von Gargoss – 5
SCENARIO_QUEST_GROUP_TITLE_51,Sümpfe von Gargoss – 6
QUEST_DETAIL_INFO_TITLE,Quest-Details
SCENARIO_QUEST_TITLE_101_RE,Kläre 1-4 im Leicht-Modus
SCENARIO_QUEST_TITLE_102_RE,Lege 3 Ausr. über Gewöhnlich an
SCENARIO_QUEST_TITLE_103_RE,Bringe 1 Helden auf Lvl. 4
SCENARIO_QUEST_TITLE_104_RE,Gewinne einen Kampf 1x
SCENARIO_QUEST_TITLE_105_RE,Verstärke 2 Ausr.auf +1
SCENARIO_QUEST_TITLE_106_RE,Kläre 1-11 im Leicht-Modus
SCENARIO_QUEST_TITLE_201_RE,Kläre 1-13 im Leicht-Modus
SCENARIO_QUEST_TITLE_202_RE,Bringe 1 Helden auf Lvl. 5
SCENARIO_QUEST_TITLE_203_RE,Gewinne einen Kampf 2x
SCENARIO_QUEST_TITLE_204_RE,Erwecke 1 Held auf 2★
SCENARIO_QUEST_TITLE_205_RE,Verstärke 1 Ausr. auf +3
SCENARIO_QUEST_TITLE_206_RE,Kläre 1-16 im Leicht-Modus
SCENARIO_QUEST_TITLE_301_RE,Gegenstand 1x beschwören
SCENARIO_QUEST_TITLE_302_RE,Eine seltene oder bessere Ausrüstung anlegen
SCENARIO_QUEST_TITLE_303_RE,Bringe 2 Helden auf Lvl. 6
SCENARIO_QUEST_TITLE_304_RE,Gewinne einen Kampf 2x
SCENARIO_QUEST_TITLE_305_RE,Lerne Skill-Eigenschaften Ⅱ 1x
SCENARIO_QUEST_TITLE_306_RE,Kläre 1-20 im Leicht-Modus
SCENARIO_QUEST_TITLE_401_RE,Betrete Königl. Schatzkammer 1x
SCENARIO_QUEST_TITLE_402_RE,Kaufe 1x Gegenstand bei Mays Gemischtw.-Laden
SCENARIO_QUEST_TITLE_403_RE,Zerlege Gegenstände 1x
SCENARIO_QUEST_TITLE_404_RE,Gewinne einen Kampf 2x
SCENARIO_QUEST_TITLE_405_RE,Bringe 2 Helden auf Lvl. 9
SCENARIO_QUEST_TITLE_406_RE,Betrete Arena 1x
SCENARIO_QUEST_TITLE_501_RE,Kläre 1-1 auf im Normal-Modus
SCENARIO_QUEST_TITLE_502_RE,Verstärke 1 Ausr. auf +5
SCENARIO_QUEST_TITLE_503_RE,Verst. Ausr.-Optionen 1x
SCENARIO_QUEST_TITLE_504_RE,Betrete Kerker 1x
SCENARIO_QUEST_TITLE_505_RE,Kläre 1-11 im Schwer-Modus
SCENARIO_QUEST_TITLE_506_RE,Lege 4 oder mehr Seltene Ausrüstungsgegenstände an.
SCENARIO_QUEST_TITLE_601_RE,Kläre Schwarzschießpulver-Lager 1
SCENARIO_QUEST_TITLE_602_RE,Gegenstand 1x beschwören
SCENARIO_QUEST_TITLE_603_RE,Gewinne einen Kampf 3x
SCENARIO_QUEST_TITLE_604_RE,Bringe 2 Helden auf Lvl. 17
SCENARIO_QUEST_TITLE_605_RE,Verstärke 3 Ausr. auf +5
SCENARIO_QUEST_TITLE_606_RE,Erwecke 3 Held auf 2★
SCENARIO_QUEST_TITLE_701_RE,Kläre 2-1 im Leicht-Modus
SCENARIO_QUEST_TITLE_702_RE,Verstärke 1 Ausr. auf +7
SCENARIO_QUEST_TITLE_703_RE,Kaufe 1x Gegenstand bei Mays Gemischtw.-Laden
SCENARIO_QUEST_TITLE_704_RE,Liste von Mays Gemischtwarenladen zurücksetzen 1x
SCENARIO_QUEST_TITLE_705_RE,Bringe 2 Helden auf Lvl. 19
SCENARIO_QUEST_TITLE_706_RE,Kläre 2-5 im Leicht-Modus
SCENARIO_QUEST_TITLE_801_RE,Gewinne einen Kampf 3x
SCENARIO_QUEST_TITLE_802_RE,Lege 6 rare Ausr. oder besser an
SCENARIO_QUEST_TITLE_803_RE,Gegenstand 1x beschwören
SCENARIO_QUEST_TITLE_804_RE,Füge einen Freund hinzu oder stelle 1 Freundesanfragen
SCENARIO_QUEST_TITLE_805_RE,Tausche SP mit 1 Freunden aus
SCENARIO_QUEST_TITLE_806_RE,Kläre 2-10 im Leicht-Modus
SCENARIO_QUEST_TITLE_901_RE,Verstärke 3 Ausr. auf +6
SCENARIO_QUEST_TITLE_902_RE,Gegenstand 1x beschwören
SCENARIO_QUEST_TITLE_903_RE,Betrete Kerker 1x
SCENARIO_QUEST_TITLE_904_RE,Verst. Ausr.-Optionen 2x
SCENARIO_QUEST_TITLE_905_RE,Bringe 2 Helden auf Lvl. 21
SCENARIO_QUEST_TITLE_906_RE,Kläre 2-15 im Leicht-Modus
SCENARIO_QUEST_TITLE_1001_RE,Verstärke 4 Ausr. auf +6
SCENARIO_QUEST_TITLE_1002_RE,Gegenstand 1x beschwören
SCENARIO_QUEST_TITLE_1003_RE,Gewinne einen Kampf 3x
SCENARIO_QUEST_TITLE_1004_RE,Lege 8 rare Ausr. oder besser an
SCENARIO_QUEST_TITLE_1005_RE,Lerne Skill-Eigenschaften Ⅱ 2x
SCENARIO_QUEST_TITLE_1006_RE,Kläre 2-21 im Leicht-Modus
SCENARIO_QUEST_TITLE_1101_RE,Kläre 2-1 auf im Normal-Modus
SCENARIO_QUEST_TITLE_1102_RE,Betrete Königl. Schatzkammer 1x
SCENARIO_QUEST_TITLE_1103_RE,Verstärke 1 Ausr. auf +7
SCENARIO_QUEST_TITLE_1104_RE,Gewinne einen Kampf 3x
SCENARIO_QUEST_TITLE_1105_RE,Betrete Arena 2x
SCENARIO_QUEST_TITLE_1106_RE,Kläre 2-21 im Schwer-Modus
SCENARIO_QUEST_TITLE_1201_RE,Kläre Blutflügel-Außenposten 1
SCENARIO_QUEST_TITLE_1202_RE,Lerne Skill-Eigenschaften Ⅱ 3x
SCENARIO_QUEST_TITLE_1203_RE,Gegenstand 1x beschwören
SCENARIO_QUEST_TITLE_1204_RE,Gewinne einen Kampf 3x
SCENARIO_QUEST_TITLE_1205_RE,Bringe 2 Helden auf Lvl. 25
SCENARIO_QUEST_TITLE_1206_RE,Erwecke 2 Held auf 3★
SCENARIO_QUEST_TITLE_1301_RE,Kläre 3-1 im Leicht-Modus
SCENARIO_QUEST_TITLE_1302_RE,Füge einen Freund hinzu oder stelle 2 Freundesanfragen
SCENARIO_QUEST_TITLE_1303_RE,Tausche SP mit 2 Freunden aus
SCENARIO_QUEST_TITLE_1304_RE,Lege 4 heroische Ausr. oder besser an
SCENARIO_QUEST_TITLE_1305_RE,Kaufe 1x Gegenstand bei Mays Gemischtw.-Laden
SCENARIO_QUEST_TITLE_1306_RE,Kläre 3-6 im Leicht-Modus
SCENARIO_QUEST_TITLE_1401_RE,Gegenstand 1x beschwören
SCENARIO_QUEST_TITLE_1402_RE,Kläre 3-10-1 im Leicht-Modus
SCENARIO_QUEST_TITLE_1403_RE,Zerlege Gegenstände 3x
SCENARIO_QUEST_TITLE_1404_RE,Gewinne einen Kampf 3x
SCENARIO_QUEST_TITLE_1405_RE,Verst. Ausr.-Optionen 2x
SCENARIO_QUEST_TITLE_1406_RE,Kläre 3-11 im Leicht-Modus
SCENARIO_QUEST_TITLE_1501_RE,Bringe 3 Helden auf Lvl. 30
SCENARIO_QUEST_TITLE_1502_RE,Verstärke 3 Ausr. auf +8
SCENARIO_QUEST_TITLE_1503_RE,Gewinne einen Kampf 3x
SCENARIO_QUEST_TITLE_1504_RE,Rüste leere Flasche der Erfahrung aus
SCENARIO_QUEST_TITLE_1505_RE,Ein EP-Booster 1x verwenden
SCENARIO_QUEST_TITLE_1506_RE,Kläre 3-16 im Leicht-Modus
SCENARIO_QUEST_TITLE_1601_RE,Betrete Arena 2x
SCENARIO_QUEST_TITLE_1602_RE,Kläre 3-18-1 im Leicht-Modus
SCENARIO_QUEST_TITLE_1603_RE,Betrete Kerker 1x
SCENARIO_QUEST_TITLE_1604_RE,Gegenstand 1x beschwören
SCENARIO_QUEST_TITLE_1605_RE,Ein Gold-Booster 1x verwenden
SCENARIO_QUEST_TITLE_1606_RE,Kläre 3-22 im Leicht-Modus
SCENARIO_QUEST_TITLE_1701_RE,Kläre 3-1 auf im Normal-Modus
SCENARIO_QUEST_TITLE_1702_RE,Ein EP-Booster 1x verwenden
SCENARIO_QUEST_TITLE_1703_RE,Kläre 3-1 im Schwer-Modus
SCENARIO_QUEST_TITLE_1704_RE,Gewinne einen Kampf 3x
SCENARIO_QUEST_TITLE_1705_RE,Verstärke 2 Ausr. auf +9
SCENARIO_QUEST_TITLE_1706_RE,Kläre 3-22 im Schwer-Modus
SCENARIO_QUEST_TITLE_1801_RE,Lerne Skill-Eigenschaften Ⅲ 1x
SCENARIO_QUEST_TITLE_1802_RE,Kläre Tal der roten Erde 1
SCENARIO_QUEST_TITLE_1803_RE,Bringe 3 Helden auf Lvl. 35
SCENARIO_QUEST_TITLE_1804_RE,Gegenstand 1x beschwören
SCENARIO_QUEST_TITLE_1805_RE,Verstärke 3 Ausr. auf +9
SCENARIO_QUEST_TITLE_1806_RE,Erwecke 3 Helden auf 3★
SCENARIO_QUEST_TITLE_1901_RE,Kläre 4-1 im Leicht-Modus
SCENARIO_QUEST_TITLE_1902_RE,"Einen Gegenstand verwenden, um Ausdauer wiederaufzufüllen."
SCENARIO_QUEST_TITLE_1903_RE,Lerne Skill-Eigenschaften Ⅲ 2x
SCENARIO_QUEST_TITLE_1904_RE,Verstärke 1 Ausr. auf +10
SCENARIO_QUEST_TITLE_1905_RE,Betrete Königl. Schatzkammer 1x
SCENARIO_QUEST_TITLE_1906_RE,Kläre 4-6 im Leicht-Modus
SCENARIO_QUEST_TITLE_2001_RE,Verstärke 2 Ausr. auf +10
SCENARIO_QUEST_TITLE_2002_RE,Verst. Ausr.-Optionen 3x
SCENARIO_QUEST_TITLE_2003_RE,Gewinne einen Kampf 2x
SCENARIO_QUEST_TITLE_2004_RE,Kaufe 1x Gegenstand bei Mays Gemischtw.-Laden
SCENARIO_QUEST_TITLE_2005_RE,Liste von Mays Gemischtwarenladen zurücksetzen 1x
SCENARIO_QUEST_TITLE_2006_RE,Kläre 4-11 im Leicht-Modus
SCENARIO_QUEST_TITLE_2101_RE,Lege 11 heroische Ausr. oder besser an
SCENARIO_QUEST_TITLE_2102_RE,Füge einen Freund hinzu oder stelle 2 Freundesanfragen
SCENARIO_QUEST_TITLE_2103_RE,Tausche SP mit 2 Freunden aus
SCENARIO_QUEST_TITLE_2104_RE,Kläre 4-11-1 im Leicht-Modus
SCENARIO_QUEST_TITLE_2105_RE,Gegenstand 1x beschwören
SCENARIO_QUEST_TITLE_2106_RE,Kläre 4-16 im Leicht-Modus
SCENARIO_QUEST_TITLE_2201_RE,Zerlege Gegenstände 3x
SCENARIO_QUEST_TITLE_2202_RE,Kläre 4-16-1 im Leicht-Modus
SCENARIO_QUEST_TITLE_2203_RE,Erwecke 1 Held auf 4★
SCENARIO_QUEST_TITLE_2204_RE,Gewinne einen Kampf 2x
SCENARIO_QUEST_TITLE_2205_RE,Bringe 3 Helden auf Lvl. 40
SCENARIO_QUEST_TITLE_2206_RE,Kläre 4-21 im Leicht-Modus
SCENARIO_QUEST_TITLE_2301_RE,Kläre 4-1 auf im Normal-Modus
SCENARIO_QUEST_TITLE_2302_RE,Bringe 3 Helden auf Lvl. 43
SCENARIO_QUEST_TITLE_2303_RE,Betrete Arena 3x
SCENARIO_QUEST_TITLE_2304_RE,Kläre 4-21 auf im Normal-Modus
SCENARIO_QUEST_TITLE_2305_RE,Verst. 2 Ausr. auf +11
SCENARIO_QUEST_TITLE_2306_RE,Kläre 4-21 im Schwer-Modus
SCENARIO_QUEST_TITLE_2401_RE,Kläre Altar of the Undead 1
SCENARIO_QUEST_TITLE_2402_RE,Gewinne einen Kampf 2x
SCENARIO_QUEST_TITLE_2403_RE,Verstärke 3 Ausr. auf +12
SCENARIO_QUEST_TITLE_2404_RE,Betrete Kerker 1x
SCENARIO_QUEST_TITLE_2405_RE,Bringe 3 Helden auf Lvl. 45
SCENARIO_QUEST_TITLE_2406_RE,Erwecke 4 Helden auf 4★
SCENARIO_QUEST_TITLE_2501_RE,Kläre 5-1 im Leicht-Modus
SCENARIO_QUEST_TITLE_2502_RE,"Ein Gegenstand verwenden, um Ausdauer wiederaufzufüllen."
SCENARIO_QUEST_TITLE_2503_RE,Gewinne einen Kampf 2x
SCENARIO_QUEST_TITLE_2504_RE,Gegenstand 1x beschwören
SCENARIO_QUEST_TITLE_2505_RE,Kaufe 1x Gegenstand bei Mays Gemischtw.-Laden
SCENARIO_QUEST_TITLE_2506_RE,Kläre 5-9 im Leicht-Modus
SCENARIO_QUEST_TITLE_2601_RE,Ein EP-Booster 1x verwenden
SCENARIO_QUEST_TITLE_2602_RE,Gewinne einen Kampf 2x
SCENARIO_QUEST_TITLE_2603_RE,Verstärke 4 Ausr. auf +12
SCENARIO_QUEST_TITLE_2604_RE,Ein Gold-Booster 1x verwenden
SCENARIO_QUEST_TITLE_2605_RE,Betrete Königl. Schatzkammer 2x
SCENARIO_QUEST_TITLE_2606_RE,Kläre 5-9-1 im Leicht-Modus
SCENARIO_QUEST_TITLE_2701_RE,Lege 12 heroische Ausr. oder besser an
SCENARIO_QUEST_TITLE_2702_RE,Verst. Ausr.-Optionen 5x
SCENARIO_QUEST_TITLE_2703_RE,Rüste leere Flasche der Erfahrung aus
SCENARIO_QUEST_TITLE_2704_RE,Erwecke 1 Held auf 5★
SCENARIO_QUEST_TITLE_2705_RE,"Versuche, das Fragment der Ewigkeit 1x herzustellen"
SCENARIO_QUEST_TITLE_2706_RE,Kläre 5-15 im Leicht-Modus
SCENARIO_QUEST_TITLE_2801_RE,Bringe 3 Helden auf Lvl. 47
SCENARIO_QUEST_TITLE_2802_RE,Gewinne einen Kampf 2x
SCENARIO_QUEST_TITLE_2803_RE,Feuerdrache-Raid betreten 1x
SCENARIO_QUEST_TITLE_2804_RE,Kaufe 1x Gegenstand bei Mays Gemischtw.-Laden
SCENARIO_QUEST_TITLE_2805_RE,Kläre 5-12-1 im Leicht-Modus
SCENARIO_QUEST_TITLE_2806_RE,Kläre 5-21 im Leicht-Modus
SCENARIO_QUEST_TITLE_2901_RE,Kläre 5-1 auf im Normal-Modus
SCENARIO_QUEST_TITLE_2902_RE,"Ein Gegenstand verwenden, um Ausdauer wiederaufzufüllen"
SCENARIO_QUEST_TITLE_2903_RE,Gewinne einen Kampf 2x
SCENARIO_QUEST_TITLE_2904_RE,Frostdrache-Raid betreten 1x
SCENARIO_QUEST_TITLE_2905_RE,Giftdrache-Raid betreten 1x
SCENARIO_QUEST_TITLE_2906_RE,Kläre 5-21 im Schwer-Modus
SCENARIO_QUEST_TITLE_3001_RE,Kläre 1 Eingang zur Schwarzdornfestung
SCENARIO_QUEST_TITLE_3002_RE,Betrete Arena 2x
SCENARIO_QUEST_TITLE_3003_RE,Rüste leere Flasche der Erfahrung aus
SCENARIO_QUEST_TITLE_3004_RE,Verstärke 3 Ausr. auf +13
SCENARIO_QUEST_TITLE_3005_RE,Erwecke 4 Helden auf 5★
SCENARIO_QUEST_TITLE_3006_RE,Schwarzer-Drache-Raid betreten 1x
SCENARIO_QUEST_TITLE_3101_RE,Kläre 6-1 im Leicht-Modus
SCENARIO_QUEST_TITLE_3102_RE,Gewinne einen Kampf 3x
SCENARIO_QUEST_TITLE_3103_RE,Zerlege Gegenstand 2x
SCENARIO_QUEST_TITLE_3104_RE,Lerne Skill-Eigenschaften Ⅲ 4x
SCENARIO_QUEST_TITLE_3105_RE,Beliebigen Drachenraid betreten 1x
SCENARIO_QUEST_TITLE_3106_RE,Verst. Ausr.-Optionen 3x
SCENARIO_QUEST_TITLE_3201_RE,Kläre 6-11 im Leicht-Modus
SCENARIO_QUEST_TITLE_3202_RE,"Versuche, den Stein der Ewigkeit 1x herzustellen"
SCENARIO_QUEST_TITLE_3203_RE,Beliebigen Drachenraid betreten 2x
SCENARIO_QUEST_TITLE_3204_RE,Gewinne einen Kampf 3x
SCENARIO_QUEST_TITLE_3205_RE,Transzendiere 1 Held
SCENARIO_QUEST_TITLE_3206_RE,Bringe 4 Helden auf Lvl. 60
SCENARIO_QUEST_TITLE_3301_RE,Kläre 6-5 auf im Normal-Modus
SCENARIO_QUEST_TITLE_3302_RE,Kaufe 1x Gegenstand bei Mays Gemischtw.-Laden
SCENARIO_QUEST_TITLE_3303_RE,Liste von Mays Gemischtwarenladen zurücksetzen 1x
SCENARIO_QUEST_TITLE_3304_RE,Lerne Skill-Eigenschaften Ⅳ 2x
SCENARIO_QUEST_TITLE_3305_RE,Kläre 6-11 auf im Normal-Modus
SCENARIO_QUEST_TITLE_3306_RE,Beliebigen Gegenstand 2x herstellen
SCENARIO_QUEST_TITLE_3401_RE,Kläre 6-16 auf im Normal-Modus
SCENARIO_QUEST_TITLE_3402_RE,Zerlege Gegenstände 3x
SCENARIO_QUEST_TITLE_3403_RE,Füge einen Freund hinzu oder stelle 1 Freundesanfragen
SCENARIO_QUEST_TITLE_3404_RE,Kläre 6-21 auf im Normal-Modus
SCENARIO_QUEST_TITLE_3405_RE,Beliebigen Drachenraid betreten 2x
SCENARIO_QUEST_TITLE_3406_RE,Transzendiere 2 Helden
SCENARIO_QUEST_TITLE_3501_RE,Kläre 6-5 im Schwer-Modus
SCENARIO_QUEST_TITLE_3502_RE,Rüste leere Flasche der Erfahrung aus
SCENARIO_QUEST_TITLE_3503_RE,Gewinne einen Kampf 5x
SCENARIO_QUEST_TITLE_3504_RE,Beschwöre Gegenstände 2x
SCENARIO_QUEST_TITLE_3505_RE,Kläre 6-11 im Schwer-Modus
SCENARIO_QUEST_TITLE_3506_RE,Bringe 4 Helden auf Lvl. 63
SCENARIO_QUEST_TITLE_3601_RE,Kläre 6-16 im Schwer-Modus
SCENARIO_QUEST_TITLE_3602_RE,Gewinne einen Kampf 3x
SCENARIO_QUEST_TITLE_3603_RE,Verstärke 2 Ausr. auf +15
SCENARIO_QUEST_TITLE_3604_RE,Kläre 6-21 im Schwer-Modus
SCENARIO_QUEST_TITLE_3605_RE,Lerne Skill-Eigenschaften Ⅳ 3x
SCENARIO_QUEST_TITLE_3606_RE,Transzendiere 3 Held
SCENARIO_QUEST_TITLE_3701_RE,Kläre 7-4 im Leicht-Modus
SCENARIO_QUEST_TITLE_3702_RE,Bringe 5 Helden auf Lvl. 68
SCENARIO_QUEST_TITLE_3703_RE,Erwecke 6 Helden auf 5★
SCENARIO_QUEST_TITLE_3704_RE,Betrete Arena 3x
SCENARIO_QUEST_TITLE_3705_RE,Verstärke 4 Ausr. auf +20
SCENARIO_QUEST_TITLE_3706_RE,Kläre 7-9 auf im Normal-Modus
SCENARIO_QUEST_TITLE_3801_RE,Bringe 1 Helden auf Tr-3
SCENARIO_QUEST_TITLE_3802_RE,Beliebigen Gegenstand 10x herstellen
SCENARIO_QUEST_TITLE_3803_RE,Verstärke 1 Ausr. auf +73
SCENARIO_QUEST_TITLE_3804_RE,Verst. Ausr.-Optionen 10x
SCENARIO_QUEST_TITLE_3805_RE,Bringe 1 Helden auf Tr-4
SCENARIO_QUEST_TITLE_3806_RE,Kläre 7-6 im Schwer-Modus
SCENARIO_QUEST_TITLE_3901_RE,Kläre 7-12 im Schwer-Modus
SCENARIO_QUEST_TITLE_3902_RE,Bringe 3 Helden auf Tr-4
SCENARIO_QUEST_TITLE_3903_RE,Verstärke 2 Ausr. auf +80
SCENARIO_QUEST_TITLE_3904_RE,Beliebigen Drachenraid betreten 5x
SCENARIO_QUEST_TITLE_3905_RE,Bringe 6 Helden auf Lvl. 80
SCENARIO_QUEST_TITLE_3906_RE,Bringe 7 Helden auf Tr-5
SCENARIO_QUEST_TITLE_4001_RE,8-1 im Leicht-Modus abschließen
SCENARIO_QUEST_TITLE_4002_RE,Gegenstand 3x zerlegen
SCENARIO_QUEST_TITLE_4003_RE,Beliebigen Drachenraid betreten 3x
SCENARIO_QUEST_TITLE_4004_RE,Arena betreten 3x
SCENARIO_QUEST_TITLE_4005_RE,"Versuchen, den Stein der Ewigkeit herzustellen 1x"
SCENARIO_QUEST_TITLE_4006_RE,Gegenstand 1x verzaubern
SCENARIO_QUEST_TITLE_4101_RE,8-7 im Leicht-Modus abschließen
SCENARIO_QUEST_TITLE_4102_RE,Erweckung von Ausrüstung versuchen 3x
SCENARIO_QUEST_TITLE_4103_RE,Gegenstand 1x beschwören
SCENARIO_QUEST_TITLE_4104_RE,1 Ausrüstung auf +81 verstärken
SCENARIO_QUEST_TITLE_4105_RE,Gegenstand 1x verzaubern
SCENARIO_QUEST_TITLE_4106_RE,8-26 im Leicht-Modus abschließen
SCENARIO_QUEST_TITLE_4201_RE,Einen Kampf gewinnen 5x
SCENARIO_QUEST_TITLE_4202_RE,Bringe 6 Helden auf Lvl. 83
SCENARIO_QUEST_TITLE_4203_RE,Gegenstand 1x verzaubern
SCENARIO_QUEST_TITLE_4204_RE,8-5 im Normal-Modus abschließen
SCENARIO_QUEST_TITLE_4205_RE,Gegenstand 1x beschwören
