KEY,Thai
CS_CHE_H1_1_020,ฮ่าๆๆ ตัดเสื้อเป็นงานอดิเรกของหนูนะคะ
CS_CHE_H1_1_021,ว้าวว~ น่ารักมากอ่ะ!
CS_CHE_H1_1_022,ของหนูละ? ไหนของหนู?
CS_CHE_H1_1_023,เอ้อๆ พี่ตัดชุดไซส์เด็กด้วยแหละ ลองใส่มั้ย?
CS_CHE_H1_1_024,ลองๆ เร็วๆ !
CS_CHE_H1_1_025,โอเค~ แป๊ปนึงนะ เดี๋ยวเอามาให้ดู!
CS_CHE_H1_1_027,อ๊ากกกกกกกกก!
CS_CHE_H1_1_028,พี่ May คะ !! เป็นอะไรง่ะ ??
CS_CHE_H1_1_030,...ไม่มีการตอบ.. สงสัยต้องเข้าไปหาละแหละ
CS_CHE_H1_1_031,แงะ? มองไม่เห็นเลยยย!!
CS_CHE_H1_1_032,...อำนาจความมืดหรอ? ไม่หน่า.. รู้สึกแปลกๆ
CS_CHE_H1_1_034,...พี่ตัวสูงคะ.. นี่คือ..
CS_CHE_H1_1_035,....น่าจะใช่นะหนู..
CS_CHE_H1_1_036,อ๊ากกกกกก!!! ช่วยด้วยยย!!!!!!
CS_CHE_H1_2_001,..อือหือ.. ที่นี่ที่ไหนอ่ะ..?
CS_CHE_H1_2_002,แง เจ็บง่ะ... เจ็บหัว... แงแง
CS_CHE_H1_2_003,แต่ว่า.. พี่ May อยู้ไหนนน..? เอ๊ะ!
CS_CHE_H1_2_004,สลบเฉยๆมั้ง ไม่เห็นมีบาดเจ็บเลย
CS_CHE_H1_2_005,พี่ May ตื่นได้แล้ว! เดี๋ยวไม่สบายน้าา! พี่ๆๆๆๆ!
CS_CHE_H1_2_006,ห..หื..หืม... ห้ะ? พี่ Yanne...? Luna...?
CS_CHE_H1_2_007,ที่นี่ที่ไหนอ่ะ? ฉันไปเอาเสื้อให้ Luna อยู่ไม่ใช่หรอ...
CS_CHE_H1_2_008,ฉันกำลังหาเสื้อประมาณ 6ตัวที่หายไปในตู้เสื้อผ้าอยู่อ่ะ...
CS_CHE_H1_2_009,แปปนะ เดี๋ยวค่อยว่ากัน รู้สึกว่ามันต้องมีอะไรแน่ๆ
CS_CHE_H1_3_001,แปลกๆตั้งแต่มอนส์เตอร์ที่ใส่ฟักทองบนหัวละ
CS_CHE_H1_3_002,ไม่เหมือนมอนส์เตอร์ทั่วไปเลย
CS_CHE_H1_3_003,พี่ตัวสูงๆคะ นั้นจะทำลายเราป่ะเนี่ยย! ให้หนูจัดการเองเลยมั้ย?
CS_CHE_H1_3_004,แต่ว่าหัวมันดูน่ารักดีน้ะ!
CS_CHE_H1_3_005,อยากเอาไปวางในร้านค้าของพี่ May
CS_CHE_H1_3_006,ฮ่าๆๆ ของตกแต่งฟักทองมีอยู่แล้วนิ่..
CS_CHE_H1_3_007,พวกเขาดูไม่ค่อยจอยกับเรา เราว่าข้ามไปกันเถอะ
CS_CHE_H1_4_001,หยุดก่อน.. นั้นคือ..
CS_CHE_H1_4_002,...นั้นคืออะไรหรอ?..
CS_CHE_H1_4_003,ฉันก็ไม่แน่ใจเหมือนกัน.. อาจจะเป็นปิศาจที่ทำตัวเหมือนมนุษย์มั้ง..
CS_CHE_H1_4_004,เอ๊ะ? แต่ว่ามันมีตัวที่ไม่เหมือนกันด้วยนะ
CS_CHE_H1_4_006,ห้ะ? มีอะไรหรอ?
CS_CHE_H1_4_007,อ๋า.. คือเสื้อที่หาเมื่อกี้อ่ะ.. เป็นเสื้อตัวนั้นเลย..
CS_CHE_H1_4_008,หืม.. ได้แบบมาจากมัมมี่ที่ทะเลทราย Aegina หรอ..?
CS_CHE_H1_4_009,ทำไมมีแต่ผ้าพันเผลอ่ะ ? เจ็บมั้ย?
CS_CHE_H1_4_010,อ่า..ฮ่าๆๆๆ..
CS_CHE_H1_4_011,แต่เขาเป็นใครอ่ะ ทำไมเอาเสื้อเราไป..
CS_CHE_H1_4_012,รู้สึกว่าเป็นปีศาจเหมือนปีศาจแถวนี้แหละ...
CS_CHE_H1_4_013,แสดงว่าเป็นปีศาจใช่มั้ย? ขี้ขโมยยย เอาเสื้อของพี่ May มา!!!
CS_CHE_H1_4_014,เอาเสื้อของพี่ May มาเร็วววว!
CS_CHE_H1_4_015,Luna! ระวังตัวด้วยย!!!
CS_CHE_H1_4_016,???
CS_CHE_H1_4_017,รีบหรอ?
CS_CHE_H1_4_018,การโจมตีของ Luna ไม่ได้ผลอะไรเลย..
CS_CHE_H1_4_019,แง แต่การโจมตีของพี่ May ทีผลอยู่นะ..
CS_CHE_H1_4_020,...มันต้องมีอะไรแน่ๆ เกี่ยวกับชุดที่ May และปีศาจนั้นใส่..
CS_CHE_H1_4_021,เอ๊ะ แต่พี่ May เป็นคนที่ตัดชุดทั้งคู่ไม่ใช่หรอ?
CS_CHE_H1_4_022,อืมม น่าจะเกี่ยวกันเนอะ
CS_CHE_H1_4_024,May ยังมีชุดเหลืออยู่มั้ย?
CS_CHE_H1_4_025,มีอยู่ค่ะๆ ที่จะเอามาให้ Luna แล้วก็....
CS_CHE_H1_4_026,....มีอีกชุดนึง.. แฮ่ๆๆ
CS_CHE_H1_4_027,...?
CS_CHE_H1_4_028,ไหนๆ ขอดูก่อน
CS_CHE_H1_4_029,ว้าววว!! น่ารักกก!!! น่ารักจริงๆ!
CS_CHE_H1_4_030,ฮ่าๆๆ ขอบใจนะ Luna! น่ารักมากเลยอ่าา
CS_CHE_H1_4_032,มีแค่ชุดนี้ที่เหลืออยู่ใช่มั้ย?....
CS_CHE_H1_4_033,หืมม.. อายอ่ะ ฮ่าๆๆ
CS_CHE_H1_4_034,อ่าฮ่าๆๆ เย็นมั้ย?
CS_CHE_H1_4_035,ต...แต่เหมาะสมกับพี่นะคะ!
CS_CHE_H1_4_036,หูกระต่ายๆๆ!!!
CS_CHE_H1_4_037,พี่ตัวสููงๆเหมือนหนูเด๊ะๆเลยย!
CS_CHE_H1_4_038,ฮ่าๆๆ ทำไงได้เนอะ..
CS_CHE_H1_4_039,เท่าที่รู้สึกนะ.. คงต้องใส่ชุดที่ May ตัด..
CS_CHE_H1_4_040,เพื่อที่จะกำจัดปีศาจได้
CS_CHE_H1_4_041,งั้น.. ตั้งใจกันเถอะ
CS_CHE_H1_4_042,ตรงไปปปปปปปปป๊!!!!
CS_CHE_H1_4_043,ฮ่าๆๆ ดื้อจริงๆเลยเด็กคนนี้
CS_CHE_H1_4_044,ไปด้วยกันเถอะะ รอด้วยยย!!
CS_CHE_H1_4_045,เห้ยยย Luna ไปคนเดียวอันตรายนะ!! ไปด้วยกันน!!
CS_CHE_H1_5_001,แล้วเหลือ 3ชุดใช่มั้ยพี่ May?
CS_CHE_H1_5_002,ใช่!! เหลือแค่ครึ่งเดียวเอง!
CS_CHE_H1_5_003,แต่ทำไมชุดที่เค้าตัดมีพลังแบบนี้ด้วยอ่ะ..?
CS_CHE_H1_5_004,เห้ย ดูดิ่!! ปีศาจกลายเป็นลูกปัดแสงสว่างและเหลื่อแค่ชุดอ่ะ!! ตื่นเต้นมากๆเลย!!
CS_CHE_H1_5_005,แปลกเนอะ ไม่เคยเจอปีศาจที่ชำระล้างง่ายขนาดนี้เลย...
CS_CHE_H1_5_006,ตั้งใจหาอีก 3 ชุดและหาทางออกจากนี้ก่อนละกัน
CS_CHE_H1_5_007,เหมือนเจอปีศาจที่ใส่ชุดในนั้นอ่ะ..
CS_CHE_H1_5_008,ไปทางนุ้นต่อกัน
CS_CHE_H1_6_001,นี่สุดท้ายแล้วหรอ?
CS_CHE_H1_6_002,เราหาไป 5ชุดแล้วนิ่ เหลือแต่ชุดสุดท้าย
CS_CHE_H1_6_003,เอ๊ะ จะจบแล้วหรอ กำลังสนุกๆอยู่เลย
CS_CHE_H1_6_004,แต่เรามีปัญหาคือ.. เราไม่รู้ทางกลับบ้านนิ่..
CS_CHE_H1_6_005,ไปหาชุดให้ได้ก่อนละกันเนอะ
CS_CHE_H1_7_001,...? นั้นคือ...
CS_CHE_H1_7_002,มันดูแปลกๆนะ ชุดนั้นคือของ May ที่ตัดเองใช่มั้ย ?
CS_CHE_H1_7_003,ห้ะ? อ่ะ ใช่ค่ะ ! เป็นชุดที่หนูตัดครั้งแรก
CS_CHE_H1_7_004,...มันไม่ใช่ปีศาจแน่เลย
CS_CHE_H1_7_005,ใช่ นี่ไม่ได้เป็นปีศาจ เป็นแค่นักเวทย์ธรรมดา
CS_CHE_H1_7_006,....!!
CS_CHE_H1_7_007,ฮ่าๆๆ อย่าไปกลัว
CS_CHE_H1_7_008,ยินดีที่ได้รู้จักนะ May และขอโทษที่ทำให้วุ่นวาย
CS_CHE_H1_7_009,...คุณ Nyx? ใช่คุณ Nyx ป่ะคะ? นี่นึกว่าปีศาจแอบทำตัวเหมือนคุณ Nyx..
CS_CHE_H1_7_010,ฮ่าๆๆ ก็เป็นไปได้นะ
CS_CHE_H1_7_011,ชุดที่เราสั่ง ตัดสวยงามเลยนะ
CS_CHE_H1_7_012,ขอบคุณมากๆนะครับ
CS_CHE_H1_7_013,สั่งตัดชุดหรอ?
CS_CHE_H1_7_014,อ๋อ เขาชื่อ Nyx ที่เป็นนักเวทย์ที่เท่ห์
CS_CHE_H1_7_015,เขาเอาผ้าและอุปกรณ์ที่คุณภาพสูงที่สุดมาให้ ละสั่งชุดของเขาให้เราตัด
CS_CHE_H1_7_016,ก็เลยเราก็ตัดเป็นธีมเทศกาลแล้วก็ตัดตามใจตัวเราเองด้วย..
CS_CHE_H1_7_017,ชุดที่เราตามหาถึงนี่อ่ะนะ..
CS_CHE_H1_7_018,ตัดมาจากอุปกรณ์ที่เขาให้มาหรอ?
CS_CHE_H1_7_019,ก็น่าจะเป็นงั้นแหละครับ แต่เราต้องรีบใช้ไง ก็เลยเราไปเอาเร็วเกินไป
CS_CHE_H1_7_020,แต่เราทำให้พวกเธอวุ่นวาย..
CS_CHE_H1_7_021,ขอโทษจริงๆนะครับ
CS_CHE_H1_7_022,อ๋อ ไม่เป็นไรค่ะ คุณจ่ายค่าตัดชุดไปแถมเอาอุปกรณ์ดีๆมาให้หนูอีก...
CS_CHE_H1_7_023,แต่ว่าอธิบายสถานการณ์นี้ให้หนูเข้าใจหน่อยได้มั้ยคะ?...
CS_CHE_H1_7_024,อืม ขอโทษนะ ไม่มีเวลา
CS_CHE_H1_7_025,แต่ว่า เป็นคู่แข่งให้ผมได้มั้ยครับ
CS_CHE_H1_7_026,คู่แข่ง?
CS_CHE_H1_7_027,ต่อสู้ไงครับ ผมทำทดสอบแล้วมันมีการผิดพลาด ตอนนี้ควบคุมร่างกายตัวเองไม่ค่อยได้เลยครับ
CS_CHE_H1_7_028,ปีศาจ? ปีศาจทำแบบนี้หรอ?
CS_CHE_H1_7_029,ใช่ครับ นี่ก็พยายามอยู่นะ แต่ไม่ไหวแล้ว ช่วยหน่อย
CS_CHE_H1_7_030,หืมม แต่ว่า..
CS_CHE_H1_7_031,คุณเป็นคนที่ทำให้เราอยู่ในสถานการณ์นี้และทำลายเราใช่ป่ะ?
CS_CHE_H1_7_032,...อืม แต่ผมไม่ได้ตั้งใจนะครับ..
CS_CHE_H1_7_033,ชั่งมันเถอะ
CS_CHE_H1_7_034,พี่ตัวสูงๆคะ โกรธหรอคะ..
CS_CHE_H1_7_035,อ่ะฮ่าๆๆๆ
CS_CHE_H1_8_001,พอแล้วๆ ใจเย็นๆก่อน ปีศาจนั้นก็ชำระล้างกันไปแล้วนิ่
CS_CHE_H1_8_002,...โถ่ เก่งแต่ปากเนอะ ทั้งๆที่ยังไม่ได้โดนตี
CS_CHE_H1_8_003,ฮ่าๆๆ จะฆ่าผมหรอครับ
CS_CHE_H1_8_004,เธอคือผู้พิฆาตมังกร Yanne ..
CS_CHE_H1_8_005,เชอะ.. ได้ๆ
CS_CHE_H1_8_006,ได้กำจัดปีศาจก็พอใจละ แล้วทางออกอยู่ไหนหรอ
CS_CHE_H1_8_007,หืม? อยากออกอยากกลับตอนไหนก็กลับได้นะครับ เพราะที่นี่เป็นที่ๆผมสร้างเอง..
CS_CHE_H1_8_008,เป็นไปได้เพราะกำจัดปีศาจหมดแล้ว
CS_CHE_H1_8_009,อ่ะ ประตูออกอยู่ข้างหลังผมนะ อยากกลับก็กลับๆ
CS_CHE_H1_8_010,หนูมีคำถามค่ะ!
CS_CHE_H1_8_011,ลุงตาสองสีคะ ทำทดสอบเรื่องไรหรอคะ?
CS_CHE_H1_8_012,ตาสองสี.. ฮ่าๆๆ สาวน้อยทีความกล้า
CS_CHE_H1_8_013,หืม รู้แล้วว่า วัน Halloween ที่เป็นวันจดจำผู้ที่เสียชีวิตไป ใช่มั้ย?
CS_CHE_H1_8_014,แต่บางทีปีศาจชอบมายุ่งกับมนุษย์ในวันนี้แล้วทำลายไปทั่ว
CS_CHE_H1_8_015,ก็เลยจัดกิจกรรมให้ปีศาจเพื่อที่จะไม่ให้ไปยุ่งกับมนุษย์
CS_CHE_H1_8_016,มันก็ไม่เวิคเท่าไหร่ ถือว่าพวกเธอช่วยเยอะมาก
CS_CHE_H1_8_017,เอ๊ะ แสดงว่าที่ผ่านมาเราได้สนุกกับปีศาจอ่ะดิ
CS_CHE_H1_8_018,ใช่เลย ฮ่าๆๆ
CS_CHE_H1_8_019,แต่มันเกี่ยวอะไรกับชุดของพี่ May ละ?
CS_CHE_H1_8_020,แค่อยากจะทำอะไรให้ปีศาจที่พวกปีศาจอยากทำ
CS_CHE_H1_8_021,"มีปีศาจที่อยากต่อสู้อย่างสนุก, ปีศาจที่อยากกินของอร่อย และปีศาจที่อยากใส่ชุดสวยๆ"
CS_CHE_H1_8_022,ก็เลยสั่งชุดจากน้อง May เพื่อที่จะทำให้ปีศาจไม่เสียใจ
CS_CHE_H1_8_023,ชุดที่ Yanne ใส่ก็เป็นความสุขของปีศาจตัวนึง
CS_CHE_H1_8_026,หรือเราเข้าใจผิด? อ๋อหรือว่าตัดชุดนั้นมาจากอุปกรณืที่เหลือ..
CS_CHE_H1_8_027,อ่ะ ฮ่าๆๆๆๆๆ ไม่ไม่ไม่ไม่ไม่ไม่นะ!!!!!!!
CS_CHE_H1_8_028,...หืมม? May เคยบอกว่าชอบการตัดชุดนิ่...
CS_CHE_H1_8_029,ว่าแล้ว ทำไมถึงชุดแต่ละตัวเป็นอย่างงี้..
CS_CHE_H1_8_030,คงเป็นคนที่ชอบผจญภัย
CS_CHE_H1_8_031,เอ๊ะ? งั้นเราก็ต้องใส่ชุดเพื่อที่จะกำจัดปีศาจหรอ?
CS_CHE_H1_8_032,อืม? นี่เป็นที่ของเรา แต่ไม่เคยสร้างกฎหมายแบบนั้นเลย อย่าไปคิดมาก
CS_CHE_H1_8_033,ฮ่าๆ หรือว่าอาจจะเป็นเพราะความคิดของปีศาจบางตัวที่ไม่อยากไปยุ่งกับมนุษย์ก็เป็นไปได้นะ
CS_CHE_H1_8_034,แต่หนูสนุกกับปีศาจแล้วนะ ทำให้เขากินแครอทด้วยแหละ อิอิ ดีใจจัง!
CS_CHE_H1_8_035,ฮิ๊ๆ ขอให้พวกเขาไปอยู่ที่สวรรค์แครอท!! เย่เย่
CS_CCE_C1_1_001,หืม? นั่นใช่ท่านหญิงแห่งดาฟเนลหรือเปล่า อะไรทำให้ท่านมาอยู่ที่นี่ได้
CS_CCE_C1_1_002,CONVERSATION_SURPRISE
CS_CCE_C1_1_003,...องค์ราชินีแห่งแพนเธโอเนีย...!
CS_CCE_C1_1_004,ชู่ว ข้าอุตส่าห์เก็บความลับไว้จนมาถึง Orvelia นครแห่งอัศวินเลยนะ
CS_CCE_C1_1_005,ไม่จำเป็นต้องพูดจาสุภาพในที่สาธารณะแบบนี้หรอก
CS_CCE_C1_1_006,ถ้างั้น เอางี้เป็นไง
CS_CCE_C1_1_007,...?
CS_CCE_C1_1_008,วันนี้ทั้งวันเจ้าจะเป็นเพื่อนของข้า
CS_CCE_C1_1_009,มาทักทายกันใหม่เถอะ
CS_CCE_C1_1_010,หวัดดี Aisha! เช้านี้สดใสจังเลยเนาะ
CS_CCE_C1_1_011,CONVERSATION_SURPRISE
CS_CCE_C1_1_012,อืม.. คะ..ค่ะ Artemia เช้านี้..สดใสดีจังค่ะ
CS_CCE_C1_1_013,ตั้งแต่งานฉลองที่ปราสาทก็ไม่ได้พบกันเลย
CS_CCE_C1_1_014,มาทำอะไรที่ Orvelia คะ?
CS_CCE_C1_1_015,ฮืมมม ก็เพราะว่าเป็น...คริสมาสต์น่ะสิ ถึงข้าจะไม่รู้ก็เถอะว่าเค้าฉลองอะไรกัน
CS_CCE_C1_1_016,ข้าได้ยินมาว่าเป็นเทศกาลที่มีความหมายมาก ก็เลยอยากมาสัมผัสเองไงล่ะ
CS_CCE_C1_1_017,เทศกาลปีนี้ชื่้องานว่า ...'เทศกาลซานต้าลับๆ'...ใช่มั้ยนะ?
CS_CCE_C1_1_018,อ้ะ ใช่ค่ะ เทศกาลปีนี้แตกต่างกว่าเดิมเยอะเลย
CS_CCE_C1_1_019,สต๊าฟเอาพวกมอนสเตอร์ปลอมไปวางให้ทั่ว แล้วพวกมอนสเตอร์ก็แจกเหรียญ
CS_CCE_C1_1_020,แล้วก็เอาเหรียญไปแลกแจกของขวัญให้กับเด็กๆในหมู่บ้านได้ด้วยค่ะ
CS_CCE_C1_1_021,โอ๊ะ แล้วทำไมลูกสาวตระกูลสูงศักดิ์อย่างเจ้าถึงมาเข้าร่วมงานเทศกาลแบบนี้ล่ะ
CS_CCE_C1_1_022,สิทธิพิเศษต้องมีข้อผูกมัดเป็นธรรมดา มันเป็นหน้าที่ของเราผู้สูงศักดิ์ที่ต้องทำเพื่อประชาชนค่ะ
CS_CCE_C1_1_023,ไม่ว่าจะมีชาติกำเนิดแบบไหน เด็กๆก็เป็นอนาคตของชาติ การดูแลและนำความสุขมาให้พวกเขาเป็นเรื่องที่ควรทำอยู่แล้วาค่ะ
CS_CCE_C1_1_024,สมแล้วที่เป็นตระกูลดาฟเนล
CS_CCE_C1_1_025,แต่ว่าแม่บ้านที่อยู่ข้างๆตลอดหายไปไหนแล้วล่ะ
CS_CCE_C1_1_026,Priscilla มีธุระอื่นนางเลยมาด้วยไม่ได้ค่ะ
CS_CCE_C1_1_027,ข้าก็เลยต้องหาคนอื่นมาทำหน้าที่รูดอล์ฟแทน...
CS_CCE_C1_1_028,อีกหลายชั่วโมงกว่าเทศกาลจะเริ่ม...ต้องหาใครสักคน...
CS_CCE_C1_1_029,รูดอล์ฟหรอ? เจ้าหมายถึงกวางเรนเดียร์จมูกแดงใช่มั้ย?
CS_CCE_C1_1_030,ใช่แล้ว แต่ละทีมต้องมีซานต้าและรูดอล์ฟอย่างละตัวถึงจะเข้าร่วมได้
CS_CCE_C1_1_031,แต่จะมีซานต้าหรือรูดอล์ฟมากว่านั้นใน 1 ทีมก็ได้
CS_CCE_C1_1_032,อืมมม ข้าคิดว่าวันนี้คงไม่ต้องใช้ผู้ติดตามก็เลยมาคนเดียวซะด้วยสิ...
CS_CCE_C1_1_033,กวางเรนเดียร์น่ารักๆ...อืมมมม คนที่ยืนอยู่ตรงนั้นเป็นไง?
CS_CCE_C1_1_034,CONVERSATION_SURPRISE
CS_CCE_C1_1_035,ไปกันเถอะค่ะ ก่อนคนอื่นจะแย่งไป!
CS_CCE_C1_2_001,เอ๊.. ทางนั้นรึเปล่าน้า? ทางนั้นนี่หน่า!!
CS_CCE_C1_2_002,เหมือนเค้ากำลังรีบไปไหนเลย มีเรื่องอะไรรึเปล่านะ?
CS_CCE_C1_2_003,ไม่รู้เหมือนกัน แต่เหมือนว่าเค้าจะรีบอยู่จริงๆนะคะ
CS_CCE_C1_2_004,เทศกาลยังไม่เริ่มเลยแต่เหล่ามอนสเตอร์ก็ออกมาเพ่นพ่านแล้วนะคะ
CS_CCE_C1_2_005,เราต้องรีบหารูดอล์ฟให้ได้แล้ว
CS_CCE_C1_2_006,เจอตัวแล้ว เจ้าซานต้าตัวปลอม!!
CS_CCE_C1_2_007,CONVERSATION_SURPRISE
CS_CCE_C1_2_008,เอ๋? ซานต้าตัวปลอมหรอ หยาบคายที่สุด!
CS_CCE_C1_2_009,เห็นรึเปล่าว่าข้ามีรูดอล์ฟด้วยนะ!
CS_CCE_C1_2_010,ของปลอมต่างหาก! ใช้สิ่งของไม่ได้นะ!
CS_CCE_C1_2_011,แล้วเทศกาลนี้น่ะ ต้องเอาของขวัญไปให้เด็กดี!
CS_CCE_C1_2_012,เจ้าปลอมตัวมาร่วมเพราะแค่อยากกินขนมที่คนเตรียมไว้ให้ซานต้าแค่นั้นใช่มั้ยล่ะ!
CS_CCE_C1_2_013,เอ๋? หาว่าข้าเป็นโจรขโมยขนมงั้นหรอ?
CS_CCE_C1_2_014,ข้า Miruru ผู้ยิ่งใหญ่นะ! ไม่ทำอะไรต่ำๆแบบนั้นหรอก เชอะ!
CS_CCE_C1_2_015,โกหก! พวกวิญญาณบอกข้าหมดแล้ว!
CS_CCE_C1_2_016,ตอนที่เจ้าเปลี่ยนเสื้อผ้าที่ร้านของ May
CS_CCE_C1_2_017,เจ้าวางแผนชั่วแล้วก็หัวเราะ วะฮะฮะฮ่า ออกมาอยู่คนเดียวอ้ะ !!
CS_CCE_C1_2_018,เชอะ โดนจับได้ซะแล้ว...เดี๋ยวนะ ถ้างั้นเมื่อกี้เจ้าเห็นข้าเปลี่ยนเสื้อผ้างั้นหรอ?!
CS_CCE_C1_2_019,ฮะ? พูดอะไรน่ะ? วิญญาณอยู่ทุกแห่งในโลกแหละ
CS_CCE_C1_2_020,ฮึ่ยยยย!! แบบนี้ก็ทำอะไรไม่ได้น่ะสิ!!
CS_CCE_C1_2_021,ขนมของข้า...ไม่สิ ข้าจะทำให้เจ้ากลายเป็นรูดอล์ฟย่างเพื่อเกียรติของทัพโจรสลัด Miruru ให้ดู!!
CS_CCE_C1_2_022,โอ๊ะโอ๋ ไม่อยากจะเชื่อแล้วว่ามีซานต้าที่ทำพฤติกรรมแย่แบบนี้ด้วย
CS_CCE_C1_2_023,ให้อภัยไม่ได้แล้ว เทศกาลซานต้าลับๆนี่ควรจะนำความสุขมาให้เด็กๆสิ
CS_CCE_C1_2_024,ไม่ใช่ให้ขโมยมาเข้าร่วมแบบสกปรกแบบนี้ คนแบบนี้ต้องได้รับโทษ
CS_CCE_C1_2_025,ถ้างั้น เจ้ารูดอล์ฟน้อย ให้พวกเราช่วยเจ้าเถอะ แต่กลับกัน....
CS_CCE_C1_2_026,ฮะ? จะให้ข้าเป็นรูดอล์ฟให้หรอ?
CS_CCE_C1_2_027,ได้เลย! ถ้าช่วยข้า ข้าจะยอมเป็นรูดอล์ฟทีมเจ้าให้ก็ได้!
CS_CCE_C1_2_028,ไม่มีกฏห้ามให้สต๊าฟเข้าร่วมในทีมด้วยซะหน่อย!
CS_CCE_C1_2_029,คุยรู้เรื่องเร็วนี่ดีจริงๆเลย
CS_CCE_C1_2_030,เอาล่ะ ทีนี้ถึงตาเราจัดการเจ้าซานต้าหยาบคายนี้แล้วล่ะ
CS_CCE_C1_3_001,เตะซานต้าหัวขโมยออกไปเลย!
CS_CCE_C1_3_002,อ๊ากกกกกกก!!! ขนมของข้า~~!!
CS_CCE_C1_3_003,...ฮืมม รู้สึกผิดนิดๆแฮะ เธอยังเป็นแค่เด็กเอง...
CS_CCE_C1_3_004,ไม่เป็นไรน่า! วิญญาณของเธอน่ะอายุ..อะไรนะ? พูดเรื่องนั้นไม่ได้หรอ?
CS_CCE_C1_3_005,พูดถึงอายุของผู้หญิงแบบนั้นไม่ได้หรอ? อืม.. เข้าใจแล้ว!
CS_CCE_C1_3_006,ไม่รู้ว่าใช้เวทย์มนต์อะไร แต่เป็นผู้ที่มีความสามารถจริงๆเลยนะคะ..อืม...
CS_CCE_C1_3_007,...อ่า.. คุณเรนเดียร์คะ?
CS_CCE_C1_3_008,โอ้ะ ข้าชื่อว่า Rephy! ผู้นำทางเผ่า Tamian
CS_CCE_C1_3_009,"ยินดีที่ได้รู้จักนะ Artemia, Aisha!"
CS_CCE_C1_3_010,ถ้าเป็นเผ่า Tamian ล่ะก็...เป็นชนเผ่าหายากที่อาศัยอยู่ในป่าลึก Elidora ใช่มั้ยคะ?
CS_CCE_C1_3_011,หืม? แต่ว่าพวกเรายังไม่ได้แนะนำตัวเองเลยนะ....
CS_CCE_C1_3_012,อ๋อ เมื่อกี้ตอนที่เจอพวกเจ้า เหล่าวิญญาณบอกข้าหมดแล้ว!
CS_CCE_C1_3_013,งานของข้าคือนำทางเหล่าวิญญาณที่หลงทางไปยังอีกโลกหนึ่ง
CS_CCE_C1_3_014,แต่บางครั้งพวกเขาก็ไม่ยอมไปแล้วก็ชอบตามข้าไปไหนมาไหน!
CS_CCE_C1_3_015,พวกเค้าบอกนู่นนี่กับข้าประจำแหละ!
CS_CCE_C1_3_016,ปกติวิญญาณพวกนั้นต้องเป็นพวกวิญญาณชั่วร้ายหรือมีความแค้นไม่ใช่หรอคะ...?
CS_CCE_C1_3_017,เอ๋? ไม่นะ พวกเค้าน่ารักจะตาย!
CS_CCE_C1_3_018,บางทีก็อาจจะขี้เล่นไปหน่อย แต่ไม่ทำร้ายใครหรอก!
CS_CCE_C1_3_019,ง...งั้นหรอคะ ยังไงก็ตาม ดีใจที่ได้รู้จักนะคะ Rephy
CS_CCE_C1_3_020,แต่ว่าทำไมสต๊าฟงานเทศกาลถึงมาวิ่งตามหาคนอย่างเด็กคนนั้นในงานแบบนี้ล่ะคะ?
