KEY,Portuguese
TUTORIAL_TEXT_40,Você pode purificar a Escuridão Selada da Sala das Provações\n\nantes de usá-los para despertar heróis.
TUTORIAL_TEXT_41,Os heróis com a Escuridão Selada podem entrar tocando em Entrar.
TUTORIAL_TEXT_42,Aviso: Purificar a Escuridão Selada custa muito ouro.
TUTORIAL_TEXT_43,Toque 'Purificar' para iniciar purificação da Escuridão Selada.
TUTORIAL_TEXT_44,Continue tocando em 'Purificar' ate que a Escuridão Selada seja totalmente purificada.
TUTORIAL_TEXT_45,Você pode ver os monstros que aparecem na batalha.
TUTORIAL_TEXT_46,Estes são os itens que você pode adquirir após a batalha.
TUTORIAL_TEXT_47,Esta é a tela do baralho para os heróis que estarão participando da batalha.
TUTORIAL_TEXT_48,Mova o herói para o Armazenamento de Pólvora Negra.
TUTORIAL_TEXT_49,Você joga com a liberdade que quiser de agora em diante.\n\nMova-se para a área indicada para avançar para a próxima história.
TUTORIAL_TEXT_50,Você derrotou Kasel da Escuridão e adquiriu a Escuridão Selada de Kasel.
TUTORIAL_TEXT_51,Mova seu herói para 1-1 Área de Batalha
TUTORIAL_TEXT_52,Mova seu herói para 1- 2 Área de Batalha
TUTORIAL_TEXT_53,Mova seu herói para 1- 3 Área de Batalha
TUTORIAL_TEXT_54,Você completou todos os preparativos necessários\n\nantes de sair em uma viagem para se tornar um herói.
TUTORIAL_TEXT_55,Mova seu herói para o Salão dos Heróis
TUTORIAL_TEXT_56,Heróis que possuem fragmentos\npodem assumir o desafio na Sala das Provações.\nSelecione Kasel e prossiga para a próxima etapa.
TUTORIAL_TEXT_57,Você deve remover o selo para entrar.
TUTORIAL_TEXT_58,Use 5 Fragmentos da Justiça.
TUTORIAL_TEXT_59,Use 5 Fragmentos da Força.
TUTORIAL_TEXT_60,Use 5 Fragmentos da Fortuna.
TUTORIAL_TEXT_61,Selecione um herói para purificar a Escuridão Selada.
TUTORIAL_TEXT_62,Toque 'Purificar' para iniciar a purificação.\n\nIsso consome Ouro.
TUTORIAL_TEXT_63,Toque Despertar para adquirir Kasel de 2 estrelas!
TUTORIAL_TEXT_64,"Assim que o herói despertar, experimente a Torre das Provações."
TUTORIAL_TEXT_65,A Torre das Provações é composta por 15 andares\n\ne você pode adquirir material de despertar a cada 3 andares.
TUTORIAL_TEXT_66,Equipes de outros jogadores aparecem como inimigos na Torre das Provações.\n\nToque 'Preparar Batalha' para mover para a janela Criar Equipe.
TUTORIAL_TEXT_67,Entrar no covil.
TUTORIAL_TEXT_68,"O covil é composto da Área 1 até a Área 5,\n\ne Ouro é requisitado para entrar."
TUTORIAL_TEXT_69,Toque o botão Área 1
TUTORIAL_TEXT_70,"No covil, o PV e PM restantes do herói são mantidos para a próxima área.\n\nNote que depois que o herói for derrotado, \n\nele não pode participar da próxima área de batalha."
TUTORIAL_TEXT_71,Mova o herói para a Loja.
TUTORIAL_TEXT_72,Toque o botão Loja para entrar.
TUTORIAL_TEXT_73,Você pode usar portais para mover-se rapidamente para áreas distantes.
TUTORIAL_TEXT_74,Toque no botão Portal.
TUTORIAL_TEXT_75,Selecione a capital de Orvel
TUTORIAL_TEXT_76,Toque no botão Mover para ir imediatamente para o vilarejo.
TUTORIAL_TEXT_77,Orvel foi desbloqueada.
TUTORIAL_TEXT_78,"Existem vários conteúdos, como Lojas e Guildas esperando por você em Orvel."
TUTORIAL_TEXT_79,Cada conteúdo pode ser acessado pelas missões \n\nassim que os requisitos de desbloqueio sejam atendidos.
TUTORIAL_TEXT_80,O Calabouço foi desbloqueado!
TUTORIAL_TEXT_81,Toque o botão Entrar Masmorra.
TUTORIAL_TEXT_82,As áreas disponíveis mudam de acordo com o dia da semana.
TUTORIAL_TEXT_83,Toque o botão Preparar Eliminação para entrar Área 1.
TUTORIAL_TEXT_84,"Verifique os inimigos na área e a dificuldade que você quer tentar,\ndepois toque em 'Entrar masmorra'."
TUTORIAL_TEXT_85,Forme uma equipe e toque 'Iniciar Batalha' para entrar.
TUTORIAL_TEXT_86,A Arena foi desbloqueada.
TUTORIAL_TEXT_87,Toque no botão Entrar Arena.
TUTORIAL_TEXT_88,"A Arena é formada de Vitória, Glória e Ligas Supremas."
TUTORIAL_TEXT_89,Toque no botão Entrar na Liga da Vitória
TUTORIAL_TEXT_90,Você pode ver a classificação da sua liga no lado esquerdo da tela e
TUTORIAL_TEXT_91,a informação da sua liga na direita.
TUTORIAL_TEXT_92,Toque no botão Preparar Duelo
TUTORIAL_TEXT_93,Forme uma equipe e toque 'Iniciar Batalha' para entrar.
TUTORIAL_TEXT_94,O covil foi desbloqueado!
TUTORIAL_TEXT_95,Toque o botão Covil Sangrento.
TUTORIAL_TEXT_96,O covil é formado de 5 salas.
TUTORIAL_TEXT_97,Conclua as salas começando da primeira para a última.
TUTORIAL_TEXT_98,"O covil é reiniciado uma vez ao dia,\n\ne o chefe mantém o PV dependendo do resultado da batalha."
TUTORIAL_TEXT_99,Selecione a primeira Sala
TUTORIAL_TEXT_100,Toque 'Preparar Batalha'
TUTORIAL_TEXT_101,Heróis que participam do covil mantêm seu atual HP e MP\nde acordo com o resultado da batalha.
TUTORIAL_TEXT_102,"Se o herói perder a capacidade de lutar,\n\nEle não poderá participar da próxima batalha."
TUTORIAL_TEXT_103,"Além disso, a primeira vez que você entrar em cada sala,\n\numa certa quantidade de ouro será consumido."
TUTORIAL_TEXT_104,Forme uma equipe e toque 'Iniciar Batalha' para entrar.
TUTORIAL_TEXT_105,A Câmara Real Antiga foi aberta!
TUTORIAL_TEXT_106,Toque no botão 'Entrar na masmorra'.
TUTORIAL_TEXT_107,Bem-vindo à forja.
TUTORIAL_TEXT_108,Você pode realçar as estrelas e as opções para o equipamento na forja.
TUTORIAL_TEXT_109,Você pode aumentar o número de estrelas\n\nusando o mesmo equipamento no realce máximo como material.
TUTORIAL_TEXT_110,"Além disso,\nas opções de um equipamento podem ser realçadas usando Poeira Mágica."
TUTORIAL_TEXT_111,Masmorra Superior: você entrou no Armazenamento de Pólvora Preta.
TUTORIAL_TEXT_112,Há 1 Masmorra Superior por capítulo\n\ne cada uma contém 8 áreas de batalha.
TUTORIAL_TEXT_113,Você pode obter diferentes tipos de fragmentos\n\npara Despertar de Heróis nas primeiras 7 áreas de batalha.
TUTORIAL_TEXT_114,Na última área de batalha\n\num item valioso pode ser adquirido.
TUTORIAL_TEXT_115,"Depois de concluir a masmorra,\n\nvocê pode repetir a área de batalha desafiante se necessário."
TUTORIAL_TEXT_116,Masmorra Superior: você cancelou Armazenamento de Pólvora Preta.
TUTORIAL_TEXT_117,A Câmara Real Antiga\n\né uma masmorra com entradas limitadas por dia.
TUTORIAL_TEXT_118,A quantidade de ouro que pode ser obtida aumenta de acordo com o nível\n\nentão coloque-se à prova em níveis elevados de dificuldade para ganhar muito ouro!
TUTORIAL_TEXT_119,Explore o labirinto sob o cofre real e mate os demônios.
TUTORIAL_TEXT_120,Uma oportunidade de ser recompensado com o tesouro real!
TUTORIAL_TEXT_121,{1} Condição do Desafio: Concluir {2}
TUTORIAL_TEXT_122,Mova o herói para a entrada da capital de Orvel.
TUTORIAL_TEXT_123,Toque 'Ir ao Capítulo' para sair da cidade.
TUTORIAL_TEXT_124,Toque e segure o retrato de um herói.
TUTORIAL_TEXT_125,"Além disso, você pode obter sete tipos de fragmentos\n\ncom alta probabilidade na área de batalha final."
TUTORIAL_TEXT_126,"Nas masmorras de nível alto,\n\nvocê pode obter mais fragmentos em capítulos superiores."
TUTORIAL_TEXT_127,Você cancelou Planícies do Rei no modo Fácil.
TUTORIAL_TEXT_128,A medalha no topo da tela está brilhando.\n\nVamos tocá-la?
TUTORIAL_TEXT_129,Toque em [FFFF00]Concluir Modo Fácil[-]\npara obter Recompensas de Conclusão do Modo Fácil.
TUTORIAL_TEXT_130,Tente Concluir outros níveis de dificuldade\n\npara obter uma recompensa especial.
TUTORIAL_TEXT_131,Você usou a loja [FFFF00]especial[-]?\n\nVocê pode adaptar o equipamento de um herói com facilidade e rapidez.
TUTORIAL_TEXT_132,Toque [FFFF00]'Loja Especial'[-] botão.
TUTORIAL_TEXT_133,"A [FFFF00]'Loja Especial'[-] é lugar onde você pode comprar \n\nheróis, itens de evolução e equipamento usando rubis ou ouro."
TUTORIAL_TEXT_134,"Evocar item grátis funciona cinco vezes ao dia,\n\nEvocar Item Especial Grátis funciona uma vez por dia!"
TUTORIAL_TEXT_135,Toque [FFFF00]Evocar Item Especial[-] botão.
TUTORIAL_TEXT_136,Se você tocar em [FFC000]Evocar Item Especial[-]\n\nItem Especial será evocado.
TUTORIAL_TEXT_137,Parabéns! Você obteve o [FC58E7]Cajado Mágico[-]!
TUTORIAL_TEXT_138,Não perca oportunidades diárias.
TUTORIAL_TEXT_139,Use 'poder da Luz Milagrosa de Frey'\n\npara restaurar o ponto de vida (PV) de companheiros.
TUTORIAL_TEXT_140,Você pode jogar com a liberdade que quiser de agora em diante.
TUTORIAL_TEXT_141,Todos os tutoriais foram concluídos.
TUTORIAL_TEXT_142,"Quando você chegar a Árvore do Mundo,\n\nvocê pode obter uma recompensa especial."
TUTORIAL_TEXT_143,Curta as aventuras do King's Raid\n\ncom o novo herói!
TUTORIAL_TEXT_144,Você conseguiu três estrelas \n\nsem estar fora de ação.
TUTORIAL_TEXT_145,Tente selecionar o menu Recompensa do Capítulo no topo da tela.
TUTORIAL_TEXT_146,Alcançar 3 estrelas em todas as batalhas do capítulo.
TUTORIAL_TEXT_147,Você pode obter recompensas especiais por níveis de dificuldade!
TUTORIAL_TEXT_148,Parabéns!\n\nO [FFFF00]Modo Fácil[-] do Capítulo 1 foi concluído!
TUTORIAL_TEXT_149,Desafie-se no [00B0F0]Modo Normal[-] para obter recompensas melhores.
TUTORIAL_TEXT_150,"Antes de entrar em batalha,\n\nvocê pode selecionar a dificuldade."
TUTORIAL_TEXT_151,"Para selecionar o próximo nível de dificuldade,\n\nvocê deve ter concluído a dificuldade anterior com 3 estrelas."
TUTORIAL_TEXT_152,Toque o botão Dificuldade.
TUTORIAL_TEXT_153,Selecione [00B0F0]Modo Normal[-].
TUTORIAL_TEXT_154,O Nível Monstro aumentou.
TUTORIAL_TEXT_155,Mas você também pode ver que EXP\n\ne Ouro também aumentaram.
TUTORIAL_TEXT_156,Você também pode obter itens de nível mais alto.
TUTORIAL_TEXT_157,Não esqueça:\n\nÁreas mais difíceis concedem recompensas melhores!
TUTORIAL_TEXT_158,Toque no botão Equipar Despertar.
TUTORIAL_TEXT_159,Toque no botão Equipamento Não Equipado na parte inferior da tela.
TUTORIAL_TEXT_160,Selecione o equipamento para despertar.
TUTORIAL_TEXT_161,"Para despertar o equipamento, um item idêntico\n\ndeve ser utilizado como material."
TUTORIAL_TEXT_162,Selecionar o equipamento para ser usado como material.
TUTORIAL_TEXT_163,Você obteve um equipamento de 1 estrela!
TUTORIAL_TEXT_164,Lembre-se: o desempenho do equipamento aumenta\n\nquando o nível de estrela do equipamento aumenta!
TUTORIAL_TEXT_165,Você pode obter heróis únicos\n\nem fases do Nível Difícil.
TUTORIAL_TEXT_166,"Agora, vamos sair da aventura!\n\nSaia do castelo!"
TUTORIAL_TEXT_167,"O poder de Cleo, 'Bola de Fogo', pode causar dano\n\nem uma área ampla."
TUTORIAL_TEXT_168,Vamos tentar 'Bola de Fogo'!
TUTORIAL_TEXT_169,"O poder de Roi, 'Cortina das Trevas', aumenta instantaneamente\n\nataque e chance de esquiva."
TUTORIAL_TEXT_170,Vamos tentar 'Cortina da Escuridão'!
TUTORIAL_TEXT_171,Investida Valente' ultrapassa o inimigo\n\ne se move para trás do alvo.
TUTORIAL_TEXT_172,"Se os aliados estiverem expostos a um ataque perigoso,\n\nvocê pode mudar a rotação do inimigo usando este poder."
TUTORIAL_TEXT_173,Agora vamos tentar 'Investida Valente'!
TUTORIAL_TEXT_174,As 'Bênçãos da Luz' de Frey protegem temporariamente todos os aliados\n\ncom um escudo mágico temporariamente.
TUTORIAL_TEXT_175,Experimente 'Bênçãos da Luz'!
TUTORIAL_TEXT_176,A 'Lâmina do Julgamento' de Kasel pode derrubar\n\no inimigo e cancelar o poder.
TUTORIAL_TEXT_177,Vamos experimentar a 'Lâmina do Julgamento'
TUTORIAL_TEXT_178,Cada herói tem sua Arma Única.
TUTORIAL_TEXT_179,Apenas o herói correspondente pode equipá-la e se torna mais forte à medida que o herói subir de nível.
TUTORIAL_TEXT_180,"Cada Arma Única tem opções diferentes, úteis ao herói.\n\nNão deixe de equipá-la!"
TUTORIAL_TEXT_181,"Se houver espaço de runa em um equipamento,\n\nvocê pode inserir uma runa."
TUTORIAL_TEXT_182,Vamos tentar equipar uma runa.
TUTORIAL_TEXT_183,"Para jogar o Capítulo 2, o herói deve estar no nível 20."
TUTORIAL_TEXT_184,Você pode subir o nível do seu herói\n\nconcluindo o Capítulo 1 no Modo Normal.
TUTORIAL_TEXT_185,"Na Pousada do Herói, você pode iniciar relacionamentos com\n\nheróis e aumentar as taxas de amizade."
TUTORIAL_TEXT_186,Toque na Pousada do Herói
TUTORIAL_TEXT_187,Este herói está atualmente se hospedando na Pousada.
TUTORIAL_TEXT_188,Você pode começar um relacionamento agora\n\nou esperar até outro herói chegar.
TUTORIAL_TEXT_189,Um herói sai da Pousada à meia-noite\n\ne um novo herói vai chegar e ficar.
TUTORIAL_TEXT_190,"Depois de iniciar o relacionamento, você pode começar a acumular taxas de amizade.\n\nQuando a taxa de amizade atingir o máximo, \n\nvocê pode fazer uma aliança com o herói."
TUTORIAL_TEXT_191,Tente iniciar relacionamentos com os heróis de sua preferência \n\nquando eles visitarem a Pousada.
TUTORIAL_TEXT_192,É possível ver os pontos de parada de cada Capítulo ao entrar\nno Mapa do Mundo pelo Portal.
TUTORIAL_TEXT_193,Use o portal para ir para\n\nas bases importantes que você já visitou.
TUTORIAL_TEXT_194,Pontos de Amizade podem ser trocados entre amigos.
TUTORIAL_TEXT_195,Você pode fazer uma aliança com um novo herói\n\nusando Pontos de Amizade na Pousada do Herói.
TUTORIAL_TEXT_196,Seguir para a Pousada Herói.
TUTORIAL_TEXT_197,O equipamento saqueado pode ser equipado automaticamente pelo seu herói.
TUTORIAL_TEXT_198,Toque 'Lista de Heróis'
TUTORIAL_TEXT_199,Você pode equipar o equipamento ao herói selecionado.
TUTORIAL_TEXT_200,Toque em Equipamento\n\npara verificar todos os equipamentos que você ganhou divididos por tipo.
TUTORIAL_TEXT_201,Você pode equipar o equipamento tocando no botão Autoequipar.
TUTORIAL_TEXT_202,"A resistência de Kasel foi severamente reduzida.\n\nQuando a PV chega a 0, o herói fica desativado na batalha."
TUTORIAL_TEXT_203,O lobo está usando seu poder!\n\nO primeiro poder de Kasel pode parar o ataque inimigo.
TUTORIAL_TEXT_204,Eliminar o chefe de cada capítulo\n\ndesbloqueará a Masmorra Superior.
TUTORIAL_TEXT_205,"Na masmorra superior,\n\nvocê pode adquirir os fragmentos necessários para despertar."
TUTORIAL_TEXT_206,A Masmorra Superior para o Capítulo 1\n\nserá no Armazenamento de Pólvora Preta.
TUTORIAL_TEXT_207,"À medida que inimigos mais fortes aparecem,\n\ncertifique-se de que você está realmente preparado antes de desafiá-los!."
TUTORIAL_TEXT_208,Você pode realçar seu poder até o nível de seu herói.\n\nVamos realçar mais uma vez para termos um poder de nível 3.
TUTORIAL_TEXT_209,Toque em 'Máx.' para aumentar o nível de poder ao máximo!
TUTORIAL_TEXT_210,Fragmentos de artefatos podem ser adquiridos na Torre do Desafio.\n\nOs fragmentos coletados podem ser restaurados em artefatos inteiros\n\nque podem ser equipado.
TUTORIAL_TEXT_211,Há uma recompensa de Conclusão de Uma Chance para cada andar.
TUTORIAL_TEXT_212,Transcendência está disponível para heróis de 5 estrelas.
TUTORIAL_TEXT_213,"Para transcender, seu herói precisa coletar a essência da Torre das Provações."
TUTORIAL_TEXT_214,Você pode optar pelo Convite Especial para\n\nnovos heróis ou para determinadas classes de personagens.
TUTORIAL_TEXT_215,O botão AUTO permite que os heróis usem poderes automaticamente.
TUTORIAL_TEXT_216,"Pressionar o botão x1,5 aumenta 1,5 vez a velocidade da batalha."
TUTORIAL_TEXT_217,"Você pode usar o botão AUTO e o botão 1,5x individualmente.\nUse o botão AUTO acima do ícone de cada Habilidade\nde Herói para alterar configurações AUTO específicas."
TUTORIAL_TEXT_218,Todos os usuários do Servidor participam juntos\n\nda batalha com o poderoso Chefe de Mundo.
TUTORIAL_TEXT_219,Este conteúdo é uma competição por recompensas melhores\n\nde acordo com a soma de DAN causado ao Chefe de Mundo.
TUTORIAL_TEXT_220,Prepare-se para a Batalha do Chefe de Mundo.
TUTORIAL_TEXT_221,Batalhas do Chefe de Mundo são realizadas com \n\n8 heróis de sua equipe.
TUTORIAL_TEXT_222,"Primeiro, monte sua Equipe Principal.\n\nVocê controla esta equipe diretamente."
TUTORIAL_TEXT_223,"Depois de criar a Equipe Principal, selecione uma Equipe Secundária."
TUTORIAL_TEXT_224,"Esta Equipe Secundária não pode ser controlada diretamente,\n\npor isso ela participa da batalha no Modo Automático."
TUTORIAL_TEXT_225,"Crie as Equipes Principal e Secundária,\n\ne comece a Batalha do Chefe de Mundo."
TUTORIAL_TEXT_226,"Despertar, Realçar Opção e Renovação são realizados\n\npor aprimoramento de Equipamento."
TUTORIAL_TEXT_227,"Nos Realces de Série, você pode aumentar as Séries de seu Equipamento."
TUTORIAL_TEXT_228,Use Pontos de Incursão para comprar novos equipamentos.
TUTORIAL_TEXT_229,Vamos tentar realçar seu equipamento.
TUTORIAL_TEXT_230,Vamos tentar despertar seu equipamento.
TUTORIAL_TEXT_231,Toque o botão 'Heróis' para visualizar a lista de Heróis que você possui.
TUTORIAL_TEXT_232,Selecione Kasel para equipar sua arma.
TUTORIAL_TEXT_233,Toque o espaço 'Equipamento'\npara visualizar a lista de Equipamento que cada classe pode equipar.
TUTORIAL_TEXT_234,Selecione o Equipamento que você deseja realçar.
TUTORIAL_TEXT_235,Selecione o material necessário para realce.
TUTORIAL_TEXT_236,Toque 'Poderes' para visualizar sua lista de Poder de Herói.
TUTORIAL_TEXT_237,Selecione o Poder que você deseja para adquirir atributos.
TUTORIAL_TEXT_238,Use Grimórios para aprender atributos de Poder.
TUTORIAL_TEXT_239,Você também pode fortalecer Poderes por meio de realce de Poder.
TUTORIAL_TEXT_240,Realce de Poder custa Ouro.
TUTORIAL_TEXT_241,"Se você tiver Ouro suficiente, toque o botão Máx.\n\npara realçar todos os Poderes de uma vez."
TUTORIAL_TEXT_242,Você pode realçar Poderes tão altos quanto o nível do seu herói.
TUTORIAL_TEXT_243,Agora você pode reviver suas\n\naventuras na Árvore do Mundo.
TUTORIAL_TEXT_244,"Após cada transcendência, você pode adquirir pontos\n\nque podem ser usados para aprender benefícios de transcendência."
TUTORIAL_TEXT_245,Você só pode escolher entre benefícios de luz e escuridão a partir da transcendência de 3 benefícios\n\nmas pode escolher livremente quaisquer benefícios de outros níveis de transcendência.
TUTORIAL_TEXT_246,Você pode criar uma Guilda ou entrar em uma Guilda existente.
TUTORIAL_TEXT_247,Colete Pontos da Guilda para comprar itens úteis.
TUTORIAL_TEXT_248,Entre em uma Guilda e participe de uma Incursão da Guilda\n\npara comprar armas poderosas e Grimórios.
TUTORIAL_TEXT_249,Parabéns! Você adquiriu um Herói completamente Desperto!
TUTORIAL_TEXT_250,Agora você pode ganhar materiais para Transcendência na Torre das Provações.
TUTORIAL_TEXT_251,A Torre das Provações reinicia toda semana.\n\nVocê pode limpar cada andar antes do reinício.
TUTORIAL_TEXT_252,"Em Incursões, você pode lutar contra poderosos dragões\ne obter vários equipamentos e itens."
TUTORIAL_TEXT_253,"Você pode encontrar uma Incursão criada por outros usuários, ou criar a sua própria."
TUTORIAL_TEXT_254,"Se você reunir Invasores em uma Sala Aberta,\n\noutros usuários podem participar da Incursão pela busca 'Encontrar Incursão'."
TUTORIAL_TEXT_255,Criar uma Sala de Incursão.
TUTORIAL_TEXT_256,Cada usuário pode selecionar até 4 heróis na Incursão de Dragão.
TUTORIAL_TEXT_257,Selecione 4 heróis para participar da Incursão de Dragão.
TUTORIAL_TEXT_258,"Você pode solicitar Ataque, Cura, Poder de CM e Defesa\npara os membros da equipe."
TUTORIAL_TEXT_259,"Quando os Dragões são atacados com poder de CM,\no Contador de Atordoamento é reduzido em vez de ser infligido por CM.\nE quando o Contador de Atordoamento for esgotado,\neles são infligidos por Atordoamento."
TUTORIAL_TEXT_260,Você pode selecionar uma recompensa por oferta.
TUTORIAL_TEXT_261,"Se mais de um membro da equipe fizer uma oferta pelo mesmo item,\n\num desses membros será selecionado aleatoriamente."
TUTORIAL_TEXT_262,Um saque que não recebeu nenhuma oferta será distribuído aleatoriamente.\n\nVocê pode desistir da oferta e ganhar itens aleatórios.
TUTORIAL_TEXT_263,Você pode resgatar a recompensa assim que todos os membros\nda equipe encerrem as ofertas ou desistam do saque.
TUTORIAL_TEXT_264,Você pode ganhar Moedas de Dragão quando concluir a Incursão de Dragão.
TUTORIAL_TEXT_265,Você pode comprar Equipamento Lendário com Moeda de Dragão na Forja.
TUTORIAL_RAIDPARTYSETTING_1,Este herói participará do tutorial.
TUTORIAL_RAIDPARTYSETTING_3,Não é possível usar durante o tutorial.
TUTORIAL_RAIDPARTYSETTING_8,"Não há membros suficientes na equipe. Durante o tutorial, é necessário ter 6 heróis para começar."
TUTORIAL_TEXT_266,O Labirinto Real Subterrâneo é composto por 7 torres.
TUTORIAL_TEXT_267,Consumir Chaves do Labirinto para lutar.
TUTORIAL_TEXT_268,Cada uma das 7 torres tem uma restrição de classe de herói.
TUTORIAL_TEXT_269,Você obterá Fragmentos de Memória toda vez que concluir um andar.
TUTORIAL_TEXT_270,Use os fragmentos para obter\nBilhetes de Tesouro Único Aleatório por meio da fabricação.
TUTORIAL_TEXT_271,Cada andar tem CMs que serão aplicados a aliados e\nmelhorias que serão aplicadas em inimigos.
TUTORIAL_TEXT_272,A quantidade de Fragmentos de Memória\nque você pode obter aumenta à medida que você progride.
TUTORIAL_TEXT_273,Receba recompensas adicionais toda vez que concluir um conjunto de andares.
TUTORIAL_TEXT_274,Encare dificuldades mais altas para obter mais fragmentos\ne fabrique Bilhetes de Tesouro Único Aleatório!
TUTORIAL_TEXT_275,O Mestre da Guilda pode usar Recursos de Construção para\nsubir o nível dos prédios do Domínio da Guilda.
TUTORIAL_TEXT_276,Recursos de Construção são dados como recompensa por\nparticipar da Incursão da Guilda ou do Triunfo da Guilda.
TUTORIAL_TEXT_277,Verifique prédios da Guilda disponíveis para\nsubirem de nível e quais serão seus efeitos.
TUTORIAL_TEXT_278,Toque na Loja da Guilda.
TUTORIAL_TEXT_279,Verifique os pontos de recurso necessários para atualizar o prédio selecionado.
TUTORIAL_TEXT_280,Os pontos necessários devem ser inteiramente investidos\npara subir o nível do prédio.
TUTORIAL_TEXT_281,O Centro de Comando pode melhorar habilidades específicas\nque auxiliam os heróis nas batalhas.
TUTORIAL_TEXT_282,Verifique os Pontos de Atividade e Pontos de Triunfo da sua guilda.
TUTORIAL_TEXT_283,"É possível verificar os Pontos de Atividade, os Pontos de Triunfo\ne o nível do Centro de Comando necessários para melhorias\ne para abrir a lista de habilidades de Guilda."
TUTORIAL_TEXT_284,Use os Pontos de Atividade e de Triunfo para melhorar habilidades.
TUTORIAL_TEXT_285,Restaure todas as habilidades aprendidas.
TUTORIAL_TEXT_286,"Ao restaurar todas as habilidades de guilda, os Pontos de Atividade e de \nTriunfo usados para melhorias são devolvidos."
TUTORIAL_TEXT_287,Apenas o Mestre da Guilda pode melhorar habilidades\nou restaurar as habilidades da guilda.
TUTORIAL_TEXT_288,"No Triunfo da Guilda, até 4 guildas participam da batalha contra o chefe."
TUTORIAL_TEXT_289,O Triunfo da Guilda é divido em dois períodos:\nPeríodo de Solicitação e Período do Triunfo.
TUTORIAL_TEXT_290,Mestres de Guildas devem fazer uma solicitação durante o período de solicitação\npara competirem durante o período de conquista.
TUTORIAL_TEXT_291,Você pode convidar outros membros da guilda para participar\nda batalha no Triunfo da Guilda.
TUTORIAL_TEXT_292,"Nas batalhas contra cada chefe, certas classes,\ntipos de ataque e heróis não podem participar."
TUTORIAL_TEXT_293,É possível entrar no Triunfo da Guilda 2x durante o Período do Triunfo.
TUTORIAL_TEXT_294,"Cada membro da equipe, incluindo o Mestre, usará o seu bilhete."
