KEY,"Korean"
Sub1_Crow_2_1_8,"이봐.. 여기 있으면."
Sub1_Crow_2_1_9,"저 사람 끌어..."
Sub1_Crow_2_1_10,"잡아! 못 들어 가게 막아!"
Sub1_Crow_2_1_11,"죽으려고 환장했어!?"
Sub1_Crow_2_1_12,"뭐 하는 거야 이미 다 타버렸다고!"
Sub1_Crow_2_1_13,"안에.. 안에... "
Sub1_Crow_2_1_14,"사람의 힘으로 끌 수 있는 정도가 아니었다. "
Sub1_Crow_2_1_15,"그저 바라볼 수밖에 없었다."
Sub1_Crow_2_1_16,"씨뻘건 혀를 낼름 거리는 불길..."
Sub1_Crow_2_1_17,"나의 모든 것을 삼켜버리는 것을. "
Sub1_Crow_2_1_18,"...그저 바라볼 수밖에 없었다. "
Sub1_Crow_2_1_19,"그 자리에 서서, "
Sub1_Crow_2_1_20,"못 박힌 사람처럼 움직이지 못했다. "
Sub1_Crow_2_1_21,"마지막 불씨가 다 타고나서야, "
Sub1_Crow_2_1_22,"나 역시 그 자리에 쓰러져 내렸다."
Sub1_Crow_2_1_23,"사라져 버린 문을 통해 걸음을 옮겼지만 "
Sub1_Crow_2_1_24,"불길이 지나간 자리엔 아무것도 없었다."
Sub1_Crow_2_1_25,"아무것도.. "
Sub1_Crow_2_1_26,"아무것도 없었다."
Sub1_Crow_2_1_27,"정말.. "
Sub1_Crow_2_1_28,"아무것도 없었다."
Sub1_Crow_2_1_29,"에구머니! 아기와 엄마 모두 집 안에 있었대요 글쎄.."
Sub1_Crow_2_1_30,"어머, 불쌍해서 어째.."
Sub1_Crow_2_1_31,"저기 저 사람이 남편이에요?"
Sub1_Crow_2_1_32,"어째 한 번도 본적이 없는데..?"
Sub1_Crow_2_1_33,"군인이라서 맨날 밖에 있었다나? 그렇대요."
Sub1_Crow_2_1_34,"쯧쯧! 그러게... 있을 때나 잘하지.."
Sub1_Crow_2_1_35,"지금도 글쎄.. "
Sub1_Crow_2_1_36,"범인을 찾겠다고 이것저것 병사들이랑 얘기 중이래요."
Sub1_Crow_2_1_37,"그럴 정신이 있대요?"
Sub1_Crow_2_1_38,"그 시간대 사람들을 전부 파악할 수 있도록.."
Sub1_Crow_2_1_39,"물로 꺼지지 않는 방식의 방화다. "
Sub1_Crow_2_1_40,"절대 단순한 것이 아니야. "
Sub1_Crow_2_1_41,"쉽사리 사라질 냄새가 아니다."
Sub1_Crow_2_1_42,"단순 방화를 가장 했을 뿐이다."
Sub1_Crow_2_1_43,"의류를 구입한 사람. "
Sub1_Crow_2_1_44,"특수 발화물질을 얻을 수 있는 루트와, "
Sub1_Crow_2_1_45,"화약 냄새가 날 사람을 찾기 위해 군견을 동원하라. "
Sub1_Crow_2_1_46,"지금.. 내가 잘못들은 거 아니지? "
Sub1_Crow_2_1_47,"아내와 딸이 죽었잖아."
Sub1_Crow_2_1_48,"어머, 어쩜 사람이 저리 차가울까.."
Sub1_Crow_2_1_49,"정작 필요할 때는 없었던 사람이 무슨.. "
Sub1_Crow_2_1_50,"저게 무슨 짓이래."
Sub1_Crow_2_1_51,"한심들 하네.."
Sub1_Crow_2_1_52,"저 남자가 지금 얼마나 슬프고 비참한지도 모르고.. "
Sub1_Crow_2_1_53,"그저 주절주절..."
Sub1_Crow_2_1_54,"어머.. 무슨 그런.."
Sub1_Crow_2_1_55,"그, 그냥 그렇다는 거죠."
Sub1_Crow_2_1_56,"진짜 별꼴이야!"
Sub1_Crow_2_1_57,"왔구나..."
Sub1_Crow_2_1_58,"찾아봐야 이미 늦었어."
Sub1_Crow_2_1_59,"알고 있어.."
Sub1_Crow_2_1_60,"마음은 알겠지만.. "
Sub1_Crow_2_1_61,"먼저 두 사람부터 보내줘.."
Sub1_Crow_2_1_62,"..."
Sub1_Crow_2_1_63,"그리고 이건 두 사람을 보내 준 뒤에."
Sub1_Crow_2_1_64,"..."
Sub1_Crow_2_1_65,"크로우 엠레스트 정신차려."
Sub1_Crow_2_1_66,"아아..."
Sub1_Crow_2_1_67,"그럼..."
Sub1_Crow_2_1_68,"항상.."
Sub1_Crow_2_1_69,"늘 한결같이.. 내 곁에 있던 사람."
Sub1_Crow_2_1_70,"그 사람과 함께 맺었던 모든 것들이..."
Sub1_Crow_2_1_71,"사라졌다.."
Sub1_Crow_2_1_72,"사방을 둘러보아도.."
Sub1_Crow_2_1_73,"멍하니 하늘을 바라보아도.."
Sub1_Crow_2_1_74,"눈을 감아도 떠도.."
Sub1_Crow_2_1_75,"아무것도 남아있지 않았다."
Sub1_Crow_2_1_76,"팬던트를 물끄러미 바라보며"
Sub1_Crow_2_1_77,"그동안 겪었던, "
Sub1_Crow_2_1_78,"작고 큰 일들을 털어놓았다."
Sub1_Crow_2_1_79,"조곤 조곤 천천히..."
Sub1_Crow_2_1_80,"마치, "
Sub1_Crow_2_1_81,"두 사람이 제 말을 알아듣기라도 하는 듯."
Sub1_Crow_2_1_82,"물끄러미.. "
Sub1_Crow_2_1_83,"그저 물끄러미.. "
Sub1_Crow_2_1_84,"대답 없을 사진을 향해 "
Sub1_Crow_2_1_85,"한참 동안이나 말을 이어갔다."
Sub1_Crow_2_1_86,"아무것도 없었다.. "
Sub1_Crow_2_1_87,"사람도,"
Sub1_Crow_2_1_88,"사랑도,"
Sub1_Crow_2_1_89,"꿈도, 삶의 목표도.."
Sub1_Crow_2_1_90,"그럼에도 다가와 준 너에게.."
Sub1_Crow_2_1_91,"나는 어찌나 그리 차갑게 대했던지.."
Sub1_Crow_2_1_92,"그때 너를 만나지 않았다면.."
Sub1_Crow_2_1_93,"내가, 변하지 않았다면.."
Sub1_Crow_2_1_94,"우리의 지금은 달라지지 않았을까.."
Sub1_Crow_2_1_95,"나의 소중한 두 사람.. "
Sub1_Crow_2_1_96,"아프지 않고 행복하게 "
Sub1_Crow_2_1_97,"다른 행복한.. "
Sub1_Crow_2_1_98,"그런 삶을 살고 있지 않았을까.."
Sub1_Crow_2_1_99,"로제.."
Sub1_Crow_2_1_100,"고마웠어.."
Sub1_Crow_2_1_101,"나와 결혼해 줘서.. "
Sub1_Crow_2_1_102,"우리 딸의 어머니가 되어줘서 너무나도 고마웠어."
Sub1_Crow_2_1_103,"당신은 나에게 너무나도.. "
Sub1_Crow_2_1_104,"우리 사랑하는 딸 로아.."
Sub1_Crow_2_1_105,"아빠가.. 많이 미안해.. "
Sub1_Crow_2_1_106,"우리 딸.. 많이 아팠지.."
Sub1_Crow_2_1_107,"미안..."
Sub1_Crow_2_1_108,"아빠가 너무나 미안해.."
Sub1_Crow_2_1_109,"아빠가.. "
Sub1_Crow_2_1_110,"우리 딸을 너무나도 사랑해.. "
Sub1_Crow_2_1_111,"너무너무.. 너무나도 사랑해..."
Sub1_Crow_2_1_112,"정말 이 세상 누구보다 사랑해.."
Sub1_Crow_2_1_113,"아빠는... "
Sub1_Crow_2_1_114,"너희가 가버리면.. "
Sub1_Crow_2_1_115,"이렇게 가버리면.."
Sub1_Crow_2_1_116,"..."
Sub1_Crow_2_1_117,"나는.."
Sub1_Crow_2_1_118,"어떻게 해야 하는 거니..."
Sub1_Crow_2_1_119,"로제.. 나는.."
Sub1_Crow_2_1_120,"어째서.. "
Sub1_Crow_2_1_121,"왜 여기에.. 없어.."
Sub1_Crow_2_1_122,"여기에..."
Sub1_Crow_2_1_123,"말이 나오지 않는다."
Sub1_Crow_2_1_124,"답답함이 가슴을 옥죄여서.."
Sub1_Crow_2_1_125,"그것이, 너무나도 아프고 먹먹해서.."
Sub1_Crow_2_1_126,"숨을 쉬지 못하고 "
Sub1_Crow_2_1_127,"바닥에 웅크린 채, "
Sub1_Crow_2_1_128,"그날 밤이 다 가도록.."
Sub1_Crow_2_1_129,"그저.. 그저.. 눈물만 흘렸다."
Sub1_Crow_3_1_1,"오늘도 따라붙었다."
Sub1_Crow_3_1_2,"일주일 째, "
Sub1_Crow_3_1_3,"장례를 치르고 난 그 순간부터 시작된 감시의 눈은 "
Sub1_Crow_3_1_4,"지금까지 사라지지 않았다."
Sub1_Crow_3_1_5,"하운드 부대는 곧장 해체되었다."
Sub1_Crow_3_1_6,"심리적 불안함을 안고 있어 임무를 속행 불가. "
Sub1_Crow_3_1_7,"다른 이야기는 없었다."
Sub1_Crow_3_1_8,"녀석들은 각 지역으로 뿔뿔이 흩어졌다고만 전해 들었다."
Sub1_Crow_3_1_9,"이 제국이라는 나라가,"
Sub1_Crow_3_1_10,"노골적으로 나와 무언가를 단절시키려는 의도가 보인다."
Sub1_Crow_3_1_11,"그것이 무엇인지는 모르나, "
Sub1_Crow_3_1_12,"내가 어찌 행동해야 하는지는 너무나도 잘 알고 있다."
Sub1_Crow_3_1_13,"우선 이곳을 벗어나 오르벨을 향한다."
Sub1_Crow_3_1_14,"적절한 때가 되면 봐. "
Sub1_Crow_3_1_15,"지금은 눈이 많으니까."
Sub1_Crow_3_1_16,"발란세가 전해주고 간 쪽지."
Sub1_Crow_3_1_17,"읽고 급하게 태워 버려야 했던 쪽지."
Sub1_Crow_3_1_18,"단순 방화가 아님, 계획된 범행."
Sub1_Crow_3_1_19,"거대한 뒷 배경 존재, 군을 믿지 말 것."
Sub1_Crow_3_1_20,"이블나이트 프로젝트, "
Sub1_Crow_3_1_21,"네가 회수한 물건이 시작 열쇠. "
Sub1_Crow_3_1_22,"로제는 3년 전, "
Sub1_Crow_3_1_23,"그 프로젝트를 반대하여 마고스레플람에서 퇴사."
Sub1_Crow_3_1_24,"이번 일과 관계있어 보임. "
Sub1_Crow_3_1_25,"현재, 골드바의 주인 오르벨에 협상 위해 이동."
Sub1_Crow_3_1_26,"현재, 너의 조력자 연락 중."
Sub1_Crow_3_1_27,"마지막으로..."
Sub1_Crow_3_1_28,"그녀가 너를 위해 부탁한 물건 마무리 조정 단계."
Sub1_Crow_3_1_29,"도대체 저 남자가 누군데 한시도 눈을 떼지 말라는 거야."
Sub1_Crow_3_1_30,"별로 하는 것도 없구만."
Sub1_Crow_3_1_31,"글쎄, 나도 해군 장교라는 거 빼곤 딱히 뭔지 모르겠는데. "
Sub1_Crow_3_1_32,"아서라, 우리야 뭐 높으신 분들이 하라는 대로 하는 거지 뭐."
Sub1_Crow_3_1_33,"국경지역이니까 오르벨리아에 넘어가서 뭔 짓이라도 할까봐 그런 거 아냐?"
Sub1_Crow_3_1_34,"근데 여기는 왜 온 거야? 여기 국경지대잖아."
Sub1_Crow_3_1_35,"수상하긴 수상해... 망명 같은 거 하려는 건가?"
Sub1_Crow_3_1_36,"망명이라고 할 것이 뭐 있어."
Sub1_Crow_3_1_37,"왜?"
Sub1_Crow_3_1_38,"어디 갔어..?"
Sub1_Crow_3_1_39,"뭐가? 어? 어어!?"
Sub1_Crow_3_1_40,"빨리 찾아!"
Sub1_Crow_3_1_41,"이런 이런, 꽤나 곤란해 보이는군요?"
Sub1_Crow_3_1_42,"당신 누.. 헉!"
Sub1_Crow_3_1_43,"이것 참 곤란한 사람이네요. 이대로 활개치도록 내둘 수도 없고. "
Sub1_Crow_3_1_44,"그렇다고 조용히 제거하자니 그만한 실력자도 찾기 어렵고."
Sub1_Crow_3_1_45,"마침 잘됐네요. 그거 가져와서 시험해보도록 하죠."
Sub1_Crow_3_1_46,"알겠습니다."
Sub1_Crow_3_2_1,"이 지역만 벗어나면 국경지대... "
Sub1_Crow_3_2_2,"하지만... 이상하다. "
Sub1_Crow_3_2_3,"국경지역임에도 병사들이 보이지 않는다."
Sub1_Crow_3_2_4,"크으으-"
Sub1_Crow_3_2_5,"!?"
Sub1_Crow_3_3_1,"크아아!"
Sub1_Crow_3_3_2,"..."
Sub1_Crow_3_4_1,"크...크으으!!"
Sub1_Crow_3_4_2,"!!"
Sub1_Crow_3_4_3,"크아아아아!!"
Sub1_Crow_3_4_4,"!?"
Sub1_Crow_3_5_1,"...타입 0 ? "
Sub1_Crow_3_5_2,"처리해 두는 편이 나을 것 같군."
Sub1_Crow_3_5_3,"총 소리다! "
Sub1_Crow_3_5_4,"저쪽에서 났다!"
Sub1_Crow_3_5_5,"..."
Sub1_Crow_3_5_6,"누구냐!-"
Sub1_Crow_3_5_7,"잡아!- "
Sub1_Crow_3_5_8,"실패군요."
Sub1_Crow_3_5_9,"죄송합니다."
Sub1_Crow_3_5_10,"아니요, 그가 뛰어난 것이니 어쩔 수 없겠지요."
Sub1_Crow_3_5_11,"하지만 저건 아직도 인지능력이 영.."
Sub1_Crow_3_5_12,"하지만, 신체능력은 저희 예상을 훨씬 뛰어넘었습니다."
Sub1_Crow_3_5_13,"그래요? 방금 심장을 뚫린 것 같던데요?"
Sub1_Crow_3_5_14,"지금 연구실로 데려가면 재생하는데 무리는 없을 것입니다."
Sub1_Crow_3_5_15,"그의 재생능력 또한 저희 예상치를.."
Sub1_Crow_3_5_16,"그러면 뭐 합니까. "
Sub1_Crow_3_5_17,"저거, 제어가 되지 않는 것 같은데 말이죠."
Sub1_Crow_3_5_18,"죄송합니다. 과도한 조정을 하다간... 실험체의 폭주와 붕괴가 우려되어서."
Sub1_Crow_3_5_19,"쯧, 붕괴되면 버리고 새로운 걸 가져오면 될 일입니다. "
Sub1_Crow_3_5_20,"어차피 저것들은 그러기 위해 있는 것이니까요."
Sub1_Crow_3_5_21,"어쨌든 이로써 피의 효과는 확실해졌으니, 피는 그 뱀파이어 녀석에게 공급받으면 될 일이고."
Sub1_Crow_3_5_22,"문제는 결합을 위한 마력의 양인가.."
Sub1_Crow_3_5_23,"그거라면 적당한 그릇이 있습니다. "
Sub1_Crow_3_5_24,"저번에 말씀드렸던 오르벨리아의 재상인 엘 모리.."
Sub1_Crow_3_5_25,"쉿, 거기까지."
Sub1_Crow_3_5_26,"제국에서 그 이름을 함부로 올리면 곤란하지요."
Sub1_Crow_3_5_27,"제가 생각이 짧았습니다."
Sub1_Crow_3_5_28,"뭐, 그 건에 관해선 그에게서 직접 듣도록 하죠."
Sub1_Crow_3_5_29,"알겠습니다."
Sub1_Crow_3_5_30,"그리고 지금 이걸 목격한 병사들은..."
Sub1_Crow_3_5_31,"예, 실수 없이 처리하겠습니다."
Sub1_Crow_3_5_32,"당, 당신들 뭐..."
Sub1_Crow_3_5_33,"으악!!"
Sub1_Crow_3_5_34,"사, 살려!"
Sub1_Crow_4_1_1,"누가 이 야밤에 날 불러냈나 했더니, 나와보길 잘했네."
Sub1_Crow_4_1_2,"..."
Sub1_Crow_4_1_3,"... 골드바의 주인인가."
Sub1_Crow_4_1_4,"카산드라라고 해요."
Sub1_Crow_4_1_5,"나는."
Sub1_Crow_4_1_6,"알고 있어요, 해군에서도 극소수만 알고 있는 특수대 하운드의 대장."
Sub1_Crow_4_1_7,"크로우 소령, 통칭.. "
Sub1_Crow_4_1_8,"부대는 해체되었다. "
Sub1_Crow_4_1_9,"아하, 그것까지는 아직 몰랐네요? 좋은 정보 감사~"
Sub1_Crow_4_1_10,"자, 그럼. 왜 이 야심한 밤에 연약한 아가씨를 불러내신 건지 용건을 들어보도록 할까요? "
Sub1_Crow_4_1_11,"그나저나 놀랐어요, "
Sub1_Crow_4_1_12,"그 유명한 마고스레플람의 최고 연구소장 중 한 명인 발란세의 전언이 먼저 와 있다니. "
Sub1_Crow_4_1_13,"그쪽은 우리를 별로 안 좋아하거든요. 아무래도 신형무기도 거래하는 사람들이다 보니까."
Sub1_Crow_4_1_14,"불법으로, 몰래 뒤로, 강탈하여 라는 단어들은 빠져있군."
Sub1_Crow_4_1_15,"아핫! 맞아요~ 불. 법. 으. 로. 공급하고 있지요."
Sub1_Crow_4_1_16,"그 덕에 미운털이 박혀서인지, 무슨 수를 써도\n마고스레플람에서 제작되는 신형무기들의 정보를 알기 쉽지 않았는데."
Sub1_Crow_4_1_17,"이 만남을 조건으로 발란세 최고 연구소장 쪽에서 먼저 정보 제공을 약속한다는 연락이 오다니."
Sub1_Crow_4_1_18,"두 사람 각별한 사이인가 보죠?"
Sub1_Crow_4_1_19,"그녀가 무엇을 이야기했지?"
Sub1_Crow_4_1_20,"당신이 제국 북동쪽에서 가져온 그 피에 관한 이야기죠."
Sub1_Crow_4_1_21,"..."
Sub1_Crow_4_1_22,"우리 쪽에서는 어느 정도 존재가 알려진 물건이에요."
Sub1_Crow_4_1_23,"뱀파이어의 피."
Sub1_Crow_4_1_24,"뱀파이어의... 피?"
Sub1_Crow_4_1_25,"내가 듣고 자랐던 그 뱀파이어를 말하는 것인가?"
Sub1_Crow_4_1_26,"후훗, 예전 아이들에게 들려주던 괴담 속 인물들이 아니랍니다."
Sub1_Crow_4_1_27,"그들은 실제 존재하고 있고, 지금도 그 존재를 숨긴 채 살아가고 있어요. "
Sub1_Crow_4_1_28,"인간들이 잘 느끼지 못할 정도로 말이죠. "
Sub1_Crow_4_1_29,"우리도 그들의 피를 직접 마주하지 않았더라면 그 존재를 믿지 못했겠지만."
Sub1_Crow_4_1_30,"당신이 가져간 것은 걔 중에서도 가장 희귀하고 유래없는 고귀한 신분을 가진 자의 피라고 하더군요."
Sub1_Crow_4_1_31,"본래 고대 문명시대의 기술로 봉인되어 있어 그 누구도 회수할 수 없다고 알려진 것인데,\n그걸 용케도 가져갔네요."
Sub1_Crow_4_1_32,"..."
Sub1_Crow_4_1_33,"그 피는 무엇에 쓰이지?"
Sub1_Crow_4_1_34,"뭐, 이로 저로 여러 가지에..?"
Sub1_Crow_4_1_35,"어디서 공급을 받고 있나? 그것을 유통하는 단체는 어디에 있지?"
Sub1_Crow_4_1_36,"단체라면.. 음.."
Sub1_Crow_4_1_37,"이름은?"
Sub1_Crow_4_1_38,"저기 급한 건 알겠는데, 하나씩 물어봤으면 하네요."
Sub1_Crow_4_1_39,"마음이 급했군."
Sub1_Crow_4_1_40,"먼저 말하자면, 나는 뱀파이어의 피는 취급하지 않아요."
Sub1_Crow_4_1_41,"그런 건 궁금하지 않다."
Sub1_Crow_4_1_42,"재미없는 아저씨네."
Sub1_Crow_4_1_43,"...?"
Sub1_Crow_4_1_44,"그쪽도 나를 아저씨라고 부를만한 나이는.."
Sub1_Crow_4_1_45,"하하, 그런 소리를 레이디에게 하는 건 큰 결례라네."
Sub1_Crow_4_1_46,"!?"
Sub1_Crow_4_1_47,"다가오는 걸 전혀 눈치채지 못했는데.."
Sub1_Crow_4_1_48,"그렇겠지요. 레이디의 날카로운 거미줄에 걸리지 않도록 조심스럽게 다가갔으니까요."
Sub1_Crow_4_1_49,"아.. 네.."
Sub1_Crow_4_1_50,"그리고 얹어 말을 잇는다면 레이디의 경호원들은 푹 자고 있습니다."
Sub1_Crow_4_1_51,"7명 다 말인가?"
Sub1_Crow_4_1_52,"역시, 자네 눈썰미가 있군. 그래, 7명 전부 다."
Sub1_Crow_4_1_53,"두 사람 다 재미있네요."
Sub1_Crow_4_1_54,"한 사람은 농하고 무뚜뚝한 매력이. 또 한 사람은 완숙함이 살짝 부족하지만 뭐."
Sub1_Crow_4_1_55,"그렇기 때문에 제가 더욱 빛나는 것이죠. 앞으로 이보다 더욱 큰 매력을 내보일 테니 말이죠."
Sub1_Crow_4_1_56,"역시나, 자기 자신을 매우 사랑하는 분답군요."
Sub1_Crow_4_1_57,"저를 알아보시나 보군요.."
Sub1_Crow_4_1_58,"제국인 중, 황제 폐하의 곁을 지키는 호위대, 그중에서도 부기사단장인\n플루스님을 모른다는 것이 더 이상한 일이겠지요."
Sub1_Crow_4_1_59,"후후, 일부러 제복을 입지 않았음에도 나의 이 존재감은 감출 수 없다는 건가..."
Sub1_Crow_4_1_60,"(무엇을 말이냐..)"
Sub1_Crow_4_1_61,"응? 내 얼굴에 뭐가 묻었나. "
Sub1_Crow_4_1_62,"아니다."
Sub1_Crow_4_1_63,"그래서 그..."
Sub1_Crow_4_1_64,"그래, 카산드라씨 뿐만 아니라 대다수의 무기상인들은 뱀파이어의 피를 취급하길 꺼려하지."
Sub1_Crow_4_1_65,"..."
Sub1_Crow_4_1_66,"??"
Sub1_Crow_4_1_67,"...아니다."
Sub1_Crow_4_1_68,"그래요, 부기사단장님의 말씀처럼 우리 쪽에선 그건 취급하지 않아요. "
Sub1_Crow_4_1_69,"인륜이라던가 그런 문제가 아니라, 물건을 구하는 사람이 너무나도 희박하고 "
Sub1_Crow_4_1_70,"고가라고는 하지만 물품을 구하고 유통하는데 위험성이 너무 높으니까, 장사치에겐 타산이 맞지 않지요."
Sub1_Crow_4_1_71,"아무리 귀한 물건이라고 해도 매번 목숨을 맡기며 거래하기엔 부담이 커요. "
Sub1_Crow_4_1_72,"또한, 잘못했다간 그들의 타겟이 될 수도 있고요."
Sub1_Crow_4_1_73,"그들?"
Sub1_Crow_4_1_74,"뱀파이어를 사냥하는 자들이에요. "
Sub1_Crow_4_1_75,"뭐, 그건 다음에 얘기하도록 하지요."
Sub1_Crow_4_1_76,"그럼에도 이 피를 이용하여 실험을 한 사례가 생겼어요. "
Sub1_Crow_4_1_77,"어디서부터 그런 실험이 일어났는지 우리로선 알지 못하지만, 분명 수요는 있었고 "
Sub1_Crow_4_1_78,"그 결과가 지금 나타나기 시작했다는 것을 알게 되었지요."
Sub1_Crow_4_1_79,"그 실험이라는 것은..."
Sub1_Crow_4_1_80,"그래, 이블나이트 프로젝트다."
Sub1_Crow_4_1_81,"이블나이트 프로젝트는 궁극적인 광전사, "
Sub1_Crow_4_1_82,"그것도 제어가 가능한 광전사를 만드는 것이 목표인 것 같다."
Sub1_Crow_4_1_83,"그럼 더 이상 광전사가 아닐 텐데.."
Sub1_Crow_4_1_84,"그렇기 때문에 더욱 매력적인 병사이겠지."
Sub1_Crow_4_1_85,"복잡하고 다양한 수고들은 제쳐두고 이 병사를 만드는 데 있어선 커다란 조건 세 가지가 필요하다."
Sub1_Crow_4_1_86,"첫 번째, 인간, 그것도 뛰어난 육체에, 아직 온기가 남아있는 갓 생명을 다한 시체."
Sub1_Crow_4_1_87,"두 번째, 그 육체를 아득히 뛰어넘을 만한 이질적인 힘을 묶어 둘 매개체, 즉 뱀파이어의 피."
Sub1_Crow_4_1_88,"마지막으로 이 두 가지를 융합시켜 생명을 불어넣을 만한 어마어마한 마력."
Sub1_Crow_4_1_89,"이 복잡한 공정은 전부 2년 전까지 마고스레플람의 연구 4부에서 이루어지고 있었다."
Sub1_Crow_4_1_90,"연구 4부...? 설마.."
