KEY,"Russian"
NPC_CRAZEDKNIGHT,"Темный рыцарь ярости"
NPC_SILENTKNIGHT,"Темный рыцарь безмолвия"
NPC_VALANCE,"Валанс"
NPC_REINHART,"Рейнхарт"
NPC_ROA,"Лоя"
NPC_ROZE,"Роуз"
NPC_ESOLDIER,"Имперский солдат"
NPC_ESOLDIER1,"Имперский солдат1"
NPC_ESOLDIER2,"Имперский солдат2"
NPC_QVOICE,"Таинственный голос"
NPC_YMVOICE,"Голос молодого мужчины"
NPC_YWOFFICER,"Молодая женщина-офицер"
NPC_MSGIRL,"Таинственная девушка"
NPC_MSOUND,"Звук механизма"
NPC_OLDGENTLEMAN,"Старый господин"
NPC_PANCIRONNE,"Пансирона"
NPC_LUCIKIEL,"Люцикиель"
NPC_ELMORY,"Эль Мориэм"
NPC_TURAN,"Туран"
NPC_HANUS,"Ханэс"
NPC_KUMURO,"Кумуро"
NPC_HAVELOCK,"Хавлок"
NPC_Villager,"Горожане"
NPC_CATSOLDIER1,"Кошка № 1"
NPC_CATSOLDIER2,"Кошка № 2"
NPC_CATSOLDIER3,"Кошка № 3"
NPC_EVERYONE,"Все"
NPC_ORPHANS,"Дети из приюта"
NPC_TOWNCHILDREN,"Деревенские дети"
NPC_TOWNPEOPLE,"Горожане"
NPC_CHILD1,"Деревенский ребенок 1"
NPC_CHILD2,"Деревенский ребенок 2"
NPC_CHILD3,"Деревенский ребенок 3"
NPC_SCHTE,"Маэстро"
NPC_MC,"Эмси"
NPC_ALIAS1,"Викинг Красоты"
NPC_AUDIENCE,"Зрители"
NPC_ALIAS2,"Весенняя Невеста"
NPC_ALIAS3,"Белокурая Пиратка"
NPC_ALIAS4,"Любитель Котолистника"
NPC_Hoabis,"Хоабис"
NPC_Kain,"Кэйн"
NPC_Kurtel,"Куртель"
CHAPTER1_BOSS1_NAME,"Маллик"
CHAPTER1_BOSS1_TITLE,"Безумный"
CHAPTER1_BOSS1_DESC,"Гоблин-мародер, такой же сильный и умелый, как рыцари людей."
CHAPTER1_BOSS2_NAME,"Тарокки"
CHAPTER1_BOSS2_TITLE,"Подрывник"
CHAPTER1_BOSS2_DESC,"Воспитанный и смышленый гоблин, мастерски изготавливает порох."
CHAPTER1_BOSS3_NAME,"Бодакка"
CHAPTER1_BOSS3_TITLE,"Наездник на кабане"
CHAPTER1_BOSS3_DESC,"Злой, жестокий гоблин-воин, возглавляющий орду гоблинов. Встал на сторону Темных сил."
CHAPTER2_BOSS1_NAME,"Лафейри"
CHAPTER2_BOSS1_TITLE,"Копье веры"
CHAPTER2_BOSS1_DESC,"Доблестный главарь дриад."
CHAPTER2_BOSS2_NAME,"Химмуллис"
CHAPTER2_BOSS2_TITLE,"Крылья свободы"
CHAPTER2_BOSS2_DESC,"Гарпия-хозяйка ветра. Чарует мужчин и увлекает в свое гнездо. Убивает, понемногу отнимая энергию."
CHAPTER2_BOSS3_NAME,"Балалайка"
CHAPTER2_BOSS3_TITLE,"Апогей страданий"
CHAPTER2_BOSS3_DESC,"Поддавшиеся ее чарам люди забывают о страхе смерти и умирают счастливыми."
CHAPTER3_BOSS1_NAME,"Трон"
CHAPTER3_BOSS1_TITLE,"Командир штурмовиков"
CHAPTER3_BOSS1_DESC,"Правая рука орка-мечника Зига, жестокий и злой орк-воин."
CHAPTER3_BOSS2_NAME,"Даин"
CHAPTER3_BOSS2_TITLE,"Завистливый"
CHAPTER3_BOSS2_DESC,"Гордость племени Красного ущелья, сильный шаман, раньше был старейшиной."
CHAPTER3_BOSS3_NAME,"Зиг"
CHAPTER3_BOSS3_TITLE,"Хозяин Грама"
CHAPTER3_BOSS3_DESC,"Самый сильный орк-воин, ранее известный как потомок убийцы драконов."
CHAPTER4_BOSS1_NAME,"Усла"
CHAPTER4_BOSS1_TITLE,"Двуручный меч смерти"
CHAPTER4_BOSS1_DESC,"Элитный скелет, прошедший с Мальдуком через врата измерений. Командир пехоты."
CHAPTER4_BOSS2_NAME,"Килстикс"
CHAPTER4_BOSS2_TITLE,"Наблюдатель"
CHAPTER4_BOSS2_DESC,"Гигантский скелет, прошедший с Мальдуком через врата измерений. Наблюдает за лесом Крад с высоты."
CHAPTER4_BOSS3_TITLE,"Дух-мародер"
CHAPTER4_BOSS3_DESC,"Прошел с королем демонов через врата измерений. Верный слуга. Правит как Отец нежити."
CHAPTER5_BOSS0_TITLE,"Морум-полукровка"
CHAPTER5_BOSS0_DESC,"Гибрид морума и непентеса."
CHAPTER5_BOSS1_NAME,"Робогнолл"
CHAPTER5_BOSS1_TITLE,"Гнолл-искатель"
CHAPTER5_BOSS1_DESC,"Старейшина гноллов-шаманов. Использует запрещенные заклинания, поглощающие жизнь других существ. Сильнее других шаманов."
CHAPTER5_BOSS2_NAME,"Васкос"
CHAPTER5_BOSS2_TITLE,"Командир разведчиков"
CHAPTER5_BOSS2_DESC,"Лидер темных эльфов-лучников. Использует магические стрелы, которые преследуют несколько целей."
CHAPTER5_BOSS3_NAME,"Эль Розед"
CHAPTER5_BOSS3_TITLE,"Королева кошмаров"
CHAPTER5_BOSS3_DESC,"Скрытно манипулирует темными эльфами. Заключила контракт с демоном, использует темную магию и магию лунного света."
CHAPTER6_BOSS0_NAME,"Тамак"
CHAPTER6_BOSS1_NAME,"Аквианат"
CHAPTER6_BOSS1_TITLE,"Ящер-заклинатель песка"
CHAPTER6_BOSS2_NAME,"Валлутан"
CHAPTER6_BOSS2_TITLE,"Жрец древних королей"
CHAPTER6_BOSS3_TITLE,"Свет за горизонтом"
CHAPTER7_BOSS0_NAME,"Радлин"
CHAPTER7_BOSS0_TITLE,"Леденящая песня"
CHAPTER7_BOSS1_NAME,"Карад"
CHAPTER7_BOSS1_TITLE,"Ледяной Ветер"
CHAPTER7_BOSS2_NAME,"Рубелион"
CHAPTER7_BOSS2_TITLE,"Ощутимая злоба"
CHAPTER7_BOSS3_NAME,"Таркас"
CHAPTER7_BOSS3_TITLE,"Король мороза"
CHAPTER7_BOSS4_TITLE,"Ледяная Крепость"
CHAPTER8_BOSS0_NAME,"Айгью"
CHAPTER8_BOSS0_TITLE,"Драконобой"
CHAPTER8_BOSS1_NAME,"Рагорлис"
CHAPTER8_BOSS1_TITLE,"Кипящая Лава"
CHAPTER8_BOSS2_NAME,"Ниция"
CHAPTER8_BOSS2_TITLE,"Поджигатель Драконов"
CHAPTER8_BOSS3_NAME,"Инфира"
CHAPTER8_BOSS3_TITLE,"Драконья Погибель"
CHAPTER8_BOSS4_NAME,"Ньогта"
CHAPTER8_BOSS4_TITLE,"Инфернальный Зверь"
CHAPTER9_BOSS4_NAME,"Кибеорд"
CHAPTER9_BOSS4_TITLE,"Хранитель башни"
GOBLIN_SHIELD_SUPERELITE_TITLE_1,"Стальной"
GOBLIN_SHIELD_SUPERELITE_NAME_1,"Кракки"
GOBLIN_SHIELD_SUPERELITE_DESC_1,"Полностью закованный в броню гоблин. Атакуя, давит противника своим весом."
HARPY_ARCHER_SUPERELITE_TITLE_1,"Стрела-лезвие"
HARPY_ARCHER_SUPERELITE_NAME_1,"Перелла"
HARPY_ARCHER_SUPERELITE_DESC_1,"Атакует по прямой, выпуская стрелы, сделанные из собственных перьев-лезвий."
ORC_SHAMAN_SUPERELITE_TITLE_1,"Красное проклятие"
ORC_SHAMAN_SUPERELITE_NAME_1,"Таши"
ORC_SHAMAN_SUPERELITE_DESC_1,"Главный жрец орков, насылает сильные проклятия. Бросает огромный череп."
SKELETON_GIANT_SUPERELITE_TITLE_1,"Палач"
SKELETON_GIANT_SUPERELITE_NAME_1,"Джайкел"
SKELETON_GIANT_SUPERELITE_DESC_1,"Необычайно сильный даже для гигантских скелетов.\nДавит противников своими огромными размерами."
GOBLIN_SHIELD_SUPERELITE_TITLE_2,"Монарх в броне"
GOBLIN_SHIELD_SUPERELITE_NAME_2,"Дракка"
ORC_SHAMAN_SUPERELITE_TITLE_2,"Алый гнев"
ORC_SHAMAN_SUPERELITE_NAME_2,"Гарук"
GOLEM_SUPERELITE_TITLE_1,"Страж видений"
GOLEM_SUPERELITE_NAME_1,"Фарус"
GOLEM_SUPERELITE_DESC_1,"Голем, созданный из цепи древних магических кристаллов видений. Обеими руками бьет противников, вызывая взрывы."
SPIDER_SUPERELITE_TITLE_1,"Ядовитая паучиха"
SPIDER_SUPERELITE_NAME_1,"Эрауне"
SPIDER_SUPERELITE_DESC_1,"Ядовитая самка паука. При атаке разбрызгивает повсюду сильный яд."
GIANTWORM_SUPERELITE_TITLE_1,"Гнев земли"
GIANTWORM_SUPERELITE_NAME_1,"Дурад"
GIANTWORM_SUPERELITE_DESC_1,"Гигантский червь с драконьей головой. Созывает гигантских червей со всей округи."
SKELETON_WARRIOR_SUPERELITE_TITLE_1,"Ржавый двуручный меч"
SKELETON_WARRIOR_SUPERELITE_NAME_1,"Каллиопе"
SKELETON_WARRIOR_SUPERELITE_DESC_1,"Особо опасный скелет, несмотря на ржавое оружие.\nУмело владея мечом, теснит противников."
SKELETON_GIANT_SUPERELITE_TITLE_2,"Потусторонний посох"
SKELETON_GIANT_SUPERELITE_NAME_2,"Гельтар"
DRYAD_SPEAR_SUPERELITE_TITLE_1,"Копье земли"
DRYAD_SPEAR_SUPERELITE_NAME_1,"Рафриу"
DRYAD_SPEAR_SUPERELITE_DESC_1,"Дриада по прозвищу «судья земли». Бросая копье, вызывает взрывы энергии."
WASP_SUPERELITE_TITLE_1,"Хищник"
WASP_SUPERELITE_NAME_1,"Спиша"
WASP_SUPERELITE_DESC_1,"Охотится с помощью огромного серпа и хвоста с ядовитым шипом."
WOLF_SUPERELITE_TITLE_1,"Леденящий рык"
WOLF_SUPERELITE_NAME_1,"Кирил"
WOLF_SUPERELITE_DESC_1,"Огромный белый вожак волков. Созывает волков леденящим душу рыком."
HORNEDBEAR_SUPERELITE_TITLE_1,"Стальной коготь"
HORNEDBEAR_SUPERELITE_NAME_1,"Гаст"
HORNEDBEAR_SUPERELITE_DESC_1,"Свирепый вожак рогатых медведей. Сокрушает противников прочными когтями и рогами."
BOSS_WARTROLL_TITLE_1,"Молот мертвых"
BOSS_WARTROLL_NAME_1,"Арго"
BOSS_GOATWARRIOR_TITLE_1,"Яростный"
BOSS_GOATWARRIOR_NAME_1,"Фабиос"
BOSS_MADASSASSIN_TITLE_1,"Берсерк"
BOSS_MADASSASSIN_NAME_1,"Орлеан"
BOSS_SCORPION_TITLE_1,"Пустынный тиран"
BOSS_SCORPION_NAME_1,"Тарсиль"
RAID_DRAGON_FIRE_TITLE_1,"Гибельное пламя"
RAID_DRAGON_FIRE_NAME_1,"Темерер"
RAID_DRAGON_BLACK_TITLE_1,"Черное копье бури"
RAID_DRAGON_BLACK_NAME_1,"Армата"
RAID_DRAGON_BLUE_TITLE_1,"Тиран вечной мерзлоты"
RAID_DRAGON_BLUE_NAME_1,"Скалаксия"
RAID_DRAGON_GREEN_TITLE_1,"Бедствие мертвых земель"
RAID_DRAGON_GREEN_NAME_1,"Зиркинос"
CHAPTER9_CONQUEST_TITLE,"Трясинный хищник"
CHAPTER9_CONQUEST_NAME,"Кэ'шаль"
CONVERSATION_TU_7,"Кха... Ох..."
CONVERSATION_TU_8,"Кайл, ты в порядке?"
CONVERSATION_TU_9,"Все хорошо. Только не знаю, как там остальные... Черт!"
CONVERSATION_TU_10,"Ничего, их непросто одолеть. Силы им не занимать."
CONVERSATION_TU_11,"Таркас... Если так, ошибки быть не может."
CONVERSATION_TU_12,"Фу... Уф... Тут и мне нелегко пришлось."
CONVERSATION_TU_12B,"Мне известно, насколько сильны демоны,"
CONVERSATION_TU_13,"но они проявляют неожиданную стойкость. Не люблю упертых типов."
CONVERSATION_TU_14,"Да ты предательница, Эфис."
CONVERSATION_TU_15,"!"
CONVERSATION_TU_16,"Мальдук... Вот как."
CONVERSATION_TU_17,"Этого стоило ожидать. Как же я не разгадал ваш примитивный план..."
CONVERSATION_TU_18,"Если не остановлю вас, плакала моя слава великого стратега демонов."
CONVERSATION_TU_19,"Пробились сюда? Похвально. Но дальше вам не пройти!"
CONVERSATION_TU_20,"Ха! Ничтожные твари! Вот увидишь! Это еще не конец!"
CONVERSATION_TU_21,"Исчезни, Мальдук! Терпеть его не могу!"
CONVERSATION_TU_22,"Ха-ха-ха, и это все, что вы можете..."
CONVERSATION_TU_22B,"Вперед! Злые духи!"
CONVERSATION_TU_23,"Они снова наступают, Кайл!"
CONVERSATION_TU_24,"Их слишком много. Всех не уничтожить."
CONVERSATION_TU_25,"Ох... Это уже предел."
CONVERSATION_TU_26,"Кайл, их много, надо отступать."
CONVERSATION_TU_26B,"Если придет подмога, нам несдобровать!"
CONVERSATION_TU_27,"Мы не справимся! Другого шанса не будет!"
CONVERSATION_TU_27B,"Разойдитесь! Я сам разберусь с королем демонов!"
CONVERSATION_TU_28,"Кайл!"
CONVERSATION_TU_29,"Что ж, если мой любимый так решил, думаю, мне стоит помочь."
CONVERSATION_TU_30,"Я понимаю твою просьбу. Ты мой единственный друг."
CONVERSATION_TU_31,"Таркас, Эфис! Нет, Кайл! В одиночку нельзя!"
CONVERSATION_TU_32,"Мария, только я могу сделать это. Понимаешь?"
CONVERSATION_TU_33,"Нет, ты идешь на верную смерть!"
CONVERSATION_TU_33B,"Как же иначе одолеть короля демонов!"
CONVERSATION_TU_34,"Я ведь лучший мечник, мне это по силам."
CONVERSATION_TU_35,"Так что же? Надо скорее решать! Они уже близко!"
CONVERSATION_TU_36,"Я буду прорываться! Помогите мне!"
CONVERSATION_TU_37,"Кайл! Нет, Кайл! Прошу, нет!"
CONVERSATION_TU_61,"Кто такие? Как смели заявиться..."
CONVERSATION_TU_62,"Кто вы?"
CONVERSATION_TU_63,"Я Гадра, великий воин племени троллей."
CONVERSATION_TU_64,"Что здесь делает тролль?"
CONVERSATION_TU_65,"Да не твое собачье дело."
CONVERSATION_TU_66,"Для чего вы здесь?"
CONVERSATION_TU_67,"Это Ринг."
CONVERSATION_TU_68,"Место опасное, в отличие от арены."
CONVERSATION_TU_69,"Гы-гы... Но и награда достойная."
CONVERSATION_TU_70,"Хочешь награду? Так давай, брось вызов!"
CONVERSATION_TU_71,"Стойте! Назовите себя!"
CONVERSATION_TU_72,"Оруженосец Кассель."
CONVERSATION_TU_73,"Меня вызывали."
CONVERSATION_TU_74,"А, так вы Кассель."
CONVERSATION_TU_75,"Мы вас ждали."
CONVERSATION_TU_76,"Под королевскими покоями был обнаружен Тайник."
CONVERSATION_TU_77,"В нем скрыто много богатств, но еще больше - монстров."
CONVERSATION_TU_78,"Нужна карательная операция, чтобы обеспечить безопасность Орвелии."
CONVERSATION_TU_79,"Я к вашим услугам."
CONVERSATION_TU_87,"Эй, рыцарь! Молодой и симпатичный!"
CONVERSATION_TU_88,"Кажется, кто-то зовет тебя, Кассель."
CONVERSATION_TU_89,"Да, разве?"
CONVERSATION_TU_90,"Здравствуйте, я Мэй, работник магазина."
CONVERSATION_TU_91,"Мы раздаем подарки в честь открытия."
CONVERSATION_TU_92,"Заходите, у нас точно найдется что-нибудь особенное для вас!"
CONVERSATION_TU_93,"Спасибо..."
CONVERSATION_TU_94,"Ну что, заглянем в магазин, молодой и симпатичный рыцарь?"
CONVERSATION_TU_95,"Фрэй, и без того неловко уже..."
CONVERSATION_TU_96,"Добро пожаловать в лавку Мэй!"
CONVERSATION_TU_97,"У нас есть оружие и доспехи, которые могут подчеркнуть все достоинства симпатичного рыцаря!"
CONVERSATION_TU_98,"Чтобы перейти в магазин, коснитесь кнопки «Магазин»."
CONVERSATION_TU_99,"Для обновления списка можно использовать рубины."
CONVERSATION_TU_100,"Если вы уйдете с пустыми руками,"
CONVERSATION_TU_101,"Мэй будет очень расстроена!"
CONVERSATION_TU_102,"Да это просто беда, молодой и симпатичный рыцарь!"
CONVERSATION_TU_103,"Пожалуйста, Клео, прекрати..."
CONVERSATION_TU_104,"Сто лет назад один маг открыл врата в мир демонов,\nположив начало их вторжению на континент."
CONVERSATION_TU_105,"Весь мир был охвачен пламенем... Тогда и явились герои."
CONVERSATION_TU_106,"Они одержали победу над демонами\nи добрались до крепости Ангмунда."
CONVERSATION_TU_107,"Кайл сразил короля демонов священным мечом Эа\nи исчез, остался лишь меч."
CONVERSATION_TU_108,"Потеряв своего правителя, демоны рассеялись по континенту."
CONVERSATION_TU_108A,"А герои запечатали священный меч Эа в Древе мира."
CONVERSATION_TU_109,"Через 100 лет на континенте воцарился покой,\nлюди забыли о ранах той войны."
CONVERSATION_TU_110,"Но однажды в окрестностях Древа мира нашли следы демонов."
CONVERSATION_TU_111,"Государство людей Орвел снарядило отряд для\nисследования этих следов..."
CONVERSATION_TU_114,"Кассель, у твоего меча такой потрепанный вид."
CONVERSATION_TU_115,"Да? Хм. Он у меня с тех пор, как я служил в охране."
CONVERSATION_TU_116,"Помнится, у тебя был еще один. Может, его используешь?"
CONVERSATION_TU_117,"И как я это сделаю?"
CONVERSATION_TU_118,"Сначала коснись кнопки «Герой», откроется окно данных героя."
CONVERSATION_TU_119,"Затем выбери предмет, который хочешь взять, и коснись кнопки «Установить»."
CONVERSATION_TU_120,"Совсем не трудно, попробуй!"
CONVERSATION_TU_121,"Хм, неплохой меч, но чего-то не хватает..."
CONVERSATION_TU_122,"Тогда нужно улучшить предмет."
CONVERSATION_TU_123,"Улучшить?"
CONVERSATION_TU_124,"Да, предмет любого типа можно усовершенствовать."
CONVERSATION_TU_125,"Это увеличит очки навыка владения им."
CONVERSATION_TU_126,"Зайди в окно данных героя, но коснись кнопки «Улучшить» вместо «Установить»."
CONVERSATION_TU_127,"Попробуй, Кассель."
CONVERSATION_TU_128,"Ух, что-то от моих навыков мало толку."
CONVERSATION_TU_129,"Может, получишь новое свойство навыка?"
CONVERSATION_TU_130,"Свойство навыка?"
CONVERSATION_TU_131,"Кассель, ты вообще занятия посещал?"
CONVERSATION_TU_132,"Ха-ха-ха! Ну конечно!"
CONVERSATION_TU_133,"Хорошо, допустим. Книга навыков у тебя есть?"
CONVERSATION_TU_134,"У тебя есть книга навыков, в которой указаны возможные свойства. Попробуй их получить, Кассель."
CONVERSATION_TU_135,"А как я это сделаю?"
CONVERSATION_TU_136,"Сначала в окне «Герой» выбери героя, навык которого ты будешь улучшать."
CONVERSATION_TU_137,"Затем коснись кнопки «Навык» - откроется окно навыков. Выбери навык для получения свойств."
CONVERSATION_TU_138,"После этого появится кнопка «Получить свойство». Если книг навыков достаточно, можно выполнить улучшение."
CONVERSATION_TU_139,"Перейдем от слов к делу!"
CONVERSATION_TU_175,"Можно не только получить свойство навыка,"
CONVERSATION_TU_176,"но и улучшить его согласно твоему уровню, Кассель."
CONVERSATION_TU_177,"На улучшение навыка расходуется золото - следи, чтобы его было достаточно."
CONVERSATION_TU_178,"Попробуй улучшить навык, Кассель!"
CONVERSATION_TU_179,"Хм, очень похоже на базу гоблинов."
CONVERSATION_TU_180,"Может, аванпост?"
CONVERSATION_TU_181,"Наверняка. Гоблинов прибавилось, и я знаю почему."
CONVERSATION_TU_182,"Интересно, откуда они явились. Похоже, решили здесь обосноваться."
CONVERSATION_TU_183,"Надо уничтожить базу прежде, чем они нападут на другие города."
CONVERSATION_TU_184,"Сделаем."
CONVERSATION_TU_185,"Хорошо, такая готовность подобает рыцарю."
CONVERSATION_TU_186,"Иди вперед. Я прикрою."
CONVERSATION_TU_187,"Спасибо."
CONVERSATION_TU_188,"Ух, да-а! Борьба была нелегкой."
CONVERSATION_TU_189,"Но свою долю трофеев мы отхватили."
CONVERSATION_TU_190,"Возможно, таких аванпостов несколько."
CONVERSATION_TU_191,"Это не наша обязанность, но ради трофеев можно провести зачистку."
CONVERSATION_TU_192,"Тебе решать."
CONVERSATION_TU_193,"Сделаем, Рой."
CONVERSATION_TU_194,"В путь! У нас ушло много времени."
CONVERSATION_TU_195,"Стой, Кассель."
CONVERSATION_TU_196,"Что такое, Фрэй?"
CONVERSATION_TU_197,"Помнишь, те волки сбросили доспехи?"
CONVERSATION_TU_198,"Они прочнее твоего будут, Кассель."
CONVERSATION_TU_199,"Но вот-вот начнется бой..."
CONVERSATION_TU_200,"Ха! Есть простой способ надеть снаряжение даже перед началом битвы."
