KEY,"Korean"
RESULT_TYPE.MAX_JOIN_REQUEST,"가입 요청 횟수가 초과했습니다.\n일부 요청을 취소하고 계속 진행하세요"
RESULT_TYPE.MAX_GUILD_MAX_JOIN_REQUEST,"가입 요청 길드의 요청 수를 초과되었습니다."
RESULT_TYPE.MATERIAL_EQUIP_ITEM_PRICE_ERROR,"필요한 가격이 잘못되었습니다."
RESULT_TYPE.NO_UPGRADABLE_MATERIAL_EQUIP_ITEM,"잘못된 장비재료입니다."
RESULT_TYPE.NOT_OWNED_MATERIAL_EQUIP_ITEM,"소지하지 않은 장비재료입니다."
RESULT_TYPE.NOT_ENOUGH_TEAM_LEVEL,"팀레벨이 낮습니다."
RESULT_TYPE.MAX_MEMBER,"길드원 수가 최대입니다."
RESULT_TYPE.INVALID_RANK,"길드원 권한이 맞지 않습니다."
RESULT_TYPE.GUILD_JOIN_NOT_REQUESTED,"가입 요청 정보를 찾을 수 없습니다."
RESULT_TYPE.NAME_DUPLICATED,"중복된 이름입니다."
RESULT_TYPE.GUILD_MEMBER_EXIST,"길드원이 아직 존재합니다."
RESULT_TYPE.ALREADY_REGISTERED_MERCENARY,"이미 용병으로 등록한 영웅입니다."
RESULT_TYPE.MAX_MERCENARY,"최대 용병 등록 수를 초과하였습니다."
RESULT_TYPE.NOT_REGISTERED_MERCENARY,"등록되지 않은 용병입니다."
RESULT_TYPE.ALREADY_JOINED,"이미 길드에 가입되어 있습니다."
RESULT_TYPE.LOG_NOT_FOUND,"존재하지 않는 전투기록입니다."
RESULT_TYPE.INVALID_PLUNDER_RESULT,"잘못된 전투기록입니다."
RESULT_TYPE.ALREADY_CHASED,"이미 추격을 했습니다."
RESULT_TYPE.INVALID_CHAPTER_INDEX,"잘못된 임무 장소입니다."
RESULT_TYPE.COLLECT_NODE_NOT_FOUND,"임무 대상 장소를 찾을 수 없습니다."
RESULT_TYPE.COLLECT_ENDED,"이미 채집이 종료되었습니다."
RESULT_TYPE.DEAD_HERO_EXIST,"사망한 영웅은 약탈을 할 수 없습니다."
RESULT_TYPE.USER_CHASE_INFO_NOT_FOUND,"추격 정보를 찾을 수 없습니다."
RESULT_TYPE.COLLECT_INFO_NOT_FOUND,"원정 임무 정보를 찾을 수 없습니다."
RESULT_TYPE.INVALID_TEAM_SLOT,"잘못된 원정 임무 파티입니다."
RESULT_TYPE.ALREADY_HARVESTED,"이미 임무가 완료되었습니다."
RESULT_TYPE.MAX_DAILY_QUICK_COMPLETE_COLLECT,"오늘 최대 빠른 완료 횟수에 도달했습니다."
RESULT_TYPE.COLLECT_NOT_ENDED,"아직 임무가 끝나지 않았습니다."
RESULT_TYPE.RECORD_NOT_FOUND,"존재하지 않는 리플레이 기록입니다."
RESULT_TYPE.ALREADY_DEFEND_REWARDED,"이미 약탈 방어 보상을 받았습니다."
RESULT_TYPE.MAX_PLUNDER_DEFEND_REWARD,"하루 최대 가능 약탈 방어 보상 횟수에 도달했습니다."
RESULT_TYPE.CHAPTER_NOT_COMPLETED,"해당 장이 아직 완료되지 않았습니다."
RESULT_TYPE.VIP_LEVEL_DATA_NOT_FOUND,"VIP 레벨 데이터를 찾을 수 없습니다."
RESULT_TYPE.MAX_RES_COLLECT_TEAM,"현재 모든 팀이 임무 중입니다."
RESULT_TYPE.NOW_COLLECTING,"현재 팀은 임무 중입니다."
RESULT_TYPE.INVALID_HERO_INDEX,"이미 임무 중이거나 없는 영웅입니다."
RESULT_TYPE.CHAPTER_NOT_FOUND,"챕터가 존재하지 않습니다."
RESULT_TYPE.DUNGEON_NOT_FOUND,"던전이 존재하지 않습니다."
RESULT_TYPE.EMPTY_HERO_INDICES,"영웅이 비어있습니다."
RESULT_TYPE.CANNOT_PLAY_DUNGEON,"던전을 플레이할 수 없습니다."
RESULT_TYPE.NOT_ENOUGH_STAMINA,"스태미너가 부족합니다."
RESULT_TYPE.NOT_ENOUGH_PLAY_KEY,"열쇠가 부족합니다."
RESULT_TYPE.INVALID_DIFF,"잘못된 난이도입니다."
RESULT_TYPE.VERIFY_FAILED,"확인에 실패하였습니다."
RESULT_TYPE.CHECK_FAILED,"검사에 실패하였습니다."
RESULT_TYPE.USER_CAMPAIGN_INFO_NOT_FOUND,"네트워크 환경 문제로 서버에서 유저의 정보 처리가 지연되고 있습니다.\n잠시 후에 다시 시도해주세요."
RESULT_TYPE.WRONG_CHAPTER_INDEX,"이용할 수 없는 컨텐츠입니다."
RESULT_TYPE.WRONG_DUNGEON_INDEX,"이용할 수 없는 컨텐츠입니다."
RESULT_TYPE.INVALID_STAR,"잘못된 별 정보입니다."
RESULT_TYPE.ENCHANT_RESULT_NOT_FOUND,"재감정 정보가 존재하지 않습니다."
RESULT_TYPE.EQUIP_ITEM_SLOT_INDEX_MISMATCH,"재감정 대상이 다릅니다."
RESULT_TYPE.OPTION_SLOT_INDEX_MISMATCH,"재감정하려는 옵션슬롯이 다릅니다."
RESULT_TYPE.OPTION_INDEX_MISMATCH,"재감정 하려는 옵션결과가 다릅니다."
RESULT_TYPE.PREV_OPTION_INDEX_MISMATCH,"덮어씌우는 옵션이 기존시도와 다릅니다."
RESULT_TYPE.INVALID_OPTION_SLOT,"잘못된 옵션슬롯입니다."
RESULT_TYPE.RANDOM_OPTION_DATA_ERROR,"잘못된 랜덤옵션 정보입니다."
RESULT_TYPE.NO_HERO,"영웅이 존재하지 않습니다."
RESULT_TYPE.HERO_DATA_NOT_FOUND,"영웅정보가 존재하지 않습니다."
RESULT_TYPE.ALREADY_OTHER_HERO_EQUIPPED,"이미 다른 영웅이 장착하고 있습니다."
RESULT_TYPE.ITEM_DATA_NOT_FOUND,"아이템정보가 존재하지 않습니다."
RESULT_TYPE.EQUIP_ITEM_DATA_NOT_FOUND,"장비정보가 존재하지 않습니다."
RESULT_TYPE.EQUIP_TAG_ERROR,"장비의 태그가 잘못되었습니다."
RESULT_TYPE.TOO_LOW_GRADE,"등급이 너무 낮습니다."
RESULT_TYPE.TOO_LOW_LEVEL,"레벨이 너무 낮습니다."
RESULT_TYPE.LOCKED_PART_INDEX,"잠겨진 장비슬롯입니다."
RESULT_TYPE.EQUIP_PART_ERROR,"착용할 수 없는 장비슬롯입니다."
RESULT_TYPE.REMOVE_FAILED,"제거에 실패하였습니다."
RESULT_TYPE.INVALID_HERO_PART_INDEX,"잘못된 장비슬롯입니다."
RESULT_TYPE.ALREADY_UNLOCKED,"이미 개방되어있습니다."
RESULT_TYPE.UNLOCK_FAILED,"개방에 실패하였습니다."
RESULT_TYPE.EQUIP_ITEM_NOT_FOUND,"장비가 존재하지 않습니다."
RESULT_TYPE.UNEQUIP_FAILED,"장비 해제에 실패하였습니다."
RESULT_TYPE.STAT_DATA_NOT_FOUND,"스탯 정보가 존재하지 않습니다."
RESULT_TYPE.EMPTY_MATERIAL_EQUIP_ITEM,"재료가 비어있습니다."
RESULT_TYPE.INVALID_MATERIAL_EQUIP_ITEM,"잘못된 재료장비입니다."
RESULT_TYPE.FRIEND_NOT_FOUND,"유저가 존재하지 않습니다."
RESULT_TYPE.REQUEST_MYSELF,"자신에게 요청할 수 없습니다."
RESULT_TYPE.CANNOT_SEARCH_MYSELF,"자신을 검색할 수 없습니다."
RESULT_TYPE.GACHA_DATA_NOT_FOUND,"가챠정보가 존재하지 않습니다."
RESULT_TYPE.WRONG_GACHA_INDEX,"잘못된 가챠 번호입니다."
RESULT_TYPE.WRONG_GACHA_COUNT,"잘못된 가챠 개수입니다."
RESULT_TYPE.NO_MERCENARIES,"용병이 없습니다."
RESULT_TYPE.NO_GUILD,"길드가 없습니다."
RESULT_TYPE.INVAILID_RANK,"잘못된 순위입니다."
RESULT_TYPE.GUILD_MAX_JOIN_REQUEST,"길드의 최대 요청수를 초과하였습니다."
RESULT_TYPE.TRIAL_DUNGEON_DATA_NOT_FOUND,"시련의 던전 정보가 존재하지 않습니다."
RESULT_TYPE.NOT_PLAYER_HERO,"소유한 영웅이 아닙니다."
RESULT_TYPE.ITEM_NOT_OWNED,"소유한 아이템이 아닙니다."
RESULT_TYPE.ITEM_TYPE_MISMATCH,"아이템 종류가 다릅니다."
RESULT_TYPE.POTION_DATA_NOT_FOUND,"포션정보가 존재하지 않습니다."
RESULT_TYPE.INVALID_ACTION,"잘못된 동작입니다."
RESULT_TYPE.RECIPE_DATA_NOT_FOUND,"레시피정보가 존재하지 않습니다."
RESULT_TYPE.MATERIAL_DATA_NOT_FOUND,"재료정보가 존재하지 않습니다."
RESULT_TYPE.NOT_ENOUGH_MATERIAL,"재료가 충분하지 않습니다."
RESULT_TYPE.MATCH_RESULT_NOT_FOUND,"매치 결과가 존재하지 않습니다."
RESULT_TYPE.MATCH_UID_MISMATCH,"매치 번호가 일치하지 않습니다."
RESULT_TYPE.MATCHING_DISABLED,"당일 결투결과를 집계 중입니다."
RESULT_TYPE.NOT_ENOUGH_SWORD,"입장 재료를 모두 소진하여 입장하실 수 없습니다."
RESULT_TYPE.MATCH_USER_NOT_FOUND,"참여한 유저정보가 없습니다."
RESULT_TYPE.NPC_INFO_NOT_FOUND,"NPC 정보가 없습니다."
RESULT_TYPE.WAIT_MORE,"네트워크 환경 문제로 서버에서 전투 정보 처리가 지연되고 있습니다. 확인 버튼을 다시 눌러주세요."
RESULT_TYPE.NOT_ENOUGH_CHEESE,"치즈가 부족합니다."
RESULT_TYPE.USER_PLUNDER_INFO_NOT_FOUND,"약탈정보가 존재하지 않습니다."
RESULT_TYPE.COLLECT_NODE_DATA_NOT_FOUND,"채집 노드정보가 존재하지 않습니다."
RESULT_TYPE.PLAYER_NOT_FOUND,"플레이어가 존재하지 않습니다."
RESULT_TYPE.V_I_P_LEVEL_DATA_NOT_FOUND,"VIP 레벨정보가 존재하지 않습니다."
RESULT_TYPE.SHOP_DATA_NOT_FOUND,"상점정보가 존재하지 않습니다."
RESULT_TYPE.SHOP_ITEM_DATA_NOT_FOUND,"상점 물품정보가 존재하지 않습니다."
RESULT_TYPE.PLAYER_SHOP_ITEM_NOT_FOUND,"플레이어의 상점아이템정보가 없습니다."
RESULT_TYPE.SOLD_OUT,"이미 판매되었습니다."
RESULT_TYPE.INVALID_COST,"잘못된 가격입니다."
RESULT_TYPE.NO_ITEM_DATA,"아이템 정보가 존재하지 않습니다."
RESULT_TYPE.NOT_OWNED,"소유하지 않았습니다."
RESULT_TYPE.INVALID_ITEM_COUNT,"잘못된 아이템 개수입니다."
RESULT_TYPE.NOT_ENOUGH_STONE,"강화 수정이 부족합니다."
RESULT_TYPE.HERO_LEVEL_LIMIT,"영웅의 레벨이 부족합니다."
RESULT_TYPE.SKILL_LEVEL_NOT_FOUND,"스킬레벨 정보가 없습니다."
RESULT_TYPE.SKILL_PRICE_NOT_FOUND,"스킬가격 정보가 없습니다."
RESULT_TYPE.TEAM_LEVEL_LIMIT,"영웅의 레벨을 초과할 수 없습니다."
RESULT_TYPE.SKILL_NOT_FOUND,"스킬이 존재하지 않습니다."
RESULT_TYPE.REQ_GOLD_ERROR,"필요 골드가 잘못되었습니다."
RESULT_TYPE.STAR_DATA_NOT_FOUND,"별 정보가 잘못되었습니다."
RESULT_TYPE.NO_TARGET_ACCOUNT_ID,"대상 유저의 번호가 없습니다."
RESULT_TYPE.VERSION_ERROR,"버전이 잘못되었습니다."
RESULT_TYPE.MATCH_NOT_FOUND,"매치가 존재하지 않습니다."
RESULT_TYPE.EQUIP_ITEM_FULL,"장비가 가득찼습니다."
RESULT_TYPE.INVALID_GUILD_LEVEL,"잘못된 길드레벨입니다."
RESULT_TYPE.ALREADY_JOIN_REQUESTED,"이미 참여 요청중입니다."
RESULT_TYPE.MIN_REGISTER_TIME_NOT_ELAPSED,"최소 등록시간이 지나지 않았습니다."
RESULT_TYPE.RESULT_ITEM_DATA_NOT_FOUND,"결과아이템 정보가 없습니다."
RESULT_TYPE.RESULT_EQUIP_ITEM_DATA_NOT_FOUND,"결과 장비정보가 없습니다."
RESULT_TYPE.MISSION_NOT_COMPLETED,"미션이 완료되지 않았습니다."
RESULT_TYPE.TYPE_ERROR,"타입이 잘못되었습니다."
RESULT_TYPE.INFO_ERROR,"정보가 잘못되었습니다."
RESULT_TYPE.ACCOUNT_IDS_ERROR,"계정 번호가 잘못되었습니다."
RESULT_TYPE.NOT_ENOUGH_PVP_COIN,"PVP 코인이 부족합니다."
RESULT_TYPE.EMPTY_NICK,"닉네임이 비어있습니다."
RESULT_TYPE.INVALID_NICK,"사용할 수 없는 닉네임입니다."
RESULT_TYPE.ALREADY_EXIST,"이미 사용 중입니다."
RESULT_TYPE.TOO_SHORT_NICK,"닉네임의 길이가 너무 짧습니다."
RESULT_TYPE.TOO_LONG_NICK,"닉네임의 길이가 너무 깁니다."
RESULT_TYPE.CENSORED_WORD,"비속어가 포함되어있습니다."
RESULT_TYPE.NOT_ENOUGH_CHALLENGE_CHANCE,"더이상 도전할 수 없습니다."
RESULT_TYPE.NOT_ENOUGH_DUNGEON_KEY,"던전 입장 열쇠가 부족합니다."
RESULT_TYPE.NOT_OPENED_DUNGEON,"던전이 열려있지 않습니다."
RESULT_TYPE.REQ_GEM_ERROR,"필요한 루비가 없습니다."
RESULT_TYPE.WAITER_NOT_FOUND,"대기중인 정보를 찾을 수 없습니다."
RESULT_TYPE.MISSION_NOT_CLEARED,"미션이 완료되지 않았습니다."
RESULT_TYPE.DUNGEON_DATA_NOT_FOUND,"던전 정보가 존재하지 않습니다."
RESULT_TYPE.NO_AVAILABLE_SERVER,"입장 가능한 서버가 없습니다."
RESULT_TYPE.UNEQUIP_OLD_FAILED,"기존의 장비를 제거할 수 없습니다."
RESULT_TYPE.EQUIP_FAILED,"장착에 실패했습니다."
RESULT_TYPE.NO_SHOP_DATA,"상점 정보를 찾을 수 없습니다."
BASE_RESULT_TYPE.TIMEOUT,"서버로부터 응답이 없습니다."
BASE_RESULT_TYPE.SEQUENCE_ERROR,"네트워크 환경 문제로 서버에서 유저의 정보 처리가 지연되고 있습니다.\n잠시 후에 다시 시도해주세요."
BASE_RESULT_TYPE.INTERNAL_ERROR,"내부 오류입니다."
BASE_RESULT_TYPE.EMPTY_HOST,"호스트가 존재하지 않습니다."
RESULT_TYPE.ACHIEVEMENT_NOT_CLEARED,"업적이 완료되지 않았습니다."
RESULT_TYPE.INVALID_STEP,"이미 지급된 보상입니다."
RESULT_TYPE.NO_PRIVILEGE,"권한이 없습니다."
RESULT_TYPE.INVALID_HOST,"잘못된 호스트입니다."
RESULT_TYPE.MASTER_NOT_FOUND,"방장이 존재하지 않습니다."
RESULT_TYPE.MULTIPLAY_INFO_NOT_FOUND,"파티플레이 정보가 존재하지 않습니다."
RESULT_TYPE.WRONG_MEMBER,"잘못된 구성원입니다."
RESULT_TYPE.ALREADY_REWARD_CALCULATED,"이미 보상이 결정되었습니다."
RESULT_TYPE.LINKED_DUNGEON_NOT_FOUND,"연결된 던전이 존재하지 않습니다."
RESULT_TYPE.ALREADY_COMPLETED,"이미 완료했습니다."
RESULT_TYPE.DUNGEON_TYPE_ERROR,"잘못된 던전 타입입니다."
RESULT_TYPE.CANNOT_VISIT_DUNGEON,"방문할 수 없는 던전입니다."
RESULT_TYPE.INVALID_TRIAL_HERO,"잘못된 시련의던전 영웅입니다."
RESULT_TYPE.WORLD_MAP_EVENT_NOT_FOUND,"월드맵 이벤트가 존재하지 않습니다."
RESULT_TYPE.EVENT_DUNGEON_INDEX_MISMATCH,"잘못된 이벤트 던전 번호입니다."
RESULT_TYPE.NOT_ENOUGH_MULTIPLAY_MEMBERS,"구성원이 부족합니다."
RESULT_TYPE.NOT_CALCULATED,"결정되지 않았습니다."
RESULT_TYPE.ALREADY_REWARDED,"이미 보상이 지급되었습니다."
RESULT_TYPE.NOT_SAME_DEVELOPER_PAYLOAD,"결제 정보(DeveloperPayload)가 일치하지 않아 결제가 취소되었습니다"
RESULT_TYPE.NOT_SAME_PRODUCT_ID,"결제 정보(ProductId)가 일치하지 않아 결제가 취소되었습니다"
RESULT_TYPE.WRONG_PURCHASE_STATUS,"잘못된 결제 정보(PurchaseStatus)로 결제가 취소되었습니다."
RESULT_TYPE.VERIFICATION_FAILED,"결제 검증이 실패하여 결제가 취소되었습니다."
RESULT_TYPE.INVALID_CONSUMPTION_STATE,"잘못된 결제 정보(ConsumptionState)로 결제가 취소되었습니다."
RESULT_TYPE.NOT_MONTHLY_ENDED,"아직 월정액을 구입할 수 없습니다."
RESULT_TYPE.HAVE_PLAY_CHANCE,"현재 도전 기회가 있어서 구매에 실패했습니다."
RESULT_TYPE.INVALID_DUNGEON_INDEX,"잘못된 던전번호입니다."
RESULT_TYPE.CANNOT_AWAKEN_YET,"아직 각성할 수 없습니다."
RESULT_TYPE.CANNOT_AWAKEN_MORE,"더이상 각성할 수 없습니다."
RESULT_TYPE.RUNE_ITEM_NOT_OWNED,"소지하지 않은 룬아이템입니다."
RESULT_TYPE.SAME_RUNE_EQUIPPED,"동일한 룬을 장착중입니다."
RESULT_TYPE.ALEADY_OCCUPIED,"이미 할당되었습니다."
RESULT_TYPE.PRESERVE_PRICE_ERROR,"보존 가격이 잘못되었습니다."
RESULT_TYPE.RUNE_ITEM_DATA_NOT_FOUND,"룬아이템 정보가 존재하지 않습니다."
RESULT_TYPE.RUNE_DATA_NOT_FOUND,"룬정보가 존재하지 않습니다."
RESULT_TYPE.PART_TYPE_ERROR,"잘못된 파츠입니다."
RESULT_TYPE.NO_EQUIPPED_RUNE,"장착되지 않은 룬입니다."
RESULT_TYPE.HERO_ALREADY_EXIST,"영웅이 이미 존재합니다."
RESULT_TYPE.SKILL_NOT_LEARNED,"스킬을 습득하지 않았습니다."
RESULT_TYPE.INVALID_SKILL_EXTEND,"잘못된 스킬 확장입니다."
RESULT_TYPE.NOT_ENOUGH_ITEM,"아이템이 부족합니다."
RESULT_TYPE.BOOK_ITEM_DATA_NOT_FOUND,"서적 아이템 정보가 존재하지 않습니다."
RESULT_TYPE.SKILL_ALREADY_LEARNED,"이미 습득한 스킬입니다."
RESULT_TYPE.MAX_PURIFIED,"최대로 정화되었습니다."
RESULT_TYPE.MAX_HERO_STAR,"영웅이 최대 각성상태입니다."
RESULT_TYPE.NO_AWAKE_MATERIAL,"각성 재료가 없습니다."
RESULT_TYPE.PURIFY_DATA_NOT_FOUND,"정화 데이터가 존재하지 않습니다."
RESULT_TYPE.INVALID_PURIFY_DATA,"잘못된 정화데이터입니다."
RESULT_TYPE.TRANSCEND_SKILL_LEVEL_DATA_NOT_FOUND,"스킬 초월데이터가 존재하지 않습니다."
RESULT_TYPE.MAX_TRANSCEND_SKILL_LEVEL,"스킬이 최대로 초월되었습니다."
RESULT_TYPE.TRANSCEND_SKILL_LEVEL_PRICE_DATA_NOT_FOUND,"스킬 초월가격이 존재하지 않습니다."
RESULT_TYPE.NOT_MAX_HERO_STAR,"영웅이 최대 각성상태가 아닙니다."
RESULT_TYPE.INVALID_TRANSCEND_COUNT,"잘못된 초월개수입니다."
RESULT_TYPE.GRADE_TOO_LOW,"등급이 너무 낮습니다."
RESULT_TYPE.CREATURE_DATA_NOT_FOUND,"영웅 정보가 존재하지 않습니다."
RESULT_TYPE.UPGRADE_BOOK_DATA_NOT_FOUND,"강화서적 정보가 존재하지 않습니다."
RESULT_TYPE.MATCH_PLAYER_NOT_FOUND,"대결 상대가 존재하지 않습니다."
RESULT_TYPE.INVALID_SHOP_DATA,"잘못된 상점정보입니다."
RESULT_TYPE.NOT_GUILD_MEMBER,"길드구성원이 아닙니다."
RESULT_TYPE.NOT_ENOUGH_GUILD_POINT,"길드포인트가 부족합니다."
RESULT_TYPE.INVALID_SHOP_ITEM_LIST_INDEX,"잘못된 상점목록 번호입니다."
RESULT_TYPE.INVALID_ITEM_TYPE,"잘못된 아이템 종류입니다."
RESULT_TYPE.HERO_SHOP_SLOT_EXCEEDED,"영웅 상점 슬롯이 최대치를 초과하였습니다."
RESULT_TYPE.INVALID_HERO_SHOP_SLOT,"잘못된 영웅 상점 슬롯입니다."
RESULT_TYPE.NO_SHOP_ITEM_INFO,"상점아이템 정보가 존재하지 않습니다."
RESULT_TYPE.NO_SHOP_ITEM_DATA,"상점아이템 데이터가 존재하지 않습니다."
RESULT_TYPE.NO_SELL_COUNT,"판매개수가 없습니다."
RESULT_TYPE.ALREADY_OPENED_CLASS,"이미 개방된 클래스입니다"
RESULT_TYPE.NOT_OPENED_CLASS_DUNGEON,"해당 클래스의 던전이 열리지 않았습니다."
RESULT_TYPE.ALREADY_GET_CHALLENGE,"이미 도전하였습니다."
RESULT_TYPE.ALREADY_HAVE_MATERIAL,"이미 재료를 가지고 있습니다."
RESULT_TYPE.INVALID_HERO_CLASS,"잘못된 클래스입니다."
RESULT_TYPE.TUTORIAL_DATA_NOT_FOUND,"튜토리얼 데이터가 존재하지 않습니다."
RESULT_TYPE.RETRY,"재시도"
RESULT_TYPE.NOT_IMPLEMENTED_METHOD,"미구현된 방식입니다."
RESULT_TYPE.INVALID_QUEST_INDEX,"잘못된 퀘스트 번호입니다."
RESULT_TYPE.QUEST_INFO_NOT_FOUND,"퀘스트정보를 찾을 수 없습니다."
RESULT_TYPE.QUEST_NOT_CLEARED,"퀘스트가 완료되지 않았습니다."
RESULT_TYPE.NOT_COMPLETED,"완료되지 않았습니다."
RESULT_TYPE.EMPTY_DUNGEON_INDICES,"던전번호가 비어있습니다."
RESULT_TYPE.EVENT_INDEX_COUNT_MISMATCH,"이벤트번호 개수가 일치하지 않습니다."
RESULT_TYPE.MAX_DAILY_COUNT,"일일 회수 초과"
RESULT_TYPE.ALREADY_VISITED,"이미 방문했습니다."
RESULT_TYPE.INVALID_MATERIAL_ITEM,"잘못된 재료아이템입니다."
RESULT_TYPE.INVALID_REQ_ITEM_EXP_DATA,"필요아이템 경험치가 잘못되었습니다."
RESULT_TYPE.SAME_BOOSTER_APPLIED,"동일한 부스터효과가 존재합니다."
RESULT_TYPE.PACKAGE_DATA_NOT_FOUND,"꾸러미상품 데이터가 존재하지 않습니다."
RESULT_TYPE.INVALID_ITEM_INDEX,"잘못된 아이템 번호입니다."
RESULT_TYPE.INVALID_ITEM_DATA,"잘못된 아이템 데이터입니다."
RESULT_TYPE.INVALID_ACCOUNT_ID,"잘못된 계정번호입니다."
RESULT_TYPE.REWARD_TIME_ENDED,"보상받을 시간이 지났습니다."
RESULT_TYPE.CHECKING_INTEGRITY,"전투결과를 처리하고 있습니다. 잠시 후 시도해 주시길 바랍니다."
RESULT_TYPE.BATTLE_SERVER_NOT_FOUND,"현재 네트워크 환경이 불안정합니다.\n통신이 잘되는 장소로 이동하여 게임을 다시 접속해주세요."
RESULT_TYPE.TOWER_DATA_NOT_FOUND,"탑정보가 존재하지 않습니다."
RESULT_TYPE.TOWER_FLOOR_DATA_NOT_FOUND,"해당층의 정보가 존재하지 않습니다."
RESULT_TYPE.CANNOT_ENTER_TOWER_FLOOR,"해당층에 입장할 수 없습니다."
RESULT_TYPE.TOWER_CHAPTER_MISMATCH,"탑의 챕터가 일치하지 않습니다."
RESULT_TYPE.TOWER_DUNGEON_MISMATCH,"탑의 던전이 일치하지 않습니다."
RESULT_TYPE.TOWER_TEAM_LEVEL_LIMIT,"팀레벨이 낮아 해당층에 입장할 수 없습니다."
RESULT_TYPE.TOWER_REQ_DUNGEON_NOT_COMPLETED,"탑에 입장하기 위한 선행던전을 완료하지 않았습니다."
RESULT_TYPE.NOT_ENOUGH_TOWER_COST,"탑에 입장하기 위한 재화가 부족합니다."
RESULT_TYPE.DIED_HERO_CACHE,"사망한 영웅입니다."
RESULT_TYPE.MISSING_BATTLE_LOG,"전투로그가 입력되지 않았습니다."
RESULT_TYPE.MISSING_CREATURE_INFO,"영웅정보가 입력되지 않았습니다."
RESULT_TYPE.REQUEST_INTEGRITY_CHECK_ERROR,"무결성확인 요청 에러입니다."
RESULT_TYPE.MISSING_TOWER_CREATURE_INFO,"탑의 영웅정보가 입력되지 않았습니다."
RESULT_TYPE.PARSING_TOWER_CREATURE_INFO_ERROR,"탑의 영웅정보를 파싱할 수 없습니다."
RESULT_TYPE.EMPTY_TOWER_ENTER_HEROES,"탑에 입장한 영웅정보가 입력되지 않았습니다."
RESULT_TYPE.TOWER_NOT_PLAYED,"진행하지 않은 탑입니다."
RESULT_TYPE.PLAYER_TOWER_NOT_FOUND,"진행중인 탑의 정보를 찾을 수 없습니다."
RESULT_TYPE.CANNOT_RESET_MORE,"더이상 초기화 할 수 없습니다."
RESULT_TYPE.NOT_ENOUGH_COST,"재화가 부족합니다."
RESULT_TYPE.CLOSED_DUNGEON,"닫혀진 던전입니다."
RESULT_TYPE.OPENED_DUNGEON,"개방된 던전입니다."
RESULT_TYPE.QUEST_DATA_NOT_FOUND,"퀘스트 데이터가 존재하지 않습니다."
RESULT_TYPE.NOT_ACCEPTABLE,"수락할 수 없습니다."
RESULT_TYPE.CANNOT_GIVEUP,"포기할 수 없습니다."
