KEY,Russian
CONVERSATION_TU_285,"Всё верно, пришло время открыть врата Башни Вызова."
CONVERSATION_TU_286,"Значит, я частенько смогу видеться с ними?! Теперь-то мне не будет скучно!"
CONVERSATION_TU_287,"Эй, эльфы! Я, конечно, дико извиняюсь, что перебиваю, но может вы нам расскажете об этом месте?"
CONVERSATION_TU_288,"Просто я впервые узнал, что в лесу Элидоры есть такая высокая башня."
CONVERSATION_TU_289,"Башня Вызова была построена в незапамятные времена, ещё до того, как была написана история народов."
CONVERSATION_TU_290,"Наша королевская семья эльфов на протяжении долгих лет исследовала башню,"
CONVERSATION_TU_291,"но нам так и по сей день не удалось выяснить, когда и с какой целью она была построена."
CONVERSATION_TU_292,"Во время исследования башни мы обнаружили следы древних реликвий,"
CONVERSATION_TU_293,"собрав все кусочки воедино, мы успешно восстановили их."
CONVERSATION_TU_294,"Таким образом нам стало известно, что реликвии были не только особенными, но и скрывали в себе могущественную силу."
CONVERSATION_TU_295,Особенные.... И могущественные?
CONVERSATION_TU_296,"Раз уж Избранный Священным мечом здесь, я расскажу вам эту историю."
CONVERSATION_TU_297,"Сто лет тому назад, король Орвелии Кайл отправился на поиски силы, которая сможет противостоять демонам."
CONVERSATION_TU_298,"Тогда-то он узнал об этом месте, и решил покорить башню в одиночку."
CONVERSATION_TU_299,"Но всё было не так просто, на каждом этаже башни его поджидали жуткие монстры."
CONVERSATION_TU_300,"От которых, следуя исследованиям, ощущалась энергия другого измерения."
CONVERSATION_TU_301,"А для того, чтобы заполучить части реликвий, нужно было одолеть каждого."
CONVERSATION_TU_302,"Энергией другого измерения? Значит, эти монстры - существа из потустороннего мира?"
CONVERSATION_TU_303,Мы не можем с точностью сказать об этом. Это всего лишь предположения учёных.
CONVERSATION_TU_304,"Несмотря на это, Кайлу удалось собрать все части реликвий,"
CONVERSATION_TU_305,и с помощью нашей королевской семьи эльфов он смог восстановить реликвии.
CONVERSATION_TU_306,"После этого, все создания Элидоры стали уважать того, кто в одиночку смог сразиться с демоническими зверями."
CONVERSATION_TU_307,"И дабы восхвалить его смелость духа, это место стали называть «Башней Вызова»."
CONVERSATION_TU_308,Какая глубокая история у этой башни.
CONVERSATION_TU_309,"И вправду. Однако демонические звери, обитающие здесь по-прежнему могущественны и беспощадны."
CONVERSATION_TU_310,"В своё время было много странников, кто, услышав историю Кайла, пытался бросить вызов этой башне,"
CONVERSATION_TU_311,"но, к сожалению, всех постигла неудача. Кто-то даже распрощался со своей жизнью."
CONVERSATION_TU_312,"Поэтому мы - королевская семья эльфов, всё это время охраняли это место, не позволяя никому войти."
CONVERSATION_TU_313,"Однако теперь, с появлением Священного меча Эа из-за демонической угрозы,"
CONVERSATION_TU_314,наша миссия - открыть врата башни и предоставить Избранному шанс заполучить реликвии.
CONVERSATION_TU_315,"Мы надеемся, что это место сможет стать для Вас возможностью отточить своё мастерство. "
CONVERSATION_TU_316,"Король Орвелии Кайл сказав, что ему нужна мощная сила для противостояния демонам,"
CONVERSATION_TU_317,вошёл в Башню Вызова.
CONVERSATION_TU_318,"Он собрал частички у тех, кто, потеряв рассудок, продолжал выкрикивать «Моя прелесть!»,"
CONVERSATION_TU_319,и восстановил сломанные артефакты.
CONVERSATION_TU_320,"Видимо, на Короля Кайла проклятие не подействовало!"
CONVERSATION_TU_321,"Неиспользованные осколки были исследованы и выяснилось,"
CONVERSATION_TU_322,"что из-за того, что артефакты были разбиты, проклятие с них спало."
CONVERSATION_TU_323,"По всей видимости, их восстановление не возобновляет действие чар."
CONVERSATION_TU_324,"Скорее всего, проклятие действует, когда цельные артефакты находятся в башне."
CONVERSATION_TU_325,"Похоже, ничего целого там уже не осталось, но утверждать это пока рано."
CONVERSATION_TU_326,"Ведь, до сих пор в башне остались те, кто не умер и находится под чарами «Моей прелести!»"
CONVERSATION_TU_327,Мы закрыли врата и продолжили охранять башню.
CONVERSATION_TU_328,"Но, видимо, мир снова в опасности. Священный меч подтверждение этому."
CONVERSATION_TU_329,"Поэтому мы открываем врата снова, а вам нужно будет бросить вызов башне."
CONVERSATION_CHPT01,Глава 1. Начало пути
CONVERSATION_1,700 год общего календаря. Королевство Орвелия. Королевские равнины.
CONVERSATION_SILENCE,...
CONVERSATION_SURPRISE,!
CONVERSATION_FLINCH,...
CONVERSATION_INTRO_51,"100 лет назад один маг открыл врата в преисподнюю,"
CONVERSATION_INTRO_52,и положил начало вторжению демонов на землю.
CONVERSATION_INTRO_53,"Их Властелин - Повелитель Тьмы, Ангмунд."
CONVERSATION_INTRO_54,"После того, как он провозгласил себя единственным властелином этого мира,"
CONVERSATION_INTRO_55,мир погряз в слезах и в крови.
CONVERSATION_INTRO_56,"Но нашлись те, кто не впал в отчаяние и отправился в крепость Повелителя Тьмы Ангмунда."
CONVERSATION_INTRO_57,"Это был Король Орвелии, королевства людей, Кайл и его союзники."
CONVERSATION_INTRO_58,Битва под стенами крепости Ангмунда была долгой и беспощадной!
CONVERSATION_INTRO_59,"Пока союзники короля отчаянно сдерживали дьявольские войска,"
CONVERSATION_INTRO_60,Король Кайл в одиночку пробрался в крепость Повелителя Тьмы
CONVERSATION_INTRO_61,и вонзил Священный меч Эа в сердце Повелителя Тьмы.
CONVERSATION_INTRO_62,На том месте остался лишь Священный меч.
CONVERSATION_INTRO_63,От Кайла и Ангмунда не осталось и следа.
CONVERSATION_INTRO_64,Лишённые господина демоны начали стремительно терять свои силы.
CONVERSATION_INTRO_65,"Победу в войне одержали народы, издревле проживавшие на этой земле."
CONVERSATION_INTRO_66,"Спустя некоторое время, когда раны войны начали затягиваться,"
CONVERSATION_INTRO_67,неизвестная тьма подкралась к Священному мечу Эа.
CONVERSATION_INTRO_68,"Герои, воевавшие вместе с Королём Кайлом,"
CONVERSATION_INTRO_69,"запечатали Священный меч Эа в Древе Мира, находящемся под покровительством Богини Света Луа."
CONVERSATION_INTRO_70,Они молили Богиню вечно защищать Священный меч от тьмы.
CONVERSATION_INTRO_71,"В наши дни, спустя 100 лет, как были открыты врата в преисподнюю, "
CONVERSATION_INTRO_72,"в Орвелии, королевстве людей, от последствий войны не осталось и следа."
CONVERSATION_INTRO_73,"Несмотря на то, что все верили в то, что мир может продлиться вечно, "
CONVERSATION_INTRO_74,на окрестности Древа Мира снова начал опускаться покров тьмы.
CONVERSATION_INTRO_75,"Великая Жрица церкви Луа, Айрис "
CONVERSATION_INTRO_76,"почувствовала возрождение оставшейся ослабевшей силы Ангмунда,"
CONVERSATION_INTRO_77,которая считалась исчезнувшей.
CONVERSATION_INTRO_78,"В связи с этим, правитель Орвелии решил отправить отряд рыцарей в поход-разведку."
CONVERSATION_5000,Ещё немного и я стану настоящим рыцарем... Почему отправляют именно сейчас?!
CONVERSATION_5001,"Ха-ха-ха! Что?! Жалеешь, что не сможешь поучаствовать в походе?"
CONVERSATION_5002,"Сразу видно, мой братишка! Всего лишь оруженосец, а такой смелый."
CONVERSATION_5003,"Я не жалею! Я просто переживаю за вас, поэтому тоже хочу присоединиться к походу."
CONVERSATION_5004,"Ведь говорят, что после окончания войны с дьявольскими войсками впервые был собран отряд такого масштаба."
CONVERSATION_5005,"Ха-ха-ха! Где это видано, чтоб оруженосец переживал за поход отряда рыцарей. "
CONVERSATION_5006,"Наши старшаки точно оскорбятся, услышав твои слова. \nТы таким макаром, глядишь, ещё раз получишь по голове."
CONVERSATION_5007,"Да, хоть сто раз. Может тогда найдётся способ присоединиться к вам?"
CONVERSATION_5008,"Я ещё раз повторюсь, Кассель!"
CONVERSATION_5009,"Сейчас твоя самая главная задача - охранять жителей Орвела, пока нас не будет."
CONVERSATION_5010,Для Рыцаря нет ничего важнее защиты народа. Никогда не забывай об этом!
CONVERSATION_5011,Ладно. А оруженосец должен доверять отряду и продолжать свои занятия.
CONVERSATION_5012,"Голову выше, Кассель. Уже скоро ты станешь достойным рыцарем."
CONVERSATION_5013,Тебе будут поручать важные дела королевства.
CONVERSATION_5014,И тогда я всегда буду с тобой.
CONVERSATION_5015,"Что-то на тебя не похоже, ты какой-то слишком серьёзный. Не пугай меня!"
CONVERSATION_5016,Ну-у... Я ж умею иногда сказать что-нибудь красивое. Ха-ха-ха!
CONVERSATION_5017,"Ха-ха, что-то, кажись, как-то не очень!"
CONVERSATION_5018,"Ну, хорошо! Жди меня с такой же улыбкой на лице. Я благополучно схожу в поход и вернусь."
CONVERSATION_5019,Во имя моей родины Орвелии и Королевского Ордена Рыцарей!
CONVERSATION_5020,"Так уж и быть. Буду ждать и верить, что поход будет успешным и вы благополучно вернётесь обратно, ведь ты идёшь с ними!"
CONVERSATION_2302,28 дней спустя...
CONVERSATION_5021,"Сколько бы я ни ждал, нет никакой весточки от рыцарей, отправившихся в поход-разведку."
CONVERSATION_5022,В этот раз это был не простой поход.
CONVERSATION_5023,"В последнее время ходят дурные слухи, что отряд был отправлен для борьбы с демонами, которые снова пришли в наш мир."
CONVERSATION_5024,Я не могу больше сидеть сложа руки!
CONVERSATION_5025,"Если, на самом деле, речь идёт о демонах..."
CONVERSATION_5026,Пора отправляться в путь.
CONVERSATION_5027,Я не могу подвергнуть опасности своего единственного брата!
CONVERSATION_5028,"Отряд отправился сначала на юг, а затем на восток."
CONVERSATION_5029,"Если я последую этому маршруту, то обязательно смогу встретить его на пути."
CONVERSATION_5030,"Кассель, куда ты идёшь?"
CONVERSATION_5031,"О! Фрэй, ты же только что была в храме..."
CONVERSATION_5032,С сегодняшнего дня у меня начались каникулы.
CONVERSATION_5033,"Если ты отправился на поиски Клауса, то я пойду с тобой."
CONVERSATION_5034,Как ты...
CONVERSATION_5035,"Если бы у меня был бы меч, я бы и одна отправилась за ним."
CONVERSATION_5036,"О чём ты говоришь?! Ты же всего лишь ученица жрицы, тебе опасно выходить за пределы крепости."
CONVERSATION_5037,"И от рыцарей никаких вестей. Неизвестно, что там происходит за горизонтом."
CONVERSATION_5038,Кассель! Ты хоть что нибудь знаешь о жрецах?!
CONVERSATION_5039,"Да, конечно, жрецам опасно путешествовать в одиночку, "
CONVERSATION_5040,"но ты разве не знаешь, что путешествие без жреца ещё более опасно?"
CONVERSATION_5041,Но...
CONVERSATION_5042,"Кассель, ты не можешь мне запретить!"
CONVERSATION_5043,"Ты не единственный, кто переживает за Клауса."
CONVERSATION_5044,А если и ты не вернёшься...
CONVERSATION_5045,...
CONVERSATION_5046,Хорошо! Пошли вместе со мной.
CONVERSATION_5047,"Но в замен, ты должна быть осторожна и не отходить от меня ни на шаг."
CONVERSATION_5048,"Неизвестно, что ждёт нас впереди!"
CONVERSATION_5049,"Фрэй, с сегодняшнего дня тебе придётся покинуть храм."
CONVERSATION_5050,"Великая Жрица, о чём Вы говорите? Я в чём-то провинилась?"
CONVERSATION_5051,"Нет, просто у меня для Вас есть миссия, которую Вам нужно исполнить."
CONVERSATION_5052,"Скоро Луа покажет Вам путь туда, куда стремится Ваше сердце."
CONVERSATION_5053,Моё сердце стремится следовать за Богиней Света Луа.
CONVERSATION_5054,"Я знаю насколько глубока Ваша вера, и насколько глаза Ваши наполнены тревогой..."
CONVERSATION_5055,Великая Жрица...
CONVERSATION_5056,"Выйдя из храма, отправляйтесь в сторону входа в столицу, там Вы увидите путь."
CONVERSATION_5058,"Несмотря на то, что Луа будет направлять Вас, Ваш путь будет нелёгок и тернист."
CONVERSATION_5059,"Прошу, освети его путь! Того, кто решил противостоять тьме."
CONVERSATION_5060,Невзгод... Неужели вслед за Клаусом...
CONVERSATION_5061,Ступай ко входу в столицу. Путь начнется там.
CONVERSATION_5062,Ты должна помочь ему устоять перед тьмой.
CONVERSATION_5063,"Она сказала, тернистый путь..."
CONVERSATION_5064,Смогу ли я не ошибиться на пути?
CONVERSATION_5065,Что же происходит за пределами крепости..?
CONVERSATION_5066,"Фрэй, что ты там делаешь?! Идём быстрей!"
CONVERSATION_5067,"Подожди, Кассель! Пошли вместе!"
CONVERSATION_5068,"Богиня Луа, прошу, осветите нашу дорогу."
CONVERSATION_5069,Да пребудет свет твой с нами.
CONVERSATION_5070,"Мы в пути всего лишь четверть дня... Интересно, как там отряд?"
CONVERSATION_5071,"Сильно не переживай, Кассель. Мы их быстро найдём."
CONVERSATION_2356,"Возвращайся, Рой!"
CONVERSATION_2357,Ха-а...
CONVERSATION_2358,"Уф... Клео, не делай так. Я же говорю, что в башне сейчас хаос!"
CONVERSATION_2359,В Башне волнуются за тебя.
CONVERSATION_2360,Уф! Ну и что!!
CONVERSATION_2361,"Это не значит, что я тебя не понимаю, я тоже сейчас нахожусь в затруднительном положении."
CONVERSATION_2362,у меня еще остались кой-какие дела...
CONVERSATION_2363,"Особенно, думая о том, кто переживает там за тебя..."
CONVERSATION_2364,"Замолчи! Замолчи! Замолчи! Возвращайся! \nВозвращайся, я тебе говорю!"
CONVERSATION_2367,Эй! Рыцарь!
CONVERSATION_2368,"Кассель, кажется, там тебя зовут?!"
CONVERSATION_2369,Что? Меня?
CONVERSATION_2370,Помогите! М... Маньяк!
CONVERSATION_2371,"Уф, Клео..."
CONVERSATION_2372,"Кассель, там маньяк! Пошли скорей, поможем!"
CONVERSATION_2373,"Пф, сплошная головная боль... Сразу говорю, это недоразумение!"
CONVERSATION_2374,Говорю сразу. Вы не так поняли.
CONVERSATION_2375,Я просто...!
CONVERSATION_2376,А-а! Помогите!
CONVERSATION_2377,"Я, конечно, не знаю кто Вы, но Вы должны отойти от этой девушки!"
CONVERSATION_2378,Эта леди под защитой!
CONVERSATION_2380,Ну приехали...
CONVERSATION_2381,Стойте! Обернитесь...
CONVERSATION_2382,Волки? Откуда они...
CONVERSATION_2383,"Не вопила бы так, они бы нас не заметили."
CONVERSATION_2384,Теперь уже поздно.
CONVERSATION_2385,"Не знаю, кто ты, но с этим потом. Займемся волками."
CONVERSATION_2386,Ничего не поделаешь! Сначала нужно решить дела поважнее!
CONVERSATION_2387,"У-уф! Собачки, как вы не вовремя!"
CONVERSATION_2388,"Щенятки, вы не вовремя!"
CONVERSATION_2389,Будьте осторожны!
CONVERSATION_2390,"Кажется, мы их прогнали..."
CONVERSATION_2392,Ещё рано расслабляться!
CONVERSATION_2393,Вон там! Ещё наступают!
CONVERSATION_2394,"Кажется тот, что самый здоровый - их вожак."
CONVERSATION_2395,"Наверное, вожак."
CONVERSATION_5595,"Значит, последний."
CONVERSATION_5596,Возможно.
CONVERSATION_5597,"Не верится, что в окрестностях города водятся волки."
CONVERSATION_5598,Многие из охранявших город ушли с отрядом.
CONVERSATION_5599,"В бой! Берегись, Фрэй!"
CONVERSATION_5072,"Фух...Рад, что все остались целы."
CONVERSATION_5073,Без Вас мы бы не справились.
CONVERSATION_5074,Но он же маньяк!
CONVERSATION_5075,"Девушка, о чём ты! Нельзя с такой легкостью людей маньяками называть."
CONVERSATION_2406,"Как я и говорил ранее, я здесь только для того, чтобы забрать Клео домой."
CONVERSATION_2407,"Скажешь нет, Клео?"
CONVERSATION_2408,Не верьте этому маньяку!
CONVERSATION_2409,Клео... Может уже хватит?
CONVERSATION_2410,"Если ты продолжишь упрямиться в том же духе, мы все тут перережем друг друга. Тогда-то ты будешь довольна?"
CONVERSATION_2411,Хватит.
CONVERSATION_2412,Идем назад.
CONVERSATION_2413,"Я всё равно не вернусь! Я же сказала, я уже приняла решение!"
CONVERSATION_2414,Все уже решено!
CONVERSATION_2415,Я не погулять вышла.
CONVERSATION_2416,Я..!
CONVERSATION_2417,"Уф... Я понимаю, ты хочешь найти ключ к разгадке. Но..."
CONVERSATION_2418,Нужно найти разгадку...
CONVERSATION_2419,Эй!
CONVERSATION_2420,"Не знаю, что тут происходит, но приставаний я точно не вижу..."
CONVERSATION_2421,Так что нам пора!
CONVERSATION_2422,Прошу прощения за недоразумение...
CONVERSATION_2423,"Не переживайте. Между тем,"
CONVERSATION_2424,"Клео, не хочешь извиниться перед теми людьми за предоставленные неудобства, хоть и не нарочно?"
CONVERSATION_2425,Хм!
CONVERSATION_5076,Ха-ха. Не станешь. Переживу.
CONVERSATION_5077,"Прошу прощения, мы все не так поняли."
CONVERSATION_5078,"Хе-хе, всё в порядке. Вас же Клео зовут?"
CONVERSATION_5079,"Я, конечно, не знаю какой ключ к разгадке Вы хотите найти, но я буду молиться за Вас, чтобы у вас всё получилось."
CONVERSATION_5080,"Однако, молодой человек, который так заботится о Клео..."
CONVERSATION_5081,Как Вас зовут?
CONVERSATION_5082,Меня зовут Рой.
CONVERSATION_5083,"Клео, может не стоит так себя вести с Роем? Он ведь так заботится о Вас."
CONVERSATION_2430,Ааа... Простите! Это всё из-за меня...
CONVERSATION_2431,Ну прости! Я больше не буду ставить тебя в трудное положение...
CONVERSATION_2432,"Что? Неужели Клео извинилась... Кажись, завтра солнце на западе взойдёт!"
CONVERSATION_2433,Все. Я извинилась.
CONVERSATION_2434,"Но, Рой, я ни за что не вернусь обратно!"
CONVERSATION_2435,"Даже если ты меня силой попытаешься заставить вернуться обратно, я хоть 10, хоть 100 раз сбегу оттуда!"
CONVERSATION_2436,"Потому что у меня есть дела, которые нужно выполнить..."
CONVERSATION_2437,"я все равно сбегу. И исполню, что задумала."
CONVERSATION_5084,"Клео, это..."
CONVERSATION_5085,А вы куда идёте? Похоже вы только вышли из Орвела.
CONVERSATION_5086,"Эй, не переби..."
CONVERSATION_5087,"Точно! А вы, кажется, идёте с противоположной стороны,"
CONVERSATION_5088,"Вы случайно не видели отряд рыцарей, который отправился в поход-разведку из Орвела?"
CONVERSATION_5089,Эй... Послушайте... Давайте по очереди...
CONVERSATION_5090,"Прошу прощения. Мы просто ищем отряд рыцарей из Орвела, отправившихся в поход-разведку."
CONVERSATION_5091,"Прошёл уже почти месяц, а от них нет никаких вестей..."
CONVERSATION_5092,"Хм... Послушав вас, припоминаю, что мы натыкались на следы бивака."
CONVERSATION_5093,Да. Из близких... Верно.
CONVERSATION_5094,Мы с Касселем выросли в приюте...
CONVERSATION_5095,Хм...
CONVERSATION_5096,"Кажется, мы видели следы стоянки."
CONVERSATION_5097,"А, да, я тоже видела! Пошлите вместе! Я вам покажу дорогу."
CONVERSATION_5098,Идем вместе! Я покажу дорогу.
CONVERSATION_5099,Что? С чего это ты такая добрая?
CONVERSATION_5100,"Всё ясно! Это всё из-за тепла, которого нельзя было ощутить в Башне Мудрости..."
CONVERSATION_5101,Когда вернёмся обратно нужно будет предложить нанять на работу жреца.
CONVERSATION_5102,Что ты там бормочешь?
CONVERSATION_5103,"Не знаю, что ты там бубнишь, но скорей возвращайся обратно!"
CONVERSATION_5104,А я им помогу!
CONVERSATION_5105,А я помогу им.
CONVERSATION_5106,Ха-а... Кто еще сможет усмирить твой нрав...
CONVERSATION_5107,"Эй, рыцарь, ничего если я тоже к вам присоединюсь?"
CONVERSATION_2466,"Господин рыцарь, я тоже на некоторое время останусь с вами."
CONVERSATION_2467,Это очень кстати. У меня тоже есть одно дело.
CONVERSATION_2468,Что? Рой?
CONVERSATION_2469,"Я же не могу нарушить клятву, данную в Башне Мудрости."
CONVERSATION_5108,"Благодарю. Мы непременно отблагодарим вас, когда найдём брата."
CONVERSATION_5109,"Слава Богу, Кассель."
CONVERSATION_2472,"Позвольте, я представлюсь официально! Я маг из Башни Мудрости, меня зовут Клео!"
CONVERSATION_5110,"Я Клео, маг из Башни мудреца."
CONVERSATION_2474,Я...
CONVERSATION_5111,"А я её защитник, Рой."
CONVERSATION_2476,Рой.
CONVERSATION_2477,"Я оруженосец из Орвела, Кассель."
CONVERSATION_2478,"Я ученица жрицы в церкви Луа, Фрэй."
CONVERSATION_5112,Вы оба... Ученики?
CONVERSATION_5113,"Ну и что, Рой? Не смотреть же на них свысока теперь."
CONVERSATION_5114,"Нет, я просто был слегка удивлён. Наоборот они очень сильны для новичков."
CONVERSATION_5115,"Ха-ха, а, да?"
CONVERSATION_5116,Эта жрица смогла усмирить Клео... Она нам точно пригодится.
CONVERSATION_5117,Ее благотворное влияние велико. Очень полезный навык. Хи-хи-хи...
CONVERSATION_5118,"Что за... Что ты так странно хихикаешь, глядя на Фрэй?"
CONVERSATION_5119,"Клео, он же точно не маньяк?"
CONVERSATION_5120,Это нелепо.
CONVERSATION_5121,"Ха-ха-ха, Точно! Я за него ручаюсь. Он, конечно, немного невезуч, но до людей не домогается."
CONVERSATION_5122,"Он, хм... Только на странное хихиканье и способен..."
CONVERSATION_5123,Очень невежливо вот так обсуждать других.
CONVERSATION_5123_GF,"И не надо так пялиться на людей, это неприлично."
CONVERSATION_5124,Что сказал?! Это всё из-за твоего дурацкого смеха!
CONVERSATION_5125,"Ничего подобного, это всё из-за того, что ты им наврала, что я маньяк в начале."
CONVERSATION_5126,Этот... Может мы потихоньку начнём выдвигаться?
CONVERSATION_5127,"Мы должны встретить отряд как можно раньше, хоть даже и на час."
CONVERSATION_5128,"А, да, да! Пойдёмте скорее!"
CONVERSATION_2483,"Ого, что это там?"
CONVERSATION_2484,"О, это же Слизь! Разве они не милые?"
CONVERSATION_2485,Они? Милые?
CONVERSATION_2486,Я как-то пробовала разводить слизь дома...
CONVERSATION_2487,"Но бутылка, куда я её положила, расплавилась."
CONVERSATION_2488,И в итоге всё пришлось убирать мне.
CONVERSATION_2489,"Рой, если ты будешь помнить всякие мелочи, популярности тебе это не прибавит!"
CONVERSATION_2490,"А вы близки, я смотрю."
CONVERSATION_2491,Кто?!
CONVERSATION_5129,Зачем так внимательно разглядывать слизь?
CONVERSATION_5130,"Кассель, ты тоже разглядел, как очаровательна слизь?"
CONVERSATION_5131,"В ней застряло оружие... Может, оно принадлежало рыцарям нашего отряда."
CONVERSATION_5132,"К счастью, нет."
CONVERSATION_5133,"Клео, похоже, ты ошиблась с выводами."
CONVERSATION_5134,"Ах, вот как. Прошу прощения, если вас смутила."
CONVERSATION_5135,"Ладно, Клео. Кассель просто волновался..."
CONVERSATION_5136,"Ага, Рой! Значит, я права."
CONVERSATION_5137,"Ха-а. Да нет, это мои выводы."
CONVERSATION_5137_0,"Ну да, Рой. Чтобы понимать другого, совсем не надо с ним ладить."
CONVERSATION_5137_1,Я в порядке. Хотел бы я воспринимать Клео иначе. Как вам это удается?
CONVERSATION_5137_2,Эй! Что я тебе сделала?
CONVERSATION_5137_3,"Ох, дискуссия грозит стать бесконечной. Ты закончил со слизью, Кассель?"
CONVERSATION_5137_4,Да. Давайте пробираться дальше.
CONVERSATION_2507,"О, а это что за слизь?"
CONVERSATION_2508,Какая огромная!
CONVERSATION_2509,Такие мне еще не попадались.
CONVERSATION_2510,Я заберу ее себе!
CONVERSATION_5138,"Рой, захвати ее потом по дороге в Башню мудреца!"
CONVERSATION_2512,Ни за что.
CONVERSATION_2513,"Похоже, мимо этой слизи нам никак не пройти."
CONVERSATION_2514,Придется рассечь.
CONVERSATION_2515,"Не убивай, не надо, Рой!"
CONVERSATION_2516,Совсем не слышит.
CONVERSATION_2517,У-у! Глупый Рой!
CONVERSATION_2518,Дурак! Зачем ты ее убил?!
CONVERSATION_5139,"Ну, как я и думал. Слизь нелегко рассечь."
CONVERSATION_5140,"Ох, мне очень жаль, Клео."
CONVERSATION_5141,"Ты впервые видишь слизь такого размера, да?"
CONVERSATION_5142,Ага! Такая огромная...
CONVERSATION_5143,Кто же ее создал?
CONVERSATION_5144,Не может быть... чтобы слухи...
CONVERSATION_5145,Слухи?
CONVERSATION_5146,Слухи о возвращении демонов?
CONVERSATION_5147,"Клео, ты тоже слышала?"
CONVERSATION_5148,"Погоди-ка, в Орвелии?"
CONVERSATION_5149,"Если бы Рой не ходил за мной по пятам, я бы еще много чего услышала."
CONVERSATION_5150,"Значит, слухи уже разлетелись повсюду."
CONVERSATION_5151,"Не знаю, станут ли демоны создавать слизь..."
CONVERSATION_5152,"Может, ее никто и не создавал."
CONVERSATION_5153,Она могла и сама вырасти под действием магической силы.
CONVERSATION_5154,"В любом случае, это ненормально."
CONVERSATION_5155,"Надеюсь, у брата все хорошо."
CONVERSATION_2536,Фу...Противно! Откуда здесь пауки?
CONVERSATION_2537,"Значит слизь для тебя милая, а пауки противные?"
CONVERSATION_2538,Какая ты непредсказуемая.
CONVERSATION_2539,Ну они же противные!
CONVERSATION_2540,Посмотри на их лапки!
CONVERSATION_2541,А глаза-то какие!
CONVERSATION_2542,"Но, эти Пауки-Кровопийцы очень вкусные, если их пожарить!"
CONVERSATION_2543,Их едят???
CONVERSATION_2544,Неужели не доводилось пробовать?
CONVERSATION_2545,Я тоже впервые об этом слышу.
CONVERSATION_2546,"Как-то после тренировки мой наставник пожарил их для меня. \nОн сказал, что это деликатес!"
CONVERSATION_2547,Наставник?
CONVERSATION_2548,...
CONVERSATION_2549,"Мм, давайте об этом позже поговорим."
CONVERSATION_2550,"Похоже, они нас заметили."
CONVERSATION_2551,Только попробуйте подойти! Я вас тут же всех сожгу!
