KEY,"French"
LOADING_TITLE_CONTENT_UNDERGROUNDDUNGEON_REWARD,"Récompense de la Prison"
LOADING_TEXT_CONTENT_UNDERGROUNDDUNGEON_REWARD,"Vous pouvez collecter plus de livres de compétence\nen complétant les Prisons."
LOADING_TEXT_HERO_INTRO_TITLE1,"Guerrier de l'Épée Sacrée\nKasel"
LOADING_TEXT_HERO_INTRO_COMMENT1,"Bougez! Nous devons y aller!\nOu... Nous trancherons juste ce qui se mettra en travers de notre chemin!"
LOADING_TEXT_HERO_INTRO_TITLE2,"Prêtresse de la Lumière\nFrey"
LOADING_TEXT_HERO_INTRO_COMMENT2,"Pas moyen! Être en vie est une bénédiction.\nJe ne laisserais pas le Sombre Seigneur\nleur nuire!"
LOADING_TEXT_HERO_INTRO_TITLE3,"Sorcière du Purgatoire\nCleo"
LOADING_TEXT_HERO_INTRO_COMMENT3,"Reste à l'écart. Kasel. Je vais les brûler avec ma flamme."
LOADING_TEXT_HERO_INTRO_TITLE4,"Assassin Rapide\nRoy"
LOADING_TEXT_HERO_INTRO_COMMENT4,"Je fais juste mon travail."
LOADING_TEXT_HERO_INTRO_TITLE5,"Barbare des Terres Gelées\nGau"
LOADING_TEXT_HERO_INTRO_COMMENT5,"En parlant de ça,\npuis-je tester vos capacités?"
LOADING_TEXT_HERO_INTRO_TITLE6,"Roi des Nains\nPhillop"
LOADING_TEXT_HERO_INTRO_TITLE7,"Chasseur du Canon à Main\nLakrak"
LOADING_TEXT_HERO_INTRO_COMMENT7,"Vous voulez faire ça bien, n'est-ce pas? (rire)\nNe pensez-vous pas que je ressemble à un gobelin ordinaire......\nTrès bien, allez!"
LOADING_TEXT_HERO_INTRO_TITLE8,"Chaman de la Foudre\nKaulah"
LOADING_TEXT_HERO_INTRO_COMMENT8,"Argh. Je ne mourrai pas ici!\nJe n'abandonne pas ma tribu!\nEsprits, donnez-moi la puissance!"
LOADING_TEXT_HERO_INTRO_TITLE9,"Fascinante Démone\nEpis"
LOADING_TEXT_HERO_INTRO_COMMENT9,"Hehe.Vous avez l'air tellement délicieux!\nJ'ai hâte de vous découper en morceaux."
LOADING_TEXT_HERO_INTRO_TITLE10,"Flèche Perce-Vent\nSelene"
LOADING_TEXT_HERO_INTRO_COMMENT10,"Sortez votre épée.\nNous sommes les Elfes de la Forêt.\nNous ne sommes pas assez lâches pour tirer sur quelqu'un de désarmé."
LOADING_TEXT_HERO_INTRO_TITLE11,"Sorcière Déchue\nMaria"
LOADING_TEXT_HERO_INTRO_TITLE12,"Maudite Impératrice Pirate\nMiruru"
LOADING_TEXT_HERO_INTRO_TITLE13,"Grande Savante Elidoran\nLorraine"
LOADING_TEXT_HERO_INTRO_TITLE14,"Vaillante Maîtresse des Bêtes\nMaya"
LOADING_TEXT_HERO_INTRO_TITLE15,"Chevalier Defense de Fer\nClause"
LOADING_TEXT_HERO_INTRO_COMMENT15,"C'est bon. Kasel. Je vais tous vous protéger!"
LOADING_TEXT_HERO_INTRO_TITLE16,"Guide Spirituel\nRephy"
LOADING_TEXT_HERO_INTRO_TITLE17,"Chasseur de l'Ombre\nDimael"
LOADING_TEXT_HERO_INTRO_TITLE18,"L'Éclair\nReina"
LOADING_TEXT_HERO_INTRO_TITLE19,"Sorcier du Dragon de Glace\nPavel"
LOADING_TEXT_HERO_INTRO_TITLE20,"Forteresse d'Acier\nDemia"
LOADING_TEXT_HERO_INTRO_TITLE21,"Combattante du Vent\nNaila"
LOADING_TEXT_HERO_INTRO_TITLE22,"Sniper du Blizzard\nRodina"
LOADING_TEXT_HERO_INTRO_TITLE23,"Flamme du Diable\nMorrah"
LOADING_TEXT_HERO_INTRO_TITLE24,"Sacré Bandit\nBaudouin"
LOADING_TEXT_HERO_INTRO_TITLE25,"Corps d'Albâtre\nJane"
LOADING_TEXT_HERO_INTRO_TITLE26,"Princesse Violette\nAisha"
LOADING_TEXT_HERO_INTRO_TITLE27,"Scribe Éternel\nLeo"
LOADING_TEXT_HERO_INTRO_TITLE28,"Lame Virevoltante\nFluss"
LOADING_TEXT_HERO_INTRO_TITLE29,"Enfant du Clair de Lune\nLuna"
LOADING_TEXT_HERO_INTRO_TITLE30,"Prêtresse Sacrée de l'Eau\nLaias"
LOADING_TEXT_HERO_INTRO_TITLE31,"Flèche de Pureté\nArch"
LOADING_TEXT_HERO_INTRO_TITLE3_TEMPORARILY1,"Sorcière du Purgatoire"
LOADING_TEXT_HERO_INTRO_TITLE3_TEMPORARILY2,"Cleo"
LOADING_TEXT_HERO_INTRO_TITLE32,"Le Sang Royal Vermillon\nLewisia"
LOADING_TEXT_HERO_INTRO_TITLE33,"Hachoir Dimentionnel\nNyx"
LOADING_TEXT_HERO_INTRO_TITLE34,"Technomage Royale\nAnnette"
LOADING_TEXT_HERO_INTRO_TITLE35,"Loup d'Argent des Batailles\nMitra"
LOADING_TEXT_HERO_INTRO_TITLE36,"Jugement de Lua\nRicardo"
LOADING_TEXT_HERO_INTRO_TITLE37,"Lame Silencieuse\nTanya"
LOADING_TEXT_HERO_INTRO_TITLE38,"Le Sang Maudit\nEzekiel"
LOADING_TEXT_HERO_INTRO_TITLE39,"Tentatrice des Vents\nCassandra"
LOADING_TEXT_HERO_INTRO_TITLE40,"Chevalier de Loyauté\nTheo"
LOADING_TEXT_HERO_INTRO_TITLE41,"Le Dangereux Docteur\nMediana"
LOADING_TEXT_HERO_INTRO_TITLE42,"Horloger de la Vie Éternelle\nOddy"
LOADING_TEXT_HERO_INTRO_TITLE43,"Mangeuse de Démons\nViska"
LOADING_TEXT_HERO_INTRO_TITLE44,"Demoiselle d'Acier\nPriscilla"
LOADING_TEXT_HERO_INTRO_TITLE45,"Pourfendeuse de Dragon\nYanne"
LOADING_TEXT_HERO_INTRO_TITLE46,"Prince des tempêtes de sable\nZafir"
LOADING_TEXT_HERO_INTRO_TITLE47,"Tailleur mystérieux\nYuria"
LOADING_TEXT_HERO_INTRO_TITLE49,"Éclaireur du Destin\nOphelia"
LOADING_TEXT_HERO_INTRO_TITLE50,"Marchande de Poison\nRequina"
LOADING_TEXT_HERO_INTRO_TITLE51,"Gardienne du soleil\nAselica"
LOADING_TEXT_HERO_INTRO_TITLE52,"La balle terrassante\nCrow"
LOADING_TEXT_HERO_INTRO_TITLE53,"Porteuse de malédictions\nShamilla"
LOADING_TEXT_HERO_INTRO_TITLE54,"Adorable esprit maléfique\nLavril"
LOADING_TEXT_HERO_INTRO_TITLE55,"Ombre des abysses\nSeria"
LOADING_TEXT_HERO_INTRO_TITLE56,"Éternelle assoiffée\nErze"
LOADING_TEXT_HERO_INTRO_TITLE57,"Fille de la tempête et de la mer\nLilia"
LOADING_TEXT_HERO_INTRO_TITLE58,"Danseuse de l'oasis\nLaudia"
LOADING_TEXT_HERO_INTRO_TITLE59,"Le Saint béni\nLucias"
LOADING_TEXT_HERO_INTRO_TITLE60,"L'Inquisitrice de fer et de sang\nChrisha"
LOADING_TEXT_HERO_INTRO_TITLE61,"Arrogance d'obsidienne\nNeraxis"
LOADING_TEXT_HERO_INTRO_TITLE62,"Foi d'Argent\nScarlet"
LOADING_TEXT_HERO_INTRO_TITLE63,"La Tornade Bleue\nSonia"
LOADING_TEXT_HERO_INTRO_TITLE64,"Impératrice de Lumière\nArtemia"
LOADING_TEXT_HERO_INTRO_TITLE65,"Serviteur du Bleu\nMirianne"
LOADING_TEXT_HERO_INTRO_TITLE66,"Aria fantastique\nShea"
LOADING_TEXT_HERO_INTRO_TITLE67,"Incarnation de la technomagie antique\nKara"
LOADING_TEXT_HERO_INTRO_TITLE68,"Yeux dévoreurs d'ombre\nNia"
LOADING_TEXT_HERO_INTRO_TITLE69,"Le manipulateur d'illusions\nEsker"
LOADING_TEXT_HERO_INTRO_TITLE70,"Vent rouge de la justice\nCecilia"
LOADING_TEXT_HERO_INTRO_TITLE73,"Type 0\nChase"
LOADING_TEXT_HERO_INTRO_TITLE78,"Épée dévastatrice\nBernheim"
LOADING_TEXT_HERO_INTRO_TITLE87,"Bouclier de l'empire\nGlenwys"
LOADING_TEXT_HERO_INTRO_TITLE90,"La Fille qui rêve de Richesses\nMay"
LOADING_TEXT_HERO_INTRO_TITLE91,"Bête de l'Arène\nGladi"
LOADING_TEXT_HERO_INTRO_TITLE92,"L'œil du discernement\nVeronica"
LOADING_TEXT_HERO_INTRO_TITLE93,"Le gardien de confiance\nLoman"
LOADING_TEXT_HERO_INTRO_TITLE94,"Chef des héros\nJuno"
LOADING_TEXT_HERO_INTRO_TITLE95,"Garde en chef cruelle\nNicky"
LOADING_TEXT_HERO_INTRO_TITLE96,"Vent de pureté\nDosarta"
LOADING_TEXT_TIP_1,"L'Endurance remonte automatiquement au fil du temps."
LOADING_TEXT_TIP_2,"Vous pouvez collecter des Rubis en complétant chaque zone de bataille une première fois."
LOADING_TEXT_TIP_3,"3 clés pour la Prison sont récupérées chaque jour."
LOADING_TEXT_TIP_4,"Obtenez de l'EXP d'Équipe en achetant des héros, en les améliorant et en participant à des batailles."
LOADING_TEXT_TIP_5,"Sur la carte, chaque zone de bataille a trois niveaux de difficulté: Easy, Normal et Hard."
LOADING_TEXT_TIP_6,"L'Équipement et sa valeur se renforcent en fonction de sa qualité: commune, inhabituelle, rare, héroïque et légendaire."
LOADING_TEXT_TIP_7,"L'Équipement et sa valeur se renforcent en fonction de son niveau d'Étoiles."
LOADING_TEXT_TIP_8,"Broyer certains objets vous permet d'obtenir une poudre magique qui améliore les options de votre équipement."
LOADING_TEXT_TIP_9,"Certains objets en plusieurs exemplaires peuvent servir à l'Éveil de votre équipement, ce qui augmente son niveau d'Étoiles."
LOADING_TEXT_TIP_10,"Le niveau maximum d'amélioration d'un objet est déterminé par sa qualité."
LOADING_TEXT_TIP_11,"Si vous améliorez les options de votre équipement, chaque valeur augmentera."
LOADING_TEXT_TIP_12,"Les armes uniques peuvent être améliorées au même niveau que celui du héros."
LOADING_TEXT_TIP_13,"Une fois la Chambre des Épreuves ouverte, elle le reste jusqu'à ce que vous l'ayez terminée."
LOADING_TEXT_TIP_14,"Le meilleur moyen d'obtenir des livres de compétence est de terminer la Prison."
LOADING_TEXT_TIP_15,"3 clés pour la Crypte Royale Antique sont récupérées chaque jour."
LOADING_TEXT_TIP_16,"Vous pouvez gagner beaucoup d'or dans la Crypte Royale Antique."
LOADING_TEXT_TIP_17,"Vous pouvez changer les options de combat dans le menu Divers des paramètres du jeu."
LOADING_TEXT_BROADCAST_WAITING,"Préparation du Flux.\nVeuillez patienter!"
LOADING_TEXT_HERO_CONTENT_LEVELUP,"Votre niveau augmente lorsque vous compéltez les niveaux et\ngagnez de l'XP. Mais souvenez-vous! Vous ne pouvez pas\nacquérir de récompense si vous échouez à compléter les niveaux."
LOADING_TEXT_HERO_CONTENT_SKILL,"Tous les héros dans King's Raid peuvent apprendre quatre compétences."
LOADING_TEXT_HERO_CONTENT_SKILL2,"Vous pouvez utiliser les Compétences Actives\nen utilisant des Points de Mana."
LOADING_TEXT_HERO_CONTENT_SKILL4,"Les Compétences Passives ont des effets constants pendant la bataille."
LOADING_TEXT_HERO_AWAKENING2,"Le costume change et les stats augmentent\nnettement! L'Éveil peut être fait jusqu'à ★5!"
LOADING_TEXT_HERO_EQUIP_ENHANCE,"Améliorez l'équipement en utilisant les équipements inutiles comme composants!\nPeut être amélioré jusqu'au Niv. 3 (Commun), Niv. 5 (Inhabituel), Niv. 10 (Rare),\nNiv. 15 (Héroïque), Niv. 20 (Légendaire)."
LOADING_TEXT_HERO_SKILL,"Vous pouvez augmenter le niveau des compétences des héros à tout moment en dépensant de l'Or.\nMais le niveau des compétences ne peut pas dépasser le niveau du héros (niveau max 100).\nAssurez-vous donc d'augmenter le niveau des compétences à mesure que vos héros prennent des niveaux!"
