KEY,"German"
BOSS_DUNGEON_CHAPTER9_BOSS0,"Nebliges Moor"
BOSS_DUNGEON_CHAPTER9_BOSS1,"Die Tiefen des Sumpfes"
BOSS_DUNGEON_CHAPTER9_BOSS2,"Ausgrabungsstätte der kaiserlichen Armee"
BOSS_DUNGEON_CHAPTER9_BOSS3,"Schlossruinen des Dunklen Lords"
BOSS_DUNGEON_CHAPTER9_BOSS4,"Übertragungsturm bei den Technomagie-Ruinen"
NODE_MULTIDUNGEON_NAME,"Verzerrte Dimension"
NODE_EVENT_NAME,"Seltsame Kiste"
NODE_HUNTING_NAME,"Eroberung"
NODE_WORLDTREE_NAME,"Weltenbaum"
NODE_TEMPLE_NAME,"Halle der Helden"
NODE_PRISON_NAME,"Kerker"
NODE_PIT_NAME,"Grube"
NODE_PIT_CHAPTER3_NAME,"Blutgrube"
NODE_PIT_CHAPTER5_NAME,"Todesgrube"
NODE_PIT_CHAPTER7_NAME,"Rastgrube"
NODE_LANDING_NAME,"Landeplatz"
NODE_FORGE_NAME,"Schmiede"
NODE_PUB_NAME,"Helden -\nSchenke"
NODE_SANCTUM_NAME,"Luas heilige Stätte"
NODE_SCENARIO_NAME,"Szenario"
CONTENT_GUILD,"Gilde"
PVP_TEXT,"Arena"
NODE_SHOP_TOWN,"Gemischtwarenladen"
NODE_SHOP_CHAPTER2,"Mobile Bibliothek"
NODE_SHOP_CHAPTER3,"Antiker Wagen"
NODE_SHOP_CHAPTER4,"Antiquitäten-Shop"
NODE_SHOP_CHAPTER5,"Runen-Blockhütte"
NODE_CASTLE_NAME,"Schloss Orvel"
PARTY_DUNGEON_CHAPTER1,"Schwarzpulver-Lager"
PARTY_DUNGEON_CHAPTER1_NODE8,"Schwarzpulver-Lager 1-8"
PARTY_DUNGEON_CHAPTER2,"Blutflügel-Stamm Vorposten"
PARTY_DUNGEON_CHAPTER2_NODE8,"Blutflügel-Stamm Vorposten 2-8"
PARTY_DUNGEON_CHAPTER3,"Tal der roten Erde"
PARTY_DUNGEON_CHAPTER3_NODE8,"Tal der roten Erde 3-8"
PARTY_DUNGEON_CHAPTER4,"Altar der Untoten"
PARTY_DUNGEON_CHAPTER4_NODE8,"Altar der Untoten 4-8"
PARTY_DUNGEON_CHAPTER5,"Schwarzdorn-Festung: Eingang"
PARTY_DUNGEON_CHAPTER5_NODE8,"Schwarzdorn-Festung: Eingang 5-8"
PARTY_DUNGEON_CHAPTER6,"Vergessene Wüstenwind-Höhlen"
PARTY_DUNGEON_CHAPTER7,"Eiskristall-Höhle"
PARTY_DUNGEON_CHAPTER8,"Temeraires Höhle"
PARTY_DUNGEON_CHAPTER9,"Zerstörtes Manakraftwerk"
TOWER_TRIAL,"Turm der Prüfungen"
NODE_SQUARE_NAME,"Zentral-Orvel"
SQUARE_NAME_NORMAL_SUB,"Zentralorvelia"
MANUAL_CATEGORY_BATTLE,"Zum Kämpfen geboren"
MANUAL_CATEGORY_SKILL,"Zeit, Skills zu lernen!"
MANUAL_CATEGORY_EQUIPMENT,"Was weißt du über Ausrüstungen?"
MANUAL_CATEGORY_AWAKEHERO,"Helden-Geheimnisse"
MANUAL_CATEGORY_VILLAGE,"Willkommen im Dorf!"
MANUAL_CATEGORY_PARTYDUNGEON,"Du bist mein bester Freund"
MANUAL_CATEGORY_PIT,"Bosse farmen!"
MANUAL_CATEGORY_QUEST,"Ein RPG-Experte, Hmm?"
MANUAL_CATEGORY_TOWER,"Die 2 hohen und schönen Türme"
MANUAL_CATEGORY_ARENA,"Der Freund von gestern ist heute ein Feind"
MANUAL_SUBCODE_BATTLE_BATTLEINFO,"Dungeon betreten"
MANUAL_SUBCODE_BATTLE_PARTYSETTING,"Deck-Einstellung"
MANUAL_SUBCODE_SKILL_GETSKILL,"Skills lernen"
MANUAL_SUBCODE_SKILL_UPGRADESKILL,"Skills verbessern"
MANUAL_SUBCODE_SKILL_AWAKESKILL,"Skills erwecken"
MANUAL_SUBCODE_EQUIPMENT_EQUIP,"Ausr. anlegen"
MANUAL_SUBCODE_EQUIPMENT_UPGRADEEQUIPMENT,"Ausr. verstärken"
MANUAL_SUBCODE_EQUIPMENT_EQUIPRUNE,"Rune anlegen"
MANUAL_SUBCODE_AWAKEHERO_HALLOFHERO,"Halle der Helden"
MANUAL_SUBCODE_AWAKEHERO_CLASSSELECT,"Raum der Prüfungen: Bereich auswählen"
MANUAL_SUBCODE_AWAKEHERO_UNLOCKSEAL,"Raum der Prüfungen: Entsiegelung"
MANUAL_SUBCODE_AWAKEHERO_SELECTHERO,"Raum der Reinigung: Held auswählen"
MANUAL_SUBCODE_AWAKEHERO_PURIFYHERO,"Raum der Reinigung: Reinigen"
MANUAL_SUBCODE_VILLAGE_INTRO,"Dorf"
MANUAL_SUBCODE_VILLAGE_SHOP,"Shop"
MANUAL_SUBCODE_VILLAGE_PRISON,"Kerker"
MANUAL_SUBCODE_VILLAGE_ARENA,"Arena"
MANUAL_SUBCODE_PARTYDUNGEON_PARTYMATCH,"Gruppe: Matchmaking"
MANUAL_SUBCODE_PARTYDUNGEON_PARTYDUNGEON,"Gruppe: Dungeon"
MANUAL_SUBCODE_PARTYDUNGEON_PARTYREADY,"Gruppe: Vorbereitung"
MANUAL_SUBCODE_PARTYDUNGEON_BID,"Gruppe: Angebot"
MANUAL_SUBCODE_PIT_INTRO,"Grube"
MANUAL_SUBCODE_PIT_SELECTAREA,"Grube: Bereich auswählen"
MANUAL_SUBCODE_PIT_PARTYSETTING,"Grube: Deck-Einstellung"
MANUAL_SUBCODE_PIT_CONTINUE,"Grube: Weiterspielen"
MANUAL_SUBCODE_PIT_REWARDRESET,"Grube: Warnung"
MANUAL_SUBCODE_QUEST_INTRO,"Quest"
MANUAL_SUBCODE_QUEST_OCCUR,"Quest: Neu"
MANUAL_SUBCODE_QUEST_ACCEPT,"Quest: Angenommen"
MANUAL_SUBCODE_QUEST_COMPLETE,"Quest: Abgeschlossen"
MANUAL_SUBCODE_TOWER_INTRO,"Die zwei Türme"
MANUAL_SUBCODE_TOWER_TOWEROFTRIAL,"Turm der Prüfungen"
MANUAL_SUBCODE_TOWER_TOWEROFTRAINING,"Trainings-Turm"
MANUAL_SUBCODE_ARENA_INDIVIDUAL,"Arena: PvP"
MANUAL_SUBCODE_ARENA_COOPERATIVE,"Arena: Kooperation"
MANUAL_SUBCODE_ARENA_TOTAL,"Arena: Krieg"
MANUAL_SUBCODE_HEROINN,"Helden-Schenke"
ACHIEVEMENT_TYPE_GOODS,"Währung"
ACHIEVEMENT_TYPE_ITEM,"Item"
ACHIEVEMENT_TYPE_CONTENTS,"Content"
ACHIEVEMENT_TYPE_ACCOUNT,"Konto"
ACHIEVEMENT_TYPE_GUILD,"Gilde"
ACHIEVEMENT_TYPE_GAMEPLAY,"Prozess"
ACHIEVEMENT_SCENARIO,"Szenario"
ALL_INCLUDE_TEXT,"Alle {1}"
ALL_FRAGMENTS,"Alle Fragmente"
ASK_PACKAGE_ITEM_USE,"Das Item benutzen?"
BILLING_CANCEL,"Zahlung wurde abgebrochen."
BOOSTER_DURATION_TIME,"Aktiv für 1 Std"
BOOSTER_TIME_DURATION,"Aktiv für 1 Std"
BUY_DUNGEON_PLAY_CHANCE_CONFIRM,"Willst du für die Chance auf zusätzliche Belohnungen die entkommenen Monster aus dem Kerker verbannen?"
BUY_NOTY,"Kauf-Mitteilung"
BUY_STAMINA_CONFIRM,"Möchtest du Ausdauer kaufen?"
BUY_STAMINA_COUNT,"{1} Ausdauer"
BOOSTER_ONETIME_REWARD_TITLE,"Doppelte Beute erhalten"
BOOSTER_ONETIME_REWARD_TEXT,"Kann mit Beute-Booster (1 Std) und Hot Time kombiniert werden."
CAMPAIGN_REWARD,"Beute"
CANNOT_OPEN_PORTAL_MIN_NODE,"Kläre den Bereich {1}-{2}, um es zu benutzen."
CLASS_TRIAL_FORCE_OPEN_CONFIRM,"Willst du den Dungeon mit Gewalt betreten?"
CLASS_DESC_WARRIOR,"Krieger"
CLASS_DESC_ARCHER,"Bogenschütze"
CLASS_DESC_KNIGHT,"Ritter"
CLASS_DESC_WIZARD,"Magier"
CLASS_DESC_PRIEST,"Priester"
CLASS_DESC_ASSASSIN,"Assassine"
CLASS_DESC_MECHANIC,"Mechaniker"
CLASS_DESC_COMMON,"Gewöhnlich"
CREATURE_TAG_TYPE.WARRIOR,"Krieger"
CREATURE_TAG_TYPE.ARCHER,"Bogenschütze"
CREATURE_TAG_TYPE.KNIGHT,"Ritter"
CREATURE_TAG_TYPE.WIZARD,"Magier"
CREATURE_TAG_TYPE.PRIEST,"Priester"
CREATURE_TAG_TYPE.ASSASSIN,"Assassine"
CREATURE_TAG_TYPE.MECHANIC,"Mechaniker"
CLASS_TRIAL_REMAIN_TIME,"Schließt in {1}:{2}"
CLASS_TRIAL_SELECT,"Prüfung wählen"
CLASS_TRIAL_FORCE_OPEN,"Gewaltsam öffnen"
CLOSE,"Schließen"
CHALLENGE_TRIAL_HERO_SELECT,"Wähle einen Helden für die Prüfung der Erweckung."
CHAT_ACTION_PARTY_CREATED,"{1} hat eine Gruppe erstellt. (Zum beitreten berühren)"
CHAT_ACTION_PARTY_ROOM_CREATED,"{1} hat eine Schlacht eröffnet. (Zum beitreten berühren)"
CHAPTER_BASE,"{1} Temporäre Basis"
CHECK_ROYAL_QUEST,"Bitte überprüfe die kaiserliche Quest."
COLLECT_EXPLORE,"Suchen"
COLLECT_EXPLORE_EXTRAPOINT,"[009900]Extra Punkte"
COLLECT_EXPLORE_PROGRESS,"Suche..."
COLLECT_EXPLORE_STATUS_TEXT,"Suche...\nKomme in [FF7F00]{1} S {2} M[-] wieder."
COLLECT_EXPLORE_CHAPTERITEM,"Nach Spezialprodukten suchen"
COLLECT_EXPLORE_CHAPTERITEM_TEXT,"Zufällige Items erhalten"
COLLECT_EXPLORE_GOLD,"Nach Gold suchen"
COLLECT_EXPLORE_GOLD_TEXT,"Gold erhalten"
COLLECT_PLUNDER,"Plündern"
COLLECT_PLUNDER_CHAPTERITEM,"Nach Spezial-Items plündern"
COLLECT_PLUNDER_CHAPTERITEM_TEXT,"Zufällige Items erhalten"
COLLECT_PLUNDER_GOLD,"Nach Gold plündern"
COLLECT_PLUNDER_GOLD_TEXT,"Gold erhalten"
COLLECT_PLUNDER_AMOUNT,"{1} gefunden"
COLLECT_PLUNDER_REFIND,"Nochmal suchen"
COLLECT_PLUNDER_READY,"Bereit zum Plündern"
COLLECT_PLUNDER_START,"Plünderung beginnen"
COLLECT_PLUNDER_REFIND_TEXT,"Nach einem neuen Gegner suchen?"
COLLECT_PLUNDER_RECORD_LOSE_TEXT,"[FF0000]Resourcen verloren, weil du die Plünderung nicht abwenden konntest."
COLLECT_PLUNDER_RECORD_WIN_TEXT,"[009900]Du hast die Plünderung abgewehrt - Du hast deine Resourcen beschützt und Belohnungen erhalten."
COLLECT_PLUNDER_RECORD_TIME,"{1} S {2} M verbleiben"
COLLECT_PLUNDER_RECORD_CHASE,"Jagen"
COLLECT_PLUNDER_RECORD_REWARD,"Erhalten"
COLLECT_EXPLORE_REWARD,"Die Suche hat {1} ergeben - ziemlich nützlich!"
COLLECT_PLUNDER_REWARD,"Du hast {1} von der Plünderung erhalten - nützlich!"
COLLECT_ALL_REWARD,"Alles erhalten"
COMMON_YES,"Ja"
COMMON_NO,"Nein"
COMMON_CONFIRM,"OK"
COMMON_CANCEL,"Abbrechen"
COMMON_CHANGE,"Ändern"
COMMON_INPUT,"Eingeben"
COMMON_EDIT,"Bearbeiten"
COMMON_APPLY,"Anwenden"
COMMON_AGREE,"Zustimmen"
COMMON_ACCEPT,"Annehmen"
COMMON_DECLINE,"Ablehnen"
COMMON_NEXT,"Weiter"
COMMON_PREV,"Zurück"
COMMON_REQUEST,"Anfragen"
COMMON_REQUESTCANCEL,"Anfrage abbrechen"
COMMON_BATTLEREADY_BUTTON,"Kampfbereit"
COMMON_BATTLEREADY,"Kampfbereit"
COMMON_BATTLESTART,"Kampf beginnen"
COMMON_RUBY_BATTLESTART,"{1} Rubine, um Kampf zu beginnen"
COMMON_ENTER,"Betreten"
COMMON_INFO,"Info"
COMMON_LOOK,"Anzeigen"
COMMON_NAMECHECK,"Nach Duplikaten suchen"
COMMON_FIND,"Finden"
COMMON_MAX,"Max"
COMMON_BUY,"Kaufen"
COMMON_SELL,"Verkaufen"
COMMON_GOLD_BUY,"{1} Gold kaufen"
COMMON_FREE_BUY,"Umsonst"
COMMON_RUBY_BUY,"{1} Rubine kaufen"
COMMON_SELECT,"Wählen"
COMMON_USE,"Benutzen"
COMMON_BACK,"Zurück"
COMMON_ERROR_DISCONNECT,"Die Verbindung wurde beendet."
COMMON_ERROR_PARSING,"Ungültige Antwort."
COMMON_ERROR_SESSION,"Sitzung abgelaufen."
COMMON_ERROR_HTTP,"Web-Anfrage gescheitert."
COMMON_ERROR_FAIL,"Fehlgeschlagen"
COMMON_ERROR_EQUIP_NOT_FOUND,"Diese Ausr. existiert nicht."
COMMON_ERROR_HERO_NOT_FOUND,"Dieser Held existiert nicht."
COMMON_ERROR_MATERIAL_NOT_MATCH,"Ungültiges Material"
COMMON_ERROR_ITEM_NOT_FOUND,"Dieses Item existiert nicht."
COMMON_ERROR_ACOUNT,"Ungültiges Konto."
COMMON_ERROR_UNHANDLED,"Bearbeitung wurde nicht abgeschlossen."
COMMON_ERROR_EQUIP_NOT_OWNED,"Du hast diese Ausr. nicht."
COMMON_ERROR_CODE_NOT_FOUND,"Dieser Code existiert nicht."
COMMON_ERROR_LEVEL_DATA,"Ungültige Level-Info."
COMMON_ERROR_STAR_DATA,"Ungültige Sternen-Info."
COMMON_ERROR_GRADE_DATA,"Ungültige Rang-Info."
COMMON_ERROR,"Fehler"
COMMON_NOT_EXIST,"Nichts"
COMMON_FAIL,"Fehlgeschlagen"
COMMON_SUCCESS,"Erfolg"
COMMON_NOTIFICATION,"Mitteilung"
COMMON_RESULT,"Ergebnis"
COMMON_ALERT,"Warnung"
COMMON_EXIT,"Beenden"
COMMON_REQ,"{1} benötigt"
COMMON_LACK_INVENTORY,"Inventar ist voll."
COMMON_LACK_MATERIAL,"Material unzureichend."
COMMON_LACK_SLOT,"Inventar-Slots sind bereits maximiert."
COMMON_INPUTTEXT,"Bitte den Inhalt eingeben."
COMMON_GET,"Erhalten"
COMMON_ENEMY,"Feinde"
COMMON_REWARDEXP,"Erhaltene EP"
COMMON_GOLDGET,"Erhaltenes Gold"
COMMON_GOLDGET_LABYRINTH,"Erhaltenes Gold"
COMMON_CLEARTIME,"Benötigte Zeit {1}:{2}"
COMMON_RETRY,"Wiederholen"
COMMON_LOSE_TEXT,"Verstärke deine Ausr. und versuch es erneut!"
COMMON_REWARDITEM,"Beute"
COMMON_SOON,"Dieser Inhalt wird vorbereitet."
COMMON_REQ_VIPLEVEL,"VIP-Level {1} benötigt."
COMMON_REQ_TEAMLEVEL,"Team-Level {1} benötigt."
COMMON_REQ_LEVEL,"Level {1} benötigt."
COMMON_REQ_GOLD,"Nicht genug Gold.\nWillst du welches kaufen?"
COMMON_REQ_RUBY,"Nicht genug Rubine.\nWillst du welche kaufen?"
COMMON_REQ_CHEESE,"Nicht genug Käse.\nWillst du welchen kaufen?"
COMMON_REQ_STAMINA,"Nicht genug Ausdauer.\nWillst du welche kaufen?"
COMMON_REQ_KEY,"Nicht genug Schlüssel.\nWillst du welche kaufen?"
COMMON_REQ_INVENTORY,"Inventar ist voll.\nWillst du mehr Slots kaufen?"
COMMON_REQ_COIN,"Nicht genug Münzen."
COMMON_NOTFOUND,"Kein Ergebnis"
COMMON_NOT_AVAILABLE,"Bereite vor..."
COMMON_COST,"Kosten"
COMMON_CONTINUE,"Weiter"
COMMON_SELECT_HERO,"Held auswählen"
COMMON_ENTER,"Betreten"
COMMON_ENTER_MOVE,"Bewegen und betreten"
COMMON_GENERAL_PORTAL,"Normales Portal"
COMMON_TEAM_LEVEL,"Team-Level"
COMMON_REWARD_COMPLETE,"Belohnung erteilt"
COMMON_SEND,"Schicken"
COMMON_RACE,"Volk"
CONFIRM_EXTEND_SKILL,"Willst du diesen Attribut erhalten?"
CONTENT_HERO,"Helden"
CONTENT_INVENTORY,"Inventar"
CONTENT_FRIEND,"Freunde"
CONTENT_MISSION,"Mission"
CONTENT_DAILYMISSION,"Tagesmission"
CONTENT_MAIL,"Post"
CONTENT_RETURN,"Rückkehr"
CONTENT_PVP,"Arena"
CONTENT_SHOP,"Shop"
CONTENT_CONFIG,"Einstellung"
CONTENT_GAMECONFIG,"Spieleinstellungen"
CONTENT_MYINFO,"Meine Info"
CONTENT_CHEST,"Schatzkiste"
CONTENT_TRIAL,"Raum der Prüfungen"
CONTENT_WALL,"Festungsmauer-Verteidigung"
CONTENT_RECORD,"Kampfbericht"
CONTENT_EVENT,"Event"
CONTENT_ATTENDANCE,"Anwesenheit"
CONTENT_CHAT,"Chat"
CONTENT_WEEKLY,"Tagesdungeon"
CONTENT_EXPEDITION,"Expedition"
CONTENT_RANK,"Rang"
CONTENT_WORLDMAP,"Weltkarte"
CONTENT_CHAPTER1,"Kapitel 1"
CONTENT_CHAPTER2,"Kapitel 2"
CONTENT_CHAPTER3,"Kapitel 3"
CONTENT_CHAPTER4,"Kapitel 4"
CONTENT_CHAPTER5,"Kapitel 5"
CONTENT_CHAPTER6,"Kapitel 6"
CONTENT_CHAPTER7,"Kapitel 7"
CONTENT_CHAPTER8,"Kapitel 8"
CONTENT_CHAPTER9,"Kapitel 9"
CONTENT_CHAPTER1_NAME,"Geisterwald"
CONTENT_CHAPTER2_NAME,"Wald des Lebens"
CONTENT_CHAPTER3_NAME,"Berge der Stämme"
CONTENT_CHAPTER4_NAME,"Wald des Todes"
CONTENT_CHAPTER5_NAME,"Tal"
CONTENT_CHAPTER6_NAME,"Wüste"
CONTENT_CHAPTER7_NAME,"Schneefeld"
CONTENT_CHAPTER8_NAME,"Lava"
CONTENT_CHAPTER_LOCK,"Geschlossen"
CONTENT_EXCAVATION,"Ausgrabung"
CONTENT_ACHIEVEMENT,"Erfolge"
CONTENT_PUB,"Kneipe"
CONTENT_FORGE,"Schmiede"
CONTENT_CASTLE,"Schloss"
CONTENT_LANDING,"Portal"
CONTENT_QUEST,"Quests"
COST_TYPE_GOLD,"Gold"
COST_TYPE_RUBY,"Rubin"
COST_TYPE_GUILDCOIN,"Gildenmünze"
COST_TYPE_WALLCOIN,"Schutz-Münze"
COST_TYPE_EVENTCOIN,"Event-Münze"
COST_TYPE_WEEKLYCOIN,"Tagesmünze"
COST_TYPE_PVPCOIN,"Arena-Münze"
COST_TYPE_CRUSADECOIN,"Kreuzzug-Münze"
COMMON_MOVE_TASK_FAIL_TEXT,"Du kannst diesen Inhalt noch nicht verwenden."
COMMON_MODE_CHOICE,"Modus auswählen"
COMMON_SINGLE_MODE,"Einzelmodus"
COMMON_MULTI_MODE,"Mehrfachmodus"
DAILY_QUEST,"Tagesquest"
DAILY_RUBY_COUNT,"Tagesrubin"
EVENT_GOODS,"Event-Güter"
EVENT_CALENDAR,"Event-Kalender"
DAILY_QUEST_LOGIN_NAME,"Heldenbesuch"
DAILY_QUEST_LOGIN_DESC,"Einmal am Tag einloggen"
DAILY_QUEST_UNDERGROUND_DUNGEON_NAME,"Aufruhr unterdrücken"
DAILY_QUEST_UNDERGROUND_DUNGEON_DESC,"Kerker klären x {1}"
DAILY_QUEST_STAMINA_NAME,"Außer Atem"
DAILY_QUEST_STAMINA_DESC,"Verbrauche {1} Ausdauer."
DAILY_QUEST_EXCAVATION_DESC,"Ausgrabung x {1}."
DAILY_QUEST_EXCAVATION_DESC,"Ausgrabung x {1}."
DECIDE_RETURN_OR_START,"Was willst du tun?"
DELAYED_BILLING_COMPLETED,"Dein Kauf wurde dir zugeschickt."
DOWDUNGEON_REWARD_TITLE,"Du hast dein Item hier vergessen."
DOWDUNGEON_REWARD_CONTENT,"Ich habe ein paar Sachen gefunden und gebe dir das Beste unter ihnen!"
DIFFICULTY_EASY,"Leicht"
DIFFICULTY_NORMAL,"Normal"
DIFFICULTY_HARD,"Schwierig"
DIFFICULTY_HELL,"Hölle"
DUNGEON_RETRY_CHANCE,"Zusätzliche Chance"
DUNGEON_RECOMMENDED_LEVEL,"Empfohlenes Level"
DUNGEON_MONSTER_INFO,"Monster Info"
DUNGEON_REWARD_INFO,"Belohnungen"
DUNGEON_BOSS_INFO,"Boss-Info"
DUNGEON_BOSS_SKILL,"Boss-Skill"
DUNGEON_BOSS_FEATURE,"Boss-Eigentschaften"
DUNGEON_BOSS_FEATURE_ATTACK,"Hauptattacke"
DUNGEON_BOSS_INFO,"Boss-Info"
DUNGEON_HERO_COUNT,"(Helden: {1})"
DUNGEON_PORTAL,"Dungeon-Portal"
DUNGEON_HERO_COUNT,"(Helden: {1})"
SPECIAL_STAMINA_EXP,"50% EP-Boost"
SPECIAL_STAMINA_GOLD,"50% Gold-Boost"
SPECIAL_FOOD_EFFECT_1,"Essensbuff: Stamina 1"
SPECIAL_FOOD_EFFECT_2,"Essensbuff: Stamina 2"
EXP_BOOSTER_INFO,"Erhöht EP Gewinn\num 100%"
EXP_BOOSTER_BUNDLE_INFO,"Ein Bündel mit\n12 EP Boostern"
EXP_BOOSTER_SINGLE,"EP Booster"
EXP_BOOSTER_BUNDLE,"EP Booster: Bündel"
EXCAVATE_QUEST,"Such-Quest"
ELEMENTAL_TEXT,"Attribut"
ELEMENTAL_FIRE,"Feuer"
ELEMENTAL_WATER,"Wasser"
ELEMENTAL_EARTH,"Erde"
ELEMENTAL_LIGHT,"Licht"
ELEMENTAL_DARK,"Dunkelheit"
EQUIP_INVENTORY,"Inventar"
EQUIP_INVENTORY_SLOTOPEN_WEAPON_CHECK,"[FF7F00]Willst du den ersten Waffenslot freischalten?"
EQUIP_INVENTORY_SLOTOPEN_ARMOR_CHECK,"[FF7F00]Willst du den zweiten Rüstungsslot freischalten?"
EQUIP_INVENTORY_SLOTOPEN_CONFIRM,"Mit {1} Gold freischalten"
EQUIP_INVENTORY_SORT,"Sortieren"
EQUIP_INVENTORY_EXPAND_CHECK,"Inventar um 5 Slots erweitern?"
EQUIP_INVENTORY_EXPAND_CONFIRM,"Mit {1} Rubinen erweitern"
EQUIP_INVENTORY_SORTTYPE_STAR_UP,"Anzahl d. Sterne (+)"
EQUIP_INVENTORY_SORTTYPE_STAR_DOWN,"Anzahl d. Sterne (-)"
EQUIP_INVENTORY_SORTTYPE_LEVEL_UP,"Verstärkungslevel (+)"
EQUIP_INVENTORY_SORTTYPE_LEVEL_DOWN,"Verstärkungslevel (-)"
EQUIP_INVENTORY_SORTTYPE_GRADE_UP,"Rang (+)"
EQUIP_INVENTORY_SORTTYPE_GRADE_DOWN,"Rang (-)"
EQUIP_INFO,"Ausr.-Info"
EQUIP_INFO_GETLOCATION,"Zu finden in"
EQUIP_INFO_GETLOCATION_INFO,"[FF7F00]{1}"
EQUIP_INFO_LEVELLIMIT,"Min.Level"
EQUIP_INFO_LEVELUP,"Verstärken"
EQUIP_INFO_SELL,"Verkaufen"
EQUIP_INFO_SELL_CEHCK,"[FF7F00]Zu diesem Preis verkaufen."
EQUIP_INFO_SELL_COST,"Verkaufspreis"
EQUIP_INFO_REBUILD,"Neu bewerten"
EQUIP_INFO_REBUILD_TEXT,"Wenn du die Option 'Neu bewerten' wählst,\nwird die [FFD400]Option mit einer neuen ausgetauscht[-].\n\nDu kannst [FFD400]1mal am Tag[-] kostenfrei neu bewerten."
EQUIP_INFO_REBUILD_OPTION1,"[FF7F00]Option 1"
EQUIP_INFO_REBUILD_OPTION2,"[FF7F00]Option 2"
EQUIP_INFO_REBUILD_OPTION3,"[FF7F00]Option 3"
EQUIP_INFO_REBUILD_NOOPTION,"[808080]Keine Option"
