KEY,"ChineseTraditional"
SKILL_DESC_60007551,"首次開始戰鬥時可獲得5秒內使自身的狀態異常抵抗力增加200的[祖先的忠告]。5秒後若還持有[祖先的忠告]，可解除任意3名友軍的負面效果，且10秒內使其防禦力增加50%。防禦力增加效果無法解除。"
SKILL_DESC_90000750,"自身受到的傷害減少10%且狀態異常抵抗力增加100。此效果在使用技能後2秒內會增加為2倍。"
SKILL_DESC_90000751,"自身受到的傷害減少12%且狀態異常抵抗力增加120。此效果在使用技能後2秒內會增加為2倍。"
SKILL_DESC_90000752,"自身受到的傷害減少14%且狀態異常抵抗力增加140。此效果在使用技能後2秒內會增加為2倍。"
SKILL_DESC_90000753,"自身受到的傷害減少17%且狀態異常抵抗力增加170。此效果在使用技能後2秒內會增加為2倍。"
SKILL_DESC_90000754,"自身受到的傷害減少21%且狀態異常抵抗力增加210。此效果在使用技能後2秒內會增加為2倍。"
SKILL_DESC_90000755,"自身受到的傷害減少25%且狀態異常抵抗力增加250。此效果在使用技能後2秒內會增加為2倍。"
SKILL_DESC_91007510,"[進行審判！！]傷害量增加50%，且使受到治療的友軍額外回復相當於生命值上限1%的生命值。"
SKILL_DESC_91007511,"[進行審判！！]傷害量增加50%，且使受到治療的友軍額外回復相當於生命值上限1.2%的生命值。"
SKILL_DESC_91007512,"[進行審判！！]傷害量增加50%，且使受到治療的友軍額外回復相當於生命值上限1.4%的生命值。"
SKILL_DESC_91007513,"[進行審判！！]傷害量增加50%，且使受到治療的友軍額外回復相當於生命值上限1.7%的生命值。"
SKILL_DESC_91007514,"[進行審判！！]傷害量增加50%，且使受到治療的友軍額外回復相當於生命值上限2.1%的生命值。"
SKILL_DESC_91007515,"[進行審判！！]傷害量增加50%，且使受到治療的友軍額外回復相當於生命值上限2.5%的生命值。"
SKILL_DESC_91007520,"[借助力量！！]冷卻時間減少5秒，治癒量及魔力回復量增加20%。"
SKILL_DESC_91007521,"[借助力量！！]冷卻時間減少5秒，治癒量及魔力回復量增加24%。"
SKILL_DESC_91007522,"[借助力量！！]冷卻時間減少5秒，治癒量及魔力回復量增加29%。"
SKILL_DESC_91007523,"[借助力量！！]冷卻時間減少5秒，治癒量及魔力回復量增加35%。"
SKILL_DESC_91007524,"[借助力量！！]冷卻時間減少5秒，治癒量及魔力回復量增加42%。"
SKILL_DESC_91007525,"[借助力量！！]冷卻時間減少5秒，治癒量及魔力回復量增加50%。"
SKILL_DESC_91007530,"[終止痛苦！！]傷害量增加20%，在消滅敵人時將再次使用技能。"
SKILL_DESC_91007531,"[終止痛苦！！]傷害量增加24%，在消滅敵人時將再次使用技能。"
SKILL_DESC_91007532,"[終止痛苦！！]傷害量增加29%，在消滅敵人時將再次使用技能。"
SKILL_DESC_91007533,"[終止痛苦！！]傷害量增加35%，在消滅敵人時將再次使用技能。"
SKILL_DESC_91007534,"[終止痛苦！！]傷害量增加42%，在消滅敵人時將再次使用技能。"
SKILL_DESC_91007535,"[終止痛苦！！]傷害量增加50%，在消滅敵人時將再次使用技能。"
SKILL_DESC_91007540,"[祖先之力！！]防護罩量增加20%，防護罩適用於我方全體。"
SKILL_DESC_91007541,"[祖先之力！！]防護罩量增加24%，防護罩適用於我方全體。"
SKILL_DESC_91007542,"[祖先之力！！]防護罩量增加29%，防護罩適用於我方全體。"
SKILL_DESC_91007543,"[祖先之力！！]防護罩量增加35%，防護罩適用於我方全體。"
SKILL_DESC_91007544,"[祖先之力！！]防護罩量增加42%，防護罩適用於我方全體。"
SKILL_DESC_91007545,"[祖先之力！！]防護罩量增加50%，防護罩適用於我方全體。"
