KEY,"German"
E_C19_Jun_Shea01_03,"Natürlich! Ich habe Mr. Schute letztes Jahre ein Versprechen gegeben!"
E_C19_Jun_Shea01_04,"Am 16. Geburtstag sollte ich auf diesem Platz ein Lied singen."
E_C19_Jun_Shea01_05,"Äh, hmmm. F# ist hier, G ist ..."
E_C19_Jun_Shea01_06,"Aua, meine Ohren! Haha, sieh dir an, wie deine Finger zittern! Keine Sorge, wir werden es genauso machen, wie wir es geübt haben."
E_C19_Jun_Shea01_07,"Aber ich zittere zu sehr, wenn ich vor einem Publikum stehe."
E_C19_Jun_Shea01_08,"Beruhige dich, Shea. Wir haben noch Zeit, üben wir noch ein wenig."
E_C19_Jun_Shea01_09,"Okay, gehen wir an einen ruhigeren Ort."
E_C19_Jun_Shea01_10,"Hier kann ich singen, was ich möchte!"
E_C19_Jun_Shea01_11,"*Raschel*, *Flapp*, *Flapp* ... *Raschel*"
E_C19_Jun_Shea01_12,"Da kommt jemand!"
E_C19_Jun_Shea01_13,"Ich höre ... diese himmlische Melodie ..."
E_C19_Jun_Shea01_14,"Dieser Ort ist unheimlich, aber niemand wir hierherkommen, nicht wahr, Mr. Schute?"
E_C19_Jun_Shea01_15,"Hmm, ich kann hier eine starke dämonische Energie spüren. Aber das ist gut, um unseren Mut zu stärken. Fangen wir an!"
E_C19_Jun_Shea01_16,"Los geht’s!"
E_C19_Jun_Shea01_17,"*Wumms*! *Klump*!"
E_C19_Jun_Shea01_18,"Was?! Da kommt wirklich jemand!"
E_C19_Jun_Shea01_19,"Ich hasse Geister! Unmöglich!"
E_C19_Jun_Shea01_20,"Das ... Dieses Lied war ein Schlaflied meiner Mutter."
E_C19_Jun_Shea01_21,"*Hust* Shea! Wo sind wir? Ist das ein Sandsturm?"
E_C19_Jun_Shea01_22,"Es tut mir leid, Mr. Schute. Ich habe nach einem Ort ohne Leute gesucht und bin hierhergekommen."
E_C19_Jun_Shea01_23,"Üben wir noch ein letztes Mal! Danach gehen wir zum Platz zurück."
E_C19_Jun_Shea01_24,"*Wumms*, *Flapp*, *Flapp* Kyaaa!"
E_C19_Jun_Shea01_25,"Ahh! D... Drache?"
E_C19_Jun_Shea01_26,"Hey, hab keine Angst! Ich wollte nur hören, was das für ein Lied ist. Warte!"
E_C19_Jun_Shea01_27,"Was ist passiert ...? Es ist schon Nacht!"
E_C19_Jun_Shea01_28,"Niemand ist hier. Mr. Schute. Ich wollte ... *schluchz* vor vielen Leuten spielen ..."
E_C19_Jun_Shea01_29,"Ich sollte das mit dem Singen einfach vergessen. Ich bin keine Bardin."
E_C19_Jun_Shea01_30,"Es gibt keinen Barden, der so schüchtern ist wie ich ... niemand ist das."
E_C19_Jun_Shea01_31,"Shea ..."
E_C19_Jun_Shea01_32,"Sag das nicht!"
E_C19_Jun_Shea01_33,"Keine der himmlischen Musen hat eine so schöne Stimme wie du."
E_C19_Jun_Shea01_34,"Das stimmt! Dein Lied ... es erinnert mich an die Schlaflieder, die meine Mutter gesungen hat."
E_C19_Jun_Shea01_35,"Ich kann mich nicht an das letzte Mal erinnern, dass mein Herz so von Frieden erfüllt war. Dein Lied hat mich wirklich berührt."
E_C19_Jun_Shea01_36,"Hey! Denk nicht einmal daran, das Singen aufzugeben."
E_C19_Jun_Shea01_37,"Dein Lied war das Beste! Nun, Laias singt, ähm, aber besser. *Räusper*!"
E_C19_Jun_Shea01_38,"Danke euch allen ..."
E_C19_Jun_Shea01_39,"Aber wer seid ihr?"
E_C19_Jun_Shea01_40,"(... Ein Engel, ein Dämon und ein Drache? Nicht einmal der Kaiser könnte so eine Gruppe zusammenstellen. Shea.)"
E_C19_Jun_Shea01_41,"(Jetzt haben wir drei Mitglieder mehr im Fan-Club! Hehe!)"
E_C19_Jun_Nicky01_01,"Heute ist es so weit!"
E_C19_Jun_Nicky01_02,"Soll ich ein bisschen aufräumen?"
E_C19_Jun_Nicky01_03,"Danke, dass ihr heute zu diesem jährlichen Event gekommen seid."
E_C19_Jun_Nicky01_04,"Meine Damen und Herren, willkommen bei der Kampfmeisterschaft der Verkleideten!"
E_C19_Jun_Nicky01_05,"Ich möchte die Gewinnerin des letzten Jahres vorstellen: Die Wikingerin-Schönheit!"
E_C19_Jun_Nicky01_06,"Erbärmlich. Verschwindet, ihr Idioten!"
E_C19_Jun_Nicky01_07,"Ahhhh! Bitte, zerquetsche sie!"
E_C19_Jun_Nicky01_08,"Und jetzt: Die Herausforderin!"
E_C19_Jun_Nicky01_09,"Ich fordere sie heraus."
E_C19_Jun_Nicky01_10,"Das ist ...! Sie hat vor zwei Jahren den zweiten Platz belegt!"
E_C19_Jun_Nicky01_11,"Hier kommt die Frühlingsbraut!"
E_C19_Jun_Nicky01_12,"Ich habe auf diesen Moment geartet! Nic ... ich meine, Wikingerin-Schönheit!"
E_C19_Jun_Nicky01_13,"... Sorg nur dafür, dass ich mich nicht langweile."
E_C19_Jun_Nicky01_14,"Uff ... Ich muss härter trainieren ..."
E_C19_Jun_Nicky01_15,"Hmm, das war gut. Aber du brauchst mehr als hundert Jahre, um mich zu schlagen."
E_C19_Jun_Nicky01_16,"Die Wikingerin-Schönheit gewinnt!"
E_C19_Jun_Nicky01_17,"Gibt es andere Herausforderinnen?"
E_C19_Jun_Nicky01_18,"Ich werde kämpfen."
E_C19_Jun_Nicky01_19,"Wow! Eine wunderschöne Gesetzlose der See! Eine neue Herausforderin, die Blonde Piratin!"
E_C19_Jun_Nicky01_20,"Gib auf, wenn dir dein Leben etwas bedeutet. Mein Schwert kennt keine Gnade."
E_C19_Jun_Nicky01_21,"Ha! Du bist selbstbewusst und ruhig."
E_C19_Jun_Nicky01_22,"Mal sehen, wie lange das so bleibt!"
E_C19_Jun_Nicky01_23,"Uff ... Gut, ich habe verloren."
E_C19_Jun_Nicky01_24,"Haha ... Das war nicht übel, Blonde Piratin."
E_C19_Jun_Nicky01_25,"Unsere Siegerin, die Wikingerin-Schönheit! Niemand kann sie aufhalten."
E_C19_Jun_Nicky01_26,"Es wird Zeit für das Hauptevent!"
E_C19_Jun_Nicky01_27,"Der Gründer der Kampfmeisterschaft der Verkleideten!"
E_C19_Jun_Nicky01_28,"Der ehemalige Champion und der Zweitplatzierte des letzten Jahres, der Katzenminze-Liebhaber!"
E_C19_Jun_Nicky01_29,"Hahaha, es ist ein Weilchen her, Leute!"
E_C19_Jun_Nicky01_30,"Wir geht es dir, Nicky?"
E_C19_Jun_Nicky01_31,"Halt den Mund, du dämlicher Kater! Nenn mich Wikingerin-Schönheit!"
E_C19_Jun_Nicky01_32,"Oh, stimmt! Wir sollen ja unsere richtigen Namen nicht verwenden!"
E_C19_Jun_Nicky01_33,"Wie auch immer! Kämpfen wir, Champion!"
E_C19_Jun_Nicky01_34,"Mhm, genau das will ich."
E_C19_Jun_Nicky01_35,"Uff! Verdammt!"
E_C19_Jun_Nicky01_36,"Haha! Nicky, du bist immer noch gut, aber dieses Mal hab ich gewonnen!"
E_C19_Jun_Nicky01_37,"Uff, sag nicht meinen richtigen Namen! Du Biest!"
E_C19_Jun_Nicky01_38,"Hier ist unser neuer Champion!"
E_C19_Jun_Nicky01_39,"Der diesjährige Gewinner: der Katzenminze-Liebhaber!"
E_C19_Jun_Nicky01_40,"Jaaaaahhhh!"
E_C19_Jun_Nicky01_41,"Hahaha! Vielen Dank euch allen! Es hat wirklich Spaß gemacht!"
E_C19_Jun_Nicky01_42,"Oh, Wikinger-Schönheit! Ich erwarte dich nächstes Jahr wieder!"
E_C19_Jun_Nicky01_43,"Haha, dummer Kater. Du hältst besser deine Krallen geschärft."
E_C19_Jun_Nicky01_44,"Nächstes Jahr gehört der Titel mir, vergiss das nicht!"
E_C19_Jun_Yanne01_01,"Willkommen! Komm rein!"
E_C19_Jun_Yanne01_02,"Heute ist der einzige Tag, an dem unsere besonderen Gerichte probiert werden können!"
E_C19_Jun_Yanne01_03,"Imbisswagen der Drachentöter!"
E_C19_Jun_Yanne01_04,"Imbisswagen? Was gibt es dort?"
E_C19_Jun_Yanne01_05,"Ich habe alle möglichen Gerichte aus den seltensten Zutaten zubereitet!"
E_C19_Jun_Yanne01_06,"Ein Geschmack, den nur wahre Gourmets erkennen werden! Nur heute erhältlich!"
E_C19_Jun_Yanne01_07,"Alle Einkünfte kommen dem Barbaren-Waisenhaus zugute, also kommt bitte und schlagt zu."
E_C19_Jun_Yanne01_08,"Wollen wir etwas probieren?"
E_C19_Jun_Yanne01_09,"Oh! Das riecht gut! Was ist das?"
E_C19_Jun_Yanne01_10,"Oh, das Gericht ist ganz schön ausgefallen. Schmeckt wie Blutwurst."
E_C19_Jun_Yanne01_11,"Blutwurst aus dem Blut von Höllenhunden, geräuchert mit Chilipulver."
E_C19_Jun_Yanne01_12,"B-Blut?"
E_C19_Jun_Yanne01_13,"Wie viel? Ich will alles, was du hast. Jetzt gleich! Sofort!"
E_C19_Jun_Yanne01_14,"Oh, klar. Hey, bitteschön!"
E_C19_Jun_Yanne01_15,"Haha, jetzt muss ich eine Zeit lang nicht auf die Jagd gehen!"
E_C19_Jun_Yanne01_16,"Normalerweise haben wir immer was übrig ... aber dieses Mal sind wir ausverkauft?! Haha ..."
E_C19_Jun_Yanne01_17,"Dieses melancholische und traurige Aroma! Dieser Kaffee muss …!"
E_C19_Jun_Yanne01_18,"Der beste Kaffee des Imperiums, Lotusesser! Wie kommt er hierher?"
E_C19_Jun_Yanne01_19,"Hm? Oh! Er besteht aus Kaffeebohnen, die von den Schleimen in den Sümpfen von Gargoss verspeist wurden, nicht wahr?"
E_C19_Jun_Yanne01_20,"Ich habe vor Kurzem den Auftrag bekommen, Schleime zu jagen, darum habe ich eine Menge davon."
E_C19_Jun_Yanne01_21,"Ich wusste aber nicht, dass er so berühmt ist."
E_C19_Jun_Yanne01_22,"Der Kaffee ist so selten und deshalb unbezahlbar. Aber hier ist er so billig!"
E_C19_Jun_Yanne01_23,"Ich habe ihn fast umsonst bekommen. Kauf, so viel du möchtest!"
E_C19_Jun_Yanne01_24,"Danke. Dann werde ich das tun."
E_C19_Jun_Yanne01_25,"Ha! Heute laufen die Geschäfte gut, nicht wahr?"
E_C19_Jun_Yanne01_26,"Ich kann auch ein paar Geschenke für die Kinder im Waisenhaus besorgen."
E_C19_Jun_Yanne01_27,"*Schnüffel*, *Schnüffel* ... Dieser köstliche Geruch ..."
E_C19_Jun_Yanne01_28,"Willkommen! Was ist dein Lieblingsgericht?"
E_C19_Jun_Yanne01_29,"... Fleisch! Köstliches Fleisch!"
E_C19_Jun_Yanne01_30,"Hey, du musst bezahlen. Fleisch des Wahnsinnigen Drachen ist nicht umsonst!"
E_C19_Jun_Yanne01_31,"Bezahlen? Was ist das? Seit ich hier bin, wollen die Leute, dass ich das mache."
E_C19_Jun_Yanne01_32,"Wo ich herkomme ... jagen und essen wir nur."
E_C19_Jun_Yanne01_33,"Hmm, du bist also nicht von hier?"
E_C19_Jun_Yanne01_34,"Hey, hör zu. Du musst bezahlen, wenn du das Fleisch essen möchtest, das wir verkaufen."
E_C19_Jun_Yanne01_35,"Dann ... kann ich das Fleisch nicht essen?"
E_C19_Jun_Yanne01_36,"Ich hatte seit gestern nichts zu essen ..."
E_C19_Jun_Yanne01_37,"*Schluck* ..."
E_C19_Jun_Yanne01_38,"Argh! Nun, ich weiß nicht."
E_C19_Jun_Yanne01_39,"Ich wollte ohnehin den Kindern helfen ..."
E_C19_Jun_Yanne01_40,"Gut, heute bekommst du es umsonst. Ich habe Geburtstag."
E_C19_Jun_Yanne01_41,"Dank! Vielen Dank! Ich liebe Fleisch so sehr!"
E_C19_Jun_Yanne01_42,"Gut, gut! Gib mir Fleisch! Gut und nett! Alles Gute zum Geburtstag!"
E_C19_Jun_Yanne01_43,"Klasse! Danke für die Glückwünsche."
E_C19_Jun_Yanne01_44,"Yanne, alles Gute zum Geburtstag!"
E_C19_Jun_Yanne01_45,"Hattest du heute viele Kunden?"
E_C19_Jun_Yanne01_46,"Hm?"
E_C19_Jun_Yanne01_47,"Aber wie viel wirst du essen?"
E_C19_June_Ezekiel_01,"Sohn! Wach auf! Heute ist dein Geburtstag."
E_C19_June_Ezekiel_02,"Ich habe „sie“ zum Frühstück gemacht. Steh auf und …"
E_C19_June_Ezekiel_03,"!!"
E_C19_June_Ezekiel_04,"… Ich sollte „sie“ für heute kochen."
E_C19_June_Ezekiel_05,"„Sie“?"
E_C19_June_Ezekiel_06,"Crème brûlée."
E_C19_June_Ezekiel_07,"Was?"
E_C19_June_Ezekiel_08,"Crème brûlée."
E_C19_June_Ezekiel_09,"Hier?"
E_C19_June_Ezekiel_10,"In der Wüste kann ich so was Ähnliches wie Milch bekommen und ich kann einen Brennofen statt eines normalen Ofens benutzen."
E_C19_June_Ezekiel_11,"Das Problem ist Zucker und Eier."
E_C19_June_Ezekiel_12,"(Er macht’s wirklich …)"
E_C19_June_Ezekiel_13,"Ich werde Leute fragen, die wir zuvor in der Wüste getroffen hatten."
E_C19_June_Ezekiel_14,"Sicher."
E_C19_June_Ezekiel_15,"Oh, Theo. Lange ist es her. Letztes Mal hast du uns wirklich geholfen."
E_C19_June_Ezekiel_16,"Ich tat einfach, was ich tun musste."
E_C19_June_Ezekiel_17,"Wir sind trotzdem dankbar. Was führt dich heute her?"
E_C19_June_Ezekiel_18,"Oh, das …"
E_C19_June_Ezekiel_19,"Ich wollte etwas kochen, darum wollte ich dich um Hilfe bei den Zutaten bitten."
E_C19_June_Ezekiel_20,"Ich schätze, du brauchst auch ein paar Utensilien. Also, was darf’s sein?"
E_C19_June_Ezekiel_21,"Ich brauche Milch, Eier und Zucker. Und ein bisschen Vanille. Es wäre toll, wenn ich auch einen Ofen nutzen könnte."
E_C19_June_Ezekiel_22,"Kann ich alles besorgen."
E_C19_June_Ezekiel_23,"Du machst Dessert? Es sollte ein besonderer Anlass sein, wenn du all diese Mühen auf dich nimmst, besonders hier."
E_C19_June_Ezekiel_24,"Es ist nur einer dieser Tage. Ich wollte einfach nur essen."
E_C19_June_Ezekiel_25,"Echt? Das ist alles?"
E_C19_June_Ezekiel_26,"Ja."
E_C19_June_Ezekiel_27,"Na gut. Der Ofen ist da drüben."
E_C19_June_Ezekiel_28,"Fertig?"
E_C19_June_Ezekiel_29,"Ist ziemlich gut geworden. Möchtest du probieren?"
E_C19_June_Ezekiel_30,"Danke. Aber warum das alles, und so plötzlich?"
E_C19_June_Ezekiel_31,"Kein besonderer Grund. Heute ist nur mein Geburtstag."
E_C19_June_Ezekiel_32,"Dein Geburtstag? Heute?"
E_C19_June_Ezekiel_33,"Ja. Das hat mir meine Mutter jedes Jahr zubereitet."
E_C19_June_Ezekiel_34,"Seit sie fort ist, mache ich es eben selbst, da es sonst niemand kann."
E_C19_June_Ezekiel_35,"…"
E_C19_June_Ezekiel_36,"Mach dir nicht zu viele Gedanken. Ist nur meine eigene kleine Tradition."
E_C19_June_Ezekiel_37,"Kann ich kurz unter vier Augen mit dir reden, Sir Theo?"
E_C19_June_Ezekiel_38,"Natürlich."
E_C19_June_Ezekiel_39,"Ja?"
E_C19_June_Ezekiel_40,"Vielleicht liege ich falsch, aber es sieht aus, als ob du in der Klemme steckst."
E_C19_June_Ezekiel_41,"Es ist noch nicht zu spät. Du kannst etwas für ihn zubereiten. Ich glaube, er mag süße Sachen."
E_C19_June_Ezekiel_42,"Ah, ich bin nur nicht sonderlich gut im Kochen …"
E_C19_June_Ezekiel_43,"Keine Sorge, wir können dir helfen. Zafir, kannst du mehr Milch besorgen?"
E_C19_June_Ezekiel_44,"Das … Warte!"
E_C19_June_Ezekiel_45,"Was ist los? Ich habe eine Explosion in der Küche gehört."
E_C19_June_Ezekiel_46,"Bitte frag nicht …"
E_C19_June_Ezekiel_47,"Laudia hat mir nur beigebracht, wie man trovatianische Zuckerplätzchen macht."
E_C19_June_Ezekiel_48,"Das ist nicht so gut, aber trotzdem wollte ich dir alles Gute zum Geburtstag wünschen."
E_C19_June_Ezekiel_49,"Äh, öh … Für mich? Oh … Ich meine, d-d-danke."
E_C19_June_Ezekiel_50,"Gern geschehen."
E_C19_Jun_Shamilla01_01,"Ritter, der den Roten Blitz kontrolliert."
E_C19_Jun_Shamilla01_02,"Dein Mut, deine Loyalität und deine Hoffnung …"
E_C19_Jun_Shamilla01_03,"Du hast alles darauf gesetzt, aber hiermit endete es."
E_C19_Jun_Shamilla01_04,"Ärgert dich das nicht? Bist du nicht wütend?"
E_C19_Jun_Shamilla01_05,"Deine Lady ist tot, ihr Körper leblos und kalt."
E_C19_Jun_Shamilla01_06,"Dein Zuhause vollständig zerstört."
E_C19_Jun_Shamilla01_07,"Und doch kannst du alles rückgängig machen."
E_C19_Jun_Shamilla01_08,"Wenn du dieses Schicksal ändern willst, nimm meine Hand."
E_C19_Jun_Shamilla01_09,"Komm, gehen wir einen Handel ein."
E_C19_Jun_Shamilla01_10,"Deine Geschichte ist noch nicht auserzählt."
E_C19_Jun_Shamilla01_11,"…"
E_C19_Jun_Shamilla01_12,"Hm, hm. Dein Anblick erinnert mich an diesen freudigen Moment."
E_C19_Jun_Shamilla01_13,"Ahaha, ahahaha …"
E_C19_Jun_Shamilla01_14,"… Wovon sprichst du?"
E_C19_Jun_Shamilla01_15,"Wo wir gerade dabei sind, alle fünf ersten Dämonen, auch du und ich,"
E_C19_Jun_Shamilla01_16,"teilen sich heute den Geburtstag. Natürlich nur, wenn wir die Dämonenzeit auf diese Materielle Welt anwenden."
E_C19_Jun_Shamilla01_17,"Das war ein tolles Geburtstagsgeschenk, Lucikiel. Ich weiß es zu schätzen."
E_C19_Jun_Shamilla01_18,"Das Fürstentum Gray zerstört … Ritter des Roten Blitzes."
E_C19_Jun_Shamilla01_19,"Mein Plan ist fast vollendet, dank dir."
E_C19_Jun_Shamilla01_20,"Unsinn."
E_C19_Jun_Shamilla01_21,"Tu, wofür du gekommen bist, und verschwinde wieder, Urfluch."
E_C19_Jun_Shamilla01_22,"Enttäusche mich nicht, Ausgeburt der Zerstörung."
E_C19_Jun_Shamilla01_23,"Was würden andere Dämonen denken, wenn sie das hörten?"
E_C19_Jun_Shamilla01_24,"Du bist nicht zum Plaudern hergekommen, Shamilla."
E_C19_Jun_Shamilla01_25,"*Seufz* Du bist mal so gar nicht amüsant."
E_C19_Jun_Shamilla01_26,"… Na schön, ich mach’s kurz."
E_C19_Jun_Shamilla01_27,"Tust du mir einen Gefallen?"
E_C19_Jun_Shamilla01_28,"Kein Interesse."
E_C19_Jun_Shamilla01_29,"Hm, hm, hm, dann wirst du das wohl nicht brauchen."
E_C19_Jun_Shamilla01_30,"Perfekter Blitzgott, kontrolliert den Roten und den Blauen Blitz. Gute Rivalen."
E_C19_Jun_Shamilla01_31,"Oh!"
E_C19_Jun_Shamilla01_32,"Hm, hm, wie ich sehe, hast du nun doch Interesse."
E_C19_Jun_Shamilla01_33,"Also jetzt wärst du bereit, mir einen Gefallen zu tun?"
E_C19_Jun_Shamilla01_34,"Hm."
E_C19_Jun_Shamilla01_35,"Sag mir erst, was du verlangst."
E_C19_Jun_Shamilla01_36,"Hm, hm, hm, mit deiner Macht sollte das ziemlich leicht sein."
E_C19_Jun_Shamilla01_37,"Vielleicht findest du es sogar recht spaßig."
E_C19_Jun_Shamilla01_38,"…"
E_C19_Jun_Shamilla01_39,"Es ist nur schwierig für mich, jemand anderen darum zu bitten."
E_C19_Jun_Shamilla01_40,"Ich will, dass du den Überwinder findest."
E_C19_Jun_Shamilla01_41,"… Verstehe!"
E_C19_Jun_Shamilla01_42,"Ich bitte nicht um viel."
E_C19_Jun_Shamilla01_43,"Ich bin auch nicht in Eile."
E_C19_Jun_Shamilla01_44,"Wenn du einem Überwinder auf der Spur bist,"
E_C19_Jun_Shamilla01_45,"dann töte ihn nicht, sondern gib mir Bescheid."
E_C19_Jun_Shamilla01_46,"Das wäre ein angemessener Preis."
E_C19_Jun_Shamilla01_47,"Hm. Nicht töten? Das schließt aber Kämpfen nicht aus."
E_C19_Jun_Shamilla01_48,"Hm, hm, ich wusste, dass du sowieso kämpfen würdest."
E_C19_Jun_Shamilla01_49,"Solange du nicht tötest, wird mir das immer von Nutzen sein."
E_C19_Jun_Shamilla01_50,"Hmpf."
E_C19_Jun_Shamilla01_51,"…"
E_C19_Jun_Shamilla01_52,"Tja …"
E_C19_Jun_Shamilla01_53,"Beginnen wir also ein neues Kapitel? Hm, hm, hm …"
E_C19_Jun_Dimael_1_1,"Ich habe gehört, dass du heute Geburtstag hast, Dimael. Glückwunsch."
E_C19_Jun_Dimael_1_2,"Dank dir können wir alle hier sein, Dimael. Hab vielen Dank."
E_C19_Jun_Dimael_1_3,"Wir sind dankbar für alles, was du für uns getan hast. Alles Gute zum Geburtstag, Hauptmann!"
E_C19_Jun_Dimael_1_4,"Danke, Dimael. Dank dir konnte ich im Kampf alles geben."
E_C19_Jun_Dimael_1_5,"Verbündete ... Freunde ..."
E_C19_Jun_Dimael_1_6,"Meine wertvollen Kameraden ... wir kämpfen zusammen ..."
E_C19_Jun_Dimael_1_7,"Dimael! Dimael?"
E_C19_Jun_Dimael_1_8,"Epigael?"
E_C19_Jun_Dimael_1_9,"Es tut mir leid. Ich habe verschlafen."
E_C19_Jun_Dimael_1_10,"Hast du schlecht geträumt?"
E_C19_Jun_Dimael_1_11,"Ich habe mir Sorgen gemacht. Du hast im Schlaf sehr beunruhigt ausgesehen."
E_C19_Jun_Dimael_1_12,"Ich habe geträumt, dass meine alten Kameraden in Aegina an meiner Seite gekämpft haben."
E_C19_Jun_Dimael_1_13,"Sie haben die ganze Zeit über gelächelt. Ich bin nur ein Narr, der sie nicht beschützen konnte."
E_C19_Jun_Dimael_1_14,"Dimael ..."
E_C19_Jun_Dimael_1_15,"Es tut mir leid, dass ich euch Sorgen bereitet habe."
E_C19_Jun_Dimael_1_16,"Nein, das macht nichts. Da es um dich ging, konnte ich nicht anders."
E_C19_Jun_Dimael_1_17,"Du hast im Schlaf zwar sehr traurig ausgesehen ..."
E_C19_Jun_Dimael_1_18,"aber auch irgendwie glücklich."
E_C19_Jun_Dimael_1_19,"Vielleicht weil es lange her ist, dass du diese Freunde gesehen hast."
E_C19_Jun_Dimael_1_20,"Sie würden diesen besonderen Tag bestimmt auch feiern wollen."
E_C19_Jun_Dimael_1_21,"Hast du daran gedacht?"
E_C19_Jun_Dimael_1_22,"Mhm, wie könnte ich das vergessen?"
E_C19_Jun_Dimael_1_23,"Es ist der Geburtstag der wichtigsten Person in meinem Leben. Und das bist du."
E_C19_Jun_Dimael_1_24,"Ich habe ein kleines Geschenk vorbereitet. Ich bin aber nicht sicher, ob es dir gefällt."
E_C19_Jun_Dimael_1_25,"Haha, egal, was du mir schenkst, es wird mir wichtig sein. Selbst wenn es ein Kieselstein von der Straße ist."
E_C19_Jun_Dimael_1_26,"Hm, hm, Dimael."
E_C19_Jun_Dimael_1_27,"Das ist …"
E_C19_Jun_Dimael_1_28,"Es ist der Dolch, den du dir mit deinen Kameraden geteilt hast."
E_C19_Jun_Dimael_1_29,"Ich habe es versucht, aber ich konnte sie nicht alle finden."
E_C19_Jun_Dimael_1_30,"Jene, die dir etwas bedeuten, bedeuten auch mir etwas."
E_C19_Jun_Dimael_1_31,"Ich dachte, ich hätte ihn für immer verloren."
E_C19_Jun_Dimael_1_32,"Du bist den ganzen Weg bis nach Aegina gereist, nur um diese Andenken zu finden ..."
E_C19_Jun_Dimael_1_33,"Hauptmann, du musst überleben!"
E_C19_Jun_Dimael_1_34,"Wir können dich nicht zurücklassen!"
E_C19_Jun_Dimael_1_35,"Wir bleiben bei dir, Hauptmann!"
E_C19_Jun_Dimael_1_36,"Ihr alle …"
