KEY,German
E_C19_Oct_Clause01_42,"Ich bin nur traurig, da wir nun nicht mehr so viel Zeit zusammen verbringen können."
E_C19_Oct_Clause01_43,"Ja, stimmt ..."
E_C19_Oct_Clause01_44,Hahaha ... Das war wieder ein verrückter Tag.
E_C19_Oct_Clause01_45,Jedenfalls habe ich Kasel und Frey noch nicht gesehen ... Sind sie beschäftigt?
E_C19_Oct_Clause01_46,Kasel ist gerade ein Knappe geworden ...
E_C19_Oct_Clause01_47,"Und Frey ist damit beschäftigt, neue Dinge zu lernen."
E_C19_Oct_Clause01_48,Sie sind alle erwachsen geworden. Ja.
E_C19_Oct_Clause01_49,"Sie waren damals so klein, als sie mir das gaben ..."
E_C19_Oct_Clause01_50,"Oh, Clause!"
E_C19_Oct_Clause01_51,Wieso bist du alleine? Wo sind Kasel und Frey?
E_C19_Oct_Clause01_52,Vorhin haben sie dich noch gesucht!
E_C19_Oct_Clause01_53,Was hast du gesagt?
E_C19_Oct_Clause01_54,Ich dachte ihr habt euch getroffen. Vielleicht habt ihr euch einfach verpasst.
E_C19_Oct_Clause01_55,Finde sie! Sie werden bestimmt noch auf dich warten.
E_C19_Oct_Clause01_56,Das kann doch nicht ...!!
E_C19_Oct_Clause01_57,Clause! \nClause!!
E_C19_Oct_Clause01_58,Ihr ...!! Habt ihr den ganzen Tag hier auf mich gewartet!?
E_C19_Oct_Clause01_59,"Haha. Natürlich! Es ist dein Geburtstag. Ich wusste, wir würden dich hier treffen, wenn wir warten."
E_C19_Oct_Clause01_60,"Entschuldige! Wir sind spät dran, bitte vergib uns!"
E_C19_Oct_Clause01_61,Kasel ... Frey ...
E_C19_Oct_Clause01_62,Natürlich. Ohne euch wäre mein Geburtstag nicht komplett.
E_C19_Oct_Clause01_63,Haha. Du bist süß.
E_C19_Oct_Clause01_64,Alles Gute zum Geburtstag!!
E_C19_Oct_Clause01_65,... Ohne euch ist mein Geburtstag nicht komplett.
E_C19_Oct_Clause01_66,Also werde ich euch heim bringen.
E_C19_Oct_Clause01_67,Wartet auf mich.
E_C19_Oct_Neraxis01_01,Es ist soweit! Es ist heute.
E_C19_Oct_Neraxis01_02,Der Schwachkopf hat heute Geburtstag!
E_C19_Oct_Neraxis01_03,Ich habe mir für diesen Tag viel Mühe gegeben. Hahahaha ...
E_C19_Oct_Neraxis01_04,Vor 2 Tagen.
E_C19_Oct_Neraxis01_05,Ach-. Bald hat der Schwachkopf Geburtstag ... Das ist so nervig ...
E_C19_Oct_Neraxis01_06,"Ich sollte ihm etwas schenken, da ich auch etwas bekommen habe. Ich bin ein Drache mit gute Manieren!"
E_C19_Oct_Neraxis01_07,"Oh, Schwester!"
E_C19_Oct_Neraxis01_08,Hmm?
E_C19_Oct_Neraxis01_09,"Schwester, was wirst du denn dem Schwachkopf ... ach nein, Neraxis zum Geburtstag schenken?"
E_C19_Oct_Neraxis01_10,"Ich? Nun ... Neraxis ist jemand, der stärker sein will, also ..."
E_C19_Oct_Neraxis01_11,"Es wäre gut ihm etwas zu schenken, das im Kampf helfen wird, oder nicht?"
E_C19_Oct_Neraxis01_12,Hmm ...
E_C19_Oct_Neraxis01_13,Hast du dich schon entschieden? Soll ich dir helfen?
E_C19_Oct_Neraxis01_14,"Nein, nein. Ich werde es alleine schaffen!"
E_C19_Oct_Neraxis01_15,"Ok. Sag mir Bescheid, wenn du es dir anders überlegst."
E_C19_Oct_Neraxis01_16,Hmm ... Sie ist für sowas einfach zu nett ...
E_C19_Oct_Neraxis01_17,"Ein normales Geschenk ist zwar auch in Ordnung,"
E_C19_Oct_Neraxis01_18,Aber er verdient etwas Unterwartetes ...
E_C19_Oct_Neraxis01_19,Genau! Lass uns das so machen!
E_C19_Oct_Neraxis01_20,Vor 1 Tag.
E_C19_Oct_Neraxis01_21,Laudia.
E_C19_Oct_Neraxis01_22,"Oh, Lilia. Herzlich willkommen. Was tut Ihr hier?"
E_C19_Oct_Neraxis01_23,Ich möchte dich etwas fragen.
E_C19_Oct_Neraxis01_24,"Mich? Sofern ich Euch helfen kann, könnt Ihr mich alles fragen."
E_C19_Oct_Neraxis01_25,"Gibt es ein Geschenk, das schick, aber gleichzeitig nutzlos ist?"
E_C19_Oct_Neraxis01_26,"Schick, aber nutzlos?"
E_C19_Oct_Neraxis01_27,"Ihr such nach einem Geschenk für Neraxis. Schick, aber nutzlos ..."
E_C19_Oct_Neraxis01_28,"... Wäre z.B. die Statue vom Gottkönig, die Ihr zu Eurem Geburtstag bekommen habt ..."
E_C19_Oct_Neraxis01_29,"Von Außen hin sieht es fabelhaft und nützlich aus,"
E_C19_Oct_Neraxis01_30,"aber es ist nutzlos für die Person, die es geschenkt bekommen hat."
E_C19_Oct_Neraxis01_31,"Fabelhaft, aber nutzlos für die Person, die es erhält."
E_C19_Oct_Neraxis01_32,"Aha. Danke, ich weiß das zu schätzen!"
E_C19_Oct_Neraxis01_33,"Und, heute."
E_C19_Oct_Neraxis01_34,...
E_C19_Oct_Neraxis01_35,Was? Warum zieht er so ein langes Gesicht an sein Geburtstagsmorgen?
E_C19_Oct_Neraxis01_36,Denkt er an seine alte Familie? Sollte ich es jetzt lieber nicht geben?
E_C19_Oct_Neraxis01_37,"Oh, oh Nein. Laias darf ihn nicht zuerst treffen!"
E_C19_Oct_Neraxis01_38,Schwachkopf-! Alles gute zum Geburtstag-!
E_C19_Oct_Neraxis01_39,Wah!
E_C19_Oct_Neraxis01_40,"Was machst du, du Dummkopf!"
E_C19_Oct_Neraxis01_41,"Du beschwerst dich auch, wenn ich dir gratuliere!"
E_C19_Oct_Neraxis01_42,Na dann! Alles gute zum Geburtstag!
E_C19_Oct_Neraxis01_43,...?!
E_C19_Oct_Neraxis01_44,Oh ... D...danke ...?
E_C19_Oct_Neraxis01_45,Hey.
E_C19_Oct_Neraxis01_46,Warum.
E_C19_Oct_Neraxis01_47,Was ist das?!
E_C19_Oct_Neraxis01_48,"Bist du zu dumm, um das zu erkennen?"
E_C19_Oct_Neraxis01_49,"Ich sehe es ja! Ich weiß, was es ist. Aber das ist nicht das, was ich wissen will!"
E_C19_Oct_Neraxis01_50,Warum gibst du mir eine Küken-Deko?!
E_C19_Oct_Neraxis01_51,Warum? Es ist niedlich! Und es ist gibt nicht viele davon!
E_C19_Oct_Neraxis01_52,"Guten Morgen! Alles gute zum Geburtstag, Neraxis!"
E_C19_Oct_Neraxis01_53,"Du meine Güte, Lilia. Hast du das wirklich selbst geholt?"
E_C19_Oct_Neraxis01_54,"Natürlich! Ich bin kein Kind mehr, sowas kann ich!"
E_C19_Oct_Neraxis01_55,"Lilia, du bist echt erwachsen geworden ... Wo hast du das her?"
E_C19_Oct_Neraxis01_56,Es gibt einen Antiquitätenladen vor dem Schloss Orvel ...
E_C19_Oct_Neraxis01_57,...?
E_C19_Oct_Neraxis01_58,...?
E_C19_Oct_Neraxis01_59,"Hey, Kleine, nein, Lilia. Ein seltsames Geräusch kommt hier raus."
E_C19_Oct_Neraxis01_60,"W, Was? Das sagst du doch nur so!"
E_C19_Oct_Neraxis01_61,"La...Laias! Lass uns das Frühstückstisch vorbereiten! Hast du nicht gemeint, dass du was Leckeres zubereitet hast?"
E_C19_Oct_Neraxis01_62,Das sieht verdächtig aus ...Was hast du vor?
E_C19_Oct_Neraxis01_63,Hey!!!!!!!!!! Kleine!!!!!!!!!!Was ist das!!!!!!!!!!
E_C19_Oct_Kasel01_1,Kasel?
E_C19_Oct_Kasel01_2,Kasel!
E_C19_Oct_Kasel01_3,Oh ... Frey.
E_C19_Oct_Kasel01_4,Worüber denkst du nach?
E_C19_Oct_Kasel01_5,"Ich machte mir Sorgen, weil du für eine Weile tief in Gedanken warst."
E_C19_Oct_Kasel01_6,Haha. Nur ein paar Dinge.
E_C19_Oct_Kasel01_7,Vielleicht liegt es am Ende unserer Reise ... Ich erinnere mich nur manchmal an bestimmte Sachen.
E_C19_Oct_Kasel01_8,".... Keine traurige Sachen, oder?"
E_C19_Oct_Kasel01_9,Haha. Nein.
E_C19_Oct_Kasel01_10,"Der Tag, an dem wir Cleo und Roi trafen,"
E_C19_Oct_Kasel01_11,oder als wir Naila und Selene gerettet haben ...
E_C19_Oct_Kasel01_12,Ich habe über diese Sachen nachgedacht.
E_C19_Oct_Kasel01_13,Ach so.
E_C19_Oct_Kasel01_14,"Vieles ist passiert, oder? Und wir haben viele Leute getroffen ..."
E_C19_Oct_Kasel01_15,"Jetzt, wo ich darüber nachdenke, erinnere ich mich an deinen Geburtstag."
E_C19_Oct_Kasel01_16,Ja. Hahaha. 
E_C19_Oct_Kasel01_17,"Es war kurz nachdem wir Cleo und Roi getroffen haben, richtig?"
E_C19_Oct_Kasel01_18,"Ja, genau. Damals ..."
E_C19_Oct_Kasel01_19,Kasels Geburtstag.
E_C19_Oct_Kasel01_20,Ist es wirklich in Ordnung so? Ich habe zwar nichts dagegen ...
E_C19_Oct_Kasel01_21,"Natürlich. Es reicht schon, dass du dich darum gekümmert hast."
E_C19_Oct_Kasel01_22,Aber ...
E_C19_Oct_Kasel01_23,"Es gibt doch etwas, das ich zuerst erledigen muss."
E_C19_Oct_Kasel01_24,"Ich möchte erst entscheiden, was ich mit dem Heiligen Schwert machen soll."
E_C19_Oct_Kasel01_25,Ja ... Ok.
E_C19_Oct_Kasel01_26,(Aber genau deswegen möchte ich mich darum kümmern ...)
E_C19_Oct_Kasel01_27,"(Ach, ja!)"
E_C19_Oct_Kasel01_28,"Oh, Die Zeit vergeht aber schnell ... Ich muss mal kurz raus, Frey."
E_C19_Oct_Kasel01_29,Ich werde ein bisschen Brennholz für Zelten holen.
E_C19_Oct_Kasel01_30,Ok! Hab Spaß.
E_C19_Oct_Kasel01_31,"Waaas, Kasels Geburtstag?"
E_C19_Oct_Kasel01_32,"Dann weiß ich, was ich ihm schenken soll!"
E_C19_Oct_Kasel01_33,"Wie wäre es mit großen Schleim? Oder ein großer, schöner Golem!"
E_C19_Oct_Kasel01_34,"Nicht das, was du bekommen willst."
E_C19_Oct_Kasel01_35,"Du bist doch die einzige, die solche Geschenke mag."
E_C19_Oct_Kasel01_36,Was! Aber ich meinte es doch ernst!
E_C19_Oct_Kasel01_37,Hahaha. Ja ja. Das habe ich mir auch gedacht.
E_C19_Oct_Kasel01_38,Lach doch nicht darüber!
E_C19_Oct_Kasel01_39,"Du bist doch Clause, oder? Ich kann sehen, warum Frey dich hierher gerufen hat ..."
E_C19_Oct_Kasel01_40,"Wir haben uns gerade erst getroffen. Ich weiß nicht, ob wir hilfreich sein können."
E_C19_Oct_Kasel01_41,"Es tut mir leid, falls es ein bisschen zu viel wird."
E_C19_Oct_Kasel01_42,"Aber ich möchte, dass wir uns alle besser kennenlernen ..."
E_C19_Oct_Kasel01_43,"Und ihr wisst, was Kasel gerade durchmacht ..."
E_C19_Oct_Kasel01_44,Ich möchte ihn einfach nur glücklich machen und gemeinsam feiern.
E_C19_Oct_Kasel01_45,"Hehe. Du hast doch nur den letzten Teil ernst gemeint, oder?"
E_C19_Oct_Kasel01_46,"Wie wäre es, wenn du sowas einfach mal ignorierst ... Ha."
E_C19_Oct_Kasel01_47,Hahaha. Sie hat recht.
E_C19_Oct_Kasel01_48,Aber ... ich stimme Frey zu.
E_C19_Oct_Kasel01_49,"Die Tatsache, dass Kasel der Besitzer des Heiligen Schwertes geworden ist,"
E_C19_Oct_Kasel01_50,und die lange Reise vor uns ...
E_C19_Oct_Kasel01_51,Das wissen nur wir.
E_C19_Oct_Kasel01_52,Ich möchte ihn aufheitern. Er trägt eine schwere Last.
E_C19_Oct_Kasel01_53,Bitte. Kleine Geschenke sind auch in Ordnung.
E_C19_Oct_Kasel01_54,"Ich möchte, dass wir seinen Geburtstag zusammen verbringen."
E_C19_Oct_Kasel01_55,Clause ...
E_C19_Oct_Kasel01_56,Hmm ... Wenn du das so ernst sagst...
E_C19_Oct_Kasel01_57,... Hmm ...
E_C19_Oct_Kasel01_58,Hmm ... Wie wäre es damit?
E_C19_Oct_Kasel01_59,"Gut, Roi! Was denn, was denn?"
E_C19_Oct_Kasel01_60,"Das wird ein Spaß! Ich bin mir aber nicht sicher, ob wir es richtig machen können!"
E_C19_Oct_Kasel01_61,Haha. Wir sollten jetzt lieber anfangen.
E_C19_Oct_Kasel01_62,Wirklich? Kein Schleim erlaubt?
E_C19_Oct_Kasel01_63,"... Bring es mit, wenn du es schaffst."
E_C19_Oct_Kasel01_64,Ja!!
E_C19_Oct_Kasel01_65,Der Besitzer des Heiligen Schwertes ... Ich ...
E_C19_Oct_Kasel01_66,Kann ich es schaffen? Ich bin doch nur ein Knappe ...
E_C19_Oct_Kasel01_67,.......
E_C19_Oct_Kasel01_68,Ha ... Lass uns damit aufhören. Clause und Frey werden sich Sorgen machen.
E_C19_Oct_Kasel01_69,Ich kann es einfach nur langsam auf mich zukommen lassen.
E_C19_Oct_Kasel01_70,Komisch ... Warum ist es so laut?
E_C19_Oct_Kasel01_71,Ich wusste es ...
E_C19_Oct_Kasel01_72,Manno! Dabei habe ich mich so bemüht!
E_C19_Oct_Kasel01_73,Richtig. Einige sind gut rausgekommen.
E_C19_Oct_Kasel01_74,Ja ... Was soll ich da jetzt sagen.
E_C19_Oct_Kasel01_75,"Oh, Kasel! Du bist wieder da!"
E_C19_Oct_Kasel01_76,Wir wollten dich gerade suchen gehen.
E_C19_Oct_Kasel01_77,Oh ... bin ich zu spät?
E_C19_Oct_Kasel01_78,"Haha. Nein, du bist gerade rechtzeitig."
E_C19_Oct_Kasel01_79,"Oh, wir haben keine Zeit dafür. Lass uns gehen. Alle warten schon."
E_C19_Oct_Kasel01_80,Oh? OK ...
E_C19_Oct_Kasel01_81,Was ... ist das ...
E_C19_Oct_Kasel01_82,Kasel! Komm rein!
E_C19_Oct_Kasel01_83,"Ich weiß nicht, ob es dir gefallen wird, aber ich habe gekocht!"
E_C19_Oct_Kasel01_84,Ich habe heute andere Zutaten verwendet ... aber es dürfte trotzdem gut schmecken!
E_C19_Oct_Kasel01_85,Was ... Frey hat selbst gekocht? Wie hast du die Zutaten bekommen?
E_C19_Oct_Kasel01_86,"Haha! Ich, die große Erzmagierin, hat es möglich gemacht!"
E_C19_Oct_Kasel01_87,"Obwohl sie alle Schleims wegwerfen musste, weil sie sie verbrannt hat."
E_C19_Oct_Kasel01_88,Duu! Halt dein Mund! Oder ich werde dich auch backen!
E_C19_Oct_Kasel01_89,"Wie kannst du nur ... Nein, nein. Beruhige dich."
E_C19_Oct_Kasel01_90,"Wie auch immer, ich dachte, es sei ein bisschen zu viel ..."
E_C19_Oct_Kasel01_91,"... Aber ich habe gehört, dass du normalerweise auch so viel isst."
E_C19_Oct_Kasel01_92,Hahahaha! Mein Bruder isst viel.
E_C19_Oct_Kasel01_93,Wie ist es? Gefällt es dir Es ist dein Geburtstagsgeschenk!
E_C19_Oct_Kasel01_94,A... Alles hier?
E_C19_Oct_Kasel01_95,"Ich habe euch nie etwas gegeben ... Ich weiß nicht, ob ich es annehmen kann ..."
E_C19_Oct_Kasel01_96,Hast du schon vergessen?
E_C19_Oct_Kasel01_97,Du hast uns einmal das Leben gerettet.
E_C19_Oct_Kasel01_98,"Stimmt, stimmt! Und du wirst ab jetzt mit uns weiterreisen!"
E_C19_Oct_Kasel01_99,"Wenigstens das hier wollen wir heute für dich tun. Hmm, hmm ..."
E_C19_Oct_Kasel01_100,Weil wir Freunde sind!
E_C19_Oct_Kasel01_101,Das wollte sie unbedingt sagen ...
E_C19_Oct_Kasel01_102,Hahaha.
E_C19_Oct_Kasel01_103,"Nun ... Jedenfalls gibt es bereits viele Dinge, um die du dich kümmern musst."
E_C19_Oct_Kasel01_104,Das hier kannst du ohne weitere Gedanken akzeptieren.
E_C19_Oct_Kasel01_105,Ja. Es ist nur einmal  im Jahr.
E_C19_Oct_Kasel01_106,Wir haben es zusammen vorbereitet. Nimm es schon an.
E_C19_Oct_Kasel01_107,Clause ... und ihr alle ...
E_C19_Oct_Kasel01_108,(Ja ... mit diesen Menschen ...)
E_C19_Oct_Kasel01_109,(Mit euch an meiner Seite ... werde ich ...)
E_C19_Oct_Kasel01_110,"Alles gute zum Geburtstag, Kasel!"
E_C19_Oct_Kasel01_111,... Danke ... euch aller! Vielen Dank!
E_C19_Oct_Kasel01_112,Ich werde mich für immer an diesen Geburtstag erinnern!
E_C19_Oct_Kasel01_113,Am Ende hat du echt alles gegessen. Cleo und Roi waren bestimmt sehr geschockt.
E_C19_Oct_Kasel01_114,Damals war es mir echt peinlich ... Jetzt habe ich mich an die beiden gewöhnt. Haha.
E_C19_Oct_Kasel01_115,"... Ja, das haben wir, oder?"
E_C19_Oct_Kasel01_116,"Ja. Ich denke, wir sind seitdem gute Freunde."
E_C19_Oct_Kasel01_117,Lass uns später nochmal deinen Geburtstag feiern.
E_C19_Oct_Kasel01_118,"Cleo, Roi und Clause ..."
E_C19_Oct_Kasel01_119,"Und die Leute, die wir bis jetzt getroffen haben. Eine große Party wird das!"
E_C19_Oct_Kasel01_120,Hahaha. Das hört sich nach viel Spaß an.
E_C19_Oct_Kasel01_121,"Um das Essen muss ich mir keine Sorgen machen, oder Frey?"
E_C19_Oct_Kasel01_122,Ja. Natürlich!!
E_C19_Oct_Kasel01_123,Was soll das! Welche Geheimnisse versteckt ihr diesmal?
E_C19_Oct_Kasel01_124,Kommt schon! Roi und Clause wollen etwas besprechen!
E_C19_Oct_Kasel01_125,Ja! Wir kommen!!
E_C19_Oct_Kasel01_126,"Lass uns gehen, Kasel."
E_C19_Oct_Kasel01_127,Ok. Frey.
E_C19_Oct_Mirianne01_01,Vor 8 Jahren.
E_C19_Oct_Mirianne01_02,Ich erinnere mich nicht an diesen Tag.
E_C19_Oct_Mirianne01_03,"Für mich, die  zwischen dunklem Nebel weinte."
E_C19_Oct_Mirianne01_04,Ein großes Licht kam zu mir
E_C19_Oct_Mirianne01_05,und umarmte mich herzlich.
E_C19_Oct_Mirianne01_06,Ich erinnere mich vage.
E_C19_Oct_Mirianne01_07,Mirianne.
E_C19_Oct_Mirianne01_08,"Du bist jung, aber die Welt wird dich nicht so sehen."
E_C19_Oct_Mirianne01_09,Ich werde dein Beschützer und dein Zuhause sein.
E_C19_Oct_Mirianne01_10,"Aber du brauchst etwas, um dich zu schützen."
E_C19_Oct_Mirianne01_11,Nimm es.
E_C19_Oct_Mirianne01_12,"Ja, Opa."
E_C19_Oct_Mirianne01_13,"Was machst du, Mirianne?"
E_C19_Oct_Mirianne01_14,Ach! Sonia.
E_C19_Oct_Mirianne01_15,"Ich erinnerte mich an den Tag, als Opa mir den Dolch schenkte."
