KEY,"English"
TUTORIAL_TEXT_43,"Tap 'Purify' to start purifying the Sealed Darkness."
TUTORIAL_TEXT_44,"Continue to tap 'Purify' until the Sealed Darkness is fully purified."
TUTORIAL_TEXT_45,"You can see the monsters that appear in battle."
TUTORIAL_TEXT_46,"These are the items you can acquire after battle."
TUTORIAL_TEXT_47,"This is the deck screen for the heroes who'd be participating in battles."
TUTORIAL_TEXT_48,"Move the hero to Black Gunpowder Storage."
TUTORIAL_TEXT_49,"You may play as freely as you like from now on.\n\nMove to the indicated area to progress to the next story."
TUTORIAL_TEXT_50,"You have defeated Kasel of Darkness and acquired the Sealed Darkness of Kasel."
TUTORIAL_TEXT_51,"Move your hero to 1-1 Battle Area."
TUTORIAL_TEXT_52,"Move your hero to 1-2 Battle Area."
TUTORIAL_TEXT_53,"Move your hero to 1-3 Battle Area."
TUTORIAL_TEXT_54,"You have completed all the preparations required before setting off on a journey to become a hero."
TUTORIAL_TEXT_55,"Move your hero to the Hall of Heroes."
TUTORIAL_TEXT_56,"Heroes that possess fragments \ncan take on the challenge in the Room of Ordeals.\nSelect Kasel and proceed to the next stage."
TUTORIAL_TEXT_57,"You must remove the seal to enter."
TUTORIAL_TEXT_58,"Use 5 Fragments of Justice."
TUTORIAL_TEXT_59,"Use 5 Fragments of Force."
TUTORIAL_TEXT_60,"Use 5 Fragments of Fortune."
TUTORIAL_TEXT_61,"Select a hero to purify the sealed darkness."
TUTORIAL_TEXT_62,"Tap 'Purity' to start purification.\n\nThis consumes Gold."
TUTORIAL_TEXT_63,"Tap Awakening to acquire 2-starred Kasel!"
TUTORIAL_TEXT_64,"Once the hero is awakened, try the Tower of Ordeals."
TUTORIAL_TEXT_65,"The Tower of Ordeals is composed of 15 floors\n\nand you can acquire Awakening material every 3 floors."
TUTORIAL_TEXT_66,"Parties of other players appear as enemies in the Tower of Ordeals.\n\nTap 'Prepare Battle' to move to the Create Party window."
TUTORIAL_TEXT_67,"Enter the pit."
TUTORIAL_TEXT_68,"The pit is composed of Area 1 to Area 5,\n\nand Gold is required to enter."
TUTORIAL_TEXT_69,"Tap the Area 1 button."
TUTORIAL_TEXT_70,"In the pit, the hero's remaining HP and MP are retained for the next area.\n\nPlease note that once a hero is defeated, it can't participate in the next area battle."
TUTORIAL_TEXT_71,"Move the hero to the Shop."
TUTORIAL_TEXT_72,"Tap the Shop button to enter the Shop."
TUTORIAL_TEXT_73,"You can use portals to quickly move to distant areas."
TUTORIAL_TEXT_74,"Tap the Portal button."
TUTORIAL_TEXT_75,"Select Orvel the capital."
TUTORIAL_TEXT_76,"Tap the Move button to instantly go to the village."
TUTORIAL_TEXT_77,"Orvel has been unlocked."
TUTORIAL_TEXT_78,"There are various content such as Shops and Guilds awaiting you in Orvel."
TUTORIAL_TEXT_79,"Each content can be accessed through quests once the unlock requirements have been met."
TUTORIAL_TEXT_80,"Stockade has been unlocked!"
TUTORIAL_TEXT_81,"Tap the Enter Dungeon button."
TUTORIAL_TEXT_82,"The available areas change depending on the day of the week."
TUTORIAL_TEXT_83,"Tap the Prepare Elimination button to enter Area 1."
TUTORIAL_TEXT_84,"Check the enemies in the area and the difficulty you want to attempt,\n\nthen tap 'Enter Dungeon'."
TUTORIAL_TEXT_85,"Form a party and tap 'Start Battle' to enter."
TUTORIAL_TEXT_86,"Arena has been unlocked!"
TUTORIAL_TEXT_87,"Tap the Enter Arena button."
TUTORIAL_TEXT_88,"The Arena is composed of Victory, Glory, and Ultimate leagues."
TUTORIAL_TEXT_89,"Tap the Enter League of Victory button."
TUTORIAL_TEXT_90,"You can see your league ranking on the left side of the screen and"
TUTORIAL_TEXT_91,"your league info on the right."
TUTORIAL_TEXT_92,"Tap the Prepare Duel button."
TUTORIAL_TEXT_93,"Form a party and tap'Start Battle' to enter."
TUTORIAL_TEXT_94,"Pit has been unlocked!"
TUTORIAL_TEXT_95,"Tap the Bloody Pit button."
TUTORIAL_TEXT_96,"The pit is composed of 5 rooms."
TUTORIAL_TEXT_97,"Clear the rooms beginning with the first room to the last."
TUTORIAL_TEXT_98,"The pit is reset once a day,\n\nand the boss maintains its HP depending on the result of the battle."
TUTORIAL_TEXT_99,"Select the First Room."
TUTORIAL_TEXT_100,"Tap 'Prepare Battle'"
TUTORIAL_TEXT_101,"Heroes who participate in the pit maintain their current HP and MP\n\ndepending on the result of the battle."
TUTORIAL_TEXT_102,"If the hero loses the ability to fight,\n\nit will not be able to participate in the next battle."
TUTORIAL_TEXT_103,"Also, the first time you enter each room,\n\na certain amount of gold will be consumed."
TUTORIAL_TEXT_104,"Form a party and tap 'Start Battle' to enter."
TUTORIAL_TEXT_105,"The Royal Underground Vault has been unlocked!"
TUTORIAL_TEXT_106,"Tap 'Enter Dungeon button'."
TUTORIAL_TEXT_107,"Welcome to the forge."
TUTORIAL_TEXT_108,"You can enhance the stars and options for gear at the forge."
TUTORIAL_TEXT_109,"You can increase the number of stars \n\nby using the same gear at max enhancement as the material."
TUTORIAL_TEXT_110,"Also a gear's options can be enhanced by using Magic Dust."
TUTORIAL_TEXT_111,"Upper Dungeon: You have entered Black Gunpowder Storage."
TUTORIAL_TEXT_112,"There is 1 Upper Dungeon per chapter\n\nand it is comprised of 8 battle areas."
TUTORIAL_TEXT_113,"You can obtain different types of fragments\n\nfor Hero Awakenings in the first 7 battle areas."
TUTORIAL_TEXT_114,"In the last battle area\n\na valuable item may be acquired."
TUTORIAL_TEXT_115,"Once you complete the dungeon,\n\nyou can repeat challenging battle area if necessary."
TUTORIAL_TEXT_116,"Upper Dungeon: You have cleared Black Gunpowder Storage."
TUTORIAL_TEXT_117,"Ancient Royal Vault\n\nis a dungeon with limited entries per day."
TUTORIAL_TEXT_118,"The amount of gold that can be obtained increases with the level\n\nso challenge yourself to higher levels of difficulty to gain a lot of gold!"
TUTORIAL_TEXT_119,"Explore the labyrinth under the royal vault and kill the demons."
TUTORIAL_TEXT_120,"It's an opportunity to be rewarded with royal treasure!"
TUTORIAL_TEXT_121,"{1} Challenge Condition: Clear {2}"
TUTORIAL_TEXT_122,"Move the hero to the entrance of Orvel the capital."
TUTORIAL_TEXT_123,"Tap 'Go to Chapter' to leave the town."
TUTORIAL_TEXT_124,"Tap and hold the portrait of a hero."
TUTORIAL_TEXT_125,"In addition, you can obtain seven types fragments\n\nwith high probability in the final battle area."
TUTORIAL_TEXT_126,"In high level dungeons,\n\nyou can get more fragments in higher chapters."
TUTORIAL_TEXT_127,"You have cleared Kings Plains in Easy mode."
TUTORIAL_TEXT_128,"The medal at the top of the screen is shining.\n\nShall we tap it?"
TUTORIAL_TEXT_129,"Please tap [FFFF00]Easy Mode Clear[-] \n\nto get Easy Mode Clear rewards."
TUTORIAL_TEXT_130,"Try clearing other levels of difficulty \n\nto obtain a special reward."
TUTORIAL_TEXT_131,"Did you use the [FFFF00]special[-] shop?\n\nYou can easily and quickly adapt the gear of a hero."
TUTORIAL_TEXT_132,"Tap  [FFFF00]'Special Shop'[-] button."
TUTORIAL_TEXT_133,"The [FFFF00]'Special Shop'[-] is where you can buy \n\nheroes, growth items, and gear using Rubies or Gold."
TUTORIAL_TEXT_134,"Free Item Summon works five times a day,\n\nFree Special Item Summon works once a day!"
TUTORIAL_TEXT_135,"Tap [FFC000] Summon Special Item[-] button."
TUTORIAL_TEXT_136,"If you tap [FFC000]Summon Special Item[-]\n\nSpecial Item will be summoned."
TUTORIAL_TEXT_137,"Congratulations! You obtained the [FC58E7]Magic Staff[-]!"
TUTORIAL_TEXT_138,"Do not miss out on daily opportunities."
TUTORIAL_TEXT_139,"Use 'Frey Miraculous Light skill'\n\nto restore the health point (HP) of comrades."
TUTORIAL_TEXT_140,"You may play as freely as you like from now on."
TUTORIAL_TEXT_141,"All tutorials have been completed."
TUTORIAL_TEXT_142,"When you arrive at the World Tree\n\nyou can get a special reward."
TUTORIAL_TEXT_143,"Enjoy the adventures of King Raid\n\ntogether with a new hero!"
TUTORIAL_TEXT_144,"You achieved three stars \n\nwithout being out of action."
TUTORIAL_TEXT_145,"Try selecting the Chapter Reward menu at the top of the screen."
TUTORIAL_TEXT_146,"Achieve 3 stars in all battles of the chapter."
TUTORIAL_TEXT_147,"You can get special rewards by levels of difficulty!"
TUTORIAL_TEXT_148,"Congratulations!\n\nChapter 1 [FFFF00]Easy Mode[-] has been cleared!"
TUTORIAL_TEXT_149,"Challenge yourself to [00B0F0]Normal Mode[-] to get better rewards."
TUTORIAL_TEXT_150,"Before you go into battle,\n\nyou can select the difficulty."
TUTORIAL_TEXT_151,"To select the next level of difficulty,\n\nyou must have won the previous difficulty with 3 stars."
TUTORIAL_TEXT_152,"Tap the Difficulty button."
TUTORIAL_TEXT_153,"Select [00B0F0]Normal Mode[-]."
TUTORIAL_TEXT_154,"Monster level has increased."
TUTORIAL_TEXT_155,"But you can also see that the XP\n\nand Gold have increased as well."
TUTORIAL_TEXT_156,"You can also get higher level items."
TUTORIAL_TEXT_157,"Remember!\n\nMore difficult areas bring better rewards!"
TUTORIAL_TEXT_158,"Tap the Equip Awakening button."
TUTORIAL_TEXT_159,"Tap the Unequipped Gear button at the bottom of the screen."
TUTORIAL_TEXT_160,"Select the gear to awaken."
TUTORIAL_TEXT_161,"To awaken gear, an identical\n\nitem to that gear must be used as material."
TUTORIAL_TEXT_162,"Select the gear to be used as material."
TUTORIAL_TEXT_163,"You have obtained 1-star gear!"
TUTORIAL_TEXT_164,"Remember, gear performance increases\n\nwhen the star level of the gear increases!"
TUTORIAL_TEXT_165,"You can get unique heroes\n\n at Hard Mode stages."
TUTORIAL_TEXT_166,"Now, let's leave the adventure!\n\nGo outside of the castle!"
TUTORIAL_TEXT_167,"Cleo's skill, 'Fire Ball' can deal damage\n\nover a wide range."
TUTORIAL_TEXT_168,"Let's try 'Fire Ball'!"
TUTORIAL_TEXT_169,"Roi's skill 'Curtain of Darkness' instantly increases\n\nattack and chance to dodge."
TUTORIAL_TEXT_170,"Let's try 'Curtain of Darkness'!"
TUTORIAL_TEXT_171,"Valiant Dash' penetrates the enemy\n\nand moves to their back."
TUTORIAL_TEXT_172,"If allies are exposed to a dangerous attack,\n\nyou can change the enemy's rotation by using this skill."
TUTORIAL_TEXT_173,"Now let's try 'Valiant Dash'!"
TUTORIAL_TEXT_174,"Frey's 'Blessings of Light' protects all the allies\n\nwith a magic shield temporarily."
TUTORIAL_TEXT_175,"Try 'Blessings of Light'!"
TUTORIAL_TEXT_176,"Kasel's 'Judgement Blade' can knock down\n\nthe enemy and cancel their skill."
TUTORIAL_TEXT_177,"Let's try 'Judgement Blade'."
TUTORIAL_TEXT_178,"Unique Weapons can only be equipped\n\nby particular hero."
TUTORIAL_TEXT_179,"It is very powerful but, enhancement is limited\n\nto the level of the character."
TUTORIAL_TEXT_180,"If your hero levels up,\n\ndon't forget to enhance it!"
TUTORIAL_TEXT_181,"If there are rune slots for a gear,\n\nyou can insert a rune."
TUTORIAL_TEXT_182,"Let's try equiping a rune."
TUTORIAL_TEXT_183,"The appropriate hero level to play Chapter 2 is level 20."
TUTORIAL_TEXT_184,"You can level up your hero \n\nby clearing Chapter 1 Normal Mode."
TUTORIAL_TEXT_185,"At Hero's Inn, you can start relationships with\n\nheroes and raise kinship rates."
TUTORIAL_TEXT_186,"Tap Hero's Inn!"
TUTORIAL_TEXT_187,"This is a hero currently staying at the Inn."
TUTORIAL_TEXT_188,"You can start a relationship now\n\nor wait until another hero arrives."
TUTORIAL_TEXT_189,"A hero leaves the Inn at midnight\n\nand a new hero will arrive and stay."
TUTORIAL_TEXT_190,"Once you start relationship, you can start accumulating kinship rates.\n\nWhen the kinship rate reaches the maximum, \n\nyou can make an alliance with the hero."
TUTORIAL_TEXT_191,"Try starting relationships with the heroes you prefer when they visit the Inn."
TUTORIAL_TEXT_192,"Activate the portal to see the major bases."
TUTORIAL_TEXT_193,"Use the portal to go to\n\nthe important bases you've already visited."
TUTORIAL_TEXT_194,"Amity Points can be exchanged between friends."
TUTORIAL_TEXT_195,"You can make an alliance with a new hero\n\nby using Amity Points at Hero's Inn."
TUTORIAL_TEXT_196,"Head to Hero's Inn."
TUTORIAL_TEXT_197,"Looted gear can automatically be equipped to your hero."
TUTORIAL_TEXT_198,"Tap 'Heroes List'."
TUTORIAL_TEXT_199,"You can equip gear to the hero you have selected."
TUTORIAL_TEXT_200,"Tap Gear to check all the gear you've earned by type."
TUTORIAL_TEXT_201,"You can equip gear by tapping the Auto Equip button."
TUTORIAL_TEXT_202,"Kasel's stamina has been severely reduced.\n\nWhen HP reaches 0, the hero becomes disabled in battle."
TUTORIAL_TEXT_203,"The wolf is up to using its skill!\n\nKasel's first skill can stop the enemy's attack. "
TUTORIAL_TEXT_204,"Clearing the final boss of each chapter \n\nwill open the Upper Dungeon."
TUTORIAL_TEXT_205,"In Upper dungeons,\n\nyou can acquire the fragments required for awakening."
TUTORIAL_TEXT_206,"The Upper dungeon for Chapter 1 \n\nis Black Gunpowder Storage."
TUTORIAL_TEXT_207,"As stronger enemies appear,\n\nbe sure you are thoroughly prepared before challenging them!"
TUTORIAL_TEXT_208,"You can enhance your skill as high as the level of your hero.\n\nLet's enhance one more time to make a level 3 skill."
TUTORIAL_TEXT_209,"Tap 'Max' to raise the skill level to its maximum!"
TUTORIAL_TEXT_210,"Fragments of artifacts can be acquired in the Tower of Challenge.\n\nThe collected fragments can be restored to whole artifacts \n\nthat can be equipped."
TUTORIAL_TEXT_211,"There is a First Time Clear reward for each Floor."
TUTORIAL_TEXT_212,"Transcendence is available for 5-star heroes."
TUTORIAL_TEXT_213,"To transcend, your hero needs to collect essence from the Tower of Ordeals."
TUTORIAL_TEXT_214,"You can choose to Special Item Summon for either\n\nNew Heroes or for certain character Classes."
TUTORIAL_TEXT_215,"The AUTO button allows heroes to use skills automatically."
TUTORIAL_TEXT_216,"Pressing the x1.5 button increases battle speed by 1.5 times."
TUTORIAL_TEXT_217,"You can use the AUTO button and x1.5 button separately.\nUse the AUTO button above each Hero's Skill icons\nto change individual AUTO settings."
TUTORIAL_TEXT_218,"All Users in Server participate together\n\nin the battle with powerful World Boss."
TUTORIAL_TEXT_219,"This content is a competition for better rewards\n\nbased on the amount of DMG dealt to the World Boss."
TUTORIAL_TEXT_220,"Prepare for the World Boss Battle."
TUTORIAL_TEXT_221,"World Boss Battles are done with\n\n8 heroes on your team."
TUTORIAL_TEXT_222,"First, comprise your Main Party.\n\nYou control this party directly."
TUTORIAL_TEXT_223,"After creating a Main Party, please select a Sub Party."
TUTORIAL_TEXT_224,"The Sub Party cannot be controlled directly,\n\nso it participates in the battle in Auto Mode."
TUTORIAL_TEXT_225,"Create both your Main and Sub Parties,\n\nand begin the World Boss Battle."
TUTORIAL_TEXT_226,"Awakening, Option Enhancement and Reforging is done\n\nthrough Equipment Improvement."
TUTORIAL_TEXT_227,"Through Tier Upgrades, you can raise the Tiers of your Equipment."
TUTORIAL_TEXT_228,"Use Raid Points to purchase new gear."
TUTORIAL_TEXT_229,"Let's try Improving your equipment."
TUTORIAL_TEXT_230,"Let's try Awakening your equipment."
TUTORIAL_TEXT_231,"Tap the 'Heroes' button to view the list of Heroes you own."
TUTORIAL_TEXT_232,"Select Kasel to equip his weapon.                                                     "
TUTORIAL_TEXT_233,"Tap the 'Gear' slot to view the list of Gear each Hero class can equip."
TUTORIAL_TEXT_234,"Select the Gear you wish to enhance."
TUTORIAL_TEXT_235,"Select the material needed for enhancement."
TUTORIAL_TEXT_236,"Tap 'Skills' to view your Hero's Skill list."
TUTORIAL_TEXT_237,"Select the Skill you wish to acquire attributes to."
TUTORIAL_TEXT_238,"Use Skill Books to learn Skill attributes."
TUTORIAL_TEXT_239,"You can also strengthen Skills through Skill enhancement."
TUTORIAL_TEXT_240,"Skill enhancement costs Gold."
TUTORIAL_TEXT_241,"If you have enough Gold, tap the MAX button\n\nto enhance all Skills at once."
TUTORIAL_TEXT_242,"You can enhance Skills as high as the level of your hero."
TUTORIAL_TEXT_243,"You can now relive your\n\nadventures from the World Tree."
TUTORIAL_TEXT_244,"Upon each transcendence, you can acquire points\n\nwhich can be used to learn transcend perks."
TUTORIAL_TEXT_245,"You can only choose between light or dark perks from transcend 3 perk\n\nbut can freely choose any perks from other transcend levels."
TUTORIAL_TEXT_246,"You can create a Guild or join an existing Guild."
TUTORIAL_TEXT_247,"Collect Guild Points to purchase useful items."
TUTORIAL_TEXT_248,"Join a Guild and participate in Guild Raid\n\nto purchase powerful weapons and Skill Books."
TUTORIAL_TEXT_249,"Congratulations! You have acquired a fully Awoken Hero!"
TUTORIAL_TEXT_250,"Now you can gain materials for Transcendence at the Tower of Ordeals."
TUTORIAL_TEXT_251,"Tower of Ordeals resets every week.\n\nYou can clear each floor once before it resets."
TUTORIAL_TEXT_252,"In Raids, you can fight powerful dragons and obtain various gear and items."
TUTORIAL_TEXT_253,"You can find Raid created by other users, or create a Raid of your own."
TUTORIAL_TEXT_254,"If you gather Raiders in an Open Room\n\nother users can join the Raid by searching 'Find Raid'."
TUTORIAL_TEXT_255,"Create a Raid Room."
TUTORIAL_TEXT_256,"Each user can select up to 4 heroes at the Dragon Raid."
TUTORIAL_TEXT_257,"Select 4 heroes to participate in the Dragon Raid."
TUTORIAL_TEXT_258,"You can request Attack, Heal, CC Skill, and Defence to party members."
TUTORIAL_TEXT_259,"When Dragons are attacked with CC skill\ntheir Stun Gauge is decreased instead of being inflicted by CC.\n\nWhen the Stun Gauge is depleted, they are inflicted by Stun."
TUTORIAL_TEXT_260,"You can select a reward for bidding."
TUTORIAL_TEXT_261,"If more than one party member bid on the same item\n\na random bidder will acquire the loot."
TUTORIAL_TEXT_262,"Unbid Loot will be distributed at random.\n\nYou can give up bidding and gain random items."
TUTORIAL_TEXT_263,"You can claim the reward \nonce all party members finish bid or give up the loot."
TUTORIAL_TEXT_264,"You can gain Dragon Coins when you clear the Dragon Raid."
TUTORIAL_TEXT_265,"You can purchase Legendary Gear with Dragon Coin at the Forge."
TUTORIAL_RAIDPARTYSETTING_1,"This hero will join through tutorial."
TUTORIAL_RAIDPARTYSETTING_3,"Cannot use during tutorial."
TUTORIAL_RAIDPARTYSETTING_8,"Not enough party members. During the tutorial, 6 heroes are required to start."
TUTORIAL_TEXT_266,"The Royal Underground Labyrinth consists of 7 towers."
TUTORIAL_TEXT_267,"Consume Labyrinth Keys to battle."
TUTORIAL_TEXT_268,"Each of the 7 towers has a hero class restriction."
TUTORIAL_TEXT_269,"You'll obtain Memory Fragments each time you clear a floor."
TUTORIAL_TEXT_270,"Use the fragments to gain\nRandom Unique Treasure Tickets through crafting."
TUTORIAL_TEXT_271,"Each floor has CCs that will be applied to allies and\nenhancements that will be applied to enemies."
TUTORIAL_TEXT_272,"The number of Memory Fragments you can get\nincreases as you go deeper."
TUTORIAL_TEXT_273,"Receive additional rewards each time you clear a set number of floors."
TUTORIAL_TEXT_274,"Challenge higher difficulties to get more fragments\nand craft Random Unique Treasure Tickets!"
TUTORIAL_TEXT_275,"The Guild Master can use Construction Resources\nto level up the buildings in the Guild Domain."
TUTORIAL_TEXT_276,"Construction resources are given as a reward\nfor joining the Guild Raid or Guild Conquest."
TUTORIAL_TEXT_277,"Check Guild buildings available for level-up and the level-up effects."
TUTORIAL_TEXT_278,"Tap the Guild Shop."
TUTORIAL_TEXT_279,"Check the resource points required to upgrade the selected building."
TUTORIAL_TEXT_280,"The required points should be fully invested to level up the building."
TUTORIAL_TEXT_281,"The Training Center lets you enhance various skills\nthat help heroes in battle."
TUTORIAL_TEXT_282,"Check your guild's Activity Points and Conquest Points."
TUTORIAL_TEXT_283,"Check the Guild Skill List & Training Center Level or\nActivity Points & Conquest Points required for enhancement."
TUTORIAL_TEXT_284,"Use the Activity Points and Conquest Points to enhance skills."
TUTORIAL_TEXT_285,"Reset all skills that have been learned."
TUTORIAL_TEXT_286,"Upon resetting guild skills, Activity Points and Conquest Points\nused for enhancement will be returned."
TUTORIAL_TEXT_287,"Only the Guild Master can Enhance or Reset Skills."
TUTORIAL_TEXT_288,"Up to 4 guilds can participate in the Guild Conquest."
TUTORIAL_TEXT_289,"Guild Conquest runs on two periods:\nRequest Period and Conquest Period."
TUTORIAL_TEXT_290,"Guild Masters or Managers need to make a request during\nthe request period to participate in the conquest."
TUTORIAL_TEXT_291,"You can invite other guild members to join the battle in Guild Conquest."
TUTORIAL_TEXT_292,"In the battle against each boss, certain classes,\nattack types, and heroes are banned."
TUTORIAL_TEXT_293,"Enter Guild Conquest for 2 times during Conquest Period."
TUTORIAL_TEXT_294,"Each member of the party, including the Master, will use their ticket."
TUTORIAL_TEXT_295,"Select 3 heroes from those allowed to participate."
TUTORIAL_TEXT_296,"Tap Invite Guild Member to invite any guild member."
TUTORIAL_TEXT_297,"Check the details on the Ranking Reward."
TUTORIAL_TEXT_298,"Check the details on the request period and\nconquest period for the Guild Conquest."
TUTORIAL_TEXT_299,"Visit the Forge to craft even more powerful gear!"
TUTORIAL_TEXT_300,"Welcome to the Repositorium!"
TUTORIAL_TEXT_301,"Defeat the hidden monsters of Repositorium to\nobtain bountiful treasures."
TUTORIAL_TEXT_302,"Check out the items you can obtain from Repositorium."
TUTORIAL_TEXT_303,"Consume Gold Bar of Golden Queen to battle."
TUTORIAL_TEXT_304,"Gold Bar of Golden Queen can be crafted\nby collecting Gold Dust of Golden Queen."
TUTORIAL_TEXT_305,"Gold Bar of Golden Queen can be crafted with\n2,000 Gold Dust of Golden Queen."
TUTORIAL_TEXT_306,"Gold Dust of Golden Queen can be obtained\nfrom dungeons that consume Stamina."
TUTORIAL_TEXT_307,"You obtained 1 Gold Bar of Golden Queen."
TUTORIAL_TEXT_308,"Claim your treasure from the Repositorium starting now!"
TUTORIAL_TEXT_309,"A warning message will be displayed before\nBoss Monsters cast powerful skills."
TUTORIAL_TEXT_310,"You can use CC skills to stop Boss Monsters\nfrom casting powerful skills."
TUTORIAL_TEXT_311,"You can change 1 option of the Gear through reforge."
TUTORIAL_TEXT_312,"These are options recommended for attack type Heroes."
TUTORIAL_TEXT_313,"These are options recommended for defense type Heroes."
TUTORIAL_TEXT_314,"Lets try reforging a Swift Darkness Earrings\nto get a Crit-related Option."
TUTORIAL_TEXT_315,"You can check the current options of the selected item."
TUTORIAL_TEXT_316,"Lets try reforging to change the M.DEF Option\nto a Crit-related Option."
TUTORIAL_TEXT_317,"You can reforge items by spending Reforge Ticket or Rubies."
TUTORIAL_TEXT_318,"You can choose the new option if you like it,\nor the previous option if you're not satisfied with the new one."
TUTORIAL_TEXT_319,"You can only reforge the option that you've previously reforged."
TUTORIAL_TEXT_320,"You can check the changed option of the reforged item."
TUTORIAL_TEXT_321,"Look for details on Gear Option in the Option Tab in Help."
TUTORIAL_TEXT_322,"Reforge your Gear and get options that your hero needs!"
TUTORIAL_TEXT_323,"By adjusting the Enhancement level,\nyou can enhance your gear as much as you desire."
TUTORIAL_TEXT_324,"By tapping Max button,\nyou can view gear's maximum count of Enhancement."
TUTORIAL_TEXT_325,"In Single Battle, your Party can consist of 8 Heroes."
TUTORIAL_TEXT_326,"In Party Battle, you can join an existing party\nor create your own party to play with other players."
MANUAL_DESC_BATTLE_BATTLEINFO,"You can check which monsters you will encounter in battles and the list of available rewards. Keep in mind that if you have not reached the recommended level, the battle [0070C0]could be very hard[-] for you. [FFFF00]If you find the dungeon to be too difficult, upgrade your heroes and gear and try again.[-] Check the dungeon information and tap 'Prepare Battle'"
MANUAL_DESC_BATTLE_PARTYSETTING,"A party of [66FFFF]up to four members[-] is required for battles in Kings Raid. Heroes for the front line and the back line are decided based on hero class. Heroes of the same class can join a party together. Collect different heroes and form a party in a variety of combinations."
MANUAL_DESC_SKILL_GETSKILL,"All heroes in King's Raid can learn [FFFF00]four skills[-]. Three of these skills can be used directly, while one is a passive skill that is applied when the hero learns the skill. Collect [66FFFF]Skill Books[-] to learn skills and experience faster, more stable battles!"
MANUAL_DESC_SKILL_UPGRADESKILL,"Learned skills can be [66FFFF]upgraded[-] to become more powerful. Spend [FFFF00]Gold[-] to upgrade skills according to your hero's level. You will see enemies fall when you use more powerful skills."
MANUAL_DESC_SKILL_AWAKESKILL,"Learned skills can also be [FFFF00]awakened[-]. Collect the [66FFFF]Skill Books[-] that you used to learn the skill to awaken the skill. Using [FF9900]skills with various buff or debuff effects[-] will make even your strongest foes fall."
