KEY,French
Sub1_Crow_1_4_6,"Du sang ? Tu m'expliques pourquoi il y a du sang là-dedans ? Quelqu'un l'y a versé, non ?"
Sub1_Crow_1_4_7,"Hé, c'est quoi, ça ? Le sang vient de bouger !"
Sub1_Crow_1_4_8,...
Sub1_Crow_1_4_9,"La vache, ça fout les jetons !"
Sub1_Crow_1_4_10,Cible sécurisée. Nous partons contacter l'unité de transport.
Sub1_Crow_1_4_11,La Princesse rouge n'aurait jamais voulu cela.
Sub1_Crow_1_4_12,Mais pourquoi
Sub1_Crow_1_4_13,tentez-vous de réveiller le...
Sub1_Crow_1_4_14,?
Sub1_Crow_1_4_15,"Hé, tu m'entends ?"
Sub1_Crow_1_4_16,Ce n'est rien.
Sub1_Crow_1_4_17,...
Sub1_Crow_2_1_1,"Le jour où nous revînmes de notre mission de routine,"
Sub1_Crow_2_1_2,c'était la pleine lune.
Sub1_Crow_2_1_3,"Ce jour-là,"
Sub1_Crow_2_1_4,le monde disparut.
Sub1_Crow_2_1_5,Il est trop tard !
Sub1_Crow_2_1_6,Qui va là ?
Sub1_Crow_2_1_7,"Hé, c'est dangereux par là !"
Sub1_Crow_2_1_8,"Hé, vous n'avez pas le droit de..."
Sub1_Crow_2_1_9,Attrapez-le !
Sub1_Crow_2_1_10,Arrêtez-le ! Ne le laissez pas entrer !
Sub1_Crow_2_1_11,Souhaitez-vous mourir ?
Sub1_Crow_2_1_12,Ça a déjà complètement brûlé !
Sub1_Crow_2_1_13,"Par ici, par ici..."
Sub1_Crow_2_1_14,L'incendie était trop violent pour être éteint par des humains.
Sub1_Crow_2_1_15,"J'assistais à cela, impuissant."
Sub1_Crow_2_1_16,Les flammes remuant leurs langues telles d'immenses serpents...
Sub1_Crow_2_1_17,Et ces serpents engloutirent tous mes espoirs.
Sub1_Crow_2_1_18,"J'assistais à cela, impuissant."
Sub1_Crow_2_1_19,"Figé devant le spectacle de ces flammes,"
Sub1_Crow_2_1_20,j'étais incapable de bouger.
Sub1_Crow_2_1_21,"Une fois que le feu eut absolument tout emporté,"
Sub1_Crow_2_1_22,je m'effondrai au sol.
Sub1_Crow_2_1_23,"Je franchis le seuil de ce qui était autrefois une porte,"
Sub1_Crow_2_1_24,avant de réaliser qu'il ne restait rien.
Sub1_Crow_2_1_25,Rien...
Sub1_Crow_2_1_26,Absolument rien.
Sub1_Crow_2_1_27,Tout s'était...
Sub1_Crow_2_1_28,envolé.
Sub1_Crow_2_1_29,Quelle tragédie ! La mère et le bébé étaient encore à l'intérieur.
Sub1_Crow_2_1_30,Il doit être anéanti.
Sub1_Crow_2_1_31,C'est le mari ?
Sub1_Crow_2_1_32,C'est la première fois que je le vois...
Sub1_Crow_2_1_33,Je crois que c'est un soldat et qu'il ne revenait que rarement à la maison.
Sub1_Crow_2_1_34,Ça ne serait jamais arrivé s'il avait été chez lui...
Sub1_Crow_2_1_35,Même maintenant...
Sub1_Crow_2_1_36,Il parle aux soldats pour découvrir le coupable.
Sub1_Crow_2_1_37,Il garde ses esprits malgré les circonstances ?
Sub1_Crow_2_1_38,Trouvez toute personne aperçue à proximité peu avant l'incendie.
Sub1_Crow_2_1_39,L'eau était inutile face à cet incendie.
Sub1_Crow_2_1_40,Il ne s'agit clairement pas d'un cas ordinaire.
Sub1_Crow_2_1_41,L'odeur n'est pas prête de se dissiper.
Sub1_Crow_2_1_42,Le responsable voulait faire passer cela pour un incendie criminel normal.
Sub1_Crow_2_1_43,"Trouvez des gens ayant acheté des vêtements,"
Sub1_Crow_2_1_44,et cherchez les façons de se procurer des matériaux inflammables rares.
Sub1_Crow_2_1_45,Utilisez des chiens pour pister quiconque sent la poudre explosive.
Sub1_Crow_2_1_46,J'ai bien entendu ?
Sub1_Crow_2_1_47,"Je veux dire, sa femme et sa fille viennent de mourir."
Sub1_Crow_2_1_48,Comment peut-il rester de marbre ?
Sub1_Crow_2_1_49,Il était absent quand sa famille avait le plus besoin de lui.
Sub1_Crow_2_1_50,Et que fait-il à présent ?
Sub1_Crow_2_1_51,Vous êtes pathétiques !
Sub1_Crow_2_1_52,Vous n'avez pas idée de l'étendue de son désarroi !
Sub1_Crow_2_1_53,Vous n'êtes que des imbéciles et des pipelettes !
Sub1_Crow_2_1_54,Quoi ? Comment osez-vous ?
Sub1_Crow_2_1_55,Nous n'avons rien dit de mal !
Sub1_Crow_2_1_56,Pourquoi vous en faites tout un plat ?
Sub1_Crow_2_1_57,Te voilà...
Sub1_Crow_2_1_58,Il est déjà trop tard pour trouver le coupable.
Sub1_Crow_2_1_59,Je le sais...
Sub1_Crow_2_1_60,Je sais ce que tu ressens...
Sub1_Crow_2_1_61,Mais tu devrais d'abord laisser partir ces deux-là...
Sub1_Crow_2_1_62,...
Sub1_Crow_2_1_63,"Une fois que tu les auras chassées, tu pourras t'occuper de..."
Sub1_Crow_2_1_64,...
Sub1_Crow_2_1_65,"Hé, Crow Emrest ! Debout !"
Sub1_Crow_2_1_66,A...
Sub1_Crow_2_1_67,Dans ce cas...
Sub1_Crow_2_1_68,La seule personne
Sub1_Crow_2_1_69,qui est toujours restée à mes côtés...
Sub1_Crow_2_1_70,Tout ce que j'ai fait avec elle...
Sub1_Crow_2_1_71,n'est plus.
Sub1_Crow_2_1_72,"J'ai cherché partout,"
Sub1_Crow_2_1_73,"j'ai remué ciel et terre,"
Sub1_Crow_2_1_74,"j'ai fermé et ouvert les yeux,"
Sub1_Crow_2_1_75,mais elle demeura introuvable.
Sub1_Crow_2_1_76,"Fixant le pendentif,"
Sub1_Crow_2_1_77,je me mis à lui parler
Sub1_Crow_2_1_78,de toutes les petites choses qui s'étaient passées.
Sub1_Crow_2_1_79,"Lentement, à voix basse."
Sub1_Crow_2_1_80,Comme si...
Sub1_Crow_2_1_81,elles m'écoutaient toutes les deux.
Sub1_Crow_2_1_82,Indolemment...
Sub1_Crow_2_1_83,et paisiblement...
Sub1_Crow_2_1_84,"les yeux rivés sur la photo à l'intérieur,"
Sub1_Crow_2_1_85,je continuai de parler pendant un long moment.
Sub1_Crow_2_1_86,Je n'avais rien.
Sub1_Crow_2_1_87,Je n'avais personne.
Sub1_Crow_2_1_88,Je n'aimais rien.
Sub1_Crow_2_1_89,Je n'avais ni rêves ni but dans la vie.
Sub1_Crow_2_1_90,Mais tu es quand même venue à moi.
Sub1_Crow_2_1_91,"Oh, ce n'est pas faute d'avoir essayé de t'en dissuader en me montrant froid."
Sub1_Crow_2_1_92,"Si je ne t'avais pas rencontrée,"
Sub1_Crow_2_1_93,"si ton amour ne m'avait pas transformé,"
Sub1_Crow_2_1_94,les choses auraient-elles été différentes ?
Sub1_Crow_2_1_95,"Vous, les deux personnes que j'aime plus que tout au monde..."
Sub1_Crow_2_1_96,"Mèneriez-vous une vie heureuse,"
Sub1_Crow_2_1_97,"paisible,"
Sub1_Crow_2_1_98,sans vous soucier de rien ?
Sub1_Crow_2_1_99,Rose...
Sub1_Crow_2_1_100,Merci...
Sub1_Crow_2_1_101,de m'avoir épousé...
Sub1_Crow_2_1_102,et d'avoir mis au monde notre fille.
Sub1_Crow_2_1_103,Tu méritais bien mieux que moi.
Sub1_Crow_2_1_104,"Loah, ma fille adorée,"
Sub1_Crow_2_1_105,papa est... tellement désolé.
Sub1_Crow_2_1_106,Cette peur... Cette douleur que tu as dû endurer...
Sub1_Crow_2_1_107,Pardon...
Sub1_Crow_2_1_108,Papa est tellement désolé...
Sub1_Crow_2_1_109,Papa...
Sub1_Crow_2_1_110,t'aime de tout son cœur...
Sub1_Crow_2_1_111,C'est vrai... Papa t'aime...
Sub1_Crow_2_1_112,plus que tout.
Sub1_Crow_2_1_113,Je...
Sub1_Crow_2_1_114,Vous êtes parties.
Sub1_Crow_2_1_115,Et me voilà tout seul.
Sub1_Crow_2_1_116,...
Sub1_Crow_2_1_117,Que dois-je...
Sub1_Crow_2_1_118,Que doit faire papa ?
Sub1_Crow_2_1_119,"Rose, que dois-je..."
Sub1_Crow_2_1_120,Pourquoi...
Sub1_Crow_2_1_121,Pourquoi n'êtes-vous pas là ?
Sub1_Crow_2_1_122,Pourquoi...
Sub1_Crow_2_1_123,Les mots n'arrivaient pas à sortir.
Sub1_Crow_2_1_124,Mon cœur débordait de chagrin.
Sub1_Crow_2_1_125,"C'était si douloureux, si déchirant,"
Sub1_Crow_2_1_126,que je n'arrivais plus à respirer.
Sub1_Crow_2_1_127,"Je me recroquevillai sur le sol,"
Sub1_Crow_2_1_128,et je pleurai toute la nuit
Sub1_Crow_2_1_129,jusqu'à ne plus avoir de larmes.
Sub1_Crow_3_1_1,Je sens toujours le regard des gens sur moi aujourd'hui.
Sub1_Crow_3_1_2,Les funérailles ont eu lieu
Sub1_Crow_3_1_3,"il y a une semaine, mais je sens"
Sub1_Crow_3_1_4,qu'ils me regardent encore.
Sub1_Crow_3_1_5,L'unité du Chien fut immédiatement dissoute.
Sub1_Crow_3_1_6,"Elle était incapable de mener à bien des missions, car l'officier à sa tête devenait psychologiquement instable."
Sub1_Crow_3_1_7,Voilà la raison.
Sub1_Crow_3_1_8,J'ai entendu dire que mon équipe avait été éparpillée entre différentes régions.
Sub1_Crow_3_1_9,"Ce pays qu'on appelle l'empire,"
Sub1_Crow_3_1_10,"il essaie de m'isoler de quelque chose, je le vois bien."
Sub1_Crow_3_1_11,"Je ne sais pas de quoi il s'agit,"
Sub1_Crow_3_1_12,mais je ne sais que trop bien ce qu'il me reste à faire.
Sub1_Crow_3_1_13,"D'abord, je vais partir pour Orvel."
Sub1_Crow_3_1_14,"Jettes-y un œil plus tard,"
Sub1_Crow_3_1_15,j'ai trop de regards braqués sur moi pour l'instant.
Sub1_Crow_3_1_16,Ce message que Valance m'a donné...
Sub1_Crow_3_1_17,J'ai dû le brûler juste après l'avoir lu.
Sub1_Crow_3_1_18,Ce n'était pas l'œuvre d'un simple incendiaire. Il y avait des signes de préméditation.
Sub1_Crow_3_1_19,Tout cela cache quelque chose de très important. Je ne peux pas faire confiance à l'armée.
Sub1_Crow_3_1_20,Le projet Chevaliers maléfiques.
Sub1_Crow_3_1_21,Ce que tu as récupéré lors de la mission est au cœur du projet.
Sub1_Crow_3_1_22,"Il y a 3 ans,"
Sub1_Crow_3_1_23,"Rose a quitté Magos Le'Flamme, car elle était opposée au projet."
Sub1_Crow_3_1_24,Tout semble lié.
Sub1_Crow_3_1_25,"À l'heure actuelle, la propriétaire de la Barre d'or se dirige vers Orvel pour des négociations."
Sub1_Crow_3_1_26,Nous contactons votre acolyte.
Sub1_Crow_3_1_27,Et enfin...
Sub1_Crow_3_1_28,Nous en sommes aux derniers stades de mise au point de ce qu'elle t'a laissé.
Sub1_Crow_3_1_29,Pourquoi est-il si important ? On travaille d'arrache-pied pour lui. On en vient même à veiller tard...
Sub1_Crow_3_1_30,Je ne vois rien de spécial à signaler.
Sub1_Crow_3_1_31,"Eh bien, j'ai entendu dire qu'il est dans la marine, et c'est tout."
Sub1_Crow_3_1_32,"De toute façon, on doit faire ce qu'on nous ordonne de faire."
Sub1_Crow_3_1_33,Peut-être qu'ils ont peur qu'il franchisse la frontière d'Orvelia pour commettre un crime.
Sub1_Crow_3_1_34,"Je ne comprends toujours pas ce qu'il fiche ici, à la frontière."
Sub1_Crow_3_1_35,C'est suspect... Est-ce qu'il tente de s'exiler ?
Sub1_Crow_3_1_36,À quoi ça l'avancerait de fuir le pays ?
Sub1_Crow_3_1_37,Pourquoi ?
Sub1_Crow_3_1_38,Où est-il ?
Sub1_Crow_3_1_39,Hein ? Quoi ?
Sub1_Crow_3_1_40,"Trouvez-le, et vite !"
Sub1_Crow_3_1_41,"Eh bien, vous avez l'air sacrément remué."
Sub1_Crow_3_1_42,Qui êtes... Argh !
Sub1_Crow_3_1_43,Cet homme risque de nous causer des ennuis. Je ne peux pas le laisser déambuler comme bon lui semble.
Sub1_Crow_3_1_44,Je ne peux pas non plus le tuer ici et gâcher ses aptitudes.
Sub1_Crow_3_1_45,Il est peut-être temps. Apportez l'objet pour effectuer un test.
Sub1_Crow_3_1_46,Bien.
Sub1_Crow_3_2_1,"Au-delà de cette zone, c'est la frontière."
Sub1_Crow_3_2_2,"Mais... c'est étrange,"
Sub1_Crow_3_2_3,je ne vois aucun garde-frontière.
Sub1_Crow_3_2_4,Argh...
Sub1_Crow_3_2_5,!?
Sub1_Crow_3_3_1,Kraaaah !
Sub1_Crow_3_3_2,...
Sub1_Crow_3_4_1,Kuuuuh !
Sub1_Crow_3_4_2,!
Sub1_Crow_3_4_3,Kraaaaaaah !
Sub1_Crow_3_4_4,!?
Sub1_Crow_3_5_1,Est-ce que c'est... le Type 0 ?
Sub1_Crow_3_5_2,Je ferais bien de m'en occuper en priorité.
Sub1_Crow_3_5_3,C'est un coup de feu !
Sub1_Crow_3_5_4,Ça vient de là-bas !
Sub1_Crow_3_5_5,...
Sub1_Crow_3_5_6,Qui va là ?
Sub1_Crow_3_5_7,Attrapez-le !
Sub1_Crow_3_5_8,Nous avons échoué.
Sub1_Crow_3_5_9,Toutes mes excuses.
Sub1_Crow_3_5_10,"Non, il est trop puissant, voilà tout."
Sub1_Crow_3_5_11,"Ses capacités cognitives laissent encore à désirer,"
Sub1_Crow_3_5_12,mais ses aptitudes physiques sont tout simplement remarquables.
Sub1_Crow_3_5_13,Vraiment ? Je viens de le voir prendre un tir en plein cœur.
Sub1_Crow_3_5_14,"Si nous l'emmenons rapidement au laboratoire, nous ne devrions pas avoir de mal à le ressusciter."
Sub1_Crow_3_5_15,Sa capacité régénératrice va également bien au-delà de nos...
Sub1_Crow_3_5_16,Ce n'est pas suffisant.
Sub1_Crow_3_5_17,Cette chose semble à peine réussir à se maîtriser.
Sub1_Crow_3_5_18,"Toutes mes excuses. Trop de modifications pourraient le conduire à un état de folie furieuse, suivi d'un arrêt brutal."
Sub1_Crow_3_5_19,Pfff. Et quand bien même ? On peut toujours s'en débarrasser et utiliser le nouveau.
Sub1_Crow_3_5_20,Il n'existe que pour ça.
Sub1_Crow_3_5_21,"Quoi qu'il en soit, nous avons pu constater que le sang fonctionne. Ce vampire pourrait nous approvisionner en sang."
Sub1_Crow_3_5_22,"Dans ce cas, le problème vient de la quantité de mana nécessaire pour la fusion..."
Sub1_Crow_3_5_23,J'ai une personne en tête pour résoudre ce problème.
Sub1_Crow_3_5_24,"Le premier ministre d'Orvelia dont j'ai déjà parlé, El Mori..."
Sub1_Crow_3_5_25,Chut ! Pas si fort.
Sub1_Crow_3_5_26,Vous ne devez pas prononcer ce nom à haute voix dans l'empire.
Sub1_Crow_3_5_27,C'est vrai. Je devrais faire plus attention.
Sub1_Crow_3_5_28,Il m'en parlera en tête à tête.
Sub1_Crow_3_5_29,Entendu.
Sub1_Crow_3_5_30,Quant aux soldats qui ont assisté à la scène...
Sub1_Crow_3_5_31,"Oui, je ne laisserai aucun témoin."
Sub1_Crow_3_5_32,Qui... Qui êtes-vous ?
Sub1_Crow_3_5_33,Argh !
Sub1_Crow_3_5_34,À l'aide !
Sub1_Crow_4_1_1,Je me demande qui peut bien m'avoir appelée au beau milieu de la nuit. On dirait qu'il se passe quelque chose.
Sub1_Crow_4_1_2,...
Sub1_Crow_4_1_3,Êtes-vous la propriétaire de la Barre d'or ?
Sub1_Crow_4_1_4,Je m'appelle Cassandra.
Sub1_Crow_4_1_5,Je suis...
Sub1_Crow_4_1_6,"Je sais qui vous êtes. Le chef de l'unité du Chien, des forces spéciales que seuls quelques membres de la marine connaissent."
Sub1_Crow_4_1_7,"Lieutenant de marine Crow, alias..."
Sub1_Crow_4_1_8,Mon unité a été dissoute.
Sub1_Crow_4_1_9,"Tiens, je ne savais pas. Merci pour l'info."
Sub1_Crow_4_1_10,"Bon, et si vous me disiez ce qui vous pousse à déranger une dame en plein milieu de la nuit ?"
Sub1_Crow_4_1_11,"J'étais étonnée, soit dit en passant."
Sub1_Crow_4_1_12,"Un message de Valance, la directrice générale des recherches chez Magos Le'Flamme, m'est parvenu avant votre arrivée."
Sub1_Crow_4_1_13,"Ils ne nous aiment pas beaucoup, vous savez, parce qu'on leur fait de la concurrence dans le commerce de nouvelles armes."
Sub1_Crow_4_1_14,Ou plutôt parce que vous les récupérez illégalement avant de les vendre clandestinement.
Sub1_Crow_4_1_15,Ah ah ah ! Ce n'est pas faux. Nos méthodes sont quelque peu discutables.
Sub1_Crow_4_1_16,"Nous n'étions pas en bons termes avec eux, et il nous était difficile de nous procurer des informations sur les nouvelles armes fabriquées chez Magos Le'Flamme."
Sub1_Crow_4_1_17,Mais la directrice générale Valance m'a contactée et m'a promis des informations en échange de cette entrevue.
Sub1_Crow_4_1_18,On dirait qu'elle est très proche de vous.
Sub1_Crow_4_1_19,Que vous a-t-elle dit ?
Sub1_Crow_4_1_20,Le sang que vous avez récupéré au nord-est de l'empire.
Sub1_Crow_4_1_21,...
Sub1_Crow_4_1_22,Nos associés savent deux ou trois choses à son sujet.
Sub1_Crow_4_1_23,Du sang de vampire.
Sub1_Crow_4_1_24,Du sang... de vampire ?
Sub1_Crow_4_1_25,Vous parlez de ces créatures des légendes anciennes ?
Sub1_Crow_4_1_26,Ce ne sont pas juste des créatures fantastiques que l'on trouve dans les contes.
Sub1_Crow_4_1_27,"Ils existent, et ont plutôt bien réussi à dissimuler leur existence jusqu'à maintenant."
Sub1_Crow_4_1_28,Ils se cachent si efficacement que les humains ne les remarquent pas.
Sub1_Crow_4_1_29,"Nous n'y aurions jamais cru non plus, si nous n'avions pas vu le sang de nos propres yeux."
Sub1_Crow_4_1_30,Celui que vous avez rapporté appartenait au plus noble et rare de tous les vampires.
Sub1_Crow_4_1_31,"Il fut scellé par la technologie d'une ancienne civilisation afin de le préserver du monde, mais vous avez réussi à mettre la main dessus."
Sub1_Crow_4_1_32,...
Sub1_Crow_4_1_33,À quoi sert ce sang ?
Sub1_Crow_4_1_34,Ses utilisations sont multiples.
Sub1_Crow_4_1_35,Qui le fournit ? Y a-t-il une organisation qui le distribue ?
Sub1_Crow_4_1_36,Une organisation... Hmm...
Sub1_Crow_4_1_37,Quel est son nom ?
Sub1_Crow_4_1_38,"Je comprends votre empressement, mais je ne peux pas répondre à plus d'une question à la fois."
Sub1_Crow_4_1_39,C'est vrai. Je vais trop vite en besogne.
Sub1_Crow_4_1_40,Laissez-moi d'abord vous dire ceci. Je ne vends pas de sang de vampire.
Sub1_Crow_4_1_41,Ça ne répond pas à ma question.
Sub1_Crow_4_1_42,"Bon sang, vous êtes d'un ennui, mon vieux."
Sub1_Crow_4_1_43,... ?
Sub1_Crow_4_1_44,"Vous m'appelez « mon vieux », mais vous n'êtes vous-même plus toute jeune..."
Sub1_Crow_4_1_45,"On ne dit pas une chose pareille à une femme, enfin !"
Sub1_Crow_4_1_46,!?
Sub1_Crow_4_1_47,Je ne vous ai pas vu arriver...
Sub1_Crow_4_1_48,"J'espère bien. J'ai tout fait pour ne pas attirer votre attention, ma bonne dame."
Sub1_Crow_4_1_49,"Bref, peu importe."
Sub1_Crow_4_1_50,"Oh, autre chose. Vos gardes font la sieste, ma belle."
Sub1_Crow_4_1_51,Tous les 7 ?
Sub1_Crow_4_1_52,"Je vois que vous êtes observateur. Oui, tous les 7."
Sub1_Crow_4_1_53,Vous êtes tous les deux fort intéressants.
Sub1_Crow_4_1_54,"L'un est morne et peu loquace, l'autre rustre... Enfin, passons."
Sub1_Crow_4_1_55,"À mon avis, la plupart des gens de ce monde ont encore beaucoup de chemin à faire avant de pouvoir rivaliser avec moi."
Sub1_Crow_4_1_56,Voilà qui vient confirmer votre narcissisme légendaire.
Sub1_Crow_4_1_57,Vous avez donc entendu parler de moi.
Sub1_Crow_4_1_58,"Il serait étonnant qu'un habitant de l'empire n'ait jamais entendu parler de Fluss, le numéro deux de la garde impériale."
Sub1_Crow_4_1_59,"Même sans l'uniforme, ma célébrité me trahit, pas vrai ?"
Sub1_Crow_4_1_60,(Qu'est-ce qu'il raconte ?)
Sub1_Crow_4_1_61,Pourquoi me dévisagez-vous comme ça ?
Sub1_Crow_4_1_62,Pour rien.
Sub1_Crow_4_1_63,"Et donc, au sujet de..."
Sub1_Crow_4_1_64,"Oui, la plupart des trafiquants d'armes, y compris dame Cassandra ici présente, évitent de toucher au sang de vampire."
Sub1_Crow_4_1_65,...
Sub1_Crow_4_1_66,?
Sub1_Crow_4_1_67,... Ce n'est rien.
Sub1_Crow_4_1_68,"C'est exact, nous n'en achetons pas et n'en vendons pas."
Sub1_Crow_4_1_69,Ce n'est pas une question de morale. La demande pour ce genre de produit est quasi inexistante.
Sub1_Crow_4_1_70,"Par ailleurs, et malgré son prix élevé, le sang de vampire est extrêmement difficile à se procurer et dangereux à distribuer. Ce n'est pas bon pour les affaires."
Sub1_Crow_4_1_71,"Je vous l'accorde, on se ferait une sacrée marge dessus. Mais on ne peut pas se permettre de risquer nos vies à chaque transaction."
Sub1_Crow_4_1_72,Ni d'être pris pour cibles.
Sub1_Crow_4_1_73,Pris pour cibles par qui ?
Sub1_Crow_4_1_74,Les chasseurs de vampires.
Sub1_Crow_4_1_75,Mais nous y reviendrons plus tard.
Sub1_Crow_4_1_76,"Cependant, malgré tous ces obstacles, une expérience a été menée sur ce sang."
Sub1_Crow_4_1_77,"Je ne sais pas qui la dirigeait, mais ce sang était nécessaire à ses travaux."
Sub1_Crow_4_1_78,Et nous savons que l'expérience en question a commencé à porter ses fruits.
Sub1_Crow_4_1_79,Cette expérience dont vous parlez...
Sub1_Crow_4_1_80,"Oui, le projet Chevaliers maléfiques."
Sub1_Crow_4_1_81,Le but du projet Chevaliers maléfiques est de créer
Sub1_Crow_4_1_82,un guerrier berserk ultime qui obéirait au doigt et à l'œil à son propriétaire.
Sub1_Crow_4_1_83,Un guerrier berserk obéissant ? On dirait un oxymore.
Sub1_Crow_4_1_84,C'est vrai. Un oxymore qui nourrit les ambitions les plus folles.
Sub1_Crow_4_1_85,"En plus du travail complexe et acharné que requiert la création d'un tel soldat, ils ont besoin de 3 choses essentielles."
Sub1_Crow_4_1_86,"D'abord, un corps humain aux capacités physiques hors du commun et qui vient de rendre l'âme."
Sub1_Crow_4_1_87,"Ensuite, du sang de vampire. Il permet au corps de renfermer une puissance qui dépasse de loin ce qu'il pourrait endurer."
Sub1_Crow_4_1_88,"Enfin, une quantité colossale de mana pour lier le sang au corps, et réanimer ce dernier."
Sub1_Crow_4_1_89,Ce procédé complexe était étudié au service de recherche n° 4 de Magos Le'Flamme jusqu'à il y a 2 ans.
Sub1_Crow_4_1_90,Le service de recherche n° 4 ? Vous voulez dire...
Sub1_Crow_4_1_91,"Oui, celui où travaillait votre femme, la directrice de recherche Rose Christina."
Sub1_Crow_4_1_92,"Au sein de l'empire, Rose Christina jouait un rôle clé dans les recherches sur la partie occulte des sciences de la vie,"
Sub1_Crow_4_1_93,"mais c'était une idéaliste. Elle refusait de faire des compromis réalistes. En fait, elle avait tout simplement... trop d'éthique."
Sub1_Crow_4_1_94,C'est elle qui a empêché la directrice générale Valance de nous donner le feu vert pour des raisons éthiques.
Sub1_Crow_4_1_95,On ne peut pas dire qu'elle nous portait dans son cœur.
Sub1_Crow_4_1_96,J'ai entendu dire qu'elle avait quitté le laboratoire il y a un moment...
Sub1_Crow_4_1_97,On dirait que notre gente dame n'est pas au courant.
Sub1_Crow_4_1_98,?
Sub1_Crow_4_1_99,...
Sub1_Crow_4_1_100,Je suis désolé pour votre femme. Toutes mes condoléances.
Sub1_Crow_4_1_101,"Ah... Alors, c'est..."
Sub1_Crow_4_1_102,Je suis désolée...
Sub1_Crow_4_1_103,Vous n'y êtes pour rien.
